"time","y","z"
0,10,0
0.1,9.95198,-0.98
0.2,9.80596,-1.96
0.3,9.56194,-2.94
0.4,9.21992,-3.92
0.5,8.7799,-4.9
0.6,8.24188,-5.88
0.7,7.60586,-6.86
0.8,6.87184,-7.8399999999999
0.9,6.03982,-8.82
1,5.1098,-9.8
1.1,4.08178,-10.78
1.2,2.95576,-11.76
1.3,1.73174,-12.74
1.4,0.40972000000001,-13.72
1.5,0.70641500000001,9.8245
1.6,1.640845,8.8445
1.7,2.477275,7.8645
1.8,3.215705,6.8845
1.9,3.856135,5.9045
2,4.398565,4.9245000000001
2.1,4.842995,3.9445000000001
2.2,5.189425,2.9645000000001
2.3,5.437855,1.9845000000001
2.4,5.588285,1.0045000000001
2.5,5.6407150000001,0.024500000000069
2.6,5.5951450000001,-0.95549999999993
2.7,5.4515750000001,-1.9354999999999
2.8,5.2100050000001,-2.9154999999999
2.9,4.8704350000001,-3.8954999999999
3,4.4328650000001,-4.8754999999999
3.1,3.8972950000001,-5.8554999999999
3.2,3.2637250000001,-6.8354999999999
3.3,2.5321550000001,-7.8154999999999
3.4,1.7025850000001,-8.7954999999999
3.5,0.77501500000015,-9.7754999999999
3.6,0.15523115000015,7.6893249999999
3.7,0.87614365000015,6.709325
3.8,1.4990561500001,5.729325
3.9,2.0239686500001,4.749325
4,2.4508811500001,3.769325
4.1,2.7797936500001,2.789325
4.2,3.0107061500002,1.809325
4.3,3.1436186500002,0.82932500000001
4.4,3.1785311500002,-0.15067499999999
4.5,3.1154436500002,-1.130675
4.6,2.9543561500002,-2.110675
4.7,2.6952686500002,-3.090675
4.8,2.3381811500002,-4.070675
4.9,1.8830936500002,-5.050675
5,1.3300061500002,-6.030675
5.1,0.67891865000017,-7.0106749999999
5.2,0.040603000000175,5.8558062499999
5.3,0.57816362500017,4.87580625
5.4,1.0177242500002,3.89580625
5.5,1.3592848750002,2.91580625
5.6,1.6028455000002,1.93580625
5.7,1.7484061250002,0.95580624999997
5.8,1.7959667500002,-0.024193750000032
5.9,1.7455273750002,-1.00419375
6,1.5970880000001,-1.98419375
6.1,1.3506486250001,-2.96419375
6.2,1.0062092500001,-3.94419375
6.3,0.56376987500014,-4.92419375
6.4,0.023330500000135,-5.90419375
6.5,0.38338127500014,3.5167453125
6.6,0.68703580625014,2.5367453125
6.7,0.89269033750014,1.5567453125
6.8,1.0003448687501,0.5767453125
6.9,1.0099994000001,-0.4032546875
7,0.92165393125014,-1.3832546875
7.1,0.73530846250014,-2.3632546875
7.2,0.45096299375014,-3.3432546875
7.3,0.068617525000137,-4.3232546875
7.4,0.24684009531264,2.536841015625
7.5,0.45250419687514,1.556841015625
7.6,0.56016829843764,0.57684101562499
7.7,0.56983240000013,-0.40315898437501
7.8,0.48149650156263,-1.383158984375
7.9,0.29516060312513,-2.363158984375
8,0.010824704687631,-3.343158984375
8.1,0.19672511562513,1.5959692382813
8.2,0.30830203945326,0.61596923828126
8.3,0.32187896328138,-0.36403076171874
8.4,0.23745588710951,-1.3440307617187
8.5,0.055032810937635,-2.3240307617187
8.6,0.11498742607435,1.1746230712891
8.7,0.18442973320326,0.19462307128906
8.8,0.15587204033217,-0.78537692871094
8.9,0.029314347461071,-1.7653769287109
9,0.087316663110485,0.61843269653321
9.1,0.10113993276381,-0.36156730346679
9.2,0.016963202417127,-1.3415673034668
9.3,0.0573409512422,0.2662754776001
9.4,0.035948499002209,-0.7137245223999
9.5,0.032657121614209,0.24129339179993
9.6,0.0087664607942018,-0.73870660820007
9.7,0.018747017637006,-0.22017004384995
9.8,0.012116682395831,-0.02597246711254
9.9,0.0066470265569242,-0.1030206496656
10,0.0012976743529113,0.1539758845631
