time,tempc@tpf_st_chamber,press@tpf_st_chamber,out2@division,tau@tpf_st_chamber,dm2@tpf_pump,torque@expseu_
0.0,19.9039566964,0.02337,0.24,25.0,0.13032082289,0.554211333801
1.0,28.1584097146,0.0383519851063,0.24796114255,25.796114255,0.0866388000952,0.730017788158
2.0,34.9868518676,0.0564667908785,0.252401429775,26.2401429775,0.0403263590174,0.888143098823
3.0,41.087883279,0.0784949991171,0.254707244776,26.4707244776,0.0162037671497,1.03016676253
4.0,46.8731823062,0.105859818092,0.255918888441,26.5918888441,0.00348516308377,1.15712445002
5.0,52.5446484609,0.140264654575,0.256637435948,26.6637435948,0.0,1.2649738163
6.0,58.2267246163,0.183909374448,0.257369319818,26.7369319818,0.0,1.34546542714
7.0,63.9235293213,0.238791907885,0.25815783789,26.815783789,0.0,1.38386923825
8.0,69.629254759,0.307115869168,0.258999311669,26.8999311669,0.0,1.36202532484
9.0,75.3380928949,0.391346047046,0.259890178604,26.9890178604,0.0,1.25846986662
10.0,81.0446215639,0.494211542573,0.260827019332,27.0827019332,0.0,1.0483312357
11.0,86.7436635536,0.618698275806,0.261806514436,27.1806514436,0.0,0.70324896115
12.0,92.430271947,0.76803661125,0.262825417524,27.2825417524,0.0,0.183697197399
13.0,98.0932367667,0.945462061274,0.26387590413,27.387590413,0.0,-0.659091032594
14.0,103.730402486,1.15460898627,0.264956324359,27.4956324359,0.0,-1.86271188055
15.0,109.33894413,1.39927866956,0.266064453988,27.6064453988,0.0,-3.42467482125
16.0,114.912718153,1.68324293488,0.267195548669,27.7195548669,0.0,-5.44472849265
17.0,120.444411549,2.0102029547,0.268343710263,27.8343710263,0.0,-8.01035327814
18.0,125.924947713,2.38362147207,0.26950127724,27.950127724,0.0,-11.2114119869
19.0,131.337886924,2.80607944755,0.270656943312,28.0656943312,0.0,-15.1379521073
20.0,136.570815518,3.27039003205,0.271774700394,28.1774700394,0.0,-19.7932865309
21.0,141.514266269,3.76430853513,0.272814375873,28.2814375873,0.0,-25.0958547219
22.0,146.05370913,4.26925890996,0.273730048126,28.3730048126,0.0,-30.8488806256
23.0,150.078446242,4.76124542667,0.274473098975,28.4473098975,0.0,-36.7482814241
24.0,153.492478848,5.21333774245,0.274996900377,28.4996900377,0.0,-42.4248190568
25.0,156.224759991,5.59936723679,0.275262359809,28.5262359809,0.0,-47.5022849415
26.0,158.236900789,5.89799333661,0.275243253849,28.5243253849,0.0,-51.6548516408
27.0,159.526704318,6.09600729934,0.274930041203,28.4930041203,0.0,-54.6559951695
