"time","outDateAndTime2","outChar"
4.1,332100,82
4.14,332100,82
4.14,340300,83
4.2,340300,83
4.2,348600,84
4.26,348600,84
4.26,365500,86
4.3,365500,86
4.32,365500,86
4.32,374100,87
4.38,374100,87
4.38,382800,88
4.4,382800,88
4.44,382800,88
4.44,391600,89
4.5,391600,89
4.5,400500,90
4.56,400500,90
4.56,418600,92
4.6,418600,92
4.62,418600,92
4.62,427800,93
4.68,427800,93
4.68,437100,94
4.7,437100,94
4.74,437100,94
4.74,446500,95
4.8,446500,95
4.8,456000,96
4.86,456000,96
4.86,475300,98
4.9,475300,98
4.92,475300,98
4.92,485100,99
4.98,485100,99
4.98,495000,100
5,495000,100
5.04,495000,100
5.04,505000,101
5.1,505000,101
5.1,515100,102
5.16,515100,102
5.16,535600,104
5.2,535600,104
5.22,535600,104
5.22,546000,105
5.28,546000,105
5.28,556500,106
5.3,556500,106
5.34,556500,106
5.34,567100,107
5.4,567100,107
5.4,577800,108
5.46,577800,108
5.46,599500,110
5.5,599500,110
5.52,599500,110
5.52,610500,111
5.58,610500,111
5.58,621600,112
5.6,621600,112
5.64,621600,112
5.64,632800,113
5.7,632800,113
5.7,644100,114
5.76,644100,114
5.76,667000,116
5.8,667000,116
5.82,667000,116
5.82,678600,117
5.88,678600,117
5.88,690300,118
5.9,690300,118
5.94,690300,118
5.94,702100,119
6,702100,119
6,714000,120
6.06,714000,120
6.06,738100,122
6.1,738100,122
6.12,738100,122
6.12,750300,123
6.18,750300,123
6.18,762600,124
6.2,762600,124
6.24,762600,124
6.24,775000,125
6.3,775000,125
6.3,787500,126
6.36,787500,126
6.36,812800,128
6.4,812800,128
6.42,812800,128
6.42,825600,129
6.48,825600,129
6.48,838500,130
6.5,838500,130
6.54,838500,130
6.54,851500,131
6.6,851500,131
6.6,864600,132
6.66,864600,132
6.66,891100,134
6.7,891100,134
6.72,891100,134
6.72,904500,135
6.78,904500,135
6.78,918000,136
6.8,918000,136
6.84,918000,136
6.84,931600,137
6.9,931600,137
6.9,945300,138
6.96,945300,138
6.96,973000,140
7,973000,140
7.02,973000,140
7.02,987000,141
7.08,987000,141
7.08,1.0011e+006,142
7.1,1.0011e+006,142
7.14,1.0011e+006,142
7.14,1.0153e+006,143
7.2,1.0153e+006,143
7.2,1.0296e+006,144
7.26,1.0296e+006,144
7.26,1.0585e+006,146
7.3,1.0585e+006,146
7.32,1.0585e+006,146
7.32,1.0731e+006,147
7.38,1.0731e+006,147
7.38,1.0878e+006,148
7.4,1.0878e+006,148
7.44,1.0878e+006,148
7.44,1.1026e+006,149
7.5,1.1026e+006,149
7.5,1.1175e+006,150
7.56,1.1175e+006,150
7.56,1.1476e+006,152
7.6,1.1476e+006,152
7.62,1.1476e+006,152
7.62,1.1628e+006,153
7.68,1.1628e+006,153
7.68,1.1781e+006,154
7.7,1.1781e+006,154
7.74,1.1781e+006,154
7.74,1.1935e+006,155
7.8,1.1935e+006,155
7.8,1.209e+006,156
7.86,1.209e+006,156
7.86,1.2403e+006,158
7.9,1.2403e+006,158
7.92,1.2403e+006,158
7.92,1.2561e+006,159
7.98,1.2561e+006,159
7.98,1.272e+006,160
8,1.272e+006,160
8.04,1.272e+006,160
8.04,1.288e+006,161
8.1,1.288e+006,161
8.1,1.3041e+006,162
8.16,1.3041e+006,162
8.16,1.3366e+006,164
8.2,1.3366e+006,164
8.22,1.3366e+006,164
8.22,1.353e+006,165
8.28,1.353e+006,165
8.28,1.3695e+006,166
8.3,1.3695e+006,166
8.34,1.3695e+006,166
8.34,1.3861e+006,167
8.4,1.3861e+006,167
8.4,1.4028e+006,168
8.46,1.4028e+006,168
8.46,1.4365e+006,170
8.5,1.4365e+006,170
8.52,1.4365e+006,170
8.52,1.4535e+006,171
8.58,1.4535e+006,171
8.58,1.4706e+006,172
8.6,1.4706e+006,172
8.64,1.4706e+006,172
8.64,1.4878e+006,173
8.7,1.4878e+006,173
8.7,1.5051e+006,174
8.76,1.5051e+006,174
8.76,1.54e+006,176
8.8,1.54e+006,176
8.82,1.54e+006,176
8.82,1.5576e+006,177
8.88,1.5576e+006,177
8.88,1.5753e+006,178
8.9,1.5753e+006,178
8.94,1.5753e+006,178
8.94,1.5931e+006,179
9,1.5931e+006,179
9,1.611e+006,180
9.06,1.611e+006,180
9.06,1.6471e+006,182
9.1,1.6471e+006,182
9.12,1.6471e+006,182
9.12,1.6653e+006,183
9.18,1.6653e+006,183
9.18,1.6836e+006,184
9.2,1.6836e+006,184
9.24,1.6836e+006,184
9.24,1.702e+006,185
9.3,1.702e+006,185
9.3,1.7205e+006,186
9.36,1.7205e+006,186
9.36,1.7578e+006,188
9.4,1.7578e+006,188
9.42,1.7578e+006,188
9.42,1.7766e+006,189
9.48,1.7766e+006,189
9.48,1.7955e+006,190
9.5,1.7955e+006,190
9.54,1.7955e+006,190
9.54,1.8145e+006,191
9.6,1.8145e+006,191
9.6,1.8336e+006,192
9.66,1.8336e+006,192
9.66,1.8721e+006,194
9.7,1.8721e+006,194
9.72,1.8721e+006,194
9.72,1.8915e+006,195
9.78,1.8915e+006,195
9.78,1.911e+006,196
9.8,1.911e+006,196
9.84,1.911e+006,196
9.84,1.9306e+006,197
9.9,1.9306e+006,197
9.9,1.9503e+006,198
9.96,1.9503e+006,198
9.96,1.99e+006,200
10,1.99e+006,200
10.02,1.99e+006,200
10.02,2.01e+006,201
10.08,2.01e+006,201
10.08,2.0301e+006,202
10.1,2.0301e+006,202
10.14,2.0301e+006,202
10.14,2.0503e+006,203
10.2,2.0503e+006,203
10.2,2.0706e+006,204
10.26,2.0706e+006,204
10.26,2.1115e+006,206
10.3,2.1115e+006,206
10.32,2.1115e+006,206
10.32,2.1321e+006,207
10.38,2.1321e+006,207
10.38,2.1528e+006,208
10.4,2.1528e+006,208
10.44,2.1528e+006,208
10.44,2.1736e+006,209
10.5,2.1736e+006,209
10.5,2.1945e+006,210
10.56,2.1945e+006,210
10.56,2.2366e+006,212
10.6,2.2366e+006,212
10.62,2.2366e+006,212
10.62,2.2578e+006,213
10.68,2.2578e+006,213
10.68,2.2791e+006,214
10.7,2.2791e+006,214
10.74,2.2791e+006,214
10.74,2.3005e+006,215
10.8,2.3005e+006,215
10.8,2.322e+006,216
10.86,2.322e+006,216
10.86,2.3653e+006,218
10.9,2.3653e+006,218
10.92,2.3653e+006,218
10.92,2.3871e+006,219
10.98,2.3871e+006,219
10.98,2.409e+006,220
11,2.409e+006,220
11.04,2.409e+006,220
11.04,2.431e+006,221
11.1,2.431e+006,221
11.1,2.4531e+006,222
11.16,2.4531e+006,222
11.16,2.4976e+006,224
11.2,2.4976e+006,224
11.22,2.4976e+006,224
11.22,2.52e+006,225
11.28,2.52e+006,225
11.28,2.5425e+006,226
11.3,2.5425e+006,226
11.34,2.5425e+006,226
11.34,2.5651e+006,227
11.4,2.5651e+006,227
11.4,2.5878e+006,228
11.46,2.5878e+006,228
11.46,2.6335e+006,230
11.5,2.6335e+006,230
11.52,2.6335e+006,230
11.52,2.6565e+006,231
11.58,2.6565e+006,231
11.58,2.6796e+006,232
11.6,2.6796e+006,232
11.64,2.6796e+006,232
11.64,2.7028e+006,233
11.7,2.7028e+006,233
11.7,2.7261e+006,234
11.76,2.7261e+006,234
11.76,2.773e+006,236
11.8,2.773e+006,236
11.82,2.773e+006,236
11.82,2.7966e+006,237
11.88,2.7966e+006,237
11.88,2.8203e+006,238
11.9,2.8203e+006,238
11.94,2.8203e+006,238
11.94,2.8441e+006,239
12,2.8441e+006,239
12,2.868e+006,240
12.06,2.868e+006,240
12.06,2.9161e+006,242
12.1,2.9161e+006,242
12.12,2.9161e+006,242
12.12,2.9403e+006,243
12.18,2.9403e+006,243
12.18,2.9646e+006,244
12.2,2.9646e+006,244
12.24,2.9646e+006,244
12.24,2.989e+006,245
12.3,2.989e+006,245
12.3,3.0135e+006,246
12.36,3.0135e+006,246
12.36,3.0628e+006,248
12.4,3.0628e+006,248
12.42,3.0628e+006,248
12.42,3.0876e+006,249
12.48,3.0876e+006,249
12.48,3.1125e+006,250
12.5,3.1125e+006,250
12.54,3.1125e+006,250
12.54,3.1375e+006,251
12.6,3.1375e+006,251
12.6,3.1626e+006,252
12.66,3.1626e+006,252
12.66,3.2131e+006,254
12.7,3.2131e+006,254
12.72,3.2131e+006,254
12.72,3.2385e+006,255
12.78,3.2385e+006,255
12.78,3.264e+006,0
12.8,3.264e+006,0
12.84,3.264e+006,0
12.84,3.2896e+006,1
12.9,3.2896e+006,1
12.9,3.3153e+006,2
12.96,3.3153e+006,2
12.96,3.367e+006,4
13,3.367e+006,4
13.02,3.367e+006,4
13.02,3.393e+006,5
13.08,3.393e+006,5
13.08,3.4191e+006,6
13.1,3.4191e+006,6
13.14,3.4191e+006,6
13.14,3.4453e+006,7
13.2,3.4453e+006,7
13.2,3.4716e+006,8
13.26,3.4716e+006,8
13.26,3.5245e+006,10
13.3,3.5245e+006,10
13.32,3.5245e+006,10
13.32,3.5511e+006,11
13.38,3.5511e+006,11
13.38,3.5778e+006,12
13.4,3.5778e+006,12
13.44,3.5778e+006,12
13.44,3.6046e+006,13
13.5,3.6046e+006,13
13.5,3.6315e+006,14
13.56,3.6315e+006,14
13.56,3.6856e+006,16
13.6,3.6856e+006,16
13.62,3.6856e+006,16
13.62,3.7128e+006,17
13.68,3.7128e+006,17
13.68,3.7401e+006,18
13.7,3.7401e+006,18
13.74,3.7401e+006,18
13.74,3.7675e+006,19
13.8,3.7675e+006,19
13.8,3.795e+006,20
13.86,3.795e+006,20
13.86,3.8503e+006,22
13.9,3.8503e+006,22
13.92,3.8503e+006,22
13.92,3.8781e+006,23
13.98,3.8781e+006,23
13.98,3.906e+006,24
14,3.906e+006,24
14.04,3.906e+006,24
14.04,3.934e+006,25
14.1,3.934e+006,25
14.1,3.9621e+006,26
14.16,3.9621e+006,26
14.16,4.0186e+006,28
14.2,4.0186e+006,28
14.22,4.0186e+006,28
14.22,4.047e+006,29
14.28,4.047e+006,29
14.28,4.0755e+006,30
14.3,4.0755e+006,30
14.34,4.0755e+006,30
14.34,4.1041e+006,31
14.4,4.1041e+006,31
14.4,4.1328e+006,32
14.46,4.1328e+006,32
14.46,4.1905e+006,34
14.5,4.1905e+006,34
14.52,4.1905e+006,34
14.52,4.2195e+006,35
14.58,4.2195e+006,35
14.58,4.2486e+006,36
14.6,4.2486e+006,36
14.64,4.2486e+006,36
14.64,4.2778e+006,37
14.7,4.2778e+006,37
14.7,4.3071e+006,38
14.76,4.3071e+006,38
14.76,4.366e+006,40
14.8,4.366e+006,40
14.82,4.366e+006,40
14.82,4.3956e+006,41
14.88,4.3956e+006,41
14.88,4.4253e+006,42
14.9,4.4253e+006,42
14.94,4.4253e+006,42
14.94,4.4551e+006,43
15,4.4551e+006,43
15,4.485e+006,44
15.06,4.485e+006,44
15.06,4.5451e+006,46
15.1,4.5451e+006,46
15.12,4.5451e+006,46
15.12,4.5753e+006,47
15.18,4.5753e+006,47
15.18,4.6056e+006,48
15.2,4.6056e+006,48
15.24,4.6056e+006,48
15.24,4.636e+006,49
15.3,4.636e+006,49
15.3,4.6665e+006,50
15.36,4.6665e+006,50
15.36,4.7278e+006,52
15.4,4.7278e+006,52
15.42,4.7278e+006,52
15.42,4.7586e+006,53
15.48,4.7586e+006,53
15.48,4.7895e+006,54
15.5,4.7895e+006,54
15.54,4.7895e+006,54
15.54,4.8205e+006,55
15.6,4.8205e+006,55
15.6,4.8516e+006,56
15.66,4.8516e+006,56
15.66,4.9141e+006,58
15.7,4.9141e+006,58
15.72,4.9141e+006,58
15.72,4.9455e+006,59
15.78,4.9455e+006,59
15.78,4.977e+006,60
15.8,4.977e+006,60
15.84,4.977e+006,60
15.84,5.0086e+006,61
15.9,5.0086e+006,61
15.9,5.0403e+006,62
15.96,5.0403e+006,62
15.96,5.104e+006,64
16,5.104e+006,64
16.02,5.104e+006,64
16.02,5.136e+006,65
16.08,5.136e+006,65
16.08,5.1681e+006,66
16.1,5.1681e+006,66
16.14,5.1681e+006,66
16.14,5.2003e+006,67
16.2,5.2003e+006,67
16.2,5.2326e+006,68
16.26,5.2326e+006,68
16.26,5.2975e+006,70
16.3,5.2975e+006,70
16.32,5.2975e+006,70
16.32,5.3301e+006,71
16.38,5.3301e+006,71
16.38,5.3628e+006,72
16.4,5.3628e+006,72
16.44,5.3628e+006,72
16.44,5.3956e+006,73
16.5,5.3956e+006,73
16.5,5.4285e+006,74
16.56,5.4285e+006,74
16.56,5.4946e+006,76
16.6,5.4946e+006,76
16.62,5.4946e+006,76
16.62,5.5278e+006,77
16.68,5.5278e+006,77
16.68,5.5611e+006,78
16.7,5.5611e+006,78
16.74,5.5611e+006,78
16.74,5.5945e+006,79
16.8,5.5945e+006,79
16.8,5.628e+006,80
16.86,5.628e+006,80
16.86,5.6953e+006,82
16.9,5.6953e+006,82
16.92,5.6953e+006,82
16.92,5.7291e+006,83
16.98,5.7291e+006,83
16.98,5.763e+006,84
17,5.763e+006,84
17.04,5.763e+006,84
17.04,5.797e+006,85
17.1,5.797e+006,85
17.1,5.8311e+006,86
17.16,5.8311e+006,86
17.16,5.8996e+006,88
17.2,5.8996e+006,88
17.22,5.8996e+006,88
17.22,5.934e+006,89
17.28,5.934e+006,89
17.28,5.9685e+006,90
17.3,5.9685e+006,90
17.34,5.9685e+006,90
17.34,6.0031e+006,91
17.4,6.0031e+006,91
17.4,6.0378e+006,92
17.46,6.0378e+006,92
17.46,6.1075e+006,94
17.5,6.1075e+006,94
17.52,6.1075e+006,94
17.52,6.1425e+006,95
17.58,6.1425e+006,95
17.58,6.1776e+006,96
17.6,6.1776e+006,96
17.64,6.1776e+006,96
17.64,6.2128e+006,97
17.7,6.2128e+006,97
17.7,6.2481e+006,98
17.76,6.2481e+006,98
17.76,6.319e+006,100
17.8,6.319e+006,100
17.82,6.319e+006,100
17.82,6.3546e+006,101
17.88,6.3546e+006,101
17.88,6.3903e+006,102
17.9,6.3903e+006,102
17.94,6.3903e+006,102
17.94,6.4261e+006,103
18,6.4261e+006,103
18,6.462e+006,104
18.06,6.462e+006,104
18.06,6.5341e+006,106
18.1,6.5341e+006,106
18.12,6.5341e+006,106
18.12,6.5703e+006,107
18.18,6.5703e+006,107
18.18,6.6066e+006,108
18.2,6.6066e+006,108
18.24,6.6066e+006,108
18.24,6.643e+006,109
18.3,6.643e+006,109
18.3,6.6795e+006,110
18.36,6.6795e+006,110
18.36,6.7528e+006,112
18.4,6.7528e+006,112
18.42,6.7528e+006,112
18.42,6.7896e+006,113
18.48,6.7896e+006,113
18.48,6.8265e+006,114
18.5,6.8265e+006,114
18.54,6.8265e+006,114
18.54,6.8635e+006,115
18.6,6.8635e+006,115
18.6,6.9006e+006,116
18.66,6.9006e+006,116
18.66,6.9751e+006,118
18.7,6.9751e+006,118
18.72,6.9751e+006,118
18.72,7.0125e+006,119
18.78,7.0125e+006,119
18.78,7.05e+006,120
18.8,7.05e+006,120
18.84,7.05e+006,120
18.84,7.0876e+006,121
18.9,7.0876e+006,121
18.9,7.1253e+006,122
18.96,7.1253e+006,122
18.96,7.201e+006,124
19,7.201e+006,124
19.02,7.201e+006,124
19.02,7.239e+006,125
19.08,7.239e+006,125
19.08,7.2771e+006,126
19.1,7.2771e+006,126
19.14,7.2771e+006,126
19.14,7.3153e+006,127
19.2,7.3153e+006,127
19.2,7.3536e+006,128
19.26,7.3536e+006,128
19.26,7.4305e+006,130
19.3,7.4305e+006,130
19.32,7.4305e+006,130
19.32,7.4691e+006,131
19.38,7.4691e+006,131
19.38,7.5078e+006,132
19.4,7.5078e+006,132
19.44,7.5078e+006,132
19.44,7.5466e+006,133
19.5,7.5466e+006,133
19.5,7.5855e+006,134
19.56,7.5855e+006,134
19.56,7.6636e+006,136
19.6,7.6636e+006,136
19.62,7.6636e+006,136
19.62,7.7028e+006,137
19.68,7.7028e+006,137
19.68,7.7421e+006,138
19.7,7.7421e+006,138
19.74,7.7421e+006,138
19.74,7.7815e+006,139
19.8,7.7815e+006,139
19.8,7.821e+006,140
19.86,7.821e+006,140
19.86,7.9003e+006,142
19.9,7.9003e+006,142
19.92,7.9003e+006,142
19.92,7.9401e+006,143
19.98,7.9401e+006,143
19.98,7.98e+006,144
20,7.98e+006,144
20.04,7.98e+006,144
20.04,8.02e+006,145
20.1,8.02e+006,145
20.1,8.0601e+006,146
20.16,8.0601e+006,146
20.16,8.1406e+006,148
20.2,8.1406e+006,148
20.22,8.1406e+006,148
20.22,8.181e+006,149
20.28,8.181e+006,149
20.28,8.2215e+006,150
20.3,8.2215e+006,150
20.34,8.2215e+006,150
20.34,8.2621e+006,151
20.4,8.2621e+006,151
20.4,8.3028e+006,152
20.46,8.3028e+006,152
20.46,8.3845e+006,154
20.5,8.3845e+006,154
20.52,8.3845e+006,154
20.52,8.4255e+006,155
20.58,8.4255e+006,155
20.58,8.4666e+006,156
20.6,8.4666e+006,156
20.64,8.4666e+006,156
20.64,8.5078e+006,157
20.7,8.5078e+006,157
20.7,8.5491e+006,158
20.76,8.5491e+006,158
20.76,8.632e+006,160
20.8,8.632e+006,160
20.82,8.632e+006,160
20.82,8.6736e+006,161
20.88,8.6736e+006,161
20.88,8.7153e+006,162
20.9,8.7153e+006,162
20.94,8.7153e+006,162
20.94,8.7571e+006,163
21,8.7571e+006,163
21,8.799e+006,164
21.06,8.799e+006,164
21.06,8.8831e+006,166
21.1,8.8831e+006,166
21.12,8.8831e+006,166
21.12,8.9253e+006,167
21.18,8.9253e+006,167
21.18,8.9676e+006,168
21.2,8.9676e+006,168
21.24,8.9676e+006,168
21.24,9.01e+006,169
21.3,9.01e+006,169
21.3,9.0525e+006,170
21.36,9.0525e+006,170
21.36,9.1378e+006,172
21.4,9.1378e+006,172
21.42,9.1378e+006,172
21.42,9.1806e+006,173
21.48,9.1806e+006,173
21.48,9.2235e+006,174
21.5,9.2235e+006,174
21.54,9.2235e+006,174
21.54,9.2665e+006,175
21.6,9.2665e+006,175
21.6,9.3096e+006,176
21.66,9.3096e+006,176
21.66,9.3961e+006,178
21.7,9.3961e+006,178
21.72,9.3961e+006,178
21.72,9.4395e+006,179
21.78,9.4395e+006,179
21.78,9.483e+006,180
21.8,9.483e+006,180
21.84,9.483e+006,180
21.84,9.5266e+006,181
21.9,9.5266e+006,181
21.9,9.5703e+006,182
21.96,9.5703e+006,182
21.96,9.658e+006,184
22,9.658e+006,184
22.02,9.658e+006,184
22.02,9.702e+006,185
22.08,9.702e+006,185
22.08,9.7461e+006,186
22.1,9.7461e+006,186
22.14,9.7461e+006,186
22.14,9.7903e+006,187
22.2,9.7903e+006,187
22.2,9.8346e+006,188
22.26,9.8346e+006,188
22.26,9.9235e+006,190
22.3,9.9235e+006,190
22.32,9.9235e+006,190
22.32,9.9681e+006,191
22.38,9.9681e+006,191
22.38,1.00128e+007,192
22.4,1.00128e+007,192
22.44,1.00128e+007,192
22.44,1.00576e+007,193
22.5,1.00576e+007,193
22.5,1.01025e+007,194
22.56,1.01025e+007,194
22.56,1.01926e+007,196
22.6,1.01926e+007,196
22.62,1.01926e+007,196
22.62,1.02378e+007,197
22.68,1.02378e+007,197
22.68,1.02831e+007,198
22.7,1.02831e+007,198
22.74,1.02831e+007,198
22.74,1.03285e+007,199
22.8,1.03285e+007,199
22.8,1.0374e+007,200
22.86,1.0374e+007,200
22.86,1.04653e+007,202
22.9,1.04653e+007,202
22.92,1.04653e+007,202
22.92,1.05111e+007,203
22.98,1.05111e+007,203
22.98,1.0557e+007,204
23,1.0557e+007,204
23.04,1.0557e+007,204
23.04,1.0603e+007,205
23.1,1.0603e+007,205
23.1,1.06491e+007,206
23.16,1.06491e+007,206
23.16,1.07416e+007,208
23.2,1.07416e+007,208
23.22,1.07416e+007,208
23.22,1.0788e+007,209
23.28,1.0788e+007,209
23.28,1.08345e+007,210
23.3,1.08345e+007,210
23.34,1.08345e+007,210
23.34,1.08811e+007,211
23.4,1.08811e+007,211
23.4,1.09278e+007,212
23.46,1.09278e+007,212
23.46,1.10215e+007,214
23.5,1.10215e+007,214
23.52,1.10215e+007,214
23.52,1.10685e+007,215
23.58,1.10685e+007,215
23.58,1.11156e+007,216
23.6,1.11156e+007,216
23.64,1.11156e+007,216
23.64,1.11628e+007,217
23.7,1.11628e+007,217
23.7,1.12101e+007,218
23.76,1.12101e+007,218
23.76,1.1305e+007,220
23.8,1.1305e+007,220
23.82,1.1305e+007,220
23.82,1.13526e+007,221
23.88,1.13526e+007,221
23.88,1.14003e+007,222
23.9,1.14003e+007,222
23.94,1.14003e+007,222
23.94,1.14481e+007,223
24,1.14481e+007,223
24,1.1496e+007,224
24.06,1.1496e+007,224
24.06,1.15921e+007,226
24.1,1.15921e+007,226
24.12,1.15921e+007,226
24.12,1.16403e+007,227
24.18,1.16403e+007,227
24.18,1.16886e+007,228
24.2,1.16886e+007,228
24.24,1.16886e+007,228
24.24,1.1737e+007,229
24.3,1.1737e+007,229
24.3,1.17855e+007,230
24.36,1.17855e+007,230
24.36,1.18828e+007,232
24.4,1.18828e+007,232
24.42,1.18828e+007,232
24.42,1.19316e+007,233
24.48,1.19316e+007,233
24.48,1.19805e+007,234
24.5,1.19805e+007,234
24.54,1.19805e+007,234
24.54,1.20295e+007,235
24.6,1.20295e+007,235
24.6,1.20786e+007,236
24.66,1.20786e+007,236
24.66,1.21771e+007,238
24.7,1.21771e+007,238
24.72,1.21771e+007,238
24.72,1.22265e+007,239
24.78,1.22265e+007,239
24.78,1.2276e+007,240
24.8,1.2276e+007,240
24.84,1.2276e+007,240
24.84,1.23256e+007,241
24.9,1.23256e+007,241
24.9,1.23753e+007,242
24.96,1.23753e+007,242
24.96,1.2475e+007,244
25,1.2475e+007,244
25.02,1.2475e+007,244
25.02,1.2525e+007,245
25.08,1.2525e+007,245
25.08,1.25751e+007,246
25.1,1.25751e+007,246
25.14,1.25751e+007,246
25.14,1.26253e+007,247
25.2,1.26253e+007,247
25.2,1.26756e+007,248
25.26,1.26756e+007,248
25.26,1.27765e+007,250
25.3,1.27765e+007,250
25.32,1.27765e+007,250
25.32,1.28271e+007,251
25.38,1.28271e+007,251
25.38,1.28778e+007,252
25.4,1.28778e+007,252
25.44,1.28778e+007,252
25.44,1.29286e+007,253
25.5,1.29286e+007,253
25.5,1.29795e+007,254
25.56,1.29795e+007,254
25.56,1.30816e+007,0
25.6,1.30816e+007,0
25.62,1.30816e+007,0
25.62,1.31328e+007,1
25.68,1.31328e+007,1
25.68,1.31841e+007,2
25.7,1.31841e+007,2
25.74,1.31841e+007,2
25.74,1.32355e+007,3
25.8,1.32355e+007,3
25.8,1.3287e+007,4
25.86,1.3287e+007,4
25.86,1.33903e+007,6
25.9,1.33903e+007,6
25.92,1.33903e+007,6
25.92,1.34421e+007,7
25.98,1.34421e+007,7
25.98,1.3494e+007,8
26,1.3494e+007,8
26.04,1.3494e+007,8
26.04,1.3546e+007,9
26.1,1.3546e+007,9
26.1,1.35981e+007,10
26.16,1.35981e+007,10
26.16,1.37026e+007,12
26.2,1.37026e+007,12
26.22,1.37026e+007,12
26.22,1.3755e+007,13
26.28,1.3755e+007,13
26.28,1.38075e+007,14
26.3,1.38075e+007,14
26.34,1.38075e+007,14
26.34,1.38601e+007,15
26.4,1.38601e+007,15
26.4,1.39128e+007,16
26.46,1.39128e+007,16
26.46,1.40185e+007,18
26.5,1.40185e+007,18
26.52,1.40185e+007,18
26.52,1.40715e+007,19
26.58,1.40715e+007,19
26.58,1.41246e+007,20
26.6,1.41246e+007,20
26.64,1.41246e+007,20
26.64,1.41778e+007,21
26.7,1.41778e+007,21
26.7,1.42311e+007,22
26.76,1.42311e+007,22
26.76,1.4338e+007,24
26.8,1.4338e+007,24
26.82,1.4338e+007,24
26.82,1.43916e+007,25
26.88,1.43916e+007,25
26.88,1.44453e+007,26
26.9,1.44453e+007,26
26.94,1.44453e+007,26
26.94,1.44991e+007,27
27,1.44991e+007,27
27,1.4553e+007,28
27.06,1.4553e+007,28
27.06,1.46611e+007,30
27.1,1.46611e+007,30
27.12,1.46611e+007,30
27.12,1.47153e+007,31
27.18,1.47153e+007,31
27.18,1.47696e+007,32
27.2,1.47696e+007,32
27.24,1.47696e+007,32
27.24,1.4824e+007,33
27.3,1.4824e+007,33
27.3,1.48785e+007,34
27.36,1.48785e+007,34
27.36,1.49878e+007,36
27.4,1.49878e+007,36
27.42,1.49878e+007,36
27.42,1.50426e+007,37
27.48,1.50426e+007,37
27.48,1.50975e+007,38
27.5,1.50975e+007,38
27.54,1.50975e+007,38
27.54,1.51525e+007,39
27.6,1.51525e+007,39
27.6,1.52076e+007,40
27.66,1.52076e+007,40
27.66,1.53181e+007,42
27.7,1.53181e+007,42
27.72,1.53181e+007,42
27.72,1.53735e+007,43
27.78,1.53735e+007,43
27.78,1.5429e+007,44
27.8,1.5429e+007,44
