    "time","heatCapacitor_T","switch_Controll"
         0,    293.15,         0
      0.02, 293.34974,         0
      0.04, 293.54892,         0
      0.06, 293.74754,         0
      0.08, 293.94562,         0
       0.1, 294.14314,         0
      0.12, 294.34012,         0
      0.14, 294.53655,         0
      0.16, 294.73244,         0
      0.18, 294.92778,         0
       0.2, 295.12258,         0
      0.22, 295.31685,         0
      0.24, 295.51057,         0
      0.26, 295.70376,         0
      0.28, 295.89642,         0
       0.3, 296.08854,         0
      0.32, 296.28013,         0
      0.34,  296.4712,         0
      0.36, 296.66173,         0
      0.38, 296.85174,         0
       0.4, 297.04123,         0
      0.42, 297.23019,         0
      0.44, 297.41863,         0
      0.46, 297.60656,         0
      0.48, 297.79396,         0
       0.5, 297.98085,         0
      0.52, 298.16723,         0
      0.54, 298.35309,         0
      0.56, 298.53844,         0
      0.58, 298.72328,         0
       0.6, 298.90762,         0
      0.62, 299.09145,         0
      0.64, 299.14786,         1
      0.66, 299.13588,         1
      0.68, 299.12392,         1
       0.7, 299.11198,         1
      0.72, 299.10007,         1
      0.74, 299.08818,         1
      0.76, 299.07632,         1
      0.78, 299.06448,         1
       0.8, 299.05266,         1
      0.82, 299.04086,         1
      0.84, 299.02909,         1
      0.86, 299.01735,         1
      0.88, 299.00562,         1
       0.9, 298.99392,         1
      0.92, 298.98225,         1
      0.94, 298.97059,         1
      0.96, 298.95896,         1
      0.98, 298.94735,         1
         1, 298.93577,         1
      1.02, 298.92421,         1
      1.04, 298.91267,         1
      1.06, 298.90116,         1
      1.08, 298.88967,         1
       1.1,  298.8782,         1
      1.12, 298.86675,         1
      1.14, 298.85533,         1
      1.16, 298.84393,         1
      1.18, 298.83255,         1
       1.2,  298.8212,         1
      1.22, 298.80987,         1
      1.24, 298.79856,         1
      1.26, 298.78727,         1
      1.28, 298.77601,         1
       1.3, 298.76477,         1
      1.32, 298.75355,         1
      1.34, 298.74235,         1
      1.36, 298.73118,         1
      1.38, 298.72003,         1
       1.4,  298.7089,         1
      1.42, 298.69779,         1
      1.44,  298.6867,         1
      1.46, 298.67564,         1
      1.48,  298.6646,         1
       1.5, 298.65358,         1
      1.52, 298.64259,         1
      1.54, 298.63161,         1
      1.56, 298.62066,         1
      1.58, 298.60973,         1
       1.6, 298.59882,         1
      1.62, 298.58793,         1
      1.64, 298.57707,         1
      1.66, 298.56622,         1
      1.68,  298.5554,         1
       1.7,  298.5446,         1
      1.72, 298.53382,         1
      1.74, 298.52306,         1
      1.76, 298.51233,         1
      1.78, 298.50161,         1
       1.8, 298.49092,         1
      1.82, 298.48025,         1
      1.84,  298.4696,         1
      1.86, 298.45897,         1
      1.88, 298.44836,         1
       1.9, 298.43777,         1
      1.92, 298.42721,         1
      1.94, 298.41666,         1
      1.96, 298.40614,         1
      1.98, 298.39564,         1
         2, 298.38516,         1
      2.02,  298.3747,         1
      2.04, 298.36426,         1
      2.06, 298.35384,         1
      2.08, 298.34344,         1
       2.1, 298.33306,         1
      2.12, 298.32271,         1
      2.14, 298.31237,         1
      2.16, 298.30206,         1
      2.18, 298.29176,         1
       2.2, 298.28149,         1
      2.22, 298.27123,         1
      2.24,   298.261,         1
      2.26, 298.25079,         1
      2.28,  298.3973,         0
       2.3, 298.58253,         0
      2.32, 298.76725,         0
      2.34, 298.95147,         0
      2.36, 299.13517,         0
      2.38, 299.31838,         0
       2.4, 299.50108,         0
      2.42, 299.68328,         0
      2.44, 299.86498,         0
      2.46, 300.04618,         0
      2.48, 300.22688,         0
       2.5, 300.40709,         0
      2.52, 300.58681,         0
      2.54, 300.76604,         0
      2.56, 300.94477,         0
      2.58, 301.12302,         0
       2.6, 301.30078,         0
      2.62, 301.47805,         0
      2.64, 301.65484,         0
      2.66, 301.83114,         0
      2.68, 301.95865,         1
       2.7, 301.94105,         1
      2.72, 301.92349,         1
      2.74, 301.90595,         1
      2.76, 301.88846,         1
      2.78,   301.871,         1
       2.8, 301.85357,         1
      2.82, 301.83618,         1
      2.84, 301.81883,         1
      2.86, 301.80151,         1
      2.88, 301.78422,         1
       2.9, 301.76697,         1
      2.92, 301.74975,         1
      2.94, 301.73257,         1
      2.96, 301.71542,         1
      2.98,  301.6983,         1
         3, 301.68122,         1
      3.02, 301.66418,         1
      3.04, 301.64716,         1
      3.06, 301.63019,         1
      3.08, 301.68096,         0
       3.1,  301.8572,         0
      3.12, 302.03295,         0
      3.14, 302.20823,         0
      3.16, 302.38302,         0
      3.18, 302.55734,         0
       3.2, 302.73118,         0
      3.22, 302.90455,         0
      3.24, 303.07745,         0
      3.26, 303.24988,         0
      3.28, 303.42184,         0
       3.3, 303.59333,         0
      3.32, 303.76435,         0
      3.34, 303.93491,         0
      3.36,   304.105,         0
      3.38, 304.27463,         0
       3.4,  304.4438,         0
      3.42, 304.61252,         0
      3.44, 304.78077,         0
      3.46, 304.94857,         0
      3.48, 305.11591,         0
       3.5,  305.2828,         0
      3.52, 305.44923,         0
      3.54, 305.51038,         1
      3.56, 305.48568,         1
      3.58, 305.46103,         1
       3.6, 305.43643,         1
      3.62, 305.41188,         1
      3.64, 305.38738,         1
      3.66, 305.36293,         1
      3.68, 305.33853,         1
       3.7, 305.31417,         1
      3.72, 305.28987,         1
      3.74, 305.26561,         1
      3.76,  305.2414,         1
      3.78, 305.21724,         1
       3.8, 305.19313,         1
      3.82, 305.16907,         1
      3.84, 305.14505,         1
      3.86, 305.12109,         1
      3.88, 305.09717,         1
       3.9,  305.0733,         1
      3.92, 305.22124,         0
      3.94, 305.38784,         0
      3.96, 305.55399,         0
      3.98,  305.7197,         0
         4, 305.88495,         0
      4.02, 306.04975,         0
      4.04, 306.21411,         0
      4.06, 306.37802,         0
      4.08, 306.54149,         0
       4.1, 306.70452,         0
      4.12, 306.86711,         0
      4.14, 307.02926,         0
      4.16, 307.19096,         0
      4.18, 307.35224,         0
       4.2, 307.51307,         0
      4.22, 307.67348,         0
      4.24, 307.83345,         0
      4.26, 307.99299,         0
      4.28, 308.15209,         0
       4.3, 308.31077,         0
      4.32, 308.46903,         0
      4.34, 308.62685,         0
      4.36, 308.78425,         0
      4.38, 308.94123,         0
       4.4, 309.09778,         0
      4.42, 309.20689,         1
      4.44, 309.17481,         1
      4.46, 309.14279,         1
      4.48, 309.11083,         1
       4.5, 309.07894,         1
      4.52, 309.04711,         1
      4.54, 309.01535,         1
      4.56, 308.98365,         1
      4.58, 308.95201,         1
       4.6, 308.92044,         1
      4.62, 308.88892,         1
      4.64, 308.85748,         1
      4.66, 308.82609,         1
      4.68, 308.79477,         1
       4.7, 308.76351,         1
      4.72, 308.73231,         1
      4.74, 308.70118,         1
      4.76,  308.6701,         1
      4.78, 308.78977,         0
       4.8, 308.94673,         0
      4.82, 309.10327,         0
      4.84, 309.25939,         0
      4.86, 309.41509,         0
