"time","tankLevel","tankLevel2","tankLevel3"
0,0,0.000000,0
1,2.01389,0.000000,0
2,4.79167,0.000000,0
3,7.56944,0.000000,0
4,10.3472,0.000000,0
5,13.125,0.000000,0
6,15.9028,0.000000,0
7,18.6806,0.000000,0
8,21.4584,0.000000,0
9,24.2362,0.000000,0
10,27.0139,0.000000,0
11,29.7917,0.000000,0
12,32.5695,0.000000,0
13,35.3473,0.000000,0
14,38.1251,0.000000,0
15,40.9029,0.000000,0
16,43.6807,0.000000,0
17,46.4584,0.000000,0
18,49.2362,0.000000,0
19,52.014,0.000000,0
20,54.7918,0.000000,0
21,57.5696,0.000000,0
22,60.3474,0.000000,0
23,63.1252,0.000000,0
24,65.9029,0.000000,0
25,68.6806,0.000000,0
26,71.4583,0.000000,0
27,74.236,0.000000,0
28,77.0137,0.000000,0
29,79.7915,0.000000,0
30,82.5692,0.000000,0
31,85.3469,0.000000,0
32,88.1246,0.000000,0
33,90.9023,0.000000,0
34,93.68,0.000000,0
35,96.4577,0.000000,0
36,99.2354,0.000000,0
37,99.5417,0.000000,0.527778
38,96.8056,0.000000,3.26389
39,94.0279,0.000000,6.04167
40,91.2502,0.000000,8.81944
41,88.4725,0.000000,11.5972
42,85.6948,0.000000,14.375
43,82.9171,0.000000,17.1528
44,80.1394,0.000000,19.9306
45,77.3616,0.000000,22.7084
46,74.5839,0.000000,25.4862
47,71.8062,0.000000,28.2639
48,69.0285,0.000000,31.0417
49,66.2508,0.000000,33.8195
50,63.4731,0.000000,36.5973
51,60.6953,0.000000,39.3751
52,57.9175,0.000000,42.1529
53,55.1397,0.000000,44.9307
54,52.3619,0.000000,47.7085
55,49.5841,0.000000,50.4862
56,46.8064,0.000000,53.264
57,44.0286,0.000000,56.0418
58,41.2508,0.000000,58.8196
59,38.473,0.000000,61.5974
60,35.6952,0.000000,64.3752
61,32.9174,0.000000,67.1529
62,30.1396,0.000000,69.9306
63,27.3619,0.000000,72.7083
64,24.5841,0.000000,75.486
65,21.8063,0.000000,78.2637
66,19.0285,0.000000,81.0414
67,16.2507,0.000000,83.8191
68,13.4729,0.000000,86.5968
69,10.6951,0.000000,89.3745
70,7.91735,0.000000,92.1523
71,5.13957,0.000000,94.93
72,2.3618,0.000000,97.7077
73,2.43124,0.000000,99.0966
74,5.20902,0.000000,99.0966
75,7.9868,0.000000,99.0966
76,10.7646,0.000000,99.0966
77,13.5424,0.000000,99.0966
78,16.3202,0.000000,99.0966
79,19.0979,0.000000,99.0966
80,21.8757,0.000000,99.0966
81,24.6535,0.000000,99.0966
82,27.4313,0.000000,99.0966
83,30.2091,0.000000,99.0966
84,32.9869,0.000000,99.0966
85,35.7647,0.000000,99.0966
86,38.5424,0.000000,99.0966
87,41.3202,0.000000,99.0966
88,44.098,0.000000,99.0966
89,46.8758,0.000000,99.0966
90,49.6536,0.000000,99.0966
91,52.4314,0.000000,99.0966
92,55.2092,0.000000,99.0966
93,57.9869,0.000000,99.0966
94,60.7647,0.000000,99.0966
95,63.5425,0.000000,99.0966
96,66.3202,0.000000,99.0966
97,69.098,0.000000,99.0966
98,71.8757,0.000000,99.0966
99,74.6534,0.000000,99.0966
100,77.4311,0.000000,99.0966
101,80.2088,0.000000,99.0966
102,82.9865,0.000000,99.0966
103,85.7642,0.000000,99.0966
104,88.5419,0.000000,99.0966
105,91.3196,0.000000,99.0966
106,94.0973,0.000000,99.0966
107,96.8751,0.000000,99.0966
108,99.6528,0.000000,99.0966
109,99.1667,0.000000,99.9994
110,96.389,0.000000,102.777
111,93.6112,0.000000,105.555
112,90.8335,0.000000,108.332
113,88.0558,0.000000,111.11
114,85.2781,0.000000,113.888
115,82.5004,0.000000,116.666
116,79.7227,0.000000,119.443
117,76.945,0.000000,122.221
118,74.1673,0.000000,124.999
119,71.3896,0.000000,127.776
120,68.6119,0.000000,130.554
121,65.8341,0.000000,133.332
122,63.0564,0.000000,136.11
123,60.2786,0.000000,138.887
124,57.5008,0.000000,141.665
125,54.723,0.000000,144.443
126,51.9453,0.000000,147.22
127,49.1675,0.000000,149.998
128,46.3897,0.000000,152.776
129,43.6119,0.000000,155.554
130,40.8341,0.000000,158.331
131,38.0563,0.000000,161.109
132,35.2785,0.000000,163.887
133,32.5008,0.000000,166.664
134,29.723,0.000000,169.442
135,26.9452,0.000000,172.22
136,24.1674,0.000000,174.998
137,21.3896,0.000000,177.775
138,18.6118,0.000000,180.553
139,15.834,0.000000,183.331
140,13.0563,0.000000,186.108
141,10.2785,0.000000,188.886
142,7.50068,0.000000,191.664
143,4.72291,0.000000,194.441
144,1.94513,0.000000,197.219
145,0.972909,1.736110,198.191
146,0.972909,4.513890,198.191
147,0.972909,7.291660,198.191
148,0.972909,10.069400,198.191
149,0.972909,12.847200,198.191
150,0.972909,15.625000,198.191
151,0.972909,18.402800,198.191
152,0.972909,21.180600,198.191
153,0.972909,23.958400,198.191
154,0.972909,26.736200,198.191
155,0.972909,29.514000,198.191
156,0.972909,32.291700,198.191
157,0.972909,35.069500,198.191
158,0.972909,37.847300,198.191
159,0.972909,40.625100,198.191
160,0.972909,43.402900,198.191
161,0.972909,46.180700,198.191
162,0.972909,48.958500,198.191
163,0.972909,51.736200,198.191
164,0.972909,54.514000,198.191
165,0.972909,57.291800,198.191
166,0.972909,60.069600,198.191
167,0.972909,62.847400,198.191
168,0.972909,65.625100,198.191
169,0.972909,68.402800,198.191
170,0.972909,71.180500,198.191
171,0.972909,73.958300,198.191
172,0.972909,76.736000,198.191
