"time","SignalOutput1","SignalInput1"
0,100000,2
0.019999999552965164,100000,2
0.019999999552965164,100000,2
0.039999999105930328,100000,2
0.039999999105930328,105083.125,2
0.059999998658895493,105083.125,2
0.059999998658895493,110150.8203125,2
0.079999998211860657,110150.8203125,2
0.079999998211860657,115187.640625,2
0.10000000149011612,115187.640625,2
0.10000000149011612,120202.375,2
0.11999999731779099,120202.375,2
0.11999999731779099,125201.609375,2
0.14000000059604645,125201.609375,2
0.14000000059604645,130190.359375,2
0.15999999642372131,130190.359375,2
0.15999999642372131,135172.453125,2
0.18000000715255737,135172.453125,2
0.18000000715255737,140150.828125,2
0.20000000298023224,140150.828125,2
0.20000000298023224,145127.78125,2
0.2199999988079071,145127.78125,2
0.2199999988079071,150105.09375,2
0.23999999463558197,150105.09375,2
0.23999999463558197,155084.140625,2
0.25999999046325684,155084.140625,2
0.25999999046325684,160066.03125,2
0.2800000011920929,160066.03125,2
0.2800000011920929,165051.609375,2
0.30000001192092896,165051.609375,2
0.30000001192092896,170041.5625,2
0.31999999284744263,170041.5625,2
0.31999999284744263,175036.421875,2
0.34000000357627869,175036.421875,2
0.34000000357627869,180036.578125,2
0.36000001430511475,180036.578125,2
0.36000001430511475,185042.390625,2
0.37999999523162842,185042.390625,2
0.37999999523162842,190054.109375,2
0.40000000596046448,190054.109375,2
0.40000000596046448,195071.890625,2
0.41999998688697815,195071.890625,2
0.41999998688697815,200095.921875,2
0.43999999761581421,200095.921875,2
0.43999999761581421,205126.234375,2
0.46000000834465027,205126.234375,2
0.46000000834465027,210162.625,2
0.47999998927116394,210162.625,2
0.47999998927116394,215204.8125,2
0.5,215204.8125,2
0.5,220252.5,2
0.51999998092651367,220252.5,2
0.51999998092651367,225305.3125,2
0.54000002145767212,225305.3125,2
0.54000002145767212,230362.90625,2
0.56000000238418579,230362.90625,2
0.56000000238418579,235424.890625,2
0.57999998331069946,235424.890625,2
0.57999998331069946,240490.890625,2
0.60000002384185791,240490.890625,2
0.60000002384185791,245560.46875,2
0.62000000476837158,245560.46875,2
0.62000000476837158,250633.21875,2
0.63999998569488525,250633.21875,2
0.63999998569488525,255708.703125,2
0.6600000262260437,255708.703125,2
0.6600000262260437,260786.46875,2
0.68000000715255737,260786.46875,2
0.68000000715255737,265866.09375,2
0.69999998807907104,265866.09375,2
0.69999998807907104,270947.0625,2
0.72000002861022949,270947.0625,2
0.72000002861022949,276029,2
0.74000000953674316,276029,2
0.74000000953674316,281111.34375,2
0.75999999046325684,281111.34375,2
0.75999999046325684,286193.65625,2
0.77999997138977051,286193.65625,2
0.77999997138977051,291275.46875,2
0.80000001192092896,291275.46875,2
0.80000001192092896,296356.3125,2
0.81999999284744263,296356.3125,2
0.81999999284744263,301435.625,2
0.8399999737739563,301435.625,2
0.8399999737739563,306513,2
0.86000001430511475,306513,2
0.86000001430511475,311587.875,2
0.87999999523162842,311587.875,2
0.87999999523162842,316659.78125,2
0.89999997615814209,316659.78125,2
0.89999997615814209,321728.21875,2
0.92000001668930054,321728.21875,2
0.92000001668930054,326792.6875,2
0.93999999761581421,326792.6875,2
0.93999999761581421,331852.65625,2
0.95999997854232788,331852.65625,2
0.95999997854232788,336907.625,2
0.98000001907348633,336907.625,2
0.98000001907348633,341957.09375,2
1,341957.09375,2
1,347000.5625,2
1.0199999809265137,347000.5625,2
1.0199999809265137,352037.46875,2
1.0399999618530273,352037.46875,2
1.0399999618530273,357067.34375,2
1.059999942779541,357067.34375,2
1.059999942779541,362089.6875,2
1.0800000429153442,362089.6875,2
1.0800000429153442,367103.90625,2
1.1000000238418579,367103.90625,2
1.1000000238418579,372109.5625,2
1.1200000047683716,372109.5625,2
1.1200000047683716,377106.0625,2
1.1399999856948853,377106.0625,2
1.1399999856948853,382092.9375,2
1.1599999666213989,382092.9375,2
1.1599999666213989,387069.65625,2
1.1799999475479126,387069.65625,2
1.1799999475479126,392035.71875,2
1.2000000476837158,392035.71875,2
1.2000000476837158,396990.53125,2
1.2200000286102295,396990.53125,2
1.2200000286102295,401933.65625,2
1.2400000095367432,401933.65625,2
1.2400000095367432,406864.53125,2
1.2599999904632568,406864.53125,2
1.2599999904632568,411782.625,2
1.2799999713897705,411782.625,2
1.2799999713897705,416687.4375,2
1.2999999523162842,416687.4375,2
1.2999999523162842,421578.4375,2
1.3200000524520874,421578.4375,2
1.3200000524520874,426455.09375,2
1.3400000333786011,426455.09375,2
1.3400000333786011,431316.9375,2
1.3600000143051147,431316.9375,2
1.3600000143051147,436163.375,2
1.3799999952316284,436163.375,2
1.3799999952316284,440993.9375,2
1.3999999761581421,440993.9375,2
1.3999999761581421,445808.09375,2
1.4199999570846558,445808.09375,2
1.4199999570846558,450605.34375,2
1.440000057220459,450605.34375,2
1.440000057220459,455385.125,2
1.4600000381469727,455385.125,2
1.4600000381469727,460146.96875,2
1.4800000190734863,460146.96875,2
1.4800000190734863,464890.375,2
1.5,464890.375,2
1.5,469614.78125,2
1.5199999809265137,469614.78125,2
1.5199999809265137,474319.71875,2
1.5399999618530273,474319.71875,2
1.5399999618530273,479004.6875,2
1.559999942779541,479004.6875,2
1.559999942779541,483669.125,2
1.5800000429153442,483669.125,2
1.5800000429153442,488312.59375,2
1.6000000238418579,488312.59375,2
1.6000000238418579,492934.59375,2
1.6200000047683716,492934.59375,2
1.6200000047683716,497534.5625,2
1.6399999856948853,497534.5625,2
1.6399999856948853,502112.0625,2
1.6599999666213989,502112.0625,2
1.6599999666213989,506666.59375,2
1.6799999475479126,506666.59375,2
1.6799999475479126,511197.625,2
1.7000000476837158,511197.625,2
1.7000000476837158,515704.75,2
1.7200000286102295,515704.75,2
1.7200000286102295,520187.40625,2
1.7400000095367432,520187.40625,2
1.7400000095367432,524645.125,2
1.7599999904632568,524645.125,2
1.7599999904632568,529077.5,2
1.7799999713897705,529077.5,2
1.7799999713897705,533484,2
1.7999999523162842,533484,2
1.7999999523162842,537864.1875,2
1.8200000524520874,537864.1875,2
1.8200000524520874,542217.5,2
1.8400000333786011,542217.5,2
1.8400000333786011,546543.625,2
1.8600000143051147,546543.625,2
1.8600000143051147,550842,2
1.8799999952316284,550842,2
1.8799999952316284,555112.1875,2
1.8999999761581421,555112.1875,2
1.8999999761581421,559353.8125,2
1.9199999570846558,559353.8125,2
1.9199999570846558,563566.3125,2
1.940000057220459,563566.3125,2
1.940000057220459,567749.375,2
1.9600000381469727,567749.375,2
1.9600000381469727,571902.4375,2
1.9800000190734863,571902.4375,2
1.9800000190734863,576025.1875,2
2,576025.1875,2
2,580117.125,2
2.0199999809265137,580117.125,2
2.0199999809265137,584177.8125,2
2.0399999618530273,584177.8125,2
2.0399999618530273,588206.9375,2
2.059999942779541,588206.9375,2
2.059999942779541,592204,2
2.0799999237060547,592204,2
2.0799999237060547,596168.625,2
2.0999999046325684,596168.625,2
2.0999999046325684,600100.375,2
2.119999885559082,600100.375,2
2.119999885559082,603998.9375,2
2.1400001049041748,603998.9375,2
2.1400001049041748,607863.875,2
