"Time","tankLevel","tankLevel2","tankLevel3"
0,0,0,0
1,1.73611,0,0
2,4.51389,0,0
3,7.15278,0,0
4,9.93056,0,0
5,12.7083,0,0
6,15.4861,0,0
7,18.4028,0,0
8,21.1806,0,0
9,23.9584,0,0
10,26.7362,0,0
11,29.514,0,0
12,32.2917,0,0
13,35.0695,0,0
14,37.7084,0,0
15,40.4862,0,0
16,43.4029,0,0
17,46.1807,0,0
18,48.9585,0,0
19,51.7362,0,0
20,54.514,0,0
21,57.2918,0,0
22,59.9307,0,0
23,62.8474,0,0
24,65.4862,0,0
25,68.264,0,0
26,71.1805,0,0
27,73.9583,0,0
28,76.736,0,0
29,79.5137,0,0
30,82.2914,0,0
31,85.0691,0,0
32,87.8468,0,0
33,90.6245,0,0
34,93.2633,0,0
35,96.0411,0,0
36,98.9576,0,0
37,99.7222,0,0.347222
38,97.0834,0,2.98611
39,94.3057,0,5.76389
40,91.528,0,8.54167
41,88.7503,0,11.3195
42,85.9725,0,14.0972
43,83.3337,0,16.7361
44,80.556,0,19.5139
45,77.7783,0,22.2917
46,74.8617,0,25.2084
47,72.084,0,27.9862
48,69.3063,0,30.764
49,66.5286,0,33.5417
50,63.7509,0,36.3195
51,60.9731,0,39.0973
52,58.1953,0,41.8751
53,55.5564,0,44.514
54,52.7786,0,47.2918
55,50.0008,0,50.0696
56,47.0841,0,52.9862
57,44.3064,0,55.764
58,41.5286,0,58.5418
59,38.7508,0,61.3196
60,35.973,0,64.0974
61,33.1952,0,66.8751
62,30.4174,0,69.6528
63,27.7785,0,72.2916
64,25.0007,0,75.0693
65,22.0841,0,77.9859
66,19.3063,0,80.7636
67,16.5285,0,83.5414
68,13.7507,0,86.3191
69,10.9729,0,89.0968
70,8.19513,0,91.8745
71,5.55624,0,94.5133
72,2.77846,0,97.291
73,2.01458,0,99.0966
74,4.79235,0,99.0966
75,7.70902,0,99.0966
76,10.4868,0,99.0966
77,13.2646,0,99.0966
78,16.0424,0,99.0966
79,18.8202,0,99.0966
80,21.5979,0,99.0966
81,24.3757,0,99.0966
82,27.1535,0,99.0966
83,29.7924,0,99.0966
84,32.5702,0,99.0966
85,35.4869,0,99.0966
86,38.2647,0,99.0966
87,41.0424,0,99.0966
88,43.8202,0,99.0966
89,46.598,0,99.0966
90,49.3758,0,99.0966
91,52.1536,0,99.0966
92,54.7925,0,99.0966
93,57.5703,0,99.0966
94,60.3481,0,99.0966
95,63.2647,0,99.0966
96,66.0425,0,99.0966
97,68.8202,0,99.0966
98,71.5979,0,99.0966
99,74.3756,0,99.0966
100,77.0144,0,99.0966
101,79.931,0,99.0966
102,82.5698,0,99.0966
103,85.3476,0,99.0966
104,88.2642,0,99.0966
105,91.0419,0,99.0966
106,93.8196,0,99.0966
107,96.5973,0,99.0966
108,99.375,0,99.0966
109,99.4305,0,99.7355
110,96.6667,0,102.499
111,93.889,0,105.277
112,91.2502,0,107.916
113,88.4725,0,110.694
114,85.5559,0,113.61
115,82.7782,0,116.388
116,80.0005,0,119.166
117,77.2228,0,121.943
118,74.445,0,124.721
119,71.6673,0,127.499
120,68.8896,0,130.276
121,66.1119,0,133.054
122,63.4731,0,135.693
123,60.6953,0,138.471
124,57.7786,0,141.387
125,55.0008,0,144.165
126,52.223,0,146.943
127,49.4453,0,149.72
128,46.6675,0,152.498
129,43.8897,0,155.276
130,41.1119,0,158.053
131,38.473,0,160.692
132,35.6952,0,163.47
133,32.9174,0,166.248
134,30.0008,0,169.164
135,27.223,0,171.942
136,24.4452,0,174.72
137,21.6674,0,177.497
138,18.8896,0,180.275
139,16.1118,0,183.053
140,13.334,0,185.831
141,10.6951,0,188.469
142,7.91735,0,191.247
143,5.13957,0,194.025
144,2.22291,0,196.941
145,0.972909,1.45833,198.191
146,0.972909,4.23611,198.191
147,0.972909,7.01389,198.191
148,0.972909,9.79167,198.191
149,0.972909,12.5695,198.191
150,0.972909,15.3472,198.191
151,0.972909,17.9861,198.191
152,0.972909,20.7639,198.191
153,0.972909,23.6806,198.191
154,0.972909,26.4584,198.191
155,0.972909,29.2362,198.191
156,0.972909,32.014,198.191
157,0.972909,34.7917,198.191
158,0.972909,37.5695,198.191
159,0.972909,40.3473,198.191
160,0.972909,43.1251,198.191
161,0.972909,45.764,198.191
162,0.972909,48.5418,198.191
163,0.972909,51.4585,198.191
164,0.972909,54.2362,198.191
165,0.972909,57.014,198.191
166,0.972909,59.7918,198.191
167,0.972909,62.5696,198.191
168,0.972909,65.3474,198.191
169,0.972909,68.1251,198.191
170,0.972909,70.9028,198.191
171,0.972909,73.5416,198.191
172,0.972909,76.3193,198.191
173,0.972909,79.2359,198.191
174,0.972909,82.0136,198.191
175,0.972909,84.7913,198.191
176,0.972909,87.569,198.191
177,0.972909,90.3467,198.191
178,0.972909,93.1245,198.191
179,0.972909,95.9022,198.191
180,0.972909,98.541,198.191
181,0.972909,101.319,198.191
182,0.972909,104.096,198.191
183,0.972909,107.013,198.191
184,0.972909,109.791,198.191
185,0.972909,112.568,198.191
186,0.972909,115.346,198.191
187,0.972909,118.124,198.191
188,0.972909,120.902,198.191
189,0.972909,123.679,198.191
190,0.972909,126.318,198.191
191,0.972909,129.096,198.191
192,0.972909,131.874,198.191
193,0.972909,134.79,198.191
194,0.972909,137.568,198.191
195,0.972909,140.346,198.191
196,0.972909,143.123,198.191
197,0.972909,145.901,198.191
198,0.972909,148.679,198.191
199,0.972909,150.429,198.455
200,0.972909,147.998,200.886
201,0.972909,145.22,203.664
202,0.972909,142.304,206.58
203,0.972909,139.526,209.358
204,0.972909,136.748,212.136
205,0.972909,133.971,214.913
206,0.972909,131.193,217.691
