    "time",       "y",       "z"
      7.26,0.11992511, -4.155878
      7.28,0.034847553, -4.351878
       7.3,0.039355636, 3.2040204
      7.32,0.10147551, 3.0080204
      7.34,0.15967589, 2.8120204
      7.36,0.21395629, 2.6160204
      7.38, 0.2643167, 2.4200204
       7.4,0.31075711, 2.2240204
      7.42,0.35327752, 2.0280204
      7.44,0.39187792, 1.8320204
      7.46,0.42655833, 1.6360204
      7.48,0.45731874, 1.4400204
       7.5,0.48415915, 1.2440204
      7.52,0.50707956, 1.0480204
      7.54,0.52607996, 0.8520204
      7.56,0.54116037, 0.6560204
      7.58,0.55232078, 0.4600204
       7.6,0.55956119, 0.2640204
      7.62, 0.5628816,0.068020401
      7.64,  0.562282,-0.1279796
      7.66,0.55776241,-0.3239796
      7.68,0.54932282,-0.5199796
       7.7,0.53696323,-0.7159796
      7.72,0.52068364,-0.9119796
      7.74,0.50048404,-1.1079796
      7.76,0.47636445,-1.3039796
      7.78,0.44832486,-1.4999796
       7.8,0.41636527,-1.6959796
      7.82,0.38048568,-1.8919796
      7.84,0.34068608,-2.0879796
      7.86,0.29696649,-2.2839796
      7.88, 0.2493269,-2.4799796
       7.9,0.19776731,-2.6759796
      7.92,0.14228772,-2.8719796
      7.94,0.082888124,-3.0679796
      7.96,0.019568532,-3.2639796
      7.98,0.03404246,  2.353895
         8,0.079160304,  2.157895
      8.02, 0.1203582,  1.961895
      8.04, 0.1576361,  1.765895
      8.06,  0.190994,  1.569895
      8.08, 0.2204319,  1.373895
       8.1,0.24594979,  1.177895
      8.12,0.26754769,0.98189495
      8.14,0.28522559,0.78589495
      8.16,0.29898349,0.58989495
      8.18,0.30882139,0.39389495
       8.2,0.31473929,0.19789495
      8.22,0.31673719,0.0018949506
      8.24,0.31481509,-0.19410505
      8.26,0.30897299,-0.39010505
      8.28,0.29921089,-0.58610505
       8.3,0.28552879,-0.78210505
      8.32,0.26792668,-0.97810505
      8.34,0.24640458, -1.174105
      8.36,0.22096248, -1.370105
      8.38,0.19160038, -1.566105
       8.4,0.15831828, -1.762105
      8.42,0.12111618, -1.958105
      8.44,0.079994078, -2.154105
      8.46,0.034951977, -2.350105
      8.48,0.01023438, 1.8141886
       8.5,0.044556784, 1.6181886
      8.52,0.074960547, 1.4221886
      8.54,0.10144432, 1.2261886
      8.56,0.12400809, 1.0301886
      8.58,0.14265186,0.83418861
       8.6,0.15737563,0.63818861
      8.62,0.16817941,0.44218861
      8.64,0.17506318,0.24618861
      8.66,0.17802695,0.050188608
      8.68,0.17707072,-0.14581139
       8.7,0.17219449,-0.34181139
      8.72,0.16339827,-0.53781139
      8.74,0.15068204,-0.73381139
      8.76,0.13404581,-0.92981139
      8.78,0.11348958,-1.1258114
       8.8,0.089013356,-1.3218114
      8.82,0.060617128,-1.5178114
      8.84, 0.0283009,-1.7138114
      8.86,0.0057923503, 1.3603234
      8.88,0.031038019, 1.1643234
       8.9,0.052364391,0.96832344
      8.92,0.069770849,0.77232344
      8.94,0.083257317,0.57632344
      8.96,0.092823785,0.38032344
      8.98,0.098470254,0.18432344
         9,0.10019672,-0.011676557
      9.02,0.098003192,-0.20767656
      9.04,0.091889661,-0.40367656
      9.06,0.08185613,-0.59967656
      9.08,0.067902598,-0.79567656
       9.1,0.050029067,-0.99167656
      9.12,0.028235536,-1.1876766
      9.14,0.002522005,-1.3836766
      9.16,0.017484478,0.87281725
      9.18,0.032980513,0.67681725
       9.2,0.044556823,0.48081725
      9.22,0.052213164,0.28481725
      9.24,0.055949509,0.088817246
      9.26,0.055765853,-0.10718275
      9.28,0.051662198,-0.30318275
       9.3,0.043638543,-0.49918275
      9.32,0.031694888,-0.69518275
      9.34,0.015831233,-0.89118275
      9.36,0.0028389345,0.75198222
      9.38,0.015916511,0.55598222
       9.4,0.025076108,0.35998222
      9.42,0.030315748,0.16398222
      9.44,0.031635391,-0.032017782
      9.46,0.029035036,-0.22801778
      9.48,0.02251468,-0.42401778
       9.5,0.012074324,-0.62001778
      9.52,0.0016349067, 0.5631319
      9.54,0.010933204, 0.3671319
      9.56,0.016315742, 0.1711319
      9.58,0.017778369,-0.024868097
       9.6,0.015321006,-0.2208681
      9.62,0.0089436438,-0.4168681
      9.64,0.00096560323,0.42107602
      9.66,0.0074240885,0.22507602
      9.68,0.0099655094,0.029076023
       9.7,0.0085870187,-0.16692398
      9.72,0.003288538,-0.36292398
      9.74,0.0032407847, 0.2161683
      9.76,0.0056037109,0.020168304
      9.78,0.0040470281,-0.1758317
       9.8,0.00092197792,0.20920635
      9.82,0.0031443496,0.013206349
      9.84,0.0014484405,-0.18279365
      9.86,0.0015934471,0.056259668
      9.88,0.00075825091,-0.13974033
       9.9,0.00096932989,-0.011216857
      9.92,0.00047426414,0.034761731
      9.94,0.00027340233,0.018081985
      9.96,4.3549372e-005,-0.04618126
      9.98,5.3641682e-007,0.0021292878
        10,-1.9466939e-005,-0.0009774613
