"time","EGO","press","speed","throttle"
4.63000000,0.50915676,0.85889435,300.00000000,18.42499924
4.64000000,0.51057857,0.85827655,300.00000000,18.39999962
4.65000000,0.51200199,0.85765558,300.00000000,18.37500000
4.66000000,0.51342636,0.85703146,300.00000000,18.35000038
4.67000000,0.51485097,0.85640407,300.00000000,18.32500076
4.68000000,0.51627511,0.85577345,300.00000000,18.29999924
4.69000000,0.51770747,0.85513955,300.00000000,18.27499962
4.70000000,0.51914442,0.85450244,300.00000000,18.25000000
4.71000000,0.52058327,0.85386199,300.00000000,18.22500038
4.72000000,0.52202171,0.85321826,300.00000000,18.20000076
4.73000000,0.52346730,0.85257119,300.00000000,18.17499924
4.74000000,0.52491564,0.85192078,300.00000000,18.14999962
4.75000000,0.52636349,0.85126698,300.00000000,18.12500000
4.76000000,0.52781761,0.85060984,300.00000000,18.10000038
4.77000000,0.52927309,0.84994930,300.00000000,18.07500076
4.78000000,0.53073561,0.84928536,300.00000000,18.04999924
4.79000000,0.53219944,0.84861797,300.00000000,18.02499962
4.80000000,0.53366971,0.84794712,300.00000000,18.00000000
4.81000000,0.53348684,0.84727281,300.00000000,17.97500038
4.82000000,0.52875841,0.84659505,300.00000000,17.95000076
4.83000000,0.52065718,0.84591377,300.00000000,17.92499924
4.84000000,0.51003677,0.84522897,300.00000000,17.89999962
4.85000000,0.49750772,0.84454060,300.00000000,17.87500000
4.86000000,0.48360550,0.84384871,300.00000000,17.85000038
4.87000000,0.47804639,0.84315324,300.00000000,17.82500076
4.88000000,0.47857341,0.84245420,300.00000000,17.79999924
4.89000000,0.48352990,0.84175152,300.00000000,17.77499962
4.90000000,0.49178007,0.84104520,300.00000000,17.75000000
4.91000000,0.50246239,0.84033525,300.00000000,17.72500038
4.92000000,0.51493490,0.83962160,300.00000000,17.70000076
4.93000000,0.51981372,0.83890432,300.00000000,17.67499924
4.94000000,0.51899576,0.83818334,300.00000000,17.64999962
4.95000000,0.51391095,0.83745861,300.00000000,17.62500000
4.96000000,0.50563425,0.83673018,300.00000000,17.60000038
4.97000000,0.49501437,0.83599794,300.00000000,17.57500076
4.98000000,0.48263001,0.83526194,300.00000000,17.54999924
4.99000000,0.47825202,0.83452213,300.00000000,17.52499962
5.00000000,0.47971317,0.83377856,300.00000000,0.00000000
5.01000000,0.00000000,0.83303112,300.00000000,0.00000000
5.02000000,0.00000000,0.83227980,300.00000000,0.00000000
5.03000000,0.00000000,0.83152467,300.00000000,0.00000000
5.04000000,0.00000000,0.83076560,300.00000000,0.00000000
5.05000000,0.00000000,0.83000261,300.00000000,0.00000000
5.06000000,0.00000000,0.82923573,300.00000000,0.00000000
5.07000000,0.00000000,0.82846487,300.00000000,0.00000000
5.08000000,0.00000000,0.82769006,300.00000000,0.00000000
5.09000000,0.00000000,0.82691127,300.00000000,0.00000000
5.10000000,0.00000000,0.82612848,300.00000000,0.00000000
5.11000000,0.00000000,0.82534170,300.00000000,0.00000000
5.12000000,0.00000000,0.82455081,300.00000000,0.00000000
5.13000000,0.00000000,0.82375586,300.00000000,0.00000000
5.14000000,0.00000000,0.82295686,300.00000000,0.00000000
5.15000000,0.00000000,0.82215375,300.00000000,0.00000000
5.16000000,0.00000000,0.82134652,300.00000000,0.00000000
5.17000000,0.00000000,0.82053512,300.00000000,0.00000000
5.18000000,0.00000000,0.81971961,300.00000000,0.00000000
5.19000000,0.00000000,0.81889987,300.00000000,0.00000000
5.20000000,0.00000000,0.81807595,300.00000000,0.00000000
5.21000000,0.00000000,0.81724787,300.00000000,0.00000000
5.22000000,0.00000000,0.81641549,300.00000000,0.00000000
5.23000000,0.00000000,0.81557882,300.00000000,0.00000000
5.24000000,0.00000000,0.81473792,300.00000000,0.00000000
5.25000000,0.00000000,0.81389272,300.00000000,0.00000000
5.26000000,0.00000000,0.81304324,300.00000000,0.00000000
5.27000000,0.00000001,0.81218934,300.00000000,0.00000000
5.28000000,0.00000003,0.81133115,300.00000000,0.00000000
5.29000000,0.00000010,0.81046855,300.00000000,0.00000000
5.30000000,0.00000033,0.80960155,300.00000000,0.00000000
5.31000000,0.00000104,0.80873019,300.00000000,0.00000000
5.32000000,0.00000316,0.80785435,300.00000000,0.00000000
5.33000000,0.00000929,0.80697405,300.00000000,0.00000000
5.34000000,0.00002646,0.80608928,300.00000000,0.00000000
5.35000000,0.00007310,0.80520004,300.00000000,0.00000000
5.36000000,0.00019604,0.80430627,300.00000000,0.00000000
5.37000000,0.00051063,0.80340797,300.00000000,0.00000000
5.38000000,0.00129259,0.80250508,300.00000000,0.00000000
5.39000000,0.00318049,0.80159765,300.00000000,0.00000000
5.40000000,0.00760203,0.80068564,300.00000000,0.00000000
5.41000000,0.01760950,0.79976904,300.00000000,0.00000000
5.42000000,0.03930527,0.79884773,300.00000000,0.00000000
5.43000000,0.08353818,0.79792184,300.00000000,0.00000000
5.44000000,0.16553736,0.79699129,300.00000000,0.00000000
5.45000000,0.29676941,0.79605597,300.00000000,0.00000000
5.46000000,0.46755543,0.79511601,300.00000000,0.00000000
5.47000000,0.64138150,0.79417133,300.00000000,0.00000000
5.48000000,0.78106427,0.79322183,300.00000000,0.00000000
5.49000000,0.87459278,0.79226762,300.00000000,0.00000000
5.50000000,0.93040311,0.79130864,300.00000000,0.00000000
5.51000000,0.96174961,0.79034477,300.00000000,0.00000000
5.52000000,0.97891432,0.78937614,300.00000000,0.00000000
5.53000000,0.98826277,0.78840268,300.00000000,0.00000000
5.54000000,0.99338084,0.78742433,300.00000000,0.00000000
5.55000000,0.99621248,0.78644109,300.00000000,0.00000000
5.56000000,0.99779975,0.78545296,300.00000000,0.00000000
5.57000000,0.99870229,0.78445989,300.00000000,0.00000000
5.58000000,0.99922299,0.78346193,300.00000000,0.00000000
5.59000000,0.99952787,0.78245896,300.00000000,0.00000000
5.60000000,0.99970895,0.78145105,300.00000000,0.00000000
5.61000000,0.99981809,0.78043813,300.00000000,0.00000000
5.62000000,0.99988472,0.77942020,300.00000000,0.00000000
5.63000000,0.99992597,0.77839720,300.00000000,0.00000000
5.64000000,0.99995184,0.77736920,300.00000000,0.00000000
5.65000000,0.99996829,0.77633607,300.00000000,0.00000000
5.66000000,0.99997884,0.77529788,300.00000000,0.00000000
5.67000000,0.99998575,0.77425462,300.00000000,0.00000000
5.68000000,0.99999028,0.77320623,300.00000000,0.00000000
5.69000000,0.99999326,0.77215266,300.00000000,0.00000000
5.70000000,0.99999535,0.77109396,300.00000000,0.00000000
5.71000000,0.99999672,0.77003002,300.00000000,0.00000000
5.72000000,0.99999768,0.76896095,300.00000000,0.00000000
5.73000000,0.99999833,0.76788664,300.00000000,0.00000000
5.74000000,0.99999875,0.76680714,300.00000000,0.00000000
5.75000000,0.99999911,0.76572233,300.00000000,0.00000000
5.76000000,0.99999934,0.76463228,300.00000000,0.00000000
5.77000000,0.99999952,0.76353693,300.00000000,0.00000000
5.78000000,0.99999964,0.76243633,300.00000000,0.00000000
5.79000000,0.99999970,0.76133037,300.00000000,0.00000000
5.80000000,0.99999976,0.76021910,300.00000000,0.00000000
5.81000000,0.99999982,0.75910246,300.00000000,0.00000000
5.82000000,0.99999988,0.75798047,300.00000000,0.00000000
5.83000000,0.99999988,0.75685304,300.00000000,0.00000000
5.84000000,0.99999994,0.75572026,300.00000000,0.00000000
5.85000000,0.99999994,0.75458211,300.00000000,0.00000000
5.86000000,0.99999994,0.75343847,300.00000000,0.00000000
5.87000000,0.99999994,0.75228935,300.00000000,0.00000000
5.88000000,0.99999994,0.75113487,300.00000000,0.00000000
5.89000000,1.00000000,0.74997485,300.00000000,0.00000000
5.90000000,1.00000000,0.74880934,300.00000000,0.00000000
5.91000000,1.00000000,0.74763829,300.00000000,0.00000000
5.92000000,1.00000000,0.74646175,300.00000000,0.00000000
5.93000000,1.00000000,0.74527967,300.00000000,0.00000000
5.94000000,1.00000000,0.74409205,300.00000000,0.00000000
5.95000000,1.00000000,0.74289888,300.00000000,0.00000000
5.96000000,1.00000000,0.74170011,300.00000000,0.00000000
5.97000000,1.00000000,0.74049574,300.00000000,0.00000000
5.98000000,1.00000000,0.73928577,300.00000000,0.00000000
5.99000000,1.00000000,0.73807019,300.00000000,0.00000000
6.00000000,1.00000000,0.73684895,300.00000000,0.00000000
6.01000000,1.00000000,0.73562211,300.00000000,0.00000000
6.02000000,1.00000000,0.73438954,300.00000000,0.00000000
6.03000000,1.00000000,0.73315138,300.00000000,0.00000000
6.04000000,1.00000000,0.73190749,300.00000000,0.00000000
6.05000000,1.00000000,0.73065794,300.00000000,0.00000000
6.06000000,1.00000000,0.72940260,300.00000000,0.00000000
6.07000000,1.00000000,0.72814161,300.00000000,0.00000000
6.08000000,1.00000000,0.72687489,300.00000000,0.00000000
6.09000000,1.00000000,0.72560245,300.00000000,0.00000000
6.10000000,1.00000000,0.72432423,300.00000000,0.00000000
6.11000000,1.00000000,0.72304022,300.00000000,0.00000000
6.12000000,1.00000000,0.72175050,300.00000000,0.00000000
6.13000000,1.00000000,0.72045499,300.00000000,0.00000000
6.14000000,1.00000000,0.71915364,300.00000000,0.00000000
6.15000000,1.00000000,0.71784657,300.00000000,0.00000000
6.16000000,1.00000000,0.71653360,300.00000000,0.00000000
6.17000000,1.00000000,0.71521491,300.00000000,0.00000000
6.18000000,1.00000000,0.71389031,300.00000000,0.00000000
6.19000000,1.00000000,0.71255994,300.00000000,0.00000000
6.20000000,1.00000000,0.71122372,300.00000000,0.00000000
6.21000000,1.00000000,0.70988166,300.00000000,0.00000000
6.22000000,1.00000000,0.70853376,300.00000000,0.00000000
6.23000000,1.00000000,0.70717996,300.00000000,0.00000000
6.24000000,1.00000000,0.70582032,300.00000000,0.00000000
6.25000000,1.00000000,0.70445478,300.00000000,0.00000000
6.26000000,1.00000000,0.70308340,300.00000000,0.00000000
6.27000000,1.00000000,0.70170617,300.00000000,0.00000000
6.28000000,1.00000000,0.70032299,300.00000000,0.00000000
6.29000000,1.00000000,0.69893396,300.00000000,0.00000000
6.30000000,1.00000000,0.69753903,300.00000000,0.00000000
6.31000000,1.00000000,0.69613820,300.00000000,0.00000000
6.32000000,1.00000000,0.69473147,300.00000000,0.00000000
6.33000000,1.00000000,0.69331884,300.00000000,0.00000000
6.34000000,1.00000000,0.69190031,300.00000000,0.00000000
6.35000000,1.00000000,0.69047588,300.00000000,0.00000000
6.36000000,1.00000000,0.68904555,300.00000000,0.00000000
6.37000000,1.00000000,0.68760926,300.00000000,0.00000000
6.38000000,1.00000000,0.68616712,300.00000000,0.00000000
6.39000000,1.00000000,0.68471909,300.00000000,0.00000000
6.40000000,1.00000000,0.68326509,300.00000000,0.00000000
6.41000000,1.00000000,0.68180525,300.00000000,0.00000000
6.42000000,1.00000000,0.68033946,300.00000000,0.00000000
6.43000000,1.00000000,0.67886776,300.00000000,0.00000000
6.44000000,1.00000000,0.67739022,300.00000000,0.00000000
6.45000000,1.00000000,0.67590672,300.00000000,0.00000000
6.46000000,1.00000000,0.67441738,300.00000000,0.00000000
6.47000000,1.00000000,0.67292213,300.00000000,0.00000000
6.48000000,1.00000000,0.67142099,300.00000000,0.00000000
6.49000000,1.00000000,0.66991395,300.00000000,0.00000000
6.50000000,1.00000000,0.66840106,300.00000000,0.00000000
6.51000000,1.00000000,0.66688234,300.00000000,0.00000000
6.52000000,1.00000000,0.66535771,300.00000000,0.00000000
6.53000000,1.00000000,0.66382724,300.00000000,0.00000000
6.54000000,1.00000000,0.66229087,300.00000000,0.00000000
6.55000000,1.00000000,0.66074872,300.00000000,0.00000000
6.56000000,1.00000000,0.65920073,300.00000000,0.00000000
6.57000000,1.00000000,0.65764689,300.00000000,0.00000000
6.58000000,1.00000000,0.65608728,300.00000000,0.00000000
6.59000000,1.00000000,0.65452188,300.00000000,0.00000000
6.60000000,1.00000000,0.65295064,300.00000000,0.00000000
6.61000000,1.00000000,0.65137368,300.00000000,0.00000000
6.62000000,1.00000000,0.64979088,300.00000000,0.00000000
6.63000000,1.00000000,0.64820242,300.00000000,0.00000000
6.64000000,1.00000000,0.64660811,300.00000000,0.00000000
6.65000000,1.00000000,0.64500815,300.00000000,0.00000000
6.66000000,1.00000000,0.64340246,300.00000000,0.00000000
6.67000000,1.00000000,0.64179105,300.00000000,0.00000000
6.68000000,1.00000000,0.64017397,300.00000000,0.00000000
6.69000000,1.00000000,0.63855124,300.00000000,0.00000000
6.70000000,1.00000000,0.63692284,300.00000000,0.00000000
6.71000000,1.00000000,0.63528883,300.00000000,0.00000000
6.72000000,1.00000000,0.63364923,300.00000000,0.00000000
6.73000000,1.00000000,0.63200396,300.00000000,0.00000000
6.74000000,1.00000000,0.63035315,300.00000000,0.00000000
6.75000000,1.00000000,0.62869680,300.00000000,0.00000000
6.76000000,1.00000000,0.62703496,300.00000000,0.00000000
6.77000000,1.00000000,0.62536752,300.00000000,0.00000000
6.78000000,1.00000000,0.62369466,300.00000000,0.00000000
6.79000000,1.00000000,0.62201625,300.00000000,0.00000000
6.80000000,1.00000000,0.62033248,300.00000000,0.00000000
6.81000000,1.00000000,0.61864322,300.00000000,0.00000000
6.82000000,1.00000000,0.61694860,300.00000000,0.00000000
6.83000000,1.00000000,0.61524862,300.00000000,0.00000000
6.84000000,1.00000000,0.61354327,300.00000000,0.00000000
6.85000000,1.00000000,0.61183262,300.00000000,0.00000000
6.86000000,1.00000000,0.61011666,300.00000000,0.00000000
6.87000000,1.00000000,0.60839546,300.00000000,0.00000000
6.88000000,1.00000000,0.60666901,300.00000000,0.00000000
6.89000000,1.00000000,0.60493731,300.00000000,0.00000000
6.90000000,1.00000000,0.60320050,300.00000000,0.00000000
6.91000000,1.00000000,0.60145855,300.00000000,0.00000000
6.92000000,1.00000000,0.59971148,300.00000000,0.00000000
6.93000000,1.00000000,0.59795928,300.00000000,0.00000000
6.94000000,1.00000000,0.59620208,300.00000000,0.00000000
6.95000000,1.00000000,0.59443986,300.00000000,0.00000000
6.96000000,1.00000000,0.59267265,300.00000000,0.00000000
6.97000000,1.00000000,0.59090054,300.00000000,0.00000000
6.98000000,1.00000000,0.58912349,300.00000000,0.00000000
6.99000000,1.00000000,0.58734155,300.00000000,0.00000000
7.00000000,1.00000000,0.58555478,300.00000000,0.00000000
7.01000000,1.00000000,0.58376318,300.00000000,0.00000000
7.02000000,1.00000000,0.58196688,300.00000000,0.00000000
7.03000000,1.00000000,0.58016586,300.00000000,0.00000000
7.04000000,1.00000000,0.57836014,300.00000000,0.00000000
7.05000000,1.00000000,0.57654977,300.00000000,0.00000000
7.06000000,1.00000000,0.57473481,300.00000000,0.00000000
7.07000000,1.00000000,0.57291532,300.00000000,0.00000000
7.08000000,1.00000000,0.57109129,300.00000000,0.00000000
7.09000000,1.00000000,0.56926280,300.00000000,0.00000000
7.10000000,1.00000000,0.56742990,300.00000000,0.00000000
7.11000000,1.00000000,0.56559265,300.00000000,0.00000000
7.12000000,1.00000000,0.56375098,300.00000000,0.00000000
7.13000000,1.00000000,0.56190509,300.00000000,0.00000000
7.14000000,1.00000000,0.56005496,300.00000000,0.00000000
7.15000000,1.00000000,0.55820060,300.00000000,0.00000000
7.16000000,1.00000000,0.55634212,300.00000000,0.00000000
7.17000000,1.00000000,0.55447954,300.00000000,0.00000000
7.18000000,1.00000000,0.55261290,300.00000000,0.00000000
7.19000000,1.00000000,0.55074227,300.00000000,0.00000000
7.20000000,1.00000000,0.54886770,300.00000000,0.00000000
7.21000000,1.00000000,0.54698926,300.00000000,0.00000000
7.22000000,1.00000000,0.54510701,300.00000000,0.00000000
7.23000000,1.00000000,0.54322088,300.00000000,0.00000000
7.24000000,1.00000000,0.54133111,300.00000000,0.00000000
7.25000000,1.00000000,0.53943759,300.00000000,0.00000000
7.26000000,1.00000000,0.53754050,300.00000000,0.00000000
7.27000000,1.00000000,0.53563982,300.00000000,0.00000000
7.28000000,1.00000000,0.53373569,300.00000000,0.00000000
7.29000000,1.00000000,0.53182805,300.00000000,0.00000000
7.30000000,1.00000000,0.52991700,300.00000000,0.00000000
7.31000000,1.00000000,0.52800268,300.00000000,0.00000000
7.32000000,1.00000000,0.52608502,300.00000000,0.00000000
7.33000000,1.00000000,0.52416420,300.00000000,0.00000000
7.34000000,1.00000000,0.52224016,300.00000000,0.00000000
7.35000000,1.00000000,0.52031308,300.00000000,0.00000000
7.36000000,1.00000000,0.51838297,300.00000000,0.00000000
7.37000000,1.00000000,0.51644987,300.00000000,0.00000000
7.38000000,1.00000000,0.51451385,300.00000000,0.00000000
7.39000000,1.00000000,0.51257503,300.00000000,0.00000000
7.40000000,1.00000000,0.51063341,300.00000000,0.00000000
7.41000000,1.00000000,0.50868905,300.00000000,0.00000000
7.42000000,1.00000000,0.50674206,300.00000000,0.00000000
7.43000000,1.00000000,0.50479251,300.00000000,0.00000000
7.44000000,1.00000000,0.50284040,300.00000000,0.00000000
7.45000000,1.00000000,0.50088584,300.00000000,0.00000000
7.46000000,1.00000000,0.49892896,300.00000000,0.00000000
7.47000000,1.00000000,0.49697024,300.00000000,0.00000000
7.48000000,1.00000000,0.49501058,300.00000000,0.00000000
7.49000000,1.00000000,0.49305075,300.00000000,0.00000000
7.50000000,1.00000000,0.49109152,300.00000000,0.00000000
7.51000000,1.00000000,0.48913351,300.00000000,0.00000000
7.52000000,1.00000000,0.48717731,300.00000000,0.00000000
7.53000000,1.00000000,0.48522341,300.00000000,0.00000000
7.54000000,1.00000000,0.48327231,300.00000000,0.00000000
7.55000000,1.00000000,0.48132440,300.00000000,0.00000000
7.56000000,1.00000000,0.47938007,300.00000000,0.00000000
7.57000000,1.00000000,0.47743967,300.00000000,0.00000000
7.58000000,1.00000000,0.47550347,300.00000000,0.00000000
7.59000000,1.00000000,0.47357172,300.00000000,0.00000000
7.60000000,1.00000000,0.47164470,300.00000000,0.00000000
7.61000000,1.00000000,0.46972260,300.00000000,0.00000000
7.62000000,1.00000000,0.46780559,300.00000000,0.00000000
7.63000000,1.00000000,0.46589386,300.00000000,0.00000000
7.64000000,1.00000000,0.46398753,300.00000000,0.00000000
7.65000000,1.00000000,0.46208677,300.00000000,0.00000000
7.66000000,1.00000000,0.46019164,300.00000000,0.00000000
7.67000000,1.00000000,0.45830229,300.00000000,0.00000000
7.68000000,1.00000000,0.45641875,300.00000000,0.00000000
7.69000000,1.00000000,0.45454115,300.00000000,0.00000000
7.70000000,1.00000000,0.45266950,300.00000000,0.00000000
7.71000000,1.00000000,0.45080391,300.00000000,0.00000000
7.72000000,1.00000000,0.44894439,300.00000000,0.00000000
7.73000000,1.00000000,0.44709098,300.00000000,0.00000000
7.74000000,1.00000000,0.44524375,300.00000000,0.00000000
7.75000000,1.00000000,0.44340268,300.00000000,0.00000000
7.76000000,1.00000000,0.44156784,300.00000000,0.00000000
7.77000000,1.00000000,0.43973920,300.00000000,0.00000000
7.78000000,1.00000000,0.43791679,300.00000000,0.00000000
7.79000000,1.00000000,0.43610060,300.00000000,0.00000000
7.80000000,1.00000000,0.43429068,300.00000000,0.00000000
7.81000000,1.00000000,0.43248701,300.00000000,0.00000000
7.82000000,1.00000000,0.43068960,300.00000000,0.00000000
7.83000000,1.00000000,0.42889842,300.00000000,0.00000000
7.84000000,1.00000000,0.42711347,300.00000000,0.00000000
7.85000000,1.00000000,0.42533478,300.00000000,0.00000000
7.86000000,1.00000000,0.42356229,300.00000000,0.00000000
7.87000000,1.00000000,0.42179602,300.00000000,0.00000000
7.88000000,1.00000000,0.42003599,300.00000000,0.00000000
7.89000000,1.00000000,0.41828212,300.00000000,0.00000000
7.90000000,1.00000000,0.41653442,300.00000000,0.00000000
7.91000000,1.00000000,0.41479290,300.00000000,0.00000000
7.92000000,1.00000000,0.41305754,300.00000000,0.00000000
7.93000000,1.00000000,0.41132829,300.00000000,0.00000000
7.94000000,1.00000000,0.40960518,300.00000000,0.00000000
7.95000000,1.00000000,0.40788817,300.00000000,0.00000000
7.96000000,1.00000000,0.40617722,300.00000000,0.00000000
7.97000000,1.00000000,0.40447235,300.00000000,0.00000000
7.98000000,1.00000000,0.40277353,300.00000000,0.00000000
7.99000000,1.00000000,0.40108076,300.00000000,0.00000000
8.00000000,1.00000000,0.39939398,300.00000000,0.00000000
8.01000000,1.00000000,0.39789402,300.00000000,0.00000000
8.02000000,1.00000000,0.39673525,300.00000000,0.00000000
8.03000000,1.00000000,0.39588103,300.00000000,0.00000000
8.04000000,1.00000000,0.39529863,300.00000000,0.00000000
8.05000000,1.00000000,0.39495879,300.00000000,0.00000000
8.06000000,1.00000000,0.39483556,300.00000000,0.00000000
8.07000000,1.00000000,0.39490566,300.00000000,0.00000000
8.08000000,1.00000000,0.39514843,300.00000000,0.00000000
8.09000000,1.00000000,0.39554545,300.00000000,0.00000000
8.10000000,1.00000000,0.39608029,300.00000000,0.00000000
8.11000000,1.00000000,0.39673838,300.00000000,0.00000000
8.12000000,1.00000000,0.39750674,300.00000000,0.00000000
8.13000000,1.00000000,0.39837378,300.00000000,0.00000000
8.14000000,1.00000000,0.39932925,300.00000000,0.00000000
8.15000000,1.00000000,0.40036398,300.00000000,0.00000000
8.16000000,1.00000000,0.40146989,300.00000000,0.00000000
8.17000000,1.00000000,0.40263969,300.00000000,0.00000000
8.18000000,1.00000000,0.40386701,300.00000000,0.00000000
8.19000000,1.00000000,0.40514609,300.00000000,0.00000000
8.20000000,1.00000000,0.40647188,300.00000000,0.00000000
8.21000000,1.00000000,0.40783989,300.00000000,0.00000000
8.22000000,1.00000000,0.40924606,300.00000000,0.00000000
8.23000000,1.00000000,0.41068685,300.00000000,0.00000000
8.24000000,1.00000000,0.41215912,300.00000000,0.00000000
8.25000000,1.00000000,0.41365999,300.00000000,0.00000000
8.26000000,1.00000000,0.41518700,300.00000000,0.00000000
8.27000000,1.00000000,0.41673791,300.00000000,0.00000000
8.28000000,1.00000000,0.41831076,300.00000000,0.00000000
8.29000000,1.00000000,0.41990378,300.00000000,0.00000000
8.30000000,1.00000000,0.42151541,300.00000000,0.00000000
8.31000000,1.00000000,0.42314428,300.00000000,0.00000000
8.32000000,1.00000000,0.42478913,300.00000000,0.00000000
8.33000000,1.00000000,0.42644891,300.00000000,0.00000000
8.34000000,1.00000000,0.42812261,300.00000000,0.00000000
8.35000000,1.00000000,0.42980939,300.00000000,0.00000000
8.36000000,1.00000000,0.43150845,300.00000000,0.00000000
8.37000000,1.00000000,0.43321916,300.00000000,0.00000000
8.38000000,1.00000000,0.43494087,300.00000000,0.00000000
8.39000000,1.00000000,0.43667310,300.00000000,0.00000000
8.40000000,1.00000000,0.43841535,300.00000000,0.00000000
8.41000000,1.00000000,0.44016719,300.00000000,0.00000000
8.42000000,1.00000000,0.44192824,300.00000000,0.00000000
8.43000000,1.00000000,0.44369820,300.00000000,0.00000000
8.44000000,1.00000000,0.44547677,300.00000000,0.00000000
8.45000000,1.00000000,0.44726372,300.00000000,0.00000000
8.46000000,1.00000000,0.44905874,300.00000000,0.00000000
8.47000000,1.00000000,0.45086172,300.00000000,0.00000000
8.48000000,1.00000000,0.45267248,300.00000000,0.00000000
8.49000000,1.00000000,0.45449081,300.00000000,0.00000000
8.50000000,1.00000000,0.45631659,300.00000000,0.00000000
8.51000000,1.00000000,0.45814976,300.00000000,0.00000000
8.52000000,1.00000000,0.45999014,300.00000000,0.00000000
8.53000000,1.00000000,0.46183768,300.00000000,0.00000000
8.54000000,1.00000000,0.46369234,300.00000000,0.00000000
8.55000000,1.00000000,0.46555397,300.00000000,0.00000000
8.56000000,1.00000000,0.46742260,300.00000000,0.00000000
8.57000000,1.00000000,0.46929812,300.00000000,0.00000000
8.58000000,1.00000000,0.47118053,300.00000000,0.00000000
8.59000000,1.00000000,0.47306976,300.00000000,0.00000000
8.60000000,1.00000000,0.47496581,300.00000000,0.00000000
8.61000000,1.00000000,0.47686866,300.00000000,0.00000000
8.62000000,1.00000000,0.47877830,300.00000000,0.00000000
8.63000000,1.00000000,0.48069468,300.00000000,0.00000000
8.64000000,1.00000000,0.48261786,300.00000000,0.00000000
8.65000000,1.00000000,0.48454776,300.00000000,0.00000000
8.66000000,1.00000000,0.48648444,300.00000000,0.00000000
8.67000000,1.00000000,0.48842785,300.00000000,0.00000000
8.68000000,1.00000000,0.49037805,300.00000000,0.00000000
8.69000000,1.00000000,0.49233499,300.00000000,0.00000000
8.70000000,1.00000000,0.49429876,300.00000000,0.00000000
8.71000000,1.00000000,0.49626929,300.00000000,0.00000000
8.72000000,1.00000000,0.49824661,300.00000000,0.00000000
8.73000000,1.00000000,0.50023079,300.00000000,0.00000000
8.74000000,1.00000000,0.50222152,300.00000000,0.00000000
8.75000000,1.00000000,0.50421810,300.00000000,0.00000000
8.76000000,1.00000000,0.50621957,300.00000000,0.00000000
8.77000000,1.00000000,0.50822514,300.00000000,0.00000000
8.78000000,1.00000000,0.51023412,300.00000000,0.00000000
8.79000000,1.00000000,0.51224583,300.00000000,0.00000000
8.80000000,1.00000000,0.51425970,300.00000000,0.00000000
8.81000000,1.00000000,0.51627505,300.00000000,0.00000000
8.82000000,1.00000000,0.51829147,300.00000000,0.00000000
8.83000000,1.00000000,0.52030849,300.00000000,0.00000000
8.84000000,1.00000000,0.52232558,300.00000000,0.00000000
8.85000000,1.00000000,0.52434242,300.00000000,0.00000000
8.86000000,1.00000000,0.52635866,300.00000000,0.00000000
8.87000000,1.00000000,0.52837390,300.00000000,0.00000000
8.88000000,1.00000000,0.53038782,300.00000000,0.00000000
8.89000000,1.00000000,0.53240013,300.00000000,0.00000000
8.90000000,1.00000000,0.53441054,300.00000000,0.00000000
8.91000000,1.00000000,0.53641891,300.00000000,0.00000000
8.92000000,1.00000000,0.53842485,300.00000000,0.00000000
8.93000000,1.00000000,0.54042822,300.00000000,0.00000000
8.94000000,1.00000000,0.54242885,300.00000000,0.00000000
8.95000000,1.00000000,0.54442650,300.00000000,0.00000000
8.96000000,1.00000000,0.54642099,300.00000000,0.00000000
8.97000000,1.00000000,0.54841214,300.00000000,0.00000000
8.98000000,1.00000000,0.55039984,300.00000000,0.00000000
8.99000000,1.00000000,0.55238390,300.00000000,0.00000000
9.00000000,1.00000000,0.55436426,300.00000000,0.00000000
9.01000000,1.00000000,0.55634063,300.00000000,0.00000000
9.02000000,1.00000000,0.55831307,300.00000000,0.00000000
9.03000000,1.00000000,0.56028128,300.00000000,0.00000000
9.04000000,1.00000000,0.56224531,300.00000000,0.00000000
9.05000000,1.00000000,0.56420493,300.00000000,0.00000000
9.06000000,1.00000000,0.56616014,300.00000000,0.00000000
9.07000000,1.00000000,0.56811076,300.00000000,0.00000000
9.08000000,1.00000000,0.57005680,300.00000000,0.00000000
9.09000000,1.00000000,0.57199800,300.00000000,0.00000000
9.10000000,1.00000000,0.57393444,300.00000000,0.00000000
9.11000000,1.00000000,0.57586598,300.00000000,0.00000000
9.12000000,1.00000000,0.57779253,300.00000000,0.00000000
9.13000000,1.00000000,0.57971400,300.00000000,0.00000000
9.14000000,1.00000000,0.58163035,300.00000000,0.00000000
9.15000000,1.00000000,0.58354151,300.00000000,0.00000000
9.16000000,1.00000000,0.58544743,300.00000000,0.00000000
9.17000000,1.00000000,0.58734798,300.00000000,0.00000000
9.18000000,1.00000000,0.58924317,300.00000000,0.00000000
9.19000000,1.00000000,0.59113288,300.00000000,0.00000000
9.20000000,1.00000000,0.59301704,300.00000000,0.00000000
9.21000000,1.00000000,0.59489566,300.00000000,0.00000000
9.22000000,1.00000000,0.59676868,300.00000000,0.00000000
9.23000000,1.00000000,0.59863597,300.00000000,0.00000000
9.24000000,1.00000000,0.60049754,300.00000000,0.00000000
9.25000000,1.00000000,0.60235333,300.00000000,0.00000000
9.26000000,1.00000000,0.60420334,300.00000000,0.00000000
9.27000000,1.00000000,0.60604739,300.00000000,0.00000000
9.28000000,1.00000000,0.60788554,300.00000000,0.00000000
