"time","y1","Q","QI","y","y2","y3","y4"
0,0,1,0,0,1,0,0
0.019999999552965164,0,1,0,0,1,0,0
0.039999999105930328,0,1,0,0,1,0,0
0.059999998658895493,0,1,0,0,1,0,0
0.079999998211860657,0,1,0,0,1,0,0
0.10000000149011612,0,1,0,0,1,0,0
0.11999999731779099,0,1,0,0,1,0,0
0.14000000059604645,0,1,0,0,1,0,0
0.15999999642372131,0,1,0,0,1,0,0
0.18000000715255737,0,1,0,0,1,0,0
0.20000000298023224,0,1,0,0,1,0,0
0.20000000298023224,0,1,0,0,1,0,0
0.20000000298023224,0,1,0,0,1,0,0
0.2199999988079071,0,1,0,0,1,0,0
0.23999999463558197,0,1,0,0,1,0,0
0.25999999046325684,0,1,0,0,1,0,0
0.2800000011920929,0,1,0,0,1,0,0
0.30000001192092896,0,1,0,0,1,0,0
0.30000001192092896,0,0,0,0,1,0,0
0.31999999284744263,0,0,1,0,1,0,0
0.34000000357627869,0,0,1,0,1,0,0
0.36000001430511475,0,0,1,0,1,0,0
0.37999999523162842,0,0,1,0,1,0,0
0.40000000596046448,0,0,1,0,1,0,0
0.41999998688697815,0,0,1,0,1,0,0
0.43999999761581421,0,0,1,0,1,0,0
0.46000000834465027,0,0,1,0,1,0,0
0.47999998927116394,0,0,1,0,1,0,0
0.5,0,0,1,0,1,0,0
0.5,0,0,1,0,1,0,0
0.51999998092651367,0,1,0,0,1,0,0
0.54000002145767212,0,1,0,0,1,0,0
0.56000000238418579,0,1,0,0,1,0,0
0.57999998331069946,0,1,0,0,1,0,0
0.60000002384185791,0,1,0,0,1,0,0
0.62000000476837158,0,1,0,0,1,0,0
0.63999998569488525,0,1,0,0,1,0,0
0.6600000262260437,0,1,0,0,1,0,0
0.68000000715255737,0,1,0,0,1,0,0
0.69999998807907104,0,1,0,0,1,0,0
0.72000002861022949,0,1,0,0,1,0,0
0.74000000953674316,0,1,0,0,1,0,0
0.75999999046325684,0,1,0,0,1,0,0
0.77999997138977051,0,1,0,0,1,0,0
0.80000001192092896,0,1,0,0,1,0,0
0.80000001192092896,0,0,0,0,1,0,0
0.80000001192092896,0,0,1,0,1,0,0
0.80000001192092896,2,0,1,0,0,1,0
0.81999999284744263,2,0,1,0,0,1,0
0.8399999737739563,2,0,1,0,0,1,0
0.86000001430511475,2,0,1,0,0,1,0
0.87999999523162842,2,0,1,0,0,1,0
0.89999997615814209,2,0,1,0,0,1,0
0.92000001668930054,2,0,1,0,0,1,0
0.93999999761581421,2,0,1,0,0,1,0
0.95999997854232788,2,0,1,0,0,1,0
0.98000001907348633,2,0,1,0,0,1,0
1,2,0,1,0,0,1,0
1,4,1,0,0,1,0,0
1.0199999809265137,4,1,0,0,1,0,0
1.0399999618530273,4,1,0,0,1,0,0
1.059999942779541,4,1,0,0,1,0,0
1.0800000429153442,4,1,0,0,1,0,0
1.1000000238418579,4,1,0,0,1,0,0
1.1200000047683716,4,1,0,0,1,0,0
1.1399999856948853,4,1,0,0,1,0,0
1.1599999666213989,4,1,0,0,1,0,0
1.1799999475479126,4,1,0,0,1,0,0
1.2000000476837158,4,1,0,0,1,0,0
1.2000000476837158,4,1,0,0,1,0,0
1.2000000476837158,4,1,0,0,1,0,0
1.2200000286102295,4,1,0,0,1,0,0
1.2400000095367432,4,1,0,0,1,0,0
1.2599999904632568,4,1,0,0,1,0,0
1.2799999713897705,4,1,0,0,1,0,0
1.2999999523162842,4,1,0,0,1,0,0
1.2999999523162842,4,0,0,0,1,0,0
1.3200000524520874,4,0,1,0,1,0,0
1.3400000333786011,4,0,1,0,1,0,0
1.3600000143051147,4,0,1,0,1,0,0
1.3799999952316284,4,0,1,0,1,0,0
1.3999999761581421,4,0,1,0,1,0,0
1.4199999570846558,4,0,1,0,1,0,0
1.440000057220459,4,0,1,0,1,0,0
1.4600000381469727,4,0,1,0,1,0,0
1.4666666984558105,4,0,1,0,1,0,0
1.4666666984558105,4,0,1,0,1,0,0
1.4800000190734863,4,0,1,0,1,0,0
1.5,4,0,1,0,1,0,0
1.5,4,0,1,0,1,0,0
1.5199999809265137,4,1,0,0,1,0,0
1.5399999618530273,4,1,0,0,1,0,0
1.559999942779541,4,1,0,0,1,0,0
1.5800000429153442,4,1,0,0,1,0,0
1.6000000238418579,4,1,0,0,1,0,0
1.6200000047683716,4,1,0,0,1,0,0
1.6399999856948853,4,1,0,0,1,0,0
1.6599999666213989,4,1,0,0,1,0,0
1.6799999475479126,4,1,0,0,1,0,0
1.7000000476837158,4,1,0,0,1,0,0
1.7200000286102295,4,1,0,0,1,0,0
1.7400000095367432,4,1,0,0,1,0,0
1.7599999904632568,4,1,0,0,1,0,0
1.7799999713897705,4,1,0,0,1,0,0
1.7999999523162842,4,1,0,0,1,0,0
1.7999999523162842,4,0,0,0,1,0,0
1.7999999523162842,4,0,1,0,1,0,0
1.7999999523162842,6,0,1,0,0,1,0
1.8200000524520874,6,0,1,0,0,1,0
1.8400000333786011,6,0,1,0,0,1,0
1.8600000143051147,6,0,1,0,0,1,0
1.8799999952316284,6,0,1,0,0,1,0
1.8999999761581421,6,0,1,0,0,1,0
1.9199999570846558,6,0,1,0,0,1,0
1.940000057220459,6,0,1,0,0,1,0
1.9600000381469727,6,0,1,0,0,1,0
1.9800000190734863,6,0,1,0,0,1,0
2,6,0,1,0,0,1,0
2,8,1,0,1,1,0,0
2,8,1,0,1,1,0,0
2,8,1,0,1,1,0,0
2.0199999809265137,8,1,0,1,1,0,0
2.0399999618530273,8,1,0,1,1,0,0
2.059999942779541,8,1,0,1,1,0,0
2.0799999237060547,8,1,0,1,1,0,0
2.0999999046325684,8,1,0,1,1,0,0
2.119999885559082,8,1,0,1,1,0,0
2.1400001049041748,8,1,0,1,1,0,0
2.1600000858306885,8,1,0,1,1,0,0
2.1800000667572021,8,1,0,1,1,0,0
2.2000000476837158,8,1,0,1,1,0,0
2.2000000476837158,8,1,0,1,1,0,0
2.2000000476837158,8,1,0,0,1,0,0
2.2200000286102295,8,1,0,0,1,0,0
2.2400000095367432,8,1,0,0,1,0,0
2.2599999904632568,8,1,0,0,1,0,0
2.2799999713897705,8,1,0,0,1,0,0
2.2999999523162842,8,1,0,0,1,0,0
2.2999999523162842,8,0,0,0,1,0,0
2.3199999332427979,8,0,1,0,1,0,0
2.3399999141693115,8,0,1,0,1,0,0
2.3599998950958252,8,0,1,0,1,0,0
2.380000114440918,8,0,1,0,1,0,0
2.4000000953674316,8,0,1,0,1,0,0
2.4200000762939453,8,0,1,0,1,0,0
2.440000057220459,8,0,1,0,1,0,0
2.4600000381469727,8,0,1,0,1,0,0
2.4800000190734863,8,0,1,0,1,0,0
2.5,8,0,1,0,1,0,0
2.5,8,0,1,0,1,0,0
2.5199999809265137,8,1,0,0,1,0,0
2.5399999618530273,8,1,0,0,1,0,0
2.559999942779541,8,1,0,0,1,0,0
2.5799999237060547,8,1,0,0,1,0,0
2.5999999046325684,8,1,0,0,1,0,0
2.619999885559082,8,1,0,0,1,0,0
2.6400001049041748,8,1,0,0,1,0,0
2.6600000858306885,8,1,0,0,1,0,0
2.6800000667572021,8,1,0,0,1,0,0
2.7000000476837158,8,1,0,0,1,0,0
2.7200000286102295,8,1,0,0,1,0,0
2.7400000095367432,8,1,0,0,1,0,0
2.7599999904632568,8,1,0,0,1,0,0
2.7799999713897705,8,1,0,0,1,0,0
2.7999999523162842,8,1,0,0,1,0,0
2.7999999523162842,10,0,0,0,0,1,0
2.8199999332427979,10,0,1,0,0,1,0
2.8399999141693115,10,0,1,0,0,1,0
2.8599998950958252,10,0,1,0,0,1,0
2.880000114440918,10,0,1,0,0,1,0
2.9000000953674316,10,0,1,0,0,1,0
2.9200000762939453,10,0,1,0,0,1,0
2.940000057220459,10,0,1,0,0,1,0
2.9600000381469727,10,0,1,0,0,1,0
2.9800000190734863,10,0,1,0,0,1,0
3,10,0,1,0,0,1,0
3,12,1,0,1,1,0,0
3,12,1,0,1,1,0,0
3,12,1,0,1,1,0,1
3,12,1,0,1,1,0,1
3.0199999809265137,12,1,0,1,1,0,1
3.0399999618530273,12,1,0,1,1,0,1
3.059999942779541,12,1,0,1,1,0,1
3.0799999237060547,12,1,0,1,1,0,1
3.0999999046325684,12,1,0,1,1,0,1
3.119999885559082,12,1,0,1,1,0,1
3.1400001049041748,12,1,0,1,1,0,1
3.1600000858306885,12,1,0,1,1,0,1
3.1800000667572021,12,1,0,1,1,0,1
3.2000000476837158,12,1,0,1,1,0,1
3.2000000476837158,12,1,0,1,1,0,1
3.2000000476837158,12,1,0,0,1,0,1
3.2200000286102295,12,1,0,0,1,0,1
3.2400000095367432,12,1,0,0,1,0,1
3.2599999904632568,12,1,0,0,1,0,1
3.2799999713897705,12,1,0,0,1,0,1
3.2999999523162842,12,1,0,0,1,0,1
3.2999999523162842,12,0,0,0,1,0,1
3.3199999332427979,12,0,1,0,1,0,1
3.3399999141693115,12,0,1,0,1,0,1
3.3599998950958252,12,0,1,0,1,0,1
3.380000114440918,12,0,1,0,1,0,1
3.4000000953674316,12,0,1,0,1,0,1
3.4200000762939453,12,0,1,0,1,0,1
3.440000057220459,12,0,1,0,1,0,1
3.4600000381469727,12,0,1,0,1,0,1
3.4800000190734863,12,0,1,0,1,0,1
3.5,12,0,1,0,1,0,1
3.5,12,0,1,0,1,0,1
3.5199999809265137,12,1,0,0,1,0,1
3.5399999618530273,12,1,0,0,1,0,1
3.559999942779541,12,1,0,0,1,0,1
3.5799999237060547,12,1,0,0,1,0,1
3.5999999046325684,12,1,0,0,1,0,1
3.619999885559082,12,1,0,0,1,0,1
3.6400001049041748,12,1,0,0,1,0,1
3.6600000858306885,12,1,0,0,1,0,1
3.6800000667572021,12,1,0,0,1,0,1
3.7000000476837158,12,1,0,0,1,0,1
3.7200000286102295,12,1,0,0,1,0,1
3.7400000095367432,12,1,0,0,1,0,1
3.7599999904632568,12,1,0,0,1,0,1
3.7799999713897705,12,1,0,0,1,0,1
3.7999999523162842,12,1,0,0,1,0,1
3.7999999523162842,12,0,0,0,1,0,1
3.7999999523162842,12,0,1,0,1,0,1
3.7999999523162842,14,0,1,0,0,1,1
3.8199999332427979,14,0,1,0,0,1,1
3.8399999141693115,14,0,1,0,0,1,1
3.8599998950958252,14,0,1,0,0,1,1
3.880000114440918,14,0,1,0,0,1,1
3.9000000953674316,14,0,1,0,0,1,1
3.9200000762939453,14,0,1,0,0,1,1
3.940000057220459,14,0,1,0,0,1,1
3.9600000381469727,14,0,1,0,0,1,1
3.9800000190734863,14,0,1,0,0,1,1
4,14,0,1,0,0,1,1
4,16,1,0,1,1,0,1
4,16,1,0,1,1,0,1
4,16,1,0,1,1,0,0
4,16,1,0,1,1,0,0
4.0199999809265137,16,1,0,1,1,0,0
4.0399999618530273,16,1,0,1,1,0,0
4.059999942779541,16,1,0,1,1,0,0
4.0799999237060547,16,1,0,1,1,0,0
4.0999999046325684,16,1,0,1,1,0,0
4.119999885559082,16,1,0,1,1,0,0
4.1399998664855957,16,1,0,1,1,0,0
4.1599998474121094,16,1,0,1,1,0,0
4.179999828338623,16,1,0,1,1,0,0
4.1999998092651367,16,1,0,1,1,0,0
4.1999998092651367,16,1,0,1,1,0,0
4.1999998092651367,16,1,0,0,1,0,0
4.1999998092651367,16,1,0,0,1,0,0
4.2199997901916504,16,1,0,0,1,0,0
4.2399997711181641,16,1,0,0,1,0,0
4.2600002288818359,16,1,0,0,1,0,0
4.2800002098083496,16,1,0,0,1,0,0
4.3000001907348633,16,1,0,0,1,0,0
4.3000001907348633,16,0,0,0,1,0,0
4.320000171661377,16,0,1,0,1,0,0
4.3400001525878906,16,0,1,0,1,0,0
4.3600001335144043,16,0,1,0,1,0,0
4.380000114440918,16,0,1,0,1,0,0
4.4000000953674316,16,0,1,0,1,0,0
4.4200000762939453,16,0,1,0,1,0,0
4.440000057220459,16,0,1,0,1,0,0
4.4600000381469727,16,0,1,0,1,0,0
4.4800000190734863,16,0,1,0,1,0,0
4.5,16,0,1,0,1,0,0
4.5,16,0,1,0,1,0,0
4.5199999809265137,16,1,0,0,1,0,0
4.5399999618530273,16,1,0,0,1,0,0
4.559999942779541,16,1,0,0,1,0,0
4.5799999237060547,16,1,0,0,1,0,0
4.5999999046325684,16,1,0,0,1,0,0
4.619999885559082,16,1,0,0,1,0,0
4.6399998664855957,16,1,0,0,1,0,0
4.6599998474121094,16,1,0,0,1,0,0
4.679999828338623,16,1,0,0,1,0,0
4.6999998092651367,16,1,0,0,1,0,0
4.7199997901916504,16,1,0,0,1,0,0
4.7399997711181641,16,1,0,0,1,0,0
4.7600002288818359,16,1,0,0,1,0,0
4.7800002098083496,16,1,0,0,1,0,0
4.8000001907348633,16,1,0,0,1,0,0
4.8000001907348633,16,0,0,0,1,0,0
4.8000001907348633,16,0,1,0,1,0,0
4.8000001907348633,18,0,1,0,0,1,0
4.8000001907348633,18,0,1,0,0,1,0
4.820000171661377,18,0,1,0,0,1,0
4.8400001525878906,18,0,1,0,0,1,0
4.8600001335144043,18,0,1,0,0,1,0
4.880000114440918,18,0,1,0,0,1,0
4.9000000953674316,18,0,1,0,0,1,0
4.9200000762939453,18,0,1,0,0,1,0
4.940000057220459,18,0,1,0,0,1,0
4.9600000381469727,18,0,1,0,0,1,0
4.9800000190734863,18,0,1,0,0,1,0
