"Time","FMU:J1_w","FMU:J2_w","FMU:J3_w","FMU:J4_w"
0.17100000381469382,8.4249483798619984,1.6970155847877031,1.5543122344752192e-15,1.5547845890602467e-15
0.17100000381470071,8.4249483798618758,1.6970155847877688,0,4.7235458502860589e-19
0.17399999499320637,8.3728441058981176,1.7263185283032154,-2.2204460492503131e-16,-2.2119790781437858e-16
0.17399999499321331,8.3728441058980003,1.7263185283032838,4.4408920985006262e-16,4.4493590696071697e-16
0.17700000107288008,8.3227108517275408,1.7555971725913713,6.6613381477509392e-16,6.6740476667930845e-16
0.17700000107288713,8.3227108517274253,1.7555971725914397,2.2204460492503131e-16,2.2331555682924765e-16
0.18000000715255379,8.2747354438267475,1.784850955929274,-2.2204460492503131e-16,-2.2038453197058881e-16
0.18000000715256095,8.2747354438266356,1.7848509559293433,-6.6613381477509392e-16,-6.644737418206497e-16
0.18299999833106631,8.2290861687564902,1.8140793174420242,-1.7763568394002505e-15,-1.7740532907694209e-15
0.18299999833107358,8.2290861687563837,1.8140793174420962,-6.6613381477509392e-16,-6.6383026614426151e-16
0.18600000441074002,8.1859108271479517,1.8432821320911854,-8.8817841970012523e-16,-8.8517927869496566e-16
0.1860000044107474,8.1859108271478487,1.8432821320912565,-1.5543122344752192e-15,-1.5513130934700563e-15
0.18899999558925254,8.1453372927065057,1.8724586947462853,-1.1102230246251565e-15,-1.1072147440749222e-15
0.18899999558926003,8.145337292706408,1.8724586947463582,-1.1102230246251565e-15,-1.1072147440749222e-15
0.19200000166892622,8.1074713109543541,1.9016088805959637,-6.6613381477509392e-16,-6.6307387831617387e-16
0.19200000166893388,8.10747131095426,1.9016088805960374,-1.3322676295501878e-15,-1.3292076930912676e-15
0.19499999284743874,8.0723853473227916,1.9307319857523328,-2.2204460492503131e-15,-2.2173287593567852e-15
0.19499999284744651,8.0723853473227045,1.9307319857524083,-1.9984014443252818e-15,-1.9952841544317535e-15
0.19799999892711248,8.0401242444208005,1.9598278855980507,-2.4424906541753444e-15,-2.4395009469287149e-15
0.19799999892712031,8.0401242444207206,1.9598278855981262,-2.886579864025407e-15,-2.8835901567787784e-15
0.20100000500678619,8.0107180339847996,1.9888960218950533,-3.5527136788005009e-15,-3.5497965847830037e-15
0.20100000500679413,8.0107180339847268,1.9888960218951315,-2.2204460492503131e-15,-2.2175289552328163e-15
0.20399999618529874,7.9841708688137016,2.0179358373490111,-2.2204460492503131e-15,-2.2175849819513448e-15
0.20399999618530673,7.984170868813635,2.0179358373490883,-2.2204460492503131e-15,-2.2175849819513452e-15
0.20700000226497245,7.9604615314776774,2.0469472077255073,-2.6645352591003757e-15,-2.661621264880739e-15
0.20700000226498055,7.9604615314776179,2.0469472077255864,-1.7763568394002505e-15,-1.7734428451806136e-15
0.20999999344348499,7.93954445601379,2.0759294325122974,-2.2204460492503131e-15,-2.2176964285950206e-15
0.20999999344349315,7.9395444560137376,2.0759294325123774,-8.8817841970012523e-16,-8.854287990448336e-16
0.21299999952315871,7.9213491995901189,2.1048823877216529,-1.3322676295501878e-15,-1.329506906678577e-15
0.21299999952316698,7.9213491995900727,2.1048823877217329,-8.8817841970012523e-16,-8.8541769682851432e-16
0.21600000560283245,7.9057818291977053,2.1338055178400461,-4.4408920985006262e-16,-4.4135877047320104e-16
0.21600000560284077,7.9057818291976654,2.1338055178401252,-1.3322676295501878e-15,-1.3295371901733264e-15
0.21899999678134496,7.8927253993529245,2.1626982683708897,-8.8817841970012523e-16,-8.8588751568394501e-16
0.2189999967813534,7.8927253993528916,2.1626982683709706,-1.3322676295501878e-15,-1.3299767255340099e-15
0.22200000286101867,7.8820408771610957,2.1915605157108278,-8.8817841970012523e-16,-8.8607703619896764e-16
0.22200000286102722,7.8820408771610682,2.1915605157109095,-1.3322676295501878e-15,-1.3301662460490313e-15
0.22499999403953119,7.8735688311445902,2.2203915629513871,-8.8817841970012523e-16,-8.8652660461941766e-16
0.22499999403953985,7.8735688311445688,2.2203915629514697,-1.3322676295501878e-15,-1.3306158144694826e-15
0.2280000001192049,7.8671304903221282,2.2491912867565143,-1.3322676295501878e-15,-1.3309514997515358e-15
0.22800000011921367,7.8671304903221122,2.2491912867565977,-1.7763568394002505e-15,-1.7750407096016002e-15
0.23100000619887859,7.8625257181107466,2.2779591345302741,-2.2204460492503131e-15,-2.2190221804909313e-15
0.23100000619888753,7.862525718110736,2.2779591345303603,-1.7763568394002505e-15,-1.7749329706408681e-15
0.23399999737739116,7.8595220933361087,2.3066945547004698,-1.7763568394002505e-15,-1.7748637035068172e-15
0.2339999973774001,7.8595220933361025,2.3066945547005551,-2.2204460492503131e-15,-2.2189529133568794e-15
0.2370000034570649,7.8578993052343025,2.3353974243566595,-2.6645352591003757e-15,-2.6638336557821034e-15
0.23700000345707389,7.8578993052342998,2.3353974243567457,-2.2204460492503131e-15,-2.2197444459320451e-15
0.23999999463557745,7.8574181420571181,2.3640670504325128,-1.3322676295501878e-15,-1.3325179338058634e-15
0.23999999463558649,7.8574181420571181,2.364067050432598,-2.6645352591003757e-15,-2.6647855633560565e-15
0.24300000071525119,7.8578306451601057,2.3927033102790718,-3.5527136788005009e-15,-3.5535927310161827e-15
0.24300000071526029,7.8578306451601083,2.3927033102791588,-3.1086244689504383e-15,-3.1095035211661241e-15
0.24600000679492492,7.858880765316246,2.4213056544261109,-2.6645352591003757e-15,-2.6659763138535664e-15
0.24600000679493408,7.8588807653162496,2.4213056544261971,-3.5527136788005009e-15,-3.5541547335536948e-15
0.24899999797343747,7.8603068970263807,2.4498735345591198,-3.5527136788005009e-15,-3.5547227725015921e-15
0.24899999797344669,7.8603068970263861,2.4498735345592078,-3.1086244689504383e-15,-3.1106335626515331e-15
0.25200000405311118,7.8618442178075947,2.4784068284627745,-3.1086244689504383e-15,-3.1110636755168706e-15
0.25200000405312051,7.8618442178075991,2.4784068284628624,-3.5527136788005009e-15,-3.555152885366936e-15
0.25499999523162376,7.8632270002826514,2.5069048471683741,-3.5527136788005009e-15,-3.5559175425395587e-15
0.25499999523163308,7.863227000282655,2.5069048471684621,-3.9968028886505635e-15,-4.0000067523896252e-15
0.25799998641013627,7.8641910318856061,2.5353673274730539,-3.5527136788005009e-15,-3.5564597765670937e-15
0.25799998641014571,7.8641910318856079,2.5353673274731428,-3.9968028886505635e-15,-4.0005489864171603e-15
0.26100000739097118,7.864475928877499,2.5637941470795065,-4.4408920985006262e-15,-4.4454439583341877e-15
0.26100000739098073,7.864475928877499,2.563794147079598,-3.5527136788005009e-15,-3.5572655386340672e-15
0.26399999856948375,7.8638274464335698,2.5921843371984545,-3.1086244689504383e-15,-3.1135961475134432e-15
0.2639999985694933,7.8638274464335662,2.5921843371985442,-3.5527136788005009e-15,-3.5576853573635082e-15
0.26699998974799627,7.8619997503117496,2.6205377769191092,-3.1086244689504383e-15,-3.1135168829989671e-15
0.26699998974800593,7.8619997503117416,2.6205377769191998,-3.9968028886505635e-15,-4.0016953026990919e-15
0.27000001072883117,7.8587575196075665,2.6488543443927943,-4.4408920985006262e-15,-4.4464614457752111e-15
0.27000001072884094,7.8587575196075532,2.6488543443928867,-3.9968028886505635e-15,-4.0023722359251532e-15
0.27300000190734369,7.8538781560838293,2.6771330745880517,-3.9968028886505635e-15,-4.0024935913515643e-15
0.27300000190735357,7.8538781560838098,2.6771330745881441,-4.4408920985006262e-15,-4.4465828012016277e-15
0.27599999308585621,7.8471535255718701,2.7053738470896409,-4.4408920985006262e-15,-4.4472190130382985e-15
0.2759999930858662,7.8471535255718443,2.7053738470897351,-4.4408920985006262e-15,-4.4472190130383024e-15
0.27900001406669112,7.8383917446400542,2.7335765405140275,-4.4408920985006262e-15,-4.4475119631741144e-15
0.27900001406670122,7.8383917446400213,2.7335765405141226,-4.4408920985006262e-15,-4.447511963174116e-15
0.28200000524520363,7.827419104056041,2.7617401937123329,-4.4408920985006262e-15,-4.4477022351428561e-15
0.28200000524521385,7.8274191040559993,2.7617401937124288,-4.4408920985006262e-15,-4.4477022351428576e-15
0.28499999642371615,7.8140808756142173,2.7898646867823134,-4.4408920985006262e-15,-4.4482678793963577e-15
0.28499999642372648,7.8140808756141675,2.7898646867824102,-4.4408920985006262e-15,-4.4482678793963617e-15
0.28799998760222867,7.7982426064918107,2.8179496200227829,-4.4408920985006262e-15,-4.4484358651056325e-15
0.2879999876022391,7.7982426064917503,2.8179496200228806,-4.4408920985006262e-15,-4.4484358651056333e-15
0.29100000858306357,7.7798045950243333,2.8459948726589586,-3.9968028886505635e-15,-4.0042689209635006e-15
0.29100000858307412,7.7798045950242631,2.8459948726590572,-3.9968028886505635e-15,-4.0042689209634998e-15
0.29399999976157615,7.7586857244951188,2.8739994888941069,-3.9968028886505635e-15,-4.0049494744456704e-15
0.29399999976158669,7.7586857244950398,2.8739994888942055,-3.9968028886505635e-15,-4.0049494744456752e-15
0.29699999094008867,7.7348242250205059,2.901963349528291,-3.9968028886505635e-15,-4.0047692401674625e-15
0.29699999094009932,7.7348242250204162,2.9019633495283905,-3.9968028886505635e-15,-4.0047692401674609e-15
0.30000001192092357,7.7081833265624455,2.9298863343196908,-4.4408920985006262e-15,-4.4488897421710916e-15
0.30000001192093434,7.7081833265623443,2.9298863343197912,-3.9968028886505635e-15,-4.004800532321029e-15
0.30300000309943614,7.6787519485250471,2.9577674916499177,-3.9968028886505635e-15,-4.0047639869455535e-15
0.30300000309944691,7.6787519485249351,2.9577674916500172,-4.4408920985006262e-15,-4.4488531967956162e-15
0.30599999427794866,7.6465432706943259,2.9856067028634401,-4.8849813083506888e-15,-4.8929844622515669e-15
0.30599999427795954,7.6465432706942043,2.9856067028635422,-3.9968028886505635e-15,-4.0048060425514424e-15
0.30899998545646118,7.6115956542966474,3.013403572307892,-4.4408920985006262e-15,-4.4487586914939846e-15
0.30899998545647217,7.6115956542965142,3.0134035723079942,-3.9968028886505635e-15,-4.0046694816439212e-15
0.31200000643729608,7.5739716677692668,3.0411579804325859,-3.9968028886505635e-15,-4.0044838436947129e-15
0.31200000643730719,7.5739716677691229,3.0411579804326889,-3.5527136788005009e-15,-3.5603946338446495e-15
0.3149999976158086,7.5337590577497648,3.0688689813647514,-3.5527136788005009e-15,-3.5600279654518847e-15
0.31499999761581982,7.5337590577496094,3.0688689813648553,-3.1086244689504383e-15,-3.1159387556018194e-15
0.31799998879432118,7.4910677230921383,3.0965364572012497,-3.1086244689504383e-15,-3.115454617761943e-15
0.31799998879433239,7.491067723091974,3.0965364572013536,-2.6645352591003757e-15,-2.6713654079118768e-15
0.32100000977515608,7.4460297410980889,3.1241602889286249,-2.2204460492503131e-15,-2.2270615213462239e-15
0.32100000977516741,7.4460297410979139,3.1241602889287288,-2.6645352591003757e-15,-2.671150731196285e-15
0.32400000095366865,7.3988212185707889,3.1517395350672732,-2.2204460492503131e-15,-2.2268650948059756e-15
0.32400000095367998,7.3988212185706059,3.1517395350673771,-2.6645352591003757e-15,-2.6709543046560371e-15
0.32699999213218123,7.3496155821288358,3.1792740782921376,-2.6645352591003757e-15,-2.6706810859066801e-15
0.32699999213219255,7.3496155821286457,3.1792740782922415,-2.6645352591003757e-15,-2.6706810859066781e-15
0.33000001311301619,7.2986028388257314,3.2067638001409797,-2.6645352591003757e-15,-2.6703362915784395e-15
0.33000001311302751,7.298602838825536,3.2067638001410836,-2.6645352591003757e-15,-2.6703362915784371e-15
0.33300000429152876,7.2459910201255342,3.234207763762508,-2.6645352591003757e-15,-2.6699462957169198e-15
0.33300000429154009,7.2459910201253326,3.2342077637626119,-2.6645352591003757e-15,-2.669946295716917e-15
0.33599999547004133,7.192001312792959,3.2616058524314142,-2.6645352591003757e-15,-2.6697551841255369e-15
0.33599999547005266,7.1920013127927529,3.2616058524315177,-2.6645352591003757e-15,-2.6697551841255354e-15
0.33899998664855391,7.1368681236507445,3.2889576767656368,-2.6645352591003757e-15,-2.6692296268201864e-15
0.33899998664856523,7.1368681236505349,3.2889576767657402,-2.6645352591003757e-15,-2.6692296268201828e-15
0.34200000762938887,7.0808359541904755,3.3162631190607632,-2.6645352591003757e-15,-2.669144167070135e-15
0.34200000762940019,7.0808359541902623,3.3162631190608662,-2.6645352591003757e-15,-2.6691441670701346e-15
0.34499999880790144,7.0241594770338454,3.3435212487451618,-3.1086244689504383e-15,-3.1128740082860294e-15
0.34499999880791277,7.0241594770336304,3.3435212487452648,-3.1086244689504383e-15,-3.1128740082860266e-15
0.34799998998641402,6.9670979503208441,3.3707319499110993,-2.6645352591003757e-15,-2.6685435059445627e-15
0.34799998998642534,6.9670979503206274,3.3707319499112014,-3.5527136788005009e-15,-3.5567219256446867e-15
0.35100001096724898,6.9099145763270968,3.397895105440111,-3.1086244689504383e-15,-3.1120013058293045e-15
0.3510000109672603,6.909914576326881,3.3978951054402131,-3.5527136788005009e-15,-3.5560905156793627e-15
0.35400000214576155,6.8528758905643095,3.4250097896092662,-3.5527136788005009e-15,-3.5557394336292411e-15
0.35400000214577287,6.8528758905640945,3.4250097896093679,-3.9968028886505635e-15,-3.9998286434793014e-15
0.35699999332427412,6.7962459986465609,3.4520758871413242,-3.9968028886505635e-15,-3.9992518584617245e-15
0.35699999332428545,6.7962459986463477,3.4520758871414259,-4.4408920985006262e-15,-4.4433410683117832e-15
0.36000001430510908,6.7402859554343157,3.4790932815187583,-4.4408920985006262e-15,-4.4432674495961803e-15
0.36000001430512041,6.7402859554341061,3.47909328151886,-4.8849813083506888e-15,-4.8873566594462421e-15
0.36300000548362166,6.6852530959869991,3.5060610519857507,-4.8849813083506888e-15,-4.8868713234868601e-15
0.36300000548363298,6.6852530959867931,3.5060610519858519,-5.3290705182007514e-15,-5.3309605333369195e-15
0.36599999666213423,6.6313954228872376,3.5329790839103055,-4.8849813083506888e-15,-4.8865336046360017e-15
0.36599999666214555,6.631395422887036,3.5329790839104063,-5.773159728050814e-15,-5.7747120243361246e-15
0.3689999878406468,6.5789516339144898,3.5598469947314646,-5.773159728050814e-15,-5.7739634887854885e-15
0.36899998784065813,6.5789516339142944,3.5598469947315659,-6.2172489379008766e-15,-6.2180526986355464e-15
0.37200000882148176,6.5281479462656753,3.5866646687561294,-6.2172489379008766e-15,-6.2173845719028935e-15
0.37200000882149309,6.528147946265487,3.5866646687562307,-6.2172489379008766e-15,-6.2173845719028895e-15
0.37499999999999434,6.479198084196379,3.61343119203439,-6.2172489379008766e-15,-6.2172097648074406e-15
0.37500000000000566,6.4791980841961987,3.6134311920344913,-6.2172489379008766e-15,-6.2172097648074398e-15
0.37799999117850691,6.4322983552769291,3.64014645081738,-6.6613381477509392e-15,-6.6606083090177304e-15
0.37799999117851824,6.4322983552767559,3.6401464508174808,-6.6613381477509392e-15,-6.6606083090177265e-15
0.38100001215934187,6.3876275035296404,3.666810330047602,-6.2172489379008766e-15,-6.2163989855947995e-15
0.3810000121593532,6.3876275035294761,3.6668103300477024,-6.6613381477509392e-15,-6.6604881954448614e-15
0.38400000333785445,6.3453463522876747,3.6934219210160588,-7.1054273576010019e-15,-7.1043624418368584e-15
0.38400000333786577,6.3453463522875202,3.6934219210161596,-6.6613381477509392e-15,-6.660273231986795e-15
0.38699999451636702,6.3055937119994523,3.7199811106532263,-6.6613381477509392e-15,-6.659808835673015e-15
0.38699999451637834,6.3055937119993066,3.7199811106533263,-6.6613381477509392e-15,-6.6598088356730126e-15
0.38999998569487959,6.2684869347929464,3.7464875214970284,-7.1054273576010019e-15,-7.1035545457340635e-15
0.38999998569489092,6.2684869347928114,3.7464875214971283,-7.1054273576010019e-15,-7.1035545457340619e-15
0.39300000667571455,6.2341200809178279,3.7729410393603264,-6.6613381477509392e-15,-6.6594102375684473e-15
0.39300000667572588,6.2341200809177026,3.7729410393604255,-7.1054273576010019e-15,-7.1034994474185107e-15
0.39599999785422713,6.2025644093871239,3.7993407627026969,-7.1054273576010019e-15,-7.1034463019464864e-15
0.39599999785423845,6.2025644093870103,3.7993407627027969,-6.6613381477509392e-15,-6.6593570920964246e-15
