    "time","Piston_r2","Inertia_w"
         0,0.29999993,         0
    0.0005,0.29999992,0.0047146171
     0.001,0.29999992,0.0094834592
    0.0015,0.29999992,0.014264062
     0.002,0.29999992,0.019143048
    0.0025,0.29999992,0.024036695
     0.003,0.29999992,0.029069508
    0.0035,0.29999991,0.034112614
     0.004,0.29999991,0.03923683
    0.0045,0.29999991,0.044458258
     0.005, 0.2999999,0.049804065
    0.0055, 0.2999999,0.055242693
     0.006,0.29999989,0.060814153
    0.0065,0.29999989,0.066523577
     0.007,0.29999988,0.072387794
    0.0075,0.29999987,0.078426689
     0.008,0.29999987,0.08464359
    0.0085,0.29999986,0.091068996
     0.009,0.29999985,0.097705191
    0.0095,0.29999984,0.10459249
      0.01,0.29999982,  0.111724
    0.0105,0.29999981,0.11910518
     0.011,0.29999979,0.12677332
    0.0115,0.29999978,0.13474682
     0.012,0.29999976,0.14302939
    0.0125,0.29999974,0.15163561
     0.013,0.29999972,0.16061209
    0.0135,0.29999969,0.16996325
     0.014,0.29999966,0.17970796
    0.0145,0.29999963,0.18987297
     0.015, 0.2999996, 0.2004923
    0.0155,0.29999957,0.21158092
     0.016,0.29999953,0.22316148
    0.0165,0.29999948,0.23527334
     0.017,0.29999943,0.24794245
    0.0175,0.29999938,0.26119161
     0.018,0.29999932,0.27504961
    0.0185,0.29999925,0.28956864
     0.019,0.29999918,0.30476799
    0.0195, 0.2999991,0.32067849
      0.02,0.29999901,0.33734477
    0.0205,0.29999892,0.35481642
     0.021,0.29999881,0.37311964
    0.0215,0.29999869,0.39229073
     0.022,0.29999857,0.41239954
    0.0225,0.29999842,0.43348317
     0.023,0.29999827,0.45557998
    0.0235,0.29999809,0.47874022
     0.024, 0.2999979,0.50305016
    0.0245,0.29999769,0.52854089
     0.025,0.29999746,0.55526341
    0.0255,0.29999721,0.58329752
     0.026,0.29999693,0.61272145
    0.0265,0.29999662,0.64357999
     0.027,0.29999628,0.67593374
    0.0275, 0.2999959,0.70990799
     0.028,0.29999549,0.74555552
    0.0285,0.29999503,0.78294384
     0.029,0.29999453,0.82216285
    0.0295,0.29999398,0.86335249
      0.03,0.29999337,0.90656656
    0.0305,0.29999269,0.95189086
     0.031,0.29999195,0.99946842
    0.0315,0.29999114, 1.0494209
     0.032,0.29999024, 1.1018273
    0.0325,0.29998925, 1.1567897
     0.033,0.29998815,  1.214532
    0.0335,0.29998695, 1.2751266
     0.034,0.29998562, 1.3386933
    0.0345,0.29998416, 1.4053936
     0.035,0.29998255, 1.4754521
    0.0355,0.29998078, 1.5489633
     0.036,0.29997882,  1.626072
    0.0365,0.29997667, 1.7070334
     0.037, 0.2999743, 1.7920337
    0.0375,0.29997168, 1.8812127
     0.038, 0.2999688, 1.9747507
    0.0385,0.29996562, 2.0730198
     0.039,0.29996212, 2.1761372
    0.0395,0.29995827, 2.2843078
      0.04,0.29995402, 2.3978181
    0.0405,0.29994934, 2.5170231
     0.041,0.29994418,  2.642089
    0.0415, 0.2999385, 2.7732589
     0.042,0.29993224, 2.9109797
    0.0425,0.29992534, 3.0555295
     0.043,0.29991775, 3.2071547
    0.0435,0.29990938, 3.3661738
     0.044,0.29990015, 3.5331736
    0.0445,0.29988999, 3.7083597
     0.045, 0.2998788,  3.892072
    0.0455,0.29986647, 4.0848035
     0.046,0.29985289, 4.2870926
    0.0465,0.29983792, 4.4992305
     0.047,0.29982145, 4.7216162
    0.0475, 0.2998033, 4.9549902
     0.048, 0.2997833, 5.1997524
    0.0485,0.29976129, 5.4563251
     0.049,0.29973706, 5.7252439
    0.0495,0.29971035, 6.0073628
      0.05,0.29968094, 6.3030416
    0.0505,0.29964859, 6.6128187
     0.051,0.29961296, 6.9374606
    0.0515,0.29957372, 7.2777103
     0.052,0.29953054, 7.6340607
    0.0525,0.29948304, 8.0071245
     0.053,0.29943071,  8.398014
    0.0535, 0.2993731, 8.8072746
     0.054,0.29930972, 9.2355773
    0.0545,0.29924001, 9.6836246
     0.055,0.29916337,  10.15212
    0.0555,0.29907917, 10.641766
     0.056,0.29898649, 11.153581
    0.0565, 0.2988846, 11.688193
     0.057,0.29877265, 12.246332
    0.0575,0.29864972, 12.828759
     0.058,0.29851478, 13.436243
    0.0585,0.29836673, 14.069554
     0.059, 0.2982042,  14.72867
    0.0595,0.29802592, 15.414551
      0.06,0.29783047, 16.127934
    0.0605,0.29761631, 16.869461
     0.061,0.29738176, 17.639771
    0.0615,0.29712501,  18.43949
     0.062,0.29684411, 19.268022
    0.0625,0.29653696, 20.125745
     0.063,0.29620132, 21.012864
    0.0635,0.29583479, 21.929284
     0.064,0.29543493,  22.87415
    0.0645,0.29499898, 23.847319
     0.065,0.29452408,  24.84823
    0.0655,0.29400728, 25.875993
     0.066,0.29344552, 26.929429
    0.0665,0.29283546, 28.007558
     0.067,0.29217366, 29.109105
    0.0675,0.29145672, 30.232466
     0.068,0.29068102, 31.375983
    0.0685,0.28984277, 32.537863
     0.069,0.28893815, 33.716143
    0.0695,0.28796352, 34.909245
      0.07,0.28691492, 36.114816
    0.0705,0.28578844, 37.330579
     0.071,0.28458026, 38.554632
    0.0715,0.28328671, 39.785763
     0.072,  0.281904, 41.021352
    0.0725,0.28042856, 42.259249
     0.073,0.27885692,  43.49881
    0.0735,0.27718582, 44.738903
     0.074,0.27541222,  45.97767
    0.0745,0.27353334, 47.213801
     0.075,0.27154625,  48.44906
    0.0755, 0.2694488, 49.682239
     0.076,0.26723906, 50.913334
    0.0765,0.26491529, 52.142954
     0.077,0.26247559, 53.372935
    0.0775,0.25991924, 54.604054
     0.078,0.25724571, 55.837907
    0.0785,0.25445433, 57.076621
     0.079,0.25154485, 58.322668
    0.0795,0.24851808, 59.578661
      0.08,0.24537505, 60.847651
    0.0805,0.24211628, 62.132252
     0.081,0.23874371, 63.436086
    0.0815,0.23525971, 64.762975
     0.082,0.23166701, 66.116741
    0.0825,0.22796811, 67.500128
     0.083,0.22416711, 68.917823
    0.0835, 0.2202684, 70.374116
