"time","J4_w","J2_w","J3_w","J1_w"
0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+01
2.72957516784642E-08,-1.14213271425598E-15,2.72957429103826E-07,-1.14213271451192E-15,9.99999972704280E+00
2.72984812536321E-04,2.55033787900828E-13,2.72984784485786E-03,-8.92515228390067E-16,9.99729356089836E+00
3.00255998038274E-03,1.10690878372137E-12,3.00255179629509E-02,-2.36616282123236E-15,9.97178988168232E+00
5.73213514822917E-03,3.93044952523249E-11,5.73208689754399E-02,-2.67841304690819E-15,9.94835113042791E+00
8.46171031607559E-03,6.46738159482845E-11,8.46156066719477E-02,-1.36002320516582E-15,9.92712255101875E+00
1.44314567899963E-02,1.32692415811308E-10,1.44306615380669E-01,-2.69229083471600E-15,9.88832966230411E+00
2.49446286818138E-02,1.73540608745922E-10,2.49402965025263E-01,-3.99680288865056E-15,9.84262893547164E+00
3.54578005736313E-02,1.87158315751467E-10,3.54455794138019E-01,-2.99760216648792E-15,9.82027450226668E+00
4.59709724654489E-02,1.95741636001257E-10,4.59447499399314E-01,-2.55351295663786E-15,9.81237603866938E+00
5.15742730282423E-02,1.97056746964205E-10,5.15376583864800E-01,-3.44169137633799E-15,9.81160334572366E+00
5.71775735910358E-02,1.96952348067667E-10,5.71280688369525E-01,-3.44169137633799E-15,9.81049437834030E+00
6.27808741538293E-02,1.96245858962727E-10,6.27156868716368E-01,-3.10862446895044E-15,9.80726759280413E+00
7.19678851282006E-02,1.95568204665096E-10,7.18701909979320E-01,-3.10862446895044E-15,9.79306601789782E+00
8.11548961025720E-02,1.93108625624384E-10,8.10152741495344E-01,-4.55191440096314E-15,9.76278878664568E+00
9.03419070769434E-02,1.90318675068112E-10,9.01497068079594E-01,-6.21724893790088E-15,9.71128300980498E+00
1.04388228494086E-01,1.87931541262836E-10,1.04092201194468E+00,-7.99360577730113E-15,9.58517934747917E+00
1.18434549911230E-01,1.87162311721560E-10,1.18002474411380E+00,-1.06581410364015E-14,9.40003016175880E+00
1.32480871328373E-01,1.81096752773860E-10,1.31876177209364E+00,-9.54791801177635E-15,9.16426672926857E+00
1.46527192745516E-01,1.71340589079629E-10,1.45708986170881E+00,-1.06581410364015E-14,8.89640588256098E+00
1.60573514162659E-01,1.60307916312637E-10,1.59496593793262E+00,-1.02140518265514E-14,8.62131298539888E+00
1.74619835579802E-01,1.49212970439778E-10,1.73234706051359E+00,-1.02140518265514E-14,8.36534441830415E+00
1.88666156996945E-01,1.38353585086647E-10,1.86919043378284E+00,-1.06581410364015E-14,8.15127737062279E+00
2.02712478414088E-01,1.27680282063734E-10,2.00545342458659E+00,-1.11022302462516E-14,7.99395435593100E+00
2.16758799831231E-01,1.17103616199862E-10,2.14109357914470E+00,-1.15463194561016E-14,7.89745307612708E+00
2.25659948538524E-01,1.14064790932052E-10,2.22670706080795E+00,-1.15463194561016E-14,7.86592501497166E+00
2.34561097245817E-01,1.12699324543543E-10,2.31204273483072E+00,-1.24344978758018E-14,7.85215709784873E+00
2.43462245953110E-01,1.11879981112468E-10,2.39708992856853E+00,-1.24344978758018E-14,7.85035055007729E+00
2.52363394660404E-01,1.11085576609353E-10,2.48183800255855E+00,-1.24344978758018E-14,7.85397943053800E+00
2.61264543367697E-01,1.10174414525067E-10,2.56627635359669E+00,-1.24344978758018E-14,7.85618941730325E+00
2.70165692074990E-01,1.09167006721092E-10,2.65039441701740E+00,-1.28785870856518E-14,7.85027275255166E+00
2.85482548382166E-01,1.08345646638467E-10,2.79436224589292E+00,-1.33226762955019E-14,7.80488489439224E+00
3.00799404689342E-01,1.08159056512230E-10,2.93729723768682E+00,-1.28785870856518E-14,7.69718988245021E+00
3.09733465098653E-01,1.08162563319399E-10,3.02017074357453E+00,-1.37667655053519E-14,7.60041829724698E+00
