"time","freqHz","T2","clutch1_phi_0rel","clutch1_w_0rel","clutch2_phi_0rel","clutch2_w_0rel","clutch3_phi_0rel","clutch3_w_0rel","J1_phi","J1_w"
0.675,0.2,0.4,-3.04351,-1.34686,-1.38897,-0.471285,-0.378125,-2.75,4.81061,4.56815
0.678,0.2,0.4,-3.04756,-1.35754,-1.39033,-0.4311,-0.38642,-2.78,4.82431,4.56864
0.681,0.2,0.4,-3.05164,-1.36618,-1.39156,-0.39083,-0.394805,-2.81,4.83801,4.56701
0.684,0.2,0.4,-3.05574,-1.3728,-1.39267,-0.350474,-0.40328,-2.84,4.85169,4.56327
0.687,0.2,0.4,-3.05986,-1.37708,-1.39366,-0.310033,-0.411845,-2.87,4.86536,4.55712
0.69,0.2,0.4,-3.06399,-1.37885,-1.39453,-0.269506,-0.4205,-2.9,4.87902,4.54835
0.690488,0.2,0.4,-3.06466,-1.37888,-1.39466,-0.262901,-0.421917,-2.90488,4.88124,4.54667
0.690488,0.2,0.4,-3.06466,-1.37888,-1.39466,-0.262901,-0.421917,-2.90488,4.88124,4.54667
0.692759,0.2,0.4,-3.06779,-1.37815,-1.39523,-0.232162,-0.428538,-2.92759,4.89155,4.5379
0.692759,0.2,0.4,-3.06779,-1.37815,-1.39523,-0.232162,-0.428538,-2.92759,4.89155,4.5379
0.693,0.2,0.4,-3.06812,-1.37799,-1.39528,-0.228893,-0.429245,-2.93,4.89265,4.53688
0.696,0.2,0.4,-3.07225,-1.37454,-1.39591,-0.188193,-0.43808,-2.96,4.90624,4.52273
0.699,0.2,0.4,-3.07636,-1.36846,-1.39641,-0.147407,-0.447005,-2.99,4.91978,4.50587
0.702,0.2,0.4,-3.08045,-1.35974,-1.39679,-0.106533,-0.45602,-3.02,4.93326,4.48627
0.705,0.2,0.4,-3.0845,-1.34841,-1.39705,-0.0655719,-0.465125,-3.05,4.94667,4.46398
0.708,0.2,0.4,-3.08851,-1.33447,-1.39718,-0.0245233,-0.47432,-3.08,4.96001,4.43899
0.709789,0.2,0.4,-3.09088,-1.32498,-1.3972,5.30265e-012,-0.479847,-3.09789,4.96793,4.42287
0.709789,0.2,0.4,-3.09088,-1.32498,-1.3972,5.30265e-012,-0.479847,-3.09789,4.96793,4.42287
0.711,0.2,0.4,-3.09248,-1.30969,-1.3972,5.30265e-012,-0.4836,-3.10169,4.97328,4.41138
0.712258,0.2,0.4,-3.09411,-1.29337,-1.3972,5.30265e-012,-0.487506,-3.10564,4.97882,4.399
0.712258,0.2,0.4,-3.09411,-1.29337,-1.3972,5.30265e-012,-0.487506,-3.10564,4.97882,4.399
0.714,0.2,0.4,-3.09635,-1.27005,-1.3972,5.30265e-012,-0.492919,-3.11108,4.98647,4.38113
0.714389,0.2,0.4,-3.09684,-1.26473,-1.3972,5.30265e-012,-0.49413,-3.1123,4.98817,4.37703
0.714389,0.2,0.4,-3.09684,-1.26473,-1.3972,5.30265e-012,-0.49413,-3.1123,4.98817,4.37703
0.717,0.2,0.4,-3.10009,-1.22799,-1.3972,5.30265e-012,-0.502266,-3.12043,4.99956,4.34842
0.72,0.2,0.4,-3.10371,-1.18366,-1.3972,5.30265e-012,-0.511642,-3.12972,5.01256,4.31339
0.723,0.2,0.4,-3.10719,-1.13728,-1.3972,5.30265e-012,-0.521045,-3.13898,5.02543,4.27626
0.726,0.2,0.4,-3.11052,-1.08891,-1.3972,5.30265e-012,-0.530475,-3.14819,5.0382,4.2371
0.729,0.2,0.4,-3.11371,-1.03877,-1.3972,5.30265e-012,-0.539933,-3.15736,5.05085,4.19613
0.732,0.2,0.4,-3.11674,-0.987056,-1.3972,5.30265e-012,-0.549419,-3.16648,5.06337,4.15353
0.735,0.2,0.4,-3.11962,-0.933917,-1.3972,5.30265e-012,-0.558932,-3.17555,5.07576,4.10947
0.738,0.2,0.4,-3.12234,-0.879734,-1.3972,5.30265e-012,-0.568472,-3.18458,5.08802,4.06432
0.741,0.2,0.4,-3.12489,-0.824577,-1.3972,5.30265e-012,-0.578039,-3.19357,5.10014,4.01815
0.744,0.2,0.4,-3.12728,-0.768729,-1.3972,5.30265e-012,-0.587633,-3.20251,5.11212,3.97124
0.747,0.2,0.4,-3.1295,-0.712569,-1.3972,5.30265e-012,-0.597254,-3.2114,5.12396,3.92397
0.75,0.2,0.4,-3.13155,-0.656218,-1.3972,5.30265e-012,-0.606902,-3.22025,5.13566,3.87647
0.753,0.2,0.4,-3.13338,-0.600088,-1.3972,5.30265e-012,-0.616585,-3.22904,5.14717,3.82913
0.756,0.2,0.4,-3.13501,-0.544414,-1.3972,5.30265e-012,-0.626298,-3.23778,5.15852,3.78219
0.759,0.2,0.4,-3.13649,-0.489524,-1.3972,5.30265e-012,-0.636037,-3.24646,5.16973,3.73599
0.762,0.2,0.4,-3.13781,-0.435601,-1.3972,5.30265e-012,-0.645799,-3.25511,5.18081,3.69071
0.765,0.2,0.4,-3.13899,-0.382778,-1.3972,5.30265e-012,-0.655585,-3.26372,5.19178,3.6465
0.768,0.2,0.4,-3.14002,-0.331404,-1.3972,5.30265e-012,-0.665395,-3.27228,5.20262,3.60368
0.771,0.2,0.4,-3.14091,-0.281653,-1.3972,5.30265e-012,-0.67523,-3.2808,5.21335,3.56245
0.774,0.2,0.4,-3.14166,-0.233835,-1.3972,5.30265e-012,-0.685091,-3.28927,5.22395,3.5231
0.777,0.2,0.4,-3.14227,-0.187983,-1.3972,5.30265e-012,-0.694975,-3.29769,5.23445,3.48568
0.78,0.2,0.4,-3.14276,-0.144156,-1.3972,5.30265e-012,-0.704881,-3.30608,5.24485,3.45024
0.783,0.2,0.4,-3.14313,-0.102709,-1.3972,5.30265e-012,-0.714812,-3.31442,5.25515,3.41713
0.786,0.2,0.4,-3.14338,-0.0638241,-1.3972,5.30265e-012,-0.724768,-3.32271,5.26536,3.38654
0.787426,0.2,0.4,-3.14346,-0.046274,-1.3972,5.30265e-012,-0.729508,-3.32664,5.27017,3.37291
0.787426,0.2,0.4,-3.14346,-0.046274,-1.3972,5.30265e-012,-0.729508,-3.32664,5.27017,3.37291
0.789,0.2,0.4,-3.14352,-0.0276158,-1.3972,5.30265e-012,-0.734748,-3.33096,5.27547,3.35857
0.789341,0.2,0.4,-3.14353,-0.0236811,-1.3972,5.30265e-012,-0.735883,-3.33189,5.27662,3.35557
0.789341,0.2,0.4,-3.14353,-0.0236811,-1.3972,5.30265e-012,-0.735883,-3.33189,5.27662,3.35557
0.791461,0.2,0.4,-3.14355,1.01389e-012,-1.3972,5.30265e-012,-0.742953,-3.33768,5.28371,3.33768
0.791461,0.2,0.4,-3.14355,1.01389e-012,-1.3972,5.30265e-012,-0.742953,-3.33768,5.28371,3.33768
0.792,0.2,0.4,-3.14355,1.01389e-012,-1.3972,5.30265e-012,-0.744753,-3.33722,5.28551,3.33722
0.795,0.2,0.4,-3.14355,1.01389e-012,-1.3972,5.30265e-012,-0.754761,-3.3352,5.29552,3.3352
0.798,0.2,0.4,-3.14355,1.01389e-012,-1.3972,5.30265e-012,-0.764766,-3.3341,5.30552,3.3341
0.8,0.2,0.4,-3.14355,1.01389e-012,-1.3972,5.30265e-012,-0.771435,-3.3339,5.31219,3.3339
0.8,0.2,0.4,-3.14355,1.01389e-012,-1.3972,5.30265e-012,-0.771435,-3.3339,5.31219,3.3339
0.8,0.2,0.4,-3.14355,1.01389e-012,-1.3972,5.30265e-012,-0.771435,-3.3339,5.31219,3.3339
0.8,0.2,0.4,-3.14355,1.01389e-012,-1.3972,5.30265e-012,-0.771435,-3.3339,5.31219,3.3339
0.801,0.2,0.4,-3.14355,1.01389e-012,-1.3972,5.30265e-012,-0.774769,-3.33395,5.31553,3.33395
0.804,0.2,0.4,-3.14355,1.01389e-012,-1.3972,5.30265e-012,-0.784772,-3.33473,5.32553,3.33473
0.807,0.2,0.4,-3.14355,1.01389e-012,-1.3972,5.30265e-012,-0.79478,-3.33645,5.33554,3.33645
0.81,0.2,0.4,-3.14355,1.01389e-012,-1.3972,5.30265e-012,-0.804796,-3.33906,5.34555,3.33906
0.813,0.2,0.4,-3.14355,1.01389e-012,-1.3972,5.30265e-012,-0.814823,-3.34253,5.35558,3.34253
0.816,0.2,0.4,-3.14355,1.01389e-012,-1.3972,5.30265e-012,-0.824861,-3.34689,5.36562,3.34689
0.819,0.2,0.4,-3.14355,1.01389e-012,-1.3972,5.30265e-012,-0.834916,-3.352,5.37567,3.352
0.822,0.2,0.4,-3.14355,1.01389e-012,-1.3972,5.30265e-012,-0.844987,-3.35789,5.38575,3.35789
0.825,0.2,0.4,-3.14355,1.01389e-012,-1.3972,5.30265e-012,-0.855073,-3.36455,5.39583,3.36455
0.827506,0.2,0.4,-3.14355,1.01389e-012,-1.3972,5.30265e-012,-0.863517,-3.37052,5.40428,3.37052
0.827506,0.2,0.4,-3.14355,1.01389e-012,-1.3972,5.30265e-012,-0.863517,-3.37052,5.40428,3.37052
0.828,0.2,0.4,-3.14355,1.01389e-012,-1.3972,5.30265e-012,-0.865184,-3.37178,5.40594,3.37178
0.831,0.2,0.4,-3.14355,1.01389e-012,-1.3972,5.30265e-012,-0.875311,-3.37977,5.41607,3.37977
0.831167,0.2,0.4,-3.14355,1.01389e-012,-1.3972,5.30265e-012,-0.875876,-3.38023,5.41663,3.38023
0.831167,0.2,0.4,-3.14355,1.01389e-012,-1.3972,5.30265e-012,-0.875876,-3.38023,5.41663,3.38023
0.831167,0.2,0.4,-3.14355,-1.0014e-010,-1.3972,5.30265e-012,-0.875876,-3.38023,5.41663,3.38023
0.831167,0.2,0.4,-3.14355,-1.0014e-010,-1.3972,5.30265e-012,-0.875876,-3.38023,5.41663,3.38023
0.834,0.2,0.4,-3.14356,-0.00286794,-1.3972,5.30265e-012,-0.885462,-3.38733,5.42622,3.3902
0.837,0.2,0.4,-3.14357,-0.00732476,-1.3972,5.30265e-012,-0.895635,-3.39481,5.43641,3.40213
0.84,0.2,0.4,-3.14361,-0.0130308,-1.3972,5.30265e-012,-0.90583,-3.40223,5.44664,3.41527
0.843,0.2,0.4,-3.14366,-0.0197496,-1.3972,5.30265e-012,-0.916048,-3.40961,5.45691,3.42936
0.846,0.2,0.4,-3.14373,-0.027234,-1.3972,5.30265e-012,-0.926288,-3.41694,5.46722,3.44417
0.849,0.2,0.4,-3.14382,-0.0352376,-1.3972,5.30265e-012,-0.93655,-3.42422,5.47757,3.45945
0.852,0.2,0.4,-3.14394,-0.0435175,-1.3972,5.30265e-012,-0.946833,-3.43145,5.48797,3.47496
0.855,0.2,0.4,-3.14408,-0.0517775,-1.3972,5.30265e-012,-0.957138,-3.43862,5.49842,3.4904
0.858,0.2,0.4,-3.14425,-0.059758,-1.3972,5.30265e-012,-0.967465,-3.44575,5.50891,3.50551
0.861,0.2,0.4,-3.14443,-0.0671925,-1.3972,5.30265e-012,-0.977813,-3.45283,5.51945,3.52003
0.864,0.2,0.4,-3.14465,-0.0738204,-1.3972,5.30265e-012,-0.988182,-3.45986,5.53003,3.53368
0.867,0.2,0.4,-3.14487,-0.0794111,-1.3972,5.30265e-012,-0.998572,-3.46684,5.54065,3.54625
0.87,0.2,0.4,-3.14512,-0.0837057,-1.3972,5.30265e-012,-1.00898,-3.47377,5.5513,3.55748
0.873,0.2,0.4,-3.14537,-0.0865122,-1.3972,5.30265e-012,-1.01941,-3.48065,5.56199,3.56716
0.876,0.2,0.4,-3.14563,-0.0875978,-1.3972,5.30265e-012,-1.02987,-3.48748,5.5727,3.57508
0.876196,0.2,0.4,-3.14565,-0.0876032,-1.3972,5.30265e-012,-1.03055,-3.48792,5.5734,3.57553
0.876196,0.2,0.4,-3.14565,-0.0876032,-1.3972,5.30265e-012,-1.03055,-3.48792,5.5734,3.57553
0.878244,0.2,0.4,-3.14583,-0.0871433,-1.3972,5.30265e-012,-1.0377,-3.49256,5.58073,3.5797
0.878244,0.2,0.4,-3.14583,-0.0871433,-1.3972,5.30265e-012,-1.0377,-3.49256,5.58073,3.5797
0.879,0.2,0.4,-3.14589,-0.0867371,-1.3972,5.30265e-012,-1.04034,-3.49426,5.58344,3.581
0.882,0.2,0.4,-3.14615,-0.0837837,-1.3972,5.30265e-012,-1.05083,-3.50099,5.59418,3.58477
0.885,0.2,0.4,-3.14639,-0.0785716,-1.3972,5.30265e-012,-1.06134,-3.50766,5.60494,3.58623
0.888,0.2,0.4,-3.14661,-0.070994,-1.3972,5.30265e-012,-1.07188,-3.51429,5.61569,3.58528
0.89,0.2,0.4,-3.14675,-0.0645725,-1.3972,5.30265e-012,-1.07891,-3.51868,5.62286,3.58325
0.89,0.2,0.4,-3.14675,-0.0645725,-1.3972,5.30265e-012,-1.07891,-3.51868,5.62286,3.58325
0.891,0.2,0.4,-3.14681,-0.0612037,-1.3972,5.30265e-012,-1.08243,-3.52012,5.62644,3.58182
0.891454,0.2,0.4,-3.14684,-0.0597453,-1.3972,5.30265e-012,-1.08403,-3.52027,5.62807,3.58107
0.891454,0.2,0.4,-3.14684,-0.0597453,-1.3972,5.30265e-012,-1.08403,-3.52027,5.62807,3.58107
0.891557,0.2,0.4,-3.14684,-0.0594193,-1.3972,5.30265e-012,-1.08439,-3.52026,5.62844,3.58089
0.891557,0.2,0.4,-3.14684,-0.0594193,-1.3972,5.30265e-012,-1.08439,-3.52026,5.62844,3.58089
0.894,0.2,0.4,-3.14698,-0.0523779,-1.3972,5.30265e-012,-1.09299,-3.51539,5.63718,3.57577
0.897,0.2,0.4,-3.14713,-0.0454244,-1.3972,5.30265e-012,-1.1035,-3.49711,5.64789,3.56704
0.9,0.2,0.4,-3.14725,-0.0403291,-1.3972,5.30265e-012,-1.11394,-3.46513,5.65858,3.55557
0.903,0.2,0.4,-3.14737,-0.0344816,-1.3972,5.30265e-012,-1.12427,-3.4265,5.66922,3.54108
0.906,0.2,0.4,-3.14746,-0.0262375,-1.3972,5.30265e-012,-1.13449,-3.38782,5.67982,3.52416
0.909,0.2,0.4,-3.14752,-0.0154315,-1.3972,5.30265e-012,-1.14459,-3.34909,5.69036,3.50462
0.912,0.2,0.4,-3.14754,-0.00209266,-1.3972,5.30265e-012,-1.15458,-3.31031,5.70084,3.4825
0.912426,0.2,0.4,-3.14754,3.03157e-012,-1.3972,5.30265e-012,-1.15599,-3.3048,5.70232,3.47916
0.912426,0.2,0.4,-3.14754,3.03157e-012,-1.3972,5.30265e-012,-1.15599,-3.3048,5.70232,3.47916
0.915,0.2,0.4,-3.14754,3.03157e-012,-1.3972,5.30265e-012,-1.16445,-3.26689,5.71126,3.467
0.918,0.2,0.4,-3.14754,3.03157e-012,-1.3972,5.30265e-012,-1.17418,-3.22195,5.72164,3.45205
0.921,0.2,0.4,-3.14754,3.03157e-012,-1.3972,5.30265e-012,-1.18378,-3.17624,5.73197,3.43634
0.924,0.2,0.4,-3.14754,3.03157e-012,-1.3972,5.30265e-012,-1.19323,-3.12979,5.74225,3.4199
0.927,0.2,0.4,-3.14754,3.03157e-012,-1.3972,5.30265e-012,-1.20255,-3.08268,5.75248,3.40278
0.93,0.2,0.4,-3.14754,3.03157e-012,-1.3972,5.30265e-012,-1.21173,-3.03494,5.76266,3.38504
0.933,0.2,0.4,-3.14754,3.03157e-012,-1.3972,5.30265e-012,-1.22076,-2.98664,5.77279,3.36674
0.936,0.2,0.4,-3.14754,3.03157e-012,-1.3972,5.30265e-012,-1.22964,-2.9379,5.78286,3.348
0.939,0.2,0.4,-3.14754,3.03157e-012,-1.3972,5.30265e-012,-1.23838,-2.88871,5.79287,3.32882
0.942,0.2,0.4,-3.14754,3.03157e-012,-1.3972,5.30265e-012,-1.24697,-2.83923,5.80283,3.30934
0.945,0.2,0.4,-3.14754,3.03157e-012,-1.3972,5.30265e-012,-1.25542,-2.78951,5.81273,3.28961
0.948,0.2,0.4,-3.14754,3.03157e-012,-1.3972,5.30265e-012,-1.26371,-2.73961,5.82257,3.26971
0.951,0.2,0.4,-3.14754,3.03157e-012,-1.3972,5.30265e-012,-1.27186,-2.68964,5.83235,3.24974
0.954,0.2,0.4,-3.14754,3.03157e-012,-1.3972,5.30265e-012,-1.27985,-2.6397,5.84207,3.22981
0.957,0.2,0.4,-3.14754,3.03157e-012,-1.3972,5.30265e-012,-1.2877,-2.58987,5.85173,3.20997
0.96,0.2,0.4,-3.14754,3.03157e-012,-1.3972,5.30265e-012,-1.29539,-2.54023,5.86133,3.19033
0.963,0.2,0.4,-3.14754,3.03157e-012,-1.3972,5.30265e-012,-1.30294,-2.49087,5.87088,3.17097
0.966,0.2,0.4,-3.14754,3.03157e-012,-1.3972,5.30265e-012,-1.31035,-2.44188,5.88037,3.15198
0.969,0.2,0.4,-3.14754,3.03157e-012,-1.3972,5.30265e-012,-1.3176,-2.39334,5.88979,3.13345
0.972,0.2,0.4,-3.14754,3.03157e-012,-1.3972,5.30265e-012,-1.32471,-2.34532,5.89917,3.11542
0.975,0.2,0.4,-3.14754,3.03157e-012,-1.3972,5.30265e-012,-1.33168,-2.29787,5.90849,3.09797
0.978,0.2,0.4,-3.14754,3.03157e-012,-1.3972,5.30265e-012,-1.3385,-2.25108,5.91777,3.08118
0.981,0.2,0.4,-3.14754,3.03157e-012,-1.3972,5.30265e-012,-1.34519,-2.20503,5.92699,3.06513
0.984,0.2,0.4,-3.14754,3.03157e-012,-1.3972,5.30265e-012,-1.35174,-2.15974,5.93616,3.04984
0.987,0.2,0.4,-3.14754,3.03157e-012,-1.3972,5.30265e-012,-1.35816,-2.11522,5.94529,3.03532
0.99,0.2,0.4,-3.14754,3.03157e-012,-1.3972,5.30265e-012,-1.36444,-2.07157,5.95438,3.02168
0.993,0.2,0.4,-3.14754,3.03157e-012,-1.3972,5.30265e-012,-1.37059,-2.02885,5.96343,3.00896
0.996,0.2,0.4,-3.14754,3.03157e-012,-1.3972,5.30265e-012,-1.37662,-1.98706,5.97244,2.99716
0.998936,0.2,0.4,-3.14754,3.03157e-012,-1.3972,5.30265e-012,-1.3824,-1.94698,5.98123,2.98644
0.998936,0.2,0.4,-3.14754,3.03157e-012,-1.3972,5.30265e-012,-1.3824,-1.94698,5.98123,2.98644
0.999,0.2,0.4,-3.14754,3.03157e-012,-1.3972,5.30265e-012,-1.38252,-1.94611,5.98142,2.98621
1,0.2,0.4,-3.14754,3.03157e-012,-1.3972,5.30265e-012,-1.38446,-1.93273,5.98441,2.98283
1.00033,0.2,0.4,-3.14754,3.03157e-012,-1.3972,5.30265e-012,-1.38511,-1.92829,5.9854,2.98172
1.00033,0.2,0.4,-3.14754,3.03157e-012,-1.3972,5.30265e-012,-1.38511,-1.92829,5.9854,2.98172
1.00033,0.2,0.4,-3.14754,-1.00038e-010,-1.3972,5.30265e-012,-1.38511,-1.92829,5.9854,2.98172
1.00033,0.2,0.4,-3.14754,-1.00038e-010,-1.3972,5.30265e-012,-1.38511,-1.92829,5.9854,2.98172
1.002,0.2,0.4,-3.14754,-0.00123446,-1.3972,5.30265e-012,-1.3883,-1.90586,5.99037,2.97719
1.005,0.2,0.4,-3.14755,-0.00576814,-1.3972,5.30265e-012,-1.39396,-1.86544,5.99929,2.97131
1.008,0.2,0.4,-3.14758,-0.0132432,-1.3972,5.30265e-012,-1.39949,-1.82497,6.0082,2.96832
1.011,0.2,0.4,-3.14764,-0.023609,-1.3972,5.30265e-012,-1.40491,-1.78445,6.01711,2.96816
1.014,0.2,0.4,-3.14774,-0.0367866,-1.3972,5.30265e-012,-1.4102,-1.74387,6.02602,2.97076
1.017,0.2,0.4,-3.14787,-0.0526647,-1.3972,5.30265e-012,-1.41537,-1.70324,6.03494,2.976
1.02,0.2,0.4,-3.14806,-0.071158,-1.3972,5.30265e-012,-1.42042,-1.66255,6.04388,2.98381
1.023,0.2,0.4,-3.1483,-0.0921025,-1.3972,5.30265e-012,-1.42535,-1.62181,6.05285,2.99402
1.026,0.2,0.4,-3.14861,-0.115314,-1.3972,5.30265e-012,-1.43015,-1.58102,6.06185,3.00643
1.029,0.2,0.4,-3.149,-0.140618,-1.3972,5.30265e-012,-1.43483,-1.54017,6.07089,3.02089
1.032,0.2,0.4,-3.14946,-0.167824,-1.3972,5.30265e-012,-1.43939,-1.49926,6.07998,3.03719
1.035,0.2,0.4,-3.15001,-0.19672,-1.3972,5.30265e-012,-1.44383,-1.45831,6.08911,3.05513
1.038,0.2,0.4,-3.15064,-0.227065,-1.3972,5.30265e-012,-1.44814,-1.41729,6.09831,3.07446
1.041,0.2,0.4,-3.15137,-0.258621,-1.3972,5.30265e-012,-1.45233,-1.37623,6.10756,3.09495
1.044,0.2,0.4,-3.15219,-0.291133,-1.3972,5.30265e-012,-1.4564,-1.33511,6.11687,3.11634
1.047,0.2,0.4,-3.15311,-0.32434,-1.3972,5.30265e-012,-1.46034,-1.29393,6.12626,3.13837
1.05,0.2,0.4,-3.15414,-0.357982,-1.3972,5.30265e-012,-1.46416,-1.2527,6.1357,3.16078
1.053,0.2,0.4,-3.15526,-0.39179,-1.3972,5.30265e-012,-1.46786,-1.21141,6.14522,3.18331
1.056,0.2,0.4,-3.15648,-0.4255,-1.3972,5.30265e-012,-1.47143,-1.17007,6.1548,3.20568
1.059,0.2,0.4,-3.15781,-0.458849,-1.3972,5.30265e-012,-1.47488,-1.12868,6.16445,3.22763
1.062,0.2,0.4,-3.15923,-0.491578,-1.3972,5.30265e-012,-1.4782,-1.08723,6.17416,3.24891
1.065,0.2,0.4,-3.16075,-0.523463,-1.3972,5.30265e-012,-1.4814,-1.04572,6.18394,3.26929
1.068,0.2,0.4,-3.16236,-0.554253,-1.3972,5.30265e-012,-1.48448,-1.00416,6.19377,3.28852
1.071,0.2,0.4,-3.16406,-0.583701,-1.3972,5.30265e-012,-1.48743,-0.962548,6.20365,3.30635
1.074,0.2,0.4,-3.16585,-0.611598,-1.3972,5.30265e-012,-1.49025,-0.920878,6.21359,3.32258
1.077,0.2,0.4,-3.16772,-0.637779,-1.3972,5.30265e-012,-1.49295,-0.879153,6.22357,3.33703
1.08,0.2,0.4,-3.16966,-0.661982,-1.3972,5.30265e-012,-1.49553,-0.837372,6.2336,3.34946
1.083,0.2,0.4,-3.17168,-0.684022,-1.3972,5.30265e-012,-1.49798,-0.795536,6.24366,3.35966
1.086,0.2,0.4,-3.17375,-0.703919,-1.3972,5.30265e-012,-1.5003,-0.753645,6.25374,3.36767
1.089,0.2,0.4,-3.17588,-0.7214,-1.3972,5.30265e-012,-1.5025,-0.711699,6.26385,3.3732
1.092,0.2,0.4,-3.17807,-0.73629,-1.3972,5.30265e-012,-1.50457,-0.669697,6.27397,3.37609
1.095,0.2,0.4,-3.18029,-0.748723,-1.3972,5.30265e-012,-1.50652,-0.62764,6.2841,3.37646
1.098,0.2,0.4,-3.18255,-0.758479,-1.3972,5.30265e-012,-1.50833,-0.585527,6.29422,3.37411
1.101,0.2,0.4,-3.18484,-0.765492,-1.3972,5.30265e-012,-1.51003,-0.543359,6.30433,3.36895
1.104,0.2,0.4,-3.18714,-0.769924,-1.3972,5.30265e-012,-1.5116,-0.501135,6.31443,3.36116
1.107,0.2,0.4,-3.18945,-0.771638,-1.3972,5.30265e-012,-1.51303,-0.458855,6.3245,3.3506
1.10744,0.2,0.4,-3.18979,-0.771659,-1.3972,5.30265e-012,-1.51323,-0.452685,6.32596,3.34882
1.10744,0.2,0.4,-3.18979,-0.771659,-1.3972,5.30265e-012,-1.51323,-0.452685,6.32596,3.34882
1.10806,0.2,0.4,-3.19027,-0.771603,-1.3972,5.30265e-012,-1.51351,-0.443905,6.32805,3.34621
1.10806,0.2,0.4,-3.19027,-0.771603,-1.3972,5.30265e-012,-1.51351,-0.443905,6.32805,3.34621
1.11,0.2,0.4,-3.19177,-0.770724,-1.3972,5.30265e-012,-1.51435,-0.41652,6.33453,3.33735
1.113,0.2,0.4,-3.19407,-0.767315,-1.3972,5.30265e-012,-1.51553,-0.374129,6.34452,3.32155
1.116,0.2,0.4,-3.19637,-0.761503,-1.3972,5.30265e-012,-1.51659,-0.331683,6.35445,3.30329
1.119,0.2,0.4,-3.19863,-0.753421,-1.3972,5.30265e-012,-1.51752,-0.289181,6.36433,3.2827
1.12039,0.2,0.4,-3.19968,-0.748904,-1.3972,5.30265e-012,-1.51791,-0.269409,6.3689,3.27236
1.12039,0.2,0.4,-3.19968,-0.748904,-1.3972,5.30265e-012,-1.51791,-0.269409,6.3689,3.27236
1.12102,0.2,0.4,-3.20015,-0.746703,-1.3972,5.30265e-012,-1.51808,-0.260472,6.37096,3.26752
1.12102,0.2,0.4,-3.20015,-0.746703,-1.3972,5.30265e-012,-1.51808,-0.260472,6.37096,3.26752
1.122,0.2,0.4,-3.20088,-0.743114,-1.3972,5.30265e-012,-1.51833,-0.246623,6.37414,3.25984
1.125,0.2,0.4,-3.20309,-0.730786,-1.3972,5.30265e-012,-1.519,-0.204009,6.38388,3.2349
1.128,0.2,0.4,-3.20526,-0.716699,-1.3972,5.30265e-012,-1.51955,-0.161339,6.39355,3.20814
1.131,0.2,0.4,-3.20738,-0.701011,-1.3972,5.30265e-012,-1.51997,-0.118614,6.40312,3.17973
1.134,0.2,0.4,-3.20946,-0.683895,-1.3972,5.30265e-012,-1.52026,-0.0758324,6.41262,3.14983
1.137,0.2,0.4,-3.21148,-0.665587,-1.3972,5.30265e-012,-1.52043,-0.0329951,6.42202,3.11868
1.13931,0.2,0.4,-3.213,-0.650897,-1.3972,5.30265e-012,-1.52046,1.39215e-011,6.42919,3.09408
1.13931,0.2,0.4,-3.213,-0.650897,-1.3972,5.30265e-012,-1.52046,1.39215e-011,6.42919,3.09408
1.14,0.2,0.4,-3.21345,-0.643058,-1.3972,5.30265e-012,-1.52046,1.39215e-011,6.43132,3.08656
1.143,0.2,0.4,-3.21532,-0.608686,-1.3972,5.30265e-012,-1.52046,1.39215e-011,6.44053,3.05356
1.146,0.2,0.4,-3.2171,-0.573891,-1.3972,5.30265e-012,-1.52046,1.39215e-011,6.44964,3.02009
1.149,0.2,0.4,-3.21877,-0.5389,-1.3972,5.30265e-012,-1.52046,1.39215e-011,6.45865,2.98639
1.152,0.2,0.4,-3.22031,-0.504005,-1.3972,5.30265e-012,-1.52046,1.39215e-011,6.46754,2.95274
1.155,0.2,0.4,-3.22173,-0.469501,-1.3972,5.30265e-012,-1.52046,1.39215e-011,6.47631,2.91944
1.158,0.2,0.4,-3.22305,-0.435667,-1.3972,5.30265e-012,-1.52046,1.39215e-011,6.48499,2.88678
1.161,0.2,0.4,-3.2243,-0.402553,-1.3972,5.30265e-012,-1.52046,1.39215e-011,6.49359,2.8548
1.164,0.2,0.4,-3.22546,-0.370518,-1.3972,5.30265e-012,-1.52046,1.39215e-011,6.50211,2.82387
1.167,0.2,0.4,-3.22652,-0.339819,-1.3972,5.30265e-012,-1.52046,1.39215e-011,6.51054,2.79424
1.17,0.2,0.4,-3.2275,-0.310701,-1.3972,5.30265e-012,-1.52046,1.39215e-011,6.51888,2.76615
1.173,0.2,0.4,-3.22839,-0.283367,-1.3972,5.30265e-012,-1.52046,1.39215e-011,6.52714,2.73981
1.176,0.2,0.4,-3.22921,-0.258023,-1.3972,5.30265e-012,-1.52046,1.39215e-011,6.53532,2.71542
1.179,0.2,0.4,-3.22995,-0.234856,-1.3972,5.30265e-012,-1.52046,1.39215e-011,6.54343,2.69317
1.182,0.2,0.4,-3.23062,-0.21407,-1.3972,5.30265e-012,-1.52046,1.39215e-011,6.55148,2.67327
1.185,0.2,0.4,-3.23124,-0.195806,-1.3972,5.30265e-012,-1.52046,1.39215e-011,6.55948,2.65585
1.188,0.2,0.4,-3.2318,-0.180216,-1.3972,5.30265e-012,-1.52046,1.39215e-011,6.56742,2.64106
1.191,0.2,0.4,-3.23232,-0.167392,-1.3972,5.30265e-012,-1.52046,1.39215e-011,6.57533,2.62901
