"time","Capacitor1.i","IdealDiode3.v"
0.000000E+000,-5.008485E+002,-2.828427E+002
2.000000E-005,-5.008480E+002,-3.412895E-001
4.000000E-005,-5.008470E+002,-1.034544E+000
6.000000E-005,-5.008420E+002,-4.238389E-001
8.000000E-005,-5.008370E+002,1.771398E-001
1.000000E-004,-5.008321E+002,7.559596E-001
1.200000E-004,-5.008272E+002,1.312418E+000
1.400000E-004,-5.008223E+002,1.846554E+000
1.600000E-004,-5.007959E+002,2.000022E+000
1.800000E-004,-5.006898E+002,2.000124E+000
2.000000E-004,-5.005041E+002,2.000306E+000
2.200000E-004,-5.002426E+002,2.000563E+000
2.400000E-004,-4.999091E+002,2.000893E+000
2.600000E-004,-4.995074E+002,2.001290E+000
2.800000E-004,-4.990413E+002,2.001752E+000
3.000000E-004,-4.985147E+002,2.002275E+000
3.200000E-004,-4.979314E+002,2.002854E+000
3.400000E-004,-4.972952E+002,2.003486E+000
3.600000E-004,-4.966101E+002,2.004167E+000
3.800000E-004,-4.958798E+002,2.004893E+000
4.000000E-004,-4.951083E+002,2.005661E+000
4.200000E-004,-4.942994E+002,2.006466E+000
4.400000E-004,-4.934571E+002,2.007304E+000
4.600000E-004,-4.925851E+002,2.008172E+000
4.800000E-004,-4.916875E+002,2.009066E+000
5.000000E-004,-4.907681E+002,2.009981E+000
5.200000E-004,-4.898307E+002,2.010914E+000
5.400000E-004,-4.888793E+002,2.011862E+000
5.600000E-004,-4.879178E+002,2.012819E+000
5.800000E-004,-4.869501E+002,2.013783E+000
6.000000E-004,-4.859799E+002,2.014749E+000
6.200000E-004,-4.850113E+002,2.015714E+000
6.400000E-004,-4.840480E+002,2.016673E+000
6.600000E-004,-4.830940E+002,2.017623E+000
6.800000E-004,-4.821530E+002,2.018560E+000
7.000000E-004,-4.812290E+002,2.019480E+000
7.200000E-004,-4.803258E+002,2.020379E+000
7.400000E-004,-4.794472E+002,2.021254E+000
7.600000E-004,-4.785970E+002,2.022100E+000
7.800000E-004,-4.777790E+002,2.022914E+000
8.000000E-004,-4.769970E+002,2.023692E+000
8.200000E-004,-4.762548E+002,2.024431E+000
8.400000E-004,-4.755561E+002,2.025125E+000
8.600000E-004,-4.749046E+002,2.025773E+000
8.800000E-004,-4.743042E+002,2.026369E+000
9.000000E-004,-4.737585E+002,2.026911E+000
9.200000E-004,-4.732711E+002,2.027395E+000
9.400000E-004,-4.728457E+002,2.027816E+000
9.600000E-004,-4.724861E+002,2.028172E+000
9.800000E-004,-4.721957E+002,2.028458E+000
1.000000E-003,-4.719782E+002,2.028672E+000
1.020000E-003,-4.718372E+002,2.028809E+000
1.040000E-003,-4.717762E+002,2.028866E+000
1.060000E-003,-4.717987E+002,2.028840E+000
1.080000E-003,-4.719083E+002,2.028727E+000
1.100000E-003,-4.721083E+002,2.028523E+000
1.120000E-003,-4.724022E+002,2.028225E+000
1.140000E-003,-4.727934E+002,2.027830E+000
1.160000E-003,-4.732853E+002,2.027334E+000
1.180000E-003,-4.738813E+002,2.026734E+000
1.200000E-003,-4.745846E+002,2.026027E+000
1.220000E-003,-4.753985E+002,2.025209E+000
1.240000E-003,-4.763263E+002,2.024278E+000
1.260000E-003,-4.773711E+002,2.023229E+000
1.280000E-003,-4.785362E+002,2.022060E+000
1.300000E-003,-4.798247E+002,2.020768E+000
1.320000E-003,-4.812396E+002,2.019349E+000
1.340000E-003,-4.827840E+002,2.017801E+000
1.360000E-003,-4.844610E+002,2.016120E+000
1.380000E-003,-4.862736E+002,2.014304E+000
1.400000E-003,-4.882245E+002,2.012349E+000
1.420000E-003,-4.903169E+002,2.010253E+000
1.440000E-003,-4.925535E+002,2.008013E+000
1.460000E-003,-4.949370E+002,2.005626E+000
1.480000E-003,-4.974704E+002,2.003088E+000
1.500000E-003,-5.001563E+002,2.000399E+000
1.520000E-003,-5.005777E+002,-1.553185E+001
1.540000E-003,-5.005754E+002,-1.649755E+001
1.560000E-003,-5.005731E+002,-1.748306E+001
1.580000E-003,-5.005709E+002,-1.848831E+001
1.600000E-003,-5.005688E+002,-1.951323E+001
1.620000E-003,-5.005666E+002,-2.055775E+001
1.640000E-003,-5.005645E+002,-2.162182E+001
1.660000E-003,-5.005625E+002,-2.270536E+001
1.680000E-003,-5.005605E+002,-2.380829E+001
1.700000E-003,-5.005585E+002,-2.493056E+001
1.720000E-003,-5.005565E+002,-2.607209E+001
1.740000E-003,-5.005546E+002,-2.723281E+001
1.760000E-003,-5.005528E+002,-2.841265E+001
1.780000E-003,-5.005510E+002,-2.961153E+001
1.800000E-003,-5.005492E+002,-3.082938E+001
1.820000E-003,-5.005474E+002,-3.206613E+001
1.840000E-003,-5.005457E+002,-3.332170E+001
1.860000E-003,-5.005441E+002,-3.459602E+001
1.880000E-003,-5.005424E+002,-3.588900E+001
1.900000E-003,-5.005333E+002,-3.740823E+001
1.920000E-003,-5.002722E+002,-3.984582E+001
1.940000E-003,-4.996439E+002,-4.229206E+001
1.960000E-003,-4.986521E+002,-4.474708E+001
1.980000E-003,-4.973005E+002,-4.721107E+001
2.000000E-003,-4.955929E+002,-4.968409E+001
2.020000E-003,-4.935331E+002,-5.216628E+001
2.040000E-003,-4.911251E+002,-5.465778E+001
2.060000E-003,-4.883731E+002,-5.715870E+001
2.080000E-003,-4.852811E+002,-5.966916E+001
2.100000E-003,-4.818534E+002,-6.218926E+001
2.120000E-003,-4.780942E+002,-6.471913E+001
2.140000E-003,-4.740081E+002,-6.725886E+001
2.160000E-003,-4.695994E+002,-6.980857E+001
2.180000E-003,-4.648727E+002,-7.236834E+001
2.200000E-003,-4.598327E+002,-7.493829E+001
2.220000E-003,-4.544839E+002,-7.751850E+001
2.240000E-003,-4.488313E+002,-8.010906E+001
2.260000E-003,-4.428797E+002,-8.271006E+001
2.280000E-003,-4.366340E+002,-8.532158E+001
2.300000E-003,-4.300992E+002,-8.794371E+001
2.320000E-003,-4.232803E+002,-9.057652E+001
