"time","Noise","Noise_Filt","Noise_Filt_Sat","Sine","Sine_Filt","Sine_Filt_Quantized"
0,0.504193,0.0630242,0.0630242,0,0,0
0.001,0.504193,0.0630242,0.0630242,0.002,4.44608e-008,0
0.002,0.504193,0.0630242,0.0630242,0.004,1.37173e-007,0
0.003,0.504193,0.0630242,0.0630242,0.00599999,2.61419e-007,0
0.004,0.504193,0.0630242,0.0630242,0.00799998,4.36191e-007,0
0.005,0.504193,0.0630242,0.0630242,0.00999996,7.36437e-007,0
0.006,0.504193,0.0630242,0.0630242,0.0119999,1.11449e-006,0
0.007,0.504193,0.0630242,0.0630242,0.0139999,1.57035e-006,0
0.008,0.504193,0.0630242,0.0630242,0.0159998,2.36652e-006,0
0.008999999999999999,0.504193,0.0630242,0.0630242,0.0179998,3.37966e-006,0
0.01,0.504193,0.0630242,0.0630242,0.0199997,4.54907e-006,0
0.011,0.504193,0.0630242,0.0630242,0.0219996,5.87473e-006,0
0.012,0.504193,0.0630242,0.0630242,0.0239994,7.35666e-006,0
0.013,0.504193,0.0630242,0.0630242,0.0259993,8.99486e-006,0
0.014,0.504193,0.0630242,0.0630242,0.0279991,1.07893e-005,0
0.015,0.504193,0.0630242,0.0630242,0.0299989,1.28919e-005,0
0.016,0.504193,0.0630242,0.0630242,0.0319986,1.61873e-005,0
0.017,0.504193,0.0630242,0.0630242,0.0339984,1.97874e-005,0
0.018,0.504193,0.0630242,0.0630242,0.0359981,2.36922e-005,0
0.019,0.504193,0.0630242,0.0630242,0.0379977,2.79017e-005,0
0.02,0.504193,0.0630242,0.0630242,0.0399973,3.24158e-005,0
0.021,0.504193,0.0630242,0.0630242,0.0419969,3.65197e-005,0
0.022,0.504193,0.0630242,0.0630242,0.0439965,4.16199e-005,0
0.023,0.504193,0.0630242,0.0630242,0.0459959,4.70106e-005,0
0.024,0.504193,0.0630242,0.0630242,0.0479954,5.26919e-005,0
0.025,0.504193,0.0630242,0.0630242,0.0499948,5.86637e-005,0
0.026,0.504193,0.0630242,0.0630242,0.0519941,6.49261e-005,0
0.027,0.504193,0.0630242,0.0630242,0.0539934,7.1479e-005,0
0.028,0.504193,0.0630242,0.0630242,0.0559927,7.83224e-005,0
0.029,0.504193,0.0630242,0.0630242,0.0579919,8.60839e-005,0
0.03,0.504193,0.0630242,0.0630242,0.059991,9.43508e-005,0
0.031,0.504193,0.0630242,0.0630242,0.0619901,0.000103074,0
0.032,0.504193,0.0630242,0.0630242,0.0639891,0.000112253,0
0.033,0.504193,0.0630242,0.0630242,0.065988,0.000121888,0
0.034,0.504193,0.0630242,0.0630242,0.0679869,0.000131978,0
