"Time","temperatureSensor.port.T"
1.746,293.15
1.747,293.15
1.748,293.15
1.749,293.15
1.75,293.15
1.751,293.15
1.752,293.15
1.753,293.15
1.754,293.15
1.755,293.15
1.756,293.15
1.757,293.15
1.758,293.15
1.759,293.15
1.76,293.15
1.761,293.15
1.762,293.15
1.763,293.15
1.764,293.15
1.765,293.15
1.766,293.15
1.767,293.15
1.768,293.15
1.769,293.15
1.77,293.15
1.771,293.15
1.772,293.15
1.773,293.15
1.774,293.15
1.775,293.15
1.776,293.15
1.777,293.15
1.778,293.15
1.779,293.15
1.78,293.15
1.781,293.15
1.782,293.15
1.783,293.15
1.784,293.15
1.785,293.15
1.786,293.15
1.787,293.15
1.788,293.15
1.789,293.15
1.79,293.15
1.791,293.15
1.792,293.15
1.793,293.15
1.794,293.15
1.795,293.15
1.796,293.15
1.797,293.15
1.798,293.15
1.799,293.15
1.8,293.15
1.801,293.15
1.802,293.15
1.803,293.15
1.804,293.15
1.805,293.15
1.806,293.15
1.807,293.15
1.808,293.15
1.809,293.15
1.81,293.15
1.811,293.15
1.812,293.15
1.813,293.15
1.814,293.15
1.815,293.15
1.816,293.15
1.817,293.15
1.818,293.15
1.819,293.15
1.82,293.15
1.821,293.15
1.822,293.15
1.823,293.15
1.824,293.15
1.825,293.15
1.826,293.15
1.827,293.15
1.828,293.15
1.829,293.15
1.83,293.15
1.831,293.15
1.832,293.15
1.833,293.15
1.834,293.15
1.835,293.15
1.836,293.15
1.837,293.15
1.838,293.15
1.839,293.15
1.84,293.15
1.841,293.15
1.842,293.15
1.843,293.15
1.844,293.15
1.845,293.15
1.846,293.15
1.847,293.15
1.848,293.15
1.849,293.15
1.85,293.15
1.851,293.15
1.852,293.15
1.853,293.15
1.854,293.15
1.855,293.15
1.856,293.15
1.857,293.15
1.858,293.15
1.859,293.15
1.86,293.15
1.861,293.15
1.862,293.15
1.863,293.15
1.864,293.15
1.865,293.15
1.866,293.15
1.867,293.15
1.868,293.15
1.869,293.15
1.87,293.15
1.871,293.15
1.872,293.15
1.873,293.15
1.874,293.15
1.875,293.15
1.876,293.15
1.877,293.15
1.878,293.15
1.879,293.15
1.88,293.15
1.881,293.15
1.882,293.15
1.883,293.15
1.884,293.15
1.885,293.15
1.886,293.15
1.887,293.15
1.888,293.15
1.889,293.15
1.89,293.15
1.891,293.15
1.892,293.15
1.893,293.15
1.894,293.15
1.895,293.15
1.896,293.15
1.897,293.15
1.898,293.15
1.899,293.15
1.9,293.15
1.901,293.15
1.902,293.15
1.903,293.15
1.904,293.15
1.905,293.15
1.906,293.15
1.907,293.15
1.908,293.15
1.909,293.15
1.91,293.15
1.911,293.15
1.912,293.15
1.913,293.15
1.914,293.15
1.915,293.15
1.916,293.15
1.917,293.15
1.918,293.15
1.919,293.15
1.92,293.15
1.921,293.15
1.922,293.15
1.923,293.15
1.924,293.15
1.925,293.15
1.926,293.15
1.927,293.15
1.928,293.15
1.929,293.15
1.93,293.15
1.931,293.15
1.932,293.15
1.933,293.15
1.934,293.15
1.935,293.15
1.936,293.15
1.937,293.15
1.938,293.15
1.939,293.15
1.94,293.15
1.941,293.15
1.942,293.15
1.943,293.15
1.944,293.15
1.945,293.15
1.946,293.15
1.947,293.15
1.948,293.15
1.949,293.15
1.95,293.15
1.951,293.15
1.952,293.15
1.953,293.15
1.954,293.15
1.955,293.15
1.956,293.15
1.957,293.15
1.958,293.15
1.959,293.15
1.96,293.15
1.961,293.15
1.962,293.15
1.963,293.15
1.964,293.15
1.965,293.15
1.966,293.15
1.967,293.15
1.968,293.15
1.969,293.15
1.97,293.15
1.971,293.15
1.972,293.15
1.973,293.15
1.974,293.15
1.975,293.15
1.976,293.15
1.977,293.15
1.978,293.15
1.979,293.15
1.98,293.15
1.981,293.15
1.982,293.15
1.983,293.15
1.984,293.15
1.985,293.15
1.986,293.15
1.987,293.15
1.988,293.15
1.989,293.15
1.99,293.15
1.991,293.15
1.992,293.15
1.993,293.15
1.994,293.15
1.995,293.15
1.996,293.15
1.997,293.15
1.998,293.15
1.999,293.15
2,293.15
2.001,293.15
2.002,293.15
2.003,293.15
2.004,293.15
2.005,293.15
2.006,293.15
2.007,293.15
2.008,293.15
2.009,293.15
2.01,293.15
2.011,293.15
2.012,293.15
2.013,293.15
2.014,293.15
2.015,293.15
2.016,293.15
2.017,293.15
2.018,293.15
2.019,293.15
2.02,293.15
2.021,293.15
2.022,293.15
2.023,293.15
2.024,293.15
2.025,293.15
2.026,293.15
2.027,293.15
2.028,293.15
2.029,293.15
2.03,293.15
2.031,293.15
2.032,293.15
2.033,293.15
2.034,293.15
2.035,293.15
2.036,293.15
2.037,293.15
2.038,293.15
2.039,293.15
2.04,293.15
2.041,293.15
2.042,293.15
2.043,293.15
2.044,293.15
2.045,293.15
2.046,293.15
2.047,293.15
2.048,293.15
2.049,293.15
2.05,293.15
2.051,293.15
2.052,293.15
2.053,293.15
2.054,293.15
2.055,293.15
2.056,293.15
2.057,293.15
2.058,293.15
2.059,293.15
2.06,293.15
2.061,293.15
2.062,293.15
2.063,293.15
2.064,293.15
2.065,293.15
2.066,293.15
2.067,293.15
2.068,293.15
2.069,293.15
2.07,293.15
2.071,293.15
2.072,293.15
2.073,293.15
2.074,293.15
2.075,293.15
2.076,293.15
2.077,293.15
2.078,293.15
2.079,293.15
2.08,293.15
2.081,293.15
2.082,293.15
2.083,293.15
2.084,293.15
2.085,293.15
2.086,293.15
2.087,293.15
2.088,293.15
2.089,293.15
2.09,293.15
2.091,293.15
2.092,293.15
2.093,293.15
2.094,293.15
2.095,293.15
2.096,293.15
2.097,293.15
2.098,293.15
2.099,293.15
2.1,293.15
2.101,293.15
2.102,293.15
2.103,293.15
2.104,293.15
2.105,293.15
2.106,293.15
2.107,293.15
2.108,293.15
2.109,293.15
2.11,293.15
2.111,293.15
2.112,293.15
2.113,293.15
2.114,293.15
2.115,293.15
2.116,293.15
2.117,293.15
2.118,293.15
2.119,293.15
2.12,293.15
2.121,293.15
2.122,293.15
2.123,293.15
2.124,293.15
2.125,293.15
2.126,293.15
2.127,293.15
2.128,293.15
2.129,293.15
2.13,293.15
2.131,293.15
2.132,293.15
2.133,293.15
2.134,293.15
2.135,293.15
2.136,293.15
2.137,293.15
2.138,293.15
2.139,293.15
2.14,293.15
2.141,293.15
2.142,293.15
2.143,293.15
2.144,293.15
2.145,293.15
2.146,293.15
2.147,293.15
2.148,293.15
2.149,293.15
2.15,293.15
2.151,293.15
2.152,293.15
2.153,293.15
2.154,293.15
2.155,293.15
2.156,293.15
2.157,293.15
2.158,293.15
2.159,293.15
2.16,293.15
2.161,293.15
2.162,293.15
2.163,293.15
2.164,293.15
2.165,293.15
2.166,293.15
2.167,293.15
2.168,293.15
2.169,293.15
2.17,293.15
2.171,293.15
2.172,293.15
2.173,293.15
2.174,293.15
2.175,293.15
2.176,293.15
2.177,293.15
2.178,293.15
2.179,293.15
2.18,293.15
2.181,293.15
2.182,293.15
2.183,293.15
2.184,293.15
2.185,293.15
2.186,293.15
2.187,293.15
2.188,293.15
2.189,293.15
2.19,293.15
2.191,293.15
2.192,293.15
2.193,293.15
2.194,293.15
2.195,293.15
2.196,293.15
2.197,293.15
2.198,293.15
2.199,293.15
2.2,293.15
2.201,293.15
2.202,293.15
2.203,293.15
2.204,293.15
2.205,293.15
2.206,293.15
2.207,293.15
2.208,293.15
2.209,293.15
2.21,293.15
2.211,293.15
2.212,293.15
2.213,293.15
2.214,293.15
2.215,293.15
2.216,293.15
2.217,293.15
2.218,293.15
2.219,293.15
2.22,293.15
2.221,293.15
2.222,293.15
2.223,293.15
2.224,293.15
2.225,293.15
2.226,293.15
2.227,293.15
2.228,293.15
2.229,293.15
2.23,293.15
2.231,293.15
2.232,293.15
2.233,293.15
2.234,293.15
2.235,293.15
2.236,293.15
2.237,293.15
2.238,293.15
2.239,293.15
2.24,293.15
2.241,293.15
2.242,293.15
2.243,293.15
2.244,293.15
2.245,293.15
2.246,293.15
2.247,293.15
2.248,293.15
2.249,293.15
2.25,293.15
2.251,293.15
2.252,293.15
2.253,293.15
2.254,293.15
2.255,293.15
2.256,293.15
2.257,293.15
2.258,293.15
2.259,293.15
2.26,293.15
2.261,293.15
2.262,293.15
2.263,293.15
2.264,293.15
2.265,293.15
2.266,293.15
2.267,293.15
2.268,293.15
2.269,293.15
2.27,293.15
2.271,293.15
2.272,293.15
2.273,293.15
2.274,293.15
2.275,293.15
2.276,293.15
2.277,293.15
2.278,293.15
2.279,293.15
2.28,293.15
2.281,293.15
2.282,293.15
2.283,293.15
2.284,293.15
2.285,293.15
2.286,293.15
2.287,293.15
2.288,293.15
2.289,293.15
2.29,293.15
2.291,293.15
2.292,293.15
2.293,293.15
2.294,293.15
2.295,293.15
2.296,293.15
2.297,293.15
2.298,293.15
2.299,293.15
2.3,293.15
2.301,293.15
2.302,293.15
2.303,293.15
2.304,293.15
2.305,293.15
2.306,293.15
2.307,293.15
2.308,293.15
2.309,293.15
2.31,293.15
2.311,293.15
2.312,293.15
2.313,293.15
2.314,293.15
2.315,293.15
2.316,293.15
2.317,293.15
2.318,293.15
2.319,293.15
2.32,293.15
2.321,293.15
2.322,293.15
2.323,293.15
2.324,293.15
2.325,293.15
2.326,293.15
2.327,293.15
2.328,293.15
2.329,293.15
2.33,293.15
2.331,293.15
2.332,293.15
2.333,293.15
2.334,293.15
2.335,293.15
2.336,293.15
2.337,293.15
2.338,293.15
2.339,293.15
2.34,293.15
2.341,293.15
2.342,293.15
2.343,293.15
2.344,293.15
2.345,293.15
2.346,293.15
2.347,293.15
2.348,293.15
2.349,293.15
2.35,293.15
2.351,293.15
2.352,293.15
2.353,293.15
2.354,293.15
2.355,293.15
2.356,293.15
2.357,293.15
2.358,293.15
2.359,293.15
2.36,293.15
2.361,293.15
2.362,293.15
2.363,293.15
2.364,293.15
2.365,293.15
2.366,293.15
2.367,293.15
2.368,293.15
2.369,293.15
2.37,293.15
2.371,293.15
2.372,293.15
2.373,293.15
2.374,293.15
2.375,293.15
2.376,293.15
2.377,293.15
2.378,293.15
2.379,293.15
2.38,293.15
2.381,293.15
2.382,293.15
2.383,293.15
2.384,293.15
2.385,293.15
2.386,293.15
2.387,293.15
2.388,293.15
2.389,293.15
2.39,293.15
2.391,293.15
2.392,293.15
2.393,293.15
2.394,293.15
2.395,293.15
2.396,293.15
2.397,293.15
2.398,293.15
2.399,293.15
2.4,293.15
2.401,293.15
2.402,293.15
2.403,293.15
2.404,293.15
2.405,293.15
2.406,293.15
2.407,293.15
2.408,293.15
2.409,293.15
2.41,293.15
2.411,293.15
2.412,293.15
2.413,293.15
2.414,293.15
2.415,293.15
2.416,293.15
2.417,293.15
2.418,293.15
2.419,293.15
2.42,293.15
2.421,293.15
2.422,293.15
2.423,293.15
2.424,293.15
2.425,293.15
2.426,293.15
2.427,293.15
2.428,293.15
2.429,293.15
2.43,293.15
2.431,293.15
2.432,293.15
2.433,293.15
2.434,293.15
2.435,293.15
2.436,293.15
2.437,293.15
2.438,293.15
2.439,293.15
2.44,293.15
2.441,293.15
2.442,293.15
2.443,293.15
2.444,293.15
2.445,293.15
2.446,293.15
2.447,293.15
2.448,293.15
2.449,293.15
2.45,293.15
2.451,293.15
2.452,293.15
2.453,293.15
2.454,293.15
2.455,293.15
2.456,293.15
2.457,293.15
2.458,293.15
2.459,293.15
2.46,293.15
2.461,293.15
2.462,293.15
2.463,293.15
2.464,293.15
2.465,293.15
2.466,293.15
2.467,293.15
2.468,293.15
2.469,293.15
2.47,293.15
2.471,293.15
2.472,293.15
2.473,293.15
2.474,293.15
2.475,293.15
2.476,293.15
2.477,293.15
2.478,293.15
2.479,293.15
2.48,293.15
2.481,293.15
2.482,293.15
2.483,293.15
2.484,293.15
2.485,293.15
2.486,293.15
2.487,293.15
2.488,293.15
2.489,293.15
2.49,293.15
2.491,293.15
2.492,293.15
2.493,293.15
2.494,293.15
2.495,293.15
2.496,293.15
2.497,293.15
2.498,293.15
2.499,293.15
2.5,293.15
2.501,293.15
2.502,293.15
2.503,293.15
2.504,293.15
2.505,293.15
2.506,293.15
2.507,293.15
2.508,293.15
2.509,293.15
2.51,293.15
2.511,293.15
2.512,293.15
2.513,293.15
2.514,293.15
2.515,293.15
2.516,293.15
2.517,293.15
2.518,293.15
2.519,293.15
2.52,293.15
2.521,293.15
2.522,293.15
2.523,293.15
2.524,293.15
2.525,293.15
2.526,293.15
2.527,293.15
2.528,293.15
2.529,293.15
2.53,293.15
2.531,293.15
2.532,293.15
2.533,293.15
2.534,293.15
2.535,293.15
2.536,293.15
2.537,293.15
2.538,293.15
2.539,293.15
2.54,293.15
2.541,293.15
2.542,293.15
2.543,293.15
2.544,293.15
2.545,293.15
2.546,293.15
2.547,293.15
2.548,293.15
2.549,293.15
2.55,293.15
2.551,293.15
2.552,293.15
2.553,293.15
2.554,293.15
2.555,293.15
2.556,293.15
2.557,293.15
2.558,293.15
2.559,293.15
2.56,293.15
2.561,293.15
2.562,293.15
2.563,293.15
2.564,293.15
2.565,293.15
2.566,293.15
2.567,293.15
2.568,293.15
2.569,293.15
2.57,293.15
2.571,293.15
2.572,293.15
2.573,293.15
2.574,293.15
2.575,293.15
2.576,293.15
2.577,293.15
2.578,293.15
2.579,293.15
2.58,293.15
2.581,293.15
2.582,293.15
2.583,293.15
2.584,293.15
2.585,293.15
2.586,293.15
2.587,293.15
2.588,293.15
2.589,293.15
2.59,293.15
2.591,293.15
2.592,293.15
2.593,293.15
2.594,293.15
2.595,293.15
2.596,293.15
2.597,293.15
2.598,293.15
2.599,293.15
2.6,293.15
2.601,293.15
2.602,293.15
2.603,293.15
2.604,293.15
2.605,293.15
2.606,293.15
2.607,293.15
2.608,293.15
2.609,293.15
2.61,293.15
2.611,293.15
2.612,293.15
2.613,293.15
2.614,293.15
2.615,293.15
2.616,293.15
2.617,293.15
2.618,293.15
2.619,293.15
2.62,293.15
2.621,293.15
2.622,293.15
2.623,293.15
2.624,293.15
2.625,293.15
2.626,293.15
2.627,293.15
2.628,293.15
2.629,293.15
2.63,293.15
2.631,293.15
2.632,293.15
2.633,293.15
2.634,293.15
2.635,293.15
2.636,293.15
2.637,293.15
2.638,293.15
2.639,293.15
2.64,293.15
2.641,293.15
2.642,293.15
2.643,293.15
2.644,293.15
2.645,293.15
2.646,293.15
2.647,293.15
2.648,293.15
2.649,293.15
2.65,293.15
2.651,293.15
2.652,293.15
2.653,293.15
2.654,293.15
2.655,293.15
2.656,293.15
2.657,293.15
2.658,293.15
2.659,293.15
2.66,293.15
2.661,293.15
2.662,293.15
2.663,293.15
2.664,293.15
2.665,293.15
2.666,293.15
2.667,293.15
2.668,293.15
2.669,293.15
2.67,293.15
2.671,293.15
2.672,293.15
2.673,293.15
2.674,293.15
2.675,293.15
2.676,293.15
2.677,293.15
2.678,293.15
2.679,293.15
2.68,293.15
2.681,293.15
2.682,293.15
2.683,293.15
2.684,293.15
2.685,293.15
2.686,293.15
2.687,293.15
2.688,293.15
2.689,293.15
2.69,293.15
2.691,293.15
2.692,293.15
2.693,293.15
2.694,293.15
2.695,293.15
2.696,293.15
2.697,293.15
2.698,293.15
2.699,293.15
2.7,293.15
2.701,293.15
2.702,293.15
2.703,293.15
2.704,293.15
2.705,293.15
2.706,293.15
2.707,293.15
2.708,293.15
2.709,293.15
2.71,293.15
2.711,293.15
2.712,293.15
2.713,293.15
2.714,293.15
2.715,293.15
2.716,293.15
2.717,293.15
2.718,293.15
2.719,293.15
2.72,293.15
2.721,293.15
2.722,293.15
2.723,293.15
2.724,293.15
2.725,293.15
2.726,293.15
2.727,293.15
2.728,293.15
2.729,293.15
2.73,293.15
2.731,293.15
2.732,293.15
2.733,293.15
2.734,293.15
2.735,293.15
2.736,293.15
2.737,293.15
2.738,293.15
2.739,293.15
2.74,293.15
2.741,293.15
2.742,293.15
2.743,293.15
2.744,293.15
2.745,293.15
2.746,293.15
2.747,293.15
2.748,293.15
2.749,293.15
2.75,293.15
2.751,293.15
2.752,293.15
2.753,293.15
2.754,293.15
2.755,293.15
2.756,293.15
2.757,293.15
2.758,293.15
2.759,293.15
2.76,293.15
2.761,293.15
2.762,293.15
2.763,293.15
2.764,293.15
2.765,293.15
2.766,293.15
2.767,293.15
2.768,293.15
2.769,293.15
2.77,293.15
2.771,293.15
2.772,293.15
2.773,293.15
2.774,293.15
2.775,293.15
2.776,293.15
2.777,293.15
2.778,293.15
2.779,293.15
2.78,293.15
2.781,293.15
2.782,293.15
2.783,293.15
2.784,293.15
2.785,293.15
2.786,293.15
2.787,293.15
2.788,293.15
2.789,293.15
2.79,293.15
2.791,293.15
2.792,293.15
2.793,293.15
2.794,293.15
2.795,293.15
2.796,293.15
2.797,293.15
2.798,293.15
2.799,293.15
2.8,293.15
2.801,293.15
2.802,293.15
2.803,293.15
2.804,293.15
2.805,293.15
2.806,293.15
2.807,293.15
2.808,293.15
2.809,293.15
2.81,293.15
2.811,293.15
2.812,293.15
2.813,293.15
2.814,293.15
2.815,293.15
2.816,293.15
2.817,293.15
2.818,293.15
2.819,293.15
2.82,293.15
2.821,293.15
2.822,293.15
2.823,293.15
2.824,293.15
2.825,293.15
2.826,293.15
2.827,293.15
2.828,293.15
2.829,293.15
2.83,293.15
2.831,293.15
2.832,293.15
2.833,293.15
2.834,293.15
2.835,293.15
2.836,293.15
2.837,293.15
2.838,293.15
2.839,293.15
2.84,293.15
2.841,293.15
2.842,293.15
2.843,293.15
2.844,293.15
2.845,293.15
2.846,293.15
2.847,293.15
2.848,293.15
2.849,293.15
2.85,293.15
2.851,293.15
2.852,293.15
2.853,293.15
2.854,293.15
2.855,293.15
2.856,293.15
2.857,293.15
2.858,293.15
2.859,293.15
2.86,293.15
2.861,293.15
2.862,293.15
2.863,293.15
2.864,293.15
2.865,293.15
2.866,293.15
2.867,293.15
2.868,293.15
2.869,293.15
2.87,293.15
2.871,293.15
2.872,293.15
2.873,293.15
2.874,293.15
2.875,293.15
2.876,293.15
2.877,293.15
2.878,293.15
2.879,293.15
2.88,293.15
2.881,293.15
2.882,293.15
2.883,293.15
2.884,293.15
2.885,293.15
2.886,293.15
2.887,293.15
2.888,293.15
2.889,293.15
2.89,293.15
2.891,293.15
2.892,293.15
2.893,293.15
2.894,293.15
2.895,293.15
2.896,293.15
2.897,293.15
2.898,293.15
2.899,293.15
2.9,293.15
2.901,293.15
2.902,293.15
2.903,293.15
2.904,293.15
2.905,293.15
2.906,293.15
2.907,293.15
2.908,293.15
2.909,293.15
2.91,293.15
2.911,293.15
2.912,293.15
2.913,293.15
2.914,293.15
2.915,293.15
2.916,293.15
2.917,293.15
2.918,293.15
2.919,293.15
2.92,293.15
2.921,293.15
2.922,293.15
2.923,293.15
2.924,293.15
2.925,293.15
2.926,293.15
2.927,293.15
2.928,293.15
2.929,293.15
2.93,293.15
2.931,293.15
2.932,293.15
2.933,293.15
2.934,293.15
2.935,293.15
2.936,293.15
2.937,293.15
2.938,293.15
2.939,293.15
2.94,293.15
2.941,293.15
2.942,293.15
2.943,293.15
2.944,293.15
2.945,293.15
2.946,293.15
2.947,293.15
2.948,293.15
2.949,293.15
2.95,293.15
2.951,293.15
2.952,293.15
2.953,293.15
2.954,293.15
2.955,293.15
2.956,293.15
2.957,293.15
2.958,293.15
2.959,293.15
2.96,293.15
2.961,293.15
2.962,293.15
2.963,293.15
2.964,293.15
2.965,293.15
2.966,293.15
2.967,293.15
2.968,293.15
2.969,293.15
2.97,293.15
2.971,293.15
2.972,293.15
2.973,293.15
2.974,293.15
2.975,293.15
2.976,293.15
2.977,293.15
2.978,293.15
2.979,293.15
2.98,293.15
2.981,293.15
2.982,293.15
2.983,293.15
2.984,293.15
2.985,293.15
2.986,293.15
2.987,293.15
2.988,293.15
2.989,293.15
2.99,293.15
2.991,293.15
2.992,293.15
2.993,293.15
2.994,293.15
2.995,293.15
2.996,293.15
2.997,293.15
2.998,293.15
2.999,293.15
3,293.15
3.001,293.15
3.002,293.15
3.003,293.15
3.004,293.15
3.005,293.15
3.006,293.15
3.007,293.15
3.008,293.15
3.009,293.15
3.01,293.15
3.011,293.15
3.012,293.15
3.013,293.15
3.014,293.15
3.015,293.15
3.016,293.15
3.017,293.15
3.018,293.15
3.019,293.15
3.02,293.15
3.021,293.15
3.022,293.15
3.023,293.15
3.024,293.15
3.025,293.15
3.026,293.15
3.027,293.15
3.028,293.15
3.029,293.15
3.03,293.15
3.031,293.15
3.032,293.15
3.033,293.15
3.034,293.15
3.035,293.15
3.036,293.15
3.037,293.15
3.038,293.15
3.039,293.15
3.04,293.15
3.041,293.15
3.042,293.15
3.043,293.15
3.044,293.15
3.045,293.15
3.046,293.15
3.047,293.15
3.048,293.15
3.049,293.15
3.05,293.15
3.051,293.15
3.052,293.15
3.053,293.15
3.054,293.15
3.055,293.15
3.056,293.15
3.057,293.15
3.058,293.15
3.059,293.15
3.06,293.15
3.061,293.15
3.062,293.15
3.063,293.15
3.064,293.15
3.065,293.15
3.066,293.15
3.067,293.15
3.068,293.15
3.069,293.15
3.07,293.15
3.071,293.15
3.072,293.15
3.073,293.15
3.074,293.15
3.075,293.15
3.076,293.15
3.077,293.15
3.078,293.15
3.079,293.15
3.08,293.15
3.081,293.15
3.082,293.15
3.083,293.15
3.084,293.15
3.085,293.15
3.086,293.15
3.087,293.15
3.088,293.15
3.089,293.15
3.09,293.15
3.091,293.15
3.092,293.15
3.093,293.15
3.094,293.15
3.095,293.15
3.096,293.15
3.097,293.15
3.098,293.15
3.099,293.15
3.1,293.15
3.101,293.15
3.102,293.15
3.103,293.15
3.104,293.15
3.105,293.15
3.106,293.15
3.107,293.15
3.108,293.15
3.109,293.15
3.11,293.15
3.111,293.15
3.112,293.15
3.113,293.15
3.114,293.15
3.115,293.15
3.116,293.15
3.117,293.15
3.118,293.15
3.119,293.15
3.12,293.15
3.121,293.15
3.122,293.15
3.123,293.15
3.124,293.15
3.125,293.15
3.126,293.15
3.127,293.15
3.128,293.15
3.129,293.15
3.13,293.15
3.131,293.15
3.132,293.15
3.133,293.15
3.134,293.15
3.135,293.15
3.136,293.15
3.137,293.15
3.138,293.15
3.139,293.15
3.14,293.15
3.141,293.15
3.142,293.15
3.143,293.15
3.144,293.15
3.145,293.15
3.146,293.15
3.147,293.15
3.148,293.15
3.149,293.15
3.15,293.15
3.151,293.15
3.152,293.15
3.153,293.15
3.154,293.15
3.155,293.15
3.156,293.15
3.157,293.15
3.158,293.15
3.159,293.15
3.16,293.15
3.161,293.15
3.162,293.15
3.163,293.15
3.164,293.15
3.165,293.15
3.166,293.15
3.167,293.15
3.168,293.15
3.169,293.15
3.17,293.15
3.171,293.15
3.172,293.15
3.173,293.15
3.174,293.15
3.175,293.15
3.176,293.15
3.177,293.15
3.178,293.15
3.179,293.15
3.18,293.15
3.181,293.15
3.182,293.15
3.183,293.15
3.184,293.15
3.185,293.15
3.186,293.15
3.187,293.15
3.188,293.15
3.189,293.15
3.19,293.15
3.191,293.15
3.192,293.15
3.193,293.15
3.194,293.15
3.195,293.15
3.196,293.15
3.197,293.15
3.198,293.15
3.199,293.15
3.2,293.15
3.201,293.15
3.202,293.15
3.203,293.15
3.204,293.15
3.205,293.15
3.206,293.15
3.207,293.15
3.208,293.15
3.209,293.15
3.21,293.15
3.211,293.15
3.212,293.15
3.213,293.15
3.214,293.15
3.215,293.15
3.216,293.15
3.217,293.15
3.218,293.15
3.219,293.15
3.22,293.15
3.221,293.15
3.222,293.15
3.223,293.15
3.224,293.15
3.225,293.15
3.226,293.15
3.227,293.15
3.228,293.15
3.229,293.15
3.23,293.15
3.231,293.15
3.232,293.15
3.233,293.15
3.234,293.15
3.235,293.15
3.236,293.15
3.237,293.15
3.238,293.15
3.239,293.15
3.24,293.15
3.241,293.15
3.242,293.15
3.243,293.15
3.244,293.15
3.245,293.15
3.246,293.15
3.247,293.15
3.248,293.15
3.249,293.15
3.25,293.15
3.251,293.15
3.252,293.15
3.253,293.15
3.254,293.15
3.255,293.15
3.256,293.15
3.257,293.15
3.258,293.15
3.259,293.15
3.26,293.15
3.261,293.15
3.262,293.15
3.263,293.15
3.264,293.15
3.265,293.15
3.266,293.15
3.267,293.15
3.268,293.15
3.269,293.15
3.27,293.15
3.271,293.15
3.272,293.15
3.273,293.15
3.274,293.15
3.275,293.15
3.276,293.15
3.277,293.15
3.278,293.15
3.279,293.15
3.28,293.15
3.281,293.15
3.282,293.15
3.283,293.15
3.284,293.15
3.285,293.15
3.286,293.15
3.287,293.15
3.288,293.15
3.289,293.15
3.29,293.15
3.291,293.15
3.292,293.15
3.293,293.15
3.294,293.15
3.295,293.15
3.296,293.15
3.297,293.15
3.298,293.15
3.299,293.15
3.3,293.15
3.301,293.15
3.302,293.15
3.303,293.15
3.304,293.15
3.305,293.15
3.306,293.15
3.307,293.15
3.308,293.15
3.309,293.15
3.31,293.15
3.311,293.15
3.312,293.15
3.313,293.15
3.314,293.15
3.315,293.15
3.316,293.15
3.317,293.15
3.318,293.15
3.319,293.15
3.32,293.15
3.321,293.15
3.322,293.15
3.323,293.15
3.324,293.15
3.325,293.15
3.326,293.15
3.327,293.15
3.328,293.15
3.329,293.15
3.33,293.15
3.331,293.15
3.332,293.15
3.333,293.15
3.334,293.15
3.335,293.15
3.336,293.15
3.337,293.15
3.338,293.15
3.339,293.15
3.34,293.15
3.341,293.15
3.342,293.15
3.343,293.15
3.344,293.15
3.345,293.15
3.346,293.15
3.347,293.15
3.348,293.15
3.349,293.15
3.35,293.15
3.351,293.15
3.352,293.15
3.353,293.15
3.354,293.15
3.355,293.15
3.356,293.15
3.357,293.15
3.358,293.15
3.359,293.15
3.36,293.15
3.361,293.15
3.362,293.15
3.363,293.15
3.364,293.15
3.365,293.15
3.366,293.15
3.367,293.15
3.368,293.15
3.369,293.15
3.37,293.15
3.371,293.15
3.372,293.15
3.373,293.15
3.374,293.15
3.375,293.15
3.376,293.15
3.377,293.15
3.378,293.15
3.379,293.15
3.38,293.15
3.381,293.15
3.382,293.15
3.383,293.15
3.384,293.15
3.385,293.15
3.386,293.15
3.387,293.15
3.388,293.15
3.389,293.15
3.39,293.15
3.391,293.15
3.392,293.15
3.393,293.15
3.394,293.15
3.395,293.15
3.396,293.15
3.397,293.15
3.398,293.15
3.399,293.15
3.4,293.15
3.401,293.15
3.402,293.15
3.403,293.15
3.404,293.15
3.405,293.15
3.406,293.15
3.407,293.15
3.408,293.15
3.409,293.15
3.41,293.15
3.411,293.15
3.412,293.15
3.413,293.15
3.414,293.15
3.415,293.15
3.416,293.15
3.417,293.15
3.418,293.15
3.419,293.15
3.42,293.15
3.421,293.15
3.422,293.15
3.423,293.15
3.424,293.15
3.425,293.15
3.426,293.15
3.427,293.15
3.428,293.15
3.429,293.15
3.43,293.15
3.431,293.15
3.432,293.15
3.433,293.15
3.434,293.15
3.435,293.15
3.436,293.15
3.437,293.15
3.438,293.15
3.439,293.15
3.44,293.15
3.441,293.15
3.442,293.15
3.443,293.15
3.444,293.15
3.445,293.15
3.446,293.15
3.447,293.15
3.448,293.15
3.449,293.15
3.45,293.15
3.451,293.15
3.452,293.15
3.453,293.15
3.454,293.15
3.455,293.15
3.456,293.15
3.457,293.15
3.458,293.15
3.459,293.15
3.46,293.15
3.461,293.15
3.462,293.15
3.463,293.15
3.464,293.15
3.465,293.15
3.466,293.15
3.467,293.15
3.468,293.15
3.469,293.15
3.47,293.15
3.471,293.15
3.472,293.15
3.473,293.15
3.474,293.15
3.475,293.15
3.476,293.15
3.477,293.15
3.478,293.15
3.479,293.15
3.48,293.15
3.481,293.15
3.482,293.15
3.483,293.15
3.484,293.15
3.485,293.15
3.486,293.15
3.487,293.15
3.488,293.15
3.489,293.15
3.49,293.15
3.491,293.15
3.492,293.15
3.493,293.15
