"time","outputs[1]","outputs[2]","outputs[3]","outputs[4]"
0,10,0,0,0
3.1554e-30,10,3.1554e-29,0,0
0.00031274,9.9969,0.0031274,0,0
0.00062547,9.9938,0.0062547,0,0
0.00093821,9.9908,0.0093821,0,0
0.0012509,9.9878,0.012509,0,0
0.0015637,9.9848,0.015637,0,0
0.0018764,9.9819,0.018764,0,0
0.0021892,9.979,0.021892,0,0
0.0025019,9.9761,0.025019,0,0
0.0028146,9.9732,0.028146,0,0
0.0031274,9.9704,0.031274,0,0
0.0034401,9.9676,0.034401,0,0
0.0037528,9.9649,0.037528,0,0
0.0040656,9.9621,0.040656,0,0
0.0043783,9.9594,0.043783,0,0
0.0046911,9.9568,0.04691,0,0
0.0050038,9.9541,0.050038,0,0
0.0053165,9.9515,0.053165,0,0
0.0056293,9.9489,0.056292,0,0
0.005942,9.9464,0.05942,0,0
0.0062548,9.9439,0.062547,0,0
0.0065675,9.9414,0.065674,0,0
0.0068802,9.9389,0.068802,0,0
0.007193,9.9365,0.071929,0,0
0.0075057,9.9341,0.075056,0,0
0.0078185,9.9318,0.078184,0,0
0.0081312,9.9294,0.081311,0,0
0.008444,9.9271,0.084438,0,0
0.0087567,9.9248,0.087565,0,0
0.0090694,9.9226,0.090693,0,0
0.0093822,9.9204,0.09382,0,0
0.0096949,9.9182,0.096947,0,0
0.010008,9.916,0.10007,0,0
0.01032,9.9139,0.1032,0,0
0.010633,9.9118,0.10633,0,0
0.010946,9.9097,0.10946,0,0
0.011259,9.9077,0.11258,0,0
0.011571,9.9056,0.11571,0,0
0.011884,9.9037,0.11884,0,0
0.012197,9.9017,0.12197,0,0
0.01251,9.8998,0.12509,0,0
0.012822,9.8979,0.12822,0,0
0.013135,9.896,0.13135,0,0
0.013448,9.8942,0.13447,0,0
0.013761,9.8923,0.1376,0,0
0.014073,9.8905,0.14073,0,0
0.014386,9.8888,0.14386,0,0
0.014699,9.8871,0.14698,0,0
0.015012,9.8853,0.15011,0,0
0.015325,9.8837,0.15324,0,0
0.015637,9.882,0.15636,0,0
0.01595,9.8804,0.15949,0,0
0.016263,9.8788,0.16262,0,0
0.016576,9.8772,0.16574,0,0
0.016888,9.8757,0.16887,0,0
0.017201,9.8742,0.172,0,0
0.017514,9.8727,0.17513,0,0
0.017827,9.8712,0.17825,0,0
0.018139,9.8698,0.18138,0,0
0.018452,9.8684,0.18451,0,0
0.018765,9.867,0.18763,0,0
0.019078,9.8656,0.19076,0,0
0.019391,9.8643,0.19389,0,0
0.019703,9.863,0.19701,0,0
0.020016,9.8617,0.20014,0,0
0.020329,9.8604,0.20327,0,0
0.020642,9.8592,0.20639,0,0
0.020954,9.858,0.20952,0,0
0.021267,9.8568,0.21265,0,0
0.02158,9.8556,0.21578,0,0
0.021893,9.8545,0.2189,0,0
0.022206,9.8533,0.22203,0,0
0.022518,9.8522,0.22516,0,0
0.022831,9.8512,0.22828,0,0
0.023144,9.8501,0.23141,0,0
0.023457,9.8491,0.23454,0,0
