"time","step-size","source.i.dataOut1","source.i.dataOut2"
6.550000099999985,0.05,3,3
6.600000099999985,0.05,3,3
6.650000099999985,0.05,3,3
6.7000000999999845,0.05,3,3
6.750000099999984,0.05,3,3
6.800000099999984,0.05,3,3
6.850000099999984,0.05,3,3
6.900000099999984,0.05,3,3
6.950000099999984,0.05,3,3
7.000000099999983,0.05,3,3
7.050000099999983,0.05,3,3
7.100000099999983,0.05,3,3
7.150000099999983,0.05,3,3
7.200000099999983,0.05,3,3
7.2500000999999825,0.05,3,3
7.300000099999982,0.05,3,3
7.350000099999982,0.05,3,3
7.400000099999982,0.05,3,3
7.450000099999982,0.05,3,3
7.500000099999982,0.05,3,3
7.5500000999999815,0.05,3,3
7.600000099999981,0.05,3,3
7.650000099999981,0.05,3,3
7.700000099999981,0.05,3,3
7.750000099999981,0.05,3,3
7.800000099999981,0.05,3,3
7.85000009999998,0.05,3,3
7.90000009999998,0.05,3,3
7.95000009999998,0.05,3,3
8.00000009999998,0.05,3,3
8.05000009999998,0.05,3,3
8.100000099999981,0.05,3,3
8.150000099999982,0.05,3,3
8.200000099999983,0.05,3,3
8.250000099999983,0.05,3,3
8.300000099999984,0.05,3,3
8.350000099999985,0.05,3,3
8.400000099999986,0.05,3,3
8.450000099999986,0.05,3,3
8.500000099999987,0.05,3,3
8.550000099999988,0.05,3,3
8.600000099999988,0.05,3,3
8.650000099999989,0.05,3,3
8.70000009999999,0.05,3,3
8.75000009999999,0.05,3,3
8.800000099999991,0.05,3,3
8.850000099999992,0.05,3,3
8.900000099999993,0.05,3,3
8.950000099999993,0.05,3,3
9.000000099999994,0.05,3,3
9.050000099999995,0.05,3,3
9.100000099999995,0.05,3,3
9.150000099999996,0.05,3,3
9.200000099999997,0.05,3,3
9.250000099999998,0.05,3,3
9.300000099999998,0.05,3,3
9.350000099999999,0.05,3,3
9.4000001,0.05,3,3
9.4500001,0.05,3,3
9.500000100000001,0.05,3,3
9.550000100000002,0.05,3,3
9.600000100000003,0.05,3,3
9.650000100000003,0.05,3,3
9.700000100000004,0.05,3,3
9.750000100000005,0.05,3,3
9.800000100000005,0.05,3,3
9.850000100000006,0.05,3,3
9.900000100000007,0.05,3,3
9.950000100000008,0.05,3,3
10.000000100000008,0.05,3,3
10.050000100000009,0.05,3,3
10.10000010000001,0.05,3,3
10.15000010000001,0.05,3,3
10.200000100000011,0.05,3,3
10.250000100000012,0.05,3,3
10.300000100000013,0.05,3,3
10.350000100000013,0.05,3,3
10.400000100000014,0.05,3,3
10.450000100000015,0.05,3,3
10.500000100000015,0.05,3,3
10.550000100000016,0.05,3,3
10.600000100000017,0.05,3,3
10.650000100000018,0.05,3,3
10.700000100000018,0.05,3,3
10.750000100000019,0.05,3,3
10.80000010000002,0.05,3,3
10.85000010000002,0.05,3,3
10.900000100000021,0.05,3,3
10.950000100000022,0.05,3,3
11.000000100000022,0.05,3,3
11.050000100000023,0.05,3,3
11.100000100000024,0.05,3,3
11.150000100000025,0.05,3,3
11.200000100000025,0.05,3,3
11.250000100000026,0.05,3,3
11.300000100000027,0.05,3,3
11.350000100000027,0.05,3,3
11.400000100000028,0.05,3,3
11.450000100000029,0.05,3,3
11.50000010000003,0.05,3,3
11.55000010000003,0.05,3,3
11.600000100000031,0.05,3,3
11.650000100000032,0.05,3,3
11.700000100000032,0.05,3,3
11.750000100000033,0.05,3,3
11.800000100000034,0.05,3,3
11.850000100000035,0.05,3,3
11.900000100000035,0.05,3,3
11.950000100000036,0.05,3,3
12.000000100000037,0.05,3,3
12.050000100000037,0.05,3,3
12.100000100000038,0.05,3,3
12.150000100000039,0.05,3,3
12.20000010000004,0.05,3,3
12.25000010000004,0.05,3,3
12.300000100000041,0.05,3,3
12.350000100000042,0.05,3,3
12.400000100000042,0.05,3,3
12.450000100000043,0.05,3,3
12.500000100000044,0.05,3,3
12.550000100000045,0.05,3,3
12.600000100000045,0.05,3,3
12.650000100000046,0.05,3,3
12.700000100000047,0.05,3,3
12.750000100000047,0.05,3,3
12.800000100000048,0.05,3,3
12.850000100000049,0.05,3,3
12.90000010000005,0.05,3,3
12.95000010000005,0.05,3,3
13.000000100000051,0.05,4,3
13.050000100000052,0.05,4,3
13.100000100000052,0.05,4,3
13.150000100000053,0.05,4,3
13.200000100000054,0.05,4,3
13.250000100000054,0.05,4,3
13.300000100000055,0.05,4,3
13.350000100000056,0.05,4,3
13.400000100000057,0.05,4,3
13.450000100000057,0.05,4,3
13.500000100000058,0.05,4,3
13.550000100000059,0.05,4,3
13.60000010000006,0.05,4,3
13.65000010000006,0.05,4,3
13.70000010000006,0.05,4,3
13.750000100000062,0.05,4,3
13.800000100000062,0.05,4,3
13.850000100000063,0.05,4,3
13.900000100000064,0.05,4,3
13.950000100000064,0.05,4,3
14.000000100000065,0.05,4,3
14.050000100000066,0.05,4,3
14.100000100000067,0.05,4,3
14.150000100000067,0.05,4,3
14.200000100000068,0.05,4,3
14.250000100000069,0.05,4,3
14.30000010000007,0.05,4,3
14.35000010000007,0.05,4,3
14.40000010000007,0.05,4,3
14.450000100000072,0.05,4,3
14.500000100000072,0.05,4,3
14.550000100000073,0.05,4,3
14.600000100000074,0.05,4,3
14.650000100000074,0.05,4,3
14.700000100000075,0.05,4,3
14.750000100000076,0.05,4,3
14.800000100000076,0.05,4,3
14.850000100000077,0.05,4,3
14.900000100000078,0.05,4,3
14.950000100000079,0.05,4,3
15.00000010000008,0.05,4,3
15.05000010000008,0.05,4,3
15.10000010000008,0.05,4,3
15.150000100000081,0.05,4,3
15.200000100000082,0.05,4,3
15.250000100000083,0.05,4,3
15.300000100000084,0.05,4,3
15.350000100000084,0.05,4,3
15.400000100000085,0.05,4,3
15.450000100000086,0.05,4,3
15.500000100000086,0.05,4,3
15.550000100000087,0.05,4,3
15.600000100000088,0.05,4,3
15.650000100000089,0.05,4,3
15.70000010000009,0.05,4,3
15.75000010000009,0.05,4,3
15.80000010000009,0.05,4,3
15.850000100000091,0.05,4,3
15.900000100000092,0.05,4,3
15.950000100000093,0.05,4,3
16.000000100000094,0.05,4,2
16.050000100000094,0.05,4,2
16.100000100000095,0.05,4,2
16.150000100000096,0.05,4,2
16.200000100000096,0.05,4,2
16.250000100000097,0.05,4,2
16.300000100000098,0.05,4,2
16.3500001000001,0.05,4,2
16.4000001000001,0.05,4,2
16.4500001000001,0.05,4,2
16.5000001000001,0.05,4,2
16.5500001000001,0.05,4,2
16.600000100000102,0.05,4,2
16.650000100000103,0.05,4,2
16.700000100000103,0.05,4,2
16.750000100000104,0.05,4,2
16.800000100000105,0.05,4,2
16.850000100000106,0.05,4,2
16.900000100000106,0.05,4,2
16.950000100000107,0.05,4,2
17.000000100000108,0.05,4,2
17.05000010000011,0.05,4,2
17.10000010000011,0.05,4,2
17.15000010000011,0.05,4,2
17.20000010000011,0.05,4,2
17.25000010000011,0.05,4,2
17.300000100000112,0.05,4,2
17.350000100000113,0.05,4,2
17.400000100000113,0.05,4,2
17.450000100000114,0.05,4,2
17.500000100000115,0.05,4,2
17.550000100000116,0.05,4,2
17.600000100000116,0.05,4,2
17.650000100000117,0.05,4,2
17.700000100000118,0.05,4,2
17.75000010000012,0.05,4,2
17.80000010000012,0.05,4,2
17.85000010000012,0.05,4,2
17.90000010000012,0.05,4,2
17.95000010000012,0.05,4,2
18.000000100000122,0.05,4,2
18.050000100000123,0.05,4,2
18.100000100000123,0.05,4,2
18.150000100000124,0.05,4,2
18.200000100000125,0.05,4,2
18.250000100000126,0.05,4,2
18.300000100000126,0.05,4,2
18.350000100000127,0.05,4,2
18.400000100000128,0.05,4,2
18.45000010000013,0.05,4,2
18.50000010000013,0.05,4,2
18.55000010000013,0.05,4,2
18.60000010000013,0.05,4,2
18.65000010000013,0.05,4,2
18.700000100000132,0.05,4,2
18.750000100000133,0.05,4,2
18.800000100000133,0.05,4,2
18.850000100000134,0.05,4,2
18.900000100000135,0.05,4,2
18.950000100000135,0.05,4,2
19.000000100000136,0.05,4,2
19.050000100000137,0.05,4,2
19.100000100000138,0.05,4,2
19.15000010000014,0.05,4,2
19.20000010000014,0.05,4,2
19.25000010000014,0.05,4,2
19.30000010000014,0.05,4,2
19.35000010000014,0.05,4,2
19.400000100000142,0.05,4,2
19.450000100000143,0.05,4,2
19.500000100000143,0.05,4,2
19.550000100000144,0.05,4,2
19.600000100000145,0.05,4,2
19.650000100000145,0.05,4,2
19.700000100000146,0.05,4,2
19.750000100000147,0.05,4,2
19.800000100000148,0.05,4,2
19.85000010000015,0.05,4,2
19.90000010000015,0.05,4,2
19.95000010000015,0.05,4,2
20.00000010000015,0.05,3,2
20.05000010000015,0.05,3,2
20.100000100000152,0.05,3,2
20.150000100000153,0.05,3,2
20.200000100000153,0.05,3,2
20.250000100000154,0.05,3,2
20.300000100000155,0.05,3,2
20.350000100000155,0.05,3,2
20.400000100000156,0.05,3,2
20.450000100000157,0.05,3,2
20.500000100000157,0.05,3,2
20.550000100000158,0.05,3,2
20.60000010000016,0.05,3,2
20.65000010000016,0.05,3,2
20.70000010000016,0.05,3,2
20.75000010000016,0.05,3,2
20.80000010000016,0.05,3,2
20.850000100000162,0.05,3,2
20.900000100000163,0.05,3,2
20.950000100000164,0.05,3,2
21.000000100000165,0.05,3,2
21.050000100000165,0.05,3,2
21.100000100000166,0.05,3,2
21.150000100000167,0.05,3,2
21.200000100000167,0.05,3,2
21.250000100000168,0.05,3,2
21.30000010000017,0.05,3,2
21.35000010000017,0.05,3,2
21.40000010000017,0.05,3,2
21.45000010000017,0.05,3,2
21.50000010000017,0.05,3,2
21.550000100000172,0.05,3,2
21.600000100000173,0.05,3,2
21.650000100000174,0.05,3,2
21.700000100000175,0.05,3,2
21.750000100000175,0.05,3,2
21.800000100000176,0.05,3,2
21.850000100000177,0.05,3,2
21.900000100000177,0.05,3,2
21.950000100000178,0.05,3,2
22.00000010000018,0.05,3,2
22.05000010000018,0.05,3,2
22.10000010000018,0.05,3,2
22.15000010000018,0.05,3,2
22.20000010000018,0.05,3,2
22.250000100000182,0.05,3,2
22.300000100000183,0.05,3,2
22.350000100000184,0.05,3,2
22.400000100000184,0.05,3,2
22.450000100000185,0.05,3,2
22.500000100000186,0.05,3,2
22.550000100000187,0.05,3,2
22.600000100000187,0.05,3,2
22.650000100000188,0.05,3,2
22.70000010000019,0.05,3,2
22.75000010000019,0.05,3,2
22.80000010000019,0.05,3,2
22.85000010000019,0.05,3,2
22.90000010000019,0.05,3,2
22.950000100000192,0.05,3,2
23.000000100000193,0.05,3,2
23.050000100000194,0.05,3,2
23.100000100000194,0.05,3,2
23.150000100000195,0.05,3,2
23.200000100000196,0.05,3,2
23.250000100000197,0.05,3,2
23.300000100000197,0.05,3,2
23.350000100000198,0.05,3,2
23.4000001000002,0.05,3,2
23.4500001000002,0.05,3,2
23.5000001000002,0.05,3,2
23.5500001000002,0.05,3,2
23.6000001000002,0.05,3,2
23.650000100000202,0.05,3,2
23.700000100000203,0.05,3,2
23.750000100000204,0.05,3,2
23.800000100000204,0.05,3,2
23.850000100000205,0.05,3,2
23.900000100000206,0.05,3,2
23.950000100000207,0.05,3,2
24.000000100000207,0.05,3,2
24.050000100000208,0.05,3,2
24.10000010000021,0.05,3,2
24.15000010000021,0.05,3,2
24.20000010000021,0.05,3,2
24.25000010000021,0.05,3,2
24.30000010000021,0.05,3,2
24.350000100000212,0.05,3,2
24.400000100000213,0.05,3,2
24.450000100000214,0.05,3,2
24.500000100000214,0.05,3,2
24.550000100000215,0.05,3,2
24.600000100000216,0.05,3,2
24.650000100000216,0.05,3,2
24.700000100000217,0.05,3,2
24.750000100000218,0.05,3,2
24.80000010000022,0.05,3,2
24.85000010000022,0.05,3,2
24.90000010000022,0.05,3,2
24.95000010000022,0.05,3,2
