"time","dataOut1","dataOut2"
0.001,1,1
0.051,1,1
0.101,1,1
0.151,1,1
0.201,1,1
0.251,1,1
0.301,1,1
0.351,1,1
0.401,1,1
0.451,1,1
0.501,1,1
0.551,1,1
0.601,1,1
0.651,1,1
0.701,1,1
0.751,1,1
0.801,1,1
0.851,1,1
0.901,1,1
0.951,1,1
1.001,1,1
1.051,1,1
1.101,1,1
1.151,1,1
1.201,1,1
1.251,1,1
1.301,1,1
1.351,1,1
1.401,1,1
1.451,1,1
1.501,1,1
1.551,1,1
1.601,1,1
1.651,1,1
1.701,1,1
1.751,1,1
1.801,1,1
1.851,1,1
1.901,1,1
1.951,1,1
2.001,1,1
2.051,1,1
2.101,1,1
2.151,1,1
2.201,1,1
2.251,1,1
2.301,1,1
2.351,1,1
2.401,1,1
2.451,1,1
2.501,1,1
2.551,1,1
2.601,1,1
2.651,1,1
2.701,1,1
2.751,1,1
2.801,1,1
2.851,1,1
2.901,1,1
2.951,1,1
3.001,1,1
3.051,1,1
3.101,1,1
3.151,1,1
3.201,1,1
3.251,1,1
3.301,1,1
3.351,1,1
3.401,1,1
3.451,1,1
3.501,1,1
3.551,1,1
3.601,1,1
3.651,1,1
3.701,1,1
3.751,1,1
3.801,1,1
3.851,1,1
3.901,1,1
3.951,1,1
4.001,1,1
4.051,1,1
4.101,1,1
4.151,1,1
4.201,1,1
4.251,1,1
4.301,1,1
4.351,1,1
4.401,1,1
4.451,1,1
4.501,1,1
4.551,1,1
4.601,1,1
4.651,1,1
4.701,1,1
4.751,1,1
4.801,1,1
4.851,1,1
4.901,1,1
4.951,1,1
5.001,1,1
5.051,1,1
5.101,1,1
5.151,1,1
5.201,1,1
5.251,1,1
5.301,1,1
5.351,1,1
5.401,1,1
5.451,1,1
5.501,1,1
5.551,1,1
5.601,1,1
5.651,1,1
5.701,1,1
5.751,1,1
5.801,1,1
5.851,1,1
5.901,1,1
5.951,1,1
6.001,3,3
6.051,3,3
6.101,3,3
6.151,3,3
6.201,3,3
6.251,3,3
6.301,3,3
6.351,3,3
6.401,3,3
6.451,3,3
6.501,3,3
6.551,3,3
6.601,3,3
6.651,3,3
6.701,3,3
6.751,3,3
6.801,3,3
6.851,3,3
6.901,3,3
6.951,3,3
7.001,3,3
7.051,3,3
7.101,3,3
7.151,3,3
7.201,3,3
7.251,3,3
7.301,3,3
7.351,3,3
7.401,3,3
7.451,3,3
7.501,3,3
7.551,3,3
7.601,3,3
7.651,3,3
7.701,3,3
7.751,3,3
7.801,3,3
7.851,3,3
7.901,3,3
7.951,3,3
8.001,3,3
8.051,3,3
8.101,3,3
8.151,3,3
8.201,3,3
8.251,3,3
8.301,3,3
8.351,3,3
8.401,3,3
8.451,3,3
8.501,3,3
8.551,3,3
8.601,3,3
8.651,3,3
8.701,3,3
8.751,3,3
8.801,3,3
8.851,3,3
8.901,3,3
8.951,3,3
9.001,3,3
9.051,3,3
9.101,3,3
9.151,3,3
9.201,3,3
9.251,3,3
9.301,3,3
9.351,3,3
9.401,3,3
9.451,3,3
9.501,3,3
9.551,3,3
9.601,3,3
9.651,3,3
9.701,3,3
9.751,3,3
9.801,3,3
9.851,3,3
9.901,3,3
9.951,3,3
10.001,3,3
10.051,3,3
10.101,3,3
10.151,3,3
10.201,3,3
10.251,3,3
10.301,3,3
10.351,3,3
10.401,3,3
10.451,3,3
10.501,3,3
10.551,3,3
10.601,3,3
10.651,3,3
10.701,3,3
10.751,3,3
10.801,3,3
10.851,3,3
10.901,3,3
10.951,3,3
11.001,3,3
11.051,3,3
11.101,3,3
11.151,3,3
11.201,3,3
11.251,3,3
11.301,3,3
11.351,3,3
11.401,3,3
11.451,3,3
11.501,3,3
11.551,3,3
11.601,3,3
11.651,3,3
11.701,3,3
11.751,3,3
11.801,3,3
11.851,3,3
11.901,3,3
11.951,3,3
12.001,3,3
12.051,3,3
12.101,3,3
12.151,3,3
12.201,3,3
12.251,3,3
12.301,3,3
12.351,3,3
12.401,3,3
12.451,3,3
12.501,3,3
12.551,3,3
12.601,3,3
12.651,3,3
12.701,3,3
12.751,3,3
12.801,3,3
12.851,3,3
12.901,3,3
12.951,4,3
13.001,4,3
13.051,4,3
13.101,4,3
13.151,4,3
13.201,4,3
13.251,4,3
13.301,4,3
13.351,4,3
13.401,4,3
13.451,4,3
13.501,4,3
13.551,4,3
13.601,4,3
13.651,4,3
13.701,4,3
13.751,4,3
13.801,4,3
13.851,4,3
13.901,4,3
13.951,4,3
14.001,4,3
14.051,4,3
14.101,4,3
14.151,4,3
14.201,4,3
14.251,4,3
14.301,4,3
14.351,4,3
14.401,4,3
14.451,4,3
14.501,4,3
14.551,4,3
14.601,4,3
14.651,4,3
14.701,4,3
14.751,4,3
14.801,4,3
14.851,4,3
14.901,4,3
14.951,4,3
15.001,4,3
15.051,4,3
15.101,4,3
15.151,4,3
15.201,4,3
15.251,4,3
15.301,4,3
15.351,4,3
15.401,4,3
15.451,4,3
15.501,4,3
15.551,4,3
15.601,4,3
15.651,4,3
15.701,4,3
15.751,4,3
15.801,4,3
15.851,4,3
15.901,4,3
15.951,4,2
16.001,4,2
16.051,4,2
16.101,4,2
16.151,4,2
16.201,4,2
16.251,4,2
16.301,4,2
16.351,4,2
16.401,4,2
16.451,4,2
16.501,4,2
16.551,4,2
16.601,4,2
16.651,4,2
16.701,4,2
16.751,4,2
16.801,4,2
16.851,4,2
16.901,4,2
16.951,4,2
17.001,4,2
17.051,4,2
17.101,4,2
17.151,4,2
17.201,4,2
17.251,4,2
17.301,4,2
17.351,4,2
17.401,4,2
17.451,4,2
17.501,4,2
17.551,4,2
17.601,4,2
17.651,4,2
17.701,4,2
17.751,4,2
17.801,4,2
17.851,4,2
17.901,4,2
17.951,4,2
18.001,4,2
18.051,4,2
18.101,4,2
18.151,4,2
18.201,4,2
18.251,4,2
18.301,4,2
18.351,4,2
18.401,4,2
18.451,4,2
18.501,4,2
18.551,4,2
18.601,4,2
18.651,4,2
18.701,4,2
18.751,4,2
18.801,4,2
18.851,4,2
18.901,4,2
18.951,4,2
19.001,4,2
19.051,4,2
19.101,4,2
19.151,4,2
19.201,4,2
19.251,4,2
19.301,4,2
19.351,4,2
19.401,4,2
19.451,4,2
19.501,4,2
19.551,4,2
19.601,4,2
19.651,4,2
19.701,4,2
19.751,4,2
19.801,4,2
19.851,4,2
19.901,4,2
19.951,3,2
20.001,3,2
20.051,3,2
20.101,3,2
20.151,3,2
20.201,3,2
20.251,3,2
20.301,3,2
20.351,3,2
20.401,3,2
20.451,3,2
20.501,3,2
20.551,3,2
20.601,3,2
20.651,3,2
20.701,3,2
20.751,3,2
20.801,3,2
20.851,3,2
20.901,3,2
20.951,3,2
21.001,3,2
21.051,3,2
21.101,3,2
21.151,3,2
21.201,3,2
21.251,3,2
21.301,3,2
21.351,3,2
21.401,3,2
21.451,3,2
21.501,3,2
21.551,3,2
21.601,3,2
21.651,3,2
21.701,3,2
21.751,3,2
21.801,3,2
21.851,3,2
21.901,3,2
21.951,3,2
22.001,3,2
22.051,3,2
22.101,3,2
22.151,3,2
22.201,3,2
22.251,3,2
22.301,3,2
22.351,3,2
22.401,3,2
22.451,3,2
22.501,3,2
22.551,3,2
22.601,3,2
22.651,3,2
22.701,3,2
22.751,3,2
22.801,3,2
22.851,3,2
22.901,3,2
22.951,3,2
23.001,3,2
23.051,3,2
23.101,3,2
23.151,3,2
23.201,3,2
23.251,3,2
23.301,3,2
23.351,3,2
23.401,3,2
23.451,3,2
23.501,3,2
23.551,3,2
23.601,3,2
23.651,3,2
23.701,3,2
23.751,3,2
23.801,3,2
23.851,3,2
23.901,3,2
23.951,3,2
24.001,3,2
24.051,3,2
24.101,3,2
24.151,3,2
24.201,3,2
24.251,3,2
24.301,3,2
24.351,3,2
24.401,3,2
24.451,3,2
24.501,3,2
24.551,3,2
24.601,3,2
24.651,3,2
24.701,3,2
24.751,3,2
24.801,3,2
24.851,3,2
24.901,3,2
24.951,3,2
25,3,2
