"time","TRes"
0.00E+00,2.93E+02
2.00E-02,2.93E+02
4.00E-02,2.94E+02
6.00E-02,2.94E+02
8.00E-02,2.94E+02
1.00E-01,2.94E+02
1.20E-01,2.94E+02
1.40E-01,2.95E+02
1.60E-01,2.95E+02
1.80E-01,2.95E+02
2.00E-01,2.95E+02
2.20E-01,2.95E+02
2.40E-01,2.96E+02
2.60E-01,2.96E+02
2.80E-01,2.96E+02
3.00E-01,2.96E+02
3.20E-01,2.96E+02
3.40E-01,2.96E+02
3.60E-01,2.97E+02
3.80E-01,2.97E+02
4.00E-01,2.97E+02
4.20E-01,2.97E+02
4.40E-01,2.97E+02
4.60E-01,2.98E+02
4.80E-01,2.98E+02
5.00E-01,2.98E+02
5.20E-01,2.98E+02
5.40E-01,2.98E+02
5.60E-01,2.99E+02
5.80E-01,2.99E+02
6.00E-01,2.99E+02
6.20E-01,2.99E+02
6.40E-01,2.99E+02
6.60E-01,2.99E+02
6.80E-01,2.99E+02
7.00E-01,2.99E+02
7.20E-01,2.99E+02
7.40E-01,2.99E+02
7.60E-01,2.99E+02
7.80E-01,2.99E+02
8.00E-01,2.99E+02
8.20E-01,2.99E+02
8.40E-01,2.99E+02
8.60E-01,2.99E+02
8.80E-01,2.99E+02
9.00E-01,2.99E+02
9.20E-01,2.99E+02
9.40E-01,2.99E+02
9.60E-01,2.99E+02
9.80E-01,2.99E+02
1.00E+00,2.99E+02
1.02E+00,2.99E+02
1.04E+00,2.99E+02
1.06E+00,2.99E+02
1.08E+00,2.99E+02
1.10E+00,2.99E+02
1.12E+00,2.99E+02
1.14E+00,2.99E+02
1.16E+00,2.99E+02
1.18E+00,2.99E+02
1.20E+00,2.99E+02
1.22E+00,2.99E+02
1.24E+00,2.99E+02
1.26E+00,2.99E+02
1.28E+00,2.99E+02
1.30E+00,2.99E+02
1.32E+00,2.99E+02
1.34E+00,2.99E+02
1.36E+00,2.99E+02
1.38E+00,2.99E+02
1.40E+00,2.99E+02
1.42E+00,2.99E+02
1.44E+00,2.99E+02
1.46E+00,2.99E+02
1.48E+00,2.99E+02
1.50E+00,2.99E+02
1.52E+00,2.99E+02
1.54E+00,2.99E+02
1.56E+00,2.99E+02
1.58E+00,2.99E+02
1.60E+00,2.99E+02
1.62E+00,2.99E+02
1.64E+00,2.99E+02
1.66E+00,2.99E+02
1.68E+00,2.99E+02
1.70E+00,2.99E+02
1.72E+00,2.99E+02
1.74E+00,2.99E+02
1.76E+00,2.99E+02
1.78E+00,2.98E+02
1.80E+00,2.98E+02
1.82E+00,2.98E+02
1.84E+00,2.98E+02
1.86E+00,2.98E+02
1.88E+00,2.98E+02
1.90E+00,2.98E+02
1.92E+00,2.98E+02
1.94E+00,2.98E+02
1.96E+00,2.98E+02
1.98E+00,2.98E+02
2.00E+00,2.98E+02
2.02E+00,2.98E+02
2.04E+00,2.98E+02
2.06E+00,2.98E+02
2.08E+00,2.98E+02
2.10E+00,2.98E+02
2.12E+00,2.98E+02
2.14E+00,2.98E+02
2.16E+00,2.98E+02
2.18E+00,2.98E+02
2.20E+00,2.98E+02
2.22E+00,2.98E+02
2.24E+00,2.98E+02
2.26E+00,2.98E+02
2.28E+00,2.98E+02
2.30E+00,2.98E+02
2.32E+00,2.98E+02
2.34E+00,2.98E+02
2.36E+00,2.98E+02
2.38E+00,2.98E+02
2.40E+00,2.98E+02
2.42E+00,2.98E+02
2.44E+00,2.98E+02
2.46E+00,2.98E+02
2.48E+00,2.98E+02
2.50E+00,2.98E+02
2.52E+00,2.98E+02
2.54E+00,2.98E+02
2.56E+00,2.98E+02
2.58E+00,2.98E+02
2.60E+00,2.98E+02
2.62E+00,2.98E+02
2.64E+00,2.98E+02
2.66E+00,2.98E+02
2.68E+00,2.98E+02
2.70E+00,2.98E+02
2.72E+00,2.98E+02
2.74E+00,2.98E+02
2.76E+00,2.98E+02
2.78E+00,2.98E+02
2.80E+00,2.98E+02
2.82E+00,2.98E+02
2.84E+00,2.98E+02
2.86E+00,2.98E+02
2.88E+00,2.98E+02
2.90E+00,2.98E+02
2.92E+00,2.98E+02
2.94E+00,2.98E+02
2.96E+00,2.98E+02
2.98E+00,2.98E+02
3.00E+00,2.98E+02
3.02E+00,2.98E+02
3.04E+00,2.98E+02
3.06E+00,2.98E+02
3.08E+00,2.98E+02
3.10E+00,2.98E+02
3.12E+00,2.98E+02
3.14E+00,2.98E+02
3.16E+00,2.98E+02
3.18E+00,2.98E+02
3.20E+00,2.98E+02
3.22E+00,2.98E+02
3.24E+00,2.98E+02
3.26E+00,2.98E+02
3.28E+00,2.98E+02
3.30E+00,2.98E+02
3.32E+00,2.98E+02
3.34E+00,2.98E+02
3.36E+00,2.98E+02
3.38E+00,2.98E+02
3.40E+00,2.98E+02
3.42E+00,2.98E+02
3.44E+00,2.98E+02
3.46E+00,2.98E+02
3.48E+00,2.98E+02
3.50E+00,2.98E+02
3.52E+00,2.98E+02
3.54E+00,2.98E+02
3.56E+00,2.98E+02
3.58E+00,2.98E+02
3.60E+00,2.98E+02
3.62E+00,2.98E+02
3.64E+00,2.98E+02
3.66E+00,2.98E+02
3.68E+00,2.98E+02
3.70E+00,2.98E+02
3.72E+00,2.98E+02
3.74E+00,2.98E+02
3.76E+00,2.98E+02
3.78E+00,2.98E+02
3.80E+00,2.98E+02
3.82E+00,2.98E+02
3.84E+00,2.98E+02
3.86E+00,2.98E+02
3.88E+00,2.98E+02
3.90E+00,2.98E+02
3.92E+00,2.98E+02
3.94E+00,2.98E+02
3.96E+00,2.98E+02
3.98E+00,2.98E+02
4.00E+00,2.98E+02
4.02E+00,2.98E+02
4.04E+00,2.98E+02
4.06E+00,2.98E+02
4.08E+00,2.98E+02
4.10E+00,2.98E+02
4.12E+00,2.98E+02
4.14E+00,2.98E+02
4.16E+00,2.98E+02
4.18E+00,2.98E+02
4.20E+00,2.98E+02
4.22E+00,2.98E+02
4.24E+00,2.98E+02
4.26E+00,2.98E+02
4.28E+00,2.98E+02
4.30E+00,2.98E+02
4.32E+00,2.98E+02
4.34E+00,2.98E+02
4.36E+00,2.98E+02
4.38E+00,2.98E+02
4.40E+00,2.98E+02
4.42E+00,2.98E+02
4.44E+00,2.98E+02
4.46E+00,2.98E+02
4.48E+00,2.98E+02
4.50E+00,2.98E+02
4.52E+00,2.98E+02
