0, 0, 0
1e-07, -3.49316e-09, 0.000131899
2e-07, -1.39394e-08, 0.00104332
3e-07, -3.12421e-08, 0.00347689
4e-07, -5.52399e-08, 0.00814901
5e-07, -8.57102e-08, 0.0157246
6e-07, -1.22372e-07, 0.0268126
7e-07, -1.64887e-07, 0.0419583
8e-07, -2.12868e-07, 0.0616364
9e-07, -2.65878e-07, 0.0862451
1e-06, -3.23438e-07, 0.116101
1.1e-06, -3.85032e-07, 0.151432
1.2e-06, -4.5011e-07, 0.192383
1.3e-06, -5.18097e-07, 0.239003
1.4e-06, -5.88384e-07, 0.291249
1.5e-06, -6.60389e-07, 0.348992
1.6e-06, -7.33481e-07, 0.412011
1.7e-06, -8.07038e-07, 0.479996
1.8e-06, -8.80445e-07, 0.552555
1.9e-06, -9.53097e-07, 0.629214
2e-06, -1.0244e-06, 0.709426
2.1e-06, -1.0938e-06, 0.792575
2.2e-06, -1.16074e-06, 0.877985
2.3e-06, -1.22472e-06, 0.964926
2.4e-06, -1.28527e-06, 1.05262
2.5e-06, -1.34195e-06, 1.14027
2.6e-06, -1.39439e-06, 1.22701
2.7e-06, -1.44224e-06, 1.31201
2.8e-06, -1.48521e-06, 1.3944
2.9e-06, -1.52307e-06, 1.4733
3e-06, -1.55564e-06, 1.54788
3.1e-06, -1.58279e-06, 1.6173
3.2e-06, -1.60445e-06, 1.68076
3.3e-06, -1.62061e-06, 1.7375
3.4e-06, -1.6313e-06, 1.7868
3.5e-06, -1.63661e-06, 1.82802
3.6e-06, -1.63668e-06, 1.86055
3.7e-06, -1.63171e-06, 1.88387
3.8e-06, -1.62193e-06, 1.89753
3.9e-06, -1.60762e-06, 1.90117
4e-06, -1.5891e-06, 1.89451
4.1e-06, -1.56671e-06, 1.87736
4.2e-06, -1.54084e-06, 1.84961
4.3e-06, -1.5119e-06, 1.81125
4.4e-06, -1.48031e-06, 1.76239
4.5e-06, -1.44651e-06, 1.70319
4.6e-06, -1.41097e-06, 1.63392
4.7e-06, -1.37413e-06, 1.55495
4.8e-06, -1.33646e-06, 1.46673
4.9e-06, -1.29841e-06, 1.36977
5e-06, -1.26043e-06, 1.26469
5.1e-06, 0.0229712, 1.01489
5.2e-06, 0.0119432, 0.764998
5.3e-06, 0.000958012, 0.517291
5.4e-06, -0.00996539, 0.27287
5.5e-06, -0.0208286, 0.0326704
5.6e-06, -0.0315475, -0.202254
5.7e-06, -0.0421654, -0.430855
5.8e-06, -0.0526544, -0.652589
5.9e-06, -0.0629923, -0.866498
6e-06, -0.0731653, -1.0718
6.1e-06, -0.0831599, -1.26777
6.2e-06, -0.0929637, -1.45378
6.3e-06, -0.102565, -1.62921
6.4e-06, -0.111954, -1.79353
6.5e-06, -0.121121, -1.94627
6.6e-06, -0.130059, -2.08701
6.7e-06, -0.138761, -2.21539
6.8e-06, -0.147221, -2.33113
6.9e-06, -0.155434, -2.43399
7e-06, -0.163393, -2.52383
7.1e-06, -0.171112, -2.60052
7.2e-06, -0.178574, -2.66402
7.3e-06, -0.185782, -2.71435
7.4e-06, -0.192721, -2.75055
7.5e-06, -0.199407, -2.77351
7.6e-06, -0.205846, -2.78355
7.7e-06, -0.21203, -2.78024
7.8e-06, -0.218025, -2.76706
7.9e-06, -0.223795, -2.74197
8e-06, -0.229338, -2.70534
8.1e-06, -0.234672, -2.65759
8.2e-06, -0.239803, -2.59917
8.3e-06, -0.244738, -2.5306
8.4e-06, -0.249489, -2.45239
8.5e-06, -0.254067, -2.36512
8.6e-06, -0.258483, -2.26937
8.7e-06, -0.262748, -2.16573
8.8e-06, -0.266874, -2.05484
8.9e-06, -0.270875, -1.93737
9e-06, -0.274761, -1.81398
9.1e-06, -0.278548, -1.68534
9.2e-06, -0.282247, -1.55214
9.3e-06, -0.285872, -1.41506
9.4e-06, -0.289435, -1.27481
9.5e-06, -0.292951, -1.13207
9.6e-06, -0.296432, -0.987515
9.7e-06, -0.299891, -0.841828
9.8e-06, -0.303342, -0.6957
9.9e-06, -0.306795, -0.549741
1e-05, -0.000261418, -0.404603
1.01e-05, -3.51211e-07, -0.241428
1.02e-05, -6.99981e-07, -0.0419047
1.03e-05, -1.04622e-06, 0.192167
1.04e-05, -1.38681e-06, 0.458523
1.05e-05, -1.71869e-06, 0.754467
1.06e-05, -2.03895e-06, 1.0769
1.07e-05, -2.34484e-06, 1.42234
1.08e-05, -2.63375e-06, 1.78702
1.09e-05, -2.9033e-06, 2.16685
1.1e-05, -3.15134e-06, 2.55755
1.11e-05, -3.37594e-06, 2.95463
1.12e-05, -3.57545e-06, 3.3535
1.13e-05, -3.74848e-06, 3.74946
1.14e-05, -3.89394e-06, 4.13782
1.15e-05, -4.01102e-06, 4.51391
1.16e-05, -4.09922e-06, 4.87315
1.17e-05, -4.15833e-06, 5.21109
1.18e-05, -4.18843e-06, 5.52347
1.19e-05, -4.1899e-06, 5.80627
1.2e-05, -4.1634e-06, 6.05573
1.21e-05, -4.10987e-06, 6.26843
1.22e-05, -4.03049e-06, 6.44129
1.23e-05, -3.9267e-06, 6.57165
1.24e-05, -3.80016e-06, 6.65723
1.25e-05, -3.65271e-06, 6.69623
1.26e-05, -3.48641e-06, 6.6873
1.27e-05, -3.30345e-06, 6.62955
1.28e-05, -3.10614e-06, 6.5226
1.29e-05, -2.89692e-06, 6.36656
1.3e-05, -2.67828e-06, 6.16202
1.31e-05, -2.45285e-06, 5.9101
1.32e-05, -2.22306e-06, 5.61228
1.33e-05, -1.99154e-06, 5.27058
1.34e-05, -1.76082e-06, 4.88745
1.35e-05, -1.53337e-06, 4.46573
1.36e-05, -1.31156e-06, 4.00863
1.37e-05, -1.09766e-06, 3.51972
1.38e-05, -8.93802e-07, 3.00287
1.39e-05, -7.01961e-07, 2.46222
1.4e-05, -5.2394e-07, 1.90213
1.41e-05, -3.61348e-07, 1.32714
1.42e-05, -2.1559e-07, 0.741924
1.43e-05, -8.78517e-08, 0.151231
1.44e-05, 2.09088e-08, -0.44014
1.45e-05, 1.09968e-07, -1.02741
1.46e-05, 1.78842e-07, -1.60584
1.47e-05, 2.27287e-07, -2.1708
1.48e-05, 2.55301e-07, -2.71783
1.49e-05, 2.63117e-07, -3.24265
1.5e-05, 2.51205e-07, -3.74122
1.51e-05, -0.0338799, -4.18255
1.52e-05, -0.0480341, -4.59619
1.53e-05, -0.0616243, -4.98032
1.54e-05, -0.0746305, -5.33387
1.55e-05, -0.087036, -5.65599
1.56e-05, -0.0988275, -5.94597
1.57e-05, -0.109994, -6.20325
1.58e-05, -0.120528, -6.42743
1.59e-05, -0.130426, -6.61825
1.6e-05, -0.139685, -6.77562
1.61e-05, -0.148306, -6.8996
1.62e-05, -0.156291, -6.99038
1.63e-05, -0.16365, -7.0483
1.64e-05, -0.17039, -7.07384
1.65e-05, -0.176524, -7.0676
1.66e-05, -0.182065, -7.03035
1.67e-05, -0.187029, -6.96294
1.68e-05, -0.191436, -6.86631
1.69e-05, -0.195306, -6.74154
1.7e-05, -0.19866, -6.58983
1.71e-05, -0.201528, -6.41242
1.72e-05, -0.203925, -6.21076
1.73e-05, -0.205887, -5.98615
1.74e-05, -0.207442, -5.74021
1.75e-05, -0.208618, -5.47444
1.76e-05, -0.209447, -5.19047
1.77e-05, -0.209958, -4.88992
1.78e-05, -0.210187, -4.57457
1.79e-05, -0.210164, -4.24602
1.8e-05, -0.209927, -3.90629
1.81e-05, -0.2095, -3.55675
1.82e-05, -0.208928, -3.19937
1.83e-05, -0.208239, -2.83595
1.84e-05, -0.207462, -2.46801
1.85e-05, -0.206636, -2.09746
1.86e-05, -0.20579, -1.72589
1.87e-05, -0.204957, -1.35501
1.88e-05, -0.204167, -0.986406
1.89e-05, -0.203452, -0.621729
1.9e-05, -0.20284, -0.262523
1.91e-05, -0.202359, 0.0898862
1.92e-05, -0.202034, 0.434097
1.93e-05, -0.201892, 0.768665
1.94e-05, -0.201958, 1.09238
1.95e-05, -0.202253, 1.40405
1.96e-05, -0.202791, 1.7026
1.97e-05, -0.203614, 1.98694
1.98e-05, -0.204719, 2.25614
1.99e-05, -0.206128, 2.50942
2e-05, -0.000306288, 2.746
2.01e-05, -2.35089e-07, 2.97825
2.02e-05, -4.68416e-07, 3.21823
2.03e-05, -7.00271e-07, 3.46464
2.04e-05, -9.28915e-07, 3.71598
2.05e-05, -1.15266e-06, 3.97057
2.06e-05, -1.3699e-06, 4.2266
2.07e-05, -1.57909e-06, 4.48208
2.08e-05, -1.77882e-06, 4.73492
2.09e-05, -1.96777e-06, 4.98293
2.1e-05, -2.14474e-06, 5.22386
2.11e-05, -2.30867e-06, 5.4554
2.12e-05, -2.45864e-06, 5.67523
2.13e-05, -2.59388e-06, 5.88105
2.14e-05, -2.71377e-06, 6.07057
2.15e-05, -2.81783e-06, 6.24158
2.16e-05, -2.90576e-06, 6.39197
2.17e-05, -2.97741e-06, 6.5197
2.18e-05, -3.03278e-06, 6.62292
2.19e-05, -3.07202e-06, 6.69989
2.2e-05, -3.09543e-06, 6.74909
2.21e-05, -3.10346e-06, 6.76916
2.22e-05, -3.09669e-06, 6.759
2.23e-05, -3.07581e-06, 6.7177
2.24e-05, -3.04164e-06, 6.64461
2.25e-05, -2.9951e-06, 6.53933
2.26e-05, -2.93722e-06, 6.40172
2.27e-05, -2.86907e-06, 6.23191
2.28e-05, -2.79182e-06, 6.03027
2.29e-05, -2.70667e-06, 5.79747
2.3e-05, -2.61489e-06, 5.53441
2.31e-05, -2.51774e-06, 5.24225
2.32e-05, -2.41651e-06, 4.92241
2.33e-05, -2.31248e-06, 4.57654
2.34e-05, -2.20691e-06, 4.2065
2.35e-05, -2.10102e-06, 3.81436
2.36e-05, -1.99602e-06, 3.40237
2.37e-05, -1.89303e-06, 2.97295
2.38e-05, -1.79311e-06, 2.52869
2.39e-05, -1.69725e-06, 2.07225
2.4e-05, -1.60635e-06, 1.60644
2.41e-05, -1.52122e-06, 1.13412
2.42e-05, -1.44255e-06, 0.658199
2.43e-05, -1.37094e-06, 0.181611
2.44e-05, -1.30688e-06, -0.292708
