"time","p1@general_hydraulic_chamber","p1@hydraulic_4","q@volumesensor"
0,200,200,0
6.1e-05,200.05,200.003,0
0.000122,200.053,200.095,0
0.000183,200.053,200.104,0
0.000244,200.054,200.038,0
0.000304,200.054,200.007,0
0.000364,200.053,200.03,0
0.000424,200.053,200.094,0
0.000484,200.053,200.093,0
0.000544,200.054,138.754,-6
0.000604,198.419,137.199,-6
0.000664,195.334,250.187,-6
0.000724,192.897,250.446,-6
0.000784,192.908,200.639,-6
0.000844,192.778,133.156,-6
0.000904,190.551,148.445,-6
0.000964,187.606,243.176,-6
0.001025,185.899,234.998,-6
0.001086,185.884,160.082,-6
0.001147,185.2,131.462,-6
0.001208,182.528,172.659,-6
0.001269,179.869,234.405,-6
0.00133,178.901,208.868,-6
0.001391,178.714,134.432,-6
0.001452,177.338,135.487,-6
0.001513,174.554,265.585,0
0.001574,172.655,282.369,0
0.001635,175.273,214.421,0
0.001696,177.923,73.2184,0
0.001757,177.036,103.313,0
0.001818,174.52,268.276,0
0.001879,174.198,263.135,0
0.00194,176.931,141.579,0
0.002,178.57,83.7558,0
0.00206,176.878,152.142,0
0.00212,174.943,269.119,0
0.00218,175.688,236.382,0
0.00224,178.132,116.473,0
0.0023,178.862,101.012,0
0.00236,176.985,190.136,0
0.00242,175.718,261.237,0
0.00248,177.082,206.101,0
0.00254,179.102,107.411,0
0.0026,179.051,123.61,0
0.00266,177.261,216.026,0
0.00272,176.703,247.969,0
0.00278,178.368,178.258,0
0.00284,179.853,109.193,0
0.0029,179.233,148.592,0
0.00296,177.724,230.154,0
0.00302,177.808,230.535,0
0.00308,179.513,157.008,0
0.00314,180.428,118.61,0
0.0032,179.471,172.275,0
0.00326,178.366,234.46,0
0.00332,178.953,211.421,0
0.00338,180.505,143.764,0
0.00344,180.886,132.675,0
0.0035,179.809,191.714,0
0.00356,179.159,231.324,0
0.00362,180.078,193.036,0
0.00368,181.347,138.359,0
0.00374,181.289,149.069,0
0.0038,180.267,205.494,0
0.00386,180.058,222.973,0
0.00392,181.138,177.53,0
0.00398,182.059,139.653,0
0.00404,181.687,165.512,0
0.0041,180.848,213.273,0
0.00416,181.02,211.908,0
0.00422,182.11,166.164,0
0.00428,182.672,145.794,0
0.00434,182.121,180.109,0
0.0044,181.539,215.588,0
0.00446,182,200.071,0
0.00452,182.983,159.419,0
0.00458,183.223,154.969,0
0.00464,182.618,191.702,0
0.0047,182.318,213.462,0
0.00476,182.963,189.076,0
0.00482,183.765,157.232,0
0.00488,183.746,165.476,0
0.00494,183.19,199.732,0
0.005,183.158,208.377,0
0.00506,183.884,180.17,0
0.00512,184.469,158.844,0
0.00518,184.272,175.796,0
0.00524,183.836,204.15,0
0.0053,184.031,201.748,0
0.00536,184.749,173.933,0
0.00542,185.117,163.235,0
0.00548,184.823,184.817,0
0.00554,184.549,205.332,0
0.0056,184.911,194.771,0
0.00566,185.555,170.575,0
0.00572,185.729,169.342,0
0.00578,185.414,191.89,0
0.00584,185.313,203.942,0
0.0059,185.777,188.461,0
0.00596,186.305,169.942,0
0.00602,186.328,176.095,0
0.00608,186.051,196.738,0
0.00614,186.112,200.898,0
0.0062,186.616,183.515,0
0.00626,187.01,171.539,0
0.00632,186.931,182.618,0
0.00638,186.734,199.386,0
0.00644,186.928,197.031,0
0.0065,187.42,180.244,0
0.00656,187.681,174.728,0
0.00662,187.552,188.264,0
0.00668,187.456,200.105,0
0.00674,187.747,193.059,0
0.0068,188.188,178.743,0
0.00686,188.334,178.857,0
0.00692,188.198,192.675,0
0.00698,188.208,199.331,0
0.00704,188.555,189.579,0
0.0071,188.922,178.876,0
0.00716,188.98,183.291,0
0.00722,188.872,195.711,0
0.00728,188.979,197.627,0
0.00734,189.345,186.978,0
0.0074,189.63,180.32,0
0.00746,189.63,187.508,0
0.00752,189.574,197.413,0
0.00758,189.76,195.496,0
0.00764,190.114,185.422,0
0.0077,190.318,182.672,0
0.00776,190.292,191.141,0
0.00782,190.299,197.974,0
0.007881,190.546,193.215,0
0.007942,190.869,184.777,0
0.008003,190.997,185.859,0
0.008064,190.969,194.536,0
0.008125,191.058,197.476,0
0.008186,191.346,190.749,0
0.008247,191.608,185.282,0
0.008308,191.671,189.533,0
0.008369,191.673,196.754,0
0.00843,191.836,196.063,0
0.008491,192.128,189.157,0
0.008552,192.321,187.042,0
0.008613,192.351,192.903,0
0.008674,192.403,197.651,0
0.008735,192.62,194.362,0
0.008796,192.886,188.675,0
0.008857,193.018,189.565,0
0.008918,193.045,195.547,0
0.008979,193.154,197.514,0
0.00904,193.398,192.917,0
0.009101,193.623,189.292,0
0.009162,193.711,192.318,0
0.009223,193.759,197.266,0
0.009284,193.919,196.764,0
0.009345,194.165,192.082,0
0.009406,194.342,190.761,0
0.009467,194.408,194.845,0
0.009528,194.491,198.086,0
0.009589,194.687,195.826,0
0.00965,194.915,192.014,0
0.009711,195.05,192.732,0
0.009772,195.115,196.87,0
0.009833,195.237,198.202,0
0.009894,195.451,195.077,0
0.009955,195.65,192.69,0
0.010016,195.756,194.847,0
0.010077,195.836,198.257,0
0.010138,195.992,197.904,0
0.010199,196.207,194.751,0
0.01026,196.373,193.94,0
0.010321,196.464,196.802,0
0.010382,196.569,199.027,0
0.010443,196.75,197.494,0
0.010504,196.952,194.952,0
0.010565,197.09,195.53,0
0.010626,197.18,198.407,0
0.010687,197.311,199.325,0
0.010748,197.504,197.219,0
0.010809,197.686,195.66,0
0.01087,197.804,197.211,0
0.010931,197.905,199.572,0
0.010992,198.059,199.347,0
0.011053,198.253,197.236,0
0.011114,198.412,196.76,0
0.011175,198.521,198.776,0
0.011236,198.639,200.321,0
0.011297,198.809,199.298,0
0.011358,198.993,197.618,0
0.011419,199.134,198.087,0
0.01148,199.242,200.098,0
0.011541,199.379,200.749,0
0.011602,199.557,199.344,0
0.011663,199.727,198.345,0
0.011724,199.854,199.466,0
0.011785,199.97,201.12,0
0.011846,200.051,200.99,0
0.011907,200.064,199.503,0
0.011968,200.055,198.929,0
0.012029,200.044,200.057,0
0.01209,200.047,201.123,0
0.012151,200.059,200.535,0
0.012212,200.062,199.283,0
0.012273,200.052,199.261,0
0.012334,200.045,200.412,0
0.012395,200.051,200.966,0
0.012456,200.06,200.139,0
0.012517,200.059,199.241,0
0.012578,200.049,199.612,0
0.012639,200.047,200.613,0
0.0127,200.054,200.725,0
0.012761,200.06,199.844,0
0.012822,200.056,199.331,0
0.012883,200.048,199.926,0
0.012944,200.049,200.674,0
0.013005,200.056,200.458,0
0.013066,200.059,199.663,0
0.013127,200.053,199.501,0
0.013188,200.048,200.169,0
0.013249,200.051,200.627,0
0.01331,200.057,200.21,0
0.013371,200.057,199.592,0
0.013432,200.052,199.701,0
0.013493,200.049,200.326,0
0.013554,200.053,200.511,0
0.013615,200.057,200.01,0
0.013676,200.055,199.609,0
0.013737,200.051,199.895,0
0.013798,200.05,200.399,0
0.013859,200.054,200.362,0
0.01392,200.057,199.875,0
0.013981,200.054,199.686,0
0.014042,200.05,200.056,0
0.014103,200.051,200.401,0
0.014164,200.055,200.212,0
0.014225,200.056,199.804,0
0.014286,200.053,199.794,0
0.014347,200.051,200.171,0
0.014408,200.053,200.352,0
0.014469,200.056,200.082,0
0.01453,200.055,199.79,0
0.014591,200.052,199.909,0
0.014652,200.051,200.236,0
0.014713,200.054,200.274,0
0.014774,200.055,199.986,0
0.014835,200.054,199.819,0
0.014896,200.052,200.012,0
0.014957,200.052,200.256,0
0.015018,200.054,200.186,0
0.015079,200.055,199.927,0
0.01514,200.053,199.874,0
0.015201,200.052,200.091,0
0.015262,200.053,200.241,0
0.015323,200.055,200.105,0
0.015384,200.055,199.904,0
0.015445,200.053,199.939,0
0.015506,200.052,153.892,-6
0.015567,199.966,137.885,-6
0.015628,197.174,150.724,-6
0.015688,194.144,253.879,-6
0.015748,192.837,247.093,-6
0.015808,192.92,144.541,-6
0.015868,192.233,135.76,-6
0.015928,189.338,185.191,-6
0.015988,186.631,243.721,-6
0.016048,185.888,220.343,-6
0.016108,185.8,132.755,-6
0.016168,184.454,137.669,-6
0.016228,181.577,203.086,-6
0.016288,179.334,230.534,-6
0.016348,178.89,189.35,-6
0.016408,178.518,126.022,-6
0.016468,176.659,145.018,-6
0.016528,173.916,273.082,0
0.016588,173.014,276.61,0
0.016648,175.921,157.487,0
0.016708,178.183,73.9869,0
0.016768,176.554,123.108,0
0.016828,174.214,276.062,0
0.016888,174.547,255.702,0
0.016948,177.267,119.641,0
0.017008,178.534,87.6315,0
0.017068,176.562,171.62,0
0.017128,174.839,270.212,0
0.017188,176.021,225.095,0
0.017248,178.384,104.049,0
0.017308,178.716,107.785,0
0.017368,176.723,206.768,0
0.017428,175.743,258.825,0
0.017488,177.4,192.609,0
0.017548,179.254,101.979,0
0.017608,178.851,133.01,0
0.017668,177.072,227.769,0
0.017728,176.824,242.532,0
0.017788,178.645,165.546,0
0.017848,179.906,108.709,0
0.017908,179.021,159.221,0
0.017968,177.616,236.998,0
0.018028,177.988,223.099,0
0.018088,179.734,146.905,0
0.018148,180.401,121.66,0
0.018208,179.279,182.515,0
0.018268,178.339,236.859,0
0.018328,179.158,202.886,0
0.018388,180.659,137.083,0
0.018448,180.804,138.13,0
0.018508,179.656,200.319,0
0.018568,179.199,230.239,0
0.018628,180.279,184.633,0
0.018688,181.435,135.088,0
0.018748,181.176,155.736,0
0.018808,180.165,211.77,0
0.018868,180.15,219.562,0
0.018928,181.315,170.201,0
0.018988,182.089,139.365,0
0.019048,181.568,172.391,0
0.019108,180.798,216.89,0
0.019168,181.143,207.028,0
0.019228,182.249,160.533,0
0.019288,182.657,147.802,0
0.019348,182.016,186.351,0
0.019408,181.539,216.719,0
0.019468,182.134,194.65,0
0.019528,183.081,155.801,0
0.019588,183.177,158.439,0
0.019648,182.538,196.774,0
0.019708,182.359,212.654,0
0.019768,183.093,183.928,0
0.019828,183.822,155.585,0
0.019888,183.685,169.659,0
0.019948,183.141,203.284,0
0.020008,183.228,206.135,0
0.020068,183.998,175.806,0
0.020128,184.492,158.944,0
0.020188,184.209,180.023,0
0.020248,183.82,206.089,0
0.020308,184.117,198.677,0
0.020368,184.84,170.681,0
0.020428,185.112,164.651,0
0.020488,184.769,188.581,0
0.020548,184.562,205.809,0
0.020608,185.003,191.453,0
0.020668,185.62,168.56,0
0.020728,185.708,171.562,0
0.020788,185.377,194.884,0
0.020848,185.351,203.285,0
0.020908,185.865,185.363,0
0.020968,186.346,169.134,0
0.021028,186.299,178.701,0
0.021088,186.034,198.771,0
0.021148,186.166,199.425,0
0.021208,186.693,180.939,0
0.021268,187.029,171.761,0
0.021328,186.902,185.193,0
0.021388,186.736,200.433,0
0.021448,186.991,195.109,0
0.021508,187.483,178.376,0
0.021568,187.686,175.707,0
0.021628,187.529,190.519,0
0.021688,187.476,200.28,0
0.021748,187.812,191.036,0
0.021808,188.234,177.637,0
0.021868,188.329,180.286,0
0.021928,188.186,194.437,0
0.021988,188.242,198.842,0
0.022048,188.617,187.726,0
0.022108,188.954,178.496,0
0.022168,188.971,184.912,0
0.022228,188.872,196.874,0
0.022288,189.023,196.675,0
0.022348,189.4,185.467,0
0.022408,189.649,180.548,0
0.022468,189.622,189.075,0
0.022528,189.586,197.976,0
0.022588,189.808,194.303,0
0.022648,190.16,184.357,0
0.022708,190.329,183.337,0
0.022768,190.288,192.493,0
0.022828,190.322,198.015,0
0.022888,190.59,192.141,0
0.022948,190.897,184.35,0
0.023008,191.002,186.452,0
0.023068,190.973,195.035,0
0.023128,191.073,197.326,0
0.023188,191.361,190.481,0
0.023248,191.615,185.282,0
0.023308,191.675,189.539,0
0.023368,191.676,196.676,0
0.023428,191.832,196.236,0
0.023488,192.118,189.483,0
0.023548,192.318,186.908,0
0.023608,192.355,192.309,0
0.023668,192.395,197.517,0
0.023728,192.593,195.065,0
0.023788,192.861,189.191,0
0.023848,193.013,188.944,0
0.023908,193.045,194.605,0
0.023968,193.127,197.737,0
0.024028,193.35,194.056,0
0.024088,193.59,189.563,0
0.024148,193.705,191.145,0
0.024208,193.745,196.357,0
0.024268,193.868,197.543,0
0.024328,194.101,193.374,0
0.024388,194.307,190.484,0
0.024448,194.398,193.293,0
0.024508,194.457,197.567,0
0.024568,194.613,197.14,0
0.024628,194.843,193.105,0
0.024688,195.017,191.808,0
0.024748,195.094,195.231,0
0.024808,195.179,198.297,0
0.024868,195.358,196.707,0
0.024928,195.576,193.27,0
0.024988,195.722,193.361,0
0.025048,195.797,196.871,0
0.025108,195.908,198.664,0
0.025168,196.101,196.393,0
0.025228,196.301,193.834,0
0.025288,196.425,194.993,0
0.025348,196.507,198.173,0
0.025408,196.641,198.798,0
0.025468,196.84,196.29,0
0.025528,197.02,194.721,0
0.025588,197.129,196.572,0
0.025648,197.224,199.147,0
0.025708,197.377,198.822,0
0.025768,197.573,196.443,0
0.025828,197.733,195.834,0
0.025888,197.836,198.015,0
0.025948,197.946,199.839,0
0.026008,198.113,198.843,0
0.026068,198.301,196.861,0
0.026128,198.444,197.078,0
0.026188,198.547,199.271,0
0.026248,198.672,200.318,0
0.026308,198.848,198.947,0
0.026368,199.024,197.518,0
0.026428,199.155,198.357,0
0.026488,199.262,200.317,0
0.026548,199.402,200.665,0
0.026608,199.579,199.184,0
0.026668,199.744,198.364,0
0.026728,199.866,199.593,0
0.026788,199.981,201.166,0
0.026848,200.053,200.956,0
0.026908,200.064,199.478,0
0.026968,200.055,198.926,0
0.027028,200.044,200.031,0
0.027088,200.047,201.114,0
0.027148,200.059,200.599,0
0.027208,200.062,199.341,0
0.027268,200.053,199.198,0
0.027328,200.045,200.293,0
0.027388,200.05,200.984,0
0.027448,200.059,200.294,0
0.027508,200.06,199.307,0
0.027568,200.051,199.466,0
0.027628,200.046,200.46,0
0.027688,200.052,200.811,0
0.027748,200.059,200.055,0
0.027808,200.057,199.347,0
0.027868,200.05,199.708,0
0.027928,200.048,200.545,0
0.027988,200.054,200.625,0
0.028048,200.059,199.883,0
0.028108,200.056,199.437,0
0.028168,200.049,199.911,0
0.028228,200.049,200.564,0
0.028288,200.055,200.443,0
0.028348,200.058,199.775,0
0.028408,200.054,199.553,0
0.028468,200.049,200.069,0
0.028528,200.051,200.534,0
0.028588,200.056,200.28,0
0.028648,200.057,199.721,0
0.028708,200.053,199.679,0
0.028768,200.05,200.181,0
0.028828,200.052,200.47,0
0.028888,200.056,200.144,0
0.028948,200.056,199.711,0
0.029008,200.052,199.802,0
0.029068,200.05,200.251,0
0.029128,200.053,200.39,0
0.029188,200.056,200.039,0
0.029248,200.055,199.734,0
0.029308,200.052,199.912,0
0.029368,200.051,200.284,0
0.029428,200.054,200.303,0
0.029488,200.056,199.965,0
0.029548,200.054,199.778,0
0.029608,200.051,200.002,0
0.029668,200.052,200.288,0
0.029728,200.054,200.22,0
0.029788,200.055,199.92,0
0.029848,200.054,199.833,0
0.029908,200.051,200.071,0
0.029968,200.052,200.271,0
0.03,200.053,200.243,0
