"Time","heatCapacitor_T0","switch_Controll"
0.30631,22.99884244,0
0.30731,23.00842564,0
0.30831,23.01800751,0
0.30931,23.02758806,0
0.31031,23.03716728,0
0.31131,23.04674518,0
0.31231,23.05632176,0
0.31331,23.06589701,0
0.31431,23.07547093,0
0.31531,23.08504353,0
0.31631,23.09461481,0
0.31731,23.10418477,0
0.31831,23.1137534,0
0.31931,23.12332071,0
0.32031,23.13288669,0
0.32131,23.14245136,0
0.32231,23.1520147,0
0.32331,23.16157672,0
0.32431,23.17113741,0
0.32531,23.18069679,0
0.32631,23.19025484,0
0.32731,23.19981157,0
0.32831,23.20936698,0
0.32931,23.21892108,0
0.33031,23.22847384,0
0.33131,23.23802529,0
0.33231,23.24757542,0
0.33331,23.25712423,0
0.33431,23.26667172,0
0.33531,23.27621789,0
0.33631,23.28576274,0
0.33731,23.29530627,0
0.33831,23.30484848,0
0.33931,23.31438937,0
0.34031,23.32392895,0
0.34131,23.3334672,0
0.34231,23.34300414,0
0.34331,23.35253976,0
0.34431,23.36207406,0
0.34531,23.37160704,0
0.34631,23.38113871,0
0.34731,23.39066906,0
0.34831,23.40019809,0
0.34931,23.40972581,0
0.35031,23.41925221,0
0.35131,23.42877729,0
0.35231,23.43830106,0
0.35331,23.44782351,0
0.35431,23.45734465,0
0.35531,23.46686447,0
0.35631,23.47638297,0
0.35731,23.48590016,0
0.35831,23.49541603,0
0.35931,23.50493059,0
0.36031,23.51444384,0
0.36131,23.52395577,0
0.36231,23.53346639,0
0.36331,23.54297569,0
0.36431,23.55248368,0
0.36531,23.56199036,0
0.36631,23.57149572,0
0.36731,23.58099977,0
0.36831,23.59050251,0
0.36931,23.60000394,0
0.37031,23.60950405,0
0.37131,23.61900285,0
0.37231,23.62850034,0
0.37331,23.63799651,0
0.37431,23.64749138,0
0.37531,23.65698493,0
0.37631,23.66647718,0
0.37731,23.67596811,0
0.37831,23.68545773,0
0.37931,23.69494604,0
0.38031,23.70443304,0
0.38131,23.71391873,0
0.38231,23.72340311,0
0.38331,23.73288618,0
0.38431,23.74236795,0
0.38531,23.7518484,0
0.38631,23.76132754,0
0.38731,23.77080538,0
0.38831,23.7802819,0
0.38931,23.78975712,0
0.39031,23.79923103,0
0.39131,23.80870363,0
0.39231,23.81817492,0
0.39331,23.82764491,0
0.39431,23.83711359,0
0.39531,23.84658096,0
0.39631,23.85604702,0
0.39731,23.86551178,0
0.39831,23.87497523,0
0.39931,23.88443738,0
0.40031,23.89389822,0
0.40131,23.90335775,0
0.40231,23.91281598,0
0.40331,23.9222729,0
0.40431,23.93172851,0
0.40531,23.94118282,0
0.40631,23.95063583,0
0.40731,23.96008753,0
0.40831,23.96953793,0
0.40931,23.97898702,0
0.41031,23.98843481,0
0.41131,23.99788129,0
0.41231,24.00732648,0
0.41331,24.01677035,0
0.41431,24.02621293,0
0.41531,24.0356542,0
0.41631,24.04509417,0
0.41731,24.05453283,0
0.41831,24.0639702,0
0.41931,24.07340626,0
0.42031,24.08284102,0
0.42131,24.09227448,0
0.42231,24.10170663,0
0.42331,24.11113749,0
0.42431,24.12056704,0
0.42531,24.12999529,0
0.42631,24.13942224,0
0.42731,24.14884789,0
0.42831,24.15827224,0
0.42931,24.16769529,0
0.43031,24.17711704,0
0.43131,24.1865375,0
0.43231,24.19595665,0
0.43331,24.2053745,0
0.43431,24.21479105,0
0.43531,24.2242063,0
0.43631,24.23362026,0
0.43731,24.24303292,0
0.43831,24.25244427,0
0.43931,24.26185433,0
0.44031,24.2712631,0
0.44131,24.28067056,0
0.44231,24.29007673,0
0.44331,24.2994816,0
0.44431,24.30888517,0
0.44531,24.31828745,0
0.44631,24.32768842,0
0.44731,24.33708811,0
0.44831,24.34648649,0
0.44931,24.35588358,0
0.45031,24.36527938,0
0.45131,24.37467388,0
0.45231,24.38406708,0
0.45331,24.39345899,0
0.45431,24.4028496,0
0.45531,24.41223892,0
0.45631,24.42162694,0
0.45731,24.43101367,0
0.45831,24.44039911,0
0.45931,24.44978325,0
0.46031,24.45916609,0
0.46131,24.46854765,0
0.46231,24.47792791,0
0.46331,24.48730688,0
0.46431,24.49668455,0
0.46531,24.50606093,0
0.46631,24.51543602,0
0.46731,24.52480981,0
0.46831,24.53418232,0
0.46931,24.54355353,0
0.47031,24.55292345,0
0.47131,24.56229208,0
0.47231,24.57165942,0
0.47331,24.58102546,0
0.47431,24.59039022,0
0.47531,24.59975368,0
0.47631,24.60911586,0
0.47731,24.61847674,0
0.47831,24.62783633,0
0.47931,24.63719464,0
0.48031,24.64655165,0
0.48131,24.65590737,0
0.48231,24.66526181,0
0.48331,24.67461495,0
0.48431,24.68396681,0
0.48531,24.69331738,0
0.48631,24.70266666,0
0.48731,24.71201465,0
0.48831,24.72136135,0
0.48931,24.73070677,0
0.49031,24.74005089,0
0.49131,24.74939373,0
0.49231,24.75873529,0
0.49331,24.76807555,0
0.49431,24.77741453,0
0.49531,24.78675222,0
0.49631,24.79608863,0
0.49731,24.80542375,0
0.49831,24.81475758,0
0.49931,24.82409013,0
0.50031,24.83342139,0
0.50131,24.84275136,0
0.50231,24.85208005,0
0.50331,24.86140746,0
0.50431,24.87073358,0
0.50531,24.88005842,0
0.50631,24.88938197,0
0.50731,24.89870423,0
0.50831,24.90802522,0
0.50931,24.91734492,0
0.51031,24.92666333,0
0.51131,24.93598047,0
0.51231,24.94529631,0
0.51331,24.95461088,0
0.51431,24.96392416,0
0.51531,24.97323616,0
0.51631,24.98254688,0
0.51731,24.99185632,0
0.51831,25.00116447,0
0.51931,25.01047134,0
0.52031,25.01977693,0
0.52131,25.02908124,0
0.52231,25.03838427,0
0.52331,25.04768602,0
0.52431,25.05698648,0
0.52531,25.06628567,0
0.52631,25.07558357,0
0.52731,25.0848802,0
0.52831,25.09417554,0
0.52931,25.1034696,0
0.53031,25.11276239,0
0.53131,25.12205389,0
0.53231,25.13134412,0
0.53331,25.14063307,0
0.53431,25.14992074,0
0.53531,25.15920713,0
0.53631,25.16849224,0
0.53731,25.17777607,0
0.53831,25.18705862,0
0.53931,25.1963399,0
0.54031,25.2056199,0
0.54131,25.21489862,0
0.54231,25.22417607,0
0.54331,25.23345224,0
0.54431,25.24272713,0
0.54531,25.25200074,0
0.54631,25.26127308,0
0.54731,25.27054414,0
0.54831,25.27981393,0
0.54931,25.28908244,0
0.55031,25.29834967,0
0.55131,25.30761563,0
0.55231,25.31688032,0
0.55331,25.32614373,0
0.55431,25.33540586,0
0.55531,25.34466672,0
0.55631,25.3539263,0
0.55731,25.36318461,0
0.55831,25.37244165,0
0.55931,25.38169741,0
0.56031,25.3909519,0
0.56131,25.40020512,0
0.56231,25.40945706,0
0.56331,25.41870773,0
0.56431,25.42795713,0
0.56531,25.43720525,0
0.56631,25.44645211,0
0.56731,25.45569769,0
0.56831,25.46494199,0
0.56931,25.47418503,0
0.57031,25.48342679,0
0.57131,25.49266729,0
0.57231,25.50190651,0
0.57331,25.51114446,0
0.57431,25.52038114,0
0.57531,25.52961655,0
0.57631,25.53885069,0
0.57731,25.54808355,0
0.57831,25.55731515,0
0.57931,25.56654548,0
0.58031,25.57577454,0
0.58131,25.58500233,0
0.58231,25.59422885,0
0.58331,25.6034541,0
0.58431,25.61267809,0
0.58531,25.6219008,0
0.58631,25.63112225,0
0.58731,25.64034242,0
0.58831,25.64956133,0
0.58931,25.65877897,0
0.59031,25.66799535,0
0.59131,25.67721045,0
0.59231,25.68642429,0
0.59331,25.69563687,0
0.59431,25.70484817,0
0.59531,25.71405821,0
0.59631,25.72326698,0
0.59731,25.73247449,0
0.59831,25.74168073,0
0.59931,25.7508857,0
0.60031,25.76008941,0
0.60131,25.76929185,0
0.60231,25.77849303,0
0.60331,25.78769294,0
0.60431,25.79689159,0
0.60531,25.80608898,0
0.60631,25.81528509,0
0.60731,25.82447995,0
0.60831,25.83367354,0
0.60931,25.84286587,0
0.61031,25.85205693,0
0.61131,25.86124673,0
0.61231,25.87043527,0
0.61331,25.87962254,0
0.61431,25.88880855,0
0.61531,25.8979933,0
0.61631,25.90717678,0
0.61731,25.91635901,0
0.61831,25.92553997,0
0.61931,25.93471967,0
0.62031,25.9438981,0
0.62131,25.95307528,0
0.62231,25.96225119,0
0.62331,25.97142585,0
0.62431,25.98059924,0
0.62531,25.98977137,0
0.62631,25.99894224,0
0.626365556,25.9994517,0
0.626421111,25.99996115,0
0.626431111,26.00005285,1
0.626441111,26.00004685,1
0.626491111,26.00001685,1
0.626741111,25.99986685,1
0.627741111,25.9992669,1
0.628741111,25.998667,1
0.629741111,25.99806716,1
0.630741111,25.99746739,1
0.631741111,25.99686767,1
0.632741111,25.99626801,1
0.633741111,25.99566842,1
0.634741111,25.99506888,1
0.635741111,25.9944694,1
0.636741111,25.99386999,1
0.637741111,25.99327063,1
0.638741111,25.99267133,1
0.639741111,25.9920721,1
0.640741111,25.99147292,1
0.641741111,25.9908738,1
0.642741111,25.99027474,1
0.643741111,25.98967575,1
0.644741111,25.98907681,1
0.645741111,25.98847793,1
0.646741111,25.98787911,1
0.647741111,25.98728036,1
0.648741111,25.98668166,1
0.649741111,25.98608302,1
0.650741111,25.98548444,1
0.651741111,25.98488592,1
0.652741111,25.98428746,1
0.653741111,25.98368907,1
0.654741111,25.98309073,1
0.655741111,25.98249245,1
0.656741111,25.98189423,1
0.657741111,25.98129607,1
0.658741111,25.98069797,1
0.659741111,25.98009993,1
0.660741111,25.97950195,1
0.661741111,25.97890403,1
0.662741111,25.97830617,1
0.663741111,25.97770837,1
0.664741111,25.97711063,1
0.665741111,25.97651295,1
0.666741111,25.97591532,1
0.667741111,25.97531776,1
0.668741111,25.97472026,1
0.669741111,25.97412282,1
0.670741111,25.97352544,1
0.671741111,25.97292811,1
0.672741111,25.97233085,1
0.673741111,25.97173365,1
0.674741111,25.97113651,1
0.675741111,25.97053942,1
0.676741111,25.9699424,1
0.677741111,25.96934543,1
0.678741111,25.96874853,1
0.679741111,25.96815168,1
0.680741111,25.9675549,1
0.681741111,25.96695817,1
0.682741111,25.96636151,1
0.683741111,25.9657649,1
0.684741111,25.96516835,1
0.685741111,25.96457187,1
0.686741111,25.96397544,1
0.687741111,25.96337907,1
0.688741111,25.96278276,1
0.689741111,25.96218652,1
0.690741111,25.96159033,1
0.691741111,25.9609942,1
0.692741111,25.96039813,1
0.693741111,25.95980212,1
0.694741111,25.95920617,1
0.695741111,25.95861028,1
0.696741111,25.95801445,1
0.697741111,25.95741867,1
0.698741111,25.95682296,1
0.699741111,25.95622731,1
0.700741111,25.95563172,1
0.701741111,25.95503618,1
0.702741111,25.95444071,1
0.703741111,25.9538453,1
0.704741111,25.95324994,1
0.705741111,25.95265465,1
0.706741111,25.95205941,1
0.707741111,25.95146424,1
0.708741111,25.95086912,1
0.709741111,25.95027406,1
0.710741111,25.94967906,1
0.711741111,25.94908413,1
0.712741111,25.94848925,1
0.713741111,25.94789443,1
0.714741111,25.94729967,1
0.715741111,25.94670497,1
0.716741111,25.94611033,1
0.717741111,25.94551575,1
0.718741111,25.94492122,1
0.719741111,25.94432676,1
0.720741111,25.94373236,1
0.721741111,25.94313802,1
0.722741111,25.94254373,1
0.723741111,25.94194951,1
0.724741111,25.94135534,1
0.725741111,25.94076124,1
0.726741111,25.94016719,1
0.727741111,25.9395732,1
0.728741111,25.93897928,1
0.729741111,25.93838541,1
0.730741111,25.9377916,1
0.731741111,25.93719785,1
0.732741111,25.93660416,1
0.733741111,25.93601053,1
0.734741111,25.93541696,1
0.735741111,25.93482345,1
0.736741111,25.93422999,1
0.737741111,25.9336366,1
0.738741111,25.93304327,1
0.739741111,25.93244999,1
0.740741111,25.93185678,1
0.741741111,25.93126362,1
0.742741111,25.93067052,1
0.743741111,25.93007749,1
0.744741111,25.92948451,1
0.745741111,25.92889159,1
0.746741111,25.92829873,1
0.747741111,25.92770593,1
0.748741111,25.92711319,1
0.749741111,25.92652051,1
0.750741111,25.92592789,1
0.751741111,25.92533532,1
0.752741111,25.92474282,1
0.753741111,25.92415037,1
0.754741111,25.92355799,1
0.755741111,25.92296566,1
0.756741111,25.9223734,1
0.757741111,25.92178119,1
0.758741111,25.92118904,1
0.759741111,25.92059695,1
0.760741111,25.92000492,1
0.761741111,25.91941295,1
0.762741111,25.91882104,1
0.763741111,25.91822919,1
0.764741111,25.91763739,1
0.765741111,25.91704566,1
0.766741111,25.91645398,1
0.767741111,25.91586237,1
0.768741111,25.91527081,1
0.769741111,25.91467931,1
0.770741111,25.91408788,1
0.771741111,25.9134965,1
0.772741111,25.91290518,1
0.773741111,25.91231392,1
0.774741111,25.91172271,1
0.775741111,25.91113157,1
0.776741111,25.91054049,1
0.777741111,25.90994946,1
0.778741111,25.9093585,1
0.779741111,25.90876759,1
0.780741111,25.90817675,1
0.781741111,25.90758596,1
0.782741111,25.90699523,1
0.783741111,25.90640456,1
0.784741111,25.90581395,1
0.785741111,25.9052234,1
0.786741111,25.9046329,1
0.787741111,25.90404247,1
0.788741111,25.90345209,1
0.789741111,25.90286178,1
0.790741111,25.90227152,1
0.791741111,25.90168132,1
0.792741111,25.90109119,1
0.793741111,25.90050111,1
0.794741111,25.89991109,1
0.795741111,25.89932112,1
0.796741111,25.89873122,1
0.797741111,25.89814138,1
0.798741111,25.89755159,1
0.799741111,25.89696187,1
0.800741111,25.8963722,1
0.801741111,25.89578259,1
0.802741111,25.89519305,1
0.803741111,25.89460356,1
0.804741111,25.89401413,1
0.805741111,25.89342475,1
0.806741111,25.89283544,1
0.807741111,25.89224619,1
0.808741111,25.89165699,1
0.809741111,25.89106786,1
0.810741111,25.89047878,1
0.811741111,25.88988976,1
0.812741111,25.8893008,1
0.813741111,25.8887119,1
0.814741111,25.88812306,1
0.815741111,25.88753428,1
0.816741111,25.88694555,1
0.817741111,25.88635689,1
0.818741111,25.88576828,1
0.819741111,25.88517973,1
0.820741111,25.88459124,1
0.821741111,25.88400282,1
0.822741111,25.88341444,1
0.823741111,25.88282613,1
0.824741111,25.88223788,1
0.825741111,25.88164968,1
0.826741111,25.88106155,1
0.827741111,25.88047347,1
0.828741111,25.87988546,1
0.829741111,25.8792975,1
0.830741111,25.8787096,1
0.831741111,25.87812175,1
0.832741111,25.87753397,1
0.833741111,25.87694625,1
0.834741111,25.87635858,1
0.835741111,25.87577098,1
0.836741111,25.87518343,1
0.837741111,25.87459594,1
0.838741111,25.87400851,1
0.839741111,25.87342114,1
0.840741111,25.87283383,1
0.841741111,25.87224657,1
0.842741111,25.87165938,1
0.843741111,25.87107224,1
0.844741111,25.87048516,1
0.845741111,25.86989814,1
0.846741111,25.86931118,1
0.847741111,25.86872428,1
0.848741111,25.86813744,1
0.849741111,25.86755065,1
0.850741111,25.86696393,1
0.851741111,25.86637726,1
0.852741111,25.86579065,1
0.853741111,25.8652041,1
0.854741111,25.86461761,1
0.855741111,25.86403118,1
0.856741111,25.86344481,1
0.857741111,25.86285849,1
0.858741111,25.86227223,1
0.859741111,25.86168604,1
0.860741111,25.8610999,1
0.861741111,25.86051382,1
0.862741111,25.8599278,1
0.863741111,25.85934183,1
0.864741111,25.85875593,1
0.865741111,25.85817008,1
0.866741111,25.85758429,1
0.867741111,25.85699856,1
0.868741111,25.85641289,1
0.869741111,25.85582728,1
0.870741111,25.85524173,1
0.871741111,25.85465623,1
0.872741111,25.8540708,1
0.873741111,25.85348542,1
0.874741111,25.8529001,1
0.875741111,25.85231484,1
0.876741111,25.85172964,1
0.877741111,25.85114449,1
0.878741111,25.85055941,1
0.879741111,25.84997438,1
0.880741111,25.84938941,1
0.881741111,25.8488045,1
0.882741111,25.84821965,1
0.883741111,25.84763486,1
0.884741111,25.84705013,1
0.885741111,25.84646545,1
0.886741111,25.84588083,1
0.887741111,25.84529628,1
0.888741111,25.84471177,1
0.889741111,25.84412733,1
0.890741111,25.84354295,1
0.891741111,25.84295862,1
0.892741111,25.84237436,1
0.893741111,25.84179015,1
0.894741111,25.841206,1
0.895741111,25.84062191,1
0.896741111,25.84003788,1
0.897741111,25.8394539,1
0.898741111,25.83886999,1
0.899741111,25.83828613,1
0.900741111,25.83770233,1
0.901741111,25.83711859,1
0.902741111,25.83653491,1
0.903741111,25.83595128,1
0.904741111,25.83536772,1
0.905741111,25.83478421,1
0.906741111,25.83420076,1
0.907741111,25.83361737,1
0.908741111,25.83303404,1
0.909741111,25.83245076,1
0.910741111,25.83186755,1
0.911741111,25.83128439,1
0.912741111,25.83070129,1
0.913741111,25.83011825,1
0.914741111,25.82953527,1
0.915741111,25.82895234,1
0.916741111,25.82836947,1
0.917741111,25.82778667,1
0.918741111,25.82720392,1
0.919741111,25.82662123,1
0.920741111,25.82603859,1
0.921741111,25.82545602,1
0.922741111,25.8248735,1
0.923741111,25.82429104,1
0.924741111,25.82370864,1
0.925741111,25.8231263,1
0.926741111,25.82254402,1
0.927741111,25.82196179,1
0.928741111,25.82137963,1
0.929741111,25.82079752,1
0.930741111,25.82021547,1
0.931741111,25.81963348,1
0.932741111,25.81905154,1
0.933741111,25.81846967,1
0.934741111,25.81788785,1
0.935741111,25.81730609,1
0.936741111,25.81672439,1
0.937741111,25.81614274,1
0.938741111,25.81556116,1
0.939741111,25.81497963,1
0.940741111,25.81439816,1
0.941741111,25.81381675,1
0.942741111,25.8132354,1
0.943741111,25.81265411,1
0.944741111,25.81207287,1
0.945741111,25.81149169,1
0.946741111,25.81091057,1
0.947741111,25.81032951,1
0.948741111,25.80974851,1
0.949741111,25.80916756,1
0.950741111,25.80858667,1
0.951741111,25.80800584,1
0.952741111,25.80742507,1
0.953741111,25.80684436,1
0.954741111,25.8062637,1
0.955741111,25.8056831,1
0.956741111,25.80510257,1
0.957741111,25.80452208,1
0.958741111,25.80394166,1
0.959741111,25.8033613,1
0.960741111,25.80278099,1
0.961741111,25.80220074,1
0.962741111,25.80162055,1
0.963741111,25.80104042,1
0.964741111,25.80046034,1
0.965741111,25.79988032,1
0.966741111,25.79930037,1
0.967741111,25.79872046,1
0.968741111,25.79814062,1
0.969741111,25.79756084,1
0.970741111,25.79698111,1
0.971741111,25.79640144,1
0.972741111,25.79582183,1
0.973741111,25.79524228,1
0.974741111,25.79466278,1
0.975741111,25.79408334,1
0.976741111,25.79350397,1
0.977741111,25.79292464,1
0.978741111,25.79234538,1
0.979741111,25.79176617,1
0.980741111,25.79118703,1
0.981741111,25.79060794,1
0.982741111,25.79002891,1
0.983741111,25.78944993,1
0.984741111,25.78887102,1
0.985741111,25.78829216,1
0.986741111,25.78771336,1
0.987741111,25.78713462,1
0.988741111,25.78655593,1
0.989741111,25.7859773,1
0.990741111,25.78539874,1
0.991741111,25.78482023,1
0.992741111,25.78424177,1
0.993741111,25.78366338,1
0.994741111,25.78308504,1
0.995741111,25.78250676,1
0.996741111,25.78192854,1
0.997741111,25.78135037,1
0.998741111,25.78077227,1
0.999741111,25.78019422,1
1.000741111,25.77961623,1
1.001741111,25.7790383,1
1.002741111,25.77846042,1
1.003741111,25.77788261,1
1.004741111,25.77730485,1
1.005741111,25.77672714,1
1.006741111,25.7761495,1
1.007741111,25.77557192,1
1.008741111,25.77499439,1
1.009741111,25.77441692,1
1.010741111,25.7738395,1
1.011741111,25.77326215,1
1.012741111,25.77268485,1
1.013741111,25.77210761,1
1.014741111,25.77153043,1
1.015741111,25.77095331,1
1.016741111,25.77037624,1
1.017741111,25.76979923,1
1.018741111,25.76922228,1
1.019741111,25.76864539,1
1.020741111,25.76806855,1
1.021741111,25.76749177,1
1.022741111,25.76691505,1
1.023741111,25.76633839,1
1.024741111,25.76576179,1
1.025741111,25.76518524,1
1.026741111,25.76460875,1
1.027741111,25.76403232,1
1.028741111,25.76345594,1
1.029741111,25.76287963,1
1.030741111,25.76230337,1
1.031741111,25.76172717,1
1.032741111,25.76115102,1
