    "time",     "uDC",  "iAC[1]",  "iAC[2]",  "iAC[3]",  "uAC[1]",  "uAC[2]",  "uAC[3]",  "Losses"
         0, 565.68542,        -0,         0,         0,         0,         0,         0,       480
    0.0002, 559.00845,0.061466535,-1.0482841,0.98681761, 312.23798,-563.00936, 250.77138, 789.42286
    0.0004, 552.36835, 0.1227459,-6.7338013, 6.6110554,  339.5633,-556.38058, 216.81728, 799.29784
    0.0006, 545.83176,0.18354083,-15.960198, 15.776657, 366.70171, -549.8624, 183.16069, 827.83434
    0.0008, 539.42006,0.24361142,-24.850076, 24.606465, 393.54005,-543.46842, 149.92838, 859.40123
     0.001, 533.10322,0.30272059,-29.589944, 29.287223, 419.94096,-537.16102, 117.22007, 877.93673
    0.0012, 526.80138,0.36063505,-26.528725,  26.16809, 445.74421,-530.85302, 85.108804, 867.71667
    0.0014,  520.3876,0.41712625,-12.272116,  11.85499, 470.76867,-524.41067, 53.642003, 814.63155
    0.0016,  513.7502,0.44994751,-0.9236313, 0.4736838, 483.84926,-495.71741, 11.868143, 744.16844
    0.0018,  507.0761,0.49151926,-0.93570423,0.44418498,  501.2981,-477.63096, -23.66714, 736.58426
     0.002, 500.41724, 6.4387126,-6.8372818,0.39856911, 504.42951,-451.49951,    -52.93, 734.11351
    0.0022, 494.03483, 43.845352,-44.186933,0.34158105, 498.12187,-419.85163,-78.270237,  850.4296
    0.0024,  488.3599, 111.82465, -112.1079,0.28324493, 492.58285,-387.91403,-104.66882, 1111.2424
    0.0026, 483.76672, 205.25685,-205.48064,0.22379096, 488.17648,-355.98383,-132.19265, 1517.8773
    0.0028, 480.55702, 318.40824, -318.5717, 0.1634538, 485.19303, -324.3235,-160.86953, 2069.4468
     0.003, 478.95278, 445.07429,-445.17676,0.10247156, 483.84207,-293.15687, -190.6852, 2757.4266
    0.0032, 479.09098, 578.73295,-578.77403,0.04108491, 484.24752,-262.66624,-221.58129, 3561.5002
    0.0034, 481.02039, 712.70464,-712.68418,-0.020463883,  486.4448,-232.99045,-253.45435, 4447.2221
    0.0036, 484.70056, 840.31528,-840.23335,-0.081931914, 490.38013,-204.22407,-286.15606, 5365.8423
    0.0038, 490.00304, 955.05867, -954.9156,-0.1430766, 495.91202,-176.41764,-319.49438, 6256.3924
     0.004, 496.71459, 1050.7546, -1050.551,-0.20365662, 502.81489,-149.57903,-353.23586, 7049.8811
    0.0042, 504.54262, 1121.6993,-1121.4359,-0.26343291, 510.78473,-123.67578,-387.10895, 7675.2109
    0.0044, 513.12244, 1162.8043,-1162.4821,-0.32216954, 519.44669, -98.63841,-420.80828, 8066.2242
    0.0046, 522.02633, 1169.7213,-1169.3417,-0.37963472, 528.36434,-74.364618,-453.99972, 8169.1492
    0.0048, 530.77416, 1138.9503,-1138.5147,-0.43560166, 537.05055, -50.72423,-486.32633, 7949.6417
     0.005, 538.84529, 1067.9275,-1067.4376,-0.48984947, 544.97957,-27.564801,-517.41477, 7398.6281
    0.0052, 545.69153, 955.09238,-954.55021,-0.54216408, 551.60007,-4.7177272,-546.88235, 6536.2445
    0.0054, 550.78305, 808.60488,-790.64447,-17.960409, 556.38119,-0.77268329,-555.60851, 5427.0846
    0.0056, 553.80246, 644.66004,-560.18105,-84.478989, 559.00618,-0.47570158,-558.53048, 4238.5737
    0.0058, 554.52534, 464.27702,-263.91925,-200.35777, 559.25242,-0.063561423,-559.18886, 3108.2751
     0.006, 552.82099, 317.01747,-0.20376501,-316.81371, 380.60946, 176.84424, -557.4537,  2255.529
    0.0062, 550.34999, 317.70973,-0.14318622,-317.56655, 349.08526,  205.8989,-554.98416, 2242.0025
    0.0064, 547.97753, 331.08961,-0.082042337,-331.00757, 317.34047, 235.29805,-552.63852, 2299.6331
