"time","CC_r(0)","CC_r(1)","CC_r(2)","CC_r(3)","CC_r(4)","CC_r(5)","CC_r(6)","CC_r(7)","CC_r(8)","CC_r(9)","CC_r(10)","CC_r(11)","CC_r(12)","CC_r(13)","CC_r(14)","CC_r(15)","CC_r(16)","CC_r(17)","CC_r(18)","CC_r(19)","CC_r(20)","CC_r(21)","CC_r(22)","CC_r(23)","CC_r(24)","CC_r(25)","CC_r(26)","CC_r(27)","CC_r(28)","CC_r(29)","CC_r(30)","CC_r(31)","CC_r(32)","CC_r(33)","CC_r(34)","CC_r(35)","CC_r(36)","CC_r(37)","CC_r(38)","CC_r(39)","CC_r(40)","CC_r(41)","CC_r(42)","CC_r(43)","CC_r(44)","CC_r(45)","CC_r(46)","CC_r(47)","CC_r(48)","CC_r(49)","CC_r(50)","CC_r(51)","CC_r(52)","CC_r(53)","CC_r(54)","CC_r(55)","CC_r(56)","CC_r(57)","CC_r(58)","CC_r(59)","CC_r(60)","CC_r(61)","CC_r(62)","CC_r(63)","CC_r(64)","CC_r(65)","CC_r(66)","CC_r(67)","CC_r(68)","CC_r(69)","CC_r(70)","CC_r(71)","CC_r(72)","CC_r(73)","CC_r(74)","CC_r(75)","CC_r(76)","CC_r(77)","CC_r(78)","CC_r(79)","CC_r(80)","CC_r(81)","CC_r(82)","CC_r(83)","CC_r(84)","CC_r(85)","CC_r(86)","CC_r(87)","CC_r(88)","CC_r(89)","CC_r(90)","CC_r(91)","CC_r(92)","CC_r(93)","CC_r(94)","CC_r(95)","CC_r(96)","CC_r(97)","CC_r(98)","CC_r(99)","CC_r(100)","CC_r(101)","CC_r(102)","CC_r(103)","CC_r(104)","CC_r(105)","CC_r(106)","CC_r(107)","CC_r(108)","CC_r(109)","CC_r(110)","CC_r(111)","CC_r(112)","CC_r(113)","CC_r(114)","CC_r(115)","CC_r(116)","CC_r(117)","CC_r(118)","CC_r(119)","CC_r(120)","CC_r(121)","CC_r(122)","CC_r(123)","CC_r(124)","CC_r(125)","CC_r(126)","CC_r(127)","CC_r(128)","CC_r(129)","CC_r(130)","CC_r(131)","CC_r(132)","CC_r(133)","CC_r(134)","CC_r(135)","CC_r(136)","CC_r(137)","CC_r(138)","CC_r(139)","CC_r(140)","CC_r(141)","CC_r(142)","CC_r(143)","CC_r(144)","CC_r(145)","CC_r(146)"
0.5,0.5,3.949537436,5.957941329,5.957941329,-8.09484807,1.159617897,3.678654408,3.678654408,-1.90515193,0.0500001192,1.000000609,1.000000609,10,0,0,0,-0,-8.903713907,-10.99880948,11,-0.001,0,6.189696139,11.90515193,-10,0,0,-1,0,-1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,5.957941329,-8.09484807,3.678654408,-1.90515193,1.000000609,10,0,-0,3.949537436,5.957941329,1.159617897,3.678654408,0.0500001192,1.000000609,0,0,-8.903713907,-10.99880948,11,-0.001,0,6.189696139,11.90515193,-10,0,0,-1,0,-1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,-0,-16.18969614,-11,-2.279286921,-2.678653799,-1.000000609,-1,-1,-1,-0.1,0.4,-16.99856198,-17.80804678,-20.99880948,-0.001,-0.9999999998,-0.9999999997,-0.9999999999
0.51,0.51,4.00866121,5.86178265,5.86178265,-11.11059853,1.196307948,3.659231852,3.659231852,-1.979571416,0.06050012529,1.100000609,1.100000609,10,0,0,0,-0,-8.82155834,-10.99880204,11,-0.001,0,9.131027112,11.97957142,-10,0,0,-1,0,-1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,5.86178265,-11.11059853,3.659231852,-1.979571416,1.100000609,10,0,-0,4.00866121,5.86178265,1.196307948,3.659231852,0.06050012529,1.100000609,0,0,-8.82155834,-10.99880204,11,-0.001,0,9.131027112,11.97957142,-10,0,0,-1,0,-1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,-0,-16.04085717,-11,-2.202550798,-2.559231242,-1.100000609,-1,-1,-1,-0.11,0.39,-16.84198692,-17.64402978,-20.99880204,-0.001,-0.9999999998,-0.9999999997,-0.9999999999
0.52,0.52,4.066676502,5.736737119,5.736737119,-13.8225951,1.232800032,3.639058758,3.639058758,-2.05525742,0.07200013139,1.200000609,1.200000609,10,0,0,0,-0,-8.738040105,-10.99879447,11,-0.001,0,11.76733768,12.05525742,-10,0,0,-1,0,-1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,5.736737119,-13.8225951,3.639058758,-2.05525742,1.200000609,10,0,-0,4.066676502,5.736737119,1.232800032,3.639058758,0.07200013139,1.200000609,0,0,-8.738040105,-10.99879447,11,-0.001,0,11.76733768,12.05525742,-10,0,0,-1,0,-1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,-0,-15.88948516,-11,-2.097678361,-2.439058149,-1.200000609,-1,-1,-1,-0.12,0.38,-16.68278268,-17.47725694,-20.99879447,-0.001,-0.9999999998,-0.9999999998,-0.9999999999
0.53,0.53,4.123314228,5.587253417,5.587253417,-15.95797195,1.26908658,3.618122521,3.618122521,-2.132197991,0.08450013748,1.300000609,1.300000609,10,0,0,0,-0,-8.653199633,-10.99878678,11,-0.001,0,13.82577396,12.13219799,-10,0,0,-1,0,-1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,5.587253417,-15.95797195,3.618122521,-2.132197991,1.300000609,10,0,-0,4.123314228,5.587253417,1.26908658,3.618122521,0.08450013748,1.300000609,0,0,-8.653199633,-10.99878678,11,-0.001,0,13.82577396,12.13219799,-10,0,0,-1,0,-1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,-0,-15.73560402,-11,-1.969130896,-2.318121912,-1.300000609,-1,-1,-1,-0.13,0.37,-16.52100164,-17.30778184,-20.99878678,-0.001,-0.9999999998,-0.9999999998,-0.9999999999
0.54,0.54,4.178362827,5.42022908,5.42022908,-17.30018418,1.305159897,3.596410657,3.596410657,-2.210380979,0.09800014357,1.400000609,1.400000609,10,0,0,0,-0,-8.567071943,-10.99877896,11,-0.001,0,15.08980321,12.21038098,-10,0,0,-1,0,-1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,5.42022908,-17.30018418,3.596410657,-2.210380979,1.400000609,10,0,-0,4.178362827,5.42022908,1.305159897,3.596410657,0.09800014357,1.400000609,0,0,-8.567071943,-10.99877896,11,-0.001,0,15.08980321,12.21038098,-10,0,0,-1,0,-1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,-0,-15.57923804,-11,-1.823818423,-2.196410047,-1.400000609,-1,-1,-1,-0.14,0.36,-16.35669096,-17.13565287,-20.99877896,-0.001,-0.9999999998,-0.9999999998,-0.9999999999
0.55,0.55,4.231689177,5.244365123,5.244365123,-17.71020596,1.341012166,3.573910802,3.573910802,-2.289794038,0.1125001497,1.500000609,1.500000609,10,0,0,0,-0,-8.479684517,-10.99877102,11,-0.001,0,15.42041192,12.28979404,-10,0,0,-1,0,-1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,5.244365123,-17.71020596,3.573910802,-2.289794038,1.500000609,10,0,-0,4.231689177,5.244365123,1.341012166,3.573910802,0.1125001497,1.500000609,0,0,-8.479684517,-10.99877102,11,-0.001,0,15.42041192,12.28979404,-10,0,0,-1,0,-1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,-0,-15.42041192,-11,-1.670454321,-2.073910192,-1.500000609,-1,-1,-1,-0.15,0.35,-16.18989048,-16.96091108,-20.99877102,-0.001,-0.9999999998,-0.9999999998,-0.9999999998
0.56,0.56,4.283252618,5.069301598,5.069301598,-17.14014054,1.376635446,3.550610718,3.550610718,-2.370424628,0.1280001558,1.600000609,1.600000609,10,0,0,0,-0,-8.391055938,-10.99876296,11,-0.001,0,14.76971591,12.37042463,-10,0,0,-1,0,-1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,5.069301598,-17.14014054,3.550610718,-2.370424628,1.600000609,10,0,-0,4.283252618,5.069301598,1.376635446,3.550610718,0.1280001558,1.600000609,0,0,-8.391055938,-10.99876296,11,-0.001,0,14.76971591,12.37042463,-10,0,0,-1,0,-1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,-0,-15.25915074,-11,-1.518690881,-1.950610108,-1.600000609,-1,-1,-1,-0.16,0.34,-16.02063131,-16.78358885,-20.99876296,-0.001,-0.9999999998,-0.9999999998,-0.9999999998
0.57,0.57,4.33310956,4.904678681,4.904678681,-15.63790993,1.412021673,3.526498293,3.526498293,-2.452260016,0.1445001619,1.700000609,1.700000609,10,0,0,0,-0,-8.301195417,-10.99875477,11,-0.001,0,13.18564991,12.45226002,-10,0,0,-1,0,-1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,4.904678681,-15.63790993,3.526498293,-2.452260016,1.700000609,10,0,-0,4.33310956,4.904678681,1.412021673,3.526498293,0.1445001619,1.700000609,0,0,-8.301195417,-10.99875477,11,-0.001,0,13.18564991,12.45226002,-10,0,0,-1,0,-1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,-0,-15.09547997,-11,-1.378180388,-1.826497684,-1.700000609,-1,-1,-1,-0.17,0.33,-15.8489354,-16.6037094,-20.99875477,-0.001,-0.9999999999,-0.9999999998,-0.9999999998
0.58,0.58,4.381409141,4.759198076,4.759198076,-13.34256524,1.447162664,3.501561544,3.501561544,-2.535287281,0.1620001679,1.800000609,1.800000609,10,0,0,0,-0,-8.210103264,-10.99874647,11,-0.001,0,10.80727796,12.53528728,-10,0,0,-1,0,-1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,4.759198076,-13.34256524,3.501561544,-2.535287281,1.800000609,10,0,-0,4.381409141,4.759198076,1.447162664,3.501561544,0.1620001679,1.800000609,0,0,-8.210103264,-10.99874647,11,-0.001,0,10.80727796,12.53528728,-10,0,0,-1,0,-1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,-0,-14.92942544,-11,-1.257636531,-1.701560935,-1.800000609,-1,-1,-1,-0.18,0.32,-15.67481598,-16.42128726,-20.99874647,-0.001,-0.9999999999,-0.9999999998,-0.9999999998
0.59,0.59,4.42837973,4.639762357,4.639762357,-10.47067663,1.482050116,3.475788618,3.475788618,-2.619493309,0.180500174,1.900000609,1.900000609,10,0,0,0,-0,-8.117772241,-10.99873805,11,-0.001,0,7.851183325,12.61949331,-10,0,0,-1,0,-1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,4.639762357,-10.47067663,3.475788618,-2.619493309,1.900000609,10,0,-0,4.42837973,4.639762357,1.482050116,3.475788618,0.180500174,1.900000609,0,0,-8.117772241,-10.99873805,11,-0.001,0,7.851183325,12.61949331,-10,0,0,-1,0,-1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,-0,-14.76101338,-11,-1.163973738,-1.575788009,-1.900000609,-1,-1,-1,-0.19,0.31,-15.49827893,-16.2363296,-20.99873805,-0.001,-0.9999999999,-0.9999999998,-0.9999999998
0.6,0.6,4.4743061,4.550804825,4.550804825,-7.295135194,1.51667561,3.449167793,3.449167793,-2.704864806,0.2000001801,2.000000609,2.000000609,10,0,0,0,-0,-8.024189687,-10.99872951,11,-0.001,0,4.590270389,12.70486481,-10,0,0,-1,0,-1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,4.550804825,-7.295135194,3.449167793,-2.704864806,2.000000609,10,0,-0,4.4743061,4.550804825,1.51667561,3.449167793,0.2000001801,2.000000609,0,0,-8.024189687,-10.99872951,11,-0.001,0,4.590270389,12.70486481,-10,0,0,-1,0,-1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,-0,-14.59027039,-11,-1.101637032,-1.449167184,-2.000000609,-1,-1,-1,-0.2,0.3,-15.31932488,-16.0488384,-20.99872951,-0.001,-0.9999999999,-0.9999999999,-0.9999999998
0.61,0.61,4.519502885,4.493866696,4.493866696,-4.118441768,1.551030607,3.421687482,3.421687482,-2.791388288,0.2205001862,2.100000609,2.100000609,10,0,0,0,-0,-7.929340177,-10.99872086,11,-0.001,0,1.327053479,12.79138829,-10,0,0,-1,0,-1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,4.493866696,-4.118441768,3.421687482,-2.791388288,2.100000609,10,0,-0,4.519502885,4.493866696,1.551030607,3.421687482,0.2205001862,2.100000609,0,0,-7.929340177,-10.99872086,11,-0.001,0,1.327053479,12.79138829,-10,0,0,-1,0,-1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,-0,-14.41722342,-11,-1.072179214,-1.321686873,-2.100000609,-1,-1,-1,-0.21,0.29,-15.13795189,-15.85881306,-20.99872086,-0.001,-0.9999999999,-0.9999999999,-0.9999999998
0.62,0.62,4.564285404,4.467432467,4.467432467,-1.243097383,1.585106456,3.393336233,3.393336233,-2.879050095,0.2420001923,2.200000609,2.200000609,10,0,0,0,-0,-7.833208491,-10.99871209,11,-0.001,0,-1.635952712,12.87905009,-10,0,0,-1,0,-1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,4.467432467,-1.243097383,3.393336233,-2.879050095,2.200000609,10,0,-0,4.564285404,4.467432467,1.585106456,3.393336233,0.2420001923,2.200000609,0,0,-7.833208491,-10.99871209,11,-0.001,0,-1.635952712,12.87905009,-10,0,0,-1,0,-1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,-0,-14.24189981,-11,-1.074096234,-1.193335624,-2.200000609,-1,-1,-1,-0.22,0.28,-14.9541584,-15.66625339,-20.99871209,-0.001,-0.9999999999,-0.9999999999,-0.9999999998
0.63,0.63,4.608938827,4.467087915,4.467087915,1.058006325,1.618894391,3.364102732,3.364102732,-2.967836381,0.2645001984,2.300000609,2.300000609,10,0,0,0,-0,-7.735782565,-10.99870322,11,-0.001,0,-4.025842706,12.96783638,-10,0,0,-1,0,-1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,4.467087915,1.058006325,3.364102732,-2.967836381,2.300000609,10,0,-0,4.608938827,4.467087915,1.618894391,3.364102732,0.2645001984,2.300000609,0,0,-7.735782565,-10.99870322,11,-0.001,0,-4.025842706,12.96783638,-10,0,0,-1,0,-1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,-0,-14.06432724,-11,-1.102985183,-1.064102122,-2.300000609,-1,-1,-1,-0.23,0.27,-14.76794618,-15.47116255,-20.99870322,-0.001,-0.9999999999,-0.9999999999,-0.9999999998
0.64,0.64,4.653691455,4.485951011,4.485951011,2.568298291,1.652385533,3.333975804,3.333975804,-3.057733128,0.2880002045,2.400000609,2.400000609,10,0,0,0,-0,-7.637056162,-10.99869423,11,-0.001,0,-5.626031419,13.05773313,-10,0,0,-1,0,-1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,4.485951011,2.568298291,3.333975804,-3.057733128,2.400000609,10,0,-0,4.653691455,4.485951011,1.652385533,3.333975804,0.2880002045,2.400000609,0,0,-7.637056162,-10.99869423,11,-0.001,0,-5.626031419,13.05773313,-10,0,0,-1,0,-1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,-0,-13.88453374,-11,-1.151975207,-0.9339751944,-2.400000609,-1,-1,-1,-0.24,0.26,-14.57932303,-15.27354972,-20.99869423,-0.001,-0.9999999999,-0.9999999999,-0.9999999998
0.65,0.65,4.698693157,4.51534645,4.51534645,3.148726139,1.685570892,3.302944415,3.302944415,-3.148726139,0.3125002106,2.500000609,2.500000609,10,0,0,0,-0,-7.537030992,-10.99868513,11,-0.001,0,-6.297452279,13.14872614,-10,0,0,-1,0,-1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,4.51534645,3.148726139,3.302944415,-3.148726139,2.500000609,10,0,-0,4.698693157,4.51534645,1.685570892,3.302944415,0.3125002106,2.500000609,0,0,-7.537030992,-10.99868513,11,-0.001,0,-6.297452279,13.14872614,-10,0,0,-1,0,-1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,-0,-13.70254772,-11,-1.212402035,-0.8029438057,-2.500000609,-1,-1,-1,-0.25,0.25,-14.38830485,-15.07343224,-20.99868513,-0.001,-0.9999999999,-0.9999999999,-0.9999999997
0.66,0.66,4.744001551,4.545656705,4.545656705,2.751366209,1.71844137,3.270997675,3.270997675,-3.240801046,0.3380002167,2.600000609,2.600000609,10,0,0,0,-0,-7.435718066,-10.99867592,11,-0.001,0,-5.992167255,13.24080105,-10,0,0,-1,0,-1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,4.545656705,2.751366209,3.270997675,-3.240801046,2.600000609,10,0,-0,4.744001551,4.545656705,1.71844137,3.270997675,0.3380002167,2.600000609,0,0,-7.435718066,-10.99867592,11,-0.001,0,-5.992167255,13.24080105,-10,0,0,-1,0,-1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,-0,-13.51839791,-11,-1.27465903,-0.6709970653,-2.600000609,-1,-1,-1,-0.26,0.24,-14.19491702,-14.87083692,-20.99867592,-0.001,-0.9999999999,-0.9999999999,-0.9999999997
0.67,0.67,4.789577296,4.567263983,4.567263983,1.424113253,1.750987759,3.238124836,3.238124836,-3.333943309,0.3645002228,2.700000609,2.700000609,10,0,0,0,-0,-7.333138166,-10.99866661,11,-0.001,0,-4.758056561,13.33394331,-10,0,0,-1,0,-1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,4.567263983,1.424113253,3.238124836,-3.333943309,2.700000609,10,0,-0,4.789577296,4.567263983,1.750987759,3.238124836,0.3645002228,2.700000609,0,0,-7.333138166,-10.99866661,11,-0.001,0,-4.758056561,13.33394331,-10,0,0,-1,0,-1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,-0,-13.33211338,-11,-1.329139146,-0.5381242269,-2.700000609,-1,-1,-1,-0.27,0.23,-13.99919486,-14.66580053,-20.99866661,-0.001,-0.9999999999,-0.9999999999,-0.9999999997
0.68,0.68,4.83528882,4.571492931,4.571492931,-0.694009258,1.783200744,3.2043153,3.2043153,-3.428138219,0.3920002289,2.800000609,2.800000609,10,0,0,0,-0,-7.229321372,-10.99865719,11,-0.001,0,-2.734128961,13.42813822,-10,0,0,-1,0,-1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,4.571492931,-0.694009258,3.2043153,-3.428138219,2.800000609,10,0,-0,4.83528882,4.571492931,1.783200744,3.2043153,0.3920002289,2.800000609,0,0,-7.229321372,-10.99865719,11,-0.001,0,-2.734128961,13.42813822,-10,0,0,-1,0,-1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,-0,-13.14372356,-11,-1.367177631,-0.4043146903,-2.800000609,-1,-1,-1,-0.28,0.22,-13.80118315,-14.45836933,-20.99865719,-0.001,-0.9999999999,-1,-0.9999999997
0.69,0.69,4.88092611,4.551460872,4.551460872,-3.386459154,1.815070908,3.169558613,3.169558613,-3.523370903,0.420500235,2.900000609,2.900000609,10,0,0,0,-0,-7.124305698,-10.99864766,11,-0.001,0,-0.1369117488,13.5233709,-10,0,0,-1,0,-1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,4.551460872,-3.386459154,3.169558613,-3.523370903,2.900000609,10,0,-0,4.88092611,4.551460872,1.815070908,3.169558613,0.420500235,2.900000609,0,0,-7.124305698,-10.99864766,11,-0.001,0,-0.1369117488,13.5233709,-10,0,0,-1,0,-1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,-0,-12.95325819,-11,-1.381902259,-0.2695580032,-2.900000609,-1,-1,-1,-0.29,0.21,-13.6009348,-14.24859771,-20.99864766,-0.001,-0.9999999999,-1,-0.9999999997
0.7,0.7,4.926222199,4.502752499,4.502752499,-6.380373679,1.846588725,3.133844473,3.133844473,-3.619626321,0.4500002411,3.000000609,3.000000609,10,0,0,0,-0,-7.018134972,-10.99863804,11,-0.001,0,2.760747358,13.61962632,-10,0,0,-1,0,-1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,4.502752499,-6.380373679,3.133844473,-3.619626321,3.000000609,10,0,-0,4.926222199,4.502752499,1.846588725,3.133844473,0.4500002411,3.000000609,0,0,-7.018134972,-10.99863804,11,-0.001,0,2.760747358,13.61962632,-10,0,0,-1,0,-1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,-0,-12.76074736,-11,-1.368908027,-0.1338438631,-3.000000609,-1,-1,-1,-0.3,0.2,-13.39850865,-14.03654602,-20.99863804,-0.001,-0.9999999999,-1,-0.9999999997
0.71,0.71,4.97088003,4.423855713,4.423855713,-9.37328067,1.877827292,3.130828618,3.130828618,3.141555363,0.4804175204,3.066334713,3.066334713,3.141555363,0,0,0,-0,-6.910170315,-3.141555363,11,-0.0003141555363,0,12.51483603,0,-3.141555363,0,0,-1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,4.423855713,-9.37328067,3.130828618,3.141555363,3.066334713,3.141555363,0,-0,4.97088003,4.423855713,1.877827292,3.130828618,0.4804175204,3.066334713,0,0,-6.910170315,-3.141555363,11,-0.0003141555363,0,12.51483603,0,-3.141555363,0,0,-1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,-0,-12.56622145,-11,-1.293027095,-0.06449390467,-3.066334713,-1,-1,-1,-0.31,0.19,-13.19328104,-13.82159211,-13.14155536,-0.0003141555363,-0.9999999999,-1,-0.9999999997
0.72,0.72,5.014603292,4.316306259,4.316306259,-12.06270812,1.909291838,3.161998942,3.161998942,3.092427798,0.5112371277,3.09750504,3.09750504,3.092427798,0,0,0,-0,-6.801825643,-3.092427798,11,-0.0003092427798,0,15.15513592,0,-3.092427798,0,0,-1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,4.316306259,-12.06270812,3.161998942,3.092427798,3.09750504,3.092427798,0,-0,5.014603292,4.316306259,1.909291838,3.161998942,0.5112371277,3.09750504,0,0,-6.801825643,-3.092427798,11,-0.0003092427798,0,15.15513592,0,-3.092427798,0,0,-1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,-0,-12.36971119,-11,-1.154307318,-0.06449390191,-3.09750504,-1,-1,-1,-0.32,0.18,-12.98668124,-13.6051668,-13.0924278,-0.0003092427798,-0.9999999999,-1,-0.9999999997
0.73,0.73,5.05712527,4.184536412,4.184536412,-14.17579375,1.941065624,3.192675544,3.192675544,3.042811904,0.5423659745,3.128181642,3.128181642,3.042811904,0,0,0,-0,-6.692464327,-3.042811904,11,-0.0003042811904,0,17.21860565,0,-3.042811904,0,0,-1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,4.184536412,-14.17579375,3.192675544,3.042811904,3.128181642,3.042811904,0,-0,5.05712527,4.184536412,1.941065624,3.192675544,0.5423659745,3.128181642,0,0,-6.692464327,-3.042811904,11,-0.0003042811904,0,17.21860565,0,-3.042811904,0,0,-1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,-0,-12.17124761,-11,-0.9918608676,-0.06449390211,-3.128181642,-1,-1,-1,-0.33,0.17,-12.77808813,-13.38665051,-13.0428119,-0.0003042811904,-0.9999999999,-1,-0.9999999997
0.74,0.74,5.098236214,4.035444325,4.035444325,-15.49599619,1.973143687,3.222853578,3.222853578,2.992715513,0.5737990986,3.158359676,3.158359676,2.992715513,0,0,0,-0,-6.582125258,-2.992715513,11,-0.0002992715513,0,18.4887117,0,-2.992715513,0,0,-1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,4.035444325,-15.49599619,3.222853578,2.992715513,3.158359676,2.992715513,0,-0,5.098236214,4.035444325,1.973143687,3.222853578,0.5737990986,3.158359676,0,0,-6.582125258,-2.992715513,11,-0.0002992715513,0,18.4887117,0,-2.992715513,0,0,-1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,-0,-11.97086205,-11,-0.8125907465,-0.06449390211,-3.158359676,-1,-1,-1,-0.34,0.16,-12.56755629,-13.16609939,-12.99271551,-0.0002992715513,-0.9999999999,-1,-0.9999999997
