"time","outputs[1]","outputs[2]","outputs[3]","outputs[4]"
1.00E-06,10,0,0,0
0.003001,9.971575,0.029999945,0,0
0.006001,9.94568,0.05999958,0,0
0.009001,9.92279,0.08999839,0,0
0.012001,9.902429,0.11999609,0,0
0.015001,9.884827,0.14999208,0,0
0.018001,9.869657,0.1799861,0,0
0.021001,9.856912,0.20997764,0,0
0.024001,9.846399,0.23996629,0,0
0.027001,9.837916,0.2699516,0,0
0.030001,9.831363,0.29993314,0,0
0.033001,9.826394,0.32991067,0,0
0.036001,9.822961,0.35988334,0,0
0.039001,9.820638,0.3898513,0,0
0.042001,9.819371,0.4198134,0,0
0.045001,9.818743,0.44977018,0,0
0.048001,9.818607,0.47971997,0,0
0.051001,9.818638,0.5096637,0,0
0.054001,9.81858,0.53959966,0,0
0.057001,9.818194,0.5695285,0,0
0.060001,9.817175,0.5994491,0,0
0.063001,9.815313,0.6293614,0,0
0.066001,9.812329,0.6592648,0,0
0.069001,9.807984,0.6891588,0,0
0.072001,9.802103,0.71904343,0,0
0.075001,9.794358,0.74891746,0,0
0.078001,9.784745,0.7787816,0,0
0.081001,9.772805,0.8086339,0,0
0.084001,9.7587595,0.83847594,0,0
0.087001,9.741982,0.8683049,0,0
0.090001,9.722883,0.89812267,0,0
0.093001,9.7008705,0.9279267,0,0
0.096001,9.676319,0.9577186,0,0
0.099001,9.648818,0.9874962,0,0
0.102001,9.6186285,1.0172604,0,0
0.105001,9.585564,1.0470101,0,0
0.108001,9.549751,1.0767449,0,0
0.111001,9.511241,1.1064647,0,0
0.114001,9.470026,1.1361685,0,0
0.117001,9.426375,1.1658568,0,0
0.120001,9.380175,1.1955279,0,0
0.123001,9.331871,1.2251832,0,0
0.126001,9.2812805,1.2548198,0,0
0.129001,9.228964,1.2844403,0,0
0.132001,9.174746,1.3140407,0,0
0.135001,9.119177,1.3436241,0,0
0.138001,9.062249,1.3731872,0,0
0.141001,9.004364,1.4027321,0,0
