"time","world.frame_b.f[2]","world.frame_b.f[3]","world.frame_b.t[1]","world.frame_b.t[2]","world.frame_b.t[3]","world.g","world.mue","world.driveTrainMechanics3D","world.axisDiameter","world.gravityArrowTail[1]"
0.0265,-111.683,-14.0385,-1.65088,2.10578,-15.2693,9.81,3.986E+14,1,0.0125,0
0.027,-111.576,-14.7279,-1.73196,2.20919,-15.2533,9.81,3.986E+14,1,0.0125,0
0.0275,-111.459,-15.4519,-1.81711,2.31778,-15.2356,9.81,3.986E+14,1,0.0125,0
0.028,-111.329,-16.2121,-1.90652,2.43182,-15.2162,9.81,3.986E+14,1,0.0125,0
0.0285,-111.186,-17.0104,-2.00041,2.55155,-15.1947,9.81,3.986E+14,1,0.0125,0
0.029,-111.028,-17.8485,-2.09899,2.67727,-15.1711,9.81,3.986E+14,1,0.0125,0
0.0295,-110.854,-18.7285,-2.20249,2.80927,-15.145,9.81,3.986E+14,1,0.0125,0
0.03,-110.663,-19.6523,-2.31116,2.94785,-15.1163,9.81,3.986E+14,1,0.0125,0
0.0305,-110.452,-20.6222,-2.42525,3.09334,-15.0847,9.81,3.986E+14,1,0.0125,0
0.031,-110.22,-21.6404,-2.54503,3.24607,-15.0499,9.81,3.986E+14,1,0.0125,0
0.0315,-109.964,-22.7093,-2.67077,3.40639,-15.0115,9.81,3.986E+14,1,0.0125,0
0.032,-109.682,-23.8313,-2.80276,3.57469,-14.9692,9.81,3.986E+14,1,0.0125,0
0.0325,-109.372,-25.009,-2.94132,3.75135,-14.9226,9.81,3.986E+14,1,0.0125,0
0.033,-109.03,-26.2452,-3.08676,3.93678,-14.8713,9.81,3.986E+14,1,0.0125,0
0.0335,-108.653,-27.5427,-3.23943,4.1314,-14.8147,9.81,3.986E+14,1,0.0125,0
0.034,-108.237,-28.9045,-3.39966,4.33567,-14.7524,9.81,3.986E+14,1,0.0125,0
0.0345,-107.78,-30.3337,-3.56785,4.55005,-14.6838,9.81,3.986E+14,1,0.0125,0
0.035,-107.276,-31.8336,-3.74436,4.77504,-14.6082,9.81,3.986E+14,1,0.0125,0
0.0355,-106.721,-33.4076,-3.92961,5.01114,-14.5249,9.81,3.986E+14,1,0.0125,0
0.036,-106.109,-35.0594,-4.12403,5.2589,-14.4332,9.81,3.986E+14,1,0.0125,0
0.0365,-105.435,-36.7926,-4.32806,5.51888,-14.3321,9.81,3.986E+14,1,0.0125,0
0.037,-104.693,-38.6112,-4.54216,5.79167,-14.2208,9.81,3.986E+14,1,0.0125,0
0.0375,-103.875,-40.5192,-4.76682,6.07789,-14.0981,9.81,3.986E+14,1,0.0125,0
0.038,-102.975,-42.5211,-5.00256,6.37816,-13.963,9.81,3.986E+14,1,0.0125,0
0.0385,-101.983,-44.6212,-5.2499,6.69318,-13.8142,9.81,3.986E+14,1,0.0125,0
0.039,-100.89,-46.8242,-5.50941,7.02363,-13.6503,9.81,3.986E+14,1,0.0125,0
0.0395,-99.6864,-49.135,-5.78165,7.37025,-13.4698,9.81,3.986E+14,1,0.0125,0
0.04,-98.3609,-51.5586,-6.06725,7.7338,-13.271,9.81,3.986E+14,1,0.0125,0
0.0405,-96.9011,-54.1004,-6.36684,8.11506,-13.052,9.81,3.986E+14,1,0.0125,0
0.041,-95.2935,-56.7658,-6.68107,8.51487,-12.8109,9.81,3.986E+14,1,0.0125,0
0.0415,-93.5231,-59.5605,-7.01064,8.93408,-12.5453,9.81,3.986E+14,1,0.0125,0
0.042,-91.5737,-62.4905,-7.35625,9.37358,-12.2529,9.81,3.986E+14,1,0.0125,0
0.0425,-89.4272,-65.5619,-7.71866,9.83429,-11.9309,9.81,3.986E+14,1,0.0125,0
0.043,-87.0639,-68.7811,-8.09864,10.3172,-11.5764,9.81,3.986E+14,1,0.0125,0
0.0435,-84.4621,-72.1545,-8.497,10.8232,-11.1861,9.81,3.986E+14,1,0.0125,0
0.044,-81.5979,-75.6891,-8.91456,11.3534,-10.7565,9.81,3.986E+14,1,0.0125,0
0.0445,-78.4452,-79.3919,-9.35218,11.9088,-10.2836,9.81,3.986E+14,1,0.0125,0
0.045,-74.9753,-83.2699,-9.81077,12.4905,-9.76313,9.81,3.986E+14,1,0.0125,0
0.0455,-71.1567,-87.3305,-10.2912,13.0996,-9.19034,9.81,3.986E+14,1,0.0125,0
0.046,-66.9548,-91.5814,-10.7945,13.7372,-8.56006,9.81,3.986E+14,1,0.0125,0
0.0465,-62.3319,-96.03,-11.3216,14.4045,-7.86661,9.81,3.986E+14,1,0.0125,0
0.047,-57.2464,-100.684,-11.8735,15.1026,-7.10379,9.81,3.986E+14,1,0.0125,0
0.0475,-51.653,-105.552,-12.4511,15.8328,-6.26478,9.81,3.986E+14,1,0.0125,0
0.048,-45.5021,-110.641,-13.0557,16.5961,-5.34214,9.81,3.986E+14,1,0.0125,0
0.0485,-38.7394,-115.959,-13.6881,17.3938,-4.32774,9.81,3.986E+14,1,0.0125,0
0.049,-31.3058,-121.514,-14.3494,18.2271,-3.2127,9.81,3.986E+14,1,0.0125,0
0.0495,-23.1366,-127.313,-15.0407,19.097,-1.98732,9.81,3.986E+14,1,0.0125,0
0.05,-14.1613,-133.364,-15.7632,20.0047,-0.641037,9.81,3.986E+14,1,0.0125,0
0.0505,-4.30344,-139.675,-16.5177,20.9512,0.837649,9.81,3.986E+14,1,0.0125,0
0.051,6.52051,-146.25,-17.3053,21.9375,2.46124,9.81,3.986E+14,1,0.0125,0
0.0515,18.401,-153.097,-18.1271,22.9646,4.24332,9.81,3.986E+14,1,0.0125,0
0.052,31.4362,-160.221,-18.984,24.0332,6.1986,9.81,3.986E+14,1,0.0125,0
0.0525,45.7323,-167.626,-19.8768,25.1439,8.34302,9.81,3.986E+14,1,0.0125,0
0.053,61.4041,-175.315,-20.8064,26.2973,10.6938,9.81,3.986E+14,1,0.0125,0
0.0535,78.575,-183.29,-21.7736,27.4935,13.2694,9.81,3.986E+14,1,0.0125,0
0.054,97.3781,-191.552,-22.7788,28.7328,16.0899,9.81,3.986E+14,1,0.0125,0
0.0545,117.956,-200.098,-23.8225,30.0147,19.1766,9.81,3.986E+14,1,0.0125,0
0.055,140.461,-208.925,-24.9051,31.3388,22.5523,9.81,3.986E+14,1,0.0125,0
0.0555,165.056,-218.026,-26.0266,32.7039,26.2415,9.81,3.986E+14,1,0.0125,0
0.056,191.912,-227.392,-27.1869,34.1089,30.27,9.81,3.986E+14,1,0.0125,0
0.0565,221.213,-237.01,-28.3855,35.5516,34.6651,9.81,3.986E+14,1,0.0125,0
0.057,253.15,-246.864,-29.6216,37.0296,39.4557,9.81,3.986E+14,1,0.0125,0
0.0575,287.924,-256.931,-30.8943,38.5396,44.6717,9.81,3.986E+14,1,0.0125,0
0.058,325.742,-267.186,-32.2019,40.0779,50.3445,9.81,3.986E+14,1,0.0125,0
0.0585,366.821,-277.597,-33.5424,41.6395,56.5063,9.81,3.986E+14,1,0.0125,0
0.059,411.38,-288.126,-34.9135,43.219,63.1902,9.81,3.986E+14,1,0.0125,0
0.0595,459.643,-298.73,-36.3121,44.8095,70.4297,9.81,3.986E+14,1,0.0125,0
0.06,511.833,-309.356,-37.7345,46.4034,78.2581,9.81,3.986E+14,1,0.0125,0
0.0605,568.171,-319.944,-39.1765,47.9916,86.7088,9.81,3.986E+14,1,0.0125,0
0.061,628.87,-330.428,-40.6331,49.5642,95.8136,9.81,3.986E+14,1,0.0125,0
0.0615,694.133,-340.73,-42.0985,51.1095,105.603,9.81,3.986E+14,1,0.0125,0
0.062,764.146,-350.764,-43.5664,52.6147,116.105,9.81,3.986E+14,1,0.0125,0
0.0625,839.075,-360.437,-45.0294,54.0655,127.344,9.81,3.986E+14,1,0.0125,0
0.063,919.057,-369.643,-46.4796,55.4465,139.342,9.81,3.986E+14,1,0.0125,0
0.0635,1004.19,-378.27,-47.9082,56.7405,152.112,9.81,3.986E+14,1,0.0125,0
0.064,1094.54,-386.195,-49.3058,57.9293,165.664,9.81,3.986E+14,1,0.0125,0
0.0645,1190.11,-393.29,-50.6625,58.9935,180,9.81,3.986E+14,1,0.0125,0
0.065,1290.86,-399.418,-51.9675,59.9127,195.113,9.81,3.986E+14,1,0.0125,0
0.0655,1396.68,-404.437,-53.2101,60.6655,210.985,9.81,3.986E+14,1,0.0125,0
0.066,1507.38,-408.202,-54.3791,61.2303,227.59,9.81,3.986E+14,1,0.0125,0
0.0665,1622.7,-410.567,-55.4634,61.585,244.888,9.81,3.986E+14,1,0.0125,0
0.067,1742.31,-411.386,-56.452,61.7079,262.83,9.81,3.986E+14,1,0.0125,0
0.0675,1865.79,-410.518,-57.3345,61.5778,281.351,9.81,3.986E+14,1,0.0125,0
0.068,1992.62,-407.828,-58.1014,61.1742,300.376,9.81,3.986E+14,1,0.0125,0
0.0685,2122.22,-403.19,-58.7438,60.4786,319.816,9.81,3.986E+14,1,0.0125,0
0.069,2253.92,-396.492,-59.2545,59.4738,339.571,9.81,3.986E+14,1,0.0125,0
0.0695,2386.98,-387.636,-59.6277,58.1454,359.531,9.81,3.986E+14,1,0.0125,0
0.07,2520.61,-376.542,-59.8595,56.4813,379.574,9.81,3.986E+14,1,0.0125,0
0.0705,2653.94,-363.151,-59.9478,54.4727,399.574,9.81,3.986E+14,1,0.0125,0
0.071,2786.09,-347.424,-59.8928,52.1136,419.396,9.81,3.986E+14,1,0.0125,0
0.0715,2916.15,-329.343,-59.6969,49.4015,438.906,9.81,3.986E+14,1,0.0125,0
0.072,3043.21,-308.914,-59.3647,46.3371,457.964,9.81,3.986E+14,1,0.0125,0
0.0725,3166.35,-286.162,-58.903,42.9243,476.436,9.81,3.986E+14,1,0.0125,0
0.073,3284.71,-261.13,-58.3205,39.1695,494.189,9.81,3.986E+14,1,0.0125,0
0.0735,3397.43,-233.88,-57.6278,35.0819,511.098,9.81,3.986E+14,1,0.0125,0
0.074,3503.74,-204.483,-56.8371,30.6724,527.044,9.81,3.986E+14,1,0.0125,0
0.0745,3602.9,-173.021,-55.9616,25.9531,541.918,9.81,3.986E+14,1,0.0125,0
0.075,3694.24,-139.58,-55.0156,20.937,555.62,9.81,3.986E+14,1,0.0125,0
0.0755,3777.18,-104.245,-54.0138,15.6368,568.06,9.81,3.986E+14,1,0.0125,0
0.076,3851.16,-67.0971,-52.9709,10.0646,579.158,9.81,3.986E+14,1,0.0125,0
0.0765,3915.72,-28.2053,-51.9015,4.23079,588.841,9.81,3.986E+14,1,0.0125,0
0.077,3970.42,12.3743,-50.8195,-1.85615,597.045,9.81,3.986E+14,1,0.0125,0
0.0775,4014.85,54.6045,-49.7378,-8.19067,603.711,9.81,3.986E+14,1,0.0125,0
0.078,4048.66,98.4702,-48.6683,-14.7705,608.782,9.81,3.986E+14,1,0.0125,0
0.0785,4071.45,143.982,-47.6212,-21.5973,612.201,9.81,3.986E+14,1,0.0125,0
0.079,4082.84,191.178,-46.6052,-28.6766,613.91,9.81,3.986E+14,1,0.0125,0
0.0795,4082.41,240.126,-45.6274,-36.0189,613.845,9.81,3.986E+14,1,0.0125,0
0.08,4069.67,290.927,-44.6929,-43.639,611.933,9.81,3.986E+14,1,0.0125,0
0.0805,4044.07,343.711,-43.8048,-51.5567,608.094,9.81,3.986E+14,1,0.0125,0
0.081,4004.98,398.644,-42.9645,-59.7967,602.229,9.81,3.986E+14,1,0.0125,0
0.0815,3951.64,455.923,-42.1715,-68.3884,594.229,9.81,3.986E+14,1,0.0125,0
0.082,3883.21,515.774,-41.4234,-77.3662,583.965,9.81,3.986E+14,1,0.0125,0
0.0825,3798.69,578.457,-40.7161,-86.7686,571.287,9.81,3.986E+14,1,0.0125,0
0.083,3696.98,644.256,-40.0436,-96.6385,556.03,9.81,3.986E+14,1,0.0125,0
0.0835,3576.81,713.482,-39.3984,-107.022,538.005,9.81,3.986E+14,1,0.0125,0
0.084,3436.81,786.462,-38.7713,-117.969,517.004,9.81,3.986E+14,1,0.0125,0
0.0845,3275.45,863.539,-38.1518,-129.531,492.801,9.81,3.986E+14,1,0.0125,0
0.085,3091.12,945.061,-37.5275,-141.759,465.15,9.81,3.986E+14,1,0.0125,0
0.0855,2882.09,1031.37,-36.8849,-154.705,433.796,9.81,3.986E+14,1,0.0125,0
0.086,2646.59,1122.78,-36.2088,-168.417,398.471,9.81,3.986E+14,1,0.0125,0
0.0865,2382.81,1219.57,-35.4829,-182.935,358.905,9.81,3.986E+14,1,0.0125,0
0.087,2089,1321.95,-34.6894,-198.293,314.833,9.81,3.986E+14,1,0.0125,0
0.0875,1763.47,1430.04,-33.8093,-214.506,266.004,9.81,3.986E+14,1,0.0125,0
0.088,1404.77,1543.81,-32.8229,-231.571,212.199,9.81,3.986E+14,1,0.0125,0
0.0885,1011.72,1663.05,-31.7099,-249.457,153.241,9.81,3.986E+14,1,0.0125,0
0.089,583.572,1787.32,-30.4502,-268.097,89.0189,9.81,3.986E+14,1,0.0125,0
0.0895,120.162,1915.87,-29.0245,-287.381,19.5075,9.81,3.986E+14,1,0.0125,0
0.09,-377.927,2047.63,-27.4159,-307.144,-55.2059,9.81,3.986E+14,1,0.0125,0
0.0905,-909.196,2181.08,-25.6115,-327.161,-134.896,9.81,3.986E+14,1,0.0125,0
0.091,-1471.06,2314.25,-23.6037,-347.138,-219.176,9.81,3.986E+14,1,0.0125,0
0.0915,-2059.72,2444.71,-21.3929,-366.707,-307.475,9.81,3.986E+14,1,0.0125,0
0.092,-2670.07,2569.56,-18.9894,-385.434,-399.028,9.81,3.986E+14,1,0.0125,0
0.0925,-3295.73,2685.45,-16.4151,-402.818,-492.876,9.81,3.986E+14,1,0.0125,0
0.093,-3929.12,2788.74,-13.7048,-418.312,-587.886,9.81,3.986E+14,1,0.0125,0
0.0935,-4561.76,2875.61,-10.9061,-431.341,-682.781,9.81,3.986E+14,1,0.0125,0
0.094,-5184.59,2942.24,-8.07867,-441.336,-776.206,9.81,3.986E+14,1,0.0125,0
0.0945,-5788.49,2985.05,-5.29132,-447.757,-866.791,9.81,3.986E+14,1,0.0125,0
0.095,-6364.79,3000.91,-2.61801,-450.137,-953.236,9.81,3.986E+14,1,0.0125,0
0.0955,-6905.82,2987.33,-0.133006,-448.1,-1034.39,9.81,3.986E+14,1,0.0125,0
0.096,-7405.32,2942.62,2.09439,-441.392,-1109.31,9.81,3.986E+14,1,0.0125,0
0.0965,-7858.81,2865.92,4.00478,-429.888,-1177.34,9.81,3.986E+14,1,0.0125,0
0.097,-8263.7,2757.3,5.55255,-413.595,-1238.07,9.81,3.986E+14,1,0.0125,0
0.0975,-8619.25,2617.62,6.70826,-392.643,-1291.4,9.81,3.986E+14,1,0.0125,0
0.098,-8926.38,2448.45,7.45951,-367.268,-1337.47,9.81,3.986E+14,1,0.0125,0
0.0985,-9187.32,2251.97,7.81016,-337.795,-1376.61,9.81,3.986E+14,1,0.0125,0
0.099,-9405.27,2030.74,7.77846,-304.611,-1409.31,9.81,3.986E+14,1,0.0125,0
0.0995,-9583.97,1787.64,7.3945,-268.147,-1436.11,9.81,3.986E+14,1,0.0125,0
0.1,-9727.36,1525.72,6.69734,-228.858,-1457.62,9.81,3.986E+14,1,0.0125,0
0.1005,-9839.22,1248.07,5.73235,-187.211,-1474.4,9.81,3.986E+14,1,0.0125,0
0.101,-9922.96,957.837,4.54893,-143.676,-1486.96,9.81,3.986E+14,1,0.0125,0
0.1015,-9981.42,658.108,3.19878,-98.7162,-1495.73,9.81,3.986E+14,1,0.0125,0
0.102,-10016.7,351.945,1.73471,-52.7918,-1501.03,9.81,3.986E+14,1,0.0125,0
0.1025,-10030.3,42.3736,0.209975,-6.35604,-1503.06,9.81,3.986E+14,1,0.0125,0
0.103,-10023.4,-253.824,-1.25689,38.0735,-1502.02,9.81,3.986E+14,1,0.0125,0
0.1035,-10001.9,-505.863,-2.49904,75.8794,-1498.81,9.81,3.986E+14,1,0.0125,0
0.104,-9960.98,-781.254,-3.84206,117.188,-1492.66,9.81,3.986E+14,1,0.0125,0
0.1045,-9894.31,-1075.79,-5.25141,161.368,-1482.66,9.81,3.986E+14,1,0.0125,0
0.105,-9803.72,-1358.5,-6.56453,203.775,-1469.08,9.81,3.986E+14,1,0.0125,0
0.1055,-9687.57,-1626.24,-7.75607,243.936,-1451.65,9.81,3.986E+14,1,0.0125,0
0.106,-9543.98,-1876,-8.80272,281.4,-1430.11,9.81,3.986E+14,1,0.0125,0
0.1065,-9370.94,-2104.97,-9.68442,315.746,-1404.16,9.81,3.986E+14,1,0.0125,0
0.107,-9166.46,-2310.64,-10.3858,346.596,-1373.49,9.81,3.986E+14,1,0.0125,0
0.1075,-8928.8,-2490.84,-10.8975,373.625,-1337.84,9.81,3.986E+14,1,0.0125,0
0.108,-8656.62,-2643.85,-11.2179,396.578,-1297.01,9.81,3.986E+14,1,0.0125,0
0.1085,-8349.27,-2768.51,-11.3542,415.277,-1250.91,9.81,3.986E+14,1,0.0125,0
0.109,-8006.95,-2864.27,-11.3228,429.641,-1199.56,9.81,3.986E+14,1,0.0125,0
0.1095,-7630.84,-2931.25,-11.1493,439.687,-1143.14,9.81,3.986E+14,1,0.0125,0
0.11,-7223.2,-2970.29,-10.867,445.543,-1082,9.81,3.986E+14,1,0.0125,0
0.1105,-6787.34,-2982.91,-10.5155,447.436,-1016.62,9.81,3.986E+14,1,0.0125,0
0.111,-6327.45,-2971.28,-10.1376,445.692,-947.634,9.81,3.986E+14,1,0.0125,0
0.1115,-5848.4,-2938.08,-9.77624,440.712,-875.777,9.81,3.986E+14,1,0.0125,0
0.112,-5355.47,-2886.38,-9.47217,432.957,-801.837,9.81,3.986E+14,1,0.0125,0
0.1125,-4854.02,-2819.46,-9.26115,422.919,-726.62,9.81,3.986E+14,1,0.0125,0
0.113,-4349.23,-2740.65,-9.17251,411.098,-650.901,9.81,3.986E+14,1,0.0125,0
0.1135,-3845.83,-2653.2,-9.22854,397.98,-575.391,9.81,3.986E+14,1,0.0125,0
0.114,-3347.95,-2560.1,-9.44468,384.015,-500.709,9.81,3.986E+14,1,0.0125,0
0.1145,-2859.02,-2464.05,-9.83045,369.608,-427.37,9.81,3.986E+14,1,0.0125,0
0.115,-2381.75,-2367.36,-10.3908,355.105,-355.779,9.81,3.986E+14,1,0.0125,0
0.1155,-1918.12,-2271.97,-11.1279,340.796,-286.235,9.81,3.986E+14,1,0.0125,0
0.116,-1469.48,-2179.42,-12.0422,326.913,-218.938,9.81,3.986E+14,1,0.0125,0
0.1165,-1036.58,-2090.91,-13.1343,313.636,-154.004,9.81,3.986E+14,1,0.0125,0
0.117,-619.698,-2007.33,-14.4056,301.1,-91.4715,9.81,3.986E+14,1,0.0125,0
0.1175,-218.664,-1929.31,-15.8592,289.397,-31.3164,9.81,3.986E+14,1,0.0125,0
0.118,167.066,-1857.29,-17.5001,278.593,26.543,9.81,3.986E+14,1,0.0125,0
0.1185,538.374,-1791.5,-19.3353,268.725,82.2392,9.81,3.986E+14,1,0.0125,0
0.119,896.463,-1732.1,-21.3737,259.814,135.953,9.81,3.986E+14,1,0.0125,0
0.1195,1242.85,-1679.11,-23.6254,251.867,187.911,9.81,3.986E+14,1,0.0125,0
0.12,1579.38,-1632.52,-26.1015,244.878,238.39,9.81,3.986E+14,1,0.0125,0
0.1205,1908.22,-1592.25,-28.8136,238.838,287.716,9.81,3.986E+14,1,0.0125,0
0.121,2231.91,-1558.18,-31.7724,233.727,336.269,9.81,3.986E+14,1,0.0125,0
0.1215,2553.37,-1530.15,-34.9872,229.523,384.489,9.81,3.986E+14,1,0.0125,0
0.122,2875.96,-1507.97,-38.4644,226.196,432.877,9.81,3.986E+14,1,0.0125,0
0.1225,3203.45,-1491.39,-42.2066,223.709,482.001,9.81,3.986E+14,1,0.0125,0
0.123,3540.13,-1480.09,-46.2099,222.013,532.502,9.81,3.986E+14,1,0.0125,0
0.1235,3890.74,-1473.64,-50.4621,221.046,585.094,9.81,3.986E+14,1,0.0125,0
0.124,4260.54,-1471.51,-54.939,220.726,640.564,9.81,3.986E+14,1,0.0125,0
0.1245,4655.26,-1472.94,-59.6006,220.941,699.772,9.81,3.986E+14,1,0.0125,0
0.125,5081.02,-1476.97,-64.3855,221.545,763.635,9.81,3.986E+14,1,0.0125,0
0.1255,5544.18,-1482.29,-69.204,222.343,833.111,9.81,3.986E+14,1,0.0125,0
0.126,6051.12,-1487.18,-73.9298,223.077,909.151,9.81,3.986E+14,1,0.0125,0
0.1265,6607.76,-1489.41,-78.3905,223.411,992.647,9.81,3.986E+14,1,0.0125,0
0.127,7218.93,-1486.1,-82.3574,222.915,1084.32,9.81,3.986E+14,1,0.0125,0
0.1275,7887.41,-1473.67,-85.5358,221.051,1184.59,9.81,3.986E+14,1,0.0125,0
0.128,8612.61,-1447.76,-87.5607,217.163,1293.37,9.81,3.986E+14,1,0.0125,0
0.1285,9388.84,-1403.29,-87.9999,210.493,1409.81,9.81,3.986E+14,1,0.0125,0
0.129,10203.4,-1334.72,-86.3735,200.208,1532,9.81,3.986E+14,1,0.0125,0
0.1295,11034.8,-1236.52,-82.1956,185.478,1656.71,9.81,3.986E+14,1,0.0125,0
0.13,11851.3,-1103.96,-75.0451,165.594,1779.18,9.81,3.986E+14,1,0.0125,0
0.1305,12611.5,-934.215,-64.6619,140.132,1893.21,9.81,3.986E+14,1,0.0125,0
0.131,13266.9,-727.534,-51.0551,109.13,1991.51,9.81,3.986E+14,1,0.0125,0
0.1315,13767.3,-488.231,-34.5921,73.2347,2066.58,9.81,3.986E+14,1,0.0125,0
0.132,14069.4,-224.986,-16.0276,33.7479,2111.9,9.81,3.986E+14,1,0.0125,0
0.1325,14145.4,41.2611,2.22241,-6.18917,2123.29,9.81,3.986E+14,1,0.0125,0
0.133,14038.6,245.478,13.146,-36.8217,2107.27,9.81,3.986E+14,1,0.0125,0
0.1335,13768.7,451.369,23.8098,-67.7054,2066.79,9.81,3.986E+14,1,0.0125,0
0.134,13452.3,603.354,31.2345,-90.5031,2019.33,9.81,3.986E+14,1,0.0125,0
0.1345,12848.5,804.271,40.022,-120.641,1928.76,9.81,3.986E+14,1,0.0125,0
