"time","heatCapacitor_T","switch_Controll"
0,49.414984,0
0.02,20.199314,0
0.04,20.398065,0
0.06,20.596448,0
0.08,20.794384,0
0.1,20.991609,0
0.12,21.188349,0
0.14,21.384602,0
0.16,21.58037,0
0.18,21.775652,0
0.2,21.970364,0
0.22,22.16449,0
0.24,22.3581,0
0.26,22.551193,0
0.28,22.74377,0
0.3,22.935831,0
0.32,23.127376,0
0.34,23.318404,0
0.36,23.508916,0
0.38,23.698912,0
0.4,23.888415,0
0.42,24.077437,0
0.44,24.265949,0
0.46,24.45395,0
0.48,24.641441,0
0.5,24.828421,0
0.52,25.01489,0
0.54,25.200849,0
0.56,25.386297,0
0.58,25.571235,0
0.6,25.755662,0
0.62,25.939578,0
0.64,25.991963,1
0.66,25.980034,1
0.68,25.968121,1
0.7,25.956224,1
0.72,25.944343,1
0.74,25.932478,1
0.76,25.92063,1
0.78,25.908847,1
0.8,25.897085,1
0.82,25.885344,1
0.84,25.873624,1
0.86,25.861924,1
0.88,25.850245,1
0.9,25.838587,1
0.92,25.826949,1
0.94,25.815333,1
0.96,25.803737,1
0.98,25.792161,1
1,25.780607,1
1.02,25.769073,1
1.04,25.75756,1
1.06,25.746068,1
1.08,25.734596,1
1.1,25.723145,1
1.12,25.711715,1
1.14,25.700306,1
1.16,25.688921,1
1.18,25.677569,1
1.2,25.666238,1
1.22,25.654929,1
1.24,25.643642,1
1.26,25.632376,1
1.28,25.621131,1
1.3,25.609908,1
1.32,25.598706,1
1.34,25.587525,1
1.36,25.576366,1
1.38,25.565229,1
1.4,25.554113,1
1.42,25.543018,1
1.44,25.531945,1
1.46,25.520893,1
1.48,25.509863,1
1.5,25.498854,1
1.52,25.487867,1
1.54,25.476901,1
1.56,25.465956,1
1.58,25.455033,1
1.6,25.444131,1
1.62,25.433251,1
1.64,25.422392,1
1.66,25.411555,1
1.68,25.400739,1
1.7,25.389945,1
1.72,25.379171,1
1.74,25.36842,1
1.76,25.35769,1
1.78,25.346981,1
1.8,25.336294,1
1.82,25.325628,1
1.84,25.314984,1
1.86,25.304361,1
1.88,25.293759,1
1.9,25.283179,1
1.92,25.27262,1
1.94,25.262083,1
1.96,25.251567,1
1.98,25.241073,1
2,25.2306,1
2.02,25.22015,1
2.04,25.209721,1
2.06,25.199314,1
2.08,25.188927,1
2.1,25.17856,1
2.12,25.168214,1
2.14,25.157888,1
2.16,25.147583,1
2.18,25.137298,1
2.2,25.127034,1
2.22,25.11679,1
2.24,25.106567,1
2.26,25.096364,1
2.28,25.254496,0
2.3,25.438319,0
2.32,25.621576,0
2.34,25.804499,0
2.36,25.987089,0
2.38,26.169345,0
2.4,26.351268,0
2.42,26.532858,0
2.44,26.714114,0
2.46,26.895036,0
2.48,27.075625,0
2.5,27.255418,0
2.52,27.434693,0
2.54,27.613533,0
2.56,27.791937,0
2.58,27.969906,0
2.6,28.14744,0
2.62,28.324538,0
2.64,28.501201,0
2.66,28.677429,0
2.68,28.811579,1
2.7,28.794006,1
2.72,28.776463,1
2.74,28.758943,1
2.76,28.741455,1
2.78,28.724042,1
2.8,28.706659,1
2.82,28.689306,1
2.84,28.671985,1
2.86,28.654694,1
2.88,28.637434,1
2.9,28.620205,1
2.92,28.603006,1
2.94,28.585838,1
2.96,28.568701,1
2.98,28.551595,1
3,28.534519,1
3.02,28.517474,1
3.04,28.50046,1
3.06,28.483485,1
3.08,28.531036,0
3.1,28.706623,0
3.12,28.881733,0
3.14,29.056524,0
3.16,29.230998,0
3.18,29.405153,0
3.2,29.578844,0
3.22,29.751993,0
3.24,29.924723,0
3.26,30.097033,0
3.28,30.268923,0
3.3,30.440368,0
3.32,30.611261,0
3.34,30.781709,0
3.36,30.95171,0
3.38,31.121266,0
3.4,31.290376,0
3.42,31.45904,0
3.44,31.627258,0
3.46,31.79503,0
3.48,31.962356,0
3.5,32.129237,0
3.52,32.295703,0
3.54,32.35771,1
3.56,32.333113,1
3.58,32.308581,1
3.6,32.28408,1
3.62,32.259613,1
3.64,32.235178,1
3.66,32.210775,1
3.68,32.186406,1
3.7,32.162068,1
3.72,32.137836,1
3.74,32.113664,1
3.76,32.089534,1
3.78,32.065447,1
3.8,32.041403,1
3.82,32.017401,1
3.84,31.993443,1
3.86,31.969526,1
3.88,31.945653,1
3.9,31.921822,1
3.92,32.079323,0
3.94,32.244613,0
3.96,32.4091,0
3.98,32.573292,0
4,32.737189,0
4.02,32.900793,0
4.04,33.064101,0
4.06,33.227115,0
4.08,33.389835,0
4.1,33.552261,0
4.12,33.714392,0
