"time","Capacitor1.i","IdealDiode3.v"
0,-500.849,-282.843
0.0002,-500.383,2.00043
0.0004,-494.708,2.00606
0.0006,-485.495,2.01523
0.0008,-476.621,2.02407
0.001,-471.898,2.02875
0.0012,-474.977,2.02563
0.0014,-489.253,2.01132
0.0016,-500.568,-20.033
0.0018,-500.548,-31.4454
0.002,-494.607,-50.924
0.0022,-457.196,-76.2271
0.0024,-389.22,-102.558
0.0026,-295.798,-129.989
0.0028,-182.666,-158.554
0.003,-56.0296,-188.243
0.0032,77.5892,-219.006
0.0034,211.511,-250.746
0.0036,339.062,-283.321
0.0038,453.737,-316.545
0.00401,553.534,-351.879
0.00422,625.746,-387.37
0.00443,664.546,-422.667
0.00464,665.021,-457.383
0.00485,623.308,-491.107
0.00506,536.698,-523.405
0.00527,404.145,-549.693
0.00548,243.174,-554.283
0.00569,63.5889,-556.544
0.0059,-133.572,-556.22
0.00611,-185.868,-553.759
0.00632,-176.925,-551.212
0.00653,-156.629,-548.887
0.00674,-129.79,-546.905
0.00695,-101.378,-545.316
0.00716,-76.3753,-544.104
0.00737,-59.6372,-543.181
0.00758,-55.758,-542.394
0.00779,-68.9394,-541.53
0.008,-102.872,-540.32
0.00821,-160.628,-538.447
0.00842,-244.575,-535.558
0.00863,-350.61,-531.295
0.00884,-435.756,-525.592
0.00905,-417.962,-519.596
0.00926,-370.906,-514.09
0.00947,-299.981,-509.44
0.00968,-211.207,-505.934
0.00989,-111.065,-503.769
0.0101,-6.32028,-503.05
0.01031,96.1652,-503.788
0.01052,189.617,-505.896
0.01073,267.531,-509.196
0.01094,323.855,-513.421
0.01115,353.146,-518.223
0.01136,350.724,-523.187
0.01157,312.799,-527.837
0.01178,236.578,-531.653
0.01199,128.582,-534.103
0.0122,8.20233,-534.88
0.01241,-124.536,-533.817
0.01262,-181.276,-373.509
0.01283,-141.772,-340.643
0.01304,-88.7075,-307.769
0.01325,-27.681,-275.101
0.01346,35.507,-242.815
0.01367,95.0167,-211.047
0.01388,145.13,-179.891
0.01409,180.408,-149.4
0.0143,195.842,-119.592
0.01451,186.991,-90.4464
0.01472,150.108,-61.9127
0.01493,82.2455,-33.9133
0.01514,-18.6589,-6.3489
0.01535,-146.051,2.01535
0.01556,-277.953,2.09073
0.01577,-343.088,2.15757
0.01598,-315.922,2.18476
0.01619,-267.221,2.23349
0.0164,-202.467,2.29827
0.01661,-127.56,2.37321
0.01682,-48.6469,2.45215
0.01703,28.0418,2.52887
0.01724,96.3667,2.59723
0.01745,150.446,2.65134
0.01766,184.817,2.68575
0.01787,194.586,2.69555
0.01808,175.565,2.67656
0.01829,124.386,2.62542
0.0185,38.6081,2.53967
0.01871,-67.1115,2.43395
0.01892,-179.136,2.32192
0.01913,-259.972,2.24095
0.01934,-219.463,2.28142
0.01955,-160.352,2.34049
0.01976,-88.3742,2.41244
0.01997,-9.59528,2.49118
0.02018,69.7516,2.5705
0.02039,143.439,2.64415
0.0206,205.415,2.7061
0.02081,249.971,2.75063
0.02102,271.895,2.77253
0.02123,266.619,2.76723
0.02144,230.341,2.73093
0.02165,160.139,2.6607
0.02186,54.0519,2.55459
0.02207,-74.2222,2.39698
0.02228,-209.124,2.17175
0.02249,-290.934,-137.671
0.0227,-262.891,-167.168
0.02291,-215.675,-197.353
0.02312,-154.74,-228.203
0.02333,-85.8883,-259.654
0.02354,-15.1166,-291.599
0.02375,51.5534,-323.89
0.02396,108.239,-356.339
0.02417,149.361,-388.716
0.02438,169.791,-420.757
0.02459,165.002,-452.168
0.0248,131.186,-482.626
0.02501,65.3679,-511.789
0.02522,-33.734,-533.324
0.02543,-146.161,-532.115
0.02564,-263.547,-529.36
0.02585,-283.285,-525.367
0.02606,-238.179,-521.737
0.02627,-175.098,-518.89
0.02648,-99.8846,-517.029
0.02669,-18.6877,-516.277
0.0269,62.2007,-516.667
0.02711,136.521,-518.144
0.02732,198.217,-520.567
0.02753,241.6,-523.713
0.02774,261.508,-527.285
0.02795,253.444,-530.917
0.02816,213.705,-534.186
0.02837,139.483,-536.625
0.02858,30.1758,-537.74
0.02879,-93.529,-537.181
0.029,-224.486,-534.833
0.02921,-268.682,-531.067
0.02942,-231.904,-527.577
0.02963,-177.812,-524.746
0.02984,-112.029,-522.772
0.03005,-40.4774,-521.773
0.03026,30.7869,-521.78
0.03047,95.7405,-522.742
0.03068,148.559,-524.522
0.03089,183.775,-526.907
0.0311,196.431,-529.61
0.0313,183.558,-532.16
0.0315,143.227,-534.33
0.0317,73.0691,-535.736
0.0319,-27.5637,-535.967
0.0321,-139.909,-534.7
0.0323,-256.99,-531.844
0.0325,-291.503,-389.751
0.0327,-254.478,-357.958
0.0329,-200.28,-326.089
0.0331,-133.821,-294.362
0.0333,-60.3017,-262.964
0.0335,14.9227,-232.044
0.0337,86.4745,-201.717
0.0339,149.087,-172.062
0.0341,197.738,-143.124
0.0343,227.769,-114.911
0.0345,235.009,-87.4022
0.0347,215.871,-60.5486
0.0349,167.453,-34.276
0.0351,87.6028,-8.49036
0.0353,-20.1235,2.00979
0.0355,-135.68,2.07074
0.0357,-257.497,2.18656
0.0359,-265.583,2.23509
0.0361,-225.55,2.27515
0.0363,-170.209,2.33052
0.0365,-104.504,2.39625
0.0367,-33.618,2.46716
0.0369,37.1553,2.53797
0.0371,102.545,2.60339
0.0373,157.435,2.65831
0.0375,196.989,2.6979
0.0377,216.774,2.71772
0.0379,212.87,2.71385
0.0381,181.968,2.68298
0.0383,121.457,2.6225
0.0385,29.4901,2.53056
0.0387,-83.2569,2.41781
0.0389,-201.11,2.29996
0.0391,-294.281,2.20665
0.0393,-266.325,2.23457
0.0395,-219.694,2.28116
0.0397,-159.125,2.3417
0.0399,-89.6839,2.41111
0.0401,-16.6375,2.48412
0.0403,54.6772,2.55541
0.0405,118.987,2.61969
0.0407,171.214,2.67189
0.0409,206.6,2.70725
0.0411,220.828,2.72145
0.0413,210.129,2.71073
0.0415,171.376,2.67195
0.0417,102.167,2.60272
0.0419,1.84945,2.50046
0.0421,-110.93,2.34485
0.0423,-229.3,2.12821
0.0425,-279.528,-136.596
0.0427,-244.296,-164.802
0.0429,-192.109,-193.684
0.0431,-127.837,-223.22
0.0433,-56.6289,-253.352
0.0435,16.2107,-283.987
0.0437,85.3571,-314.997
0.0439,145.598,-346.22
0.0441,191.961,-377.458
0.0443,219.84,-408.485
0.0445,225.111,-439.046
0.0447,204.231,-468.865
0.0449,154.333,-497.644
0.0451,73.2988,-525.074
0.0453,-35.4547,-536.166
0.0455,-151.721,-534.985
0.0457,-273.773,-532.271
0.0459,-274.031,-528.519
0.0461,-233.695,-525.155
0.0463,-177.87,-522.452
0.0465,-111.514,-520.581
0.0467,-39.823,-519.64
0.0469,31.8895,-519.662
0.0471,98.332,-520.606
0.0473,154.364,-522.361
0.0475,195.125,-524.751
0.0477,216.154,-527.538
0.0479,213.503,-530.428
0.0481,183.836,-533.079
0.0483,124.515,-535.11
0.0485,33.6657,-536.109
0.0487,-77.7457,-535.71
0.0489,-194.4,-533.785
0.0491,-289.555,-530.323
0.0493,-260.975,-526.658
0.0495,-213.839,-523.521
0.0497,-152.897,-521.125
0.0499,-83.222,-519.614
0.0501,-10.0855,-519.064
0.0503,61.1739,-519.481
0.0505,125.285,-520.799
0.0507,177.174,-522.883
0.0509,212.092,-525.535
0.0511,225.731,-528.493
0.0513,214.336,-531.445
0.0515,174.797,-534.032
0.0517,104.729,-535.861
0.0519,3.42038,-536.51
0.0521,-110.616,-535.645
0.0523,-230.247,-533.162
0.0525,-281.628,-390.512
0.0527,-247.267,-358.775
0.0529,-195.883,-326.945
0.0531,-132.327,-295.238
0.0533,-61.7337,-263.84
0.0535,10.6065,-232.901
0.0537,79.3792,-202.536
0.0539,139.38,-172.825
0.0541,185.641,-143.814
0.0543,213.56,-115.513
0.0545,219.008,-87.9034
0.0547,198.44,-60.9382
0.0549,148.981,-34.5457
0.0551,68.5038,-8.63453
0.0553,-39.4599,2.00972
0.0555,-154.736,2.07078
0.0557,-275.711,2.18699
0.0559,-273.53,2.22714
0.0561,-232.375,2.26832
0.0563,-175.765,2.32496
0.0565,-108.671,2.39208
0.0567,-36.3086,2.46447
0.0569,35.9953,2.53681
0.0571,102.936,2.60378
0.0573,159.363,2.66024
0.0575,200.407,2.70132
0.0577,221.601,2.72255
0.0579,218.994,2.71997
0.0581,189.249,2.69026
0.0583,129.73,2.63077
0.0585,38.5686,2.53964
0.0587,-73.3874,2.42768
0.0589,-190.722,2.31034
0.0591,-288.593,2.21234
0.0593,-260.632,2.24026
0.0595,-214.122,2.28674
0.0597,-153.796,2.34703
0.0599,-84.7155,2.41608
0.0601,-12.1385,2.48862
0.0603,58.6087,2.55934
0.0605,122.266,2.62297
0.0607,173.77,2.67444
0.0609,208.379,2.70903
0.0611,221.793,2.72242
0.0613,210.261,2.71086
0.0615,170.675,2.67125
0.0617,100.652,2.6012
0.0619,-0.509305,2.49823
0.0621,-114.255,2.34215
0.0623,-233.49,2.12507
0.0625,-282.711,-136.756
0.06271,-245.739,-166.366
0.06292,-190.246,-196.717
0.06313,-121.885,-227.782
0.06334,-46.6403,-259.489
0.06355,29.34,-291.724
0.06376,99.9114,-324.331
0.06397,159.102,-357.111
0.06418,201.278,-389.825
0.06439,221.294,-422.2
0.0646,214.642,-453.929
0.06481,177.57,-484.682
0.06502,107.193,-514.106
0.06523,2.36251,-535.846
0.06544,-116.992,-535.095
0.06565,-242.462,-532.693
0.06586,-278.506,-528.859
0.06607,-238.862,-525.254
0.06628,-181.41,-522.352
0.06649,-111.853,-520.358
0.0667,-36.205,-519.393
0.06691,39.3775,-519.495
0.06712,108.764,-520.612
0.06733,166.018,-522.61
0.06754,205.562,-525.275
0.06775,222.326,-528.316
0.06796,211.893,-531.379
0.06817,170.62,-534.053
0.06838,95.7395,-535.883
0.06859,-12.6389,-536.389
0.0688,-132.864,-535.257
0.06901,-259.308,-532.393
0.06922,-275.039,-528.422
0.06943,-232.915,-524.885
0.06964,-173.671,-522.082
0.06985,-103.06,-520.206
0.07006,-27.1196,-519.368
0.07027,47.9875,-519.593
0.07048,116.147,-520.822
0.07069,171.459,-522.909
0.0709,208.402,-525.629
0.07111,221.982,-528.685
0.07132,207.872,-531.715
0.07153,162.533,-534.3
0.07174,83.3135,-535.983
0.07195,-27.9001,-536.277
0.07216,-148.737,-534.866
0.07237,-275.896,-531.653
0.07258,-270.666,-377.717
0.07279,-225.968,-344.322
0.073,-164.866,-310.938
0.07321,-93.1591,-277.799
0.07342,-16.9131,-245.099
0.07363,57.7047,-212.989
0.07384,124.597,-181.576
0.07405,177.902,-150.924
0.07426,212.155,-121.058
0.07447,222.441,-91.9615
0.07468,204.526,-63.5859
0.07489,154.979,-35.8509
0.0751,71.2699,-8.65198
0.07531,-42.4601,2.0114
0.07552,-164.146,2.07979
0.07573,-291.993,2.20865
0.07594,-266.108,2.23457
0.07615,-219.101,2.2816
0.07636,-156.403,2.34433
0.07657,-83.8547,2.41691
0.07678,-7.54178,2.49325
0.07699,66.3694,2.5672
0.0772,131.804,2.63266
0.07741,182.942,2.68384
0.07762,214.384,2.71531
0.07783,221.292,2.72226
0.07804,199.529,2.70053
0.07825,145.774,2.64681
0.07846,57.6166,2.55868
0.07867,-58.0322,2.44304
0.07888,-180.43,2.32064
0.07909,-290.17,2.21076
0.0793,-261.262,2.23963
0.07951,-211.893,2.28896
0.07972,-147.555,2.35327
0.07993,-74.1305,2.42666
0.08014,2.2731,2.50303
0.08035,75.4908,2.57621
0.08056,139.469,2.64016
0.08077,188.434,2.6891
0.08098,217.045,2.71768
0.08119,220.548,2.72116
0.0814,194.902,2.69549
0.08161,136.897,2.63746
0.08182,44.2428,2.54478
0.08203,-72.8928,2.40467
0.08224,-196.103,2.19753
0.08245,-287.69,-129.818
0.08266,-255.929,-159.255
0.08287,-204.38,-189.435
0.08308,-138.592,-220.337
0.08329,-64.4839,-251.903
0.0835,11.8204,-284.027
0.08371,84.1619,-316.564
0.08392,146.514,-349.324
0.08413,193.151,-382.079
0.08434,218.798,-414.561
0.08455,218.787,-446.473
0.08476,189.175,-477.489
