"time","PI.I.y","driveAngle","inertia1.phi","inertia1.w","integrator.y","spring.phi_rel","spring.w_rel"
3.58,-0.0908169,1.57,1.83966,0.0188099,2.13163e-14,0.00107372,-0.00100813
3.59,-0.0926979,1.57,1.83985,0.0155466,2.13163e-14,0.00106364,-0.000926598
3.6,-0.0942526,1.57,1.84001,0.012739,2.13163e-14,0.00105437,-0.000837469
3.61,-0.0955265,1.57,1.84013,0.0103469,2.13163e-14,0.00104599,-0.000745063
3.62,-0.0965612,1.57,1.84024,0.0083279,2.13163e-14,0.00103854,-0.00065329
3.63,-0.097394,1.57,1.84032,0.00663992,2.13163e-14,0.00103201,-0.000565858
3.64,-0.0980579,1.57,1.84039,0.00524127,2.13163e-14,0.00102635,-0.000484825
3.65,-0.0985821,1.57,1.84044,0.00409246,2.13163e-14,0.0010215,-0.00041121
3.66,-0.0989913,1.57,1.84048,0.00315712,2.13163e-14,0.00101739,-0.00034547
3.67,-0.099307,1.57,1.84051,0.0024024,2.13163e-14,0.00101394,-0.000287617
3.68,-0.0995473,1.57,1.84054,0.00179908,2.13163e-14,0.00101106,-0.000237342
3.69,-0.0997272,1.57,1.84055,0.00132149,2.13163e-14,0.00100869,-0.000194143
3.7,-0.0998593,1.57,1.84057,0.000947443,2.13163e-14,0.00100675,-0.000157404
3.71,-0.0999541,1.57,1.84058,0.000657889,2.13163e-14,0.00100517,-0.00012646
3.72,-0.10002,1.57,1.84058,0.000436685,2.13163e-14,0.00100391,-0.000100635
3.73,-0.100064,1.57,1.84059,0.000270261,2.13163e-14,0.0010029,-7.92729e-05
3.74,-0.100091,1.57,1.84059,0.000147319,2.13163e-14,0.00100211,-6.17569e-05
3.75,-0.100105,1.57,1.84059,5.85363e-05,2.13163e-14,0.00100149,-4.75209e-05
3.76,-0.100111,1.57,1.84059,-3.71649e-06,2.13163e-14,0.00100102,-3.60546e-05
3.77,-0.100111,1.57,1.84059,-4.56247e-05,2.13163e-14,0.00100066,-2.69056e-05
3.78,-0.100106,1.57,1.84059,-7.21586e-05,2.13163e-14,0.00100039,-1.96781e-05
3.79,-0.100099,1.57,1.84059,-8.72742e-05,2.13163e-14,0.00100019,-1.40299e-05
3.8,-0.10009,1.57,1.84059,-9.40882e-05,2.13163e-14,0.00100005,-9.66832e-06
3.81,-0.100081,1.57,1.84059,-9.50291e-05,2.13163e-14,0.000999952,-6.34572e-06
3.82,-0.100071,1.57,1.84059,-9.1966e-05,2.13163e-14,0.000999889,-3.85426e-06
3.83,-0.100062,1.57,1.84059,-8.63174e-05,2.13163e-14,0.00099985,-2.02122e-06
3.84,-0.100054,1.57,1.84059,-7.9142e-05,2.13163e-14,0.00099983,-7.043e-07
3.85,-0.100046,1.57,1.84058,-7.12146e-05,2.13163e-14,0.000999823,2.12715e-07
3.86,-0.100038,1.57,1.84058,-6.30876e-05,2.13163e-14,0.000999825,8.23896e-07
3.87,-0.100032,1.57,1.84058,-5.51423e-05,2.13163e-14,0.000999833,1.20469e-06
3.88,-0.100027,1.57,1.84058,-4.76288e-05,2.13163e-14,0.000999846,1.41504e-06
3.89,-0.100022,1.57,1.84058,-4.06996e-05,2.13163e-14,0.00099986,1.50205e-06
3.9,-0.100018,1.57,1.84058,-3.44346e-05,2.13163e-14,0.000999875,1.50237e-06
3.91,-0.100014,1.57,1.84058,-2.88623e-05,2.13163e-14,0.00099989,1.44411e-06
3.92,-0.100012,1.57,1.84058,-2.39747e-05,2.13163e-14,0.000999904,1.34855e-06
3.93,-0.100009,1.57,1.84058,-1.97399e-05,2.13163e-14,0.000999918,1.23151e-06
3.94,-0.100007,1.57,1.84058,-1.6111e-05,2.13163e-14,0.00099993,1.10451e-06
3.95,-0.100006,1.57,1.84058,-1.30325e-05,2.13163e-14,0.000999941,9.75734e-07
3.96,-0.100004,1.57,1.84058,-1.04456e-05,2.13163e-14,0.000999951,8.50765e-07
3.97,-0.100003,1.57,1.84058,-8.29162e-06,2.13163e-14,0.000999959,7.33233e-07
3.98,-0.100002,1.57,1.84058,-6.51382e-06,2.13163e-14,0.000999967,6.253e-07
3.99,-0.100002,1.57,1.84058,-5.05936e-06,2.13163e-14,0.000999973,5.28051e-07
4,-0.100001,1.57,1.84058,-3.87993e-06,2.13163e-14,0.000999978,4.41805e-07
4,-0.100001,1.57,1.84058,-3.87993e-06,2.13163e-14,0.000999978,4.41805e-07
