"time","outputs"
0,282.843
0.0001,281.173
0.0002,279.504
0.0003,277.839
0.0004,276.184
0.0005,274.542
0.0006,272.916
0.0007,271.305
0.0008,269.71
0.0009,268.127
0.001,266.552
0.0011,264.979
0.0012,263.401
0.0013,261.809
0.0014,260.194
0.0015,258.544
0.0016,256.875
0.0017,255.206
0.0018,253.538
0.0019,251.87
0.002,250.209
0.0021,248.582
0.0022,247.017
0.0023,245.542
0.0024,244.18
0.0025,242.954
0.0026,241.884
0.0027,240.987
0.0028,240.279
0.0029,239.773
0.003,239.478
0.0031,239.401
0.0032,239.547
0.0033,239.918
0.0034,240.512
0.0035,241.326
0.0036,242.353
0.0037,243.583
0.0038,245.004
0.0039,246.602
0.004,248.36
0.0041,250.258
0.0042,252.274
0.0043,254.384
0.0044,256.563
0.0045,258.783
0.0046,261.015
0.0047,263.227
0.0048,265.388
0.0049,267.465
0.005,269.423
0.0051,271.228
0.0052,272.845
0.0053,274.24
0.0054,275.39
0.0055,276.281
0.0056,276.899
0.0057,277.229
0.0058,277.259
0.0059,276.976
0.006,276.406
0.0061,275.788
0.0062,275.171
0.0063,274.567
0.0064,273.985
0.0065,273.434
0.0066,272.92
0.0067,272.447
0.0068,272.019
0.0069,271.636
0.007,271.298
0.0071,271.001
0.0072,270.743
0.0073,270.516
0.0074,270.313
0.0075,270.124
0.0076,269.939
0.0077,269.744
0.0078,269.527
0.0079,269.272
0.008,268.961
0.0081,268.579
0.0082,268.106
0.0083,267.524
0.0084,266.811
0.0085,265.947
0.0086,264.915
0.0087,263.712
0.0088,262.344
0.0089,260.892
0.009,259.459
0.0091,258.066
0.0092,256.737
0.0093,255.492
0.0094,254.349
0.0095,253.324
0.0096,252.431
0.0097,251.682
0.0098,251.086
0.0099,250.651
0.01,250.379
0.0101,250.275
0.0102,250.336
0.0103,250.561
0.0104,250.944
0.0105,251.476
0.0106,252.148
0.0107,252.948
0.0108,253.86
0.0109,254.869
0.011,255.954
0.0111,257.096
0.0112,258.273
0.0113,259.459
0.0114,260.63
0.0115,261.759
0.0116,262.819
0.0117,263.779
0.0118,264.611
0.0119,265.286
0.012,265.787
0.0121,266.105
0.0122,266.231
0.0123,266.157
0.0124,265.873
0.0125,265.369
0.0126,264.737
0.0127,264.149
0.0128,263.62
0.0129,263.163
0.013,262.788
0.0131,262.501
0.0132,262.31
0.0133,262.218
0.0134,262.226
0.0135,262.334
0.0136,262.54
