"time","step-size"
2.6199999999999946E-5,1.0E-7
2.6299999999999945E-5,1.0E-7
2.6399999999999944E-5,1.0E-7
2.6499999999999943E-5,1.0E-7
2.6599999999999942E-5,1.0E-7
2.669999999999994E-5,1.0E-7
2.679999999999994E-5,1.0E-7
2.689999999999994E-5,1.0E-7
2.6999999999999938E-5,1.0E-7
2.7099999999999937E-5,1.0E-7
2.7199999999999936E-5,1.0E-7
2.7299999999999935E-5,1.0E-7
2.7399999999999934E-5,1.0E-7
2.7499999999999933E-5,1.0E-7
2.7599999999999932E-5,1.0E-7
2.769999999999993E-5,1.0E-7
2.779999999999993E-5,1.0E-7
2.789999999999993E-5,1.0E-7
2.799999999999993E-5,1.0E-7
2.8099999999999927E-5,1.0E-7
2.8199999999999927E-5,1.0E-7
2.8299999999999926E-5,1.0E-7
2.8399999999999925E-5,1.0E-7
2.8499999999999924E-5,1.0E-7
2.8599999999999923E-5,1.0E-7
2.8699999999999922E-5,1.0E-7
2.879999999999992E-5,1.0E-7
2.889999999999992E-5,1.0E-7
2.899999999999992E-5,1.0E-7
2.9099999999999918E-5,1.0E-7
2.9199999999999917E-5,1.0E-7
2.9299999999999916E-5,1.0E-7
2.9399999999999915E-5,1.0E-7
2.9499999999999914E-5,1.0E-7
2.9599999999999913E-5,1.0E-7
2.9699999999999912E-5,1.0E-7
2.979999999999991E-5,1.0E-7
2.989999999999991E-5,1.0E-7
2.999999999999991E-5,1.0E-7
3.009999999999991E-5,1.0E-7
3.0199999999999907E-5,1.0E-7
3.0299999999999906E-5,1.0E-7
3.0399999999999905E-5,1.0E-7
3.0499999999999904E-5,1.0E-7
3.0599999999999904E-5,1.0E-7
3.0699999999999906E-5,1.0E-7
3.079999999999991E-5,1.0E-7
3.089999999999991E-5,1.0E-7
3.099999999999991E-5,1.0E-7
3.1099999999999916E-5,1.0E-7
3.119999999999992E-5,1.0E-7
3.129999999999992E-5,1.0E-7
3.139999999999992E-5,1.0E-7
3.1499999999999925E-5,1.0E-7
3.159999999999993E-5,1.0E-7
3.169999999999993E-5,1.0E-7
3.179999999999993E-5,1.0E-7
3.1899999999999935E-5,1.0E-7
3.199999999999994E-5,1.0E-7
3.209999999999994E-5,1.0E-7
3.219999999999994E-5,1.0E-7
3.2299999999999945E-5,1.0E-7
3.239999999999995E-5,1.0E-7
3.249999999999995E-5,1.0E-7
3.259999999999995E-5,1.0E-7
3.2699999999999955E-5,1.0E-7
3.279999999999996E-5,1.0E-7
3.289999999999996E-5,1.0E-7
3.299999999999996E-5,1.0E-7
3.3099999999999964E-5,1.0E-7
3.319999999999997E-5,1.0E-7
3.329999999999997E-5,1.0E-7
3.339999999999997E-5,1.0E-7
3.3499999999999974E-5,1.0E-7
3.3599999999999976E-5,1.0E-7
3.369999999999998E-5,1.0E-7
3.379999999999998E-5,1.0E-7
3.3899999999999984E-5,1.0E-7
3.3999999999999986E-5,1.0E-7
3.409999999999999E-5,1.0E-7
3.419999999999999E-5,1.0E-7
3.4299999999999993E-5,1.0E-7
3.4399999999999996E-5,1.0E-7
3.45E-5,1.0E-7
3.46E-5,1.0E-7
3.47E-5,1.0E-7
3.4800000000000006E-5,1.0E-7
3.490000000000001E-5,1.0E-7
3.500000000000001E-5,1.0E-7
3.510000000000001E-5,1.0E-7
3.5200000000000015E-5,1.0E-7
3.530000000000002E-5,1.0E-7
3.540000000000002E-5,1.0E-7
3.550000000000002E-5,1.0E-7
3.5600000000000025E-5,1.0E-7
3.570000000000003E-5,1.0E-7
3.580000000000003E-5,1.0E-7
3.590000000000003E-5,1.0E-7
3.6000000000000035E-5,1.0E-7
3.610000000000004E-5,1.0E-7
3.620000000000004E-5,1.0E-7
3.630000000000004E-5,1.0E-7
3.6400000000000045E-5,1.0E-7
3.650000000000005E-5,1.0E-7
3.660000000000005E-5,1.0E-7
3.670000000000005E-5,1.0E-7
3.6800000000000054E-5,1.0E-7
3.690000000000006E-5,1.0E-7
3.700000000000006E-5,1.0E-7
3.710000000000006E-5,1.0E-7
3.7200000000000064E-5,1.0E-7
3.7300000000000066E-5,1.0E-7
3.740000000000007E-5,1.0E-7
3.750000000000007E-5,1.0E-7
3.7600000000000074E-5,1.0E-7
3.7700000000000076E-5,1.0E-7
3.780000000000008E-5,1.0E-7
3.790000000000008E-5,1.0E-7
3.8000000000000083E-5,1.0E-7
3.8100000000000086E-5,1.0E-7
3.820000000000009E-5,1.0E-7
3.830000000000009E-5,1.0E-7
3.840000000000009E-5,1.0E-7
3.8500000000000096E-5,1.0E-7
3.86000000000001E-5,1.0E-7
3.87000000000001E-5,1.0E-7
3.88000000000001E-5,1.0E-7
3.8900000000000105E-5,1.0E-7
3.900000000000011E-5,1.0E-7
3.910000000000011E-5,1.0E-7
3.920000000000011E-5,1.0E-7
3.9300000000000115E-5,1.0E-7
3.940000000000012E-5,1.0E-7
3.950000000000012E-5,1.0E-7
3.960000000000012E-5,1.0E-7
3.9700000000000125E-5,1.0E-7
3.980000000000013E-5,1.0E-7
3.990000000000013E-5,1.0E-7
4.000000000000013E-5,1.0E-7
4.0100000000000134E-5,1.0E-7
4.020000000000014E-5,1.0E-7
4.030000000000014E-5,1.0E-7
4.040000000000014E-5,1.0E-7
4.0500000000000144E-5,1.0E-7
4.0600000000000147E-5,1.0E-7
4.070000000000015E-5,1.0E-7
4.080000000000015E-5,1.0E-7
4.0900000000000154E-5,1.0E-7
4.1000000000000156E-5,1.0E-7
4.110000000000016E-5,1.0E-7
4.120000000000016E-5,1.0E-7
4.1300000000000164E-5,1.0E-7
4.1400000000000166E-5,1.0E-7
4.150000000000017E-5,1.0E-7
4.160000000000017E-5,1.0E-7
4.170000000000017E-5,1.0E-7
4.1800000000000176E-5,1.0E-7
4.190000000000018E-5,1.0E-7
4.200000000000018E-5,1.0E-7
4.210000000000018E-5,1.0E-7
4.2200000000000185E-5,1.0E-7
4.230000000000019E-5,1.0E-7
4.240000000000019E-5,1.0E-7
4.250000000000019E-5,1.0E-7
4.2600000000000195E-5,1.0E-7
4.27000000000002E-5,1.0E-7
4.28000000000002E-5,1.0E-7
4.29000000000002E-5,1.0E-7
4.3000000000000205E-5,1.0E-7
4.310000000000021E-5,1.0E-7
4.320000000000021E-5,1.0E-7
4.330000000000021E-5,1.0E-7
4.3400000000000215E-5,1.0E-7
4.350000000000022E-5,1.0E-7
4.360000000000022E-5,1.0E-7
4.370000000000022E-5,1.0E-7
4.3800000000000224E-5,1.0E-7
4.390000000000023E-5,1.0E-7
4.400000000000023E-5,1.0E-7
4.410000000000023E-5,1.0E-7
4.4200000000000234E-5,1.0E-7
4.4300000000000237E-5,1.0E-7
4.440000000000024E-5,1.0E-7
4.450000000000024E-5,1.0E-7
4.4600000000000244E-5,1.0E-7
4.4700000000000246E-5,1.0E-7
4.480000000000025E-5,1.0E-7
4.490000000000025E-5,1.0E-7
4.5000000000000254E-5,1.0E-7
4.5100000000000256E-5,1.0E-7
4.520000000000026E-5,1.0E-7
4.530000000000026E-5,1.0E-7
4.540000000000026E-5,1.0E-7
4.5500000000000266E-5,1.0E-7
4.560000000000027E-5,1.0E-7
4.570000000000027E-5,1.0E-7
4.580000000000027E-5,1.0E-7
4.5900000000000275E-5,1.0E-7
4.600000000000028E-5,1.0E-7
4.610000000000028E-5,1.0E-7
4.620000000000028E-5,1.0E-7
4.6300000000000285E-5,1.0E-7
4.640000000000029E-5,1.0E-7
4.650000000000029E-5,1.0E-7
4.660000000000029E-5,1.0E-7
4.6700000000000295E-5,1.0E-7
4.68000000000003E-5,1.0E-7
4.69000000000003E-5,1.0E-7
4.70000000000003E-5,1.0E-7
4.7100000000000305E-5,1.0E-7
4.720000000000031E-5,1.0E-7
4.730000000000031E-5,1.0E-7
4.740000000000031E-5,1.0E-7
4.7500000000000314E-5,1.0E-7
4.760000000000032E-5,1.0E-7
4.770000000000032E-5,1.0E-7
4.780000000000032E-5,1.0E-7
4.7900000000000324E-5,1.0E-7
4.8000000000000326E-5,1.0E-7
4.810000000000033E-5,1.0E-7
4.820000000000033E-5,1.0E-7
4.8300000000000334E-5,1.0E-7
4.8400000000000336E-5,1.0E-7
4.850000000000034E-5,1.0E-7
4.860000000000034E-5,1.0E-7
4.8700000000000343E-5,1.0E-7
4.8800000000000346E-5,1.0E-7
4.890000000000035E-5,1.0E-7
4.900000000000035E-5,1.0E-7
4.910000000000035E-5,1.0E-7
4.9200000000000356E-5,1.0E-7
4.930000000000036E-5,1.0E-7
4.940000000000036E-5,1.0E-7
4.950000000000036E-5,1.0E-7
4.9600000000000365E-5,1.0E-7
4.970000000000037E-5,1.0E-7
4.980000000000037E-5,1.0E-7
4.990000000000037E-5,1.0E-7
5.0000000000000375E-5,1.0E-7
5.010000000000038E-5,1.0E-7
5.020000000000038E-5,1.0E-7
5.030000000000038E-5,1.0E-7
5.0400000000000385E-5,1.0E-7
5.050000000000039E-5,1.0E-7
5.060000000000039E-5,1.0E-7
5.070000000000039E-5,1.0E-7
5.0800000000000395E-5,1.0E-7
5.09000000000004E-5,1.0E-7
5.10000000000004E-5,1.0E-7
5.11000000000004E-5,1.0E-7
5.1200000000000404E-5,1.0E-7
5.130000000000041E-5,1.0E-7
5.140000000000041E-5,1.0E-7
5.150000000000041E-5,1.0E-7
5.1600000000000414E-5,1.0E-7
5.1700000000000416E-5,1.0E-7
5.180000000000042E-5,1.0E-7
5.190000000000042E-5,1.0E-7
5.2000000000000424E-5,1.0E-7
5.2100000000000426E-5,1.0E-7
5.220000000000043E-5,1.0E-7
5.230000000000043E-5,1.0E-7
5.2400000000000433E-5,1.0E-7
5.2500000000000436E-5,1.0E-7
5.260000000000044E-5,1.0E-7
5.270000000000044E-5,1.0E-7
5.280000000000044E-5,1.0E-7
5.2900000000000446E-5,1.0E-7
5.300000000000045E-5,1.0E-7
5.310000000000045E-5,1.0E-7
5.320000000000045E-5,1.0E-7
5.3300000000000455E-5,1.0E-7
5.340000000000046E-5,1.0E-7
5.350000000000046E-5,1.0E-7
5.360000000000046E-5,1.0E-7
5.3700000000000465E-5,1.0E-7
5.380000000000047E-5,1.0E-7
5.390000000000047E-5,1.0E-7
5.400000000000047E-5,1.0E-7
5.4100000000000475E-5,1.0E-7
5.420000000000048E-5,1.0E-7
5.430000000000048E-5,1.0E-7
5.440000000000048E-5,1.0E-7
5.4500000000000484E-5,1.0E-7
5.460000000000049E-5,1.0E-7
5.470000000000049E-5,1.0E-7
5.480000000000049E-5,1.0E-7
5.4900000000000494E-5,1.0E-7
5.50000000000005E-5,1.0E-7
5.51000000000005E-5,1.0E-7
5.52000000000005E-5,1.0E-7
5.5300000000000504E-5,1.0E-7
5.5400000000000506E-5,1.0E-7
5.550000000000051E-5,1.0E-7
5.560000000000051E-5,1.0E-7
5.5700000000000514E-5,1.0E-7
5.5800000000000516E-5,1.0E-7
5.590000000000052E-5,1.0E-7
5.600000000000052E-5,1.0E-7
5.610000000000052E-5,1.0E-7
5.6200000000000526E-5,1.0E-7
5.630000000000053E-5,1.0E-7
5.640000000000053E-5,1.0E-7
5.650000000000053E-5,1.0E-7
5.6600000000000536E-5,1.0E-7
5.670000000000054E-5,1.0E-7
5.680000000000054E-5,1.0E-7
5.690000000000054E-5,1.0E-7
5.7000000000000545E-5,1.0E-7
5.710000000000055E-5,1.0E-7
5.720000000000055E-5,1.0E-7
5.730000000000055E-5,1.0E-7
5.7400000000000555E-5,1.0E-7
5.750000000000056E-5,1.0E-7
5.760000000000056E-5,1.0E-7
5.770000000000056E-5,1.0E-7
5.7800000000000565E-5,1.0E-7
5.790000000000057E-5,1.0E-7
5.800000000000057E-5,1.0E-7
5.810000000000057E-5,1.0E-7
5.8200000000000574E-5,1.0E-7
5.830000000000058E-5,1.0E-7
5.840000000000058E-5,1.0E-7
5.850000000000058E-5,1.0E-7
5.8600000000000584E-5,1.0E-7
5.8700000000000587E-5,1.0E-7
5.880000000000059E-5,1.0E-7
5.890000000000059E-5,1.0E-7
5.9000000000000594E-5,1.0E-7
5.9100000000000596E-5,1.0E-7
5.92000000000006E-5,1.0E-7
5.93000000000006E-5,1.0E-7
5.9400000000000604E-5,1.0E-7
5.9500000000000606E-5,1.0E-7
5.960000000000061E-5,1.0E-7
5.970000000000061E-5,1.0E-7
5.980000000000061E-5,1.0E-7
5.9900000000000616E-5,1.0E-7
6.000000000000062E-5,1.0E-7
6.010000000000062E-5,1.0E-7
6.020000000000062E-5,1.0E-7
6.0300000000000625E-5,1.0E-7
6.040000000000063E-5,1.0E-7
6.050000000000063E-5,1.0E-7
6.060000000000063E-5,1.0E-7
6.0700000000000635E-5,1.0E-7
6.080000000000064E-5,1.0E-7
6.090000000000064E-5,1.0E-7
6.100000000000064E-5,1.0E-7
6.110000000000064E-5,1.0E-7
6.120000000000065E-5,1.0E-7
6.130000000000065E-5,1.0E-7
6.140000000000065E-5,1.0E-7
6.150000000000065E-5,1.0E-7
6.160000000000066E-5,1.0E-7
6.170000000000066E-5,1.0E-7
6.180000000000066E-5,1.0E-7
6.190000000000066E-5,1.0E-7
6.200000000000067E-5,1.0E-7
6.210000000000067E-5,1.0E-7
6.220000000000067E-5,1.0E-7
6.230000000000067E-5,1.0E-7
6.240000000000068E-5,1.0E-7
6.250000000000068E-5,1.0E-7
6.260000000000068E-5,1.0E-7
6.270000000000068E-5,1.0E-7
6.280000000000069E-5,1.0E-7
6.290000000000069E-5,1.0E-7
6.300000000000069E-5,1.0E-7
6.31000000000007E-5,1.0E-7
6.32000000000007E-5,1.0E-7
6.33000000000007E-5,1.0E-7
6.34000000000007E-5,1.0E-7
6.35000000000007E-5,1.0E-7
6.36000000000007E-5,1.0E-7
6.370000000000071E-5,1.0E-7
6.380000000000071E-5,1.0E-7
6.390000000000071E-5,1.0E-7
6.400000000000072E-5,1.0E-7
6.410000000000072E-5,1.0E-7
6.420000000000072E-5,1.0E-7
6.430000000000072E-5,1.0E-7
6.440000000000073E-5,1.0E-7
6.450000000000073E-5,1.0E-7
6.460000000000073E-5,1.0E-7
6.470000000000073E-5,1.0E-7
6.480000000000073E-5,1.0E-7
6.490000000000074E-5,1.0E-7
6.500000000000074E-5,1.0E-7
6.510000000000074E-5,1.0E-7
6.520000000000074E-5,1.0E-7
6.530000000000075E-5,1.0E-7
6.540000000000075E-5,1.0E-7
6.550000000000075E-5,1.0E-7
6.560000000000075E-5,1.0E-7
6.570000000000076E-5,1.0E-7
6.580000000000076E-5,1.0E-7
6.590000000000076E-5,1.0E-7
6.600000000000076E-5,1.0E-7
6.610000000000077E-5,1.0E-7
6.620000000000077E-5,1.0E-7
6.630000000000077E-5,1.0E-7
6.640000000000077E-5,1.0E-7
6.650000000000078E-5,1.0E-7
6.660000000000078E-5,1.0E-7
6.670000000000078E-5,1.0E-7
6.680000000000078E-5,1.0E-7
6.690000000000079E-5,1.0E-7
6.700000000000079E-5,1.0E-7
6.710000000000079E-5,1.0E-7
6.720000000000079E-5,1.0E-7
6.73000000000008E-5,1.0E-7
6.74000000000008E-5,1.0E-7
6.75000000000008E-5,1.0E-7
6.76000000000008E-5,1.0E-7
6.77000000000008E-5,1.0E-7
6.780000000000081E-5,1.0E-7
6.790000000000081E-5,1.0E-7
6.800000000000081E-5,1.0E-7
6.810000000000082E-5,1.0E-7
6.820000000000082E-5,1.0E-7
6.830000000000082E-5,1.0E-7
6.840000000000082E-5,1.0E-7
6.850000000000082E-5,1.0E-7
6.860000000000083E-5,1.0E-7
6.870000000000083E-5,1.0E-7
6.880000000000083E-5,1.0E-7
6.890000000000083E-5,1.0E-7
6.900000000000084E-5,1.0E-7
6.910000000000084E-5,1.0E-7
6.920000000000084E-5,1.0E-7
6.930000000000084E-5,1.0E-7
6.940000000000085E-5,1.0E-7
6.950000000000085E-5,1.0E-7
6.960000000000085E-5,1.0E-7
6.970000000000085E-5,1.0E-7
6.980000000000086E-5,1.0E-7
6.990000000000086E-5,1.0E-7
7.000000000000086E-5,1.0E-7
7.010000000000086E-5,1.0E-7
7.020000000000087E-5,1.0E-7
7.030000000000087E-5,1.0E-7
7.040000000000087E-5,1.0E-7
7.050000000000087E-5,1.0E-7
7.060000000000088E-5,1.0E-7
7.070000000000088E-5,1.0E-7
7.080000000000088E-5,1.0E-7
7.090000000000088E-5,1.0E-7
7.100000000000089E-5,1.0E-7
7.110000000000089E-5,1.0E-7
7.120000000000089E-5,1.0E-7
7.130000000000089E-5,1.0E-7
7.14000000000009E-5,1.0E-7
7.15000000000009E-5,1.0E-7
7.16000000000009E-5,1.0E-7
7.17000000000009E-5,1.0E-7
7.18000000000009E-5,1.0E-7
7.190000000000091E-5,1.0E-7
7.200000000000091E-5,1.0E-7
7.210000000000091E-5,1.0E-7
7.220000000000091E-5,1.0E-7
7.230000000000092E-5,1.0E-7
7.240000000000092E-5,1.0E-7
7.250000000000092E-5,1.0E-7
7.260000000000092E-5,1.0E-7
7.270000000000093E-5,1.0E-7
7.280000000000093E-5,1.0E-7
7.290000000000093E-5,1.0E-7
7.300000000000093E-5,1.0E-7
7.310000000000094E-5,1.0E-7
7.320000000000094E-5,1.0E-7
7.330000000000094E-5,1.0E-7
7.340000000000094E-5,1.0E-7
7.350000000000095E-5,1.0E-7
7.360000000000095E-5,1.0E-7
7.370000000000095E-5,1.0E-7
7.380000000000095E-5,1.0E-7
7.390000000000096E-5,1.0E-7
7.400000000000096E-5,1.0E-7
7.410000000000096E-5,1.0E-7
7.420000000000096E-5,1.0E-7
7.430000000000097E-5,1.0E-7
7.440000000000097E-5,1.0E-7
7.450000000000097E-5,1.0E-7
7.460000000000097E-5,1.0E-7
7.470000000000098E-5,1.0E-7
7.480000000000098E-5,1.0E-7
7.490000000000098E-5,1.0E-7
7.500000000000098E-5,1.0E-7
7.510000000000099E-5,1.0E-7
7.520000000000099E-5,1.0E-7
7.530000000000099E-5,1.0E-7
7.540000000000099E-5,1.0E-7
7.5500000000001E-5,1.0E-7
7.5600000000001E-5,1.0E-7
7.5700000000001E-5,1.0E-7
7.5800000000001E-5,1.0E-7
7.5900000000001E-5,1.0E-7
7.600000000000101E-5,1.0E-7
7.610000000000101E-5,1.0E-7
7.620000000000101E-5,1.0E-7
7.630000000000101E-5,1.0E-7
7.640000000000102E-5,1.0E-7
7.650000000000102E-5,1.0E-7
7.660000000000102E-5,1.0E-7
