"time","temperatureSensor.T"
0,20
0.00488281,20.04880126
0.02441406,20.2437067
0.12207031,21.21039021
0.22207031,22.1868125
0.32207031,23.14980402
0.42207031,24.09956998
0.52207031,25.03632216
0.62207031,25.96023871
0.6263918285,25.9998798
0.6312746385,25.99707983
0.6508058885,25.98538618
0.7484621385,25.92722568
0.8484621385,25.86824895
0.9484621385,25.80985206
1.048462138,25.75203411
1.148462138,25.69479495
1.248462138,25.6381159
1.348462138,25.58200589
1.448462138,25.52645324
1.548462138,25.47144951
1.648462138,25.41700123
1.748462138,25.36308478
1.848462138,25.30970922
1.948462138,25.25687059
2,25.22984308
2.00488281,25.22728969
2.02441406,25.21708868
2.12207031,25.16638361
2.22207031,25.1149752
2.262651203,25.09425932
2.267534013,25.13620005
2.287065263,25.31736366
2.362641006,26.01387128
2.462641006,26.92446214
2.562641006,27.82265209
2.662641006,28.70860263
2.673239047,28.80178808
2.678121857,28.80010926
2.697653107,28.78294925
2.795309357,28.69760495
2.895309357,28.6110626
2.995309357,28.52537387
3.070860564,28.46120223
3.075743374,28.5029565
3.095274624,28.67511202
3.192930874,29.52912683
3.292930874,30.39195559
3.392930874,31.24310425
3.492930874,32.0827415
3.525610832,32.35409161
3.530493642,32.34806119
3.550024892,32.32396857
3.629420803,32.22650997
3.729420803,32.1048503
3.829420803,31.98440001
3.897392044,31.90695628
3.902274854,31.94777031
3.921806104,32.11078257
4.019462354,32.91943708
4.119462354,33.73650855
4.219462354,34.542605
4.319462354,35.33788485
4.40834745,36.02780068
4.41323026,36.01998076
4.43276151,35.98873452
4.53041776,35.83336251
4.63041776,35.67581503
4.73041776,35.51983286
4.756625376,35.48510523
4.761508186,35.52355486
4.781039436,35.67712791
4.878695686,36.43901263
4.978695686,37.20889912
5.078695686,37.96851321
5.178695686,38.71800041
5.278695686,39.4575078
5.343160988,39.92900507
5.348043798,39.91948682
5.367575048,39.88063605
5.465231298,39.68744337
5.565231298,39.49154711
5.665231298,39.29759751
5.669560167,39.28924547
5.674442977,39.32111391
5.693974227,39.4647264
5.791630477,40.17728331
5.891630477,40.89739379
5.991630477,41.60796327
6.091630477,42.30912392
6.191630477,43.00100998
6.291630477,43.68374806
6.36667105,44.19014347
6.37155386,44.18607583
6.39108511,44.1389009
6.48874136,43.90432579
6.58874136,43.66647094
6.672036439,43.47014723
6.676919249,43.49456382
6.696450499,43.62731957
6.794106749,44.28605137
6.894106749,44.95183054
6.994106749,45.60885245
7.094106749,46.25723543
7.194106749,46.89710079
7.294106749,47.52856364
7.394106749,48.15173683
7.494106749,48.76674049
7.556863019,49.14857517
7.561745829,49.1487979
7.581277079,49.09194052
7.678933329,48.80923119
7.778933329,48.52256956
7.840914095,48.34632034
7.845796905,48.36163997
7.865328155,48.48183211
7.962984405,49.07828817
8,49.30238439
8.00488281,49.33186409
8.02441406,49.44959318
8.115285877,49.99338797
8.215285877,50.58435477
8.285515183,50.99477117
8.290397993,50.98765713
8.309929243,50.92721149
8.407585493,50.62666666
8.507585493,50.32192005
8.607585493,50.02019658
8.707585493,49.72147083
8.807585493,49.42572033
8.907585493,49.13291159
8.952419556,49.00257871
8.957302366,49.02426455
8.976833616,49.14275605
9.067459192,49.68869117
9.167459192,50.28362378
9.267459192,50.87080249
9.288753407,50.99484558
9.293636217,50.9876175
9.313167467,50.92717194
9.410823717,50.62662748
9.510823717,50.32188126
9.610823717,50.02015818
9.710823717,49.72143282
9.810823717,49.42568269
9.910823717,49.13287433
9.955658734,49.00253885
9.960541544,49.02434801
9.980072794,49.14283926
10,49.26343848
