time,ContinuousState[0],ContinuousState[1],ContinuousState[2],ContinuousState[3],ContinuousState[4],ContinuousState[5],ContinuousState[6],ContinuousState[7],EventIndicator[0],EventIndicator[1],EventIndicator[2],Out1,Out2,Out3[1],Out3[2],Out4,Out5,Out6
0.22,0.0240985426378771,0.0481970852757542,0.00176957707276487,0.0240985426378771,0.0259699268687737,0.0224222100025499,0.0224222100025499,0.00167634063554081,-0.951802914724246,0.0481970852757542,0,0.0240985426378771,0.0481970852757542,0.00176957707276487,0.0240985426378771,0.244199549949643,0.0224222100025499,0.0207458693670091
0.24,0.0286580155966281,0.0573160311932561,0.00229650004188224,0.0286580155966281,0.0310992800186493,0.0264930387454818,0.0264930387454818,0.00216498485136981,-0.942683968806744,0.0573160311932561,0,0.0286580155966281,0.0573160311932561,0.00229650004188224,0.0286580155966281,0.268801906445784,0.0264930387454818,0.024328053894112
0.26,0.0336060106648121,0.0672120213296242,0.00291850082886831,0.0336060106648121,0.036724689673896,0.0308679193332428,0.0308679193332428,0.00273809933179681,-0.932787978670376,0.0672120213296242,0,0.0336060106648121,0.0672120213296242,0.00291850082886831,0.0336060106648121,0.293805241566051,0.0308679193332428,0.028129820001446
0.28,0.0389405487103743,0.0778810974207486,0.00364333034036833,0.0389405487103743,0.0428541780453474,0.0355388714080383,0.0355388714080383,0.00340168530257185,-0.922118902579251,0.0778810974207486,0,0.0389405487103743,0.0778810974207486,0.00364333034036833,0.0389405487103743,0.319209826609461,0.0355388714080383,0.0321371861054665
0.3,0.0446594959892227,0.0893189919784455,0.00447869835289236,0.0446594959892227,0.0494957732341048,0.0404979195589098,0.0404979195589098,0.00416158443057158,-0.910681008021554,0.0893189919784455,0,0.0446594959892227,0.0893189919784455,0.00447869835289236,0.0446594959892227,0.345015979895445,0.0404979195589098,0.0363363351283382
0.32,0.0507605649986974,0.101521129997395,0.00543227042906375,0.0507605649986974,0.0566575102111986,0.0457370940688159,0.0457370940688159,0.00502347893010186,-0.898478870002605,0.101521129997395,0,0.0507605649986974,0.101521129997395,0.00543227042906375,0.0507605649986974,0.371224070827317,0.0457370940688159,0.0407136151387141
0.34,0.057241315392541,0.114482630785082,0.00651166485144101,0.057241315392541,0.0643474318812078,0.0512484317081338,0.0512484317081338,0.00599289168467536,-0.885517369214918,0.114482630785082,0,0.057241315392541,0.114482630785082,0.00651166485144101,0.057241315392541,0.397834524022022,0.0512484317081338,0.0452555400234584
0.36,0.064099154957005,0.12819830991401,0.00772444957530858,0.064099154957005,0.0725735902282239,0.0570239765722005,0.0570239765722005,0.00707518638503403,-0.87180169008599,0.12819830991401,0,0.064099154957005,0.12819830991401,0.00772444957530858,0.064099154957005,0.424847823503314,0.0570239765722005,0.0499487901871665
0.38,0.0713313406477001,0.1426626812954,0.00907813920161748,0.0713313406477001,0.0813440475461402,0.0630557809635467,0.0630557809635467,0.00827556768439515,-0.8573373187046,0.1426626812954,0,0.0713313406477001,0.1426626812954,0.00907813920161748,0.0713313406477001,0.452264516959123,0.0630557809635467,0.0547802132791516
0.4,0.0789349796867779,0.157869959373556,0.0105801919712427,0.0789349796867779,0.0906668777553869,0.0693359063152077,0.0693359063152077,0.00959908137179891,-0.842130040626444,0.157869959373556,0,0.0789349796867779,0.157869959373556,0.0105801919712427,0.0789349796867779,0.480085220064038,0.0693359063152077,0.0597368249434088
0.42,0.0869070307200034,0.173814061440007,0.0122380067817842,0.0869070307200034,0.100550167806335,0.0758564241559618,0.0758564241559618,0.0110506145642592,-0.826185938559993,0.173814061440007,0,0.0869070307200034,0.173814061440007,0.0122380067817842,0.0869070307200034,0.508310620865906,0.0758564241559618,0.0648058095917026
0.44,0.0952443050332557,0.190488610066511,0.0140589202280949,0.0952443050332557,0.111002019171318,0.0826094171148201,0.0826094171148201,0.0126348959186747,-0.809511389933489,0.190488610066511,0,0.0952443050332557,0.190488610066511,0.0140589202280949,0.0952443050332557,0.536941484237318,0.0826094171148201,0.0699745211961454
0.46,0.103943467827972,0.207886935655943,0.0160502036677268,0.103943467827972,0.122030549425831,0.0895869799640355,0.0895869799640355,0.0143564958642134,-0.792113064344057,0.207886935655943,0,0.103943467827972,0.207886935655943,0.0160502036677268,0.103943467827972,0.565978656391351,0.0895869799640355,0.0752304840998221
0.48,0.113001039555021,0.226002079110042,0.0182190603125345,0.113001039555021,0.133643893921169,0.0967812206993847,0.0967812206993847,0.0162198268559188,-0.773997920889958,0.226002079110042,0,0.113001039555021,0.226002079110042,0.0182190603125345,0.113001039555021,0.595423069462652,0.0967812206993847,0.0805613938434659
0.5,0.122413397306479,0.244826794612957,0.0205726223474409,0.122413397306479,0.145850207549569,0.104184261656496,0.104184261656496,0.0182291436502732,-0.755173205387043,0.244826794612957,0,0.122413397306479,0.244826794612957,0.0205726223474409,0.122413397306479,0.625275746153772,0.104184261656496,0.0859551180062231
0.52,0.132176776264741,0.264353552529481,0.0231179480776914,0.132176776264741,0.158657666602043,0.111788240661572,0.111788240661572,0.0203885436034432,-0.735646447470519,0.264353552529481,0,0.132176776264741,0.264353552529481,0.0231179480776914,0.132176776264741,0.65553780444578,0.111788240661572,0.0913996970581289
0.54,0.1422872712084,0.2845745424168,0.0258620191056013,0.1422872712084,0.172074470721983,0.119585312215788,0.119585312215788,0.0227019669928913,-0.7154254575832,0.2845745424168,0,0.1422872712084,0.2845745424168,0.0258620191056013,0.1422872712084,0.686210462375096,0.119585312215788,0.0968833452228967
0.56,0.152740838074284,0.305481676148568,0.0288117375380245,0.152740838074284,0.186108844954199,0.127567648711572,0.127567648711572,0.0251731973629797,-0.694518323851432,0.305481676148568,0,0.152740838074284,0.305481676148568,0.0288117375380245,0.152740838074284,0.717295042875083,0.127567648711572,0.102394451348592
0.58,0.163533295575026,0.327066591150052,0.0319739232255749,0.163533295575026,0.200769041892355,0.135727441680054,0.135727441680054,0.0278058618952374,-0.672933408849948,0.327066591150052,0,0.163533295575026,0.327066591150052,0.0319739232255749,0.163533295575026,0.748792978684228,0.135727441680054,0.107921579784817
0.6,0.174660326871523,0.349320653743046,0.0353553110348319,0.174660326871523,0.21606334392418,0.144056903067952,0.144056903067952,0.0306034318038296,-0.650679346256954,0.349320653743046,0,0.174660326871523,0.349320653743046,0.0353553110348319,0.174660326871523,0.780705817319216,0.144056903067952,0.113453471264123
0.62,0.186117481299614,0.372234962599229,0.0389625481544049,0.186117481299614,0.232000065577824,0.152548266542999,0.152548266542999,0.0335692227568847,-0.627765037400772,0.372234962599229,0,0.186117481299614,0.372234962599229,0.0389625481544049,0.186117481299614,0.813035226115129,0.152548266542999,0.118979043786114
0.64,0.197900176150289,0.395800352300578,0.0428021914362183,0.197900176150289,0.2485875559686,0.161193788826335,0.161193788826335,0.0367063953242114,-0.604199647699422,0.395800352300578,0,0.197900176150289,0.395800352300578,0.0428021914362183,0.197900176150289,0.845782997330993,0.161193788826335,0.124487393502124
0.66,0.210003698502708,0.420007397005415,0.0468807047728331,0.210003698502708,0.265834201349428,0.169985751051081,0.169985751051081,0.0400179554518903,-0.579992602994585,0.420007397005415,0,0.210003698502708,0.420007397005415,0.0468807047728331,0.210003698502708,0.878951053322862,0.169985751051081,0.129967795599191
0.68,0.222423207109307,0.444846414218614,0.0512044565119602,0.222423207109307,0.283748427765181,0.178916460145254,0.178916460145254,0.0435067549643107,-0.555153585781386,0.444846414218614,0,0.222423207109307,0.444846414218614,0.0512044565119602,0.222423207109307,0.912541451783649,0.178916460145254,0.135409705180943
0.700000000000001,0.235153734332236,0.470307468664471,0.055779716909238,0.235153734332236,0.302338703812081,0.187978250238374,0.187978250238374,0.0471754920941052,-0.529692531335529,0.470307468664471,0,0.235153734332236,0.470307468664471,0.055779716909238,0.235153734332236,0.946556391049773,0.187978250238374,0.140802758144268
0.720000000000001,0.248190188130343,0.496380376260685,0.0606126556201636,0.248190188130343,0.321613543504458,0.19716348409016,0.19716348409016,0.0510267120404249,-0.503619623739314,0.496380376260685,0,0.248190188130343,0.496380376260685,0.0606126556201636,0.248190188130343,0.980998215475931,0.19716348409016,0.146136772049735
0.740000000000001,0.261527354095926,0.523054708191852,0.0657093392323628,0.261527354095926,0.341581509249134,0.206464554540164,0.206464554540164,0.0550628075559974,-0.476945291808148,0.523054708191852,0,0.261527354095926,0.523054708191852,0.0657093392323628,0.261527354095926,1.01586942087728,0.206464554540164,0.151401746984167
0.760000000000001,0.275159897540426,0.550319795080852,0.0710757288390328,0.275159897540426,0.3622512149299,0.215873885977262,0.215873885977262,0.0592860195633961,-0.449680204919148,0.550319795080852,0,0.275159897540426,0.550319795080852,0.0710757288390328,0.275159897540426,1.05117266004045,0.215873885977262,0.156587866413866
0.780000000000001,0.289082365628229,0.578164731256458,0.0767176776545455,0.289082365628229,0.383631329102691,0.225383935827585,0.225383935827585,0.0636984378008758,-0.421835268743542,0.578164731256458,0,0.289082365628229,0.578164731256458,0.0767176776545455,0.289082365628229,1.0869107483031,0.225383935827585,0.161685498026709
0.800000000000001,0.303289189557731,0.606578379115462,0.0826409286732693,0.303289189557731,0.405730578302568,0.234987196059816,0.234987196059816,0.0683020014981453,-0.393421620884538,0.606578379115462,0,0.303289189557731,0.606578379115462,0.0826409286732693,0.303289189557731,1.12308666920209,0.234987196059816,0.166685194561671
0.820000000000001,0.317774686788782,0.635549373577565,0.0888511123724465,0.317774686788782,0.428557750464984,0.244676194706616,0.244676194706616,0.0730985000823949,-0.364450626422435,0.635549373577565,0,0.317774686788782,0.635549373577565,0.0888511123724465,0.317774686788782,1.15970358019188,0.244676194706616,0.171577694624221
0.840000000000001,0.332533063315627,0.665066126631254,0.0953537444600622,0.332533063315627,0.452121698462126,0.25444349740092,0.25444349740092,0.0780895739149342,-0.334933873368746,0.665066126631254,0,0.332533063315627,0.665066126631254,0.0953537444600622,0.332533063315627,1.19676481843299,0.25444349740092,0.176353923485986
0.860000000000001,0.34755841598443,0.695116831968861,0.102154223668655,0.34755841598443,0.476431343755097,0.264281708925995,0.264281708925995,0.083276715058663,-0.304883168031139,0.695116831968861,0,0.34755841598443,0.695116831968861,0.102154223668655,0.34755841598443,1.23427390665037,0.264281708925995,0.181004993867332
0.880000000000001,0.36284473485446,0.725689469708921,0.109257829595891,0.36284473485446,0.501495680164836,0.274183474778001,0.274183474778001,0.0886612680766866,-0.274310530291079,0.725689469708921,0,0.36284473485446,0.725689469708921,0.109257829595891,0.36284473485446,1.27223455906381,0.274183474778001,0.185522206701315
0.900000000000001,0.378385905601984,0.756771811203968,0.116669720592786,0.378385905601984,0.527323777761638,0.284141482739917,0.284141482739917,0.0942444308622946,-0.243228188796032,0.756771811203968,0,0.378385905601984,0.756771811203968,0.116669720592786,0.378385905601984,1.31065068738912,0.284141482739917,0.189897051877622
0.920000000000001,0.394175711965915,0.788351423931829,0.12439493170043,0.394175711965915,0.553924786875449,0.294148464465616,0.294148464465616,0.100027255500525,-0.211648576068171,0.788351423931829,0,0.394175711965915,0.788351423931829,0.12439493170043,0.394175711965915,1.34952640691182,0.294148464465616,0.194121208965091
0.940000000000001,0.410207838234235,0.82041567646847,0.132438372636052,0.410207838234235,0.581307942229272,0.304197197072967,0.304197197072967,0.106010649161498,-0.17958432353153,0.82041567646847,0,0.410207838234235,0.82041567646847,0.132438372636052,0.410207838234235,1.38886604263439,0.304197197072967,0.198186547911468
0.960000000000001,0.426475871770197,0.852951743540393,0.140804825829199,0.426475871770197,0.609482567194953,0.314280504744732,0.314280504744732,0.112195375025695,-0.147048256459607,0.852951743540393,0,0.426475871770197,0.852951743540393,0.140804825829199,0.426475871770197,1.42867413549595,0.314280504744732,0.202085129719037
0.980000000000001,0.442973305577289,0.885946611154578,0.14949894450881,0.442973305577289,0.638458078175045,0.324391260336203,0.324391260336203,0.118582053241316,-0.114053388845422,0.885946611154578,0,0.442973305577289,0.885946611154578,0.14949894450881,0.442973305577289,1.46895544866702,0.324391260336203,0.205809207094888
1,0.459693540901953,0.919387081803906,0.158525250842015,0.459693540901953,0.668243989111017,0.334522386988323,0.334522386988323,0.12517116191386,-0.080612918196094,0.919387081803906,0,0.459693540901953,0.919387081803906,0.158525250842015,0.459693540901953,1.50971497391891,0.334522386988323,0.209351225074464
1.02,0.476629889872991,0.953259779745983,0.167888134125291,0.476629889872991,0.698849916119355,0.344666859745217,0.344666859745217,0.131963038128005,-0.0467402202540171,0.953259779745983,0,0.476629889872991,0.953259779745983,0.167888134125291,0.476629889872991,1.55095793806872,0.344666859745217,0.212703821617212
1.04,0.493775578176631,0.987551156353262,0.177591849028835,0.493775578176631,0.730285582258077,0.354817707174987,0.354817707174987,0.138957879001875,-0.012448843646738,0.987551156353262,0,0.493775578176631,0.987551156353262,0.177591849028835,0.493775578176631,1.59268980950142,0.354817707174987,0.215859828173112
1.06,0.511121747082191,1,0.187637028182503,0.511121747082191,0.762552298836763,0.364968042207371,0.364968042207371,0.146153712875051,0,1,1.74471096468997,0.511121747082191,1,0.187637028182503,0.511121747082191,1.63490778118175,0.364968042207371,0.21881432933232
1.08,0.528665458921073,1,0.198034583363798,0.528665458921073,0.795676892604952,0.375110946320286,0.375110946320286,0.153554520601016,0,1,1.7639156137699,0.528665458921073,1,0.198034583363798,0.528665458921073,1.6776346994899,0.375110946320286,0.22155642571927
1.1,0.546397695758488,1,0.208784909673386,0.546397695758488,0.829661082483134,0.385239648198994,0.385239648198994,0.161158055559722,0,1,1.78241472012287,0.546397695758488,1,0.208784909673386,0.546397695758488,1.72086844254457,0.385239648198994,0.224081592639272
1.12,0.564311364936128,1,0.219891706806742,0.564311364936128,0.864515069531195,0.395347406741261,0.395347406741261,0.168963966195095,0,1,1.80020088435301,0.564311364936128,1,0.219891706806742,0.564311364936128,1.7646155117077,0.395347406741261,0.226383440546165
1.14,0.582399301225167,1,0.231358531875775,0.582399301225167,0.900249187578359,0.40542754248267,0.40542754248267,0.176971766742725,0,1,1.81726699223177,0.582399301225167,1,0.231358531875775,0.582399301225167,1.80888268369424,0.40542754248267,0.228455775739944
1.16,0.60065426969226,1,0.243188797986008,0.60065426969226,0.936873908800132,0.415473439213689,0.415473439213689,0.185180838478797,0,1,1.83360621754353,0.60065426969226,1,0.243188797986008,0.60065426969226,1.8536770175719,0.415473439213689,0.230292600734892
1.18,0.619068968593416,1,0.2553857728714,0.619068968593416,0.97439984943582,0.425478545592317,0.425478545592317,0.193590431001322,0,1,1.84921202481604,0.619068968593416,1,0.2553857728714,0.619068968593416,1.89900586184384,0.425478545592317,0.231888114590994
1.2,0.637636032294601,1,0.267952577587278,0.637636032294601,1.01283777564905,0.435436376751246,0.435436376751246,0.202199663543578,0,1,1.86407817193445,0.637636032294601,1,0.267952577587278,0.637636032294601,1.94487686161628,0.435436376751246,0.233236713207668
1.22,0.656348034217891,1,0.280892185261988,0.656348034217891,1.05219860953206,0.445340515898508,0.445340515898508,0.211007526319606,0,1,1.87819871263814,0.656348034217891,1,0.280892185261988,0.656348034217891,1.99129796585113,0.445340515898508,0.234332989578902
1.24,0.675197489812007,1,0.29420741990765,0.675197489812007,1.09249343525616,0.455184615910555,0.455184615910555,0.220012881901675,0,1,1.89156799889908,0.675197489812007,1,0.29420741990765,0.675197489812007,2.0382774347057,0.455184615910555,0.23517173400888
1.26,0.694176859546035,1,0.307900955290611,0.694176859546035,1.13373350536943,0.464962400916752,0.464962400916752,0.229214466629506,0,1,1.90418068318103,0.694176859546035,1,0.307900955290611,0.694176859546035,2.08582384695995,0.464962400916752,0.235747934287246
1.28,0.713278551925136,1,0.321975313861955,0.713278551925136,1.17593024724497,0.474667667874265,0.474667667874265,0.238610892051094,0,1,1.91603172057845,0.713278551925136,1,0.321975313861955,0.713278551925136,2.13394610753419,0.474667667874265,0.236056775823171
1.3,0.732494926527043,1,0.336432865748578,0.732494926527043,1.21909526967881,0.484294288132341,0.484294288132341,0.248200646394925,0,1,1.92711637083439,0.732494926527043,1,0.336432865748578,0.732494926527043,2.182653455096,0.484294288132341,0.236093641737417
1.32,0.751818297058131,1,0.351275827805156,0.751818297058131,1.26324036964185,0.493836208984987,0.493836208984987,0.257982096073368,0,1,1.93743020023653,0.751818297058131,1,0.351275827805156,0.751818297058131,2.23195546976012,0.493836208984987,0.235854112911619
1.34,0.771240934427829,1,0.366506262727437,0.771240934427829,1.3083775391871,0.503287455211065,0.503287455211065,0.267953487216988,0,1,1.94696908339064,0.771240934427829,1,0.366506262727437,0.771240934427829,2.28186208088242,0.503287455211065,0.235333967994077
1.36,0.790755069840155,1,0.382126078227187,0.790755069840155,1.35451897251269,0.512642130600843,0.512642130600843,0.278112947239536,0,1,1.95572920487063,0.790755069840155,1,0.382126078227187,0.790755069840155,2.33238357494801,0.512642130600843,0.234529183361308
1.38,0.810352897901128,1,0.398137026269137,0.810352897901128,1.40167707318451,0.521894419468029,0.521894419468029,0.288458486433323,0,1,1.96370706074472,0.810352897901128,1,0.398137026269137,0.810352897901128,2.38353060355687,0.521894419468029,0.233435933034706
1.4,0.830026579740825,1,0.41454070237021,0.830026579740825,1.44986446151886,0.531038588146378,0.531038588146378,0.298987999594671,0,1,1.97089945997692,0.830026579740825,1,0.41454070237021,0.830026579740825,2.43531419150732,0.531038588146378,0.232050588551706
1.42,0.849768246148822,1,0.431338544961346,0.849768246148822,1.49909398212825,0.540068986469892,0.540068986469892,0.309699267679154,0,1,1.97730352570344,0.849768246148822,1,0.431338544961346,0.849768246148822,2.48774574497997,0.540068986469892,0.230369718790737
1.44,0.869570000721775,1,0.448531834812143,0.869570000721775,1.54937871163195,0.548980049235726,0.548980049235726,0.320589959486272,0,1,1.98291669638337,0.869570000721775,1,0.448531834812143,0.869570000721775,2.54083705982363,0.548980049235726,0.228390089749454
1.46,0.889423923021874,1,0.466121694518568,0.889423923021874,1.60073196653246,0.557766297648946,0.557766297648946,0.331657633373151,0,1,1.98773672682329,0.889423923021874,1,0.466121694518568,0.889423923021874,2.5946003299441,0.557766297648946,0.226108664275795
1.48,0.909322071744915,1,0.484109088053933,0.909322071744915,1.65316731126207,0.566422340748096,0.566422340748096,0.342899738997042,0,1,1.99176168907528,0.909322071744915,1,0.484109088053933,0.909322071744915,2.64904815579971,0.566422340748096,0.223522601751055
1.5,0.929256487896714,1,0.50249482038332,0.929256487896714,1.7066985663995,0.574942876810889,0.574942876810889,0.354313619086048,0,1,1.99498997320811,0.929256487896714,1,0.50249482038332,0.929256487896714,2.70419355300356,0.574942876810889,0.220629257724841
1.52,0.949219197976598,1,0.521279537141604,0.949219197976598,1.76133981705984,0.583322694739028,0.583322694739028,0.365896511237792,0,1,1.99742028795117,0.949219197976598,1,0.521279537141604,0.949219197976598,2.76004996103542,0.583322694739028,0.217426183501236
1.54,0.969202217166702,1,0.540463724375206,0.969202217166702,1.8171054214601,0.591556675421347,0.591556675421347,0.377645549745578,0,1,1.99905166121096,0.969202217166702,1,0.540463724375206,0.969202217166702,2.81663125206558,0.591556675421347,0.21391112567577
1.56,0.989197552525786,1,0.560047708347685,0.989197552525786,1.87401001966217,0.599639793074434,0.599639793074434,0.389557767451576,0,1,1.99988344045993,0.989197552525786,1,0.560047708347685,0.989197552525786,2.87395173989214,0.599639793074434,0.210082025622858
1.58,1.00919720618631,1,0.580031655409236,1.00919720618631,1.93206854249544,0.607567116559955,0.607567116559955,0.401630097626577,0,1,1.99991529299748,1.00919720618631,1,0.580031655409236,1.00919720618631,2.93202618899418,0.607567116559955,0.205937018933378
1.6,1.02919317855346,1,0.600415571930149,1.02919317855346,1.99129622066251,0.615333810677811,0.615333810677811,0.413859375875875,0,1,1.99914720608301,1.02919317855346,1,0.600415571930149,1.02919317855346,2.99086982370402,0.615333810677811,0.201474434801936
1.62,1.04917747150491,1,0.621199304298265,1.04917747150491,2.05170859402843,0.622935137434375,0.622935137434375,0.426242342070758,0,1,1.99757948694105,1.04917747150491,1,0.621199304298265,1.04917747150491,3.05049833749896,0.622935137434375,0.196692795363617
1.64,1.06914209158993,1,0.642382538980414,1.06914209158993,2.11332152109787,0.630366457285044,0.630366457285044,0.438775642305105,0,1,1.99521276263835,1.06914209158993,1,0.642382538980414,1.06914209158993,3.11092790241704,0.630366457285044,0.191590814979938
1.66,1.08907905322667,1,0.66396480264783,1.08907905322667,2.17615118868133,0.63762323035032,0.63762323035032,0.45145583087657,0,1,1.99204797983307,1.08907905322667,1,0.66396480264783,1.08907905322667,3.17217517859787,0.63762323035032,0.18616739947375
1.68,1.1089803818963,1,0.685945462365472,1.1089803818963,2.24021412175383,0.644701017604722,0.644701017604722,0.4642793722918,0,1,1.98808640439615,1.1089803818963,1,0.685945462365472,1.1089803818963,3.23425732395191,0.644701017604722,0.180421645312922
1.7,1.1288381173327,1,0.708323725845191,1.1288381173327,2.30552719350801,0.651595482037707,0.651595482037707,0.477242643295221,0,1,1.98332962090494,1.1288381173327,1,0.708323725845191,1.1288381173327,3.29719200396048,0.651595482037707,0.174352838742485
1.72,1.14864431670648,1,0.731098641762633,1.14864431670648,2.37210763560467,0.658302389786055,0.658302389786055,0.490341934920643,0,1,1.9777795320094,1.14864431670648,1,0.731098641762633,1.14864431670648,3.36099740160937,0.658302389786055,0.167960454865411
1.74,1.16839105780194,1,0.754269100137763,1.16839105780194,2.43997304862334,0.664817611236813,0.664817611236813,0.503573454565349,0,1,1.97143835767111,1.16839105780194,1,0.754269100137763,1.16839105780194,3.42569222745889,0.664817611236813,0.161244156671464
1.76,1.18807044218595,1,0.77783383277883,1.18807044218595,2.50914141271555,0.671137122100334,0.671137122100334,0.516933328085833,0,1,1.96430863427524,1.18807044218595,1,0.77783383277883,1.18807044218595,3.49129572985317,0.671137122100334,0.154203794014501
1.78,1.20767459836713,1,0.801791413789638,1.20767459836713,2.57963109846404,0.677257004452579,0.677257004452579,0.530417601914771,0,1,1.95639321361609,1.20767459836713,1,0.801791413789638,1.20767459836713,3.55782770527209,0.677257004452579,0.146839402537808
1.8,1.2271956849444,1,0.826140260139878,1.2271956849444,2.65146087794994,0.683173447746154,0.683173447746154,0.544022245198467,0,1,1.94769526175639,1.2271956849444,1,0.826140260139878,1.2271956849444,3.62530850882813,0.683173447746154,0.139151202547687
1.82,1.24662589374341,1,0.850878632298321,1.24662589374341,2.72464993603175,0.688882749789374,0.688882749789374,0.557743151954255,0,1,1.93821825776091,1.24662589374341,1,0.850878632298321,1.24662589374341,3.69375906491221,0.688882749789374,0.131139597835119
1.84,1.2659574529397,1,0.876004634928614,1.2659574529397,2.7992178818386,0.694381317692796,0.694381317692796,0.571576143247124,0,1,1.9279659923049,1.2659574529397,1,0.876004634928614,1.2659574529397,3.76320087799105,0.694381317692796,0.122805174445672
1.86,1.28518263016734,1,0.901516217647383,1.28518263016734,2.87518476048103,0.699665668782623,0.699665668782623,0.585516969384942,0,1,1.91694256615783,1.28518263016734,1,0.901516217647383,1.28518263016734,3.83365604355995,0.699665668782623,0.114148699397681
1.88,1.30429373561178,1,0.927411175844348,1.30429373561178,2.95257106498227,0.70473243148037,0.70473243148037,0.599561312131636,0,1,1.90515238854319,1.30429373561178,1,0.927411175844348,1.30429373561178,3.90514725925387,0.70473243148037,0.105171119348734
1.9,1.32328312508565,1,0.953687151564167,1.32328312508565,3.03139774843388,0.709578346148264,0.709578346148264,0.613704786937614,0,1,1.89260017537483,1.32328312508565,1,0.953687151564167,1.32328312508565,3.9776978361213,0.709578346148264,0.0958735592106498
1.92,1.34214320308635,1,0.980341634449554,1.34214320308635,3.11168623637778,0.714200265899861,0.714200265899861,0.627942945186716,0,1,1.87929094737065,1.34214320308635,1,0.980341634449554,1.34214320308635,4.05133171006311,0.714200265899861,0.0862573207131446
1.94,1.36086642583415,1,1.00737196274541,1.36086642583415,3.19345843941932,0.718595157375289,0.718595157375289,0.64227127645908,0,1,1.8652300280444,1.36086642583415,1,1.00737196274541,1.36086642583415,4.12607345344152,0.718595157375289,0.0763238809162092
1.96,1.37944530428957,1,1.03477532436349,1.37944530428957,3.27673676607381,0.722760101480682,0.722760101480682,0.656685210809112,0,1,1.85042304157634,1.37944530428957,1,1.03477532436349,1.37944530428957,4.20194828686198,0.722760101480682,0.0660748906715704
