"time","Out1"
0,0
0.001,0
0.002,0
0.003,0
0.004,0
0.005,0
0.006,0
0.007,0
0.008,0
0.009,0
0.01,0
0.011,0
0.012,0
0.013,0
0.014,0
0.015,0
0.016,0
0.017,0
0.018,0
0.019,0
0.02,0.0001
0.021,0.0001
0.022,0.0001
0.023,0.0001
0.024,0.0001
0.025,0.0001
0.026,0.0001
0.027,0.0001
0.028,0.0001
0.029,0.0001
0.03,0.00029
0.031,0.00029
0.032,0.00029
0.033,0.00029
0.034,0.00029
0.035,0.00029
0.036,0.00029
0.037,0.00029
0.038,0.00029
0.039,0.00029
0.04,0.00059
0.041,0.00059
0.042,0.00059
0.043,0.00059
0.044,0.00059
0.045,0.00059
0.046,0.00059
0.047,0.00059
0.048,0.00059
0.049,0.00059
0.05,0.00098
0.051,0.00098
0.052,0.00098
0.053,0.00098
0.054,0.00098
0.055,0.00098
0.056,0.00098
0.057,0.00098
0.058,0.00098
0.059,0.00098
0.06,0.00147
0.061,0.00147
0.062,0.00147
0.063,0.00147
0.064,0.00147
0.065,0.00147
0.066,0.00147
0.067,0.00147
0.068,0.00147
0.069,0.00147
0.07,0.002059
0.071,0.002059
0.072,0.002059
0.073,0.002059
0.074,0.002059
0.075,0.002059
0.076,0.002059
0.077,0.002059
0.078,0.002059
0.079,0.002059
0.08,0.002749
0.081,0.002749
0.082,0.002749
0.083,0.002749
0.084,0.002749
0.085,0.002749
0.086,0.002749
0.087,0.002749
0.088,0.002749
0.089,0.002749
0.09,0.003538
0.091,0.003538
0.092,0.003538
0.093,0.003538
0.094,0.003538
0.095,0.003538
0.096,0.003538
0.097,0.003538
0.098,0.003538
0.099,0.003538
0.1,0.004427
0.101,0.004427
0.102,0.004427
0.103,0.004427
0.104,0.004427
0.105,0.004427
0.106,0.004427
0.107,0.004427
0.108,0.004427
0.109,0.004427
0.11,0.005415
0.111,0.005415
0.112,0.005415
0.113,0.005415
0.114,0.005415
0.115,0.005415
0.116,0.005415
0.117,0.005415
0.118,0.005415
0.119,0.005415
0.12,0.006503
0.121,0.006503
0.122,0.006503
0.123,0.006503
0.124,0.006503
0.125,0.006503
0.126,0.006503
0.127,0.006503
0.128,0.006503
0.129,0.006503
0.13,0.006503
0.131,0.00769
0.132,0.00769
0.133,0.00769
0.134,0.00769
0.135,0.00769
0.136,0.00769
0.137,0.00769
0.138,0.00769
0.139,0.00769
0.14,0.00769
0.141,0.008987
0.142,0.008987
0.143,0.008987
0.144,0.008987
0.145,0.008987
0.146,0.008987
0.147,0.008987
0.148,0.008987
0.149,0.008987
0.15,0.010382
0.151,0.010382
0.152,0.010382
0.153,0.010382
0.154,0.010382
0.155,0.010382
0.156,0.010382
0.157,0.010382
0.158,0.010382
0.159,0.010382
0.16,0.010382
0.161,0.011876
0.162,0.011876
0.163,0.011876
0.164,0.011876
0.165,0.011876
0.166,0.011876
0.167,0.011876
0.168,0.011876
0.169,0.011876
0.17,0.011876
0.171,0.01347
0.172,0.01347
0.173,0.01347
0.174,0.01347
0.175,0.01347
0.176,0.01347
0.177,0.01347
0.178,0.01347
0.179,0.01347
0.18,0.015161
0.181,0.015161
0.182,0.015161
0.183,0.015161
0.184,0.015161
0.185,0.015161
0.186,0.015161
0.187,0.015161
0.188,0.015161
0.189,0.015161
0.19,0.016942
0.191,0.016942
0.192,0.016942
0.193,0.016942
0.194,0.016942
0.195,0.016942
0.196,0.016942
0.197,0.016942
0.198,0.016942
0.199,0.016942
0.2,0.018821
0.201,0.018821
0.202,0.018821
0.203,0.018821
0.204,0.018821
0.205,0.018821
0.206,0.018821
0.207,0.018821
0.208,0.018821
0.209,0.018821
0.21,0.018821
0.211,0.020797
0.212,0.020797
0.213,0.020797
0.214,0.020797
0.215,0.020797
0.216,0.020797
0.217,0.020797
0.218,0.020797
0.219,0.020797
0.22,0.022882
0.221,0.022882
0.222,0.022882
0.223,0.022882
0.224,0.022882
0.225,0.022882
0.226,0.022882
0.227,0.022882
0.228,0.022882
0.229,0.022882
0.23,0.025055
0.231,0.025055
0.232,0.025055
0.233,0.025055
0.234,0.025055
0.235,0.025055
0.236,0.025055
0.237,0.025055
0.238,0.025055
0.239,0.025055
0.24,0.025055
0.241,0.027325
0.242,0.027325
0.243,0.027325
0.244,0.027325
0.245,0.027325
0.246,0.027325
0.247,0.027325
0.248,0.027325
0.249,0.027325
0.25,0.029702
0.251,0.029702
0.252,0.029702
0.253,0.029702
0.254,0.029702
0.255,0.029702
0.256,0.029702
0.257,0.029702
0.258,0.029702
0.259,0.029702
0.26,0.032166
0.261,0.032166
0.262,0.032166
0.263,0.032166
0.264,0.032166
0.265,0.032166
0.266,0.032166
0.267,0.032166
0.268,0.032166
0.269,0.032166
0.27,0.034727
0.271,0.034727
0.272,0.034727
0.273,0.034727
0.274,0.034727
0.275,0.034727
0.276,0.034727
0.277,0.034727
0.278,0.034727
0.279,0.034727
0.28,0.037385
0.281,0.037385
0.282,0.037385
0.283,0.037385
0.284,0.037385
0.285,0.037385
0.286,0.037385
0.287,0.037385
0.288,0.037385
0.289,0.037385
0.29,0.040139
0.291,0.040139
0.292,0.040139
0.293,0.040139
0.294,0.040139
0.295,0.040139
0.296,0.040139
0.297,0.040139
0.298,0.040139
0.299,0.040139
0.3,0.042989
0.301,0.042989
0.302,0.042989
0.303,0.042989
0.304,0.042989
0.305,0.042989
0.306,0.042989
0.307,0.042989
0.308,0.042989
0.309,0.042989
0.31,0.045934
0.311,0.045934
0.312,0.045934
0.313,0.045934
0.314,0.045934
0.315,0.045934
0.316,0.045934
0.317,0.045934
0.318,0.045934
0.319,0.045934
0.32,0.048975
0.321,0.048975
0.322,0.048975
0.323,0.048975
0.324,0.048975
0.325,0.048975
0.326,0.048975
0.327,0.048975
0.328,0.048975
0.329,0.048975
0.33,0.052112
0.331,0.052112
0.332,0.052112
0.333,0.052112
0.334,0.052112
0.335,0.052112
0.336,0.052112
0.337,0.052112
0.338,0.052112
0.339,0.052112
0.34,0.052112
0.341,0.055343
0.342,0.055343
0.343,0.055343
0.344,0.055343
0.345,0.055343
0.346,0.055343
0.347,0.055343
0.348,0.055343
0.349,0.055343
0.35,0.055343
0.351,0.058677
0.352,0.058677
0.353,0.058677
0.354,0.058677
0.355,0.058677
0.356,0.058677
0.357,0.058677
0.358,0.058677
0.359,0.058677
0.36,0.062106
0.361,0.062106
0.362,0.062106
0.363,0.062106
0.364,0.062106
0.365,0.062106
0.366,0.062106
0.367,0.062106
0.368,0.062106
0.369,0.062106
0.37,0.06562
0.371,0.06562
0.372,0.06562
0.373,0.06562
0.374,0.06562
0.375,0.06562
0.376,0.06562
0.377,0.06562
0.378,0.06562
0.379,0.06562
0.38,0.069227
0.381,0.069227
0.382,0.069227
0.383,0.069227
0.384,0.069227
0.385,0.069227
0.386,0.069227
0.387,0.069227
0.388,0.069227
0.389,0.069227
0.39,0.072927
0.391,0.072927
0.392,0.072927
0.393,0.072927
0.394,0.072927
0.395,0.072927
0.396,0.072927
0.397,0.072927
0.398,0.072927
0.399,0.072927
0.4,0.076719
0.401,0.076719
0.402,0.076719
0.403,0.076719
0.404,0.076719
0.405,0.076719
0.406,0.076719
0.407,0.076719
0.408,0.076719
0.409,0.076719
0.41,0.080604
0.411,0.080604
0.412,0.080604
0.413,0.080604
0.414,0.080604
0.415,0.080604
0.416,0.080604
0.417,0.080604
0.418,0.080604
0.419,0.080604
0.42,0.084581
0.421,0.084581
0.422,0.084581
0.423,0.084581
0.424,0.084581
0.425,0.084581
0.426,0.084581
0.427,0.084581
0.428,0.084581
0.429,0.084581
0.43,0.084581
0.431,0.08865
0.432,0.08865
0.433,0.08865
0.434,0.08865
0.435,0.08865
0.436,0.08865
0.437,0.08865
0.438,0.08865
0.439,0.08865
0.44,0.08865
0.441,0.092818
0.442,0.092818
0.443,0.092818
0.444,0.092818
0.445,0.092818
0.446,0.092818
0.447,0.092818
0.448,0.092818
0.449,0.092818
0.45,0.097078
0.451,0.097078
0.452,0.097078
0.453,0.097078
0.454,0.097078
0.455,0.097078
0.456,0.097078
0.457,0.097078
0.458,0.097078
0.459,0.097078
0.46,0.101418
0.461,0.101418
0.462,0.101418
0.463,0.101418
0.464,0.101418
0.465,0.101418
0.466,0.101418
0.467,0.101418
0.468,0.101418
0.469,0.101418
0.47,0.105849
0.471,0.105849
0.472,0.105849
0.473,0.105849
0.474,0.105849
