"time","Out10","Out1[1]","Out1[2]","Out2","Out3","Out4","Out5","Out6[1]","Out6[2]","Out6[3]","Out6[4]","Out6[5]","Out6[6]","Out7","Out8[1]","Out8[2]","Out9"
0,0,0,0,0,0,12,12,1,0.10000000000000001,0,0,1,0,0,0,0,0
0.099999751202624318,0.019966683329365631,0,0.099833416646828155,1,0,12,12,1,0.10000000000000001,0,0,1,0,0,0.099833416646828155,0,0
0.19999981340196823,0.039733866159012247,0,0.19866933079506122,2,0,12,12,1,0.10000000000000001,0,0,1,0,0,0.19866933079506122,0,0
0.29999987560131214,0.059104041332267904,0,0.2955202066613396,3,0,12,12,1,0.10000000000000001,0,0,1,0,0,0.2955202066613396,0,0.19866933079506122
0.39999993780065607,0.077883668461730074,0,0.38941834230865052,4,0,12,12,1,0.10000000000000001,0,0,1,0,0.29552020666133949,0.38941834230865052,0,0.19866933079506122
0.5,0.095885107720840579,0,0.47942553860420301,5,0,12,12,1,0.10000000000000001,0,0,1,0,0.29552020666133949,0.47942553860420301,0,0.38941834230865047
0.59999975120262428,0.11292849467900706,0,0.56464247339503548,6,0,12,12,1,0.10000000000000001,0,0,1,0,0.29552020666133949,0.56464247339503548,0,0.38941834230865047
0.69999981340196826,0.12884353744753815,0,0.64421768723769113,7,0,12,12,1,0.10000000000000001,0,0,1,0,0.56464247339503526,0.64421768723769113,0,0.56464247339503526
0.79999987560131214,0.14347121817990449,0,0.71735609089952279,8,0,12,12,1,0.10000000000000001,0,0,1,0,0.56464247339503526,0.71735609089952279,0,0.56464247339503526
0.89999993780065612,0.15666538192549662,0,0.78332690962748341,9,0,12,12,1,0.10000000000000001,0,0,1,0,0.56464247339503526,0.78332690962748341,0,0.71735609089952268
1,0.16829419696157921,1,0.8414709848078965,10,0,12,12,1,0.10000000000000001,0,0,1,0,0.78332690962748297,0.8414709848078965,1,0.71735609089952268
1.0999997512026243,0.17824147201228699,1,0.89120736006143542,10,0,12,12,1,0.10000000000000001,0,0,1,0,0.78332690962748297,0.89120736006143542,1,0.84147098480789662
1.1999998134019683,0.18640781719344515,1,0.9320390859672264,11,0,12,12,1,0.10000000000000001,0,0,1,0,0.78332690962748297,0.9320390859672264,1,0.84147098480789662
1.2999998756013122,0.19271163708343844,1,0.96355818541719296,11,0,12,12,1,0.10000000000000001,0,0,1,0,0.93203908596722573,0.96355818541719296,1,0.93203908596722651
1.399999937800656,0.19708994599769192,1,0.98544972998846025,11,0,12,12,1,0.10000000000000001,0,0,1,0,0.93203908596722573,0.98544972998846025,1,0.93203908596722651
1.5,0.19949899732081078,1,0.99749498660405445,11,0,12,12,1,0.10000000000000001,0,0,1,0,0.93203908596722573,0.99749498660405445,1,0.98544972998846037
1.5999997512026243,0.19991472060830087,1,0.99957360304150511,11,0,12,12,1,0.10000000000000001,0,0,1,0,0.99749498660405378,0.99957360304150511,1,0.98544972998846037
1.6999998134019683,0.19833296209049359,1,0.99166481045246857,11,0,12,12,1,0.10000000000000001,0,0,1,0,0.99749498660405378,0.99166481045246857,1,0.99957360304150522
1.7999998756013122,0.19476952617563886,1,0.97384763087819515,11,0,12,12,1,0.10000000000000001,0,0,1,0,0.99749498660405378,0.97384763087819515,1,0.99957360304150522
1.899999937800656,0.1892600175374827,1,0.94630008768741447,11,0,12,12,1,0.10000000000000001,0,0,1,0,0.97384763087819426,0.94630008768741447,1,0.97384763087819526
2,0.18185948536513619,1,0.90929742682568171,10,0,12,12,1,0.10000000000000001,0,0,1,0,0.97384763087819426,0.90929742682568171,1,0.97384763087819526
2.0999997512026245,0.17264187332977454,1,0.86320936664887371,10,0,12,12,1,0.10000000000000001,0,0,1,0,0.97384763087819426,0.86320936664887371,1,0.90929742682568171
2.199999813401968,0.16169928076391782,1,0.80849640381959009,9,0,12,12,1,0.10000000000000001,0,0,1,0,0.8632093666488726,0.80849640381959009,1,0.90929742682568171
2.299999875601312,0.14914104243534382,1,0.74570521217672003,8,0,12,12,1,0.10000000000000001,0,0,1,0,0.8632093666488726,0.74570521217672003,1,0.8084964038195902
2.399999937800656,0.13509263611022995,1,0.67546318055115062,8,0,12,12,1,0.10000000000000001,0,0,1,0,0.8632093666488726,0.67546318055115062,1,0.8084964038195902
2.5,0.11969442882079107,1,0.59847214410395644,7,0,12,12,1,0.10000000000000001,0,0,1,0,0.67546318055114973,0.59847214410395644,1,0.67546318055115073
2.5999997512026245,0.10310027436429262,1,0.51550137182146416,6,0,12,12,1,0.10000000000000001,0,0,1,0,0.67546318055114973,0.51550137182146416,1,0.67546318055115073
2.699999813401968,0.085475976046765767,1,0.42737988023382978,5,0,12,12,1,0.10000000000000001,0,0,1,0,0.67546318055114973,0.42737988023382978,1,0.51550137182146405
2.799999875601312,0.066997630031180783,1,0.33498815015590466,4,0,12,12,1,0.10000000000000001,0,0,1,0,0.42737988023382878,0.33498815015590466,1,0.51550137182146405
2.899999937800656,0.047849865842796276,1,0.23924932921398198,2,0,12,12,1,0.10000000000000001,0,0,1,0,0.42737988023382878,0.23924932921398198,1,0.33498815015590472
3,0.028224001611973283,1,0.14112000805986721,1,0,12,12,1,0.10000000000000001,0,0,1,0,0.42737988023382878,0.14112000805986721,1,0.33498815015590472
3.0999997512026245,0.0083161324866579851,1,0.041580662433290491,0,0,12,12,1,0.10000000000000001,0,0,1,0,0.14112000805986641,0.041580662433290491,1,0.14112000805986696
3.199999813401968,-0.011674828685516087,1,-0.058374143427580086,-1,-1,12,12,1,0.10000000000000001,0,0,1,0,0.14112000805986641,-0.058374143427580086,1,0.14112000805986696
3.299999875601312,-0.031549138828649743,1,-0.15774569414324865,-2,-1,12,12,1,0.10000000000000001,0,0,1,0,0.14112000805986641,-0.15774569414324865,1,-0.0583741434275801
3.399999937800656,-0.051108220405366306,1,-0.25554110202683167,-4,-1,12,12,1,0.10000000000000001,0,0,1,0,-0.15774569414324871,-0.25554110202683167,1,-0.0583741434275801
3.5,-0.070156645537923959,1,-0.35078322768961984,-5,-1,12,12,1,0.10000000000000001,0,0,1,0,-0.15774569414324871,-0.35078322768961984,1,-0.2555411020268315
3.5999997512026245,-0.088504088658970415,1,-0.44252044329485246,-6,-1,12,12,1,0.10000000000000001,0,0,1,0,-0.15774569414324871,-0.44252044329485246,1,-0.2555411020268315
3.699999813401968,-0.10596722818169857,1,-0.5298361409084934,-7,-1,12,12,1,0.10000000000000001,0,0,1,0,-0.44252044329485207,-0.5298361409084934,1,-0.44252044329485263
3.799999875601312,-0.12237157818854372,1,-0.61185789094271925,-8,-1,12,12,1,0.10000000000000001,0,0,1,0,-0.44252044329485207,-0.61185789094271925,1,-0.44252044329485263
3.899999937800656,-0.13755323183679466,1,-0.6877661591839741,-9,-1,12,12,1,0.10000000000000001,0,0,1,0,-0.44252044329485207,-0.6877661591839741,1,-0.61185789094271925
4,-0.1513604990615855,1,-0.7568024953079282,-10,-1,12,12,1,0.10000000000000001,0,0,1,0,-0.68776615918397321,-0.7568024953079282,1,-0.61185789094271925
4.0999997512026241,-0.1636554222128819,1,-0.81827711106441081,-10,-1,12,12,1,0.10000000000000001,0,0,1,0,-0.68776615918397321,-0.81827711106441081,1,-0.75680249530792842
4.199999813401968,-0.17431515448271739,1,-0.87157577241358819,-11,-1,12,12,1,0.10000000000000001,0,0,1,0,-0.68776615918397321,-0.87157577241358819,1,-0.75680249530792842
4.299999875601312,-0.18323318734989072,1,-0.9161659367494549,-11,-1,12,12,1,0.10000000000000001,0,0,1,0,-0.87157577241358697,-0.9161659367494549,1,-0.87157577241358819
4.399999937800656,-0.19032041477790293,1,-0.95160207388951601,-12,-1,12,12,1,0.10000000000000001,0,0,1,0,-0.87157577241358697,-0.95160207388951601,1,-0.87157577241358819
4.5,-0.19550602353301905,1,-0.97753011766509701,-12,-1,12,12,1,0.10000000000000001,0,0,1,0,-0.87157577241358697,-0.97753011766509701,1,-0.95160207388951612
4.5999997512026241,-0.19873820072669254,1,-0.99369100363346452,-12,-1,12,12,1,0.10000000000000001,0,0,1,0,-0.97753011766509523,-0.99369100363346452,1,-0.95160207388951612
4.699999813401968,-0.1999846515128198,1,-0.99992325756410083,-12,-1,12,12,1,0.10000000000000001,0,0,1,0,-0.97753011766509523,-0.99992325756410083,1,-0.99369100363346474
4.799999875601312,-0.19923292176716778,1,-0.99616460883584057,-12,-1,12,12,1,0.10000000000000001,0,0,1,0,-0.97753011766509523,-0.99616460883584057,1,-0.99369100363346474
4.899999937800656,-0.1964905225248661,1,-0.98245261262433248,-12,-1,12,12,1,0.10000000000000001,0,0,1,0,-0.99616460883583879,-0.98245261262433248,1,-0.99616460883584079
5,-0.19178485493262726,1,-0.95892427466313845,-12,-1,12,12,1,0.10000000000000001,0,0,1,0,-0.99616460883583879,-0.95892427466313845,1,-0.99616460883584079
5.0999997512026241,-0.18516293646554605,1,-0.92581468232773212,-12,-1,12,12,1,0.10000000000000001,0,0,1,0,-0.99616460883583879,-0.92581468232773212,1,-0.95892427466313845
5.199999813401968,-0.17669093114403023,1,-0.88345465572015314,-11,-1,12,12,1,0.10000000000000001,0,0,1,0,-0.92581468232773012,-0.88345465572015314,1,-0.95892427466313845
5.299999875601312,-0.16645348844477981,1,-0.83226744222390081,-10,-1,12,12,1,0.10000000000000001,0,0,1,0,-0.92581468232773012,-0.83226744222390081,1,-0.88345465572015303
5.399999937800656,-0.15455289751119702,1,-0.77276448755598715,-10,-1,12,12,1,0.10000000000000001,0,0,1,0,-0.92581468232773012,-0.77276448755598715,1,-0.88345465572015303
5.5,-0.14110806511407792,1,-0.70554032557039192,-9,-1,12,12,1,0.10000000000000001,0,0,1,0,-0.77276448755598504,-0.70554032557039192,1,-0.77276448755598703
5.5999997512026241,-0.12625332757446384,1,-0.63126663787232085,-8,-1,12,12,1,0.10000000000000001,0,0,1,0,-0.77276448755598504,-0.63126663787232085,1,-0.77276448755598703
