"time","TAmb","TDif","TRes","heatCapacitor.T"
5.49,293.15,2,313.269,313.269
5.52,293.15,2,313.209,313.209
5.55,293.15,2,313.149,313.149
5.58,293.15,2,313.089,313.089
5.61,293.15,2,313.029,313.029
5.64,293.15,2,312.969,312.969
5.67,293.15,2,312.91,312.91
5.7,293.15,2,312.851,312.851
5.73,293.15,2,312.792,312.792
5.76,293.15,2,312.826,312.826
5.79,293.15,2,313.045,313.045
5.82,293.15,2,313.263,313.263
5.85,293.15,2,313.481,313.481
5.88,293.15,2,313.697,313.697
5.91,293.15,2,313.913,313.913
5.94,293.15,2,314.128,314.128
5.97,293.15,2,314.342,314.342
6,293.15,2,314.555,314.555
6.03,293.15,2,314.767,314.767
6.06,293.15,2,314.979,314.979
6.09,293.15,2,315.189,315.189
6.12,293.15,2,315.399,315.399
6.15,293.15,2,315.608,315.608
6.18,293.15,2,315.816,315.816
6.21,293.15,2,316.023,316.023
6.24,293.15,2,316.229,316.229
6.27,293.15,2,316.435,316.435
6.3,293.15,2,316.64,316.64
6.33,293.15,2,316.844,316.844
6.36,293.15,2,317.047,317.047
6.39,293.15,2,317.249,317.249
6.42,293.15,2,317.451,317.451
6.45,293.15,2,317.652,317.652
6.48,293.15,2,317.76,317.76
6.51,293.15,2,317.687,317.687
6.54,293.15,2,317.613,317.613
6.57,293.15,2,317.54,317.54
6.6,293.15,2,317.467,317.467
6.63,293.15,2,317.394,317.394
6.66,293.15,2,317.321,317.321
6.69,293.15,2,317.249,317.249
6.72,293.15,2,317.176,317.176
6.75,293.15,2,317.104,317.104
6.78,293.15,2,317.033,317.033
6.81,293.15,2,317.235,317.235
6.84,293.15,2,317.437,317.437
6.87,293.15,2,317.637,317.637
6.9,293.15,2,317.837,317.837
6.93,293.15,2,318.037,318.037
6.96,293.15,2,318.235,318.235
6.99,293.15,2,318.433,318.433
7.02,293.15,2,318.629,318.629
7.05,293.15,2,318.825,318.825
7.08,293.15,2,319.021,319.021
7.11,293.15,2,319.215,319.215
7.14,293.15,2,319.409,319.409
7.17,293.15,2,319.602,319.602
7.2,293.15,2,319.794,319.794
7.23,293.15,2,319.986,319.986
7.26,293.15,2,320.176,320.176
7.29,293.15,2,320.366,320.366
7.32,293.15,2,320.555,320.555
7.35,293.15,2,320.744,320.744
7.38,293.15,2,320.931,320.931
7.41,293.15,2,321.118,321.118
7.44,293.15,2,321.305,321.305
7.47,293.15,2,321.49,321.49
7.5,293.15,2,321.675,321.675
7.53,293.15,2,321.859,321.859
7.56,293.15,2,322.042,322.042
7.59,293.15,2,322.225,322.225
7.62,293.15,2,322.406,322.406
7.65,293.15,2,322.587,322.587
7.68,293.15,2,322.768,322.768
7.71,293.15,2,322.948,322.948
7.74,293.15,2,322.858,322.858
7.77,293.15,2,322.769,322.769
7.8,293.15,2,322.68,322.68
7.83,293.15,2,322.592,322.592
7.86,293.15,2,322.504,322.504
7.89,293.15,2,322.416,322.416
7.92,293.15,2,322.328,322.328
7.95,293.15,2,322.241,322.241
7.98,293.15,2,322.153,322.153
8,293.15,2,322.095,322.095
8.03,293.15,2,322.278,322.278
8.06,293.15,2,322.459,322.459
8.09,293.15,2,322.64,322.64
8.12,293.15,2,322.82,322.82
8.15,293.15,2,323,323
8.18,293.15,2,323.179,323.179
8.21,293.15,2,323.357,323.357
8.24,293.15,2,323.534,323.534
8.27,293.15,2,323.711,323.711
8.3,293.15,2,323.887,323.887
8.33,293.15,2,324.062,324.062
8.36,293.15,2,324.148,324.148
8.39,293.15,2,324.055,324.055
8.42,293.15,2,323.962,323.962
8.45,293.15,2,323.87,323.87
8.48,293.15,2,323.778,323.778
8.51,293.15,2,323.686,323.686
8.54,293.15,2,323.594,323.594
8.57,293.15,2,323.503,323.503
8.6,293.15,2,323.412,323.412
8.63,293.15,2,323.321,323.321
8.66,293.15,2,323.231,323.231
8.69,293.15,2,323.141,323.141
8.72,293.15,2,323.051,323.051
8.75,293.15,2,322.961,322.961
8.78,293.15,2,322.872,322.872
8.81,293.15,2,322.783,322.783
8.84,293.15,2,322.694,322.694
8.87,293.15,2,322.606,322.606
8.9,293.15,2,322.517,322.517
8.93,293.15,2,322.429,322.429
8.96,293.15,2,322.342,322.342
8.99,293.15,2,322.254,322.254
9.02,293.15,2,322.167,322.167
9.05,293.15,2,322.259,322.259
9.08,293.15,2,322.441,322.441
9.11,293.15,2,322.622,322.622
9.14,293.15,2,322.802,322.802
9.17,293.15,2,322.982,322.982
9.2,293.15,2,323.161,323.161
9.23,293.15,2,323.339,323.339
9.26,293.15,2,323.516,323.516
9.29,293.15,2,323.693,323.693
9.32,293.15,2,323.869,323.869
9.35,293.15,2,324.044,324.044
9.38,293.15,2,324.13,324.13
9.41,293.15,2,324.037,324.037
9.44,293.15,2,323.945,323.945
9.47,293.15,2,323.852,323.852
9.5,293.15,2,323.76,323.76
9.53,293.15,2,323.668,323.668
9.56,293.15,2,323.577,323.577
9.59,293.15,2,323.486,323.486
9.62,293.15,2,323.395,323.395
9.65,293.15,2,323.304,323.304
9.68,293.15,2,323.214,323.214
9.71,293.15,2,323.124,323.124
9.74,293.15,2,323.034,323.034
9.77,293.15,2,322.944,322.944
9.8,293.15,2,322.855,322.855
9.83,293.15,2,322.766,322.766
9.86,293.15,2,322.677,322.677
9.89,293.15,2,322.589,322.589
9.92,293.15,2,322.501,322.501
9.95,293.15,2,322.413,322.413
9.98,293.15,2,322.325,322.325
10,293.15,2,322.267,322.267
10,293.15,2,322.267,322.267
