"time","y5","y","y1","y2","y3","y4"
0.75,1.35618,6,0,1,2,0
0.76,1.37297,6,0,1,2,0
0.77,1.3897,6,0,1,2,0
0.78,1.40638,6,0,1,2,0
0.79,1.423,6,0,1,2,0
0.8,1.43956,6,0,1,2,0
0.81,1.45607,6,0,1,2,0
0.82,1.47253,6,0,1,2,0
0.83,1.48892,6,0,1,2,0
0.84,1.51069,6,0,2,3,0
0.85,1.52694,6,0,2,3,0
0.86,1.54314,6,0,2,3,0
0.87,1.55927,6,0,2,3,0
0.88,1.57534,6,0,2,3,0
0.89,1.59135,6,0,2,3,0
0.9,1.6073,6,0,2,3,0
0.91,1.62318,6,0,2,3,0
0.92,1.639,6,0,2,3,0
0.93,1.65476,6,0,2,3,0
0.94,1.67045,6,0,2,3,0
0.95,1.68607,6,0,2,3,0
0.96,1.70163,6,0,2,3,0
0.97,1.71712,6,0,2,3,0
0.98,1.73254,6,0,2,3,0
0.99,1.7479,6,0,2,3,0
1,1.76336,6,0,2,3,0
1.01,1.77333,4,0,2,3,1
1.02,1.7885,4,0,2,3,1
1.03,1.8036,4,0,2,3,1
1.04,1.81863,4,0,2,3,1
1.05,1.83358,4,0,2,3,1
1.06,1.84847,4,0,2,3,1
1.07,1.86328,4,0,2,3,1
1.08,1.87801,4,0,2,3,1
1.09,1.89267,4,0,2,3,1
1.1,1.90726,4,0,2,3,1
1.11,1.92177,4,0,2,3,1
1.12,1.93621,4,0,2,3,1
1.13,1.95057,4,0,2,3,1
1.14,1.96485,4,0,2,3,1
1.15,1.97906,4,0,2,3,1
1.16,1.99318,4,0,2,3,1
1.17,2.00723,4,0,2,3,1
1.18,2.0212,4,0,2,3,1
1.19,2.03509,4,0,2,3,1
1.2,2.0489,4,0,2,3,1
1.21,2.06263,4,0,2,3,1
1.22,2.07628,4,0,2,3,1
1.23,2.08984,4,0,2,3,1
1.24,2.10332,4,0,2,3,1
1.25,2.11672,4,0,2,3,1
1.26,2.13004,4,0,2,3,1
1.27,2.14327,4,0,2,3,1
1.28,2.15642,4,0,2,3,1
1.29,2.16948,4,0,2,3,1
1.3,2.18245,4,0,2,3,1
1.31,2.19534,4,0,2,3,1
1.32,2.20815,4,0,2,3,1
1.33,2.22086,4,0,2,3,1
1.34,2.23349,4,0,2,3,1
1.35,2.24603,4,0,2,3,1
1.36,2.25848,4,0,2,3,1
1.37,2.27085,4,0,2,3,1
1.38,2.28312,4,0,2,3,1
1.39,2.2953,4,0,2,3,1
1.4,2.30739,4,0,2,3,1
1.41,2.31939,4,0,2,3,1
1.42,2.3313,4,0,2,3,1
1.43,2.34312,4,0,2,3,1
1.44,2.35485,4,0,2,3,1
1.45,2.36648,4,0,2,3,1
1.46,2.37802,4,0,2,3,1
1.47,2.38946,4,0,2,3,1
1.48,2.40081,4,0,2,3,1
1.49,2.41207,4,0,2,3,1
1.5,2.42323,4,0,2,3,1
1.51,2.43429,6,0,2,3,1
1.52,2.44526,6,0,2,3,1
1.53,2.45613,6,0,2,3,1
1.54,2.46691,6,0,2,3,1
1.55,2.47758,6,0,2,3,1
1.56,2.48816,6,0,2,3,1
1.57,2.50171,6,0,3,4,1
1.58,2.51197,6,0,3,4,1
1.59,2.52223,6,0,3,4,1
1.6,2.53238,6,0,3,4,1
1.61,2.53958,2,0,3,4,1
1.62,2.54957,2,0,3,4,1
1.63,2.55945,2,0,3,4,1
1.64,2.56923,2,0,3,4,1
1.65,2.57891,2,0,3,4,1
1.66,2.58849,2,0,3,4,1
1.67,2.59797,2,0,3,4,1
1.68,2.60734,2,0,3,4,1
1.69,2.61662,2,0,3,4,1
1.7,2.62578,2,0,3,4,1
1.71,2.63485,2,0,3,4,1
1.72,2.64381,2,0,3,4,1
1.73,2.65267,2,0,3,4,1
1.74,2.66142,2,0,3,4,1
1.75,2.67006,2,0,3,4,1
1.76,2.67861,2,0,3,4,1
1.77,2.68704,2,0,3,4,1
1.78,2.69537,2,0,3,4,1
1.79,2.70359,2,0,3,4,1
1.8,2.71171,2,0,3,4,1
1.81,2.71972,2,0,3,4,1
1.82,2.72762,2,0,3,4,1
1.83,2.73541,2,0,3,4,1
1.84,2.7431,2,0,3,4,1
1.85,2.75068,2,0,3,4,1
1.86,2.75815,2,0,3,4,1
1.87,2.76551,2,0,3,4,1
1.88,2.77276,2,0,3,4,1
1.89,2.7799,2,0,3,4,1
1.9,2.78693,2,0,3,4,1
1.91,2.79385,2,0,3,4,1
1.92,2.80066,2,0,3,4,1
1.93,2.80737,2,0,3,4,1
1.94,2.81396,2,0,3,4,1
1.95,2.82044,2,5,3,5,1
1.96,2.8268,2,5,3,5,1
1.97,2.83306,2,5,3,5,1
1.98,2.8392,2,12,3,6,1
1.99,2.84524,2,12,3,6,1
2,2.85317,2,21,3,7,1
2.01,2.85696,4,21,3,7,2
2.02,2.86266,4,21,3,7,2
2.03,2.86824,4,21,3,7,2
2.04,2.87371,4,21,3,7,2
2.05,2.87906,4,21,3,7,2
2.06,2.8843,4,21,3,7,2
2.07,2.88943,4,21,3,7,2
2.08,2.89444,4,21,3,7,2
2.09,2.89934,4,21,3,7,2
2.1,2.90413,4,21,3,7,2
2.11,2.9088,4,21,3,7,2
2.12,2.91335,4,21,3,7,2
2.13,2.91779,4,21,3,7,2
2.14,2.92212,4,21,3,7,2
2.15,2.92633,4,21,3,7,2
2.16,2.93042,4,21,3,7,2
2.17,2.9344,4,21,3,7,2
2.18,2.93826,4,21,3,7,2
2.19,2.94201,4,21,3,7,2
2.2,2.94564,4,21,3,7,2
2.21,2.94915,4,21,3,7,2
2.22,2.95255,4,21,3,7,2
2.23,2.95583,4,21,3,7,2
2.24,2.95899,4,21,3,7,2
2.25,2.96204,4,21,3,7,2
2.26,2.96497,4,21,3,7,2
2.27,2.96779,4,21,3,7,2
2.28,2.97048,4,21,3,7,2
2.29,2.97306,4,21,3,7,2
2.3,2.97552,4,21,3,7,2
2.31,2.97787,4,21,3,7,2
2.32,2.98009,4,21,3,7,2
2.33,2.9822,4,21,3,7,2
2.34,2.98419,4,21,3,7,2
2.35,2.98607,4,21,3,7,2
2.36,2.98782,4,21,3,7,2
2.37,2.98946,4,21,3,7,2
2.38,2.99098,4,21,3,7,2
2.39,2.99238,4,21,3,7,2
2.4,2.99367,4,21,3,7,2
2.41,2.99483,4,21,3,7,2
2.42,2.99588,4,21,3,7,2
2.43,2.99681,4,21,3,7,2
2.44,2.99762,4,21,3,7,2
2.45,2.99831,4,21,3,7,2
2.46,2.99888,4,21,3,7,2
2.47,2.99934,4,21,3,7,2
2.48,2.99967,4,21,3,7,2
2.49,2.99989,4,21,3,7,2
2.5,2.99999,4,21,3,7,2
2.51,2.99997,6,21,3,7,2
2.52,2.99984,6,21,3,7,2
2.53,2.99958,6,21,3,7,2
2.54,2.99921,6,21,3,7,2
2.55,2.99872,6,21,3,7,2
2.56,2.99811,6,21,3,7,2
2.57,2.99738,6,21,3,7,2
2.58,2.99653,6,21,3,7,2
2.59,2.99556,6,21,3,7,2
2.6,2.99448,6,21,3,7,2
2.61,2.99328,6,21,3,7,2
2.62,2.99196,6,21,3,7,2
2.63,2.99052,6,21,3,7,2
2.64,2.98896,6,21,3,7,2
2.65,2.98729,6,21,3,7,2
2.66,2.9855,6,21,3,7,2
2.67,2.98359,6,21,3,7,2
2.68,2.98156,6,21,3,7,2
2.69,2.97941,6,21,3,7,2
2.7,2.97715,6,21,3,7,2
2.71,2.97477,6,21,3,7,2
2.72,2.97227,6,21,3,7,2
2.73,2.96966,6,21,3,7,2
2.74,2.96692,6,21,3,7,2
2.75,2.96407,6,21,3,7,2
2.76,2.96111,6,21,3,7,2
2.77,2.95802,6,21,3,7,2
2.78,2.95482,6,21,3,7,2
2.79,2.95151,6,21,3,7,2
2.8,2.94807,6,21,3,7,2
2.81,2.94452,6,21,3,7,2
2.82,2.94086,6,21,3,7,2
2.83,2.93707,6,21,3,7,2
2.84,2.93317,6,21,3,7,2
2.85,2.92916,6,21,3,7,2
2.86,2.92503,6,21,3,7,2
2.87,2.92079,6,21,3,7,2
2.88,2.91642,6,21,3,7,2
2.89,2.91195,6,21,3,7,2
2.9,2.90736,6,21,3,7,2
2.91,2.90265,6,21,3,7,2
2.92,2.89783,6,21,3,7,2
2.93,2.8929,6,21,3,7,2
2.94,2.88785,6,21,3,7,2
2.95,2.88269,6,21,3,7,2
2.96,2.87741,6,21,3,7,2
2.97,2.87202,6,21,3,7,2
2.98,2.86652,6,21,3,7,2
2.99,2.8609,6,21,3,7,2
3,2.85317,6,21,3,7,2
3.01,2.84933,4,21,3,7,3
3.02,2.84337,4,21,3,7,3
3.03,2.83731,4,21,3,7,3
3.04,2.83113,4,21,3,7,3
3.05,2.82484,4,21,3,7,3
3.06,2.81843,4,21,3,7,3
3.07,2.81192,4,21,3,7,3
3.08,2.8053,4,21,3,7,3
3.09,2.79856,4,21,3,7,3
3.1,2.79171,4,21,3,7,3
3.11,2.78476,4,21,3,7,3
3.12,2.77769,4,21,3,7,3
3.13,2.77052,4,21,3,7,3
3.14,2.76323,4,21,3,7,3
3.15,2.75584,4,21,3,7,3
3.16,2.74833,4,21,3,7,3
3.17,2.74072,4,21,3,7,3
3.18,2.733,4,21,3,7,3
3.19,2.72518,4,21,3,7,3
3.2,2.71724,4,21,3,7,3
3.21,2.7092,4,21,3,7,3
3.22,2.70105,4,21,3,7,3
3.23,2.69279,4,21,3,7,3
3.24,2.68443,4,21,3,7,3
3.25,2.67596,4,21,3,7,3
3.26,2.66739,4,21,3,7,3
3.27,2.65871,4,21,3,7,3
3.28,2.64993,4,21,3,7,3
3.29,2.64104,4,21,3,7,3
3.3,2.63204,4,21,3,7,3
3.31,2.62295,4,21,3,7,3
3.32,2.61375,4,21,3,7,3
3.33,2.60444,4,21,3,7,3
3.34,2.59504,4,21,3,7,3
3.35,2.58553,4,21,3,7,3
3.36,2.57592,4,21,3,7,3
3.37,2.5662,4,21,3,7,3
3.38,2.55639,4,21,3,7,3
3.39,2.54647,4,21,3,7,3
3.4,2.53646,4,21,3,7,3
3.41,2.52634,4,21,3,7,3
3.42,2.51613,4,21,3,7,3
3.43,2.50581,4,21,3,7,3
3.44,2.49315,4,18,2,6,3
3.45,2.48262,4,18,2,6,3
3.46,2.47199,4,18,2,6,3
3.47,2.46126,4,18,2,6,3
3.48,2.45043,4,18,2,6,3
3.49,2.43951,4,18,2,6,3
3.5,2.42849,4,18,2,6,3
3.51,2.41977,6,18,2,6,3
3.52,2.40858,6,18,2,6,3
3.53,2.39729,6,18,2,6,3
3.54,2.38592,6,18,2,6,3
3.55,2.37444,6,18,2,6,3
3.56,2.36287,6,18,2,6,3
3.57,2.35121,6,18,2,6,3
3.58,2.33946,6,18,2,6,3
3.59,2.32761,6,18,2,6,3
3.6,2.31568,6,18,2,6,3
3.61,2.30365,2,18,2,6,3
3.62,2.29153,2,18,2,6,3
3.63,2.27931,2,18,2,6,3
3.64,2.26701,2,18,2,6,3
3.65,2.25462,2,18,2,6,3
3.66,2.24214,2,18,2,6,3
3.67,2.22958,2,18,2,6,3
3.68,2.21692,2,18,2,6,3
3.69,2.20418,2,18,2,6,3
3.7,2.19135,2,18,2,6,3
3.71,2.17843,2,18,2,6,3
3.72,2.16543,2,18,2,6,3
3.73,2.15234,2,18,2,6,3
3.74,2.13917,2,18,2,6,3
3.75,2.12591,2,18,2,6,3
3.76,2.11257,2,18,2,6,3
3.77,2.09914,2,18,2,6,3
3.78,2.08563,2,18,2,6,3
3.79,2.07204,2,18,2,6,3
3.8,2.05837,2,18,2,6,3
3.81,2.04462,2,18,2,6,3
3.82,2.03078,2,18,2,6,3
3.83,2.01687,2,18,2,6,3
3.84,2.00288,2,18,2,6,3
3.85,1.9888,2,18,2,6,3
3.86,1.97465,2,18,2,6,3
3.87,1.96042,2,18,2,6,3
3.88,1.94612,2,18,2,6,3
3.89,1.93173,2,18,2,6,3
3.9,1.91727,2,18,2,6,3
3.91,1.90274,2,18,2,6,3
3.92,1.88813,2,18,2,6,3
3.93,1.87344,2,18,2,6,3
3.94,1.85868,2,18,2,6,3
3.95,1.84385,2,18,2,6,3
3.96,1.82894,2,18,2,6,3
3.97,1.81397,2,18,2,6,3
3.98,1.79892,2,18,2,6,3
3.99,1.7838,2,18,2,6,3
4,1.76336,2,18,2,6,3
4.01,1.75335,4,18,2,6,4
4.02,1.73802,4,18,2,6,4
4.03,1.72262,4,18,2,6,4
4.04,1.70715,4,18,2,6,4
4.05,1.69162,4,18,2,6,4
4.06,1.67602,4,18,2,6,4
4.07,1.66035,4,18,2,6,4
4.08,1.64462,4,18,2,6,4
4.09,1.62882,4,18,2,6,4
4.1,1.61296,4,18,2,6,4
4.11,1.59704,4,18,2,6,4
4.12,1.58105,4,18,2,6,4
4.13,1.565,4,18,2,6,4
4.14,1.54889,4,18,2,6,4
4.15,1.53271,4,18,2,6,4
4.16,1.51648,4,18,2,6,4
4.17,1.49465,4,15,1,5,4
4.18,1.4811,4,15,1,5,4
4.19,1.46468,4,15,1,5,4
4.2,1.4482,4,15,1,5,4
4.21,1.43166,4,15,1,5,4
4.22,1.41507,4,15,1,5,4
4.23,1.39842,4,15,1,5,4
4.24,1.38172,4,15,1,5,4
4.25,1.36496,4,15,1,5,4
4.26,1.34815,4,15,1,5,4
4.27,1.33128,4,15,1,5,4
4.28,1.31436,4,15,1,5,4
4.29,1.29739,4,15,1,5,4
4.3,1.28037,4,15,1,5,4
4.31,1.2633,4,15,1,5,4
4.32,1.24618,4,15,1,5,4
4.33,1.22901,4,15,1,5,4
4.34,1.21179,4,15,1,5,4
4.35,1.19452,4,15,1,5,4
4.36,1.17721,4,15,1,5,4
4.37,1.15985,4,15,1,5,4
4.38,1.14244,4,15,1,5,4
4.39,1.12499,4,15,1,5,4
4.4,1.10749,4,15,1,5,4
4.41,1.08995,4,15,1,5,4
4.42,1.07237,4,15,1,5,4
4.43,1.05474,4,15,1,5,4
4.44,1.03708,4,15,1,5,4
4.45,1.01937,4,15,1,5,4
4.46,1.00162,4,15,1,5,4
4.47,0.983834,4,15,1,5,4
4.48,0.966008,4,15,1,5,4
4.49,0.948143,4,15,1,5,4
4.5,0.930241,4,15,1,5,4
4.51,0.915295,6,15,1,5,4
4.52,0.897326,6,15,1,5,4
4.53,0.879322,6,15,1,5,4
4.54,0.861283,6,15,1,5,4
4.55,0.84321,6,15,1,5,4
4.56,0.825104,6,15,1,5,4
4.57,0.806965,6,15,1,5,4
4.58,0.788794,6,15,1,5,4
4.59,0.770593,6,15,1,5,4
4.6,0.75236,6,15,1,5,4
4.61,0.734098,6,15,1,5,4
4.62,0.715807,6,15,1,5,4
4.63,0.697488,6,15,1,5,4
4.64,0.679142,6,15,1,5,4
4.65,0.660768,6,15,1,5,4
4.66,0.642369,6,15,1,5,4
4.67,0.623944,6,15,1,5,4
4.68,0.605494,6,15,1,5,4
4.69,0.587021,6,15,1,5,4
4.7,0.568524,6,15,1,5,4
4.71,0.550005,6,15,1,5,4
4.72,0.531464,6,15,1,5,4
4.73,0.512902,6,15,1,5,4
4.74,0.493909,6,12,0,4,4
4.75,0.478514,6,12,0,4,4
4.76,0.459896,6,12,0,4,4
4.77,0.441261,6,12,0,4,4
4.78,0.422607,6,12,0,4,4
4.79,0.403938,6,12,0,4,4
4.8,0.385252,6,12,0,4,4
4.81,0.366551,6,12,0,4,4
4.82,0.347835,6,12,0,4,4
4.83,0.329106,6,12,0,4,4
4.84,0.310364,6,12,0,4,4
4.85,0.29161,6,12,0,4,4
4.86,0.272844,6,12,0,4,4
4.87,0.254067,6,12,0,4,4
4.88,0.23528,6,12,0,4,4
4.89,0.216484,6,12,0,4,4
4.9,0.19768,6,12,0,4,4
4.91,0.178867,6,12,0,4,4
4.92,0.160048,6,12,0,4,4
4.93,0.141222,6,12,0,4,4
4.94,0.122391,6,12,0,4,4
4.95,0.103555,6,12,0,4,4
4.96,0.0847145,6,12,0,4,4
4.97,0.0658709,6,12,0,4,4
4.98,0.0470247,6,12,0,4,4
4.99,0.0281766,6,12,0,4,4
5,3.67382E-16,6,12,0,4,4
5.01,-0.012353,4,12,0,4,5
5.02,-0.031202,4,12,0,4,5
5.03,-0.0500498,4,12,0,4,5
5.04,-0.0688957,4,12,0,4,5
5.05,-0.0877388,4,12,0,4,5
5.06,-0.106578,4,12,0,4,5
5.07,-0.125414,4,12,0,4,5
5.08,-0.144244,4,12,0,4,5
5.09,-0.163069,4,12,0,4,5
5.1,-0.181887,4,12,0,4,5
5.11,-0.200699,4,12,0,4,5
5.12,-0.219502,4,12,0,4,5
5.13,-0.238296,4,12,0,4,5
5.14,-0.257082,4,12,0,4,5
5.15,-0.275857,4,12,0,4,5
5.16,-0.294621,4,12,0,4,5
5.17,-0.313373,4,12,0,4,5
5.18,-0.332113,4,12,0,4,5
5.19,-0.35084,4,12,0,4,5
5.2,-0.369554,4,12,0,4,5
5.21,-0.388252,4,12,0,4,5
5.22,-0.406935,4,12,0,4,5
5.23,-0.425603,4,12,0,4,5
5.24,-0.444253,4,12,0,4,5
5.25,-0.462886,4,12,0,4,5
5.26,-0.4815,4,12,0,4,5
5.27,-0.506089,4,9,-1,3,5
5.28,-0.52146,4,9,-1,3,5
5.29,-0.540012,4,9,-1,3,5
5.3,-0.558543,4,9,-1,3,5
5.31,-0.577052,4,9,-1,3,5
5.32,-0.595538,4,9,-1,3,5
5.33,-0.614,4,9,-1,3,5
5.34,-0.632439,4,9,-1,3,5
5.35,-0.650852,4,9,-1,3,5
5.36,-0.66924,4,9,-1,3,5
5.37,-0.687601,4,9,-1,3,5
5.38,-0.705935,4,9,-1,3,5
5.39,-0.724241,4,9,-1,3,5
5.4,-0.742519,4,9,-1,3,5
5.41,-0.760767,4,9,-1,3,5
5.42,-0.778985,4,9,-1,3,5
5.43,-0.797173,4,9,-1,3,5
5.44,-0.815329,4,9,-1,3,5
5.45,-0.833453,4,9,-1,3,5
5.46,-0.851544,4,9,-1,3,5
5.47,-0.869601,4,9,-1,3,5
5.48,-0.887624,4,9,-1,3,5
5.49,-0.905612,4,9,-1,3,5
5.5,-0.923564,4,9,-1,3,5
5.51,-0.938792,6,9,-1,3,5
5.52,-0.956676,6,9,-1,3,5
5.53,-0.974522,6,9,-1,3,5
5.54,-0.99233,6,9,-1,3,5
5.55,-1.0101,6,9,-1,3,5
5.56,-1.02783,6,9,-1,3,5
5.57,-1.04552,6,9,-1,3,5
5.58,-1.06316,6,9,-1,3,5
5.59,-1.08077,6,9,-1,3,5
5.6,-1.09833,6,9,-1,3,5
5.61,-1.11585,2,9,-1,3,5
5.62,-1.13332,2,9,-1,3,5
5.63,-1.15076,2,9,-1,3,5
5.64,-1.16814,2,9,-1,3,5
5.65,-1.18548,2,9,-1,3,5
5.66,-1.20277,2,9,-1,3,5
5.67,-1.22002,2,9,-1,3,5
5.68,-1.23721,2,9,-1,3,5
5.69,-1.25436,2,9,-1,3,5
5.7,-1.27146,2,9,-1,3,5
5.71,-1.2885,2,9,-1,3,5
5.72,-1.3055,2,9,-1,3,5
5.73,-1.32245,2,9,-1,3,5
5.74,-1.33934,2,9,-1,3,5
5.75,-1.35618,2,9,-1,3,5
5.76,-1.37297,2,9,-1,3,5
5.77,-1.3897,2,9,-1,3,5
5.78,-1.40638,2,9,-1,3,5
5.79,-1.423,2,9,-1,3,5
5.8,-1.43956,2,9,-1,3,5
5.81,-1.45607,2,9,-1,3,5
5.82,-1.47253,2,9,-1,3,5
5.83,-1.48892,2,9,-1,3,5
5.84,-1.51069,2,6,-2,2,5
5.85,-1.52694,2,6,-2,2,5
5.86,-1.54314,2,6,-2,2,5
5.87,-1.55927,2,6,-2,2,5
5.88,-1.57534,2,6,-2,2,5
5.89,-1.59135,2,6,-2,2,5
5.9,-1.6073,2,6,-2,2,5
5.91,-1.62318,2,6,-2,2,5
5.92,-1.639,2,6,-2,2,5
5.93,-1.65476,2,6,-2,2,5
5.94,-1.67045,2,6,-2,2,5
5.95,-1.68607,2,6,-2,2,5
5.96,-1.70163,2,6,-2,2,5
5.97,-1.71712,2,6,-2,2,5
5.98,-1.73254,2,6,-2,2,5
5.99,-1.7479,2,6,-2,2,5
6,-1.76336,2,6,-2,2,5
6.01,-1.77333,4,6,-2,2,6
6.02,-1.7885,4,6,-2,2,6
6.03,-1.8036,4,6,-2,2,6
6.04,-1.81863,4,6,-2,2,6
6.05,-1.83358,4,6,-2,2,6
6.06,-1.84847,4,6,-2,2,6
6.07,-1.86328,4,6,-2,2,6
6.08,-1.87801,4,6,-2,2,6
6.09,-1.89267,4,6,-2,2,6
6.1,-1.90726,4,6,-2,2,6
6.11,-1.92177,4,6,-2,2,6
6.12,-1.93621,4,6,-2,2,6
6.13,-1.95057,4,6,-2,2,6
6.14,-1.96485,4,6,-2,2,6
6.15,-1.97906,4,6,-2,2,6
6.16,-1.99318,4,6,-2,2,6
6.17,-2.00723,4,6,-2,2,6
6.18,-2.0212,4,6,-2,2,6
6.19,-2.03509,4,6,-2,2,6
6.2,-2.0489,4,6,-2,2,6
6.21,-2.06263,4,6,-2,2,6
6.22,-2.07628,4,6,-2,2,6
6.23,-2.08984,4,6,-2,2,6
6.24,-2.10332,4,6,-2,2,6
6.25,-2.11672,4,6,-2,2,6
6.26,-2.13004,4,6,-2,2,6
6.27,-2.14327,4,6,-2,2,6
6.28,-2.15642,4,6,-2,2,6
6.29,-2.16948,4,6,-2,2,6
6.3,-2.18245,4,6,-2,2,6
6.31,-2.19534,4,6,-2,2,6
6.32,-2.20815,4,6,-2,2,6
6.33,-2.22086,4,6,-2,2,6
6.34,-2.23349,4,6,-2,2,6
6.35,-2.24603,4,6,-2,2,6
6.36,-2.25848,4,6,-2,2,6
6.37,-2.27085,4,6,-2,2,6
6.38,-2.28312,4,6,-2,2,6
6.39,-2.2953,4,6,-2,2,6
6.4,-2.30739,4,6,-2,2,6
6.41,-2.31939,4,6,-2,2,6
6.42,-2.3313,4,6,-2,2,6
6.43,-2.34312,4,6,-2,2,6
6.44,-2.35485,4,6,-2,2,6
6.45,-2.36648,4,6,-2,2,6
6.46,-2.37802,4,6,-2,2,6
6.47,-2.38946,4,6,-2,2,6
6.48,-2.40081,4,6,-2,2,6
6.49,-2.41207,4,6,-2,2,6
6.5,-2.42323,4,6,-2,2,6
6.51,-2.43429,6,6,-2,2,6
6.52,-2.44526,6,6,-2,2,6
6.53,-2.45613,6,6,-2,2,6
6.54,-2.46691,6,6,-2,2,6
6.55,-2.47758,6,6,-2,2,6
6.56,-2.48816,6,6,-2,2,6
6.57,-2.50171,6,3,-3,1,6
6.58,-2.51197,6,3,-3,1,6
6.59,-2.52223,6,3,-3,1,6
6.6,-2.53238,6,3,-3,1,6
6.61,-2.54244,6,3,-3,1,6
6.62,-2.5524,6,3,-3,1,6
6.63,-2.56225,6,3,-3,1,6
6.64,-2.572,6,3,-3,1,6
6.65,-2.58166,6,3,-3,1,6
6.66,-2.59121,6,3,-3,1,6
6.67,-2.60065,6,3,-3,1,6
6.68,-2.61,6,3,-3,1,6
6.69,-2.61924,6,3,-3,1,6
6.7,-2.62838,6,3,-3,1,6
6.71,-2.63742,6,3,-3,1,6
6.72,-2.64635,6,3,-3,1,6
6.73,-2.65517,6,3,-3,1,6
6.74,-2.66389,6,3,-3,1,6
6.75,-2.67251,6,3,-3,1,6
6.76,-2.68102,6,3,-3,1,6
6.77,-2.68943,6,3,-3,1,6
6.78,-2.69773,6,3,-3,1,6
6.79,-2.70592,6,3,-3,1,6
6.8,-2.714,6,3,-3,1,6
6.81,-2.72198,6,3,-3,1,6
6.82,-2.72985,6,3,-3,1,6
6.83,-2.73762,6,3,-3,1,6
6.84,-2.74527,6,3,-3,1,6
6.85,-2.75282,6,3,-3,1,6
6.86,-2.76026,6,3,-3,1,6
6.87,-2.76759,6,3,-3,1,6
6.88,-2.77481,6,3,-3,1,6
6.89,-2.78192,6,3,-3,1,6
6.9,-2.78892,6,3,-3,1,6
6.91,-2.79581,6,3,-3,1,6
6.92,-2.80259,6,3,-3,1,6
6.93,-2.80926,6,3,-3,1,6
6.94,-2.81582,6,3,-3,1,6
6.95,-2.82226,6,3,-3,1,6
6.96,-2.8286,6,3,-3,1,6
6.97,-2.83482,6,3,-3,1,6
6.98,-2.84094,6,3,-3,1,6
6.99,-2.84694,6,3,-3,1,6
7,-2.85317,6,3,-3,1,6
7.01,-2.85696,4,3,-3,1,7
7.02,-2.86266,4,3,-3,1,7
7.03,-2.86824,4,3,-3,1,7
7.04,-2.87371,4,3,-3,1,7
7.05,-2.87906,4,3,-3,1,7
7.06,-2.8843,4,3,-3,1,7
7.07,-2.88943,4,3,-3,1,7
7.08,-2.89444,4,3,-3,1,7
7.09,-2.89934,4,3,-3,1,7
7.1,-2.90413,4,3,-3,1,7
7.11,-2.9088,4,3,-3,1,7
7.12,-2.91335,4,3,-3,1,7
7.13,-2.91779,4,3,-3,1,7
