"time","FMU_Interface_OUT0_BatteryCharge","FMU_Interface_OUT1_Current","FMU_Interface_OUT2_NetVoltage","FMU_Interface_OUT3_Power"
56.88,89.401,-112.37,19.689,-2.2125
56.89,89.401,-112.37,19.689,-2.2125
56.9,89.401,-112.37,19.689,-2.2125
56.91,89.4,-112.37,19.69,-2.2125
56.92,89.4,-112.37,19.69,-2.2125
56.93,89.4,-112.37,19.69,-2.2125
56.94,89.4,-112.37,19.69,-2.2125
56.95,89.399,-112.37,19.69,-2.2125
56.96,89.399,-112.37,19.69,-2.2125
56.97,89.399,-112.37,19.69,-2.2125
56.98,89.398,-112.37,19.69,-2.2125
56.99,89.398,-112.37,19.69,-2.2125
57,89.398,-112.37,19.69,-2.2124
57.01,89.397,-112.36,19.69,-2.2124
57.02,89.397,-112.36,19.69,-2.2124
57.03,89.397,-112.36,19.69,-2.2124
57.04,89.396,-112.36,19.69,-2.2124
57.05,89.396,-112.36,19.69,-2.2124
57.06,89.396,-112.36,19.69,-2.2124
57.07,89.395,-112.36,19.69,-2.2124
57.08,89.395,-112.36,19.69,-2.2124
57.09,89.395,-112.36,19.69,-2.2124
57.1,89.395,-112.36,19.69,-2.2124
57.11,89.394,-112.36,19.69,-2.2124
57.12,89.394,-112.36,19.69,-2.2123
57.13,89.394,-112.36,19.69,-2.2123
57.14,89.393,-112.36,19.69,-2.2123
57.15,89.393,-112.36,19.69,-2.2123
57.16,89.393,-112.36,19.69,-2.2123
57.17,89.392,-112.36,19.69,-2.2123
57.18,89.392,-112.36,19.69,-2.2123
57.19,89.392,-112.36,19.69,-2.2123
57.2,89.391,-112.35,19.69,-2.2123
57.21,89.391,-112.35,19.69,-2.2123
57.22,89.391,-112.35,19.69,-2.2123
57.23,89.39,-112.35,19.69,-2.2123
57.24,89.39,-112.35,19.69,-2.2123
57.25,89.39,-112.35,19.69,-2.2122
57.26,89.39,-112.35,19.69,-2.2122
57.27,89.389,-112.35,19.69,-2.2122
57.28,89.389,-112.35,19.69,-2.2122
57.29,89.389,-112.35,19.69,-2.2122
57.3,89.388,-112.35,19.69,-2.2122
57.31,89.388,-112.35,19.69,-2.2122
57.32,89.388,-112.35,19.69,-2.2122
57.33,89.387,-112.35,19.69,-2.2122
57.34,89.387,-112.35,19.69,-2.2122
57.35,89.387,-112.35,19.69,-2.2122
57.36,89.386,-112.35,19.69,-2.2122
57.37,89.386,-112.35,19.69,-2.2121
57.38,89.386,-112.35,19.69,-2.2121
57.39,89.385,-112.34,19.69,-2.2121
57.4,89.385,-112.34,19.69,-2.2121
57.41,89.385,-112.34,19.691,-2.2121
57.42,89.385,-112.34,19.691,-2.2121
57.43,89.384,-112.34,19.691,-2.2121
57.44,89.384,-112.34,19.691,-2.2121
57.45,89.384,-112.34,19.691,-2.2121
57.46,89.383,-112.34,19.691,-2.2121
57.47,89.383,-112.34,19.691,-2.2121
57.48,89.383,-112.34,19.691,-2.2121
57.49,89.382,-112.34,19.691,-2.2121
57.5,89.382,-112.34,19.691,-2.212
57.51,89.382,-112.34,19.691,-2.212
57.52,89.381,-112.34,19.691,-2.212
57.53,89.381,-112.34,19.691,-2.212
57.54,89.381,-112.34,19.691,-2.212
57.55,89.38,-112.34,19.691,-2.212
57.56,89.38,-112.34,19.691,-2.212
57.57,89.38,-112.34,19.691,-2.212
57.58,89.38,-112.34,19.691,-2.212
57.59,89.379,-112.33,19.691,-2.212
57.6,89.379,-112.33,19.691,-2.212
57.61,89.379,-112.33,19.691,-2.212
57.62,89.378,-112.33,19.691,-2.2119
57.63,89.378,-112.33,19.691,-2.2119
57.64,89.378,-112.33,19.691,-2.2119
57.65,89.377,-112.33,19.691,-2.2119
57.66,89.377,-112.33,19.691,-2.2119
57.67,89.377,-112.33,19.691,-2.2119
57.68,89.376,-112.33,19.691,-2.2119
57.69,89.376,-112.33,19.691,-2.2119
57.7,89.376,-112.33,19.691,-2.2119
57.71,89.375,-112.33,19.691,-2.2119
57.72,89.375,-112.33,19.691,-2.2119
57.73,89.375,-112.33,19.691,-2.2119
57.74,89.375,-112.33,19.691,-2.2119
57.75,89.374,-112.33,19.691,-2.2118
57.76,89.374,-112.33,19.691,-2.2118
57.77,89.374,-112.33,19.691,-2.2118
57.78,89.373,-112.32,19.691,-2.2118
57.79,89.373,-112.32,19.691,-2.2118
57.8,89.373,-112.32,19.691,-2.2118
57.81,89.372,-112.32,19.691,-2.2118
57.82,89.372,-112.32,19.691,-2.2118
57.83,89.372,-112.32,19.691,-2.2118
57.84,89.371,-112.32,19.691,-2.2118
57.85,89.371,-112.32,19.691,-2.2118
57.86,89.371,-112.32,19.691,-2.2118
57.87,89.371,-112.32,19.691,-2.2117
57.88,89.37,-112.32,19.691,-2.2117
57.89,89.37,-112.32,19.691,-2.2117
57.9,89.37,-112.32,19.691,-2.2117
57.91,89.369,-112.32,19.691,-2.2117
57.92,89.369,-112.32,19.692,-2.2117
57.93,89.369,-112.32,19.692,-2.2117
57.94,89.368,-112.32,19.692,-2.2117
57.95,89.368,-112.32,19.692,-2.2117
57.96,89.368,-112.32,19.692,-2.2117
57.97,89.367,-112.31,19.692,-2.2117
57.98,89.367,-112.31,19.692,-2.2117
57.99,89.367,-112.31,19.692,-2.2117
58,89.366,-112.31,19.692,-2.2116
58.01,89.366,-112.31,19.692,-2.2116
58.02,89.366,-112.31,19.692,-2.2116
58.03,89.366,-112.31,19.692,-2.2116
58.04,89.365,-112.31,19.692,-2.2116
58.05,89.365,-112.31,19.692,-2.2116
58.06,89.365,-112.31,19.692,-2.2116
58.07,89.364,-112.31,19.692,-2.2116
58.08,89.364,-112.31,19.692,-2.2116
58.09,89.364,-112.31,19.692,-2.2116
58.1,89.363,-112.31,19.692,-2.2116
58.11,89.363,-112.31,19.692,-2.2116
58.12,89.363,-112.31,19.692,-2.2115
58.13,89.362,-112.31,19.692,-2.2115
58.14,89.362,-112.31,19.692,-2.2115
58.15,89.362,-112.31,19.692,-2.2115
58.16,89.361,-112.3,19.692,-2.2115
58.17,89.361,-112.3,19.692,-2.2115
58.18,89.361,-112.3,19.692,-2.2115
58.19,89.361,-112.3,19.692,-2.2115
58.2,89.36,-112.3,19.692,-2.2115
58.21,89.36,-112.3,19.692,-2.2115
58.22,89.36,-112.3,19.692,-2.2115
58.23,89.359,-112.3,19.692,-2.2115
58.24,89.359,-112.3,19.692,-2.2115
58.25,89.359,-112.3,19.692,-2.2114
58.26,89.358,-112.3,19.692,-2.2114
58.27,89.358,-112.3,19.692,-2.2114
58.28,89.358,-112.3,19.692,-2.2114
58.29,89.357,-112.3,19.692,-2.2114
58.3,89.357,-112.3,19.692,-2.2114
58.31,89.357,-112.3,19.692,-2.2114
58.32,89.356,-112.3,19.692,-2.2114
58.33,89.356,-112.3,19.692,-2.2114
58.34,89.356,-112.3,19.692,-2.2114
58.35,89.356,-112.3,19.692,-2.2114
58.36,89.355,-112.29,19.692,-2.2114
58.37,89.355,-112.29,19.692,-2.2113
58.38,89.355,-112.29,19.692,-2.2113
58.39,89.354,-112.29,19.692,-2.2113
58.4,89.354,-112.29,19.692,-2.2113
58.41,89.354,-112.29,19.692,-2.2113
58.42,89.353,-112.29,19.692,-2.2113
58.43,89.353,-112.29,19.693,-2.2113
58.44,89.353,-112.29,19.693,-2.2113
58.45,89.352,-112.29,19.693,-2.2113
58.46,89.352,-112.29,19.693,-2.2113
58.47,89.352,-112.29,19.693,-2.2113
58.48,89.351,-112.29,19.693,-2.2113
58.49,89.351,-112.29,19.693,-2.2113
58.5,89.351,-112.29,19.693,-2.2112
58.51,89.351,-112.29,19.693,-2.2112
58.52,89.35,-112.29,19.693,-2.2112
58.53,89.35,-112.29,19.693,-2.2112
58.54,89.35,-112.29,19.693,-2.2112
58.55,89.349,-112.28,19.693,-2.2112
58.56,89.349,-112.28,19.693,-2.2112
58.57,89.349,-112.28,19.693,-2.2112
58.58,89.348,-112.28,19.693,-2.2112
58.59,89.348,-112.28,19.693,-2.2112
58.6,89.348,-112.28,19.693,-2.2112
58.61,89.347,-112.28,19.693,-2.2112
58.62,89.347,-112.28,19.693,-2.2111
58.63,89.347,-112.28,19.693,-2.2111
58.64,89.346,-112.28,19.693,-2.2111
58.65,89.346,-112.28,19.693,-2.2111
58.66,89.346,-112.28,19.693,-2.2111
58.67,89.346,-112.28,19.693,-2.2111
58.68,89.345,-112.28,19.693,-2.2111
58.69,89.345,-112.28,19.693,-2.2111
58.7,89.345,-112.28,19.693,-2.2111
58.71,89.344,-112.28,19.693,-2.2111
58.72,89.344,-112.28,19.693,-2.2111
58.73,89.344,-112.28,19.693,-2.2111
58.74,89.343,-112.27,19.693,-2.211
58.75,89.343,-112.27,19.693,-2.211
58.76,89.343,-112.27,19.693,-2.211
58.77,89.342,-112.27,19.693,-2.211
58.78,89.342,-112.27,19.693,-2.211
58.79,89.342,-112.27,19.693,-2.211
58.8,89.341,-112.27,19.693,-2.211
58.81,89.341,-112.27,19.693,-2.211
58.82,89.341,-112.27,19.693,-2.211
58.83,89.341,-112.27,19.693,-2.211
58.84,89.34,-112.27,19.693,-2.211
58.85,89.34,-112.27,19.693,-2.211
58.86,89.34,-112.27,19.693,-2.211
58.87,89.339,-112.27,19.693,-2.2109
58.88,89.339,-112.27,19.693,-2.2109
58.89,89.339,-112.27,19.693,-2.2109
58.9,89.338,-112.27,19.693,-2.2109
58.91,89.338,-112.27,19.693,-2.2109
58.92,89.338,-112.27,19.693,-2.2109
58.93,89.337,-112.26,19.694,-2.2109
58.94,89.337,-112.26,19.694,-2.2109
58.95,89.337,-112.26,19.694,-2.2109
58.96,89.337,-112.26,19.694,-2.2109
58.97,89.336,-112.26,19.694,-2.2109
58.98,89.336,-112.26,19.694,-2.2109
58.99,89.336,-112.26,19.694,-2.2108
59,89.335,-112.26,19.694,-2.2108
59.01,89.335,-112.26,19.694,-2.2108
59.02,89.335,-112.26,19.694,-2.2108
59.03,89.334,-112.26,19.694,-2.2108
59.04,89.334,-112.26,19.694,-2.2108
59.05,89.334,-112.26,19.694,-2.2108
59.06,89.333,-112.26,19.694,-2.2108
59.07,89.333,-112.26,19.694,-2.2108
59.08,89.333,-112.26,19.694,-2.2108
59.09,89.332,-112.26,19.694,-2.2108
59.1,89.332,-112.26,19.694,-2.2108
59.11,89.332,-112.26,19.694,-2.2108
59.12,89.332,-112.26,19.694,-2.2107
59.13,89.331,-112.25,19.694,-2.2107
59.14,89.331,-112.25,19.694,-2.2107
59.15,89.331,-112.25,19.694,-2.2107
59.16,89.33,-112.25,19.694,-2.2107
59.17,89.33,-112.25,19.694,-2.2107
59.18,89.33,-112.25,19.694,-2.2107
59.19,89.329,-112.25,19.694,-2.2107
59.2,89.329,-112.25,19.694,-2.2107
59.21,89.329,-112.25,19.694,-2.2107
59.22,89.328,-112.25,19.694,-2.2107
59.23,89.328,-112.25,19.694,-2.2107
59.24,89.328,-112.25,19.694,-2.2106
59.25,89.327,-112.25,19.694,-2.2106
59.26,89.327,-112.25,19.694,-2.2106
59.27,89.327,-112.25,19.694,-2.2106
59.28,89.327,-112.25,19.694,-2.2106
59.29,89.326,-112.25,19.694,-2.2106
59.3,89.326,-112.25,19.694,-2.2106
59.31,89.326,-112.25,19.694,-2.2106
59.32,89.325,-112.24,19.694,-2.2106
59.33,89.325,-112.24,19.694,-2.2106
59.34,89.325,-112.24,19.694,-2.2106
59.35,89.324,-112.24,19.694,-2.2106
59.36,89.324,-112.24,19.694,-2.2106
59.37,89.324,-112.24,19.694,-2.2105
59.38,89.323,-112.24,19.694,-2.2105
59.39,89.323,-112.24,19.694,-2.2105
59.4,89.323,-112.24,19.694,-2.2105
59.41,89.322,-112.24,19.694,-2.2105
59.42,89.322,-112.24,19.694,-2.2105
59.43,89.322,-112.24,19.694,-2.2105
59.44,89.322,-112.24,19.695,-2.2105
59.45,89.321,-112.24,19.695,-2.2105
59.46,89.321,-112.24,19.695,-2.2105
59.47,89.321,-112.24,19.695,-2.2105
59.48,89.32,-112.24,19.695,-2.2105
59.49,89.32,-112.24,19.695,-2.2104
59.5,89.32,-112.24,19.695,-2.2104
59.51,89.319,-112.23,19.695,-2.2104
59.52,89.319,-112.23,19.695,-2.2104
59.53,89.319,-112.23,19.695,-2.2104
59.54,89.318,-112.23,19.695,-2.2104
59.55,89.318,-112.23,19.695,-2.2104
59.56,89.318,-112.23,19.695,-2.2104
59.57,89.317,-112.23,19.695,-2.2104
59.58,89.317,-112.23,19.695,-2.2104
59.59,89.317,-112.23,19.695,-2.2104
59.6,89.317,-112.23,19.695,-2.2104
59.61,89.316,-112.23,19.695,-2.2104
59.62,89.316,-112.23,19.695,-2.2103
59.63,89.316,-112.23,19.695,-2.2103
59.64,89.315,-112.23,19.695,-2.2103
59.65,89.315,-112.23,19.695,-2.2103
59.66,89.315,-112.23,19.695,-2.2103
59.67,89.314,-112.23,19.695,-2.2103
59.68,89.314,-112.23,19.695,-2.2103
59.69,89.314,-112.23,19.695,-2.2103
59.7,89.313,-112.22,19.695,-2.2103
59.71,89.313,-112.22,19.695,-2.2103
59.72,89.313,-112.22,19.695,-2.2103
59.73,89.312,-112.22,19.695,-2.2103
59.74,89.312,-112.22,19.695,-2.2102
59.75,89.312,-112.22,19.695,-2.2102
59.76,89.312,-112.22,19.695,-2.2102
59.77,89.311,-112.22,19.695,-2.2102
59.78,89.311,-112.22,19.695,-2.2102
59.79,89.311,-112.22,19.695,-2.2102
59.8,89.31,-112.22,19.695,-2.2102
59.81,89.31,-112.22,19.695,-2.2102
59.82,89.31,-112.22,19.695,-2.2102
59.83,89.309,-112.22,19.695,-2.2102
59.84,89.309,-112.22,19.695,-2.2102
59.85,89.309,-112.22,19.695,-2.2102
59.86,89.308,-112.22,19.695,-2.2102
59.87,89.308,-112.22,19.695,-2.2101
59.88,89.308,-112.22,19.695,-2.2101
59.89,89.308,-112.22,19.695,-2.2101
59.9,89.307,-112.21,19.695,-2.2101
59.91,89.307,-112.21,19.695,-2.2101
59.92,89.307,-112.21,19.695,-2.2101
59.93,89.306,-112.21,19.695,-2.2101
59.94,89.306,-112.21,19.695,-2.2101
59.95,89.306,-112.21,19.696,-2.2101
59.96,89.305,-112.21,19.696,-2.2101
59.97,89.305,-112.21,19.696,-2.2101
59.98,89.305,-112.21,19.696,-2.2101
59.99,89.304,-112.21,19.696,-2.21
60,89.304,-112.21,19.696,-2.21
60.01,89.304,-112.21,19.696,-2.21
60.02,89.303,-112.21,19.696,-2.21
60.03,89.303,-112.21,19.696,-2.21
60.04,89.303,-112.21,19.696,-2.21
60.05,89.303,-112.21,19.696,-2.21
60.06,89.302,-112.21,19.696,-2.21
60.07,89.302,-112.21,19.696,-2.21
60.08,89.302,-112.21,19.696,-2.21
60.09,89.301,-112.2,19.696,-2.21
60.1,89.301,-112.2,19.696,-2.21
60.11,89.301,-112.2,19.696,-2.21
60.12,89.3,-112.2,19.696,-2.2099
60.13,89.3,-112.2,19.696,-2.2099
60.14,89.3,-112.2,19.696,-2.2099
60.15,89.299,-112.2,19.696,-2.2099
60.16,89.299,-112.2,19.696,-2.2099
60.17,89.299,-112.2,19.696,-2.2099
60.18,89.298,-112.2,19.696,-2.2099
60.19,89.298,-112.2,19.696,-2.2099
60.2,89.298,-112.2,19.696,-2.2099
60.21,89.298,-112.2,19.696,-2.2099
60.22,89.297,-112.2,19.696,-2.2099
60.23,89.297,-112.2,19.696,-2.2099
60.24,89.297,-112.2,19.696,-2.2098
60.25,89.296,-112.2,19.696,-2.2098
60.26,89.296,-112.2,19.696,-2.2098
60.27,89.296,-112.2,19.696,-2.2098
60.28,89.295,-112.19,19.696,-2.2098
60.29,89.295,-112.19,19.696,-2.2098
60.3,89.295,-112.19,19.696,-2.2098
60.31,89.294,-112.19,19.696,-2.2098
60.32,89.294,-112.19,19.696,-2.2098
60.33,89.294,-112.19,19.696,-2.2098
60.34,89.293,-112.19,19.696,-2.2098
60.35,89.293,-112.19,19.696,-2.2098
60.36,89.293,-112.19,19.696,-2.2098
60.37,89.293,-112.19,19.696,-2.2097
60.38,89.292,-112.19,19.696,-2.2097
60.39,89.292,-112.19,19.696,-2.2097
60.4,89.292,-112.19,19.696,-2.2097
60.41,89.291,-112.19,19.696,-2.2097
60.42,89.291,-112.19,19.696,-2.2097
60.43,89.291,-112.19,19.696,-2.2097
60.44,89.29,-112.19,19.696,-2.2097
60.45,89.29,-112.19,19.697,-2.2097
60.46,89.29,-112.19,19.697,-2.2097
60.47,89.289,-112.18,19.697,-2.2097
60.48,89.289,-112.18,19.697,-2.2097
60.49,89.289,-112.18,19.697,-2.2096
60.5,89.288,-112.18,19.697,-2.2096
60.51,89.288,-112.18,19.697,-2.2096
60.52,89.288,-112.18,19.697,-2.2096
60.53,89.288,-112.18,19.697,-2.2096
60.54,89.287,-112.18,19.697,-2.2096
60.55,89.287,-112.18,19.697,-2.2096
60.56,89.287,-112.18,19.697,-2.2096
60.57,89.286,-112.18,19.697,-2.2096
60.58,89.286,-112.18,19.697,-2.2096
60.59,89.286,-112.18,19.697,-2.2096
60.6,89.285,-112.18,19.697,-2.2096
60.61,89.285,-112.18,19.697,-2.2096
60.62,89.285,-112.18,19.697,-2.2095
60.63,89.284,-112.18,19.697,-2.2095
60.64,89.284,-112.18,19.697,-2.2095
60.65,89.284,-112.18,19.697,-2.2095
60.66,89.284,-112.18,19.697,-2.2095
60.67,89.283,-112.17,19.697,-2.2095
60.68,89.283,-112.17,19.697,-2.2095
60.69,89.283,-112.17,19.697,-2.2095
60.7,89.282,-112.17,19.697,-2.2095
60.71,89.282,-112.17,19.697,-2.2095
60.72,89.282,-112.17,19.697,-2.2095
60.73,89.281,-112.17,19.697,-2.2095
60.74,89.281,-112.17,19.697,-2.2094
60.75,89.281,-112.17,19.697,-2.2094
60.76,89.28,-112.17,19.697,-2.2094
60.77,89.28,-112.17,19.697,-2.2094
60.78,89.28,-112.17,19.697,-2.2094
60.79,89.279,-112.17,19.697,-2.2094
60.8,89.279,-112.17,19.697,-2.2094
60.81,89.279,-112.17,19.697,-2.2094
60.82,89.279,-112.17,19.697,-2.2094
60.83,89.278,-112.17,19.697,-2.2094
60.84,89.278,-112.17,19.697,-2.2094
60.85,89.278,-112.17,19.697,-2.2094
60.86,89.277,-112.16,19.697,-2.2094
60.87,89.277,-112.16,19.697,-2.2093
60.88,89.277,-112.16,19.697,-2.2093
60.89,89.276,-112.16,19.697,-2.2093
60.9,89.276,-112.16,19.697,-2.2093
60.91,89.276,-112.16,19.697,-2.2093
60.92,89.275,-112.16,19.697,-2.2093
60.93,89.275,-112.16,19.697,-2.2093
60.94,89.275,-112.16,19.697,-2.2093
60.95,89.274,-112.16,19.697,-2.2093
60.96,89.274,-112.16,19.698,-2.2093
60.97,89.274,-112.16,19.698,-2.2093
60.98,89.274,-112.16,19.698,-2.2093
60.99,89.273,-112.16,19.698,-2.2092
61,89.273,-112.16,19.698,-2.2092
61.01,89.273,-112.16,19.698,-2.2092
61.02,89.272,-112.16,19.698,-2.2092
61.03,89.272,-112.16,19.698,-2.2092
61.04,89.272,-112.16,19.698,-2.2092
61.05,89.271,-112.15,19.698,-2.2092
61.06,89.271,-112.15,19.698,-2.2092
61.07,89.271,-112.15,19.698,-2.2092
61.08,89.27,-112.15,19.698,-2.2092
61.09,89.27,-112.15,19.698,-2.2092
61.1,89.27,-112.15,19.698,-2.2092
61.11,89.269,-112.15,19.698,-2.2091
61.12,89.269,-112.15,19.698,-2.2091
61.13,89.269,-112.15,19.698,-2.2091
61.14,89.269,-112.15,19.698,-2.2091
61.15,89.268,-112.15,19.698,-2.2091
61.16,89.268,-112.15,19.698,-2.2091
61.17,89.268,-112.15,19.698,-2.2091
61.18,89.267,-112.15,19.698,-2.2091
61.19,89.267,-112.15,19.698,-2.2091
61.2,89.267,-112.15,19.698,-2.2091
61.21,89.266,-112.15,19.698,-2.2091
61.22,89.266,-112.15,19.698,-2.2091
61.23,89.266,-112.15,19.698,-2.2091
61.24,89.265,-112.14,19.698,-2.209
61.25,89.265,-112.14,19.698,-2.209
61.26,89.265,-112.14,19.698,-2.209
61.27,89.265,-112.14,19.698,-2.209
61.28,89.264,-112.14,19.698,-2.209
61.29,89.264,-112.14,19.698,-2.209
61.3,89.264,-112.14,19.698,-2.209
61.31,89.263,-112.14,19.698,-2.209
61.32,89.263,-112.14,19.698,-2.209
61.33,89.263,-112.14,19.698,-2.209
61.34,89.262,-112.14,19.698,-2.209
61.35,89.262,-112.14,19.698,-2.209
61.36,89.262,-112.14,19.698,-2.2089
61.37,89.261,-112.14,19.698,-2.2089
61.38,89.261,-112.14,19.698,-2.2089
61.39,89.261,-112.14,19.698,-2.2089
61.4,89.26,-112.14,19.698,-2.2089
61.41,89.26,-112.14,19.698,-2.2089
61.42,89.26,-112.14,19.698,-2.2089
61.43,89.26,-112.14,19.698,-2.2089
61.44,89.259,-112.13,19.698,-2.2089
61.45,89.259,-112.13,19.698,-2.2089
61.46,89.259,-112.13,19.698,-2.2089
61.47,89.258,-112.13,19.699,-2.2089
61.48,89.258,-112.13,19.699,-2.2089
61.49,89.258,-112.13,19.699,-2.2088
61.5,89.257,-112.13,19.699,-2.2088
61.51,89.257,-112.13,19.699,-2.2088
61.52,89.257,-112.13,19.699,-2.2088
61.53,89.256,-112.13,19.699,-2.2088
61.54,89.256,-112.13,19.699,-2.2088
61.55,89.256,-112.13,19.699,-2.2088
61.56,89.255,-112.13,19.699,-2.2088
61.57,89.255,-112.13,19.699,-2.2088
61.58,89.255,-112.13,19.699,-2.2088
61.59,89.255,-112.13,19.699,-2.2088
61.6,89.254,-112.13,19.699,-2.2088
61.61,89.254,-112.13,19.699,-2.2087
61.62,89.254,-112.13,19.699,-2.2087
61.63,89.253,-112.12,19.699,-2.2087
61.64,89.253,-112.12,19.699,-2.2087
61.65,89.253,-112.12,19.699,-2.2087
61.66,89.252,-112.12,19.699,-2.2087
61.67,89.252,-112.12,19.699,-2.2087
61.68,89.252,-112.12,19.699,-2.2087
61.69,89.251,-112.12,19.699,-2.2087
61.7,89.251,-112.12,19.699,-2.2087
61.71,89.251,-112.12,19.699,-2.2087
61.72,89.25,-112.12,19.699,-2.2087
61.73,89.25,-112.12,19.699,-2.2087
61.74,89.25,-112.12,19.699,-2.2086
61.75,89.25,-112.12,19.699,-2.2086
61.76,89.249,-112.12,19.699,-2.2086
61.77,89.249,-112.12,19.699,-2.2086
61.78,89.249,-112.12,19.699,-2.2086
61.79,89.248,-112.12,19.699,-2.2086
61.8,89.248,-112.12,19.699,-2.2086
61.81,89.248,-112.12,19.699,-2.2086
61.82,89.247,-112.11,19.699,-2.2086
61.83,89.247,-112.11,19.699,-2.2086
61.84,89.247,-112.11,19.699,-2.2086
61.85,89.246,-112.11,19.699,-2.2086
61.86,89.246,-112.11,19.699,-2.2085
61.87,89.246,-112.11,19.699,-2.2085
61.88,89.246,-112.11,19.699,-2.2085
61.89,89.245,-112.11,19.699,-2.2085
61.9,89.245,-112.11,19.699,-2.2085
61.91,89.245,-112.11,19.699,-2.2085
61.92,89.244,-112.11,19.699,-2.2085
61.93,89.244,-112.11,19.699,-2.2085
61.94,89.244,-112.11,19.699,-2.2085
61.95,89.243,-112.11,19.699,-2.2085
61.96,89.243,-112.11,19.699,-2.2085
61.97,89.243,-112.11,19.7,-2.2085
61.98,89.242,-112.11,19.7,-2.2085
61.99,89.242,-112.11,19.7,-2.2084
62,89.242,-112.11,19.7,-2.2084
62.01,89.241,-112.1,19.7,-2.2084
62.02,89.241,-112.1,19.7,-2.2084
62.03,89.241,-112.1,19.7,-2.2084
62.04,89.241,-112.1,19.7,-2.2084
62.05,89.24,-112.1,19.7,-2.2084
62.06,89.24,-112.1,19.7,-2.2084
62.07,89.24,-112.1,19.7,-2.2084
62.08,89.239,-112.1,19.7,-2.2084
62.09,89.239,-112.1,19.7,-2.2084
62.1,89.239,-112.1,19.7,-2.2084
62.11,89.238,-112.1,19.7,-2.2083
62.12,89.238,-112.1,19.7,-2.2083
62.13,89.238,-112.1,19.7,-2.2083
62.14,89.237,-112.1,19.7,-2.2083
62.15,89.237,-112.1,19.7,-2.2083
62.16,89.237,-112.1,19.7,-2.2083
62.17,89.236,-112.1,19.7,-2.2083
62.18,89.236,-112.1,19.7,-2.2083
62.19,89.236,-112.1,19.7,-2.2083
62.2,89.236,-112.1,19.7,-2.2083
62.21,89.235,-112.09,19.7,-2.2083
62.22,89.235,-112.09,19.7,-2.2083
62.23,89.235,-112.09,19.7,-2.2083
62.24,89.234,-112.09,19.7,-2.2082
62.25,89.234,-112.09,19.7,-2.2082
62.26,89.234,-112.09,19.7,-2.2082
62.27,89.233,-112.09,19.7,-2.2082
62.28,89.233,-112.09,19.7,-2.2082
62.29,89.233,-112.09,19.7,-2.2082
62.3,89.232,-112.09,19.7,-2.2082
62.31,89.232,-112.09,19.7,-2.2082
62.32,89.232,-112.09,19.7,-2.2082
62.33,89.231,-112.09,19.7,-2.2082
62.34,89.231,-112.09,19.7,-2.2082
62.35,89.231,-112.09,19.7,-2.2082
62.36,89.231,-112.09,19.7,-2.2081
62.37,89.23,-112.09,19.7,-2.2081
62.38,89.23,-112.09,19.7,-2.2081
62.39,89.23,-112.09,19.7,-2.2081
62.4,89.229,-112.08,19.7,-2.2081
62.41,89.229,-112.08,19.7,-2.2081
62.42,89.229,-112.08,19.7,-2.2081
62.43,89.228,-112.08,19.7,-2.2081
62.44,89.228,-112.08,19.7,-2.2081
62.45,89.228,-112.08,19.7,-2.2081
62.46,89.227,-112.08,19.7,-2.2081
62.47,89.227,-112.08,19.7,-2.2081
62.48,89.227,-112.08,19.701,-2.2081
62.49,89.227,-112.08,19.701,-2.208
62.5,89.226,-112.08,19.701,-2.208
62.51,89.226,-112.08,19.701,-2.208
62.52,89.226,-112.08,19.701,-2.208
62.53,89.225,-112.08,19.701,-2.208
62.54,89.225,-112.08,19.701,-2.208
62.55,89.225,-112.08,19.701,-2.208
62.56,89.224,-112.08,19.701,-2.208
62.57,89.224,-112.08,19.701,-2.208
62.58,89.224,-112.08,19.701,-2.208
62.59,89.223,-112.07,19.701,-2.208
62.6,89.223,-112.07,19.701,-2.208
62.61,89.223,-112.07,19.701,-2.2079
62.62,89.222,-112.07,19.701,-2.2079
62.63,89.222,-112.07,19.701,-2.2079
62.64,89.222,-112.07,19.701,-2.2079
62.65,89.222,-112.07,19.701,-2.2079
62.66,89.221,-112.07,19.701,-2.2079
62.67,89.221,-112.07,19.701,-2.2079
62.68,89.221,-112.07,19.701,-2.2079
62.69,89.22,-112.07,19.701,-2.2079
62.7,89.22,-112.07,19.701,-2.2079
62.71,89.22,-112.07,19.701,-2.2079
62.72,89.219,-112.07,19.701,-2.2079
62.73,89.219,-112.07,19.701,-2.2079
62.74,89.219,-112.07,19.701,-2.2078
62.75,89.218,-112.07,19.701,-2.2078
62.76,89.218,-112.07,19.701,-2.2078
62.77,89.218,-112.07,19.701,-2.2078
62.78,89.217,-112.06,19.701,-2.2078
62.79,89.217,-112.06,19.701,-2.2078
62.8,89.217,-112.06,19.701,-2.2078
62.81,89.217,-112.06,19.701,-2.2078
62.82,89.216,-112.06,19.701,-2.2078
62.83,89.216,-112.06,19.701,-2.2078
62.84,89.216,-112.06,19.701,-2.2078
62.85,89.215,-112.06,19.701,-2.2078
62.86,89.215,-112.06,19.701,-2.2077
62.87,89.215,-112.06,19.701,-2.2077
62.88,89.214,-112.06,19.701,-2.2077
62.89,89.214,-112.06,19.701,-2.2077
62.9,89.214,-112.06,19.701,-2.2077
62.91,89.213,-112.06,19.701,-2.2077
62.92,89.213,-112.06,19.701,-2.2077
62.93,89.213,-112.06,19.701,-2.2077
62.94,89.213,-112.06,19.701,-2.2077
62.95,89.212,-112.06,19.701,-2.2077
