"Time","J1_w0","J2_w0","J3_w0","J4_w0"
0.036059998,9.822832631,0.360482931,-1.23E-14,-1.23E-14
0.036309998,9.822603323,0.362980436,-8.72E-15,-8.72E-15
0.037309998,9.821766204,0.372970103,-1.42E-14,-1.42E-14
0.038309998,9.821051598,0.382959191,-1.34E-14,-1.34E-14
0.039,9.820625455,0.389851339,-1.28E-14,-1.28E-14
0.03901,9.820619665,0.389951223,-1.32E-14,-1.32E-14
0.03906,9.820591007,0.39045064,-1.26E-14,-1.26E-14
0.03931,9.820451006,0.392947707,-1.10E-14,-1.10E-14
0.04031,9.819953903,0.402935589,-1.09E-14,-1.09E-14
0.04131,9.819551577,0.412922845,-1.04E-14,-1.04E-14
0.041999999,9.819324585,0.419813665,-9.55E-15,-9.55E-15
0.042009999,9.819321583,0.41991353,-9.88E-15,-9.88E-15
0.042059999,9.819306785,0.420412853,-1.04E-14,-1.04E-14
0.042309999,9.819235204,0.422909446,-1.13E-14,-1.13E-14
0.043309999,9.818994018,0.432895402,-8.99E-15,-8.99E-15
0.044309999,9.818819038,0.442880684,-8.55E-15,-8.55E-15
0.045000001,9.818732144,0.449770152,-9.55E-15,-9.55E-15
0.045010001,9.818731071,0.449869997,-1.08E-14,-1.08E-14
0.045060001,9.818725841,0.450369218,-1.07E-14,-1.07E-14
0.045310001,9.818701191,0.452865301,-1.05E-14,-1.05E-14
0.046310001,9.818629569,0.462849189,-9.44E-15,-9.44E-15
0.047310001,9.818594999,0.472832356,-9.21E-15,-9.22E-15
0.048,9.818587922,0.4797203,-9.44E-15,-9.44E-15
0.04801,9.818587903,0.479820123,-1.04E-14,-1.04E-14
0.04806,9.818587862,0.480319235,-9.99E-15,-9.99E-15
0.04831,9.818588242,0.482814773,-9.99E-15,-9.99E-15
0.04931,9.818598343,0.492796451,-1.32E-14,-1.32E-14
0.05031,9.818616022,0.502777361,-1.39E-14,-1.39E-14
0.050999998,9.818627784,0.50966372,-1.50E-14,-1.50E-14
0.051009998,9.818627934,0.509763519,-1.47E-14,-1.47E-14
0.051059998,9.81862866,0.510262516,-1.49E-14,-1.49E-14
0.051309998,9.818631951,0.512757473,-1.55E-14,-1.55E-14
0.052309998,9.818635231,0.522736799,-1.58E-14,-1.58E-14
0.053309998,9.818616551,0.53271531,-1.57E-14,-1.57E-14
0.054000001,9.818586021,0.539600023,-1.69E-14,-1.69E-14
0.054010001,9.818585456,0.539699798,-1.85E-14,-1.85E-14
0.054060001,9.81858252,0.540198672,-1.90E-14,-1.90E-14
0.054310001,9.818566584,0.542693013,-2.08E-14,-2.08E-14
0.055310001,9.818474577,0.552669846,-2.43E-14,-2.43E-14
0.056310001,9.818331276,0.562645816,-2.51E-14,-2.51E-14
0.056999999,9.818197715,0.56952871,-2.41E-14,-2.41E-14
0.057009999,9.818195554,0.569628459,-2.36E-14,-2.36E-14
0.057059999,9.818184562,0.570127203,-2.43E-14,-2.43E-14
0.057309999,9.818127435,0.572620893,-2.60E-14,-2.60E-14
0.058309999,9.817852544,0.58259509,-2.69E-14,-2.69E-14
0.059309999,9.817497489,0.592568377,-2.85E-14,-2.85E-14
0.059999998,9.817201087,0.599449393,-2.94E-14,-2.94E-14
0.060009998,9.817196466,0.599549115,-3.19E-14,-3.19E-14
0.060059998,9.817173096,0.600047722,-3.02E-14,-3.02E-14
0.060309998,9.817053186,0.602540725,-2.65E-14,-2.65E-14
0.061309998,9.816509462,0.612512145,-2.86E-14,-2.86E-14
0.062309998,9.815857423,0.622482607,-2.93E-14,-2.93E-14
0.063,9.815339829,0.629361684,-3.00E-14,-3.00E-14
0.06301,9.815331906,0.629461377,-3.05E-14,-3.05E-14
0.06306,9.815291946,0.629959839,-3.05E-14,-3.05E-14
0.06331,9.815088225,0.63245212,-3.04E-14,-3.04E-14
0.06431,9.814192128,0.642420621,-3.06E-14,-3.06E-14
0.06531,9.813160534,0.652388117,-3.18E-14,-3.18E-14
0.065999999,9.812365388,0.659265083,-3.28E-14,-3.28E-14
0.066009999,9.812353348,0.659364746,-3.15E-14,-3.15E-14
0.066059999,9.812292736,0.659863057,-3.20E-14,-3.20E-14
0.066309999,9.811984926,0.66235458,-3.23E-14,-3.23E-14
0.067309999,9.810656072,0.67232002,-2.88E-14,-2.88E-14
0.068309999,9.80916575,0.682284409,-2.74E-14,-2.74E-14
0.068999998,9.808039163,0.689159202,-2.66E-14,-2.66E-14
0.069009998,9.808022231,0.689258833,-2.79E-14,-2.79E-14
0.069059998,9.807937089,0.689756986,-2.72E-14,-2.72E-14
0.069309998,9.807505843,0.692247716,-2.65E-14,-2.65E-14
0.070309998,9.805667713,0.702209954,-2.96E-14,-2.96E-14
0.071309998,9.803643589,0.712171093,-2.82E-14,-2.82E-14
0.071999996,9.802134638,0.719043617,-2.66E-14,-2.66E-14
0.072009996,9.802112081,0.719143215,-2.75E-14,-2.75E-14
0.072059996,9.801998749,0.719641203,-2.75E-14,-2.75E-14
0.072309996,9.801425822,0.722131104,-2.66E-14,-2.66E-14
0.073309996,9.799006449,0.732089998,-2.34E-14,-2.34E-14
0.074309996,9.796378214,0.742047746,-2.40E-14,-2.40E-14
0.075000002,9.794439368,0.748917977,-2.53E-14,-2.53E-14
0.075010002,9.794410504,0.749017541,-2.54E-14,-2.54E-14
0.075060002,9.794265576,0.749515355,-2.69E-14,-2.69E-14
0.075310002,9.793533988,0.752004393,-2.95E-14,-2.95E-14
0.076310002,9.79046659,0.761959802,-2.45E-14,-2.45E-14
0.077310002,9.787169327,0.771914017,-2.39E-14,-2.39E-14
0.078000001,9.784756954,0.778781709,-2.39E-14,-2.39E-14
0.078010001,9.784721156,0.778881237,-2.31E-14,-2.31E-14
0.078060001,9.784541506,0.779378872,-2.22E-14,-2.22E-14
0.078310001,9.783635694,0.78186701,-2.01E-14,-2.01E-14
0.079310001,9.779859275,0.791818792,-2.04E-14,-2.04E-14
0.080310001,9.77583404,0.801769334,-1.99E-14,-1.99E-14
0.081,9.772908672,0.808634463,-2.05E-14,-2.05E-14
0.08101,9.772865377,0.808733953,-2.07E-14,-2.07E-14
0.08106,9.77264819,0.809231402,-2.15E-14,-2.15E-14
0.08131,9.771554143,0.811718605,-2.25E-14,-2.25E-14
0.08231,9.767014033,0.821666619,-1.71E-14,-1.71E-14
0.08331,9.762208374,0.831613345,-1.60E-14,-1.60E-14
0.083999998,9.758735138,0.838475814,-1.73E-14,-1.73E-14
0.084009998,9.758683848,0.838575266,-1.70E-14,-1.70E-14
0.084059998,9.758426643,0.83907252,-1.58E-14,-1.58E-14
0.084309998,9.757132033,0.841558753,-1.31E-14,-1.31E-14
0.085309998,9.751780371,0.851502858,-1.35E-14,-1.35E-14
0.086309998,9.746148796,0.861445627,-1.35E-14,-1.35E-14
0.086999997,9.742097707,0.868305339,-1.63E-14,-1.63E-14
0.087009997,9.742037996,0.86840475,-1.78E-14,-1.78E-14
0.087059997,9.741738651,0.868901804,-1.88E-14,-1.88E-14
0.087309997,9.740232934,0.871387032,-2.10E-14,-2.10E-14
0.088309997,9.734029099,0.881327085,-1.89E-14,-1.89E-14
0.089309997,9.727533484,0.891265756,-1.67E-14,-1.67E-14
0.090000003,9.722879659,0.898122687,-1.54E-14,-1.54E-14
0.090010003,9.722811176,0.898222057,-1.69E-14,-1.69E-14
0.090060003,9.722467942,0.898718903,-1.57E-14,-1.57E-14
0.090310003,9.720742459,0.90120309,-1.28E-14,-1.28E-14
0.091310003,9.713653428,0.911138951,-1.37E-14,-1.37E-14
0.092310003,9.70626335,0.921073383,-1.31E-14,-1.31E-14
0.093000002,9.700987433,0.927927286,-1.33E-14,-1.33E-14
0.093010002,9.700909905,0.928026614,-1.25E-14,-1.25E-14
0.093060002,9.700521425,0.928523245,-1.37E-14,-1.37E-14
0.093310002,9.698569479,0.931006356,-1.77E-14,-1.77E-14
0.094310002,9.690570125,0.940937883,-2.33E-14,-2.33E-14
0.095310002,9.682263145,0.950867935,-2.50E-14,-2.50E-14
0.096,9.676351177,0.957718788,-2.45E-14,-2.45E-14
0.09601,9.676264412,0.957818071,-2.39E-14,-2.39E-14
0.09606,9.675829734,0.95831448,-2.09E-14,-2.09E-14
0.09631,9.673646645,0.96079648,-1.30E-14,-1.30E-14
0.09731,9.66471996,0.970723533,-1.03E-14,-1.03E-14
0.09831,9.655481811,0.980649063,-1.01E-14,-1.01E-14
0.098999999,9.648925556,0.987496769,-1.02E-14,-1.02E-14
0.099009999,9.648829445,0.987596006,-9.88E-15,-9.88E-15
0.099059999,9.648348028,0.988092186,-1.03E-14,-1.03E-14
0.099309999,9.645931177,0.990573039,-1.12E-14,-1.12E-14
0.100309999,9.636068423,1.000495476,-8.88E-15,-8.88E-15
0.101309999,9.625893146,1.010416343,-7.33E-15,-7.33E-15
0.101999997,9.618690114,1.017260805,-6.66E-15,-6.66E-15
0.102009997,9.61858463,1.017359995,-6.00E-15,-6.00E-15
0.102059997,9.61805635,1.017855939,-7.55E-15,-7.55E-15
0.102309997,9.615405205,1.02033561,-1.07E-14,-1.07E-14
0.103309997,9.604605993,1.030253291,-6.88E-15,-6.88E-15
0.104309997,9.593495987,1.040169354,-6.88E-15,-6.88E-15
0.104999996,9.585649458,1.047010474,-7.33E-15,-7.33E-15
0.105009996,9.585534658,1.047109615,-6.22E-15,-6.22E-15
0.105059996,9.584959809,1.047605316,-4.00E-15,-4.00E-15
0.105309996,9.582075928,1.05008377,2.00E-15,2.00E-15
0.106309996,9.570348223,1.059996553,3.33E-15,3.33E-15
0.107309996,9.558314226,1.069907671,3.33E-15,3.33E-15
0.108000002,9.54983313,1.076745426,5.33E-15,5.33E-15
0.108010002,9.549709154,1.076844517,6.66E-15,6.66E-15
0.108060002,9.549088446,1.077339968,5.55E-15,5.55E-15
0.108310002,9.545975461,1.07981717,2.66E-15,2.66E-15
0.109310002,9.533335512,1.089724914,2.44E-15,2.44E-15
0.110310002,9.520396506,1.099630947,3.33E-15,3.33E-15
0.111000001,9.511295708,1.106465091,4.88E-15,4.89E-15
0.111010001,9.511162779,1.106564131,4.88E-15,4.89E-15
0.111060001,9.51049733,1.107059325,4.22E-15,4.22E-15
0.111310001,9.507160921,1.109535239,3.33E-15,3.33E-15
0.112310001,9.493633122,1.119437804,6.66E-15,6.66E-15
0.113310001,9.479816171,1.129338611,5.33E-15,5.33E-15
0.113999999,9.470115796,1.136169121,5.33E-15,5.33E-15
0.114009999,9.469974217,1.136268108,5.55E-15,5.55E-15
0.114059999,9.469265546,1.136763038,7.11E-15,7.11E-15
0.114309999,9.465713385,1.139237629,9.77E-15,9.77E-15
0.115309999,9.451330054,1.149134874,4.88E-15,4.89E-15
0.116309999,9.436670058,1.159030314,4.44E-15,4.44E-15
0.116999998,9.426395678,1.165857094,3.77E-15,3.78E-15
0.117009998,9.426245828,1.165956026,3.77E-15,3.78E-15
0.117059998,9.425495838,1.166450685,3.77E-15,3.78E-15
0.117309998,9.421737526,1.168923918,4.00E-15,4.00E-15
0.118309998,9.406538623,1.178815702,5.33E-15,5.33E-15
0.119309998,9.391078013,1.188705634,6.44E-15,6.44E-15
0.119999997,9.380260325,1.195528587,7.11E-15,7.11E-15
0.120009997,9.380102657,1.195627464,7.33E-15,7.33E-15
0.120059997,9.379313623,1.196121844,8.44E-15,8.44E-15
0.120309997,9.375360601,1.198593685,1.13E-14,1.13E-14
0.121309997,9.359393372,1.208479867,1.20E-14,1.20E-14
0.122309997,9.343181735,1.218364151,1.13E-14,1.13E-14
0.123000003,9.331856171,1.225183253,1.20E-14,1.20E-14
0.123010003,9.331691208,1.225282073,1.38E-14,1.38E-14
0.123060003,9.330865751,1.225776167,1.33E-14,1.33E-14
0.123310003,9.326731201,1.22824658,1.22E-14,1.22E-14
0.124310003,9.310049762,1.23812702,1.13E-14,1.13E-14
0.125310003,9.293143398,1.248005516,1.15E-14,1.15E-14
0.126000001,9.281350299,1.254820522,1.09E-14,1.09E-14
0.126010001,9.28117863,1.254919284,1.04E-14,1.04E-14
0.126060001,9.280319699,1.255413086,1.13E-14,1.13E-14
0.126310001,9.276018426,1.257882035,1.44E-14,1.44E-14
0.127310001,9.258683285,1.267756593,1.75E-14,1.75E-14
0.128310001,9.241144717,1.27762916,1.67E-14,1.67E-14
0.128999993,9.228928375,1.284439974,1.64E-14,1.64E-14
0.129009993,9.228750649,1.284538676,1.53E-14,1.53E-14
0.129059993,9.227861491,1.285032179,1.64E-14,1.64E-14
0.129309993,9.223409797,1.28749963,1.80E-14,1.80E-14
0.130309993,9.205487315,1.297368165,1.29E-14,1.29E-14
0.131309993,9.187384728,1.307234662,1.35E-14,1.35E-14
0.131999999,9.174792822,1.314041409,1.53E-14,1.53E-14
0.132009999,9.17460974,1.314140049,1.60E-14,1.60E-14
0.132059999,9.173693875,1.314633246,1.53E-14,1.53E-14
0.132309999,9.169109405,1.317099163,1.38E-14,1.38E-14
0.133309999,9.150671208,1.326961536,1.38E-14,1.38E-14
0.134309999,9.132077844,1.336821823,1.29E-14,1.29E-14
0.135000005,9.119162081,1.343624258,1.35E-14,1.35E-14
0.135010005,9.118974396,1.343722836,1.38E-14,1.38E-14
0.135060005,9.118035582,1.344215719,1.44E-14,1.44E-14
0.135310005,9.113337175,1.346680068,1.62E-14,1.62E-14
0.136310005,9.094459523,1.356536138,1.62E-14,1.62E-14
0.137310005,9.075453038,1.366390075,1.51E-14,1.51E-14
0.137999996,9.062268064,1.373187954,1.58E-14,1.58E-14
0.138009996,9.062076567,1.373286468,1.71E-14,1.71E-14
0.138059996,9.06111877,1.373779031,1.71E-14,1.71E-14
0.138309996,9.056326292,1.376241776,1.75E-14,1.75E-14
0.139309996,9.037089403,1.386091403,1.91E-14,1.91E-14
0.140309996,9.017751176,1.395938851,1.82E-14,1.82E-14
0.141000002,9.004353212,1.402732371,1.64E-14,1.64E-14
0.141010002,9.00415873,1.40283082,1.73E-14,1.73E-14
0.141060002,9.003186086,1.403323055,1.73E-14,1.73E-14
0.141310002,8.99832025,1.405784162,1.73E-14,1.73E-14
0.142310002,8.978807585,1.415627205,1.82E-14,1.82E-14
0.143310002,8.959221996,1.425468023,1.93E-14,1.93E-14
0.143999993,8.945670337,1.432256796,1.93E-14,1.93E-14
0.144009993,8.945473724,1.432355177,1.89E-14,1.89E-14
0.144059993,8.944490503,1.432847078,2.07E-14,2.07E-14
0.144309993,8.93957269,1.435306512,2.42E-14,2.42E-14
0.145309993,8.919870217,1.445142832,2.09E-14,2.09E-14
0.146309993,8.900123903,1.454976881,2.09E-14,2.09E-14
0.146999999,8.886478088,1.461761101,2.00E-14,2.00E-14
0.147009999,8.886280217,1.461859415,2.04E-14,2.04E-14
0.147059999,8.885290789,1.462350974,2.11E-14,2.11E-14
0.147309999,8.880342853,1.464808699,2.26E-14,2.26E-14
0.148309999,8.860538284,1.474638157,2.22E-14,2.22E-14
0.149309999,8.840719366,1.484465296,2.33E-14,2.33E-14
0.150000005,8.827040689,1.491244722,2.46E-14,2.46E-14
0.150010005,8.826842446,1.491342965,2.44E-14,2.44E-14
0.150060005,8.825851236,1.491834177,2.38E-14,2.38E-14
0.150310005,8.820895315,1.494290158,2.15E-14,2.15E-14
0.151310005,8.801077331,1.504112614,1.95E-14,1.95E-14
0.152310005,8.781274635,1.513932704,2.02E-14,2.02E-14
0.152999996,8.767624726,1.520707092,2.02E-14,2.02E-14
0.153009996,8.767426999,1.520805265,2.11E-14,2.11E-14
0.153059996,8.766438452,1.52129612,2.11E-14,2.11E-14
0.153309996,8.761496772,1.523750324,2.13E-14,2.13E-14
0.154309996,8.741754232,1.533565637,2.18E-14,2.18E-14
0.155309996,8.722056505,1.543378539,2.13E-14,2.13E-14
0.156000003,8.7084959,1.550148086,2.11E-14,2.11E-14
0.156010003,8.708299574,1.550246186,2.18E-14,2.18E-14
0.156060003,8.707318114,1.55073668,2.11E-14,2.11E-14
0.156310003,8.702412789,1.55318907,1.95E-14,1.95E-14
0.157310003,8.682833948,1.562997102,1.98E-14,1.98E-14
0.158310003,8.663329068,1.572802675,1.87E-14,1.87E-14
0.158999994,8.649918724,1.579566993,1.82E-14,1.82E-14
0.159009994,8.649724673,1.579665019,1.75E-14,1.75E-14
0.159059994,8.648754666,1.580155143,1.78E-14,1.78E-14
0.159309994,8.643907502,1.582605686,1.84E-14,1.84E-14
0.160309994,8.624579225,1.592406296,1.93E-14,1.93E-14
0.161309994,8.605353423,1.602204402,1.93E-14,1.93E-14
0.162,8.592151848,1.608963687,1.80E-14,1.80E-14
0.16201,8.591960926,1.609061638,1.71E-14,1.71E-14
0.16206,8.591006637,1.609551386,1.84E-14,1.84E-14
0.16231,8.586238942,1.612000045,2.15E-14,2.15E-14
0.16331,8.567245939,1.621793096,2.00E-14,2.00E-14
0.16431,8.548383035,1.631583595,2.02E-14,2.02E-14
0.165000006,8.5354478,1.638337604,2.26E-14,2.26E-14
0.165010006,8.535260832,1.638435478,2.29E-14,2.29E-14
0.165060006,8.534326393,1.638924843,2.26E-14,2.26E-14
0.165310006,8.529658786,1.641371585,2.18E-14,2.18E-14
0.166310006,8.511082854,1.651156935,2.07E-14,2.07E-14
0.167310006,8.492663515,1.660939689,2.13E-14,2.13E-14
0.167999997,8.480049852,1.66768818,2.22E-14,2.22E-14
0.168009997,8.479867631,1.667785977,2.22E-14,2.22E-14
0.168059997,8.478956998,1.668274951,2.29E-14,2.29E-14
0.168309997,8.474409226,1.670719741,2.46E-14,2.46E-14
0.169309997,8.456328529,1.680497253,2.51E-14,2.51E-14
0.170309997,8.438429551,1.690272121,2.55E-14,2.55E-14
0.171000003,8.426189071,1.697015291,2.62E-14,2.62E-14
0.171010003,8.426012348,1.697113008,2.66E-14,2.66E-14
0.171060003,8.425129272,1.697601585,2.60E-14,2.60E-14
0.171310003,8.420720036,1.700044388,2.35E-14,2.35E-14
0.172310003,8.403208414,1.709813923,2.00E-14,2.00E-14
0.173310003,8.38590205,1.719580767,1.87E-14,1.87E-14
0.173999994,8.374084171,1.726318228,1.89E-14,1.89E-14
0.174009994,8.373913649,1.726415864,1.87E-14,1.87E-14
0.174059994,8.373061637,1.726904037,1.98E-14,1.98E-14
0.174309994,8.368808425,1.729344818,2.31E-14,2.31E-14
0.175309994,8.351934734,1.739106236,2.62E-14,2.62E-14
0.176309994,8.335288039,1.748864919,2.73E-14,2.73E-14
0.177,8.323937442,1.755596866,2.60E-14,2.60E-14
0.17701,8.323773769,1.755694419,2.53E-14,2.53E-14
0.17706,8.322956059,1.756182182,2.51E-14,2.51E-14
0.17731,8.318874994,1.758620906,2.33E-14,2.33E-14
0.17831,8.302702505,1.768374069,1.82E-14,1.82E-14
0.17931,8.28677676,1.77812445,1.78E-14,1.78E-14
0.180000006,8.275934793,1.784850642,1.75E-14,1.75E-14
0.180010006,8.275778556,1.784948112,1.53E-14,1.53E-14
0.180060006,8.274998083,1.785435457,1.64E-14,1.64E-14
0.180310006,8.271103778,1.787872089,1.95E-14,1.95E-14
0.181310006,8.255689608,1.797616859,2.07E-14,2.07E-14
0.182310006,8.240539765,1.8073588,2.15E-14,2.15E-14
0.182999998,8.230243275,1.814078997,2.11E-14,2.11E-14
0.183009998,8.230094999,1.814176382,2.20E-14,2.20E-14
0.183059998,8.229354371,1.814663301,2.24E-14,2.24E-14
0.183309998,8.225659798,1.817097808,2.31E-14,2.31E-14
0.184309998,8.211054403,1.826834046,2.20E-14,2.20E-14
0.185309998,8.196728598,1.836567409,2.26E-14,2.26E-14
0.186000004,8.187008981,1.843281804,2.24E-14,2.24E-14
0.186010004,8.186869118,1.843379104,2.35E-14,2.35E-14
0.186060004,8.186170594,1.843865591,2.40E-14,2.40E-14
0.186310004,8.182686973,1.846297938,2.44E-14,2.44E-14
0.187310004,8.168933715,1.856025505,2.18E-14,2.18E-14
0.188310004,8.155472853,1.865750151,2.20E-14,2.20E-14
0.188999995,8.146357298,1.87245836,2.35E-14,2.35E-14
0.189009995,8.146226228,1.872555571,2.38E-14,2.38E-14
0.189059995,8.145571697,1.87304162,2.49E-14,2.49E-14
0.189309995,8.142308392,1.875471772,2.82E-14,2.82E-14
0.190309995,8.129443137,1.88519053,3.02E-14,3.02E-14
0.191309995,8.116880514,1.894906321,3.00E-14,3.00E-14
0.192000001,8.108390091,1.901608539,3.02E-14,3.02E-14
0.192010001,8.108268115,1.901705661,2.98E-14,2.98E-14
0.192060001,8.10765908,1.902191264,2.98E-14,2.98E-14
0.192310001,8.104623522,1.904619186,2.98E-14,2.98E-14
0.193310001,8.092674341,1.914328998,2.91E-14,2.91E-14
0.194310001,8.081035369,1.924035796,2.84E-14,2.84E-14
0.194999992,8.073186412,1.930731637,2.80E-14,2.80E-14
0.195009992,8.073073753,1.930828669,2.95E-14,2.95E-14
0.195059992,8.072511316,1.931313819,2.95E-14,2.95E-14
0.195309992,8.069708931,1.933739477,2.89E-14,2.89E-14
0.196309992,8.058695835,1.943440204,2.64E-14,2.64E-14
0.197309992,8.047997797,1.953137871,2.69E-14,2.69E-14
0.197999998,8.040800297,1.959827529,2.75E-14,2.75E-14
0.198009998,8.040697094,1.959924469,2.73E-14,2.73E-14
0.198059998,8.040181948,1.960409161,2.62E-14,2.62E-14
0.198309998,8.037616117,1.96283252,2.35E-14,2.35E-14
0.199309998,8.027550897,1.972524024,2.42E-14,2.42E-14
0.200309998,8.017802815,1.982212422,2.35E-14,2.35E-14
0.201000004,8.011261546,1.988895658,2.31E-14,2.31E-14
0.201010004,8.011167856,1.988992505,2.24E-14,2.24E-14
0.201060004,8.010700279,1.98947673,2.22E-14,2.22E-14
0.201310004,8.0083723,1.991897757,2.11E-14,2.11E-14
0.202310004,7.99925841,2.0015799,1.87E-14,1.87E-14
0.203310004,7.990460952,2.011258892,1.82E-14,1.82E-14
0.203999995,7.984574875,2.017935467,1.78E-14,1.78E-14
0.204009995,7.984490672,2.018032219,1.73E-14,1.73E-14
0.204059995,7.984070521,2.01851597,1.78E-14,1.78E-14
0.204309995,7.981979602,2.02093463,1.91E-14,1.91E-14
0.205309995,7.973812132,2.030607274,2.00E-14,2.00E-14
0.206309995,7.965957606,2.040276723,1.95E-14,1.95E-14
0.207000002,7.960719544,2.04694683,1.91E-14,1.91E-14
0.207010002,7.960644717,2.047043486,2.00E-14,2.00E-14
0.207060002,7.960271437,2.047526757,2.00E-14,2.00E-14
0.207310002,7.958414704,2.049943015,1.95E-14,1.95E-14
0.208310002,7.951180436,2.059606024,1.82E-14,1.82E-14
0.209310002,7.944252874,2.069265791,1.95E-14,1.95E-14
0.209999993,7.939650438,2.075929047,2.09E-14,2.09E-14
0.210009993,7.939584795,2.076025606,2.04E-14,2.04E-14
0.210059993,7.939257415,2.07650839,2.09E-14,2.09E-14
0.210309993,7.937629935,2.078922212,2.18E-14,2.18E-14
0.211309993,7.931307444,2.088575448,2.09E-14,2.09E-14
0.212309993,7.925282728,2.098225396,2.13E-14,2.13E-14
