"time","Piston.frame_a.r_0[1]","Piston.frame_a.r_0[2]","Piston.frame_a.r_0[3]"
0,0.15,0.399999925,0
0.002212389381,0.15,0.39999992,0
0.004424778761,0.15,0.3999999072,0
0.006637168142,0.15,0.3999998854,0
0.008849557522,0.15,0.3999998492,0
0.0110619469,0.15,0.3999997915,0
0.01327433628,0.15,0.3999997013,0
0.01548672566,0.15,0.3999995621,0
0.01769911504,0.15,0.3999993476,0
0.01991150442,0.15,0.3999990165,0
0.02212389381,0.15,0.3999985058,0
0.02433628319,0.15,0.3999977136,0
0.02654867257,0.15,0.3999965005,0
0.02876106195,0.15,0.3999946337,0
0.03097345133,0.15,0.399991772,0
0.03318584071,0.15,0.3999873757,0
0.03539823009,0.15,0.3999806207,0
0.03761061947,0.15,0.3999702463,0
0.03982300885,0.15,0.3999542932,0
0.04203539823,0.15,0.3999297992,0
0.04424778761,0.15,0.3998921769,0
0.04646017699,0.15,0.3998344201,0
0.04867256637,0.15,0.3997458813,0
0.05088495575,0.15,0.3996101482,0
0.05309734513,0.15,0.3994026672,0
0.05530973451,0.15,0.39908613,0
0.05752212389,0.15,0.3986052129,0
0.05973451327,0.15,0.3978786874,0
0.06194690265,0.15,0.3967903631,0
0.06415929204,0.15,0.3951785096,0
0.06637168142,0.15,0.3928289244,0
0.0685840708,0.15,0.3894754257,0
0.07079646018,0.15,0.3848020835,0
0.07300884956,0.15,0.3784891557,0
0.07522123894,0.15,0.3702199238,0
0.07743362832,0.15,0.3597631842,0
0.0796460177,0.15,0.3469863747,0
0.08185840708,0.15,0.3319256163,0
0.08407079646,0.15,0.3147836634,0
0.08628318584,0.15,0.2960142123,0
0.08849557522,0.15,0.2763184232,0
0.0907079646,0.15,0.2566974092,0
0.09292035398,0.15,0.2382719358,0
0.09513274336,0.15,0.2227315932,0
0.09734513274,0.15,0.2109697717,0
0.09955752212,0.15,0.2034310404,0
0.1017699115,0.15,0.2001627819,0
0.1039823009,0.15,0.201093315,0
0.1061946903,0.15,0.206258166,0
0.1084070796,0.15,0.215695656,0
0.110619469,0.15,0.2293734071,0
0.1128318584,0.15,0.2468397396,0
0.1150442478,0.15,0.267243478,0
0.1172566372,0.15,0.2894427295,0
0.1194690265,0.15,0.3123594632,0
0.1216814159,0.15,0.3346853141,0
0.1238938053,0.15,0.3556414258,0
0.1261061947,0.15,0.3741629613,0
0.1283185841,0.15,0.3888939979,0
0.1305309735,0.15,0.3979958716,0
