"Time","FMU1:outputs[1]","FMU1:outputs[2]","FMU1:outputs[3]","FMU1:outputs[4]"
0.40000000000000002,6.1655434457982157,3.8344565542017821,0,0
0.41000000000000003,6.0937581960621854,3.8218210001858046,0.099999997999941637,0
0.41999999999999998,6.0522246586507187,3.8085671438515685,0.19999999799994117,0
0.42999999999999999,6.0365307516901021,3.794681288977189,0.29999999799994126,0
0.44,6.0397968956867096,3.7801498371410673,0.39999999799994129,0
0.45000000000000001,6.0533506051110626,3.7649592918686321,0.49999999799994138,0
0.46000000000000002,6.0675768005155524,3.7490962607638392,0.59999999799994153,0
0.47000000000000003,6.0728602962447953,3.7325474576239541,0.6999999979999415,0
0.47999999999999998,6.0605282579496222,3.7152997045374634,0.79999999799994126,0
0.48999999999999999,6.0237006129604733,3.6973399339655479,0.89999999799994146,0
0.5,5.9579645513021893,3.6786551908048088,0.99999999799994155,0
0.51000000000000001,5.8618079134255083,3.6592326344335553,1.0999999979999417,0
0.52000000000000002,5.7367684235224816,3.6390595407393542,1.1999999979999421,0
0.53000000000000003,5.5872844098840879,3.6181233041283183,1.2999999979999419,0
0.54000000000000004,5.4202615823362494,3.5964114395156708,1.399999997999942,0
0.55000000000000004,5.2443982734027115,3.5739115842972899,1.4999999979999421,0
0.56000000000000005,5.0693351930983992,3.5506115003019048,1.5999999979999422,0
0.57000000000000006,4.9047129250873009,3.5264990757236436,1.6999999979999425,0
0.57999999999999996,4.7592294228589003,3.5015623270346317,1.7999999979999415,0
0.58999999999999997,4.6397897645772694,3.4757894008773262,1.8999999979999416,0
0.59999999999999998,4.5508313943373206,3.4491685759362993,1.9999999979999414,0
0.60999999999999999,4.4938908997323832,3.4216882647891711,2.0999999979999422,0
0.62,4.4674547539109009,3.3933370157364893,2.1999999979999423,0
0.63,4.4671084710911622,3.364103514609631,2.2999999979999424,0
0.64000000000000001,4.4859700913029439,3.3339765865583337,2.3999999979999425,0
0.65000000000000002,4.5153646441987361,3.3029451978144593,2.4999999979999425,0
0.66000000000000003,4.5456745488781127,3.2709984574347799,2.5999999979999422,0
0.67000000000000004,4.5672820798815472,3.2381256190207033,2.6999999979999427,0
0.68000000000000005,4.5715118674044133,3.2043160824152523,2.7999999979999424,0
0.69000000000000006,4.5514811388816492,3.1695593953769525,2.8999999979999429,0
0.70000000000000007,4.5027744756736379,3.1338452552303768,2.999999997999943,0
0.70999999999999996,4.4238770264461502,3.0985817541463323,3.098581754346609,0
0.71999999999999997,4.3163237908635983,3.1297520801389953,3.129752080339272,0
0.72999999999999998,4.1845503362177672,3.1604286823371956,3.1604286825374723,0
0.73999999999999999,4.0354595756320091,3.1906067165498322,3.1906067167501089,0
0.75,3.8777470099488198,3.2202814173154675,3.2202814175157441,0
0.76000000000000001,3.7210504829703548,3.2494480986548515,3.2494480988551282,0
0.77000000000000002,3.5750076780689217,3.2781021548108891,3.2781021550111653,0
0.78000000000000003,3.4483136148213953,3.3062390609759449,3.3062390611762211,0
0.79000000000000004,3.3478704043216236,3.3338543740063624,3.3338543742066387,0
0.80000000000000004,3.333333316533198,3.3333333167334005,3.3333333169336767,0
0.81000000000000005,3.3385263812825281,3.3385263814827306,3.3385263816830069,0
0.82000000000000006,3.3535972424816043,3.3535972426818068,3.3535972428820831,0
0.83000000000000007,3.3770706442702263,3.3770706444704288,3.3770706446707051,0
0.83999999999999997,3.4154193693342374,3.4022636438831495,3.4022636440834257,0
0.84999999999999998,3.4649883171955014,3.426660752028476,3.4266607522287522,0
0.85999999999999999,3.5156579677340911,3.4505075089090305,3.4505075091093067,0
0.87,3.557807380450591,3.4738001488454597,3.473800149045736,0
0.88,3.5827579158453697,3.4965349936598789,3.4965349938601551,0
0.89000000000000001,3.5836235810904928,3.5187084532567856,3.5187084534570618,0
0.90000000000000002,3.5559856304053516,3.5403170261898436,3.5403170263901198,0
0.91000000000000003,3.5070134993819244,3.5070134995820004,3.5070134997822766,0.099999999999742503
0.92000000000000004,3.4586093048495159,3.4586093050495919,3.4586093052498681,0.19999999999974261
0.93000000000000005,3.4018025547663724,3.4018025549664483,3.4018025551667246,0.29999999999974275
0.94000000000000006,3.3388909907128772,3.3388909909129532,3.3388909911132294,0.39999999999974289
0.95000000000000007,3.2727699359955711,3.272769936195647,3.2727699363959233,0.49999999999974298
0.95999999999999996,3.2066488812290062,3.2066488814290821,3.2066488816293583,0.59999999999974196
0.96999999999999997,3.1437373170325533,3.1437373172326293,3.1437373174329055,0.69999999999974205
0.97999999999999998,3.0869305667267488,3.0869305669268243,3.0869305671271006,0.79999999999974214
0.98999999999999999,3.0385263719137696,3.0385263721138451,3.0385263723141214,0.89999999999974212
1,2.9999999746107791,2.9999999748108546,2.9999999750111308,0.99999999999974221
1.01,2.9851091474835849,2.9652349858079941,2.9652349860082703,1.0999999999997423
1.02,3.001142130084665,2.9298247863060682,2.9298247865063445,1.1999999999997426
1.03,3.0435869918964125,2.8938124805249101,2.8938124807251864,1.2999999999997427
1.04,3.1055549258158157,2.8571958596454512,2.8571958598457274,1.399999999999743
1.05,3.1783641887046672,2.819972810276985,2.8199728104772612,1.4999999999997431
1.0600000000000001,3.2523903439765531,2.78214131479089,2.7821413149911662,1.599999999999743
1.0700000000000001,3.318008762869205,2.7436994516392428,2.743699451839519,1.699999999999743
1.0800000000000001,3.3665371257486076,2.704645395658249,2.7046453958585253,1.7999999999997434
1.0900000000000001,3.3910856647911261,2.6649774183564579,2.6649774185567341,1.8999999999997434
1.1000000000000001,3.3872319203095915,2.6246938881877129,2.6246938883879891,1.9999999999997438
1.1100000000000001,3.3534539724263013,2.5837932708087767,2.583793271009053,2.0999999999997438
1.1200000000000001,3.2912796718032693,2.5422741293216791,2.5422741295219553,2.1999999999997439
1.1300000000000001,3.2051374311961318,2.5001351245005332,2.5001351247008095,2.299999999999744
1.1400000000000001,3.1019229580305683,2.4573750150030715,2.4573750152033478,2.3999999999997441
1.1500000000000001,2.9903244474097268,2.4426617715775225,2.4426617717777988,2.4426617719780341
1.1599999999999999,2.8799725838657153,2.4466580046589614,2.4466580048592377,2.4466580050594731
1.1699999999999999,2.7804976710694835,2.4502380780612527,2.450238078261529,2.4502380784617643
1.1799999999999999,2.7005873749879132,2.4534014264493043,2.4534014266495805,2.4534014268498159
1.1899999999999999,2.6471364190156836,2.4561475502937351,2.4561475504940113,2.4561475506942467
1.2,2.6245718268666445,2.4584760159497567,2.458476016150033,2.4584760163502684
1.21,2.6344197128828477,2.4603864557256521,2.4603864559259283,2.4603864561261637
1.22,2.6751559598345485,2.4618785679408273,2.4618785681411035,2.4618785683413389
1.23,2.7423555629860501,2.4629521169734705,2.4629521171737467,2.4629521173739821
1.24,2.8291258061737166,2.4636069332977435,2.4636069334980197,2.4636069336982551
1.25,2.9267810296871883,2.4638429135105588,2.4638429137108351,2.4638429139110705
1.26,3.0251416843628407,2.4638437545599889,2.4638437547602652,2.4638437549605006
1.27,3.1138763769521987,2.4638437545599889,2.4638437547602652,2.4638437549605006
1.28,3.1842966278696134,2.4638437545599889,2.4638437547602652,2.4638437549605006
1.29,3.2295092123085496,2.4638437545599889,2.4638437547602652,2.4638437549605006
1.3,3.2450884074895243,2.4638437545599889,2.4638437547602652,2.4638437549605006
1.3100000000000001,3.2295092132415899,2.4638437545599889,2.4638437547602652,2.4638437549605006
1.3200000000000001,3.1842966296443627,2.4638437545599889,2.4638437547602652,2.4638437549605006
1.3300000000000001,3.1138763793949318,2.4638437545599889,2.4638437547602652,2.4638437549605006
1.3400000000000001,3.0251416872344459,2.4638437545599889,2.4638437547602652,2.4638437549605006
1.3500000000000001,2.9267785230825276,2.4638437545599889,2.4638437547602652,2.4638437549605006
1.3600000000000001,2.8284153587828298,2.4638437545599889,2.4638437547602652,2.4638437549605006
1.3700000000000001,2.7396806661934718,2.4638437545599889,2.4638437547602652,2.4638437549605006
1.3800000000000001,2.6692604152760571,2.4638437545599889,2.4638437547602652,2.4638437549605006
1.3900000000000001,2.6240478308371213,2.4638437545599889,2.4638437547602652,2.4638437549605006
1.4000000000000001,2.6084686356561453,2.4638437545599889,2.4638437547602652,2.4638437549605006
1.4099999999999999,2.6240478299040793,2.4638437545599889,2.4638437547602652,2.4638437549605006
1.4199999999999999,2.6692604135013061,2.4638437545599889,2.4638437547602652,2.4638437549605006
1.4299999999999999,2.7396806637507369,2.4638437545599889,2.4638437547602652,2.4638437549605006
1.4399999999999999,2.828415355911222,2.4638437545599889,2.4638437547602652,2.4638437549605006
1.45,2.9267785200631402,2.4638437545599889,2.4638437547602652,2.4638437549605006
1.46,3.0251416843628376,2.4638437545599889,2.4638437547602652,2.4638437549605006
1.47,3.113876376952196,2.4638437545599889,2.4638437547602652,2.4638437549605006
1.48,3.1842966278696108,2.4638437545599889,2.4638437547602652,2.4638437549605006
1.49,3.2295092123085478,2.4638437545599889,2.4638437547602652,2.4638437549605006
1.5,3.2450884074895243,2.4638437545599889,2.4638437547602652,2.4638437549605006
