"time","y","z"
1.4,3.9599999999999436E-001,-1.3720000000000036E+001
1.42,1.1963999999999361E-001,-1.3916000000000038E+001
1.44,8.4604999999993546E-002,1.0412500000000028E+001
1.46,2.9089499999999407E-001,1.0216500000000027E+001
1.48,4.9326499999999457E-001,1.0020500000000025E+001
1.5,6.9171499999999508E-001,9.8245000000000235E+000
1.52,8.8624499999999562E-001,9.6285000000000220E+000
1.54,1.0768549999999961E+000,9.4325000000000205E+000
1.56,1.2635449999999964E+000,9.2365000000000190E+000
1.58,1.4463149999999967E+000,9.0405000000000175E+000
1.6,1.6251649999999971E+000,8.8445000000000160E+000
1.62,1.8000949999999976E+000,8.6485000000000145E+000
1.64,1.9711049999999977E+000,8.4525000000000130E+000
1.66,2.1381949999999983E+000,8.2565000000000115E+000
1.68,2.3013649999999983E+000,8.0605000000000100E+000
1.7,2.4606149999999984E+000,7.8645000000000103E+000
1.72,2.6159449999999986E+000,7.6685000000000105E+000
1.74,2.7673549999999989E+000,7.4725000000000108E+000
1.76,2.9148449999999992E+000,7.2765000000000111E+000
1.78,3.0584149999999997E+000,7.0805000000000113E+000
1.8,3.1980649999999997E+000,6.8845000000000116E+000
1.82,3.3337949999999998E+000,6.6885000000000119E+000
1.84,3.4656050000000000E+000,6.4925000000000122E+000
1.86,3.5934950000000003E+000,6.2965000000000124E+000
1.88,3.7174650000000007E+000,6.1005000000000127E+000
1.9,3.8375150000000011E+000,5.9045000000000130E+000
1.92,3.9536450000000012E+000,5.7085000000000132E+000
1.94,4.0658550000000018E+000,5.5125000000000135E+000
1.96,4.1741450000000020E+000,5.3165000000000138E+000
1.98,4.2785150000000023E+000,5.1205000000000140E+000
2,4.3789650000000027E+000,4.9245000000000143E+000
2.02,4.4754950000000031E+000,4.7285000000000146E+000
2.04,4.5681050000000036E+000,4.5325000000000149E+000
2.06,4.6567950000000033E+000,4.3365000000000151E+000
2.09,4.7824800000000041E+000,4.0425000000000155E+000
2.11,4.8613700000000044E+000,3.8465000000000158E+000
2.13,4.9363400000000048E+000,3.6505000000000161E+000
2.15,5.0073900000000053E+000,3.4545000000000163E+000
2.17,5.0745200000000059E+000,3.2585000000000166E+000
2.19,5.1377300000000057E+000,3.0625000000000169E+000
2.21,5.1970200000000064E+000,2.8665000000000171E+000
2.23,5.2523900000000063E+000,2.6705000000000174E+000
2.25,5.3038400000000072E+000,2.4745000000000177E+000
2.27,5.3513700000000073E+000,2.2785000000000180E+000
2.29,5.3949800000000083E+000,2.0825000000000182E+000
2.31,5.4346700000000085E+000,1.8865000000000181E+000
2.33,5.4704400000000089E+000,1.6905000000000179E+000
2.35,5.5022900000000092E+000,1.4945000000000177E+000
2.37,5.5302200000000097E+000,1.2985000000000175E+000
2.39,5.5542300000000102E+000,1.1025000000000174E+000
2.41,5.5743200000000099E+000,9.0650000000001729E-001
2.43,5.5904900000000106E+000,7.1050000000001734E-001
2.45,5.6027400000000105E+000,5.1450000000001739E-001
2.47,5.6110700000000113E+000,3.1850000000001744E-001
2.49,5.6154800000000114E+000,1.2250000000001747E-001
2.51,5.6159700000000123E+000,-7.3499999999982510E-002
2.53,5.6125400000000125E+000,-2.6949999999998248E-001
2.55,5.6051900000000128E+000,-4.6549999999998243E-001
2.57,5.5939200000000131E+000,-6.6149999999998244E-001
2.59,5.5787300000000135E+000,-8.5749999999998239E-001
2.61,5.5596200000000140E+000,-1.0534999999999823E+000
2.63,5.5365900000000137E+000,-1.2494999999999825E+000
2.65,5.5096400000000143E+000,-1.4454999999999827E+000
2.67,5.4787700000000141E+000,-1.6414999999999829E+000
2.69,5.4439800000000149E+000,-1.8374999999999830E+000
2.71,5.4052700000000149E+000,-2.0334999999999832E+000
2.73,5.3626400000000158E+000,-2.2294999999999829E+000
2.75,5.3160900000000160E+000,-2.4254999999999827E+000
2.77,5.2656200000000162E+000,-2.6214999999999824E+000
2.79,5.2112300000000165E+000,-2.8174999999999821E+000
2.81,5.1529200000000168E+000,-3.0134999999999819E+000
2.83,5.0906900000000173E+000,-3.2094999999999816E+000
2.85,5.0245400000000178E+000,-3.4054999999999813E+000
2.87,4.9544700000000184E+000,-3.6014999999999810E+000
2.89,4.8804800000000181E+000,-3.7974999999999808E+000
2.91,4.8025700000000189E+000,-3.9934999999999805E+000
2.93,4.7207400000000188E+000,-4.1894999999999802E+000
2.95,4.6349900000000197E+000,-4.3854999999999800E+000
2.97,4.5453200000000198E+000,-4.5814999999999797E+000
2.99,4.4517300000000208E+000,-4.7774999999999794E+000
3.01,4.3542200000000211E+000,-4.9734999999999792E+000
3.03,4.2527900000000214E+000,-5.1694999999999789E+000
3.05,4.1474400000000218E+000,-5.3654999999999786E+000
3.07,4.0381700000000222E+000,-5.5614999999999783E+000
3.09,3.9249800000000228E+000,-5.7574999999999781E+000
3.11,3.8078700000000234E+000,-5.9534999999999778E+000
3.13,3.6868400000000241E+000,-6.1494999999999775E+000
3.15,3.5618900000000244E+000,-6.3454999999999773E+000
3.17,3.4330200000000248E+000,-6.5414999999999770E+000
3.19,3.3002300000000253E+000,-6.7374999999999767E+000
3.21,3.1635200000000259E+000,-6.9334999999999765E+000
3.23,3.0228900000000265E+000,-7.1294999999999762E+000
3.25,2.8783400000000268E+000,-7.3254999999999759E+000
3.27,2.7298700000000271E+000,-7.5214999999999756E+000
3.29,2.5774800000000275E+000,-7.7174999999999754E+000
3.31,2.4211700000000280E+000,-7.9134999999999751E+000
3.33,2.2609400000000286E+000,-8.1094999999999757E+000
3.35,2.0967900000000292E+000,-8.3054999999999772E+000
3.37,1.9287200000000295E+000,-8.5014999999999787E+000
3.39,1.7567300000000301E+000,-8.6974999999999802E+000
3.41,1.5808200000000305E+000,-8.8934999999999818E+000
3.43,1.4009900000000308E+000,-9.0894999999999833E+000
3.45,1.2172400000000312E+000,-9.2854999999999848E+000
3.47,1.0295700000000316E+000,-9.4814999999999863E+000
3.49,8.3798000000003192E-001,-9.6774999999999878E+000
3.51,6.4247000000003207E-001,-9.8734999999999893E+000
3.53,4.4304000000003230E-001,-1.0069499999999991E+001
3.55,2.3969000000003249E-001,-1.0265499999999992E+001
3.57,3.2420000000032659E-002,-1.0461499999999994E+001
3.59,6.0212500000327018E-003,7.8216249999999965E+000
3.61,1.6049375000003263E-001,7.6256249999999968E+000
3.63,3.1104625000003255E-001,7.4296249999999970E+000
3.65,4.5767875000003250E-001,7.2336249999999973E+000
3.67,6.0039125000003235E-001,7.0376249999999976E+000
3.69,7.3918375000003222E-001,6.8416249999999978E+000
3.71,8.7405625000003218E-001,6.6456249999999981E+000
3.73,1.0050087500000322E+000,6.4496249999999984E+000
3.75,1.1320412500000323E+000,6.2536249999999987E+000
3.77,1.2551537500000323E+000,6.0576249999999989E+000
3.79,1.3743462500000321E+000,5.8616249999999992E+000
3.81,1.4896187500000320E+000,5.6656249999999995E+000
3.83,1.6009712500000319E+000,5.4696249999999997E+000
3.85,1.7084037500000320E+000,5.2736250000000000E+000
3.87,1.8119162500000321E+000,5.0776250000000003E+000
3.89,1.9115087500000323E+000,4.8816250000000005E+000
3.91,2.0071812500000323E+000,4.6856250000000008E+000
3.93,2.0989337500000325E+000,4.4896250000000011E+000
3.95,2.1867662500000327E+000,4.2936250000000014E+000
3.97,2.2706787500000329E+000,4.0976250000000016E+000
3.99,2.3506712500000329E+000,3.9016250000000019E+000
4.01,2.4267437500000328E+000,3.7056250000000022E+000
4.03,2.4988962500000329E+000,3.5096250000000024E+000
4.05,2.5671287500000330E+000,3.3136250000000027E+000
4.07,2.6314412500000333E+000,3.1176250000000030E+000
4.09,2.6918337500000331E+000,2.9216250000000032E+000
4.11,2.7483062500000330E+000,2.7256250000000035E+000
4.13,2.8008587500000330E+000,2.5296250000000038E+000
4.15,2.8494912500000331E+000,2.3336250000000041E+000
4.17,2.8942037500000333E+000,2.1376250000000043E+000
4.19,2.9349962500000335E+000,1.9416250000000044E+000
4.21,2.9718687500000338E+000,1.7456250000000042E+000
4.23,3.0048212500000337E+000,1.5496250000000040E+000
4.25,3.0338537500000338E+000,1.3536250000000039E+000
4.27,3.0589662500000339E+000,1.1576250000000037E+000
4.29,3.0801587500000340E+000,9.6162500000000362E-001
4.31,3.0974312500000343E+000,7.6562500000000366E-001
4.33,3.1107837500000342E+000,5.6962500000000371E-001
4.35,3.1202162500000341E+000,3.7362500000000376E-001
4.37,3.1257287500000341E+000,1.7762500000000381E-001
4.39,3.1273212500000342E+000,-1.8374999999996172E-002
4.41,3.1249937500000344E+000,-2.1437499999999615E-001
4.43,3.1187462500000347E+000,-4.1037499999999610E-001
4.45,3.1085787500000346E+000,-6.0637499999999611E-001
4.47,3.0944912500000346E+000,-8.0237499999999606E-001
4.49,3.0764837500000346E+000,-9.9837499999999602E-001
4.51,3.0545562500000347E+000,-1.1943749999999962E+000
4.53,3.0287087500000349E+000,-1.3903749999999964E+000
4.55,2.9989412500000352E+000,-1.5863749999999965E+000
4.57,2.9652537500000351E+000,-1.7823749999999967E+000
4.59,2.9276462500000351E+000,-1.9783749999999969E+000
4.61,2.8861187500000351E+000,-2.1743749999999968E+000
4.63,2.8406712500000353E+000,-2.3703749999999966E+000
4.65,2.7913037500000355E+000,-2.5663749999999963E+000
4.67,2.7380162500000358E+000,-2.7623749999999960E+000
4.69,2.6808087500000357E+000,-2.9583749999999958E+000
4.71,2.6196812500000357E+000,-3.1543749999999955E+000
4.73,2.5546337500000358E+000,-3.3503749999999952E+000
4.75,2.4856662500000359E+000,-3.5463749999999949E+000
4.77,2.4127787500000362E+000,-3.7423749999999947E+000
4.79,2.3359712500000365E+000,-3.9383749999999944E+000
4.81,2.2552437500000364E+000,-4.1343749999999941E+000
4.83,2.1705962500000364E+000,-4.3303749999999939E+000
4.85,2.0820287500000365E+000,-4.5263749999999936E+000
4.87,1.9895412500000367E+000,-4.7223749999999933E+000
4.89,1.8931337500000367E+000,-4.9183749999999931E+000
4.91,1.7928062500000368E+000,-5.1143749999999928E+000
4.93,1.6885587500000370E+000,-5.3103749999999925E+000
4.95,1.5803912500000372E+000,-5.5063749999999922E+000
4.97,1.4683037500000375E+000,-5.7023749999999920E+000
4.99,1.3522962500000375E+000,-5.8983749999999917E+000
5.01,1.2323687500000375E+000,-6.0943749999999914E+000
5.03,1.1085212500000377E+000,-6.2903749999999912E+000
5.05,9.8075375000003784E-001,-6.4863749999999909E+000
5.07,8.4906625000003810E-001,-6.6823749999999906E+000
5.09,7.1345875000003822E-001,-6.8783749999999904E+000
5.11,5.7393125000003842E-001,-7.0743749999999901E+000
5.13,4.3048375000003863E-001,-7.2703749999999898E+000
5.15,2.8311625000003882E-001,-7.4663749999999895E+000
5.17,1.3182875000003902E-001,-7.6623749999999893E+000
5.19,-2.3378749999960771E-002,5.8937812499999920E+000
5.21,9.2536875000039071E-002,5.6977812499999922E+000
5.23,2.0453250000003892E-001,5.5017812499999925E+000
5.25,3.1260812500003876E-001,5.3057812499999928E+000
5.27,4.1676375000003862E-001,5.1097812499999931E+000
5.29,5.1699937500003845E-001,4.9137812499999933E+000
5.31,6.1331500000003836E-001,4.7177812499999936E+000
5.33,7.0571062500003823E-001,4.5217812499999939E+000
5.35,7.9418625000003806E-001,4.3257812499999941E+000
5.37,8.7874187500003798E-001,4.1297812499999944E+000
5.39,9.5937750000003796E-001,3.9337812499999947E+000
5.41,1.0360931250000378E+000,3.7377812499999949E+000
5.43,1.1088887500000377E+000,3.5417812499999952E+000
5.45,1.1777643750000375E+000,3.3457812499999955E+000
5.47,1.2427200000000374E+000,3.1497812499999958E+000
5.49,1.3037556250000373E+000,2.9537812499999960E+000
5.51,1.3608712500000373E+000,2.7577812499999963E+000
5.53,1.4140668750000374E+000,2.5617812499999966E+000
5.55,1.4633425000000373E+000,2.3657812499999968E+000
5.57,1.5086981250000371E+000,2.1697812499999971E+000
5.59,1.5501337500000369E+000,1.9737812499999972E+000
5.61,1.5876493750000369E+000,1.7777812499999970E+000
5.63,1.6212450000000369E+000,1.5817812499999968E+000
5.65,1.6509206250000370E+000,1.3857812499999966E+000
5.67,1.6766762500000369E+000,1.1897812499999965E+000
5.69,1.6985118750000368E+000,9.9378124999999640E-001
5.71,1.7164275000000366E+000,7.9778124999999644E-001
5.73,1.7304231250000366E+000,6.0178124999999649E-001
5.75,1.7404987500000366E+000,4.0578124999999654E-001
5.77,1.7466543750000367E+000,2.0978124999999659E-001
5.79,1.7488900000000365E+000,1.3781249999996609E-002
5.81,1.7472056250000363E+000,-1.8221875000000337E-001
5.83,1.7416012500000362E+000,-3.7821875000000332E-001
5.85,1.7320768750000362E+000,-5.7421875000000333E-001
5.87,1.7186325000000362E+000,-7.7021875000000328E-001
5.89,1.7012681250000363E+000,-9.6621875000000323E-001
5.91,1.6799837500000361E+000,-1.1622187500000034E+000
5.93,1.6547793750000359E+000,-1.3582187500000036E+000
5.95,1.6256550000000358E+000,-1.5542187500000038E+000
5.97,1.5926106250000358E+000,-1.7502187500000039E+000
5.99,1.5556462500000359E+000,-1.9462187500000041E+000
6.01,1.5147618750000358E+000,-2.1422187500000041E+000
6.03,1.4699575000000356E+000,-2.3382187500000038E+000
6.05,1.4212331250000354E+000,-2.5342187500000035E+000
6.07,1.3685887500000353E+000,-2.7302187500000032E+000
6.09,1.3120243750000353E+000,-2.9262187500000030E+000
6.11,1.2515400000000354E+000,-3.1222187500000027E+000
6.13,1.1871356250000353E+000,-3.3182187500000024E+000
6.15,1.1188112500000351E+000,-3.5142187500000022E+000
6.17,1.0465668750000350E+000,-3.7102187500000019E+000
6.19,9.7040250000003492E-001,-3.9062187500000016E+000
6.21,8.9031812500003493E-001,-4.1022187500000014E+000
6.23,8.0631375000003491E-001,-4.2982187500000011E+000
6.25,7.1838937500003486E-001,-4.4942187500000008E+000
6.27,6.2654500000003488E-001,-4.6902187500000005E+000
6.29,5.3078062500003487E-001,-4.8862187500000003E+000
6.31,4.3109625000003482E-001,-5.0822187500000000E+000
6.33,3.2749187500003485E-001,-5.2782187499999997E+000
6.35,2.1996750000003484E-001,-5.4742187499999995E+000
6.37,1.0852312500003489E-001,-5.6702187499999992E+000
6.39,-6.8412499999651114E-003,4.3996640624999994E+000
6.41,7.9192031250034864E-002,4.2036640624999997E+000
6.43,1.6130531250003485E-001,4.0076640625000000E+000
6.45,2.3949859375003485E-001,3.8116640625000002E+000
6.47,3.1377187500003484E-001,3.6156640625000005E+000
6.49,3.8412515625003485E-001,3.4196640625000008E+000
6.51,4.5055843750003488E-001,3.2236640625000010E+000
6.53,5.1307171875003488E-001,3.0276640625000013E+000
6.55,5.7166500000003495E-001,2.8316640625000016E+000
6.57,6.2633828125003499E-001,2.6356640625000018E+000
6.59,6.7709156250003499E-001,2.4396640625000021E+000
6.61,7.2392484375003507E-001,2.2436640625000024E+000
6.63,7.6683812500003512E-001,2.0476640625000027E+000
6.65,8.0583140625003513E-001,1.8516640625000025E+000
6.67,8.4090468750003522E-001,1.6556640625000023E+000
6.69,8.7205796875003527E-001,1.4596640625000021E+000
6.71,8.9929125000003529E-001,1.2636640625000020E+000
6.73,9.2260453125003539E-001,1.0676640625000018E+000
6.75,9.4199781250003534E-001,8.7166406250000183E-001
6.77,9.5747109375003536E-001,6.7566406250000188E-001
6.79,9.6902437500003546E-001,4.7966406250000193E-001
6.81,9.7665765625003542E-001,2.8366406250000198E-001
6.83,9.8037093750003546E-001,8.7664062500002013E-002
6.85,9.8016421875003557E-001,-1.0833593749999797E-001
6.87,9.7603750000003553E-001,-3.0433593749999793E-001
6.89,9.6799078125003557E-001,-5.0033593749999794E-001
6.91,9.5602406250003569E-001,-6.9633593749999789E-001
6.93,9.4013734375003566E-001,-8.9233593749999784E-001
6.95,9.2033062500003571E-001,-1.0883359374999979E+000
6.97,8.9660390625003583E-001,-1.2843359374999981E+000
6.99,8.6895718750003581E-001,-1.4803359374999983E+000
7.01,8.3739046875003587E-001,-1.6763359374999984E+000
7.03,8.0190375000003589E-001,-1.8723359374999986E+000
7.05,7.6249703125003587E-001,-2.0683359374999988E+000
7.07,7.1917031250003594E-001,-2.2643359374999985E+000
7.09,6.7192359375003596E-001,-2.4603359374999982E+000
7.11,6.2075687500003596E-001,-2.6563359374999980E+000
7.13,5.6567015625003603E-001,-2.8523359374999977E+000
7.15,5.0666343750003606E-001,-3.0483359374999974E+000
7.17,4.4373671875003612E-001,-3.2443359374999972E+000
7.19,3.7689000000003620E-001,-3.4403359374999969E+000
7.21,3.0612328125003624E-001,-3.6363359374999966E+000
7.23,2.3143656250003633E-001,-3.8323359374999963E+000
7.25,1.5282984375003639E-001,-4.0283359374999961E+000
7.27,7.0303125000036479E-002,-4.2243359374999958E+000
7.29,-1.6143593749963443E-002,3.3152519531249967E+000
7.31,4.8201445312536492E-002,3.1192519531249969E+000
7.33,1.0862648437503643E-001,2.9232519531249972E+000
7.35,1.6513152343753637E-001,2.7272519531249975E+000
7.37,2.1771656250003632E-001,2.5312519531249977E+000
7.39,2.6638160156253626E-001,2.3352519531249980E+000
7.41,3.1112664062503620E-001,2.1392519531249983E+000
7.43,3.5195167968753616E-001,1.9432519531249983E+000
7.45,3.8885671875003613E-001,1.7472519531249981E+000
7.47,4.2184175781253608E-001,1.5512519531249980E+000
7.49,4.5090679687503604E-001,1.3552519531249978E+000
7.51,4.7605183593753603E-001,1.1592519531249976E+000
7.53,4.9727687500003598E-001,9.6325195312499756E-001
7.55,5.1458191406253595E-001,7.6725195312499761E-001
7.57,5.2796695312503583E-001,5.7125195312499766E-001
7.59,5.3743199218753579E-001,3.7525195312499771E-001
7.61,5.4297703125003582E-001,1.7925195312499775E-001
7.63,5.4460207031253571E-001,-1.6748046875002226E-002
7.65,5.4230710937503568E-001,-2.1274804687500221E-001
7.67,5.3609214843753572E-001,-4.0874804687500216E-001
7.69,5.2595718750003562E-001,-6.0474804687500217E-001
7.71,5.1190222656253559E-001,-8.0074804687500212E-001
7.73,4.9392726562503558E-001,-9.9674804687500207E-001
7.75,4.7203230468753554E-001,-1.1927480468750022E+000
7.77,4.4621734375003552E-001,-1.3887480468750024E+000
7.79,4.1648238281253547E-001,-1.5847480468750026E+000
7.81,3.8282742187503543E-001,-1.7807480468750028E+000
7.83,3.4525246093753537E-001,-1.9767480468750029E+000
7.85,3.0375750000003532E-001,-2.1727480468750029E+000
7.87,2.5834253906253524E-001,-2.3687480468750026E+000
7.89,2.0900757812503520E-001,-2.5647480468750024E+000
7.91,1.5575261718753514E-001,-2.7607480468750021E+000
7.93,9.8577656250035089E-002,-2.9567480468750018E+000
7.95,3.7482695312535064E-002,-3.1527480468750015E+000
7.97,-2.7532265624964962E-002,2.5115610351562507E+000
7.99,2.0738955078160051E-002,2.3155610351562510E+000
8.01,6.5090175781285065E-002,2.1195610351562513E+000
8.03,1.0552139648441008E-001,1.9235610351562513E+000
8.05,1.4203261718753510E-001,1.7275610351562511E+000
8.07,1.7462383789066011E-001,1.5315610351562510E+000
8.09,2.0329505859378513E-001,1.3355610351562508E+000
8.11,2.2804627929691015E-001,1.1395610351562506E+000
8.13,2.4887750000003517E-001,9.4356103515625056E-001
8.15,2.6578872070316018E-001,7.4756103515625061E-001
8.17,2.7877994140628520E-001,5.5156103515625066E-001
8.19,2.8785116210941020E-001,3.5556103515625070E-001
8.21,2.9300238281253521E-001,1.5956103515625075E-001
8.23,2.9423360351566019E-001,-3.6438964843749228E-002
8.25,2.9154482421878519E-001,-2.3243896484374921E-001
8.27,2.8493604492191021E-001,-4.2843896484374916E-001
8.29,2.7440726562503520E-001,-6.2443896484374917E-001
8.31,2.5995848632816021E-001,-8.2043896484374912E-001
8.33,2.4158970703128524E-001,-1.0164389648437491E+000
8.35,2.1930092773441026E-001,-1.2124389648437492E+000
8.37,1.9309214843753528E-001,-1.4084389648437494E+000
8.39,1.6296336914066029E-001,-1.6044389648437496E+000
8.41,1.2891458984378532E-001,-1.8004389648437498E+000
8.43,9.0945810546910325E-002,-1.9964389648437499E+000
8.45,4.9057031250035327E-002,-2.1924389648437499E+000
8.47,3.2482519531603291E-003,-2.3884389648437496E+000
8.49,-2.9678454589490456E-003,1.7668292236328120E+000
8.51,3.0408739013707196E-002,1.5708292236328119E+000
8.53,5.9865323486363427E-002,1.3748292236328117E+000
8.55,8.5401907959019668E-002,1.1788292236328115E+000
8.57,1.0701849243167590E-001,9.8282922363281144E-001
8.59,1.2471507690433212E-001,7.8682922363281149E-001
8.61,1.3849166137698835E-001,5.9082922363281154E-001
8.63,1.4834824584964457E-001,3.9482922363281159E-001
8.65,1.5428483032230081E-001,1.9882922363281164E-001
8.67,1.5630141479495704E-001,2.8292236328116560E-003
8.69,1.5439799926761327E-001,-1.9317077636718832E-001
8.71,1.4857458374026952E-001,-3.8917077636718828E-001
8.73,1.3883116821292574E-001,-5.8517077636718828E-001
8.75,1.2516775268558197E-001,-7.8117077636718824E-001
8.77,1.0758433715823820E-001,-9.7717077636718819E-001
8.79,8.6080921630894439E-002,-1.1731707763671884E+000
8.81,6.0657506103550668E-002,-1.3691707763671885E+000
8.83,3.1314090576206897E-002,-1.5651707763671887E+000
8.85,-1.9493249511368729E-003,1.3208780822753916E+000
8.87,2.2508236694370957E-002,1.1248780822753914E+000
8.89,4.3045798339878788E-002,9.2887808227539137E-001
8.91,5.9663359985386619E-002,7.3287808227539142E-001
8.93,7.2360921630894443E-002,5.3687808227539147E-001
8.95,8.1138483276402273E-002,3.4087808227539151E-001
8.97,8.5996044921910111E-002,1.4487808227539156E-001
8.99,8.6933606567417943E-002,-5.1121917724608418E-002
9.01,8.3951168212925767E-002,-2.4712191772460840E-001
9.03,7.7048729858433598E-002,-4.4312191772460835E-001
9.05,6.6226291503941437E-002,-6.3912191772460836E-001
9.07,5.1483853149449268E-002,-8.3512191772460831E-001
9.09,3.2821414794957107E-002,-1.0311219177246083E+000
9.11,1.0238976440464944E-002,-1.2271219177246084E+000
9.13,6.9261716461534242E-003,8.9584143829345642E-001
9.15,2.2883000412022552E-002,6.9984143829345646E-001
9.17,3.4919829177891680E-002,5.0384143829345651E-001
9.19,4.3036657943760812E-002,3.0784143829345656E-001
9.21,4.7233486709629943E-002,1.1184143829345659E-001
9.23,4.7510315475499075E-002,-8.4158561706543386E-002
9.25,4.3867144241368207E-002,-2.8015856170654335E-001
9.27,3.6303973007237339E-002,-4.7615856170654330E-001
9.29,2.4820801773106471E-002,-6.7215856170654331E-001
9.31,9.4176305389756052E-003,-8.6815856170654326E-001
9.33,-9.9055406951552606E-003,7.9811892127990736E-001
9.35,4.0968377304428866E-003,6.0211892127990740E-001
9.37,1.4179216156041034E-002,4.0611892127990745E-001
9.39,2.0341594581639182E-002,2.1011892127990750E-001
9.41,2.2583973007237333E-002,1.4118921279907520E-002
9.43,2.0906351432835483E-002,-1.8188107872009246E-001
9.45,1.5308729858433635E-002,-3.7788107872009241E-001
9.47,5.7911082840317873E-003,-5.7388107872009242E-001
9.49,4.1114055872315553E-003,4.0591080904006926E-001
9.51,1.0269621768032941E-002,2.0991080904006931E-001
9.53,1.2507837948834328E-002,1.3910809040069333E-002
9.55,1.0826054129635715E-002,-1.8208919095993065E-001
9.57,5.2242703104371027E-003,-3.7808919095993060E-001
9.59,-4.2975135087615097E-003,4.3056689321994795E-001
9.61,2.3538243556374488E-003,2.3456689321994800E-001
9.63,5.0851622200364091E-003,3.8566893219948037E-002
9.65,3.8965000844353699E-003,-1.5743310678005196E-001
9.67,-1.2121620511656686E-003,2.6507483008503896E-001
9.69,2.1293345505351106E-003,6.9074830085038993E-002
9.71,1.5508311522358905E-003,-1.2692516991496100E-001
9.73,9.8851822744848764E-004,7.0693877436220728E-002
9.75,4.4239577617290226E-004,-1.2530612256377927E-001
9.77,-1.1586953023654607E-004,6.9479591922834441E-002
