time,headlight,light_intensity,light_switch
0.0,0.0,0.0,0.0
0.001,0.0,0.0,0.0117647058824
0.002,0.0,0.0,0.0235294117647
0.003,0.0,0.0,0.0352941176471
0.004,0.0,0.0,0.0470588235294
0.005,0.0,0.0,0.0588235294118
0.006,0.0,0.0,0.0705882352941
0.007,0.0,0.0,0.0823529411765
0.008,0.0,0.0,0.0941176470588
0.009,0.0,0.0,0.105882352941
0.01,0.0,0.0,0.117647058824
0.011,0.0,0.0,0.129411764706
0.012,0.0,0.0,0.141176470588
0.013,0.0,0.0,0.152941176471
0.014,0.0,0.0,0.164705882353
0.015,0.0,0.0,0.176470588235
0.016,0.0,0.0,0.188235294118
0.017,0.0,0.0,0.2
0.018,0.0,0.0,0.211764705882
0.019,0.0,0.0,0.223529411765
0.02,0.0,0.0,0.235294117647
0.021,0.0,0.0,0.247058823529
0.022,0.0,0.0,0.258823529412
0.023,0.0,0.0,0.270588235294
0.024,0.0,0.0,0.282352941176
0.025,0.0,0.0,0.294117647059
0.026,0.0,0.0,0.305882352941
0.027,0.0,0.0,0.317647058824
0.028,0.0,0.0,0.329411764706
0.029,0.0,0.0,0.341176470588
0.03,0.0,0.0,0.352941176471
0.031,0.0,0.0,0.364705882353
0.032,0.0,0.0,0.376470588235
0.033,0.0,0.0,0.388235294118
0.034,0.0,0.0,0.4
0.035,0.0,0.0,0.411764705882
0.036,0.0,0.0,0.423529411765
0.037,0.0,0.0,0.435294117647
0.038,0.0,0.0,0.447058823529
0.039,0.0,0.0,0.458823529412
0.04,0.0,0.0,0.470588235294
0.041,0.0,0.0,0.482352941176
0.042,0.0,0.0,0.494117647059
0.043,0.0,0.0,0.505882352941
0.044,0.0,0.0,0.517647058824
0.045,0.0,0.0,0.529411764706
0.046,0.0,0.0,0.541176470588
0.047,0.0,0.0,0.552941176471
0.048,0.0,0.0,0.564705882353
0.049,0.0,0.0,0.576470588235
0.05,0.0,0.0,0.588235294118
0.051,1.0,0.0,0.6
0.052,1.0,0.0,0.611764705882
0.053,1.0,0.0,0.623529411765
0.054,1.0,0.0,0.635294117647
0.055,1.0,0.0,0.647058823529
0.056,1.0,0.0,0.658823529412
0.057,1.0,0.0,0.670588235294
0.058,1.0,0.0,0.682352941176
0.059,1.0,0.0,0.694117647059
0.06,1.0,0.0,0.705882352941
0.061,1.0,0.0,0.717647058824
0.062,1.0,0.0,0.729411764706
0.063,1.0,0.0,0.741176470588
0.064,1.0,0.0,0.752941176471
0.065,1.0,0.0,0.764705882353
0.066,1.0,0.0,0.776470588235
0.067,1.0,0.0,0.788235294118
0.068,1.0,0.0,0.8
0.069,1.0,0.0,0.811764705882
0.07,1.0,0.0,0.823529411765
0.071,1.0,0.0,0.835294117647
0.072,1.0,0.0,0.847058823529
0.073,1.0,0.0,0.858823529412
0.074,1.0,0.0,0.870588235294
0.075,1.0,0.0,0.882352941176
0.076,1.0,0.0,0.894117647059
0.077,1.0,0.0,0.905882352941
0.078,1.0,0.0,0.917647058824
0.079,1.0,0.0,0.929411764706
0.08,1.0,0.0,0.941176470588
0.081,1.0,0.0,0.952941176471
0.082,1.0,0.0,0.964705882353
0.083,1.0,0.0,0.976470588235
0.084,1.0,0.0,0.988235294118
0.085,1.0,0.0,1.0
0.086,1.0,0.0,1.01176470588
0.087,1.0,0.0,1.02352941176
0.088,1.0,0.0,1.03529411765
0.089,1.0,0.0,1.04705882353
0.09,1.0,0.0,1.05882352941
0.091,1.0,0.0,1.07058823529
0.092,1.0,0.0,1.08235294118
0.093,1.0,0.0,1.09411764706
0.094,1.0,0.0,1.10588235294
0.095,1.0,0.0,1.11764705882
0.096,1.0,0.0,1.12941176471
0.097,1.0,0.0,1.14117647059
0.098,1.0,0.0,1.15294117647
0.099,1.0,0.0,1.16470588235
0.1,1.0,0.0,1.17647058824
0.101,1.0,0.0,1.18823529412
0.102,1.0,0.0,1.2
0.103,1.0,0.0,1.21176470588
0.104,1.0,0.0,1.22352941176
0.105,1.0,0.0,1.23529411765
0.106,1.0,0.0,1.24705882353
0.107,1.0,0.0,1.25882352941
0.108,1.0,0.0,1.27058823529
0.109,1.0,0.0,1.28235294118
0.11,1.0,0.0,1.29411764706
0.111,1.0,0.0,1.30588235294
0.112,1.0,0.0,1.31764705882
0.113,1.0,0.0,1.32941176471
0.114,1.0,0.0,1.34117647059
0.115,1.0,0.0,1.35294117647
0.116,1.0,0.0,1.36470588235
0.117,1.0,0.0,1.37647058824
0.118,1.0,0.0,1.38823529412
0.119,1.0,0.0,1.4
0.12,1.0,0.0,1.41176470588
0.121,1.0,0.0,1.42352941176
0.122,1.0,0.0,1.43529411765
0.123,1.0,0.0,1.44705882353
0.124,1.0,0.0,1.45882352941
0.125,1.0,0.0,1.47058823529
0.126,1.0,0.0,1.48235294118
0.127,1.0,0.0,1.49411764706
0.128,1.0,0.0,1.50588235294
0.129,1.0,0.0,1.51764705882
0.13,1.0,0.0,1.52941176471
0.131,1.0,0.0,1.54117647059
0.132,1.0,0.0,1.55294117647
0.133,1.0,0.0,1.56470588235
0.134,1.0,0.0,1.57647058824
0.135,1.0,0.0,1.58823529412
0.136,1.0,0.0,1.6
0.137,1.0,0.0,1.61176470588
0.138,1.0,0.0,1.62352941176
0.139,1.0,0.0,1.63529411765
0.14,1.0,0.0,1.64705882353
0.141,1.0,0.0,1.65882352941
0.142,1.0,0.0,1.67058823529
0.143,1.0,0.0,1.68235294118
0.144,1.0,0.0,1.69411764706
0.145,1.0,0.0,1.70588235294
0.146,1.0,0.0,1.71764705882
0.147,1.0,0.0,1.72941176471
0.148,1.0,0.0,1.74117647059
0.149,1.0,0.0,1.75294117647
0.15,1.0,0.0,1.76470588235
0.151,1.0,0.0,1.77647058824
0.152,1.0,0.0,1.78823529412
0.153,1.0,0.0,1.8
0.154,1.0,0.0,1.81176470588
0.155,1.0,0.0,1.82352941176
0.156,1.0,0.0,1.83529411765
0.157,1.0,0.0,1.84705882353
0.158,1.0,0.0,1.85882352941
0.159,1.0,0.0,1.87058823529
0.16,1.0,0.0,1.88235294118
0.161,1.0,0.0,1.89411764706
0.162,1.0,0.0,1.90588235294
0.163,1.0,0.0,1.91764705882
0.164,1.0,0.0,1.92941176471
0.165,1.0,0.0,1.94117647059
0.166,1.0,0.0,1.95294117647
0.167,1.0,0.0,1.96470588235
0.168,1.0,0.0,1.97647058824
0.169,1.0,0.0,1.98823529412
0.17,1.0,0.0,2.0
0.171,1.0,0.0111111111111,2.0
0.172,1.0,0.0222222222222,2.0
0.173,1.0,0.0333333333333,2.0
0.174,1.0,0.0444444444444,2.0
0.175,1.0,0.0555555555556,2.0
0.176,1.0,0.0666666666667,2.0
0.177,1.0,0.0777777777778,2.0
0.178,1.0,0.0888888888889,2.0
0.179,1.0,0.1,2.0
0.18,1.0,0.111111111111,2.0
0.181,1.0,0.122222222222,2.0
0.182,1.0,0.133333333333,2.0
0.183,1.0,0.144444444444,2.0
0.184,1.0,0.155555555556,2.0
0.185,1.0,0.166666666667,2.0
0.186,1.0,0.177777777778,2.0
0.187,1.0,0.188888888889,2.0
0.188,1.0,0.2,2.0
0.189,1.0,0.211111111111,2.0
0.19,1.0,0.222222222222,2.0
0.191,1.0,0.233333333333,2.0
0.192,1.0,0.244444444444,2.0
0.193,1.0,0.255555555556,2.0
0.194,1.0,0.266666666667,2.0
0.195,1.0,0.277777777778,2.0
0.196,1.0,0.288888888889,2.0
0.197,1.0,0.3,2.0
0.198,1.0,0.311111111111,2.0
0.199,1.0,0.322222222222,2.0
0.2,1.0,0.333333333333,2.0
0.201,1.0,0.344444444444,2.0
0.202,1.0,0.355555555556,2.0
0.203,1.0,0.366666666667,2.0
0.204,1.0,0.377777777778,2.0
0.205,1.0,0.388888888889,2.0
0.206,1.0,0.4,2.0
0.207,1.0,0.411111111111,2.0
0.208,1.0,0.422222222222,2.0
0.209,1.0,0.433333333333,2.0
0.21,1.0,0.444444444444,2.0
0.211,1.0,0.455555555556,2.0
0.212,1.0,0.466666666667,2.0
0.213,1.0,0.477777777778,2.0
0.214,1.0,0.488888888889,2.0
0.215,1.0,0.5,2.0
0.216,1.0,0.511111111111,2.0
0.217,1.0,0.522222222222,2.0
0.218,1.0,0.533333333333,2.0
0.219,1.0,0.544444444444,2.0
0.22,1.0,0.555555555556,2.0
0.221,1.0,0.566666666667,2.0
0.222,1.0,0.577777777778,2.0
0.223,1.0,0.588888888889,2.0
0.224,1.0,0.6,2.0
0.225,1.0,0.611111111111,2.0
0.226,1.0,0.622222222222,2.0
0.227,1.0,0.633333333333,2.0
0.228,1.0,0.644444444444,2.0
0.229,1.0,0.655555555556,2.0
0.23,1.0,0.666666666667,2.0
0.231,1.0,0.677777777778,2.0
0.232,1.0,0.688888888889,2.0
0.233,1.0,0.7,2.0
0.234,1.0,0.711111111111,2.0
0.235,1.0,0.722222222222,2.0
0.236,1.0,0.733333333333,2.0
0.237,1.0,0.744444444444,2.0
0.238,1.0,0.755555555556,2.0
0.239,1.0,0.766666666667,2.0
0.24,1.0,0.777777777778,2.0
0.241,1.0,0.788888888889,2.0
0.242,1.0,0.8,2.0
0.243,1.0,0.811111111111,2.0
0.244,1.0,0.822222222222,2.0
0.245,1.0,0.833333333333,2.0
0.246,1.0,0.844444444444,2.0
0.247,1.0,0.855555555556,2.0
0.248,1.0,0.866666666667,2.0
0.249,1.0,0.877777777778,2.0
0.25,1.0,0.888888888889,2.0
0.251,1.0,0.9,2.0
0.252,1.0,0.911111111111,2.0
0.253,1.0,0.922222222222,2.0
0.254,1.0,0.933333333333,2.0
0.255,1.0,0.944444444444,2.0
0.256,1.0,0.955555555556,2.0
0.257,1.0,0.966666666667,2.0
0.258,1.0,0.977777777778,2.0
0.259,1.0,0.988888888889,2.0
0.26,1.0,1.0,2.0
0.261,1.0,1.01111111111,2.0
0.262,1.0,1.02222222222,2.0
0.263,1.0,1.03333333333,2.0
0.264,1.0,1.04444444444,2.0
0.265,1.0,1.05555555556,2.0
0.266,1.0,1.06666666667,2.0
0.267,1.0,1.07777777778,2.0
0.268,1.0,1.08888888889,2.0
0.269,1.0,1.1,2.0
0.27,1.0,1.11111111111,2.0
0.271,1.0,1.12222222222,2.0
0.272,1.0,1.13333333333,2.0
0.273,1.0,1.14444444444,2.0
0.274,1.0,1.15555555556,2.0
0.275,1.0,1.16666666667,2.0
0.276,1.0,1.17777777778,2.0
0.277,1.0,1.18888888889,2.0
0.278,1.0,1.2,2.0
0.279,1.0,1.21111111111,2.0
0.28,1.0,1.22222222222,2.0
0.281,1.0,1.23333333333,2.0
0.282,1.0,1.24444444444,2.0
0.283,1.0,1.25555555556,2.0
0.284,1.0,1.26666666667,2.0
0.285,1.0,1.27777777778,2.0
0.286,1.0,1.28888888889,2.0
0.287,1.0,1.3,2.0
0.288,1.0,1.31111111111,2.0
0.289,1.0,1.32222222222,2.0
0.29,1.0,1.33333333333,2.0
0.291,1.0,1.34444444444,2.0
0.292,1.0,1.35555555556,2.0
0.293,1.0,1.36666666667,2.0
0.294,1.0,1.37777777778,2.0
0.295,1.0,1.38888888889,2.0
0.296,1.0,1.4,2.0
0.297,1.0,1.41111111111,2.0
0.298,1.0,1.42222222222,2.0
0.299,1.0,1.43333333333,2.0
0.3,1.0,1.44444444444,2.0
0.301,1.0,1.45555555556,2.0
0.302,1.0,1.46666666667,2.0
0.303,1.0,1.47777777778,2.0
0.304,1.0,1.48888888889,2.0
0.305,1.0,1.5,2.0
0.306,1.0,1.51111111111,2.0
0.307,1.0,1.52222222222,2.0
0.308,1.0,1.53333333333,2.0
0.309,1.0,1.54444444444,2.0
0.31,1.0,1.55555555556,2.0
0.311,1.0,1.56666666667,2.0
0.312,1.0,1.57777777778,2.0
0.313,1.0,1.58888888889,2.0
0.314,1.0,1.6,2.0
0.315,1.0,1.61111111111,2.0
0.316,1.0,1.62222222222,2.0
0.317,1.0,1.63333333333,2.0
0.318,1.0,1.64444444444,2.0
0.319,1.0,1.65555555556,2.0
0.32,1.0,1.66666666667,2.0
0.321,1.0,1.67777777778,2.0
0.322,1.0,1.68888888889,2.0
0.323,1.0,1.7,2.0
0.324,1.0,1.71111111111,2.0
0.325,1.0,1.72222222222,2.0
0.326,1.0,1.73333333333,2.0
0.327,1.0,1.74444444444,2.0
0.328,1.0,1.75555555556,2.0
0.329,1.0,1.76666666667,2.0
0.33,1.0,1.77777777778,2.0
0.331,1.0,1.78888888889,2.0
0.332,1.0,1.8,2.0
0.333,1.0,1.81111111111,2.0
0.334,1.0,1.82222222222,2.0
0.335,1.0,1.83333333333,2.0
0.336,1.0,1.84444444444,2.0
0.337,1.0,1.85555555556,2.0
0.338,1.0,1.86666666667,2.0
0.339,1.0,1.87777777778,2.0
0.34,1.0,1.88888888889,2.0
0.341,1.0,1.9,2.0
0.342,1.0,1.91111111111,2.0
0.343,1.0,1.92222222222,2.0
0.344,1.0,1.93333333333,2.0
0.345,1.0,1.94444444444,2.0
0.346,1.0,1.95555555556,2.0
0.347,1.0,1.96666666667,2.0
0.348,1.0,1.97777777778,2.0
0.349,1.0,1.98888888889,2.0
0.35,1.0,2.0,2.0
0.351,1.0,2.9,2.0
0.352,1.0,3.8,2.0
0.353,1.0,4.7,2.0
0.354,1.0,5.6,2.0
0.355,1.0,6.5,2.0
0.356,1.0,7.4,2.0
0.357,1.0,8.3,2.0
0.358,1.0,9.2,2.0
0.359,1.0,10.1,2.0
0.36,1.0,11.0,2.0
0.361,1.0,12.2,2.0
0.362,1.0,13.4,2.0
0.363,1.0,14.6,2.0
0.364,1.0,15.8,2.0
0.365,1.0,17.0,2.0
0.366,1.0,18.2,2.0
0.367,1.0,19.4,2.0
0.368,1.0,20.6,2.0
0.369,1.0,21.8,2.0
0.37,1.0,23.0,2.0
0.371,1.0,24.8,2.0
0.372,1.0,26.6,2.0
0.373,1.0,28.4,2.0
0.374,1.0,30.2,2.0
0.375,1.0,32.0,2.0
0.376,1.0,33.8,2.0
0.377,1.0,35.6,2.0
0.378,1.0,37.4,2.0
0.379,1.0,39.2,2.0
0.38,1.0,41.0,2.0
0.381,1.0,42.8,2.0
0.382,1.0,44.6,2.0
0.383,1.0,46.4,2.0
0.384,1.0,48.2,2.0
0.385,1.0,50.0,2.0
0.386,1.0,51.8,2.0
0.387,1.0,53.6,2.0
0.388,1.0,55.4,2.0
0.389,1.0,57.2,2.0
0.39,1.0,59.0,2.0
0.391,1.0,60.3,2.0
0.392,1.0,61.6,2.0
0.393,1.0,62.9,2.0
0.394,1.0,64.2,2.0
0.395,1.0,65.5,2.0
0.396,1.0,66.8,2.0
0.397,1.0,68.1,2.0
0.398,1.0,69.4,2.0
0.399,1.0,70.7,2.0
0.4,1.0,72.0,2.0
0.401,1.0,73.1,2.0
0.402,1.0,74.2,2.0
0.403,1.0,75.3,2.0
0.404,1.0,76.4,2.0
0.405,1.0,77.5,2.0
0.406,1.0,78.6,2.0
0.407,1.0,79.7,2.0
0.408,1.0,80.8,2.0
0.409,1.0,81.9,2.0
0.41,1.0,83.0,2.0
0.411,1.0,84.2,2.0
0.412,1.0,85.4,2.0
0.413,1.0,86.6,2.0
0.414,1.0,87.8,2.0
0.415,1.0,89.0,2.0
0.416,1.0,90.2,2.0
0.417,1.0,91.4,2.0
0.418,1.0,92.6,2.0
0.419,1.0,93.8,2.0
0.42,1.0,95.0,2.0
0.421,1.0,95.5,2.0
0.422,1.0,96.0,2.0
0.423,1.0,96.5,2.0
0.424,1.0,97.0,2.0
0.425,1.0,97.5,2.0
0.426,1.0,98.0,2.0
0.427,1.0,98.5,2.0
0.428,1.0,99.0,2.0
0.429,1.0,99.5,2.0
0.43,1.0,100.0,2.0
0.431,1.0,99.9996855346,2.0
0.432,1.0,99.9993710692,2.0
0.433,1.0,99.9990566038,2.0
0.434,1.0,99.9987421384,2.0
0.435,1.0,99.998427673,2.0
0.436,1.0,99.9981132075,2.0
0.437,1.0,99.9977987421,2.0
0.438,1.0,99.9974842767,2.0
0.439,1.0,99.9971698113,2.0
0.44,1.0,99.9968553459,2.0
0.441,1.0,99.9965408805,2.0
0.442,1.0,99.9962264151,2.0
0.443,1.0,99.9959119497,2.0
0.444,1.0,99.9955974843,2.0
0.445,1.0,99.9952830189,2.0
0.446,1.0,99.9949685535,2.0
0.447,1.0,99.994654088,2.0
