"time","PistonPosition","PressureExtend","PressureRetract","TemperatureExtend","TemperatureRetract","FlowExtend","FlowRetract"
0,0,14.695486454,14.695496152,86.000000001,86.000000001,0,0
0.3,-8.8744072212262e-12,14.695486454245,14.695496152405,86.00000000255,86.000000003147,-3.8392169819119e-15,1.6842495063202e-13
0.6,-5.6337792311764e-12,14.695486454698,14.695496152992,86.000000002554,86.000000003223,-4.1586491017678e-15,1.7882155458911e-13
0.9,-4.7437803094385e-12,14.695486455156,14.6954961536,86.000000002573,86.000000003272,-4.1586362694935e-15,1.7674224150548e-13
1.2,-4.3116142891664e-12,14.695486455615,14.695496154211,86.000000002579,86.000000003289,-4.1586362696234e-15,1.7882155460359e-13
1.5,-4.1232385620954e-12,14.695486456074,14.695496154822,86.000000002583,86.000000003298,-4.1586362697533e-15,1.7882156744339e-13
1.8,-4.039742914223e-12,14.695486456534,14.695496155435,86.000000002586,86.000000003303,-4.1586362698834e-15,1.7882155461841e-13
2.1,-4.0024553305995e-12,14.695486456994,14.695496156048,86.000000002588,86.000000003306,-4.1586491024173e-15,1.809008805494e-13
2.4,-3.9851981522183e-12,14.695486457453,14.695496156661,86.00000000259,86.000000003309,-4.1586362701435e-15,1.7882155463331e-13
2.7,-3.9773991476483e-12,14.695486457913,14.695496157273,86.000000002591,86.00000000331,-4.1586362702736e-15,1.7882155464076e-13
3,-3.9731357584797e-12,14.695486458373,14.695496157886,86.000000002593,86.000000003312,-4.1586362704037e-15,1.7882156748063e-13
3.3,-3.9702920459549e-12,14.695486458833,14.6954961585,86.000000002594,86.000000003314,-4.1586362705338e-15,1.7882155465568e-13
3.6,-3.9688173868778e-12,14.695486459292,14.695496159113,86.000000002596,86.000000003316,-4.1586362706639e-15,1.8044319814986e-13
3.9,-3.9674869508485e-12,14.695486459752,14.695496159726,86.000000002598,86.000000003317,-4.158636270794e-15,1.788215546706e-13
4.2,-3.9657659487284e-12,14.695486460212,14.695496160339,86.0000000026,86.000000003319,-4.1586362709242e-15,1.8090088060221e-13
4.5,-3.9649861017503e-12,14.695486460672,14.695496160952,86.000000002601,86.000000003321,-4.1586362710543e-15,1.7882155468552e-13
4.8,-3.9637149221209e-12,14.695486461132,14.695496161565,86.000000002603,86.000000003322,-4.1586491035882e-15,1.8044319814986e-13
5.1,0.03245152694835,15.623189644664,14.793191123821,93.537255127506,86.858894433818,0.00091257414666169,-2.9612562249728e-05
5.4,0.49265605700628,18.975277557323,15.88071270385,97.160568734747,90.368721228753,0.00063524718051629,-6.3284013093401e-05
5.7,0.74164154460302,20.061338844254,16.342112644663,91.768835500383,88.144389757481,0.0003272456040906,-3.7296553491302e-05
6,0.8667606107023,20.647484152889,16.55918236231,89.197009575751,87.068328558331,0.00017578515423259,-2.1244960266687e-05
6.3,0.93116822737346,20.943720935274,16.668363636017,87.713548778456,86.542415033026,9.198224481926e-05,-1.1460652089724e-05
6.6,0.9642207603073,21.095327673334,16.723236488711,86.908010254922,86.281918995542,4.7917327075372e-05,-6.0869581323907e-06
6.9,0.98127087814882,21.173502593776,16.751179623827,86.481938965805,86.152388899823,2.4989169642569e-05,-3.2203545969808e-06
7.2,0.99012660367875,21.214204551401,16.76559597866,86.260024745539,86.087413281214,1.3111960901736e-05,-1.7101291745833e-06
7.5,0.99476353811627,21.235616111003,16.773151013475,86.145025380975,86.05449831609,6.9441447023205e-06,-9.1533340679944e-07
7.8,0.99721109838068,21.247001669633,16.77718721847,86.085321973117,86.037642933477,3.7226138045651e-06,-4.95378048433e-07
8.1,0.99851254833753,21.253127774326,16.779399747224,86.054148323182,86.028917352194,2.0279184562275e-06,-2.7215171997725e-07
8.4,0.99920897303713,21.256471785194,16.780658120668,86.037749999343,86.024353204593,1.1299759913224e-06,-1.5274955735535e-07
