"time","y","z"
0.0000000000000000E+000,2.0000000000000000E+001,0.0000000000000000E+000
2.0000000000000000E-002,1.9997844000000008E+001,-1.9600000000000004E-001
4.0000000000000001E-002,1.9991768000000004E+001,-3.9200000000000007E-001
6.0000000000000005E-002,1.9981772000000007E+001,-5.8799999999999986E-001
8.0000000000000002E-002,1.9967856000000008E+001,-7.8399999999999936E-001
1.0999999999999999E-001,1.9939632000000010E+001,-1.0779999999999990E+000
1.2999999999999998E-001,1.9915916000000013E+001,-1.2739999999999996E+000
1.4999999999999999E-001,1.9888280000000016E+001,-1.4700000000000002E+000
1.6000000000000000E-001,1.9872992000000018E+001,-1.5680000000000005E+000
1.8000000000000002E-001,1.9839476000000015E+001,-1.7640000000000011E+000
2.0000000000000004E-001,1.9802040000000019E+001,-1.9600000000000017E+000
2.2000000000000006E-001,1.9760684000000023E+001,-2.1560000000000024E+000
2.4000000000000007E-001,1.9715408000000021E+001,-2.3520000000000030E+000
2.6000000000000006E-001,1.9666212000000030E+001,-2.5480000000000036E+000
2.8000000000000008E-001,1.9613096000000024E+001,-2.7440000000000042E+000
3.0000000000000010E-001,1.9556060000000031E+001,-2.9400000000000048E+000
3.2000000000000012E-001,1.9495104000000030E+001,-3.1360000000000054E+000
3.4000000000000014E-001,1.9430228000000032E+001,-3.3320000000000061E+000
3.6000000000000015E-001,1.9361432000000036E+001,-3.5280000000000067E+000
3.8000000000000017E-001,1.9288716000000033E+001,-3.7240000000000073E+000
4.0000000000000019E-001,1.9212080000000043E+001,-3.9200000000000079E+000
4.2000000000000021E-001,1.9131524000000038E+001,-4.1160000000000059E+000
4.4000000000000022E-001,1.9047048000000043E+001,-4.3120000000000021E+000
4.6000000000000024E-001,1.8958652000000043E+001,-4.5079999999999982E+000
4.8000000000000026E-001,1.8866336000000043E+001,-4.7039999999999944E+000
5.0000000000000022E-001,1.8770100000000049E+001,-4.8999999999999906E+000
5.2000000000000024E-001,1.8669944000000047E+001,-5.0959999999999868E+000
5.4000000000000026E-001,1.8565868000000055E+001,-5.2919999999999829E+000
5.6000000000000028E-001,1.8457872000000052E+001,-5.4879999999999791E+000
5.8000000000000029E-001,1.8345956000000058E+001,-5.6839999999999753E+000
6.0000000000000031E-001,1.8230120000000060E+001,-5.8799999999999715E+000
6.2000000000000033E-001,1.8110364000000061E+001,-6.0759999999999676E+000
6.4000000000000035E-001,1.7986688000000068E+001,-6.2719999999999638E+000
6.6000000000000036E-001,1.7859092000000064E+001,-6.4679999999999600E+000
6.8000000000000038E-001,1.7727576000000074E+001,-6.6639999999999562E+000
7.0000000000000040E-001,1.7592140000000072E+001,-6.8599999999999524E+000
7.2000000000000042E-001,1.7452784000000076E+001,-7.0559999999999485E+000
7.4000000000000044E-001,1.7309508000000079E+001,-7.2519999999999447E+000
7.6000000000000045E-001,1.7162312000000082E+001,-7.4479999999999409E+000
7.8000000000000047E-001,1.7011196000000091E+001,-7.6439999999999371E+000
8.0000000000000049E-001,1.6856160000000088E+001,-7.8399999999999332E+000
8.2000000000000051E-001,1.6697204000000095E+001,-8.0359999999999303E+000
8.4000000000000052E-001,1.6534328000000095E+001,-8.2319999999999354E+000
8.6000000000000054E-001,1.6367532000000100E+001,-8.4279999999999404E+000
8.8000000000000056E-001,1.6196816000000105E+001,-8.6239999999999455E+000
9.0000000000000058E-001,1.6022180000000105E+001,-8.8199999999999505E+000
9.2000000000000060E-001,1.5843624000000109E+001,-9.0159999999999556E+000
9.4000000000000061E-001,1.5661148000000111E+001,-9.2119999999999607E+000
9.6000000000000063E-001,1.5474752000000114E+001,-9.4079999999999657E+000
9.8000000000000065E-001,1.5284436000000118E+001,-9.6039999999999708E+000
1.0000000000000007E+000,1.5090200000000120E+001,-9.7999999999999758E+000
1.0200000000000007E+000,1.4892044000000123E+001,-9.9959999999999809E+000
1.0400000000000007E+000,1.4689968000000125E+001,-1.0191999999999986E+001
1.0600000000000007E+000,1.4483972000000128E+001,-1.0387999999999991E+001
1.0800000000000007E+000,1.4274056000000130E+001,-1.0583999999999996E+001
1.1000000000000008E+000,1.4060220000000133E+001,-1.0780000000000001E+001
1.1200000000000008E+000,1.3842464000000135E+001,-1.0976000000000006E+001
1.1400000000000008E+000,1.3620788000000136E+001,-1.1172000000000011E+001
1.1600000000000008E+000,1.3395192000000137E+001,-1.1368000000000016E+001
1.1800000000000008E+000,1.3165676000000138E+001,-1.1564000000000021E+001
1.2000000000000008E+000,1.2932240000000141E+001,-1.1760000000000026E+001
1.2200000000000009E+000,1.2694884000000142E+001,-1.1956000000000031E+001
1.2400000000000009E+000,1.2453608000000145E+001,-1.2152000000000037E+001
1.2600000000000009E+000,1.2208412000000145E+001,-1.2348000000000042E+001
1.2800000000000009E+000,1.1959296000000146E+001,-1.2544000000000047E+001
1.3000000000000009E+000,1.1706260000000146E+001,-1.2740000000000052E+001
1.3200000000000010E+000,1.1449304000000147E+001,-1.2936000000000057E+001
1.3400000000000010E+000,1.1188428000000149E+001,-1.3132000000000062E+001
1.3600000000000010E+000,1.0923632000000151E+001,-1.3328000000000067E+001
1.3800000000000010E+000,1.0654916000000151E+001,-1.3524000000000072E+001
1.4000000000000010E+000,1.0382280000000151E+001,-1.3720000000000077E+001
1.4200000000000010E+000,1.0105724000000151E+001,-1.3916000000000082E+001
1.4400000000000011E+000,9.8252480000001512E+000,-1.4112000000000087E+001
1.4600000000000011E+000,9.5408520000001520E+000,-1.4308000000000092E+001
1.4800000000000011E+000,9.2525360000001537E+000,-1.4504000000000097E+001
1.5000000000000011E+000,8.9603000000001529E+000,-1.4700000000000102E+001
1.5200000000000011E+000,8.6641440000001531E+000,-1.4896000000000107E+001
1.5400000000000011E+000,8.3640680000001524E+000,-1.5092000000000112E+001
1.5600000000000012E+000,8.0600720000001527E+000,-1.5288000000000117E+001
1.5800000000000012E+000,7.7521560000001530E+000,-1.5484000000000123E+001
1.6000000000000012E+000,7.4403200000001517E+000,-1.5680000000000128E+001
1.6200000000000012E+000,7.1245640000001513E+000,-1.5876000000000133E+001
1.6400000000000012E+000,6.8048880000001510E+000,-1.6072000000000138E+001
1.6600000000000013E+000,6.4812920000001499E+000,-1.6268000000000143E+001
1.6800000000000013E+000,6.1537760000001489E+000,-1.6464000000000148E+001
1.7000000000000013E+000,5.8223400000001488E+000,-1.6660000000000153E+001
1.7200000000000013E+000,5.4869840000001471E+000,-1.6856000000000158E+001
1.7400000000000013E+000,5.1477080000001454E+000,-1.7052000000000163E+001
1.7600000000000013E+000,4.8045120000001447E+000,-1.7248000000000168E+001
1.7800000000000014E+000,4.4573960000001431E+000,-1.7444000000000173E+001
1.8000000000000014E+000,4.1063600000001417E+000,-1.7640000000000178E+001
1.8200000000000014E+000,3.7514040000001398E+000,-1.7836000000000183E+001
1.8400000000000014E+000,3.3925280000001385E+000,-1.8032000000000188E+001
1.8600000000000014E+000,3.0297320000001369E+000,-1.8228000000000193E+001
1.8800000000000014E+000,2.6630160000001348E+000,-1.8424000000000198E+001
1.9000000000000015E+000,2.2923800000001329E+000,-1.8620000000000203E+001
1.9200000000000015E+000,1.9178240000001303E+000,-1.8816000000000209E+001
1.9400000000000015E+000,1.5393480000001261E+000,-1.9012000000000214E+001
1.9600000000000015E+000,1.1569520000001217E+000,-1.9208000000000219E+001
1.9800000000000015E+000,7.7063600000011689E-001,-1.9404000000000224E+001
2.0000000000000013E+000,3.8040000000011226E-001,-1.9600000000000229E+001
2.0200000000000009E+000,-1.3755999999892431E-002,1.4847000000000175E+001
2.0400000000000005E+000,2.8102800000011102E-001,1.4651000000000170E+001
2.0600000000000001E+000,5.7189200000011431E-001,1.4455000000000165E+001
2.0899999999999994E+000,1.0008380000001189E+000,1.4161000000000158E+001
2.1099999999999990E+000,1.2819020000001220E+000,1.3965000000000153E+001
2.1299999999999986E+000,1.5590460000001249E+000,1.3769000000000148E+001
2.1499999999999981E+000,1.8322700000001275E+000,1.3573000000000143E+001
2.1699999999999977E+000,2.1015740000001313E+000,1.3377000000000137E+001
2.1899999999999973E+000,2.3669580000001362E+000,1.3181000000000132E+001
2.2099999999999969E+000,2.6284220000001408E+000,1.2985000000000127E+001
2.2299999999999964E+000,2.8859660000001455E+000,1.2789000000000122E+001
2.2499999999999960E+000,3.1395900000001502E+000,1.2593000000000117E+001
2.2699999999999956E+000,3.3892940000001541E+000,1.2397000000000112E+001
2.2899999999999952E+000,3.6350780000001586E+000,1.2201000000000107E+001
2.3099999999999947E+000,3.8769420000001631E+000,1.2005000000000102E+001
2.3299999999999943E+000,4.1148860000001672E+000,1.1809000000000097E+001
2.3499999999999939E+000,4.3489100000001706E+000,1.1613000000000092E+001
2.3699999999999934E+000,4.5790140000001749E+000,1.1417000000000087E+001
2.3899999999999930E+000,4.8051980000001793E+000,1.1221000000000082E+001
2.4099999999999926E+000,5.0274620000001820E+000,1.1025000000000077E+001
2.4299999999999922E+000,5.2458060000001856E+000,1.0829000000000072E+001
2.4499999999999917E+000,5.4602300000001893E+000,1.0633000000000067E+001
2.4699999999999913E+000,5.6707340000001922E+000,1.0437000000000062E+001
2.4899999999999909E+000,5.8773180000001952E+000,1.0241000000000057E+001
