"time","J1.w","J2.w","J3.w","J4.w"
0.000000,10.000000,0.000000,0.000000,0.000000
0.004883,9.955112,0.048828,0.000000,0.000000
0.010000,9.915767,0.099997,0.000000,0.000000
0.014883,9.885493,0.148819,0.000000,0.000000
0.020000,9.860960,0.199979,0.000000,0.000000
0.024883,9.843748,0.248787,0.000000,0.000000
0.030000,9.831385,0.299929,0.000000,0.000000
0.034883,9.824112,0.348716,0.000000,0.000000
0.040000,9.820169,0.399831,0.000000,0.000000
0.044883,9.818821,0.448590,0.000000,0.000000
0.050000,9.818701,0.499671,0.000000,0.000000
0.054883,9.818627,0.548393,0.000000,0.000000
0.060000,9.817326,0.599431,0.000000,0.000000
0.064883,9.813758,0.648109,0.000000,0.000000
0.070000,9.806412,0.699097,0.000000,0.000000
0.074883,9.794945,0.747723,0.000000,0.000000
0.080000,9.777292,0.798653,0.000000,0.000000
0.084883,9.754296,0.847219,0.000000,0.000000
0.090000,9.723083,0.898082,0.000000,0.000000
0.094883,9.686057,0.946581,0.000000,0.000000
0.100000,9.639370,0.997370,0.000000,0.000000
0.104883,9.587206,1.045794,0.000000,0.000000
0.110000,9.524657,1.096500,0.000000,0.000000
0.114883,9.457730,1.144841,0.000000,0.000000
0.120000,9.380484,1.195457,0.000000,0.000000
0.124883,9.300618,1.243708,0.000000,0.000000
0.130000,9.211289,1.294225,0.000000,0.000000
0.134883,9.121587,1.342378,0.000000,0.000000
0.140000,9.023984,1.392789,0.000000,0.000000
0.144883,8.928523,1.440837,0.000000,0.000000
0.150000,8.827275,1.491133,0.000000,0.000000
0.154883,8.730703,1.539068,0.000000,0.000000
0.160000,8.630803,1.589241,0.000000,0.000000
0.164883,8.537888,1.637055,0.000000,0.000000
0.170000,8.444211,1.687099,0.000000,0.000000
0.174883,8.359374,1.734785,0.000000,0.000000
0.180000,8.276201,1.784690,0.000000,0.000000
0.184883,8.203087,1.832240,0.000000,0.000000
0.190000,8.133681,1.881999,0.000000,0.000000
0.194883,8.074799,1.929406,0.000000,0.000000
0.200000,8.021091,1.979011,0.000000,0.000000
0.204883,7.977574,2.026267,0.000000,0.000000
0.210000,7.939973,2.075710,0.000000,0.000000
0.214883,7.911460,2.122809,0.000000,0.000000
0.220000,7.888816,2.172082,0.000000,0.000000
0.224883,7.873497,2.219015,0.000000,0.000000
0.230000,7.863213,2.268111,0.000000,0.000000
0.234883,7.858001,2.314871,0.000000,0.000000
0.240000,7.856281,2.363781,0.000000,0.000000
0.244883,7.857114,2.410361,0.000000,0.000000
0.250000,7.859348,2.459079,0.000000,0.000000
0.254883,7.861593,2.505470,0.000000,0.000000
0.260000,7.862803,2.553988,0.000000,0.000000
0.264883,7.861707,2.600184,0.000000,0.000000
0.270000,7.857032,2.648493,0.000000,0.000000
0.274883,7.848188,2.694488,0.000000,0.000000
0.280000,7.833363,2.742581,0.000000,0.000000
0.284883,7.813142,2.788366,0.000000,0.000000
0.290000,7.784920,2.836235,0.000000,0.000000
0.294883,7.750826,2.881803,0.000000,0.000000
0.300000,7.707291,2.929442,0.000000,0.000000
0.304883,7.658208,2.974786,0.000000,0.000000
0.310000,7.598965,3.022186,0.000000,0.000000
0.314883,7.535267,3.067298,0.000000,0.000000
0.320000,7.461484,3.114452,0.000000,0.000000
0.324883,7.384995,3.159327,0.000000,0.000000
0.330000,7.299283,3.206227,0.000000,0.000000
0.334883,7.213106,3.250856,0.000000,0.000000
0.340000,7.119273,3.297496,0.000000,0.000000
0.344883,7.027484,3.341872,0.000000,0.000000
0.350000,6.930160,3.388244,0.000000,0.000000
0.354883,6.837406,3.432360,0.000000,0.000000
0.360000,6.741584,3.478456,0.000000,0.000000
0.364883,6.652632,3.522307,0.000000,0.000000
0.370000,6.563186,3.568120,0.000000,0.000000
0.374883,6.482458,3.611697,0.000000,0.000000
0.380000,6.403666,3.657220,0.000000,0.000000
0.384883,6.334806,3.700517,0.000000,0.000000
0.390000,6.269933,3.745742,0.000000,0.000000
0.394883,6.215449,3.788752,0.000000,0.000000
0.400000,6.166424,3.833674,0.000000,0.000000
0.404883,6.127588,3.827559,0.048828,0.000000
0.410000,6.094808,3.820996,0.100000,0.000000
0.414883,6.070900,3.814583,0.148828,0.000000
0.420000,6.053167,3.807702,0.200000,0.000000
0.424883,6.042605,3.800982,0.248828,0.000000
0.430000,6.037453,3.793776,0.300000,0.000000
0.434883,6.037202,3.786742,0.348828,0.000000
0.440000,6.040744,3.779203,0.400000,0.000000
0.444883,6.046665,3.771848,0.448828,0.000000
0.450000,6.054315,3.763970,0.500000,0.000000
0.454883,6.061809,3.756288,0.548828,0.000000
0.460000,6.068597,3.748064,0.600000,0.000000
0.464883,6.072896,3.740049,0.648828,0.000000
0.470000,6.073945,3.731471,0.700000,0.000000
0.474883,6.070630,3.723116,0.748828,0.000000
0.480000,6.061667,3.714179,0.800000,0.000000
0.484883,6.047104,3.705477,0.848828,0.000000
0.490000,6.024882,3.696174,0.900000,0.000000
0.494883,5.996581,3.687119,0.948828,0.000000
0.500000,5.959189,3.677442,1.000000,0.000000
0.504883,5.916036,3.668029,1.048828,0.000000
0.510000,5.863079,3.657973,1.100000,0.000000
0.514883,5.805445,3.648194,1.148828,0.000000
