"time","outputs[1]","outputs[2]"
0,25,20
0.01,25,20.1154
0.02,25,20.2152
0.03,25,20.3148
0.04,25,20.4143
0.05,25,20.5137
0.06,25,20.6129
0.07,25,20.712
0.08,25,20.8109
0.09,25,20.9097
0.1,25,21.0084
0.11,25,21.1069
0.12,25,21.2053
0.13,25,21.3036
0.14,25,21.4017
0.15,25,21.4997
0.16,25,21.5975
0.17,25,21.6952
0.18,25,21.7928
0.19,25,21.8903
0.2,25,21.9876
0.21,25,22.0847
0.22,25,22.1818
0.23,25,22.2787
0.24,25,22.3754
0.25,25,22.4721
0.26,25,22.5686
0.27,25,22.6649
0.28,25,22.7612
0.29,25,22.8573
0.3,25,22.9532
0.31,25,23.0491
0.32,25,23.1448
0.33,25,23.2404
0.34,25,23.3358
0.35,25,23.4311
0.36,25,23.5263
0.37,25,23.6213
0.38,25,23.7162
0.39,25,23.811
0.4,25,23.9057
0.41,25,24.0002
0.42,25,24.0946
0.43,25,24.1888
0.44,25,24.283
0.45,25,24.377
0.46,25,24.4708
0.47,25,24.5646
0.48,25,24.6582
0.49,25,24.7517
0.5,25,24.845
0.51,25,24.9382
0.52,25,25.0313
0.53,25,25.1243
0.54,25,25.2172
0.55,25,25.3099
0.56,25,25.4025
0.57,25,25.4949
0.58,25,25.5872
0.59,25,25.6795
0.6,25,25.7715
0.61,25,25.8635
0.62,25,25.9553
0.63,25,25.9474
0.64,25,25.9414
0.65,25,25.9355
0.66,25,25.9296
0.67,25,25.9236
0.68,25,25.9177
0.69,25,25.9118
0.7,25,25.9059
0.71,25,25.9
0.72,25,25.8941
0.73,25,25.8882
0.74,25,25.8823
0.75,25,25.8764
0.76,25,25.8706
0.77,25,25.8647
0.78,25,25.8588
0.79,25,25.853
0.8,25,25.8471
0.81,25,25.8413
0.82,25,25.8355
0.83,25,25.8296
0.84,25,25.8238
0.85,25,25.818
0.86,25,25.8122
0.87,25,25.8064
0.88,25,25.8005
0.89,25,25.7948
0.9,25,25.789
0.91,25,25.7832
0.92,25,25.7774
0.93,25,25.7716
0.94,25,25.7659
0.95,25,25.7601
0.96,25,25.7543
0.97,25,25.7486
0.98,25,25.7428
0.99,25,25.7371
1,25,25.7314
1.01,25,25.7256
1.02,25,25.7199
1.03,25,25.7142
1.04,25,25.7085
1.05,25,25.7028
