"Time","inputs","outputs[1]","outputs[2]","outputs[3]","outputs[4]"
4.900000000000000E-01,0.000000000000000E+00,5.994033981068300E+00,3.806439470961700E+00,8.000000000000000E-01,0.000000000000000E+00
5.000000000000000E-01,0.000000000000000E+00,5.943255787660500E+00,3.788119363807000E+00,9.000000000000000E-01,0.000000000000000E+00
5.100000000000000E-01,0.000000000000000E+00,5.862307306964700E+00,3.769067844502800E+00,1.000000000000000E+00,0.000000000000000E+00
5.200000000000000E-01,0.000000000000000E+00,5.751201321684400E+00,3.749272130345600E+00,1.100000000000000E+00,0.000000000000000E+00
5.300000000000000E-01,0.000000000000000E+00,5.612975370651900E+00,3.728719556148900E+00,1.200000000000000E+00,0.000000000000000E+00
5.400000000000000E-01,0.000000000000000E+00,5.453395651120100E+00,3.707397576243200E+00,1.300000000000000E+00,0.000000000000000E+00
5.500000000000000E-01,0.000000000000000E+00,5.280393809276700E+00,3.685293766457000E+00,1.400000000000000E+00,0.000000000000000E+00
5.600000000000001E-01,0.000000000000000E+00,5.103291749654700E+00,3.662395826079000E+00,1.500000000000000E+00,0.000000000000000E+00
5.700000000000000E-01,0.000000000000000E+00,4.931890344304100E+00,3.638691579800100E+00,1.600000000000000E+00,0.000000000000000E+00
5.800000000000000E-01,0.000000000000000E+00,4.775511245030400E+00,3.614168979636300E+00,1.700000000000000E+00,0.000000000000000E+00
5.900000000000000E-01,0.000000000000000E+00,4.642085592606200E+00,3.588816106831300E+00,1.800000000000000E+00,0.000000000000000E+00
6.000000000000000E-01,0.000000000000000E+00,4.537378826261700E+00,3.562621173738300E+00,1.900000000000000E+00,0.000000000000000E+00
6.100000000000000E-01,0.000000000000000E+00,4.464427474318300E+00,3.535572525681700E+00,2.000000000000000E+00,0.000000000000000E+00
6.200000000000000E-01,0.000000000000000E+00,4.423243056640200E+00,3.507658642797300E+00,2.100000000000000E+00,0.000000000000000E+00
6.300000000000000E-01,0.000000000000000E+00,4.410812082815100E+00,3.478868141851600E+00,2.200000000000000E+00,0.000000000000000E+00
6.400000000000000E-01,0.000000000000000E+00,4.421392146065000E+00,3.449189778039200E+00,2.300000000000000E+00,0.000000000000000E+00
6.500000000000000E-01,0.000000000000000E+00,4.447075128975100E+00,3.418612446758600E+00,2.400000000000000E+00,0.000000000000000E+00
6.600000000000000E-01,0.000000000000000E+00,4.478562390368100E+00,3.387125185365600E+00,2.500000000000000E+00,0.000000000000000E+00
6.700000000000000E-01,0.000000000000000E+00,4.506076052458700E+00,3.354717174904600E+00,2.600000000000000E+00,0.000000000000000E+00
6.800000000000000E-01,0.000000000000000E+00,4.520317184984000E+00,3.321377741816700E+00,2.700000000000000E+00,0.000000000000000E+00
6.899999999999999E-01,0.000000000000000E+00,4.513377092404100E+00,3.287096359625900E+00,2.800000000000000E+00,0.000000000000000E+00
7.000000000000000E-01,0.000000000000000E+00,4.479512500867000E+00,3.251862650600500E+00,2.900000000000000E+00,0.000000000000000E+00
7.100000000000000E-01,0.000000000000000E+00,4.415708764075200E+00,3.215666387392300E+00,3.000000000000000E+00,0.000000000000000E+00
7.200000000000000E-01,0.000000000000000E+00,4.321975957378400E+00,3.178497494651600E+00,3.100000000000000E+00,0.000000000000000E+00
7.300000000000000E-01,0.000000000000000E+00,4.201348876182400E+00,3.140346050618400E+00,3.200000000000000E+00,0.000000000000000E+00
7.400000000000000E-01,0.000000000000000E+00,4.059590938674700E+00,3.170774169653500E+00,3.230428119035100E+00,0.000000000000000E+00
7.500000000000000E-01,0.000000000000000E+00,3.904630976777000E+00,3.200701324787500E+00,3.260355274169200E+00,0.000000000000000E+00
7.600000000000000E-01,0.000000000000000E+00,3.745788046000400E+00,3.230122790175900E+00,3.289776739557500E+00,0.000000000000000E+00
7.700000000000000E-01,0.000000000000000E+00,3.592860135066600E+00,3.259033919828000E+00,3.318687869209600E+00,0.000000000000000E+00
7.800000000000000E-01,0.000000000000000E+00,3.455165978602300E+00,3.287430148341400E+00,3.347084097723000E+00,0.000000000000000E+00
7.900000000000000E-01,0.000000000000000E+00,3.340633766810900E+00,3.315306991622500E+00,3.374960941004100E+00,0.000000000000000E+00
8.000000000000000E-01,0.000000000000000E+00,3.255025955429500E+00,3.342660047594400E+00,3.402313996976100E+00,0.000000000000000E+00
8.100000000000001E-01,0.000000000000000E+00,3.255025955429500E+00,3.342660047594400E+00,3.402313996976100E+00,0.000000000000000E+00
8.200000000000000E-01,0.000000000000000E+00,3.265326521908700E+00,3.352960614073600E+00,3.412614563455200E+00,0.000000000000000E+00
8.300000000000000E-01,0.000000000000000E+00,3.284919363651700E+00,3.372553455816700E+00,3.432207405198300E+00,0.000000000000000E+00
8.400000000000000E-01,0.000000000000000E+00,3.311886596797600E+00,3.399520688962500E+00,3.459174638344100E+00,0.000000000000000E+00
8.500000000000000E-01,0.000000000000000E+00,3.357650234838400E+00,3.424191695756900E+00,3.483845645138500E+00,0.000000000000000E+00
8.600000000000000E-01,0.000000000000000E+00,3.409405100061500E+00,3.448314263145300E+00,3.507968212527000E+00,0.000000000000000E+00
8.700000000000000E-01,0.000000000000000E+00,3.457370114191900E+00,3.471884581894900E+00,3.531538531276500E+00,0.000000000000000E+00
8.800000000000000E-01,0.000000000000000E+00,3.492243117461400E+00,3.494898929978900E+00,3.554552879360500E+00,0.000000000000000E+00
8.900000000000000E-01,0.000000000000000E+00,3.506112156318300E+00,3.517353673165000E+00,3.577007622546600E+00,0.000000000000000E+00
9.000000000000000E-01,1.000000000000000E+00,3.493230670907700E+00,3.539245265589100E+00,3.598899214970700E+00,0.000000000000000E+00
9.100000000000000E-01,1.000000000000000E+00,3.450580701456300E+00,3.510570250314800E+00,3.570224199696400E+00,1.000000000000000E-01
9.200000000000000E-01,1.000000000000000E+00,3.378168982888600E+00,3.481325259879900E+00,3.540979209261500E+00,2.000000000000000E-01
9.300000000000000E-01,1.000000000000000E+00,3.279026943763600E+00,3.451507016827800E+00,3.511160966209400E+00,3.000000000000000E-01
9.399999999999999E-01,1.000000000000000E+00,3.158914609531600E+00,3.421112334225000E+00,3.480766283606700E+00,4.000000000000000E-01
9.500000000000000E-01,1.000000000000000E+00,3.025757394022500E+00,3.390138116164800E+00,3.449792065546400E+00,5.000000000000000E-01
9.600000000000000E-01,1.000000000000000E+00,2.888870909841000E+00,3.358581358255500E+00,3.418235307637200E+00,6.000000000000000E-01
9.700000000000000E-01,1.000000000000000E+00,2.758049678531500E+00,3.326439148095500E+00,3.386093097477200E+00,7.000000000000000E-01
9.800000000000000E-01,1.000000000000000E+00,2.642608943819600E+00,3.293708665732800E+00,3.353362615114400E+00,8.000000000000000E-01
9.900000000000000E-01,1.000000000000000E+00,2.550473381835500E+00,3.260387184110200E+00,3.320041133491800E+00,9.000000000000000E-01
1.000000000000000E+00,1.000000000000000E+00,2.487401911625600E+00,3.226472069496400E+00,3.286126018878000E+00,1.000000000000000E+00
1.010000000000000E+00,1.000000000000000E+00,2.456424486815300E+00,3.191960781901500E+00,3.251614731283100E+00,1.100000000000000E+00
1.020000000000000E+00,1.000000000000000E+00,2.457545999099200E+00,3.156850875478400E+00,3.216504824860000E+00,1.200000000000000E+00
1.030000000000000E+00,1.000000000000000E+00,2.487746277468100E+00,3.121139998908500E+00,3.180793948290100E+00,1.300000000000000E+00
1.040000000000000E+00,1.000000000000000E+00,2.541276183175200E+00,3.084825895773700E+00,3.144479845155300E+00,1.400000000000000E+00
1.050000000000000E+00,1.000000000000000E+00,2.610220816527700E+00,3.047906404912200E+00,3.107560354293800E+00,1.500000000000000E+00
1.060000000000000E+00,1.000000000000000E+00,2.685274704832100E+00,3.010379460760000E+00,3.070033410141600E+00,1.600000000000000E+00
1.070000000000000E+00,1.000000000000000E+00,2.756653090627700E+00,2.972243093677000E+00,3.031897043058600E+00,1.700000000000000E+00
1.080000000000000E+00,1.000000000000000E+00,2.815050116903200E+00,2.933495430258000E+00,2.993149379639600E+00,1.800000000000000E+00
1.090000000000000E+00,1.000000000000000E+00,2.852550115391300E+00,2.894134693628600E+00,2.953788643010200E+00,1.900000000000000E+00
1.100000000000000E+00,1.000000000000000E+00,2.863402794634400E+00,2.854159203725700E+00,2.913813153107300E+00,2.000000000000000E+00
1.110000000000000E+00,1.000000000000000E+00,2.844586446959600E+00,2.813567377563200E+00,2.873221326944800E+00,2.100000000000000E+00
1.120000000000000E+00,1.000000000000000E+00,2.796104043686200E+00,2.772357729481100E+00,2.832011678862700E+00,2.200000000000000E+00
1.130000000000000E+00,1.000000000000000E+00,2.720983234656900E+00,2.730528871381100E+00,2.790182820762700E+00,2.300000000000000E+00
1.140000000000000E+00,1.000000000000000E+00,2.655182818347500E+00,2.672978229817100E+00,2.732632179198700E+00,2.400000000000000E+00
1.150000000000000E+00,1.000000000000000E+00,2.573935064506500E+00,2.616049280922800E+00,2.675703230304400E+00,2.500000000000000E+00
1.160000000000000E+00,1.000000000000000E+00,2.486547388632700E+00,2.559743118859700E+00,2.619397068241300E+00,2.600000000000000E+00
1.170000000000000E+00,1.000000000000000E+00,2.402806495834800E+00,2.504060739443900E+00,2.563714688825500E+00,2.700000000000000E+00
1.180000000000000E+00,1.000000000000000E+00,2.332020195307400E+00,2.500688939807200E+00,2.560342889188800E+00,2.696628200363300E+00
1.190000000000000E+00,1.000000000000000E+00,2.282106111727800E+00,2.497734125924000E+00,2.557388075305600E+00,2.693673386480100E+00
1.200000000000000E+00,1.000000000000000E+00,2.258816496881400E+00,2.495196764393600E+00,2.554850713775200E+00,2.691136024949700E+00
1.210000000000000E+00,1.000000000000000E+00,2.265175022377700E+00,2.493077255894900E+00,2.552731205276500E+00,2.689016516451000E+00
1.220000000000000E+00,1.000000000000000E+00,2.301180684131600E+00,2.491375935122700E+00,2.551029884504300E+00,2.687315195678800E+00
1.230000000000000E+00,1.000000000000000E+00,2.363807802522700E+00,2.490093070735400E+00,2.549747020117100E+00,2.686032331291600E+00
1.240000000000000E+00,1.000000000000000E+00,2.447302118229900E+00,2.489228865312200E+00,2.548882814693800E+00,2.685168125868300E+00
1.250000000000000E+00,1.000000000000000E+00,2.543743999833000E+00,2.488783455321000E+00,2.548437404702600E+00,2.684722715877100E+00
1.260000000000000E+00,1.000000000000000E+00,2.643664367161900E+00,2.488809999544700E+00,2.548463948926300E+00,2.684749260100800E+00
1.270000000000000E+00,1.000000000000000E+00,2.738770018791400E+00,2.488809999544700E+00,2.548463948926300E+00,2.684749260100800E+00
1.280000000000000E+00,1.000000000000000E+00,2.819671718228900E+00,2.488809999544700E+00,2.548463948926300E+00,2.684749260100800E+00
1.290000000000000E+00,1.000000000000000E+00,2.878450243458200E+00,2.488809999544700E+00,2.548463948926300E+00,2.684749260100800E+00
1.300000000000000E+00,1.000000000000000E+00,2.909351942895600E+00,2.488809999544700E+00,2.548463948926300E+00,2.684749260100800E+00
1.310000000000000E+00,1.000000000000000E+00,2.909351942895600E+00,2.488809999544700E+00,2.548463948926300E+00,2.684749260100800E+00
1.320000000000000E+00,1.000000000000000E+00,2.878450243458100E+00,2.488809999544700E+00,2.548463948926300E+00,2.684749260100800E+00
1.330000000000000E+00,1.000000000000000E+00,2.819671718228900E+00,2.488809999544700E+00,2.548463948926300E+00,2.684749260100800E+00
1.340000000000000E+00,1.000000000000000E+00,2.738770018791400E+00,2.488809999544700E+00,2.548463948926300E+00,2.684749260100800E+00
1.350000000000000E+00,1.000000000000000E+00,2.643664367161900E+00,2.488809999544700E+00,2.548463948926300E+00,2.684749260100800E+00
1.360000000000000E+00,1.000000000000000E+00,2.543664367161900E+00,2.488809999544700E+00,2.548463948926300E+00,2.684749260100800E+00
1.370000000000000E+00,1.000000000000000E+00,2.448558715532400E+00,2.488809999544700E+00,2.548463948926300E+00,2.684749260100800E+00
1.380000000000000E+00,1.000000000000000E+00,2.367657016094900E+00,2.488809999544700E+00,2.548463948926300E+00,2.684749260100800E+00
1.390000000000000E+00,1.000000000000000E+00,2.308878490865600E+00,2.488809999544700E+00,2.548463948926300E+00,2.684749260100800E+00
1.400000000000000E+00,1.000000000000000E+00,2.277976791428100E+00,2.488809999544700E+00,2.548463948926300E+00,2.684749260100800E+00
1.410000000000000E+00,1.000000000000000E+00,2.277976791428100E+00,2.488809999544700E+00,2.548463948926300E+00,2.684749260100800E+00
1.420000000000000E+00,1.000000000000000E+00,2.308878490865600E+00,2.488809999544700E+00,2.548463948926300E+00,2.684749260100800E+00
1.430000000000000E+00,1.000000000000000E+00,2.367657016094900E+00,2.488809999544700E+00,2.548463948926300E+00,2.684749260100800E+00
1.440000000000000E+00,1.000000000000000E+00,2.448558715532400E+00,2.488809999544700E+00,2.548463948926300E+00,2.684749260100800E+00
1.450000000000000E+00,1.000000000000000E+00,2.543664367161900E+00,2.488809999544700E+00,2.548463948926300E+00,2.684749260100800E+00
1.460000000000000E+00,1.000000000000000E+00,2.643664367161900E+00,2.488809999544700E+00,2.548463948926300E+00,2.684749260100800E+00
1.470000000000000E+00,1.000000000000000E+00,2.738770018791400E+00,2.488809999544700E+00,2.548463948926300E+00,2.684749260100800E+00
1.480000000000000E+00,1.000000000000000E+00,2.819671718228900E+00,2.488809999544700E+00,2.548463948926300E+00,2.684749260100800E+00
1.490000000000000E+00,1.000000000000000E+00,2.878450243458200E+00,2.488809999544700E+00,2.548463948926300E+00,2.684749260100800E+00
1.500000000000000E+00,1.000000000000000E+00,2.909351942895700E+00,2.488809999544700E+00,2.548463948926300E+00,2.684749260100800E+00
