"time","revolute1.w","revolute2.w"
0.000000E+000,0.000000E+000,0.000000E+000
6.000000E-004,0.000000E+000,0.000000E+000
1.200000E-003,-2.514740E-002,3.340876E-002
1.800000E-003,-2.514740E-002,3.340876E-002
2.400000E-003,-5.029381E-002,6.681504E-002
3.000000E-003,-5.029381E-002,6.681504E-002
3.600000E-003,-7.543900E-002,1.002183E-001
4.200000E-003,-1.005832E-001,1.336189E-001
4.800000E-003,-1.005832E-001,1.336189E-001
5.400000E-003,-1.257261E-001,1.670165E-001
6.000000E-003,-1.257261E-001,1.670165E-001
6.600000E-003,-1.508677E-001,2.004109E-001
7.200000E-003,-1.760081E-001,2.338022E-001
7.800000E-003,-1.760081E-001,2.338022E-001
8.400000E-003,-2.011473E-001,2.671902E-001
9.000000E-003,-2.011473E-001,2.671902E-001
9.600000E-003,-2.262851E-001,3.005750E-001
1.020000E-002,-2.514216E-001,3.339565E-001
1.080000E-002,-2.514216E-001,3.339565E-001
1.140000E-002,-2.765568E-001,3.673346E-001
1.200000E-002,-2.765568E-001,3.673346E-001
1.260000E-002,-3.016907E-001,4.007092E-001
1.320000E-002,-3.268231E-001,4.340801E-001
1.380000E-002,-3.268231E-001,4.340801E-001
1.440000E-002,-3.519541E-001,4.674472E-001
1.500000E-002,-3.519541E-001,4.674472E-001
1.560000E-002,-3.770836E-001,5.008104E-001
1.620000E-002,-4.022116E-001,5.341694E-001
1.680000E-002,-4.022116E-001,5.341694E-001
1.740000E-002,-4.273379E-001,5.675240E-001
1.800000E-002,-4.273379E-001,5.675240E-001
1.860000E-002,-4.524625E-001,6.008740E-001
1.920000E-002,-4.775854E-001,6.342191E-001
1.980000E-002,-4.775854E-001,6.342191E-001
2.040000E-002,-5.027063E-001,6.675589E-001
2.100000E-002,-5.027063E-001,6.675589E-001
2.160000E-002,-5.278253E-001,7.008930E-001
2.220000E-002,-5.529422E-001,7.342211E-001
2.280000E-002,-5.529422E-001,7.342211E-001
2.340000E-002,-5.780568E-001,7.675428E-001
2.400000E-002,-5.780568E-001,7.675428E-001
2.460000E-002,-6.031690E-001,8.008575E-001
2.520000E-002,-6.282787E-001,8.341647E-001
2.580000E-002,-6.282787E-001,8.341647E-001
2.640000E-002,-6.533857E-001,8.674639E-001
2.700000E-002,-6.533857E-001,8.674639E-001
2.760000E-002,-6.784898E-001,9.007543E-001
2.820000E-002,-7.035908E-001,9.340355E-001
