time,Capacitor1.i,IdealDiode3.v
0.0,-500.848528137,-282.842712475
7e-05,-500.837014296,0.177170493261
0.00013,-500.822275293,1.84655558359
0.00014,-500.817902491,2.00000210179
0.00015,-500.795771491,2.00002219454
0.00025,-499.506381704,2.00129122295
0.00026,-499.281146459,2.00151442489
0.00028,-498.78430955,2.00200719717
0.00029,-498.513667743,2.00227580769
0.0003,-498.228851303,2.00255859359
0.00033,-497.294171126,2.00348718679
0.00037,-495.878750628,2.00489450325
0.00041,-494.298379629,2.00646678535
0.00045,-492.584113846,2.00817297889
0.00049,-490.767059015,2.00998197955
0.0005,-490.300381854,2.01044664615
0.00052,-489.35553547,2.01138747511
0.00053,-488.878338509,2.01186266524
0.00056,-487.433482925,2.01330150811
0.00057,-486.949061201,2.01378392824
0.00058,-486.464046433,2.01426694276
0.0006,-485.494176176,2.01523281661
0.00061,-485.01028901,2.01571470765
0.00065,-483.093004764,2.01762402154
0.00066,-482.620661865,2.01809437545
0.00069,-481.228080107,2.01948099906
0.00073,-479.446243532,2.02125491234
0.00074,-479.017351691,2.02168182715
0.00077,-477.778048582,2.02291520838
0.00081,-476.253842233,2.0244315406
0.00082,-475.89882294,2.02478459526
0.00085,-474.903733502,2.02577380025
0.00089,-473.757562294,2.02691214759
0.0009,-473.50635347,2.02716140439
0.00098,-472.076793726,2.02857540458
0.00099,-471.977395778,2.02867286462
0.001,-471.897113251,2.02875121079
0.00104,-471.775991236,2.02886460277
0.00105,-471.797911817,2.02884075349
0.00106,-471.841586532,2.02879515159
0.00107,-471.907449188,2.02872736325
0.00112,-472.584638462,2.02804056781
0.00113,-472.792636908,2.02783065251
0.00114,-473.025808456,2.02759556555
0.00115,-473.284571866,2.02733488814
0.00116,-473.569343899,2.02704820352
0.0012,-474.976781736,2.0256331292
0.00121,-475.397776201,2.02521022901
0.00122,-475.847236234,2.02475886458
0.00123,-476.325563809,2.02427863393
0.00129,-479.823975512,2.02076883047
0.0013,-480.51544161,2.02007547005
0.00131,-481.238909033,2.01935010948
0.00132,-481.994758867,2.01859236766
0.00137,-486.272909531,2.01430477382
0.00138,-487.230917859,2.01334488006
0.00139,-488.223906292,2.01235000722
0.00145,-494.936438669,2.00562618859
0.00146,-496.184241157,2.00437650821
0.00147,-497.46983501,2.0030890373
0.00148,-498.793559259,2.0017634368
0.00153,-500.575383382,-16.4976307354
0.00154,-500.5742546,-16.9879123272
0.00155,-500.573135483,-17.4831370556
0.00162,-500.56557236,-21.0874240848
0.00163,-500.564530593,-21.6218950673
0.00164,-500.563498498,-22.1612337504
0.0017,-500.557509042,-25.4990013201
0.00171,-500.556544651,-26.0721697829
0.00178,-500.550064672,-30.2181680749
0.00179,-500.549177631,-30.8294608055
0.0018,-500.548300255,-31.4454775623
0.00187,-500.542429119,-35.8890738471
0.00195,-498.652132032,-44.7471387992
0.00196,-498.021060464,-45.9779967412
0.00197,-497.300503938,-47.2111021739
0.00198,-496.490940439,-48.4464710391
0.00199,-495.592853416,-49.6841190978
0.002,-494.606731756,-50.9240619297
0.00207,-485.281104054,-59.6691851442
0.00208,-483.608947166,-60.9280246672
0.00209,-481.853394968,-62.1892907282
0.0021,-480.014988914,-63.4529969993
0.00211,-478.094275527,-64.7191569529
0.00212,-476.091806361,-65.9877838605
0.00213,-474.008137969,-67.2588907911
0.00214,-471.843831863,-68.5324906093
0.00215,-469.59945448,-69.8085959744
0.00224,-445.89270273,-81.4082789501
0.00225,-442.879823491,-82.7100897503
0.00226,-439.793418144,-84.0145313592
0.00227,-436.63410929,-85.3216138556
0.00228,-433.402523961,-86.631347094
0.00229,-430.099293576,-87.943740704
0.0023,-426.725053902,-89.2588040881
0.00231,-423.280445015,-90.576546421
0.00232,-419.766111258,-91.8969766479
0.0024,-389.220042779,-102.558179426
0.00241,-385.107864366,-103.903164786
0.00242,-380.932630125,-105.250914609
0.00243,-376.695028593,-106.601435237
0.00244,-372.395752071,-107.954732769
0.00245,-368.035496579,-109.310813057
0.00246,-363.614961811,-110.669681711
0.00247,-359.134851093,-112.03134409
0.00257,-311.214305773,-125.802623605
0.00258,-306.126273098,-127.195299145
0.00259,-300.987371372,-128.590813114
