"time","Losses","iAC[2]","iAC[3]","uAC[1]","iAC[1]","uAC[2]","uAC[3]","uDC"
1.044000E-002,4.012768E+003,6.391877E+002,-6.390649E+002,-3.149626E+002,-1.227459E-001,5.071792E+002,-1.922166E+002,5.019019E+002
1.046000E-002,4.012768E+003,6.391877E+002,-6.390649E+002,-3.149626E+002,-1.227459E-001,5.071792E+002,-1.922166E+002,5.019019E+002
1.048000E-002,4.012768E+003,6.391877E+002,-6.390649E+002,-3.149626E+002,-1.227459E-001,5.071792E+002,-1.922166E+002,5.019019E+002
1.050000E-002,4.012768E+003,6.391877E+002,-6.390649E+002,-3.149626E+002,-1.227459E-001,5.071792E+002,-1.922166E+002,5.019019E+002
1.052000E-002,4.309142E+003,6.827763E+002,-6.826231E+002,-3.307758E+002,-1.532190E-001,5.083324E+002,-1.775566E+002,5.029680E+002
1.054000E-002,4.309142E+003,6.827763E+002,-6.826231E+002,-3.307758E+002,-1.532190E-001,5.083324E+002,-1.775566E+002,5.029680E+002
1.056000E-002,4.309142E+003,6.827763E+002,-6.826231E+002,-3.307758E+002,-1.532190E-001,5.083324E+002,-1.775566E+002,5.029680E+002
1.058000E-002,4.309142E+003,6.827763E+002,-6.826231E+002,-3.307758E+002,-1.532190E-001,5.083324E+002,-1.775566E+002,5.029680E+002
1.060000E-002,4.309142E+003,6.827763E+002,-6.826231E+002,-3.307758E+002,-1.532190E-001,5.083324E+002,-1.775566E+002,5.029680E+002
1.062000E-002,4.591298E+003,7.229693E+002,-7.227857E+002,-3.466497E+002,-1.835408E-001,5.097584E+002,-1.631087E+002,5.043136E+002
1.064000E-002,4.591298E+003,7.229693E+002,-7.227857E+002,-3.466497E+002,-1.835408E-001,5.097584E+002,-1.631087E+002,5.043136E+002
1.066000E-002,4.591298E+003,7.229693E+002,-7.227857E+002,-3.466497E+002,-1.835408E-001,5.097584E+002,-1.631087E+002,5.043136E+002
1.068000E-002,4.591298E+003,7.229693E+002,-7.227857E+002,-3.466497E+002,-1.835408E-001,5.097584E+002,-1.631087E+002,5.043136E+002
1.070000E-002,4.591298E+003,7.229693E+002,-7.227857E+002,-3.466497E+002,-1.835408E-001,5.097584E+002,-1.631087E+002,5.043136E+002
1.072000E-002,4.852792E+003,7.590944E+002,-7.588807E+002,-3.625563E+002,-2.136816E-001,5.114308E+002,-1.488745E+002,5.059139E+002
1.074000E-002,4.852792E+003,7.590944E+002,-7.588807E+002,-3.625563E+002,-2.136816E-001,5.114308E+002,-1.488745E+002,5.059139E+002
1.076000E-002,4.852792E+003,7.590944E+002,-7.588807E+002,-3.625563E+002,-2.136816E-001,5.114308E+002,-1.488745E+002,5.059139E+002
1.078000E-002,4.852792E+003,7.590944E+002,-7.588807E+002,-3.625563E+002,-2.136816E-001,5.114308E+002,-1.488745E+002,5.059139E+002
1.080000E-002,4.852792E+003,7.590944E+002,-7.588807E+002,-3.625563E+002,-2.136816E-001,5.114308E+002,-1.488745E+002,5.059139E+002
1.082000E-002,5.087128E+003,7.905036E+002,-7.902599E+002,-3.784654E+002,-2.436114E-001,5.133192E+002,-1.348538E+002,5.077395E+002
1.084000E-002,5.087128E+003,7.905036E+002,-7.902599E+002,-3.784654E+002,-2.436114E-001,5.133192E+002,-1.348538E+002,5.077395E+002
1.086000E-002,5.087128E+003,7.905036E+002,-7.902599E+002,-3.784654E+002,-2.436114E-001,5.133192E+002,-1.348538E+002,5.077395E+002
1.088000E-002,5.087128E+003,7.905036E+002,-7.902599E+002,-3.784654E+002,-2.436114E-001,5.133192E+002,-1.348538E+002,5.077395E+002
1.090000E-002,5.087128E+003,7.905036E+002,-7.902599E+002,-3.784654E+002,-2.436114E-001,5.133192E+002,-1.348538E+002,5.077395E+002
1.092000E-002,5.287937E+003,8.165796E+002,-8.163063E+002,-3.943449E+002,-2.733009E-001,5.153887E+002,-1.210438E+002,5.097568E+002
1.094000E-002,5.287937E+003,8.165796E+002,-8.163063E+002,-3.943449E+002,-2.733009E-001,5.153887E+002,-1.210438E+002,5.097568E+002
1.096000E-002,5.287937E+003,8.165796E+002,-8.163063E+002,-3.943449E+002,-2.733009E-001,5.153887E+002,-1.210438E+002,5.097568E+002
1.098000E-002,5.287937E+003,8.165796E+002,-8.163063E+002,-3.943449E+002,-2.733009E-001,5.153887E+002,-1.210438E+002,5.097568E+002
1.100000E-002,5.287937E+003,8.165796E+002,-8.163063E+002,-3.943449E+002,-2.733009E-001,5.153887E+002,-1.210438E+002,5.097568E+002
1.102000E-002,5.449137E+003,8.367380E+002,-8.364352E+002,-4.101608E+002,-3.027206E-001,5.176007E+002,-1.074399E+002,5.119285E+002
1.104000E-002,5.449137E+003,8.367380E+002,-8.364352E+002,-4.101608E+002,-3.027206E-001,5.176007E+002,-1.074399E+002,5.119285E+002
1.106000E-002,5.449137E+003,8.367380E+002,-8.364352E+002,-4.101608E+002,-3.027206E-001,5.176007E+002,-1.074399E+002,5.119285E+002
1.108000E-002,5.449137E+003,8.367380E+002,-8.364352E+002,-4.101608E+002,-3.027206E-001,5.176007E+002,-1.074399E+002,5.119285E+002
1.110000E-002,5.449137E+003,8.367380E+002,-8.364352E+002,-4.101608E+002,-3.027206E-001,5.176007E+002,-1.074399E+002,5.119285E+002
1.112000E-002,5.565125E+003,8.504334E+002,-8.501015E+002,-4.258773E+002,-3.318416E-001,5.199128E+002,-9.403544E+001,5.142133E+002
1.114000E-002,5.565125E+003,8.504334E+002,-8.501015E+002,-4.258773E+002,-3.318416E-001,5.199128E+002,-9.403544E+001,5.142133E+002
1.116000E-002,5.565125E+003,8.504334E+002,-8.501015E+002,-4.258773E+002,-3.318416E-001,5.199128E+002,-9.403544E+001,5.142133E+002
1.118000E-002,5.565125E+003,8.504334E+002,-8.501015E+002,-4.258773E+002,-3.318416E-001,5.199128E+002,-9.403544E+001,5.142133E+002
1.120000E-002,5.565125E+003,8.504334E+002,-8.501015E+002,-4.258773E+002,-3.318416E-001,5.199128E+002,-9.403544E+001,5.142133E+002
1.122000E-002,5.630928E+003,8.571591E+002,-8.567984E+002,-4.414573E+002,-3.606350E-001,5.222791E+002,-8.082187E+001,5.165662E+002
1.124000E-002,5.630928E+003,8.571591E+002,-8.567984E+002,-4.414573E+002,-3.606350E-001,5.222791E+002,-8.082187E+001,5.165662E+002
1.126000E-002,5.630928E+003,8.571591E+002,-8.567984E+002,-4.414573E+002,-3.606350E-001,5.222791E+002,-8.082187E+001,5.165662E+002
1.128000E-002,5.630928E+003,8.571591E+002,-8.567984E+002,-4.414573E+002,-3.606350E-001,5.222791E+002,-8.082187E+001,5.165662E+002
1.130000E-002,5.630928E+003,8.571591E+002,-8.567984E+002,-4.414573E+002,-3.606350E-001,5.222791E+002,-8.082187E+001,5.165662E+002
1.132000E-002,5.642414E+003,8.564560E+002,-8.560669E+002,-4.568620E+002,-3.890726E-001,5.246510E+002,-6.778900E+001,5.189396E+002
1.134000E-002,5.642414E+003,8.564560E+002,-8.560669E+002,-4.568620E+002,-3.890726E-001,5.246510E+002,-6.778900E+001,5.189396E+002
1.136000E-002,5.642414E+003,8.564560E+002,-8.560669E+002,-4.568620E+002,-3.890726E-001,5.246510E+002,-6.778900E+001,5.189396E+002
1.138000E-002,5.642414E+003,8.564560E+002,-8.560669E+002,-4.568620E+002,-3.890726E-001,5.246510E+002,-6.778900E+001,5.189396E+002
1.140000E-002,5.642414E+003,8.564560E+002,-8.560669E+002,-4.568620E+002,-3.890726E-001,5.246510E+002,-6.778900E+001,5.189396E+002
1.142000E-002,5.596410E+003,8.479097E+002,-8.474926E+002,-4.720515E+002,-4.171263E-001,5.269764E+002,-5.492487E+001,5.212821E+002
1.144000E-002,5.596410E+003,8.479097E+002,-8.474926E+002,-4.720515E+002,-4.171263E-001,5.269764E+002,-5.492487E+001,5.212821E+002
1.146000E-002,5.596410E+003,8.479097E+002,-8.474926E+002,-4.720515E+002,-4.171263E-001,5.269764E+002,-5.492487E+001,5.212821E+002
1.148000E-002,5.596410E+003,8.479097E+002,-8.474926E+002,-4.720515E+002,-4.171263E-001,5.269764E+002,-5.492487E+001,5.212821E+002
1.150000E-002,5.596410E+003,8.479097E+002,-8.474926E+002,-4.720515E+002,-4.171263E-001,5.269764E+002,-5.492487E+001,5.212821E+002
1.152000E-002,5.490874E+003,8.311569E+002,-8.307121E+002,-4.869850E+002,-4.447682E-001,5.292012E+002,-4.221629E+001,5.235404E+002
1.154000E-002,5.490874E+003,8.311569E+002,-8.307121E+002,-4.869850E+002,-4.447682E-001,5.292012E+002,-4.221629E+001,5.235404E+002
1.156000E-002,5.490874E+003,8.311569E+002,-8.307121E+002,-4.869850E+002,-4.447682E-001,5.292012E+002,-4.221629E+001,5.235404E+002
1.158000E-002,5.490874E+003,8.311569E+002,-8.307121E+002,-4.869850E+002,-4.447682E-001,5.292012E+002,-4.221629E+001,5.235404E+002
1.160000E-002,5.490874E+003,8.311569E+002,-8.307121E+002,-4.869850E+002,-4.447682E-001,5.292012E+002,-4.221629E+001,5.235404E+002
1.162000E-002,5.325022E+003,8.058877E+002,-8.054157E+002,-5.016203E+002,-4.719712E-001,5.312690E+002,-2.964863E+001,5.256587E+002
1.164000E-002,5.325022E+003,8.058877E+002,-8.054157E+002,-5.016203E+002,-4.719712E-001,5.312690E+002,-2.964863E+001,5.256587E+002
1.166000E-002,5.325022E+003,8.058877E+002,-8.054157E+002,-5.016203E+002,-4.719712E-001,5.312690E+002,-2.964863E+001,5.256587E+002
1.168000E-002,5.325022E+003,8.058877E+002,-8.054157E+002,-5.016203E+002,-4.719712E-001,5.312690E+002,-2.964863E+001,5.256587E+002
1.170000E-002,5.325022E+003,8.058877E+002,-8.054157E+002,-5.016203E+002,-4.719712E-001,5.312690E+002,-2.964863E+001,5.256587E+002
1.172000E-002,5.099416E+003,7.718458E+002,-7.713471E+002,-5.159152E+002,-4.987085E-001,5.331214E+002,-1.720619E+001,5.275793E+002
1.174000E-002,5.099416E+003,7.718458E+002,-7.713471E+002,-5.159152E+002,-4.987085E-001,5.331214E+002,-1.720619E+001,5.275793E+002
1.176000E-002,5.099416E+003,7.718458E+002,-7.713471E+002,-5.159152E+002,-4.987085E-001,5.331214E+002,-1.720619E+001,5.275793E+002
1.178000E-002,5.099416E+003,7.718458E+002,-7.713471E+002,-5.159152E+002,-4.987085E-001,5.331214E+002,-1.720619E+001,5.275793E+002
1.180000E-002,5.099416E+003,7.718458E+002,-7.713471E+002,-5.159152E+002,-4.987085E-001,5.331214E+002,-1.720619E+001,5.275793E+002
1.182000E-002,4.816042E+003,7.288311E+002,-7.283061E+002,-5.298266E+002,-5.249536E-001,5.346990E+002,-4.872440E+000,5.292429E+002
1.184000E-002,4.816042E+003,7.288311E+002,-7.283061E+002,-5.298266E+002,-5.249536E-001,5.346990E+002,-4.872440E+000,5.292429E+002
1.186000E-002,4.816042E+003,7.288311E+002,-7.283061E+002,-5.298266E+002,-5.249536E-001,5.346990E+002,-4.872440E+000,5.292429E+002
1.188000E-002,4.816042E+003,7.288311E+002,-7.283061E+002,-5.298266E+002,-5.249536E-001,5.346990E+002,-4.872440E+000,5.292429E+002
1.190000E-002,4.816042E+003,7.288311E+002,-7.283061E+002,-5.298266E+002,-5.249536E-001,5.346990E+002,-4.872440E+000,5.292429E+002
1.192000E-002,4.475569E+003,6.781785E+002,-6.746555E+002,-5.352715E+002,-3.522969E+000,5.359426E+002,-6.711319E-001,5.305908E+002
1.194000E-002,4.475569E+003,6.781785E+002,-6.746555E+002,-5.352715E+002,-3.522969E+000,5.359426E+002,-6.711319E-001,5.305908E+002
1.196000E-002,4.475569E+003,6.781785E+002,-6.746555E+002,-5.352715E+002,-3.522969E+000,5.359426E+002,-6.711319E-001,5.305908E+002
1.198000E-002,4.475569E+003,6.781785E+002,-6.746555E+002,-5.352715E+002,-3.522969E+000,5.359426E+002,-6.711319E-001,5.305908E+002
1.200000E-002,4.475569E+003,6.781785E+002,-6.746555E+002,-5.352715E+002,-3.522969E+000,5.359426E+002,-6.711319E-001,5.305908E+002
1.202000E-002,4.106775E+003,6.246644E+002,-6.054709E+002,-5.362332E+002,-1.919346E+001,5.368195E+002,-5.862768E-001,5.315904E+002
1.204000E-002,4.106775E+003,6.246644E+002,-6.054709E+002,-5.362332E+002,-1.919346E+001,5.368195E+002,-5.862768E-001,5.315904E+002
1.206000E-002,4.106775E+003,6.246644E+002,-6.054709E+002,-5.362332E+002,-1.919346E+001,5.368195E+002,-5.862768E-001,5.315904E+002
1.208000E-002,4.106775E+003,6.246644E+002,-6.054709E+002,-5.362332E+002,-1.919346E+001,5.368195E+002,-5.862768E-001,5.315904E+002
1.210000E-002,4.106775E+003,6.246644E+002,-6.054709E+002,-5.362332E+002,-1.919346E+001,5.368195E+002,-5.862768E-001,5.315904E+002
1.212000E-002,3.723472E+003,5.685439E+002,-5.203413E+002,-5.368400E+002,-4.820268E+001,5.373121E+002,-4.721381E-001,5.322243E+002
1.214000E-002,3.723472E+003,5.685439E+002,-5.203413E+002,-5.368400E+002,-4.820268E+001,5.373121E+002,-4.721381E-001,5.322243E+002
1.216000E-002,3.723472E+003,5.685439E+002,-5.203413E+002,-5.368400E+002,-4.820268E+001,5.373121E+002,-4.721381E-001,5.322243E+002
1.218000E-002,3.723472E+003,5.685439E+002,-5.203413E+002,-5.368400E+002,-4.820268E+001,5.373121E+002,-4.721381E-001,5.322243E+002
1.220000E-002,3.723472E+003,5.685439E+002,-5.203413E+002,-5.368400E+002,-4.820268E+001,5.373121E+002,-4.721381E-001,5.322243E+002
1.222000E-002,3.336408E+003,5.097107E+002,-4.192888E+002,-5.370748E+002,-9.042198E+001,5.374036E+002,-3.288665E-001,5.324757E+002
1.224000E-002,3.336408E+003,5.097107E+002,-4.192888E+002,-5.370748E+002,-9.042198E+001,5.374036E+002,-3.288665E-001,5.324757E+002
1.226000E-002,3.336408E+003,5.097107E+002,-4.192888E+002,-5.370748E+002,-9.042198E+001,5.374036E+002,-3.288665E-001,5.324757E+002
1.228000E-002,3.336408E+003,5.097107E+002,-4.192888E+002,-5.370748E+002,-9.042198E+001,5.374036E+002,-3.288665E-001,5.324757E+002
1.230000E-002,3.336408E+003,5.097107E+002,-4.192888E+002,-5.370748E+002,-9.042198E+001,5.374036E+002,-3.288665E-001,5.324757E+002
1.232000E-002,2.959005E+003,4.480705E+002,-3.023624E+002,-5.369185E+002,-1.457081E+002,5.370752E+002,-1.566541E-001,5.323258E+002
1.234000E-002,2.959005E+003,4.480705E+002,-3.023624E+002,-5.369185E+002,-1.457081E+002,5.370752E+002,-1.566541E-001,5.323258E+002
1.236000E-002,2.959005E+003,4.480705E+002,-3.023624E+002,-5.369185E+002,-1.457081E+002,5.370752E+002,-1.566541E-001,5.323258E+002
1.238000E-002,2.959005E+003,4.480705E+002,-3.023624E+002,-5.369185E+002,-1.457081E+002,5.370752E+002,-1.566541E-001,5.323258E+002
1.240000E-002,2.959005E+003,4.480705E+002,-3.023624E+002,-5.369185E+002,-1.457081E+002,5.370752E+002,-1.566541E-001,5.323258E+002
1.242000E-002,2.607346E+003,3.835541E+002,-1.696370E+002,-5.363519E+002,-2.139171E+002,5.363076E+002,4.428004E-002,5.317555E+002
1.244000E-002,2.607346E+003,3.835541E+002,-1.696370E+002,-5.363519E+002,-2.139171E+002,5.363076E+002,4.428004E-002,5.317555E+002
1.246000E-002,2.607346E+003,3.835541E+002,-1.696370E+002,-5.363519E+002,-2.139171E+002,5.363076E+002,4.428004E-002,5.317555E+002
1.248000E-002,2.607346E+003,3.835541E+002,-1.696370E+002,-5.363519E+002,-2.139171E+002,5.363076E+002,4.428004E-002,5.317555E+002
1.250000E-002,2.607346E+003,3.835541E+002,-1.696370E+002,-5.363519E+002,-2.139171E+002,5.363076E+002,4.428004E-002,5.317555E+002
1.252000E-002,2.300100E+003,3.161236E+002,-2.121909E+001,-5.353553E+002,-2.949045E+002,5.350816E+002,2.736851E-001,5.307453E+002
1.254000E-002,2.300100E+003,3.161236E+002,-2.121909E+001,-5.353553E+002,-2.949045E+002,5.350816E+002,2.736851E-001,5.307453E+002
1.256000E-002,2.300100E+003,3.161236E+002,-2.121909E+001,-5.353553E+002,-2.949045E+002,5.350816E+002,2.736851E-001,5.307453E+002
1.258000E-002,2.300100E+003,3.161236E+002,-2.121909E+001,-5.353553E+002,-2.949045E+002,5.350816E+002,2.736851E-001,5.307453E+002
1.260000E-002,2.300100E+003,3.161236E+002,-2.121909E+001,-5.353553E+002,-2.949045E+002,5.350816E+002,2.736851E-001,5.307453E+002
1.262000E-002,2.197463E+003,3.171982E+002,-2.237910E-001,-5.341137E+002,-3.169744E+002,3.789525E+002,1.551613E+002,5.294806E+002
1.264000E-002,2.197463E+003,3.171982E+002,-2.237910E-001,-5.341137E+002,-3.169744E+002,3.789525E+002,1.551613E+002,5.294806E+002
1.266000E-002,2.197463E+003,3.171982E+002,-2.237910E-001,-5.341137E+002,-3.169744E+002,3.789525E+002,1.551613E+002,5.294806E+002
1.268000E-002,2.197463E+003,3.171982E+002,-2.237910E-001,-5.341137E+002,-3.169744E+002,3.789525E+002,1.551613E+002,5.294806E+002
1.270000E-002,2.197463E+003,3.171982E+002,-2.237910E-001,-5.341137E+002,-3.169744E+002,3.789525E+002,1.551613E+002,5.294806E+002
1.272000E-002,2.272568E+003,3.331259E+002,-1.937180E-001,-5.329688E+002,-3.329322E+002,3.633435E+002,1.696253E+002,5.283038E+002
1.274000E-002,2.272568E+003,3.331259E+002,-1.937180E-001,-5.329688E+002,-3.329322E+002,3.633435E+002,1.696253E+002,5.283038E+002
1.276000E-002,2.272568E+003,3.331259E+002,-1.937180E-001,-5.329688E+002,-3.329322E+002,3.633435E+002,1.696253E+002,5.283038E+002
1.278000E-002,2.272568E+003,3.331259E+002,-1.937180E-001,-5.329688E+002,-3.329322E+002,3.633435E+002,1.696253E+002,5.283038E+002
1.280000E-002,2.272568E+003,3.331259E+002,-1.937180E-001,-5.329688E+002,-3.329322E+002,3.633435E+002,1.696253E+002,5.283038E+002
1.282000E-002,2.370605E+003,3.528881E+002,-1.634538E-001,-5.319506E+002,-3.527246E+002,3.477023E+002,1.842483E+002,5.272461E+002
1.284000E-002,2.370605E+003,3.528881E+002,-1.634538E-001,-5.319506E+002,-3.527246E+002,3.477023E+002,1.842483E+002,5.272461E+002
1.286000E-002,2.370605E+003,3.528881E+002,-1.634538E-001,-5.319506E+002,-3.527246E+002,3.477023E+002,1.842483E+002,5.272461E+002
1.288000E-002,2.370605E+003,3.528881E+002,-1.634538E-001,-5.319506E+002,-3.527246E+002,3.477023E+002,1.842483E+002,5.272461E+002
1.290000E-002,2.370605E+003,3.528881E+002,-1.634538E-001,-5.319506E+002,-3.527246E+002,3.477023E+002,1.842483E+002,5.272461E+002
1.292000E-002,2.489426E+003,3.759146E+002,-1.330283E-001,-5.310816E+002,-3.757816E+002,3.320550E+002,1.990266E+002,5.263310E+002
1.294000E-002,2.489426E+003,3.759146E+002,-1.330283E-001,-5.310816E+002,-3.757816E+002,3.320550E+002,1.990266E+002,5.263310E+002
1.296000E-002,2.489426E+003,3.759146E+002,-1.330283E-001,-5.310816E+002,-3.757816E+002,3.320550E+002,1.990266E+002,5.263310E+002
1.298000E-002,2.489426E+003,3.759146E+002,-1.330283E-001,-5.310816E+002,-3.757816E+002,3.320550E+002,1.990266E+002,5.263310E+002
1.300000E-002,2.489426E+003,3.759146E+002,-1.330283E-001,-5.310816E+002,-3.757816E+002,3.320550E+002,1.990266E+002,5.263310E+002
1.302000E-002,2.626640E+003,4.016057E+002,-1.024716E-001,-5.303804E+002,-4.015032E+002,3.164260E+002,2.139543E+002,5.255783E+002
1.304000E-002,2.626640E+003,4.016057E+002,-1.024716E-001,-5.303804E+002,-4.015032E+002,3.164260E+002,2.139543E+002,5.255783E+002
1.306000E-002,2.626640E+003,4.016057E+002,-1.024716E-001,-5.303804E+002,-4.015032E+002,3.164260E+002,2.139543E+002,5.255783E+002
1.308000E-002,2.626640E+003,4.016057E+002,-1.024716E-001,-5.303804E+002,-4.015032E+002,3.164260E+002,2.139543E+002,5.255783E+002
1.310000E-002,2.626640E+003,4.016057E+002,-1.024716E-001,-5.303804E+002,-4.015032E+002,3.164260E+002,2.139543E+002,5.255783E+002
1.312000E-002,2.779642E+003,4.293530E+002,-7.181367E-002,-5.298616E+002,-4.292812E+002,3.008377E+002,2.290239E+002,5.250040E+002
1.314000E-002,2.779642E+003,4.293530E+002,-7.181367E-002,-5.298616E+002,-4.292812E+002,3.008377E+002,2.290239E+002,5.250040E+002
1.316000E-002,2.779642E+003,4.293530E+002,-7.181367E-002,-5.298616E+002,-4.292812E+002,3.008377E+002,2.290239E+002,5.250040E+002
1.318000E-002,2.779642E+003,4.293530E+002,-7.181367E-002,-5.298616E+002,-4.292812E+002,3.008377E+002,2.290239E+002,5.250040E+002
1.320000E-002,2.779642E+003,4.293530E+002,-7.181367E-002,-5.298616E+002,-4.292812E+002,3.008377E+002,2.290239E+002,5.250040E+002
1.322000E-002,2.945544E+003,4.585372E+002,-4.108491E-002,-5.295358E+002,-4.584961E+002,2.853104E+002,2.442254E+002,5.246198E+002
1.324000E-002,2.945544E+003,4.585372E+002,-4.108491E-002,-5.295358E+002,-4.584961E+002,2.853104E+002,2.442254E+002,5.246198E+002
1.326000E-002,2.945544E+003,4.585372E+002,-4.108491E-002,-5.295358E+002,-4.584961E+002,2.853104E+002,2.442254E+002,5.246198E+002
1.328000E-002,2.945544E+003,4.585372E+002,-4.108491E-002,-5.295358E+002,-4.584961E+002,2.853104E+002,2.442254E+002,5.246198E+002
1.330000E-002,2.945544E+003,4.585372E+002,-4.108491E-002,-5.295358E+002,-4.584961E+002,2.853104E+002,2.442254E+002,5.246198E+002
1.332000E-002,3.121138E+003,4.885307E+002,-1.031560E-002,-5.294092E+002,-4.885203E+002,2.698624E+002,2.595468E+002,5.244332E+002
1.334000E-002,3.121138E+003,4.885307E+002,-1.031560E-002,-5.294092E+002,-4.885203E+002,2.698624E+002,2.595468E+002,5.244332E+002
1.336000E-002,3.121138E+003,4.885307E+002,-1.031560E-002,-5.294092E+002,-4.885203E+002,2.698624E+002,2.595468E+002,5.244332E+002
1.338000E-002,3.121138E+003,4.885307E+002,-1.031560E-002,-5.294092E+002,-4.885203E+002,2.698624E+002,2.595468E+002,5.244332E+002
1.340000E-002,3.121138E+003,4.885307E+002,-1.031560E-002,-5.294092E+002,-4.885203E+002,2.698624E+002,2.595468E+002,5.244332E+002
1.342000E-002,3.302889E+003,5.187020E+002,2.046388E-002,-5.294839E+002,-5.187225E+002,2.545100E+002,2.749739E+002,5.244475E+002
1.344000E-002,3.302889E+003,5.187020E+002,2.046388E-002,-5.294839E+002,-5.187225E+002,2.545100E+002,2.749739E+002,5.244475E+002
1.346000E-002,3.302889E+003,5.187020E+002,2.046388E-002,-5.294839E+002,-5.187225E+002,2.545100E+002,2.749739E+002,5.244475E+002
1.348000E-002,3.302889E+003,5.187020E+002,2.046388E-002,-5.294839E+002,-5.187225E+002,2.545100E+002,2.749739E+002,5.244475E+002
1.350000E-002,3.302889E+003,5.187020E+002,2.046388E-002,-5.294839E+002,-5.187225E+002,2.545100E+002,2.749739E+002,5.244475E+002
1.352000E-002,3.486946E+003,5.484194E+002,5.122318E-002,-5.297583E+002,-5.484706E+002,2.392675E+002,2.904907E+002,5.246624E+002
1.354000E-002,3.486946E+003,5.484194E+002,5.122318E-002,-5.297583E+002,-5.484706E+002,2.392675E+002,2.904907E+002,5.246624E+002
1.356000E-002,3.486946E+003,5.484194E+002,5.122318E-002,-5.297583E+002,-5.484706E+002,2.392675E+002,2.904907E+002,5.246624E+002
1.358000E-002,3.486946E+003,5.484194E+002,5.122318E-002,-5.297583E+002,-5.484706E+002,2.392675E+002,2.904907E+002,5.246624E+002
1.360000E-002,3.486946E+003,5.484194E+002,5.122318E-002,-5.297583E+002,-5.484706E+002,2.392675E+002,2.904907E+002,5.246624E+002
1.362000E-002,3.669155E+003,5.770529E+002,8.193192E-002,-5.302258E+002,-5.771349E+002,2.241469E+002,3.060789E+002,5.250727E+002
1.364000E-002,3.669155E+003,5.770529E+002,8.193192E-002,-5.302258E+002,-5.771349E+002,2.241469E+002,3.060789E+002,5.250727E+002
1.366000E-002,3.669155E+003,5.770529E+002,8.193192E-002,-5.302258E+002,-5.771349E+002,2.241469E+002,3.060789E+002,5.250727E+002
1.368000E-002,3.669155E+003,5.770529E+002,8.193192E-002,-5.302258E+002,-5.771349E+002,2.241469E+002,3.060789E+002,5.250727E+002
1.370000E-002,3.669155E+003,5.770529E+002,8.193192E-002,-5.302258E+002,-5.771349E+002,2.241469E+002,3.060789E+002,5.250727E+002
1.372000E-002,3.845123E+003,6.039812E+002,1.125598E-001,-5.308758E+002,-6.040937E+002,2.091580E+002,3.217179E+002,5.256688E+002
1.374000E-002,3.845123E+003,6.039812E+002,1.125598E-001,-5.308758E+002,-6.040937E+002,2.091580E+002,3.217179E+002,5.256688E+002
1.376000E-002,3.845123E+003,6.039812E+002,1.125598E-001,-5.308758E+002,-6.040937E+002,2.091580E+002,3.217179E+002,5.256688E+002
1.378000E-002,3.845123E+003,6.039812E+002,1.125598E-001,-5.308758E+002,-6.040937E+002,2.091580E+002,3.217179E+002,5.256688E+002
1.380000E-002,3.845123E+003,6.039812E+002,1.125598E-001,-5.308758E+002,-6.040937E+002,2.091580E+002,3.217179E+002,5.256688E+002
1.382000E-002,4.010288E+003,6.285955E+002,1.430766E-001,-5.316936E+002,-6.287386E+002,1.943084E+002,3.373852E+002,5.264373E+002
1.384000E-002,4.010288E+003,6.285955E+002,1.430766E-001,-5.316936E+002,-6.287386E+002,1.943084E+002,3.373852E+002,5.264373E+002
1.386000E-002,4.010288E+003,6.285955E+002,1.430766E-001,-5.316936E+002,-6.287386E+002,1.943084E+002,3.373852E+002,5.264373E+002
1.388000E-002,4.010288E+003,6.285955E+002,1.430766E-001,-5.316936E+002,-6.287386E+002,1.943084E+002,3.373852E+002,5.264373E+002
1.390000E-002,4.010288E+003,6.285955E+002,1.430766E-001,-5.316936E+002,-6.287386E+002,1.943084E+002,3.373852E+002,5.264373E+002
1.392000E-002,4.159978E+003,6.503010E+002,1.734522E-001,-5.326603E+002,-6.504745E+002,1.796039E+002,3.530563E+002,5.273606E+002
1.394000E-002,4.159978E+003,6.503010E+002,1.734522E-001,-5.326603E+002,-6.504745E+002,1.796039E+002,3.530563E+002,5.273606E+002
1.396000E-002,4.159978E+003,6.503010E+002,1.734522E-001,-5.326603E+002,-6.504745E+002,1.796039E+002,3.530563E+002,5.273606E+002
1.398000E-002,4.159978E+003,6.503010E+002,1.734522E-001,-5.326603E+002,-6.504745E+002,1.796039E+002,3.530563E+002,5.273606E+002
1.400000E-002,4.159978E+003,6.503010E+002,1.734522E-001,-5.326603E+002,-6.504745E+002,1.796039E+002,3.530563E+002,5.273606E+002
1.402000E-002,4.289530E+003,6.685238E+002,2.036566E-001,-5.337535E+002,-6.687275E+002,1.650483E+002,3.687051E+002,5.284173E+002
1.404000E-002,4.289530E+003,6.685238E+002,2.036566E-001,-5.337535E+002,-6.687275E+002,1.650483E+002,3.687051E+002,5.284173E+002
1.406000E-002,4.289530E+003,6.685238E+002,2.036566E-001,-5.337535E+002,-6.687275E+002,1.650483E+002,3.687051E+002,5.284173E+002
1.408000E-002,4.289530E+003,6.685238E+002,2.036566E-001,-5.337535E+002,-6.687275E+002,1.650483E+002,3.687051E+002,5.284173E+002
1.410000E-002,4.289530E+003,6.685238E+002,2.036566E-001,-5.337535E+002,-6.687275E+002,1.650483E+002,3.687051E+002,5.284173E+002
1.412000E-002,4.394386E+003,6.827130E+002,2.336601E-001,-5.349470E+002,-6.829466E+002,1.506433E+002,3.843036E+002,5.295824E+002
