"time","'U@resistance'","'I@variable_0resistance'"
3.48e-005,-1.80789,-1.19748e-006
3.49e-005,-1.80789,-1.19748e-006
3.49e-005,-2.21992,-1.18755e-006
3.5e-005,-2.21992,-1.18755e-006
3.5e-005,-2.61366,-1.18489e-006
3.51e-005,-2.61366,-1.18489e-006
3.51e-005,-3.11818,-0.0164506
3.52e-005,-3.11818,-0.0164506
3.52e-005,-3.59884,-0.0318842
3.53e-005,-3.59884,-0.0318842
3.53e-005,-4.05287,-0.0468089
3.54e-005,-4.05287,-0.0468089
3.54e-005,-4.47888,-0.0611982
3.55e-005,-4.47888,-0.0611982
3.55e-005,-4.8756,-0.075028
3.56e-005,-4.8756,-0.075028
3.56e-005,-5.24195,-0.0882772
3.57e-005,-5.24195,-0.0882772
3.57e-005,-5.57698,-0.100928
3.58e-005,-5.57698,-0.100928
3.58e-005,-5.87991,-0.112966
3.59e-005,-5.87991,-0.112966
3.59e-005,-6.15015,-0.124379
3.6e-005,-6.15015,-0.124379
3.6e-005,-6.38721,-0.135159
3.61e-005,-6.38721,-0.135159
3.61e-005,-6.59079,-0.145299
3.62e-005,-6.59079,-0.145299
3.62e-005,-6.76075,-0.154796
3.63e-005,-6.76075,-0.154796
3.63e-005,-6.89708,-0.163652
3.64e-005,-6.89708,-0.163652
3.64e-005,-6.99994,-0.171868
3.65e-005,-6.99994,-0.171868
3.65e-005,-7.06962,-0.17945
3.66e-005,-7.06962,-0.17945
3.66e-005,-7.10656,-0.186407
3.67e-005,-7.10656,-0.186407
3.67e-005,-7.11133,-0.192748
3.68e-005,-7.11133,-0.192748
3.68e-005,-7.08461,-0.19849
3.69e-005,-7.08461,-0.19849
3.69e-005,-7.02725,-0.203646
3.7e-005,-7.02725,-0.203646
3.7e-005,-6.94016,-0.208234
3.71e-005,-6.94016,-0.208234
3.71e-005,-6.82441,-0.212274
3.72e-005,-6.82441,-0.212274
3.72e-005,-6.68114,-0.215789
3.73e-005,-6.68114,-0.215789
3.73e-005,-6.5116,-0.218802
3.74e-005,-6.5116,-0.218802
3.74e-005,-6.31712,-0.221339
3.75e-005,-6.31712,-0.221339
3.75e-005,-6.09912,-0.223427
3.76e-005,-6.09912,-0.223427
3.76e-005,-5.8591,-0.225093
3.77e-005,-5.8591,-0.225093
3.77e-005,-5.59859,-0.226369
3.78e-005,-5.59859,-0.226369
3.78e-005,-5.31921,-0.227284
3.79e-005,-5.31921,-0.227284
3.79e-005,-5.0226,-0.22787
3.8e-005,-5.0226,-0.22787
3.8e-005,-4.71046,-0.228159
3.81e-005,-4.71046,-0.228159
3.81e-005,-4.38453,-0.228185
3.82e-005,-4.38453,-0.228185
3.82e-005,-4.04654,-0.22798
3.83e-005,-4.04654,-0.22798
3.83e-005,-3.69824,-0.227578
3.84e-005,-3.69824,-0.227578
3.84e-005,-3.34142,-0.227014
3.85e-005,-3.34142,-0.227014
3.85e-005,-2.97783,-0.22632
3.86e-005,-2.97783,-0.22632
3.86e-005,-2.60923,-0.22553
3.87e-005,-2.60923,-0.22553
3.87e-005,-2.23736,-0.224677
3.88e-005,-2.23736,-0.224677
3.88e-005,-1.86394,-0.223795
3.89e-005,-1.86394,-0.223795
3.89e-005,-1.49066,-0.222915
3.9e-005,-1.49066,-0.222915
3.9e-005,-1.11913,-0.222068
3.91e-005,-1.11913,-0.222068
3.91e-005,-0.750938,-0.221285
3.92e-005,-0.750938,-0.221285
3.92e-005,-0.387674,-0.220595
3.93e-005,-0.387674,-0.220595
3.93e-005,-0.0308048,-0.220027
3.94e-005,-0.0308048,-0.220027
3.94e-005,0.31824,-0.219609
3.95e-005,0.31824,-0.219609
3.95e-005,0.658088,-0.219366
3.96e-005,0.658088,-0.219366
3.96e-005,0.987444,-0.219322
3.97e-005,0.987444,-0.219322
3.97e-005,1.30509,-0.219502
3.98e-005,1.30509,-0.219502
3.98e-005,1.60989,-0.219927
3.99e-005,1.60989,-0.219927
3.99e-005,1.90078,-0.220618
4e-005,1.90078,-0.220618
4e-005,2.17679,-0.221592
4.01e-005,2.17679,-0.221592
4.01e-005,2.45093,-2.50113e-007
4.02e-005,2.45093,-2.50113e-007
4.02e-005,2.73578,-4.9729e-007
4.03e-005,2.73578,-4.9729e-007
4.03e-005,3.02966,-7.41811e-007
4.04e-005,3.02966,-7.41811e-007
4.04e-005,3.33068,-9.81793e-007
4.05e-005,3.33068,-9.81793e-007
4.05e-005,3.63673,-1.21543e-006
4.06e-005,3.63673,-1.21543e-006
4.06e-005,3.94555,-1.44101e-006
4.07e-005,3.94555,-1.44101e-006
4.07e-005,4.25473,-1.65691e-006
4.08e-005,4.25473,-1.65691e-006
4.08e-005,4.56172,-1.86165e-006
4.09e-005,4.56172,-1.86165e-006
4.09e-005,4.86391,-2.05388e-006
4.1e-005,4.86391,-2.05388e-006
4.1e-005,5.15859,-2.23238e-006
4.11e-005,5.15859,-2.23238e-006
4.11e-005,5.44304,-2.39609e-006
4.12e-005,5.44304,-2.39609e-006
4.12e-005,5.71454,-2.54411e-006
4.13e-005,5.71454,-2.54411e-006
4.13e-005,5.97038,-2.67572e-006
4.14e-005,5.97038,-2.67572e-006
4.14e-005,6.20792,-2.79036e-006
4.15e-005,6.20792,-2.79036e-006
4.15e-005,6.42461,-2.88765e-006
4.16e-005,6.42461,-2.88765e-006
4.16e-005,6.61799,-2.96737e-006
4.17e-005,6.61799,-2.96737e-006
4.17e-005,6.78578,-3.02949e-006
4.18e-005,6.78578,-3.02949e-006
4.18e-005,6.92585,-3.07414e-006
4.19e-005,6.92585,-3.07414e-006
4.19e-005,7.03626,-3.10163e-006
4.2e-005,7.03626,-3.10163e-006
4.2e-005,7.1153,-3.11241e-006
4.21e-005,7.1153,-3.11241e-006
4.21e-005,7.16149,-3.10709e-006
4.22e-005,7.16149,-3.10709e-006
4.22e-005,7.17361,-3.08642e-006
4.23e-005,7.17361,-3.08642e-006
4.23e-005,7.15069,-3.05129e-006
4.24e-005,7.15069,-3.05129e-006
4.24e-005,7.09205,-3.00269e-006
4.25e-005,7.09205,-3.00269e-006
4.25e-005,6.99732,-2.94174e-006
4.26e-005,6.99732,-2.94174e-006
4.26e-005,6.86641,-2.86961e-006
4.27e-005,6.86641,-2.86961e-006
4.27e-005,6.69951,-2.7876e-006
4.28e-005,6.69951,-2.7876e-006
4.28e-005,6.49715,-2.69703e-006
4.29e-005,6.49715,-2.69703e-006
4.29e-005,6.26013,-2.59929e-006
4.3e-005,6.26013,-2.59929e-006
4.3e-005,5.98955,-2.49578e-006
4.31e-005,5.98955,-2.49578e-006
4.31e-005,5.68678,-2.38793e-006
4.32e-005,5.68678,-2.38793e-006
4.32e-005,5.35348,-2.27716e-006
4.33e-005,5.35348,-2.27716e-006
4.33e-005,4.99155,-2.16488e-006
4.34e-005,4.99155,-2.16488e-006
4.34e-005,4.60313,-2.05246e-006
4.35e-005,4.60313,-2.05246e-006
4.35e-005,4.19059,-1.94122e-006
4.36e-005,4.19059,-1.94122e-006
4.36e-005,3.75649,-1.83244e-006
4.37e-005,3.75649,-1.83244e-006
4.37e-005,3.30357,-1.72729e-006
4.38e-005,3.30357,-1.72729e-006
4.38e-005,2.83471,-1.62688e-006
4.39e-005,2.83471,-1.62688e-006
4.39e-005,2.35293,-1.53223e-006
4.4e-005,2.35293,-1.53223e-006
4.4e-005,1.86133,-1.44424e-006
4.41e-005,1.86133,-1.44424e-006
4.41e-005,1.36309,-1.3637e-006
4.42e-005,1.36309,-1.3637e-006
4.42e-005,0.861421,-1.29128e-006
4.43e-005,0.861421,-1.29128e-006
4.43e-005,0.359555,-1.22751e-006
4.44e-005,0.359555,-1.22751e-006
4.44e-005,-0.139302,-1.17283e-006
4.45e-005,-0.139302,-1.17283e-006
4.45e-005,-0.631984,-1.12751e-006
4.46e-005,-0.631984,-1.12751e-006
4.46e-005,-1.11537,-1.09171e-006
4.47e-005,-1.11537,-1.09171e-006
4.47e-005,-1.58654,-1.06544e-006
4.48e-005,-1.58654,-1.06544e-006
4.48e-005,-2.04259,-1.0486e-006
4.49e-005,-2.04259,-1.0486e-006
4.49e-005,-2.48081,-1.04095e-006
4.5e-005,-2.48081,-1.04095e-006
4.5e-005,-2.89865,-1.04214e-006
4.51e-005,-2.89865,-1.04214e-006
4.51e-005,-3.40947,-0.0206973
4.52e-005,-3.40947,-0.0206973
4.52e-005,-3.89486,-0.0362211
4.53e-005,-3.89486,-0.0362211
4.53e-005,-4.35221,-0.0512093
4.54e-005,-4.35221,-0.0512093
4.54e-005,-4.78014,-0.065635
4.55e-005,-4.78014,-0.065635
4.55e-005,-5.17741,-0.0794752
4.56e-005,-5.17741,-0.0794752
4.56e-005,-5.54296,-0.0927094
4.57e-005,-5.54296,-0.0927094
4.57e-005,-5.87589,-0.10532
4.58e-005,-5.87589,-0.10532
4.58e-005,-6.17546,-0.117294
4.59e-005,-6.17546,-0.117294
4.59e-005,-6.44108,-0.128619
4.6e-005,-6.44108,-0.128619
4.6e-005,-6.67236,-0.139288
4.61e-005,-6.67236,-0.139288
4.61e-005,-6.86903,-0.149296
4.62e-005,-6.86903,-0.149296
4.62e-005,-7.03101,-0.158641
4.63e-005,-7.03101,-0.158641
4.63e-005,-7.15834,-0.167325
4.64e-005,-7.15834,-0.167325
4.64e-005,-7.25126,-0.175351
4.65e-005,-7.25126,-0.175351
4.65e-005,-7.31011,-0.182726
4.66e-005,-7.31011,-0.182726
4.66e-005,-7.33539,-0.189461
4.67e-005,-7.33539,-0.189461
4.67e-005,-7.32776,-0.195566
4.68e-005,-7.32776,-0.195566
4.68e-005,-7.28797,-0.201058
4.69e-005,-7.28797,-0.201058
4.69e-005,-7.21691,-0.205952
4.7e-005,-7.21691,-0.205952
4.7e-005,-7.11561,-0.210269
4.71e-005,-7.11561,-0.210269
4.71e-005,-6.98519,-0.214029
4.72e-005,-6.98519,-0.214029
4.72e-005,-6.82687,-0.217257
4.73e-005,-6.82687,-0.217257
4.73e-005,-6.64197,-0.219977
4.74e-005,-6.64197,-0.219977
4.74e-005,-6.4319,-0.222216
4.75e-005,-6.4319,-0.222216
4.75e-005,-6.19816,-0.224003
4.76e-005,-6.19816,-0.224003
4.76e-005,-5.9423,-0.225368
4.77e-005,-5.9423,-0.225368
4.77e-005,-5.66595,-0.226341
4.78e-005,-5.66595,-0.226341
4.78e-005,-5.37078,-0.226955
4.79e-005,-5.37078,-0.226955
4.79e-005,-5.05851,-0.227242
4.8e-005,-5.05851,-0.227242
4.8e-005,-4.73091,-0.227236
4.81e-005,-4.73091,-0.227236
4.81e-005,-4.38977,-0.226971
4.82e-005,-4.38977,-0.226971
4.82e-005,-4.03688,-0.226482
4.83e-005,-4.03688,-0.226482
4.83e-005,-3.67407,-0.225804
4.84e-005,-3.67407,-0.225804
4.84e-005,-3.30317,-0.22497
4.85e-005,-3.30317,-0.22497
4.85e-005,-2.92598,-0.224017
4.86e-005,-2.92598,-0.224017
4.86e-005,-2.54432,-0.222978
4.87e-005,-2.54432,-0.222978
4.87e-005,-2.15995,-0.221886
4.88e-005,-2.15995,-0.221886
4.88e-005,-1.77464,-0.220777
4.89e-005,-1.77464,-0.220777
4.89e-005,-1.39011,-0.219683
4.9e-005,-1.39011,-0.219683
4.9e-005,-1.00807,-0.218635
4.91e-005,-1.00807,-0.218635
4.91e-005,-0.630079,-0.217665
4.92e-005,-0.630079,-0.217665
4.92e-005,-0.257752,-0.216803
4.93e-005,-0.257752,-0.216803
4.93e-005,0.107398,-0.216077
4.94e-005,0.107398,-0.216077
4.94e-005,0.463914,-0.215516
4.95e-005,0.463914,-0.215516
4.95e-005,0.810424,-0.215146
4.96e-005,0.810424,-0.215146
4.96e-005,1.14562,-0.214991
4.97e-005,1.14562,-0.214991
4.97e-005,1.46828,-0.215076
4.98e-005,1.46828,-0.215076
4.98e-005,1.77726,-0.215421
4.99e-005,1.77726,-0.215421
4.99e-005,2.0715,-0.216048
5e-005,2.0715,-0.216048
5e-005,2.35003,-0.216974
5.01e-005,2.35003,-0.216974
5.01e-005,2.62558,-2.44895e-007
5.02e-005,2.62558,-2.44895e-007
5.02e-005,2.91047,-4.86922e-007
5.03e-005,2.91047,-4.86922e-007
5.03e-005,3.20305,-7.26378e-007
5.04e-005,3.20305,-7.26378e-007
5.04e-005,3.50147,-9.61446e-007
5.05e-005,3.50147,-9.61446e-007
5.05e-005,3.80369,-1.19038e-006
5.06e-005,3.80369,-1.19038e-006
5.06e-005,4.10752,-1.41152e-006
5.07e-005,4.10752,-1.41152e-006
5.07e-005,4.41062,-1.62331e-006
5.08e-005,4.41062,-1.62331e-006
5.08e-005,4.71055,-1.82432e-006
5.09e-005,4.71055,-1.82432e-006
5.09e-005,5.00478,-2.01323e-006
5.1e-005,5.00478,-2.01323e-006
5.1e-005,5.29071,-2.18888e-006
5.11e-005,5.29071,-2.18888e-006
5.11e-005,5.56575,-2.35023e-006
5.12e-005,5.56575,-2.35023e-006
5.12e-005,5.82726,-2.49643e-006
5.13e-005,5.82726,-2.49643e-006
5.13e-005,6.07267,-2.62676e-006
5.14e-005,6.07267,-2.62676e-006
5.14e-005,6.29944,-2.7407e-006
5.15e-005,6.29944,-2.7407e-006
5.15e-005,6.50515,-2.83785e-006
5.16e-005,6.50515,-2.83785e-006
5.16e-005,6.68747,-2.91802e-006
5.17e-005,6.68747,-2.91802e-006
5.17e-005,6.84422,-2.98118e-006
5.18e-005,6.84422,-2.98118e-006
5.18e-005,6.97338,-3.02744e-006
5.19e-005,6.97338,-3.02744e-006
5.19e-005,7.07314,-3.05709e-006
5.2e-005,7.07314,-3.05709e-006
5.2e-005,7.14187,-3.07056e-006
5.21e-005,7.14187,-3.07056e-006
5.21e-005,7.17819,-3.06845e-006
5.22e-005,7.17819,-3.06845e-006
5.22e-005,7.18096,-3.05147e-006
5.23e-005,7.18096,-3.05147e-006
5.23e-005,7.14931,-3.02045e-006
5.24e-005,7.14931,-3.02045e-006
5.24e-005,7.08264,-2.97636e-006
5.25e-005,7.08264,-2.97636e-006
5.25e-005,6.98061,-2.92026e-006
5.26e-005,6.98061,-2.92026e-006
5.26e-005,6.84319,-2.8533e-006
5.27e-005,6.84319,-2.8533e-006
5.27e-005,6.67063,-2.77668e-006
5.28e-005,6.67063,-2.77668e-006
5.28e-005,6.46347,-2.6917e-006
5.29e-005,6.46347,-2.6917e-006
5.29e-005,6.22254,-2.59967e-006
5.3e-005,6.22254,-2.59967e-006
5.3e-005,5.94894,-2.50195e-006
5.31e-005,5.94894,-2.50195e-006
5.31e-005,5.64405,-2.3999e-006
5.32e-005,5.64405,-2.3999e-006
5.32e-005,5.30951,-2.29489e-006
5.33e-005,5.30951,-2.29489e-006
5.33e-005,4.94719,-2.18825e-006
5.34e-005,4.94719,-2.18825e-006
5.34e-005,4.55922,-2.08131e-006
5.35e-005,4.55922,-2.08131e-006
5.35e-005,4.14791,-1.97534e-006
5.36e-005,4.14791,-1.97534e-006
5.36e-005,3.71577,-1.87154e-006
5.37e-005,3.71577,-1.87154e-006
5.37e-005,3.26549,-1.77106e-006
5.38e-005,3.26549,-1.77106e-006
5.38e-005,2.79987,-1.67495e-006
5.39e-005,2.79987,-1.67495e-006
5.39e-005,2.32188,-1.58419e-006
5.4e-005,2.32188,-1.58419e-006
5.4e-005,1.83452,-1.49964e-006
5.41e-005,1.83452,-1.49964e-006
5.41e-005,1.3409,-1.42205e-006
5.42e-005,1.3409,-1.42205e-006
5.42e-005,0.844159,-1.35207e-006
5.43e-005,0.844159,-1.35207e-006
5.43e-005,0.347425,-1.29023e-006
5.44e-005,0.347425,-1.29023e-006
5.44e-005,-0.146177,-1.23691e-006
5.45e-005,-0.146177,-1.23691e-006
5.45e-005,-0.633571,-1.1924e-006
5.46e-005,-0.633571,-1.1924e-006
5.46e-005,-1.11172,-1.15683e-006
5.47e-005,-1.11172,-1.15683e-006
5.47e-005,-1.57779,-1.13024e-006
5.48e-005,-1.57779,-1.13024e-006
5.48e-005,-2.02896,-1.11251e-006
5.49e-005,-2.02896,-1.11251e-006
5.49e-005,-2.4626,-1.10343e-006
5.5e-005,-2.4626,-1.10343e-006
5.5e-005,-2.87624,-1.10266e-006
5.51e-005,-2.87624,-1.10266e-006
5.51e-005,-3.38986,-0.0187594
5.52e-005,-3.38986,-0.0187594
5.52e-005,-3.87813,-0.0343384
5.53e-005,-3.87813,-0.0343384
5.53e-005,-4.33836,-0.0493816
5.54e-005,-4.33836,-0.0493816
5.54e-005,-4.76917,-0.0638626
5.55e-005,-4.76917,-0.0638626
5.55e-005,-5.16932,-0.0777577
5.56e-005,-5.16932,-0.0777577
5.56e-005,-5.53771,-0.0910461
5.57e-005,-5.53771,-0.0910461
5.57e-005,-5.87345,-0.103711
5.58e-005,-5.87345,-0.103711
5.58e-005,-6.17576,-0.115737
5.59e-005,-6.17576,-0.115737
5.59e-005,-6.44407,-0.127113
5.6e-005,-6.44407,-0.127113
5.6e-005,-6.67796,-0.137832
5.61e-005,-6.67796,-0.137832
5.61e-005,-6.87716,-0.147889
5.62e-005,-6.87716,-0.147889
5.62e-005,-7.04157,-0.15728
5.63e-005,-7.04157,-0.15728
5.63e-005,-7.17125,-0.166009
5.64e-005,-7.17125,-0.166009
5.64e-005,-7.26638,-0.174077
5.65e-005,-7.26638,-0.174077
5.65e-005,-7.32734,-0.181493
5.66e-005,-7.32734,-0.181493
5.66e-005,-7.35461,-0.188266
5.67e-005,-7.35461,-0.188266
5.67e-005,-7.34883,-0.194407
5.68e-005,-7.34883,-0.194407
5.68e-005,-7.31077,-0.199931
5.69e-005,-7.31077,-0.199931
5.69e-005,-7.2413,-0.204856
5.7e-005,-7.2413,-0.204856
5.7e-005,-7.14144,-0.2092
5.71e-005,-7.14144,-0.2092
5.71e-005,-7.01231,-0.212985
5.72e-005,-7.01231,-0.212985
5.72e-005,-6.85513,-0.216235
5.73e-005,-6.85513,-0.216235
5.73e-005,-6.67123,-0.218974
5.74e-005,-6.67123,-0.218974
5.74e-005,-6.46201,-0.221229
5.75e-005,-6.46201,-0.221229
5.75e-005,-6.22896,-0.22303
5.76e-005,-6.22896,-0.22303
5.76e-005,-5.97364,-0.224405
5.77e-005,-5.97364,-0.224405
5.77e-005,-5.69767,-0.225385
5.78e-005,-5.69767,-0.225385
5.78e-005,-5.40274,-0.226004
5.79e-005,-5.40274,-0.226004
5.79e-005,-5.09057,-0.226293
5.8e-005,-5.09057,-0.226293
5.8e-005,-4.76291,-0.226286
5.81e-005,-4.76291,-0.226286
5.81e-005,-4.42158,-0.226018
5.82e-005,-4.42158,-0.226018
5.82e-005,-4.06838,-0.225523
5.83e-005,-4.06838,-0.225523
5.83e-005,-3.70512,-0.224836
5.84e-005,-3.70512,-0.224836
5.84e-005,-3.33364,-0.223991
5.85e-005,-3.33364,-0.223991
5.85e-005,-2.95574,-0.223024
5.86e-005,-2.95574,-0.223024
5.86e-005,-2.57324,-0.221969
5.87e-005,-2.57324,-0.221969
5.87e-005,-2.18795,-0.220861
5.88e-005,-2.18795,-0.220861
5.88e-005,-1.80165,-0.219733
5.89e-005,-1.80165,-0.219733
5.89e-005,-1.41599,-0.218617
5.9e-005,-1.41599,-0.218617
5.9e-005,-1.03273,-0.217546
5.91e-005,-1.03273,-0.217546
5.91e-005,-0.653442,-0.216551
5.92e-005,-0.653442,-0.216551
5.92e-005,-0.279759,-0.215663
5.93e-005,-0.279759,-0.215663
5.93e-005,0.0868186,-0.21491
5.94e-005,0.0868186,-0.21491
5.94e-005,0.444835,-0.214321
5.95e-005,0.444835,-0.214321
5.95e-005,0.792897,-0.213921
5.96e-005,0.792897,-0.213921
5.96e-005,1.12968,-0.213736
5.97e-005,1.12968,-0.213736
5.97e-005,1.45396,-0.21379
5.98e-005,1.45396,-0.21379
5.98e-005,1.76459,-0.214104
5.99e-005,1.76459,-0.214104
5.99e-005,2.0605,-0.214698
6e-005,2.0605,-0.214698
6e-005,2.34072,-0.215592
6.01e-005,2.34072,-0.215592
6.01e-005,2.61787,-2.43322e-007
6.02e-005,2.61787,-2.43322e-007
6.02e-005,2.90419,-4.83769e-007
6.03e-005,2.90419,-4.83769e-007
6.03e-005,3.19801,-7.21638e-007
6.04e-005,3.19801,-7.21638e-007
6.04e-005,3.49748,-9.55127e-007
6.05e-005,3.49748,-9.55127e-007
6.05e-005,3.80058,-1.1825e-006
6.06e-005,3.80058,-1.1825e-006
6.06e-005,4.10511,-1.40213e-006
6.07e-005,4.10511,-1.40213e-006
6.07e-005,4.40875,-1.61246e-006
6.08e-005,4.40875,-1.61246e-006
6.08e-005,4.70904,-1.81207e-006
6.09e-005,4.70904,-1.81207e-006
6.09e-005,5.00348,-1.99966e-006
6.1e-005,5.00348,-1.99966e-006
6.1e-005,5.28949,-2.17408e-006
6.11e-005,5.28949,-2.17408e-006
6.11e-005,5.56447,-2.33431e-006
6.12e-005,5.56447,-2.33431e-006
6.12e-005,5.82581,-2.4795e-006
6.13e-005,5.82581,-2.4795e-006
6.13e-005,6.07096,-2.60895e-006
6.14e-005,6.07096,-2.60895e-006
6.14e-005,6.29739,-2.72212e-006
6.15e-005,6.29739,-2.72212e-006
6.15e-005,6.5027,-2.81866e-006
6.16e-005,6.5027,-2.81866e-006
6.16e-005,6.68458,-2.89836e-006
6.17e-005,6.68458,-2.89836e-006
6.17e-005,6.84086,-2.96118e-006
6.18e-005,6.84086,-2.96118e-006
6.18e-005,6.96956,-3.00727e-006
6.19e-005,6.96956,-3.00727e-006
6.19e-005,7.06886,-3.03689e-006
6.2e-005,7.06886,-3.03689e-006
6.2e-005,7.13717,-3.05049e-006
6.21e-005,7.13717,-3.05049e-006
6.21e-005,7.17313,-3.04865e-006
6.22e-005,7.17313,-3.04865e-006
6.22e-005,7.1756,-3.03208e-006
6.23e-005,7.1756,-3.03208e-006
6.23e-005,7.14374,-3.00162e-006
6.24e-005,7.14374,-3.00162e-006
6.24e-005,7.07695,-2.95823e-006
6.25e-005,7.07695,-2.95823e-006
6.25e-005,6.97492,-2.90295e-006
6.26e-005,6.97492,-2.90295e-006
6.26e-005,6.83763,-2.83692e-006
6.27e-005,6.83763,-2.83692e-006
6.27e-005,6.66532,-2.76136e-006
6.28e-005,6.66532,-2.76136e-006
6.28e-005,6.45856,-2.67753e-006
6.29e-005,6.45856,-2.67753e-006
6.29e-005,6.21817,-2.58675e-006
6.3e-005,6.21817,-2.58675e-006
6.3e-005,5.94527,-2.49034e-006
6.31e-005,5.94527,-2.49034e-006
6.31e-005,5.64122,-2.38968e-006
6.32e-005,5.64122,-2.38968e-006
6.32e-005,5.30768,-2.28609e-006
6.33e-005,5.30768,-2.28609e-006
6.33e-005,4.94651,-2.18093e-006
6.34e-005,4.94651,-2.18093e-006
6.34e-005,4.55982,-2.07549e-006
6.35e-005,4.55982,-2.07549e-006
6.35e-005,4.14993,-1.97102e-006
6.36e-005,4.14993,-1.97102e-006
6.36e-005,3.71935,-1.86873e-006
6.37e-005,3.71935,-1.86873e-006
6.37e-005,3.27073,-1.76975e-006
6.38e-005,3.27073,-1.76975e-006
6.38e-005,2.80689,-1.67511e-006
6.39e-005,2.80689,-1.67511e-006
6.39e-005,2.33076,-1.58577e-006
6.4e-005,2.33076,-1.58577e-006
6.4e-005,1.84535,-1.50259e-006
6.41e-005,1.84535,-1.50259e-006
6.41e-005,1.35373,-1.42632e-006
6.42e-005,1.35373,-1.42632e-006
6.42e-005,0.859025,-1.35758e-006
6.43e-005,0.859025,-1.35758e-006
6.43e-005,0.364354,-1.29689e-006
6.44e-005,0.364354,-1.29689e-006
6.44e-005,-0.127182,-1.24464e-006
6.45e-005,-0.127182,-1.24464e-006
6.45e-005,-0.612525,-1.20109e-006
6.46e-005,-0.612525,-1.20109e-006
6.46e-005,-1.08866,-1.16639e-006
6.47e-005,-1.08866,-1.16639e-006
6.47e-005,-1.55277,-1.14055e-006
6.48e-005,-1.55277,-1.14055e-006
6.48e-005,-2.00206,-1.12347e-006
6.49e-005,-2.00206,-1.12347e-006
6.49e-005,-2.43392,-1.11491e-006
6.5e-005,-2.43392,-1.11491e-006
6.5e-005,-2.84588,-1.11455e-006
6.51e-005,-2.84588,-1.11455e-006
6.51e-005,-3.35929,-0.0190683
6.52e-005,-3.35929,-0.0190683
6.52e-005,-3.8475,-0.0346461
6.53e-005,-3.8475,-0.0346461
6.53e-005,-4.30783,-0.049691
6.54e-005,-4.30783,-0.049691
6.54e-005,-4.73885,-0.064176
6.55e-005,-4.73885,-0.064176
6.55e-005,-5.13934,-0.0780775
6.56e-005,-5.13934,-0.0780775
6.56e-005,-5.5082,-0.0913749
6.57e-005,-5.5082,-0.0913749
6.57e-005,-5.84451,-0.10405
6.58e-005,-5.84451,-0.10405
6.58e-005,-6.14753,-0.11609
6.59e-005,-6.14753,-0.11609
6.59e-005,-6.41665,-0.127482
6.6e-005,-6.41665,-0.127482
6.6e-005,-6.65145,-0.138218
6.61e-005,-6.65145,-0.138218
6.61e-005,-6.85166,-0.148294
6.62e-005,-6.85166,-0.148294
6.62e-005,-7.01717,-0.157707
6.63e-005,-7.01717,-0.157707
6.63e-005,-7.14803,-0.166457
6.64e-005,-7.14803,-0.166457
6.64e-005,-7.24442,-0.17455
6.65e-005,-7.24442,-0.17455
6.65e-005,-7.30671,-0.181991
6.66e-005,-7.30671,-0.181991
6.66e-005,-7.33537,-0.18879
6.67e-005,-7.33537,-0.18879
6.67e-005,-7.33103,-0.194959
6.68e-005,-7.33103,-0.194959
6.68e-005,-7.29445,-0.200511
6.69e-005,-7.29445,-0.200511
6.69e-005,-7.22651,-0.205465
6.7e-005,-7.22651,-0.205465
6.7e-005,-7.12821,-0.209839
6.71e-005,-7.12821,-0.209839
6.71e-005,-7.00067,-0.213655
6.72e-005,-7.00067,-0.213655
6.72e-005,-6.84509,-0.216935
6.73e-005,-6.84509,-0.216935
6.73e-005,-6.66279,-0.219704
6.74e-005,-6.66279,-0.219704
6.74e-005,-6.45518,-0.22199
6.75e-005,-6.45518,-0.22199
6.75e-005,-6.22373,-0.223821
6.76e-005,-6.22373,-0.223821
6.76e-005,-5.97,-0.225226
6.77e-005,-5.97,-0.225226
6.77e-005,-5.69561,-0.226237
6.78e-005,-5.69561,-0.226237
6.78e-005,-5.40222,-0.226885
6.79e-005,-5.40222,-0.226885
6.79e-005,-5.09156,-0.227203
6.8e-005,-5.09156,-0.227203
6.8e-005,-4.76538,-0.227224
6.81e-005,-4.76538,-0.227224
6.81e-005,-4.42548,-0.226983
6.82e-005,-4.42548,-0.226983
6.82e-005,-4.07366,-0.226514
6.83e-005,-4.07366,-0.226514
6.83e-005,-3.71172,-0.225852
6.84e-005,-3.71172,-0.225852
6.84e-005,-3.34151,-0.225032
6.85e-005,-3.34151,-0.225032
6.85e-005,-2.96482,-0.224088
6.86e-005,-2.96482,-0.224088
6.86e-005,-2.58347,-0.223055
6.87e-005,-2.58347,-0.223055
6.87e-005,-2.19927,-0.221967
6.88e-005,-2.19927,-0.221967
6.88e-005,-1.81395,-0.220858
6.89e-005,-1.81395,-0.220858
6.89e-005,-1.4292,-0.219759
6.9e-005,-1.4292,-0.219759
6.9e-005,-1.04676,-0.218704
6.91e-005,-1.04676,-0.218704
6.91e-005,-0.668255,-0.217724
6.92e-005,-0.668255,-0.217724
6.92e-005,-0.295231,-0.216849
6.93e-005,-0.295231,-0.216849
6.93e-005,0.0707635,-0.216107
6.94e-005,0.0707635,-0.216107
6.94e-005,0.428261,-0.215527
6.95e-005,0.428261,-0.215527
6.95e-005,0.775898,-0.215135
6.96e-005,0.775898,-0.215135
6.96e-005,1.11235,-0.214957
6.97e-005,1.11235,-0.214957
6.97e-005,1.43637,-0.215015
6.98e-005,1.43637,-0.215015
6.98e-005,1.74683,-0.215333
6.99e-005,1.74683,-0.215333
