    "time",       "i",   "speed",    "Rarm"
     0.132, 33.949562, 71.555067,   3.80992
     0.133, 33.937943, 72.080044,   3.80848
     0.134, 33.926329, 72.604749,   3.80704
     0.135, 33.914719, 73.129183,    3.8056
     0.136, 33.903112, 73.653346,   3.80416
     0.137, 33.891509, 74.177237,   3.80272
     0.138, 33.879909, 74.700857,   3.80128
     0.139, 33.868314, 75.224205,   3.79984
      0.14, 33.856722, 75.747283,    3.7984
     0.141, 33.845134,  76.27009,   3.79696
     0.142,  33.83355, 76.792626,   3.79552
     0.143, 33.821969, 77.314891,   3.79408
     0.144, 33.810393, 77.836886,   3.79264
     0.145,  33.79882,  78.35861,    3.7912
     0.146,  33.78725, 78.880064,   3.78976
     0.147, 33.775685, 79.401247,   3.78832
     0.148, 33.764123,  79.92216,   3.78688
     0.149, 33.752565, 80.442804,   3.78544
      0.15, 33.741011, 80.963177,     3.784
     0.151, 33.729461,  81.48328,   3.78256
     0.152, 33.717914, 82.003114,   3.78112
     0.153, 33.706372, 82.522678,   3.77968
     0.154, 33.694832, 83.041972,   3.77824
     0.155, 33.683297, 83.560997,    3.7768
     0.156, 33.671766, 84.079753,   3.77536
     0.157, 33.660238, 84.598239,   3.77392
     0.158, 33.648714, 85.116456,   3.77248
     0.159, 33.637193, 85.634404,   3.77104
      0.16, 33.625677, 86.152084,    3.7696
     0.161, 33.614164, 86.669494,   3.76816
     0.162, 33.602655, 87.186636,   3.76672
     0.163,  33.59115, 87.703509,   3.76528
     0.164, 33.579648, 88.220113,   3.76384
     0.165,  33.56815, 88.736449,    3.7624
     0.166, 33.556656, 89.252517,   3.76096
     0.167, 33.545166, 89.768317,   3.75952
     0.168,  33.53368, 90.283848,   3.75808
     0.169, 33.522197, 90.799112,   3.75664
      0.17, 33.510718, 91.314107,    3.7552
     0.171, 33.499242, 91.828835,   3.75376
     0.172, 33.487771, 92.343295,   3.75232
     0.173, 33.476303, 92.857488,   3.75088
     0.174, 33.464839, 93.371413,   3.74944
     0.175, 33.453379,  93.88507,     3.748
     0.176, 33.441922, 94.398461,   3.74656
     0.177, 33.430469, 94.911584,   3.74512
     0.178,  33.41902,  95.42444,   3.74368
     0.179, 33.407575, 95.937029,   3.74224
      0.18, 33.396134, 96.449352,    3.7408
     0.181, 33.384696, 96.961407,   3.73936
     0.182, 33.373262, 97.473196,   3.73792
     0.183, 33.361831, 97.984718,   3.73648
     0.184, 33.350405, 98.495974,   3.73504
     0.185, 33.338982, 99.006964,    3.7336
     0.186, 33.327563, 99.517687,   3.73216
     0.187, 33.316148, 100.02814,   3.73072
     0.188, 33.304736, 100.53834,   3.72928
     0.189, 33.293328, 101.04826,   3.72784
      0.19, 33.281924, 101.55792,    3.7264
     0.191, 33.270523, 102.06731,   3.72496
     0.192, 33.259127, 102.57644,   3.72352
     0.193, 33.247734,  103.0853,   3.72208
     0.194, 33.236345,  103.5939,   3.72064
     0.195, 33.224959, 104.10223,    3.7192
     0.196, 33.213578,  104.6103,   3.71776
     0.197,   33.2022,  105.1181,   3.71632
     0.198, 33.190825, 105.62564,   3.71488
     0.199, 33.179455, 106.13291,   3.71344
       0.2, 33.168088, 106.63992,     3.712
     0.201, 33.156725, 107.14666,   3.71056
     0.202, 33.145366, 107.65314,   3.70912
     0.203,  33.13401, 108.15935,   3.70768
     0.204, 33.122658,  108.6653,   3.70624
     0.205,  33.11131, 109.17098,    3.7048
     0.206, 33.099966,  109.6764,   3.70336
     0.207, 33.088625, 110.18156,   3.70192
     0.208, 33.077288, 110.68645,   3.70048
     0.209, 33.065955, 111.19108,   3.69904
      0.21, 33.054626, 111.69544,    3.6976
     0.211,   33.0433, 112.19954,   3.69616
     0.212, 33.031978, 112.70338,   3.69472
     0.213,  33.02066, 113.20695,   3.69328
     0.214, 33.009345, 113.71026,   3.69184
     0.215, 32.998034, 114.21331,    3.6904
     0.216, 32.986727,  114.7161,   3.68896
     0.217, 32.975424, 115.21862,   3.68752
     0.218, 32.964124, 115.72087,   3.68608
     0.219, 32.952828, 116.22287,   3.68464
      0.22, 32.941536,  116.7246,    3.6832
     0.221, 32.930247, 117.22607,   3.68176
     0.222, 32.918963, 117.72728,   3.68032
     0.223, 32.907682, 118.22822,   3.67888
     0.224, 32.896404, 118.72891,   3.67744
     0.225, 32.885131, 119.22933,     3.676
     0.226, 32.873861, 119.72948,   3.67456
     0.227, 32.862595, 120.22938,   3.67312
     0.228, 32.851332, 120.72901,   3.67168
     0.229, 32.840073, 121.22839,   3.67024
      0.23, 32.828818,  121.7275,    3.6688
     0.231, 32.817567, 122.22635,   3.66736
     0.232,  32.80632, 122.72493,   3.66592
     0.233, 32.795076, 123.22326,   3.66448
     0.234, 32.783836, 123.72132,   3.66304
     0.235, 32.772599, 124.21913,    3.6616
     0.236, 32.761366, 124.71667,   3.66016
     0.237, 32.750138, 125.21395,   3.65872
     0.238, 32.738912, 125.71097,   3.65728
     0.239, 32.727691, 126.20773,   3.65584
      0.24, 32.716473, 126.70423,    3.6544
     0.241, 32.705259, 127.20047,   3.65296
     0.242, 32.694048, 127.69645,   3.65152
     0.243, 32.682842, 128.19217,   3.65008
     0.244, 32.671639, 128.68762,   3.64864
     0.245, 32.660439, 129.18282,    3.6472
     0.246, 32.649244, 129.67776,   3.64576
     0.247, 32.638052, 130.17243,   3.64432
     0.248, 32.626864, 130.66685,   3.64288
     0.249, 32.615679, 131.16101,   3.64144
      0.25, 32.604498,  131.6549,      3.64
     0.251, 32.593321, 132.14854,   3.63856
     0.252, 32.582148, 132.64192,   3.63712
     0.253, 32.570978, 133.13504,   3.63568
     0.254, 32.559812,  133.6279,   3.63424
     0.255,  32.54865,  134.1205,    3.6328
     0.256, 32.537492, 134.61284,   3.63136
     0.257, 32.526337, 135.10493,   3.62992
     0.258, 32.515186, 135.59675,   3.62848
     0.259, 32.504038, 136.08831,   3.62704
      0.26, 32.492895, 136.57962,    3.6256
     0.261, 32.481755, 137.07067,   3.62416
     0.262, 32.470618, 137.56146,   3.62272
     0.263, 32.459486, 138.05199,   3.62128
     0.264, 32.448357, 138.54226,   3.61984
     0.265, 32.437232, 139.03228,    3.6184
     0.266,  32.42611, 139.52203,   3.61696
     0.267, 32.414992, 140.01153,   3.61552
     0.268, 32.403878, 140.50077,   3.61408
     0.269, 32.392768, 140.98975,   3.61264
      0.27, 32.381661, 141.47848,    3.6112
     0.271, 32.370558, 141.96695,   3.60976
     0.272, 32.359459, 142.45516,   3.60832
     0.273, 32.348363, 142.94311,   3.60688
     0.274, 32.337271, 143.43081,   3.60544
     0.275, 32.326183, 143.91824,     3.604
     0.276, 32.315099, 144.40542,   3.60256
     0.277, 32.304018, 144.89235,   3.60112
     0.278, 32.292941, 145.37902,   3.59968
     0.279, 32.281867, 145.86543,   3.59824
      0.28, 32.270797, 146.35158,    3.5968
     0.281, 32.259731, 146.83748,   3.59536
     0.282, 32.248669, 147.32312,   3.59392
     0.283,  32.23761, 147.80851,   3.59248
     0.284, 32.226555, 148.29363,   3.59104
     0.285, 32.215504, 148.77851,    3.5896
     0.286, 32.204456, 149.26312,   3.58816
     0.287, 32.193412, 149.74748,   3.58672
     0.288, 32.182372, 150.23159,   3.58528
     0.289, 32.171336, 150.71544,   3.58384
      0.29, 32.160303, 151.19903,    3.5824
     0.291, 32.149274, 151.68237,   3.58096
     0.292, 32.138248, 152.16545,   3.57952
     0.293, 32.127226, 152.64828,   3.57808
     0.294, 32.116208, 153.13085,   3.57664
     0.295, 32.105194, 153.61317,    3.5752
     0.296, 32.094183, 154.09523,   3.57376
     0.297, 32.083176, 154.57703,   3.57232
     0.298, 32.072173, 155.05859,   3.57088
     0.299, 32.061173, 155.53988,   3.56944
       0.3, 32.050177, 156.02093,     3.568
     0.301, 32.039184, 156.50171,   3.56656
     0.302, 32.028196, 156.98225,   3.56512
     0.303, 32.017211, 157.46253,   3.56368
     0.304,  32.00623, 157.94255,   3.56224
     0.305, 31.995252, 158.42232,    3.5608
     0.306, 31.984278, 158.90184,   3.55936
     0.307, 31.973308,  159.3811,   3.55792
     0.308, 31.962341, 159.86011,   3.55648
     0.309, 31.951378, 160.33887,   3.55504
      0.31, 31.940419, 160.81737,    3.5536
     0.311, 31.929464, 161.29562,   3.55216
     0.312, 31.918512, 161.77361,   3.55072
     0.313, 31.907563, 162.25135,   3.54928
     0.314, 31.896619, 162.72884,   3.54784
     0.315, 31.885678, 163.20608,    3.5464
     0.316, 31.874741, 163.68306,   3.54496
     0.317, 31.863807, 164.15979,   3.54352
     0.318, 31.852878, 164.63626,   3.54208
     0.319, 31.841951, 165.11249,   3.54064
      0.32, 31.831029, 165.58846,    3.5392
     0.321,  31.82011, 166.06418,   3.53776
     0.322, 31.809195, 166.53964,   3.53632
     0.323, 31.798284, 167.01486,   3.53488
     0.324, 31.787376, 167.48982,   3.53344
     0.325, 31.776472, 167.96453,     3.532
     0.326, 31.765571, 168.43898,   3.53056
     0.327, 31.754674, 168.91319,   3.52912
     0.328, 31.743781, 169.38714,   3.52768
     0.329, 31.732892, 169.86084,   3.52624
      0.33, 31.722006, 170.33429,    3.5248
     0.331, 31.711124, 170.80749,   3.52336
     0.332, 31.700246, 171.28044,   3.52192
     0.333, 31.689371, 171.75314,   3.52048
     0.334,   31.6785, 172.22558,   3.51904
     0.335, 31.667632, 172.69777,    3.5176
     0.336, 31.656768, 173.16972,   3.51616
     0.337, 31.645908, 173.64141,   3.51472
     0.338, 31.635052, 174.11285,   3.51328
     0.339, 31.624199, 174.58404,   3.51184
      0.34,  31.61335, 175.05498,    3.5104
     0.341, 31.602505, 175.52567,   3.50896
     0.342, 31.591663, 175.99611,   3.50752
     0.343, 31.580825, 176.46629,   3.50608
     0.344,  31.56999, 176.93623,   3.50464
     0.345, 31.559159, 177.40592,    3.5032
     0.346, 31.548332, 177.87536,   3.50176
     0.347, 31.537509, 178.34454,   3.50032
     0.348, 31.526689, 178.81348,   3.49888
     0.349, 31.515873, 179.28217,   3.49744
      0.35,  31.50506, 179.75061,     3.496
     0.351, 31.494251,  180.2188,   3.49456
     0.352, 31.483446, 180.68674,   3.49312
     0.353, 31.472644, 181.15443,   3.49168
     0.354, 31.461847, 181.62187,   3.49024
     0.355, 31.451052, 182.08906,    3.4888
     0.356, 31.440262,   182.556,   3.48736
     0.357, 31.429475,  183.0227,   3.48592
     0.358, 31.418692, 183.48914,   3.48448
     0.359, 31.407912, 183.95534,   3.48304
      0.36, 31.397136, 184.42129,    3.4816
     0.361, 31.386364, 184.88698,   3.48016
     0.362, 31.375595, 185.35243,   3.47872
     0.363,  31.36483, 185.81764,   3.47728
     0.364, 31.354069, 186.28259,   3.47584
     0.365, 31.343311,  186.7473,    3.4744
     0.366, 31.332557, 187.21175,   3.47296
     0.367, 31.321806, 187.67596,   3.47152
     0.368,  31.31106, 188.13993,   3.47008
     0.369, 31.300317, 188.60364,   3.46864
      0.37, 31.289577, 189.06711,    3.4672
     0.371, 31.278841, 189.53033,   3.46576
     0.372, 31.268109,  189.9933,   3.46432
     0.373, 31.257381, 190.45602,   3.46288
     0.374, 31.246656,  190.9185,   3.46144
     0.375, 31.235935, 191.38073,      3.46
     0.376, 31.225217, 191.84271,   3.45856
     0.377, 31.214503, 192.30445,   3.45712
     0.378, 31.203793, 192.76593,   3.45568
     0.379, 31.193086, 193.22718,   3.45424
      0.38, 31.182383, 193.68817,    3.4528
     0.381, 31.171684, 194.14892,   3.45136
     0.382, 31.160988, 194.60942,   3.44992
     0.383, 31.150296, 195.06968,   3.44848
     0.384, 31.139608, 195.52969,   3.44704
     0.385, 31.128923, 195.98945,    3.4456
     0.386, 31.118242, 196.44897,   3.44416
     0.387, 31.107564, 196.90824,   3.44272
     0.388,  31.09689, 197.36727,   3.44128
     0.389,  31.08622, 197.82605,   3.43984
      0.39, 31.075553, 198.28458,    3.4384
     0.391,  31.06489, 198.74287,   3.43696
     0.392, 31.054231, 199.20091,   3.43552
     0.393, 31.043575, 199.65871,   3.43408
     0.394, 31.032923, 200.11626,   3.43264
     0.395, 31.022275, 200.57357,    3.4312
     0.396,  31.01163, 201.03063,   3.42976
     0.397, 31.000989, 201.48745,   3.42832
     0.398, 30.990352, 201.94402,   3.42688
     0.399, 30.979718, 202.40035,   3.42544
       0.4, 30.969088, 202.85643,     3.424
     0.401, 30.958461, 203.31227,   3.42256
     0.402, 30.947838, 203.76786,   3.42112
     0.403, 30.937219, 204.22321,   3.41968
     0.404, 30.926603, 204.67831,   3.41824
     0.405, 30.915991, 205.13318,    3.4168
     0.406, 30.905383, 205.58779,   3.41536
     0.407, 30.894778, 206.04216,   3.41392
     0.408, 30.884177, 206.49629,   3.41248
     0.409, 30.873579, 206.95018,   3.41104
      0.41, 30.862985, 207.40382,    3.4096
     0.411, 30.852395, 207.85721,   3.40816
     0.412, 30.841808, 208.31037,   3.40672
     0.413, 30.831225, 208.76328,   3.40528
     0.414, 30.820646, 209.21595,   3.40384
     0.415,  30.81007, 209.66837,    3.4024
     0.416, 30.799498, 210.12055,   3.40096
     0.417,  30.78893, 210.57249,   3.39952
     0.418, 30.778365, 211.02418,   3.39808
     0.419, 30.767804, 211.47563,   3.39664
      0.42, 30.757246, 211.92684,    3.3952
     0.421, 30.746692, 212.37781,   3.39376
     0.422, 30.736142, 212.82853,   3.39232
     0.423, 30.725595, 213.27901,   3.39088
     0.424, 30.715052, 213.72925,   3.38944
     0.425, 30.704512, 214.17925,     3.388
     0.426, 30.693976,   214.629,   3.38656
     0.427, 30.683444, 215.07852,   3.38512
     0.428, 30.672915, 215.52779,   3.38368
     0.429,  30.66239, 215.97682,   3.38224
      0.43, 30.651869,  216.4256,    3.3808
     0.431, 30.641351, 216.87415,   3.37936
     0.432, 30.630837, 217.32245,   3.37792
     0.433, 30.620327, 217.77051,   3.37648
     0.434,  30.60982, 218.21833,   3.37504
     0.435, 30.599316, 218.66591,    3.3736
     0.436, 30.588817, 219.11325,   3.37216
     0.437, 30.578321, 219.56035,   3.37072
     0.438, 30.567828, 220.00721,   3.36928
     0.439,  30.55734, 220.45382,   3.36784
      0.44, 30.546854,  220.9002,    3.3664
     0.441, 30.536373, 221.34633,   3.36496
     0.442, 30.525895, 221.79222,   3.36352
     0.443,  30.51542, 222.23787,   3.36208
     0.444,  30.50495, 222.68329,   3.36064
     0.445, 30.494483, 223.12846,    3.3592
     0.446, 30.484019, 223.57339,   3.35776
     0.447, 30.473559, 224.01808,   3.35632
     0.448, 30.463103, 224.46253,   3.35488
     0.449,  30.45265, 224.90675,   3.35344
      0.45, 30.442201, 225.35072,     3.352
     0.451, 30.431756, 225.79445,   3.35056
     0.452, 30.421314, 226.23794,   3.34912
     0.453, 30.410876, 226.68119,   3.34768
     0.454, 30.400441, 227.12421,   3.34624
     0.455,  30.39001, 227.56698,    3.3448
     0.456, 30.379583, 228.00952,   3.34336
     0.457, 30.369159, 228.45181,   3.34192
     0.458, 30.358739, 228.89387,   3.34048
     0.459, 30.348322, 229.33569,   3.33904
      0.46, 30.337909, 229.77726,    3.3376
     0.461,   30.3275,  230.2186,   3.33616
     0.462, 30.317094, 230.65971,   3.33472
     0.463, 30.306692, 231.10057,   3.33328
     0.464, 30.296294, 231.54119,   3.33184
     0.465, 30.285899, 231.98158,    3.3304
     0.466, 30.275507, 232.42173,   3.32896
     0.467,  30.26512, 232.86164,   3.32752
     0.468, 30.254736, 233.30131,   3.32608
     0.469, 30.244355, 233.74074,   3.32464
      0.47, 30.233978, 234.17994,    3.3232
     0.471, 30.223605, 234.61889,   3.32176
     0.472, 30.213235, 235.05761,   3.32032
     0.473, 30.202869,  235.4961,   3.31888
     0.474, 30.192507, 235.93434,   3.31744
     0.475, 30.182148, 236.37235,     3.316
     0.476, 30.171793, 236.81012,   3.31456
     0.477, 30.161441, 237.24765,   3.31312
     0.478, 30.151093, 237.68495,   3.31168
     0.479, 30.140748, 238.12201,   3.31024
      0.48, 30.130408, 238.55883,    3.3088
     0.481,  30.12007, 238.99541,   3.30736
     0.482, 30.109737, 239.43176,   3.30592
     0.483, 30.099407, 239.86787,   3.30448
     0.484,  30.08908, 240.30375,   3.30304
     0.485, 30.078757, 240.73939,    3.3016
     0.486, 30.068438, 241.17479,   3.30016
     0.487, 30.058122, 241.60995,   3.29872
     0.488,  30.04781, 242.04488,   3.29728
     0.489, 30.037502, 242.47958,   3.29584
      0.49, 30.027197, 242.91403,    3.2944
     0.491, 30.016895, 243.34826,   3.29296
     0.492, 30.006598, 243.78224,   3.29152
     0.493, 29.996304, 244.21599,   3.29008
     0.494, 29.986013, 244.64951,   3.28864
     0.495, 29.975726, 245.08279,    3.2872
     0.496, 29.965443, 245.51583,   3.28576
     0.497, 29.955163, 245.94864,   3.28432
     0.498, 29.944887, 246.38121,   3.28288
     0.499, 29.934614, 246.81355,   3.28144
       0.5, 29.924346, 247.24565,      3.28
     0.501,  29.91408, 247.67752,   3.27856
     0.502, 29.903818, 248.10916,   3.27712
     0.503,  29.89356, 248.54055,   3.27568
     0.504, 29.883306, 248.97172,   3.27424
     0.505, 29.873055, 249.40265,    3.2728
     0.506, 29.862807, 249.83334,   3.27136
     0.507, 29.852563,  250.2638,   3.26992
     0.508, 29.842323, 250.69403,   3.26848
     0.509, 29.832086, 251.12402,   3.26704
      0.51, 29.821853, 251.55378,    3.2656
     0.511, 29.811624, 251.98331,   3.26416
     0.512, 29.801398,  252.4126,   3.26272
     0.513, 29.791176, 252.84165,   3.26128
     0.514, 29.780957, 253.27048,   3.25984
     0.515, 29.770742, 253.69907,    3.2584
     0.516,  29.76053, 254.12742,   3.25696
     0.517, 29.750322, 254.55554,   3.25552
     0.518, 29.740118, 254.98343,   3.25408
     0.519, 29.729917, 255.41109,   3.25264
      0.52,  29.71972, 255.83851,    3.2512
     0.521, 29.709526,  256.2657,   3.24976
     0.522, 29.699336, 256.69266,   3.24832
     0.523,  29.68915, 257.11938,   3.24688
     0.524, 29.678967, 257.54588,   3.24544
     0.525, 29.668788, 257.97214,     3.244
     0.526, 29.658612, 258.39816,   3.24256
     0.527,  29.64844, 258.82396,   3.24112
     0.528, 29.638271, 259.24952,   3.23968
     0.529, 29.628106, 259.67485,   3.23824
      0.53, 29.617945, 260.09994,    3.2368
     0.531, 29.607787, 260.52481,   3.23536
     0.532, 29.597633, 260.94944,   3.23392
     0.533, 29.587482, 261.37384,   3.23248
     0.534, 29.577335, 261.79801,   3.23104
     0.535, 29.567191, 262.22195,    3.2296
     0.536, 29.557052, 262.64566,   3.22816
     0.537, 29.546915, 263.06913,   3.22672
     0.538, 29.536782, 263.49238,   3.22528
     0.539, 29.526653, 263.91539,   3.22384
      0.54, 29.516528, 264.33817,    3.2224
     0.541, 29.506405, 264.76072,   3.22096
     0.542, 29.496287, 265.18304,   3.21952
     0.543, 29.486172, 265.60513,   3.21808
     0.544, 29.476061, 266.02698,   3.21664
     0.545, 29.465953, 266.44861,    3.2152
     0.546, 29.455849, 266.87001,   3.21376
     0.547, 29.445748, 267.29117,   3.21232
     0.548, 29.435651, 267.71211,   3.21088
     0.549, 29.425558, 268.13281,   3.20944
      0.55, 29.415468, 268.55328,     3.208
     0.551, 29.405381, 268.97353,   3.20656
     0.552, 29.395299, 269.39354,   3.20512
     0.553,  29.38522, 269.81333,   3.20368
     0.554, 29.375144, 270.23288,   3.20224
     0.555, 29.365072,  270.6522,    3.2008
     0.556, 29.355003,  271.0713,   3.19936
     0.557, 29.344939, 271.49016,   3.19792
     0.558, 29.334877,  271.9088,   3.19648
     0.559, 29.324819, 272.32721,   3.19504
      0.56, 29.314765, 272.74538,    3.1936
     0.561, 29.304715, 273.16333,   3.19216
     0.562, 29.294668, 273.58105,   3.19072
     0.563, 29.284624, 273.99854,   3.18928
     0.564, 29.274584,  274.4158,   3.18784
     0.565, 29.264548, 274.83283,    3.1864
     0.566, 29.254515, 275.24963,   3.18496
     0.567, 29.244486, 275.66621,   3.18352
     0.568,  29.23446, 276.08255,   3.18208
     0.569, 29.224438, 276.49867,   3.18064
      0.57, 29.214419, 276.91456,    3.1792
     0.571, 29.204404, 277.33022,   3.17776
     0.572, 29.194393, 277.74565,   3.17632
     0.573, 29.184385, 278.16086,   3.17488
     0.574, 29.174381, 278.57583,   3.17344
     0.575,  29.16438, 278.99058,     3.172
     0.576, 29.154383,  279.4051,   3.17056
     0.577, 29.144389,  279.8194,   3.16912
     0.578, 29.134399, 280.23346,   3.16768
     0.579, 29.124413,  280.6473,   3.16624
      0.58,  29.11443, 281.06091,    3.1648
     0.581,  29.10445, 281.47429,   3.16336
     0.582, 29.094475, 281.88745,   3.16192
     0.583, 29.084502, 282.30038,   3.16048
     0.584, 29.074534, 282.71308,   3.15904
     0.585, 29.064569, 283.12556,    3.1576
     0.586, 29.054607,  283.5378,   3.15616
     0.587, 29.044649, 283.94983,   3.15472
     0.588, 29.034695, 284.36162,   3.15328
     0.589, 29.024744, 284.77319,   3.15184
      0.59, 29.014796, 285.18453,    3.1504
     0.591, 29.004853, 285.59564,   3.14896
     0.592, 28.994912, 286.00653,   3.14752
     0.593, 28.984976,  286.4172,   3.14608
     0.594, 28.975042, 286.82763,   3.14464
     0.595, 28.965113, 287.23784,    3.1432
     0.596, 28.955187, 287.64783,   3.14176
     0.597, 28.945264, 288.05759,   3.14032
     0.598, 28.935346, 288.46712,   3.13888
     0.599,  28.92543, 288.87643,   3.13744
       0.6, 28.915518, 289.28551,     3.136
     0.601,  28.90561, 289.69437,   3.13456
     0.602, 28.895705,   290.103,   3.13312
     0.603, 28.885804,  290.5114,   3.13168
     0.604, 28.875907, 290.91958,   3.13024
     0.605, 28.866013, 291.32754,    3.1288
     0.606, 28.856122, 291.73527,   3.12736
