"Time","dataOut1","dataOut2"
0,1,1
0.00025,1,1
0.02525,1,1
0.05025,1,1
0.07525,1,1
0.10025,1,1
0.12525,1,1
0.15025,1,1
0.17525,1,1
0.20025,1,1
0.22525,1,1
0.25025,1,1
0.27525,1,1
0.30025,1,1
0.32525,1,1
0.35025,1,1
0.37525,1,1
0.40025,1,1
0.42525,1,1
0.45025,1,1
0.47525,1,1
0.50025,1,1
0.52525,1,1
0.55025,1,1
0.57525,1,1
0.60025,1,1
0.62525,1,1
0.65025,1,1
0.67525,1,1
0.70025,1,1
0.72525,1,1
0.75025,1,1
0.77525,1,1
0.80025,1,1
0.82525,1,1
0.850250000000001,1,1
0.875250000000001,1,1
0.900250000000001,1,1
0.925250000000001,1,1
0.950250000000001,1,1
0.975250000000001,1,1
1.00025,1,1
1.02525,1,1
1.05025,1,1
1.07525,1,1
1.10025,1,1
1.12525,1,1
1.15025,1,1
1.17525,1,1
1.20025,1,1
1.22525,1,1
1.25025,1,1
1.27525,1,1
1.30025,1,1
1.32525,1,1
1.35025,1,1
1.37525,1,1
1.40025,1,1
1.42525,1,1
1.45025,1,1
1.47525,1,1
1.50025,1,1
1.52525,1,1
1.55025,1,1
1.57525,1,1
1.60025,1,1
1.62525,1,1
1.65025,1,1
1.67525,1,1
1.70025,1,1
1.72525,1,1
1.75025,1,1
1.77525,1,1
1.80025,1,1
1.82525,1,1
1.85025,1,1
1.87525,1,1
1.90025,1,1
1.92525,1,1
1.95025,1,1
1.97525,1,1
2.00025,1,1
2.02525,1,1
2.05025,1,1
2.07525,1,1
2.10025,1,1
2.12525,1,1
2.15025,1,1
2.17525,1,1
2.20025,1,1
2.22525,1,1
2.25025,1,1
2.27525,1,1
2.30025,1,1
2.32525,1,1
2.35025,1,1
2.37525,1,1
2.40025,1,1
2.42525,1,1
2.45025,1,1
2.47525,1,1
2.50025,1,1
2.52525,1,1
2.55025,1,1
2.57525,1,1
2.60025,1,1
2.62525,1,1
2.65024999999999,1,1
2.67524999999999,1,1
2.70024999999999,1,1
2.72524999999999,1,1
2.75024999999999,1,1
2.77524999999999,1,1
2.80024999999999,1,1
2.82524999999999,1,1
2.85024999999999,1,1
2.87524999999999,1,1
2.90024999999999,1,1
2.92524999999999,1,1
2.95024999999999,1,1
2.97524999999999,1,1
3.00024999999999,1,1
3.02524999999999,1,1
3.05024999999999,1,1
3.07524999999999,1,1
3.10024999999999,1,1
3.12524999999999,1,1
3.15024999999999,1,1
3.17524999999999,1,1
3.20024999999999,1,1
3.22524999999999,1,1
3.25024999999999,1,1
3.27524999999999,1,1
3.30024999999999,1,1
3.32524999999999,1,1
3.35024999999999,1,1
3.37524999999999,1,1
3.40024999999999,1,1
3.42524999999999,1,1
3.45024999999999,1,1
3.47524999999999,1,1
3.50024999999999,1,1
3.52524999999999,1,1
3.55024999999999,1,1
3.57524999999999,1,1
3.60024999999999,1,1
3.62524999999999,1,1
3.65024999999999,1,1
3.67524999999999,1,1
3.70024999999999,1,1
3.72524999999999,1,1
3.75024999999999,1,1
3.77524999999999,1,1
3.80024999999999,1,1
3.82524999999999,1,1
3.85024999999999,1,1
3.87524999999999,1,1
3.90024999999999,1,1
3.92524999999999,1,1
3.95024999999999,1,1
3.97524999999999,1,1
4.00024999999999,1,1
4.02524999999999,1,1
4.05024999999999,1,1
4.07524999999999,1,1
4.10024999999999,1,1
4.12524999999999,1,1
4.15024999999999,1,1
4.17524999999999,1,1
4.20024999999999,1,1
4.22524999999999,1,1
4.25024999999999,1,1
4.27524999999999,1,1
4.30024999999999,1,1
4.32525,1,1
4.35025,1,1
4.37525,1,1
4.40025,1,1
4.42525,1,1
4.45025,1,1
4.47525,1,1
4.50025,1,1
4.52525,1,1
4.55025,1,1
4.57525,1,1
4.60025,1,1
4.62525,1,1
4.65025,1,1
4.67525,1,1
4.70025,1,1
4.72525,1,1
4.75025,1,1
4.77525,1,1
4.80025,1,1
4.82525,1,1
