    "time",    "C1.v",    "C3.v",    "C5.v",    "L1.i",    "L2.i"
         0,         0,         0,         0,         0,         0
      0.96,         0,         0,         0,         0,         0
      1.02,0.015196181,0.001715371,0.00091241048,0.00010385239,9.3796118e-006
      1.08,0.059381866,0.0066963393,0.0034962099,0.0016316654,0.00014932286
      1.14,0.10147922,0.011465241,0.005879391,0.004922601,0.00045637575
       1.2,0.14151446,0.016071699,0.0081024907,0.0098863896,0.00092999591
      1.26,0.17951508,0.02055996,0.010200805,0.016436305,0.0015703679
      1.32,0.21551073,0.024972408,0.012207577,0.024484269,0.0023782438
      1.38,0.24953354,0.029349285,0.014153791,0.033940835,0.0033550433
      1.44,0.28161752,0.033727981,0.016067712,0.044716843,0.0045028585
       1.5,0.31179848,0.038143708,0.017975604,0.056722999,0.0058243395
      1.56,0.34011451,0.042628678,0.019901088,0.069870179,0.0073228842
      1.62,0.36660522,0.047212975,0.021866013,0.084069617,0.0090023985
      1.68,0.39131169,0.051924557,0.023890553,0.099233021,0.010867277
      1.74, 0.4142765,0.05678902,0.025993114,0.11527275,0.012922437
       1.8,0.43554405,0.061829267,0.02819004,0.13210211,0.015173351
      1.86,0.45516014,0.067065757,0.030495961,0.14963548,0.017625947
      1.92,0.47317191,0.07251666,0.032923966,0.16778853,0.020286532
      1.98,0.48962757,0.078197956,0.035485781,0.18647829,0.023161719
      2.04,0.50457635,0.08412344,0.038191818,0.20562338,0.026258378
       2.1,0.51806844,0.090304744,0.041051235,0.22514411,0.029583584
      2.16,0.53015488,0.096751353,0.044071982,0.24496261,0.033144552
      2.22,0.54088744,0.10347066,0.047260883,  0.265003,0.036948577
      2.28,0.55031853,0.11046804,0.050623701,0.28519151,0.041002965
      2.34,0.55850106,0.11774688,0.054165237,0.30545658,0.045314949
       2.4,0.56548832,0.12530868,0.05788938,0.32572902,0.049891628
      2.46, 0.5713339,0.13315308,0.061799172,0.34594205,0.054739895
      2.52,0.57609157,0.14127795,0.065896854,0.36603142,0.05986638
      2.58,0.57981518,0.14967944,0.070183924,0.38593547,0.06527737
      2.64,0.58255854,0.15835206,0.074661188,0.40559526,0.070978749
       2.7,0.58437533,0.16728875,0.079328816,0.42495461,0.076975925
      2.76,0.58531897,0.17648096,0.084186377,0.44396015,0.08327377
      2.82,0.58544256, 0.1859187,0.089232885,0.46256139,0.089876557
      2.88,0.58479875,0.19559068,0.094466838,0.48071078,0.096787903
      2.94,0.58343967,0.20548431,0.09988625,0.49836371,0.10401071
         3,0.58141681,0.21558585,0.10548869,0.51547858,0.11154712
      3.06,0.57878096,0.22588045, 0.1112713,0.53201677,0.11939846
      3.12,0.57558211,0.23635226,0.11723084,0.54794273,0.12756518
      3.18,0.57186936,0.24698448,0.12336371, 0.5632239,0.13604685
      3.24,0.56769087, 0.2577595,0.12966596,0.57783077, 0.1448421
       3.3,0.56309377,0.26865892,0.13613332,0.59173686,0.15394857
      3.36,0.55812406,0.27966368,0.14276122,0.60491867,0.16336291
      3.42,0.55282659,0.29075415,0.14954482,0.61735571,0.17308076
      3.48,0.54724499,0.30191018,  0.156479, 0.6290304,0.18309669
      3.54,0.54142158, 0.3131112,0.16355841,0.63992813,0.19340423
       3.6,0.53539734,0.32433633,0.17077744,0.65003711,0.20399586
      3.66,0.52921186,0.33556441,0.17813027, 0.6593484,0.21486295
      3.72, 0.5229033,0.34677415,0.18561087,0.66785582,0.22599583
      3.78,0.51650833,0.35794414,  0.193213,0.67555589,0.23738376
      3.84,0.51006209,  0.369053,0.20093024,0.68244777,0.24901495
       3.9,0.50359819,0.38007938,0.20875596,0.68853318,0.26087655
      3.96,0.49714866,0.39100213,0.21668339,0.69381634,0.27295474
      4.02,0.49074391,0.40180028,0.22470557,0.69830386,0.28523465
      4.08,0.48441276,0.41245318,0.23281538,0.70200469, 0.2977005
      4.14,0.47818235,0.42294055,0.24100557,0.70492999,0.31033554
       4.2,0.47207822,0.43324253,0.24926871,0.70709307,0.32312215
      4.26,0.46612423,0.44333976,0.25759727,0.70850927,0.33604187
      4.32,0.46034257,0.45321346,0.26598356,0.70919587,0.34907541
      4.38,0.45475381,0.46284546,0.27441977,0.70917199,0.36220277
      4.44,0.44937685,0.47221827,0.28289799,0.70845847,0.37540323
       4.5,0.44422894,0.48131513,0.29141018,0.70707776,0.38865541
      4.56,0.43932572,0.49012007,0.29994822,0.70505386, 0.4019374
      4.62,0.43468122,0.49861794,0.30850387,0.70241212,0.41522673
      4.68,0.43030787,0.50679446,0.31706882, 0.6991792,0.42850049
      4.74,0.42621653, 0.5146363,0.32563468,0.69538293,0.44173542
       4.8,0.42241654,0.52213103,  0.334193, 0.6910522, 0.4549079
      4.86, 0.4189157,0.52926724,0.34273526,0.68621684,0.46799411
      4.92,0.41572036,0.53603452, 0.3512529, 0.6809075,0.48097004
      4.98,0.41283542,0.54242351,0.35973731,0.67515555, 0.4938116
      5.04,0.41026437,0.54842589,0.36817988,0.66899296,0.50649467
       5.1,0.40800936,0.55403444,0.37657195,0.66245219,0.51899522
      5.16,0.40607121,0.55924304,0.38490489,0.65556607,0.53128932
      5.22,0.40444947,0.56404666,0.39317006,0.64836769,0.54335328
      5.28,0.40314246, 0.5684414,0.40135885,0.64089031, 0.5551637
      5.34,0.40214735,0.57242447,0.40946268,0.63316723,0.56669753
       5.4,0.40146016, 0.5759942,0.41747304, 0.6252317,0.57793217
      5.46,0.40107587,0.57915003,0.42538147,0.61711681,0.58884556
      5.52,0.40098843,0.58189252,0.43317959, 0.6088554,0.59941618
      5.58,0.40119084,0.58422333,0.44085912,0.60047996,0.60962321
      5.64,0.40167519, 0.5861452,0.44841188,0.59202252,0.61944653
       5.7,0.40243274,0.58766194,0.45582984,0.58351459,0.62886685
      5.76,0.40345395,0.58877839,0.46310509,0.57498707, 0.6378657
      5.82,0.40472859,0.58950046,0.47022988,0.56647013,0.64642557
      5.88,0.40624572,0.58983501,0.47719666,0.55799319, 0.6545299
      5.94,0.40799381, 0.5897899,0.48399803,0.54958478,0.66216318
         6,0.40996081,0.58937393,0.49062684,0.54127254,  0.669311
      6.06,0.41213415,0.58859679,0.49707613,0.53308308,0.67596008
      6.12,0.41450085,0.58746905,0.50333919,0.52504199,0.68209832
