"time","der_T","der_p"
0.444000,-4.046700,564.986455
0.446000,-4.051940,583.543940
0.448000,-4.056016,602.209434
0.450000,-4.058936,620.975140
0.452000,-4.060709,639.834101
0.454000,-4.061346,658.778519
0.456000,-4.060856,677.800880
0.458000,-4.059248,696.893665
0.460000,-4.056531,716.049357
0.462000,-4.052715,735.260440
0.464000,-4.047808,754.519111
0.466000,-4.041822,773.818425
0.468000,-4.034784,793.149377
0.470000,-4.026685,812.505645
0.472000,-4.017533,831.879713
0.474000,-4.007338,851.264065
0.476000,-3.996110,870.651185
0.478000,-3.983857,890.033269
0.480000,-3.970590,909.403378
0.482000,-3.956317,928.753707
0.484000,-3.941048,948.076740
0.486000,-3.924792,967.364962
0.488000,-3.907559,986.610856
0.490000,-3.889357,1005.806907
0.492000,-3.870197,1024.945599
0.494000,-3.850088,1044.019133
0.496000,-3.829038,1063.020561
0.498000,-3.807058,1081.942082
0.500000,-3.784156,1100.776181
0.502000,-3.760343,1119.515064
0.504000,-3.735626,1138.152051
0.506000,-3.710017,1156.678514
0.508000,-3.683523,1175.088043
0.510000,-3.656155,1193.372025
0.512000,-3.627921,1211.524034
0.514000,-3.598832,1229.535472
0.516000,-3.568897,1247.399367
0.518000,-3.538124,1265.108729
0.520000,-3.506523,1282.654988
0.522000,-3.474104,1300.031673
0.524000,-3.440876,1317.230233
0.526000,-3.406847,1334.244178
0.528000,-3.372029,1351.064979
0.530000,-3.336430,1367.685630
0.532000,-3.300058,1384.099102
0.534000,-3.262925,1400.296902
0.536000,-3.225038,1416.272479
0.538000,-3.186408,1432.017366
0.540000,-3.147043,1447.524985
0.542000,-3.106953,1462.786899
0.544000,-3.066147,1477.796500
0.546000,-3.024636,1492.545379
0.548000,-2.982428,1507.026472
0.550000,-2.939531,1521.232683
0.552000,-2.895957,1535.155651
0.554000,-2.851713,1548.788690
0.556000,-2.806811,1562.123472
0.558000,-2.761257,1575.153277
0.560000,-2.715063,1587.869813
0.562000,-2.668238,1600.265959
0.564000,-2.620789,1612.334554
0.566000,-2.572729,1624.067364
0.568000,-2.524082,1635.456488
0.570000,-2.474842,1646.494833
0.572000,-2.425016,1657.175545
0.574000,-2.374615,1667.490471
0.576000,-2.323648,1677.432423
0.578000,-2.272122,1686.994165
0.580000,-2.220050,1696.167613
0.582000,-2.167437,1704.945800
0.584000,-2.114297,1713.320688
0.586000,-2.060636,1721.285262
0.588000,-2.006466,1728.831534
0.590000,-1.951794,1735.952233
0.592000,-1.896629,1742.640039
0.594000,-1.840984,1748.887038
0.596000,-1.784863,1754.686089
0.598000,-1.728280,1760.029333
0.600000,-1.671241,1764.909573
0.602000,-1.613758,1769.319005
0.604000,-1.555839,1773.250268
0.606000,-1.497492,1776.695943
0.608000,-1.438730,1779.648311
0.610000,-1.379558,1782.100034
0.612000,-1.319988,1784.043453
0.614000,-1.260028,1785.471168
0.616000,-1.199690,1786.375582
0.618000,-1.138981,1786.749231
0.620000,-1.077909,1786.584588
0.622000,-1.016486,1785.874150
0.624000,-0.954719,1784.610360
0.626000,-0.892621,1782.785780
0.628000,-0.830197,1780.392787
0.630000,-0.767459,1777.424011
0.632000,-0.704415,1773.871761
0.634000,-0.641076,1769.728734
0.636000,-0.577451,1764.987320
0.638000,-0.513546,1759.639838
0.640000,-0.449375,1753.679093
0.642000,-0.384943,1747.097216
0.644000,-0.320263,1739.887085
0.646000,-0.255342,1732.040757
0.648000,-0.190191,1723.551186
0.650000,-0.124819,1714.410636
0.652000,-0.059232,1704.611290
0.654000,0.006555,1694.146219
0.656000,0.072538,1683.007286
0.658000,0.138703,1671.187643
0.660000,0.205045,1658.679069
0.662000,0.271551,1645.474799
0.664000,0.338213,1631.566955
0.666000,0.405025,1616.947580
0.668000,0.471966,1601.609675
0.670000,0.539038,1585.545209
0.672000,0.606228,1568.747629
0.674000,0.673530,1551.208419
0.676000,0.740932,1532.921114
0.678000,0.808425,1513.877689
0.680000,0.876004,1494.070030
0.682000,0.943653,1473.491805
0.684000,1.011369,1452.134276
0.686000,1.079137,1429.991204
0.688000,1.146953,1407.053755
0.690000,1.214803,1383.315784
0.692000,1.282679,1358.769108
0.694000,1.350576,1333.405447
0.696000,1.418478,1307.218800
0.698000,1.486381,1280.200094
0.700000,1.554272,1252.343427
0.702000,1.554218,1252.339982
0.704000,1.554163,1252.336705
0.706000,1.554108,1252.333429
0.708000,1.554053,1252.330153
0.710000,1.553999,1252.326876
0.712000,1.553944,1252.323600
0.714000,1.553889,1252.320324
0.716000,1.553834,1252.317048
0.718000,1.553779,1252.313772
0.720000,1.553724,1252.310496
0.722000,1.553670,1252.307220
0.724000,1.553615,1252.303945
0.726000,1.553560,1252.300669
0.728000,1.553505,1252.297394
0.730000,1.553450,1252.294118
0.732000,1.553395,1252.290843
0.734000,1.553341,1252.287567
0.736000,1.553286,1252.284292
0.738000,1.553231,1252.281017
0.740000,1.553176,1252.277742
0.742000,1.553121,1252.274467
0.744000,1.553066,1252.271192
0.746000,1.553012,1252.267917
0.748000,1.552957,1252.264642
0.750000,1.552902,1252.261367
0.752000,1.552847,1252.258093
0.754000,1.552792,1252.254818
0.756000,1.552738,1252.251543
0.758000,1.552683,1252.248269
0.760000,1.552628,1252.244995
0.762000,1.552573,1252.241720
0.764000,1.552518,1252.238446
0.766000,1.552464,1252.235172
0.768000,1.552409,1252.231904
0.770000,1.552354,1252.228635
0.772000,1.552299,1252.225367
0.774000,1.552245,1252.222099
0.776000,1.552190,1252.218831
0.778000,1.552135,1252.215563
0.780000,1.552080,1252.212295
0.782000,1.552026,1252.209028
0.784000,1.551971,1252.205760
0.786000,1.551916,1252.202492
0.788000,1.551862,1252.199225
0.790000,1.551807,1252.195957
0.792000,1.551752,1252.192690
0.794000,1.551697,1252.189422
0.796000,1.551643,1252.186155
0.798000,1.551588,1252.182888
0.800000,1.551533,1252.179621
0.802000,1.551479,1252.176354
0.804000,1.551424,1252.173087
0.806000,1.551369,1252.169820
0.808000,1.551314,1252.166553
0.810000,1.551260,1252.163286
0.812000,1.551205,1252.160020
0.814000,1.551150,1252.156753
0.816000,1.551096,1252.153486
0.818000,1.551041,1252.150220
0.820000,1.550986,1252.146954
0.822000,1.550931,1252.143687
0.824000,1.550877,1252.140421
0.826000,1.550822,1252.137155
0.828000,1.550767,1252.133889
0.830000,1.550713,1252.130623
0.832000,1.550658,1252.127357
0.834000,1.550603,1252.124091
0.836000,1.550549,1252.120825
0.838000,1.550494,1252.117560
0.840000,1.550439,1252.114294
0.842000,1.550385,1252.111028
0.844000,1.550330,1252.107763
0.846000,1.550275,1252.104497
0.848000,1.550221,1252.101232
0.850000,1.550166,1252.097967
0.852000,1.550111,1252.094702
0.854000,1.550057,1252.091437
0.856000,1.550002,1252.088171
0.858000,1.549947,1252.084906
0.860000,1.549893,1252.081642
0.862000,1.549838,1252.078377
0.864000,1.549784,1252.075112
0.866000,1.549729,1252.071847
0.868000,1.549674,1252.068588
0.870000,1.549620,1252.065330
0.872000,1.549565,1252.062071
0.874000,1.549510,1252.058812
0.876000,1.549456,1252.055554
0.878000,1.549401,1252.052295
0.880000,1.549347,1252.049037
0.882000,1.549292,1252.045778
0.884000,1.549238,1252.042520
0.886000,1.549183,1252.039262
0.888000,1.549128,1252.036004
0.890000,1.549074,1252.032746
0.892000,1.549019,1252.029488
0.894000,1.548965,1252.026230
0.896000,1.548910,1252.022972
0.898000,1.548856,1252.019714
0.900000,1.548801,1252.016457
0.902000,1.548746,1252.013199
0.904000,1.548692,1252.009942
0.906000,1.548637,1252.006684
0.908000,1.548583,1252.003427
0.910000,1.548528,1252.000169
0.912000,1.548474,1251.996912
0.914000,1.548419,1251.993655
0.916000,1.548364,1251.990398
0.918000,1.548310,1251.987141
0.920000,1.548255,1251.983884
0.922000,1.548201,1251.980627
0.924000,1.548146,1251.977370
0.926000,1.548092,1251.974114
0.928000,1.548037,1251.970857
0.930000,1.547983,1251.967601
0.932000,1.547928,1251.964344
0.934000,1.547874,1251.961088
0.936000,1.547819,1251.957831
0.938000,1.547765,1251.954575
0.940000,1.547710,1251.951319
0.942000,1.547656,1251.948063
0.944000,1.547601,1251.944807
0.946000,1.547546,1251.941551
0.948000,1.547492,1251.938295
0.950000,1.547437,1251.935039
0.952000,1.547383,1251.931783
0.954000,1.547328,1251.928528
0.956000,1.547274,1251.925272
0.958000,1.547219,1251.922016
0.960000,1.547165,1251.918761
0.962000,1.547110,1251.915506
0.964000,1.547056,1251.912250
0.966000,1.547001,1251.908995
0.968000,1.546947,1251.905742
0.970000,1.546893,1251.902490
0.972000,1.546838,1251.899237
0.974000,1.546784,1251.895985
0.976000,1.546729,1251.892733
0.978000,1.546675,1251.889480
0.980000,1.546620,1251.886228
0.982000,1.546566,1251.882976
0.984000,1.546511,1251.879724
0.986000,1.546457,1251.876472
0.988000,1.546402,1251.873220
0.990000,1.546348,1251.869968
0.992000,1.546293,1251.866717
0.994000,1.546239,1251.863465
0.996000,1.546185,1251.860213
0.998000,1.546130,1251.856962
1.000000,1.546076,1251.853710
