"time","J1.w","J2.w","J3.w","J4.w"
0.000000,10.000000,0.000000,0.000000,0.000000
0.000000,10.000000,0.000000,0.000000,0.000000
0.001758,9.983241,0.017578,0.000000,0.000000
0.003090,9.971255,0.030900,0.000000,0.000000
0.005384,9.951655,0.053842,0.000000,0.000000
0.009512,9.920161,0.095116,0.000000,0.000000
0.013640,9.893641,0.136389,0.000000,0.000000
0.017768,9.871652,0.177657,0.000000,0.000000
0.021895,9.854168,0.218920,0.000000,0.000000
0.026023,9.840716,0.260178,0.000000,0.000000
0.030151,9.830718,0.301428,0.000000,0.000000
0.034278,9.824150,0.342671,0.000000,0.000000
0.038406,9.819559,0.383904,0.000000,0.000000
0.042534,9.817601,0.425128,0.000000,0.000000
0.046662,9.816575,0.466340,0.000000,0.000000
0.050789,9.816324,0.507540,0.000000,0.000000
0.057673,9.815595,0.576216,0.000000,0.000000
0.064557,9.811606,0.644850,0.000000,0.000000
0.071440,9.801214,0.713435,0.000000,0.000000
0.078324,9.781709,0.781967,0.000000,0.000000
0.085208,9.750665,0.850440,0.000000,0.000000
0.092091,9.706477,0.918850,0.000000,0.000000
0.098975,9.648280,0.987191,0.000000,0.000000
0.105859,9.575049,1.055458,0.000000,0.000000
0.112742,9.487798,1.123647,0.000000,0.000000
0.119626,9.386491,1.191751,0.000000,0.000000
0.130899,9.195739,1.303080,0.000000,0.000000
0.142171,8.982735,1.414148,0.000000,0.000000
0.153443,8.760210,1.524932,0.000000,0.000000
0.164716,8.541931,1.635410,0.000000,0.000000
0.175988,8.341250,1.745560,0.000000,0.000000
0.187260,8.169485,1.855359,0.000000,0.000000
0.198533,8.034399,1.964787,0.000000,0.000000
0.209805,7.939212,2.073820,0.000000,0.000000
0.221078,7.882055,2.182436,0.000000,0.000000
0.232350,7.856192,2.290615,0.000000,0.000000
0.243622,7.851726,2.398333,0.000000,0.000000
0.254895,7.855294,2.505569,0.000000,0.000000
0.266167,7.853949,2.612303,0.000000,0.000000
0.277439,7.834592,2.718514,0.000000,0.000000
0.288712,7.786821,2.824180,0.000000,0.000000
0.299984,7.702506,2.929279,0.000000,0.000000
0.311257,7.579116,3.033791,0.000000,0.000000
0.322529,7.419088,3.137693,0.000000,0.000000
0.333801,7.229470,3.240966,0.000000,0.000000
0.345074,7.021028,3.343589,0.000000,0.000000
0.356346,6.806933,3.445541,0.000000,0.000000
0.367619,6.601130,3.546802,0.000000,0.000000
0.378891,6.416590,3.647350,0.000000,0.000000
0.390163,6.263564,3.747167,0.000000,0.000000
0.400000,6.161130,3.833658,0.000000,0.000000
0.401758,6.146393,3.831471,0.017578,0.000000
0.402934,6.137053,3.829997,0.029342,0.000000
0.404868,6.122590,3.827557,0.048683,0.000000
0.408298,6.099779,3.823173,0.082984,0.000000
0.415430,6.063577,3.813830,0.154301,0.000000
0.419070,6.050678,3.808939,0.190702,0.000000
0.422710,6.041235,3.803965,0.227102,0.000000
0.426350,6.035018,3.798906,0.263503,0.000000
0.429990,6.031649,3.793762,0.299904,0.000000
0.433630,6.030934,3.788534,0.336305,0.000000
0.437271,6.032255,3.783218,0.372705,0.000000
0.440911,6.035431,3.777816,0.409106,0.000000
0.446484,6.042535,3.769374,0.464844,0.000000
0.452058,6.051101,3.760724,0.520583,0.000000
0.457632,6.059262,3.751865,0.576321,0.000000
0.463206,6.065396,3.742793,0.632059,0.000000
0.468780,6.067834,3.733506,0.687798,0.000000
0.474354,6.065110,3.724002,0.743536,0.000000
0.485016,6.041150,3.705211,0.850157,0.000000
0.495678,5.986640,3.685601,0.956777,0.000000
0.506340,5.898690,3.665158,1.063397,0.000000
0.517002,5.777288,3.643863,1.170018,0.000000
0.527664,5.625977,3.621706,1.276638,0.000000
0.538326,5.452435,3.598670,1.383258,0.000000
0.548988,5.266361,3.574740,1.489879,0.000000
0.559650,5.080550,3.549900,1.596499,0.000000
0.570312,4.905778,3.524136,1.703120,0.000000
0.580974,4.752190,3.497435,1.809740,0.000000
0.591636,4.628141,3.469781,1.916360,0.000000
0.602298,4.539072,3.441161,2.022981,0.000000
0.612960,4.486334,3.411560,2.129601,0.000000
0.623622,4.466133,3.380962,2.236222,0.000000
0.634284,4.473816,3.349357,2.342842,0.000000
0.644946,4.498896,3.316729,2.449462,0.000000
0.655608,4.530201,3.282881,2.556083,0.000000
0.666270,4.556035,3.248065,2.662703,0.000000
0.676932,4.565393,3.212188,2.769323,0.000000
0.687594,4.550292,3.175300,2.875944,0.000000
