"time","J1.w","J2.w","J3.w","J4.w"
0.0000000000000000E+000,1.0000000000000000E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000
1.0000000000000000E-003,9.9900000031706817E+000,9.9999968293183472E-003,0.0000000000000000E+000,0.0000000000000000E+000
2.0000000000000000E-003,9.9803141118208902E+000,1.9999995769890658E-002,0.0000000000000000E+000,0.0000000000000000E+000
3.0000000000000001E-003,9.9709420317557207E+000,2.9999981030353645E-002,0.0000000000000000E+000,0.0000000000000000E+000
4.0000000000000001E-003,9.9618831590998926E+000,3.9999936819365617E-002,0.0000000000000000E+000,0.0000000000000000E+000
5.0000000000000001E-003,9.9531365809092698E+000,4.9999847345631426E-002,0.0000000000000000E+000,0.0000000000000000E+000
6.0000000000000001E-003,9.9447010760873766E+000,5.9999696817927405E-002,0.0000000000000000E+000,0.0000000000000000E+000
7.0000000000000001E-003,9.9365751166060345E+000,6.9999469445126292E-002,0.0000000000000000E+000,0.0000000000000000E+000
8.0000000000000002E-003,9.9287568690289056E+000,7.9999149436222161E-002,0.0000000000000000E+000,0.0000000000000000E+000
9.0000000000000011E-003,9.9212441963364206E+000,8.9998721000355414E-002,0.0000000000000000E+000,0.0000000000000000E+000
1.0000000000000002E-002,9.9140346600503300E+000,9.9998168346837626E-002,0.0000000000000000E+000,0.0000000000000000E+000
1.1000000000000003E-002,9.9071255226557398E+000,1.0999747568517657E-001,0.0000000000000000E+000,0.0000000000000000E+000
1.2000000000000004E-002,9.9005137503182681E+000,1.1999662722510106E-001,0.0000000000000000E+000,0.0000000000000000E+000
1.3000000000000005E-002,9.8941960158936304E+000,1.2999560717658598E-001,0.0000000000000000E+000,0.0000000000000000E+000
1.4000000000000005E-002,9.8881687022266878E+000,1.3999439974987715E-001,0.0000000000000000E+000,0.0000000000000000E+000
1.5000000000000006E-002,9.8824279057366979E+000,1.4999298915551632E-001,0.0000000000000000E+000,0.0000000000000000E+000
1.6000000000000007E-002,9.8769694402852437E+000,1.5999135960436603E-001,0.0000000000000000E+000,0.0000000000000000E+000
1.7000000000000008E-002,9.8717888413229922E+000,1.6998949530763460E-001,0.0000000000000000E+000,0.0000000000000000E+000
1.8000000000000009E-002,9.8668813703112299E+000,1.7998738047690108E-001,0.0000000000000000E+000,0.0000000000000000E+000
1.9000000000000010E-002,9.8622420194137828E+000,1.8998499932414006E-001,0.0000000000000000E+000,0.0000000000000000E+000
2.0000000000000011E-002,9.8578655164546980E+000,1.9998233606174678E-001,0.0000000000000000E+000,0.0000000000000000E+000
