"time","Out1","Out2[1]","Out2[2]","Out3","Out4","Out5"
0,4.99996E-05,1.67E-07,4.99996E-05,0.01005,4.9833E-05,4.96663E-05
0.01,4.99996E-05,1.67E-07,4.99996E-05,0.01005,4.9833E-05,4.96663E-05
0.01,0.000199993,1.33E-06,0.000199993,0.020199999,0.000198666,0.000197338
0.02,0.000199993,1.33E-06,0.000199993,0.020199999,0.000198666,0.000197338
0.02,0.000449966,4.50E-06,0.000449966,0.030449999,0.000445499,0.000441031
0.03,0.000449966,4.50E-06,0.000449966,0.030449999,0.000445499,0.000441031
0.03,0.000799893,1.06658E-05,0.000799893,0.040799999,0.000789332,0.00077877
0.04,0.000799893,1.06658E-05,0.000799893,0.040799999,0.000789332,0.00077877
0.04,0.00124974,2.08307E-05,0.00124974,0.051250001,0.001229165,0.00120859
0.05,0.00124974,2.08307E-05,0.00124974,0.051250001,0.001229165,0.00120859
0.05,0.00179946,3.59935E-05,0.00179946,0.061800004,0.001763998,0.001728536
0.06,0.00179946,3.59935E-05,0.00179946,0.061800004,0.001763998,0.001728536
0.06,0.002449,5.71527E-05,0.002449,0.072450011,0.002392831,0.002336662
0.07,0.002449,5.71527E-05,0.002449,0.072450011,0.002392831,0.002336662
0.07,0.003198294,8.5306E-05,0.003198294,0.083200024,0.003114664,0.003031034
0.08,0.003198294,8.5306E-05,0.003198294,0.083200024,0.003114664,0.003031034
0.08,0.004047267,0.000121451,0.004047267,0.094050046,0.003928498,0.003809728
0.09,0.004047267,0.000121451,0.004047267,0.094050046,0.003928498,0.003809728
0.09,0.004995835,0.000166583,0.004995835,0.105000081,0.004833331,0.004670827
0.1,0.004995835,0.000166583,0.004995835,0.105000081,0.004833331,0.004670827
0.1,0.006043902,0.000221699,0.006043902,0.116050132,0.005828165,0.005612428
0.11,0.006043902,0.000221699,0.006043902,0.116050132,0.005828165,0.005612428
0.11,0.007191365,0.000287793,0.007191365,0.127200206,0.006912,0.006632635
0.12,0.007191365,0.000287793,0.007191365,0.127200206,0.006912,0.006632635
0.12,0.008438107,0.000365857,0.008438107,0.13845031,0.008083836,0.007729564
0.13,0.008438107,0.000365857,0.008438107,0.13845031,0.008083836,0.007729564
0.13,0.009784004,0.000456885,0.009784004,0.149800453,0.009342672,0.00890134
0.14,0.009784004,0.000456885,0.009784004,0.149800453,0.009342672,0.00890134
0.14,0.011228923,0.000561868,0.011228923,0.161250642,0.010687511,0.010146099
0.15,0.011228923,0.000561868,0.011228923,0.161250642,0.010687511,0.010146099
