"time","outputs[1]","outputs[2]"
0.000000,25.000000,20.000000
0.020040,25.000000,20.199735
0.040080,25.000000,20.398916
0.060120,25.000000,20.597542
0.080160,25.000000,20.795618
0.100200,25.000000,20.993143
0.120240,25.000000,21.190120
0.140280,25.000000,21.386551
0.160320,25.000000,21.582438
0.180360,25.000000,21.777782
0.200400,25.000000,21.972584
0.220440,25.000000,22.166848
0.240480,25.000000,22.360573
0.260520,25.000000,22.553763
0.280560,25.000000,22.746419
0.300600,25.000000,22.938542
0.320640,25.000000,23.130134
0.340680,25.000000,23.321197
0.360720,25.000000,23.511732
0.380760,25.000000,23.701742
0.400800,25.000000,23.891228
0.411530,25.000000,23.891228
0.431570,25.000000,24.080191
0.451610,25.000000,24.268633
0.471650,25.000000,24.456557
0.491690,25.000000,24.643962
0.511730,25.000000,24.830852
0.531770,25.000000,25.017227
0.551810,25.000000,25.203090
0.571850,25.000000,25.388442
0.591900,25.000000,25.573284
0.611940,25.000000,25.757618
0.626430,25.000000,25.941446
0.646470,25.000000,25.997864
0.666510,25.000000,25.985880
0.686550,25.000000,25.973920
0.706590,25.000000,25.961983
0.726630,25.000000,25.950070
0.746670,25.000000,25.938182
0.766710,25.000000,25.926317
0.786750,25.000000,25.914475
0.806790,25.000000,25.902657
0.826830,25.000000,25.890863
0.846870,25.000000,25.879093
0.866910,25.000000,25.867346
0.886950,25.000000,25.855622
0.906990,25.000000,25.843922
0.927030,25.000000,25.832245
0.947070,25.000000,25.820592
0.967110,25.000000,25.808962
0.987150,25.000000,25.797355
1.007190,25.000000,25.785771
1.027230,25.000000,25.774211
1.047270,25.000000,25.762673
1.067310,25.000000,25.751159
1.087350,25.000000,25.739667
1.107390,25.000000,25.728199
1.127430,25.000000,25.716753
1.147470,25.000000,25.705331
1.167510,25.000000,25.693931
1.187550,25.000000,25.682554
1.207590,25.000000,25.671200
1.227630,25.000000,25.659868
1.247670,25.000000,25.648559
1.267710,25.000000,25.637273
1.287750,25.000000,25.626009
1.307790,25.000000,25.614767
1.327830,25.000000,25.603549
1.347870,25.000000,25.592352
1.367910,25.000000,25.581178
1.387950,25.000000,25.570026
1.407990,25.000000,25.558897
1.428030,25.000000,25.547790
1.448070,25.000000,25.536705
1.468110,25.000000,25.525642
1.488150,25.000000,25.514601
1.508190,25.000000,25.503582
1.528230,25.000000,25.492585
1.548270,25.000000,25.481611
1.568310,25.000000,25.470658
1.588350,25.000000,25.459727
1.608390,25.000000,25.448818
1.628430,25.000000,25.437931
1.648470,25.000000,25.427065
1.668510,25.000000,25.416221
1.688550,25.000000,25.405399
1.708590,25.000000,25.394599
1.728630,25.000000,25.383820
1.748670,25.000000,25.373062
1.768710,25.000000,25.362326
1.788750,25.000000,25.351612
1.808790,25.000000,25.340919
1.828830,25.000000,25.330247
1.848870,25.000000,25.319597
1.868910,25.000000,25.308968
1.888950,25.000000,25.298360
1.908990,25.000000,25.287773
1.929030,25.000000,25.277208
1.949070,25.000000,25.266663
1.969110,25.000000,25.256140
1.989150,25.000000,25.245638
2.000000,25.000000,25.235156
2.020040,25.083333,25.224696
2.040080,25.166667,25.214256
2.060120,25.250000,25.203838
2.080160,25.333333,25.193440
2.100200,25.416667,25.183063
2.120240,25.500000,25.172707
2.140280,25.583333,25.162371
2.160320,25.666667,25.152056
2.180360,25.750000,25.141762
2.200400,25.833333,25.131488
2.220440,25.916667,25.121235
2.240480,26.000000,25.111002
2.260520,26.083333,25.100790
2.262650,26.083333,25.100790
2.282690,26.166667,25.247302
2.302730,26.250000,25.432532
2.322770,26.333333,25.617253
2.342810,26.416667,25.801466
2.362850,26.500000,25.985174
2.382890,26.583333,26.168377
2.402930,26.666667,26.351078
2.422970,26.750000,26.533278
2.443010,26.833333,26.714977
2.463050,26.916667,26.896179
2.483090,27.000000,27.076885
2.503130,27.083333,27.257095
2.523170,27.166667,27.436812
2.543210,27.250000,27.616037
2.563250,27.333333,27.794772
2.583290,27.416667,27.973018
2.603330,27.500000,28.150776
2.623370,27.583333,28.328049
2.643410,27.666667,28.504838
2.663450,27.750000,28.681143
2.673260,27.750000,28.681143
2.693300,27.833333,28.808651
2.713340,27.916667,28.791050
2.733380,28.000000,28.773485
2.753420,28.083333,28.755955
2.773460,28.166667,28.738459
2.793500,28.250000,28.720999
2.813540,28.333333,28.703574
2.833580,28.416667,28.686183
2.853620,28.500000,28.668827
2.873660,28.583333,28.651506
2.893700,28.666667,28.634219
2.913740,28.750000,28.616967
2.933780,28.833333,28.599750
2.953820,28.916667,28.582567
2.973860,29.000000,28.565418
2.993900,29.083333,28.548303
3.013940,29.166667,28.531223
3.033980,29.250000,28.514177
3.054020,29.333333,28.497164
3.070880,29.416667,28.480186
3.090920,29.500000,28.530965
3.110960,29.583333,28.707199
3.131000,29.666667,28.882952
3.151040,29.750000,29.058226
3.171080,29.833333,29.233021
3.191120,29.916667,29.407340
3.211160,30.000000,29.581184
3.231200,30.083333,29.754554
3.251240,30.166667,29.927452
3.271280,30.250000,30.099878
3.291320,30.333333,30.271836
3.311360,30.416667,30.443326
3.331400,30.500000,30.614349
3.351440,30.583333,30.784907
3.371480,30.666667,30.955001
3.391520,30.750000,31.124633
3.411560,30.833333,31.293804
3.431600,30.916667,31.462516
3.451640,31.000000,31.630770
3.471680,31.083333,31.798567
3.491720,31.166667,31.965909
3.511760,31.250000,32.132797
3.525680,31.333333,32.299233
3.545720,31.416667,32.360377
3.565760,31.500000,32.335680
3.585800,31.583333,32.311032
3.605840,31.666667,32.286433
3.625880,31.750000,32.261883
3.645920,31.833333,32.237383
3.665960,31.916667,32.212931
3.686000,32.000000,32.188529
3.706040,32.083333,32.164175
3.726080,32.166667,32.139870
3.746120,32.250000,32.115613
3.766160,32.333333,32.091405
3.786200,32.416667,32.067245
3.806240,32.500000,32.043133
3.826280,32.583333,32.019070
3.846320,32.666667,31.995054
3.866360,32.750000,31.971087
3.886400,32.833333,31.947168
3.897450,32.833333,31.947168
3.917490,32.916667,31.923296
3.937530,33.000000,32.071241
3.957570,33.083333,32.237844
3.977610,33.166667,32.403994
3.997650,33.250000,32.569695
4.017690,33.333333,32.734947
4.037730,33.416667,32.899751
4.057770,33.500000,33.064109
4.077810,33.583333,33.228023
4.097850,33.666667,33.391493
4.117890,33.750000,33.554520
4.137930,33.833333,33.717107
4.157970,33.916667,33.879255
4.178010,34.000000,34.040965
4.198050,34.083333,34.202237
4.218090,34.166667,34.363074
4.238130,34.250000,34.523477
4.258170,34.333333,34.683448
4.278210,34.416667,34.842986
4.298250,34.500000,35.002094
4.318290,34.583333,35.160774
4.338330,34.666667,35.319025
4.358370,34.750000,35.476851
4.378410,34.833333,35.634251
4.398450,34.916667,35.791227
4.408460,35.000000,35.947781
4.428500,35.083333,36.056888
4.448540,35.166667,36.024805
4.468580,35.250000,35.992786
4.488620,35.333333,35.960831
4.508660,35.416667,35.928939
4.528700,35.500000,35.897112
4.548740,35.583333,35.865348
4.568780,35.666667,35.833647
4.588820,35.750000,35.802010
4.608860,35.833333,35.770436
4.628900,35.916667,35.738925
4.648940,36.000000,35.707477
4.668980,36.083333,35.676092
4.689020,36.166667,35.644769
4.709060,36.250000,35.613510
4.729100,36.333333,35.582312
4.749140,36.416667,35.551177
4.756730,36.416667,35.551177
4.776770,36.500000,35.520104
4.796810,36.583333,35.639771
4.816850,36.666667,35.796733
4.836890,36.750000,35.953272
4.856930,36.833333,36.109389
4.876970,36.916667,36.265087
4.897010,37.000000,36.420365
4.917050,37.083333,36.575227
4.937090,37.166667,36.729672
4.957130,37.250000,36.883702
4.977170,37.333333,37.037318
4.997210,37.416667,37.190521
5.017250,37.500000,37.343313
5.037290,37.583333,37.495695
5.057330,37.666667,37.647669
5.077370,37.750000,37.799234
5.097410,37.833333,37.950393
5.117450,37.916667,38.101147
5.137490,38.000000,38.251496
5.157530,38.083333,38.401443
5.177570,38.166667,38.550988
5.197610,38.250000,38.700133
5.217650,38.333333,38.848878
5.237690,38.416667,38.997225
5.257730,38.500000,39.145175
5.277770,38.583333,39.292729
5.297810,38.666667,39.439889
5.317850,38.750000,39.586655
5.337890,38.833333,39.733029
5.343340,38.916667,39.879012
5.363380,39.000000,39.959714
5.383420,39.083333,39.919833
5.403460,39.166667,39.880031
5.423500,39.250000,39.840308
5.443540,39.333333,39.800665
5.463580,39.416667,39.761102
5.483620,39.500000,39.721617
5.503660,39.583333,39.682211
5.523710,39.666667,39.642884
5.543750,39.750000,39.603636
5.563790,39.833333,39.564466
5.583830,39.916667,39.525374
5.603870,40.000000,39.486360
5.623910,40.083333,39.447425
5.643950,40.166667,39.408567
5.663990,40.250000,39.369786
5.669740,40.250000,39.369786
5.689780,40.333333,39.331084
5.709820,40.416667,39.478141
5.729860,40.500000,39.624805
5.749900,40.583333,39.771077
5.769940,40.666667,39.916958
5.789980,40.750000,40.062449
5.810020,40.833333,40.207552
5.830060,40.916667,40.352267
5.850100,41.000000,40.496596
5.870140,41.083333,40.640540
5.890180,41.166667,40.784100
5.910220,41.250000,40.927277
5.930260,41.333333,41.070073
5.950300,41.416667,41.212487
5.970340,41.500000,41.354522
5.990380,41.583333,41.496179
