"time","FMU_Interface_OUT0_Vehicle_Acceleration","FMU_Interface_OUT1_Vehicle_Velocity","FMU_Interface_OUT2_Vehicle_Distance","FMU_Interface_OUT3_Load_Signal","FMU_Interface_OUT4_Engine_Speed"
11.95,0.038345798,0.004150951,3.41903E-05,0.15042437,801.7161334
12,0.132512024,0.019528161,0.000198629,0.210688257,849.0692239
12.05,0.257034239,0.054109411,0.000690544,0.310651968,908.4313969
12.1,0.438433399,0.116701428,0.001876731,0.454618582,999.6189946
12.15,0.7452239,0.223553779,0.004239614,0.637189072,1140.690475
12.2,1.671404664,0.44415592,0.008876487,0.876295878,1319.309053
12.25,4.216285863,0.93075022,0.017892326,1,1394.260546
12.3,3.937898658,1.768187933,0.036729713,1,1089.163015
12.35,2.521672938,2.339737936,0.065536151,1,956.9275815
12.4,1.84806067,2.725189143,0.100815855,1,993.414382
12.45,1.779464901,3.04114553,0.140872859,1,1134.620433
12.5,2.64655549,3.430175854,0.185672541,1,1259.054593
12.55,3.377511269,3.983354565,0.237007375,0.99723194,1242.447818
12.6,5.06276609,4.833490212,0.297926895,0.835560215,836.6238695
12.65,3.133321977,5.339552633,0.37362522,0.770793269,705.3654306
12.7,1.203877865,5.845615055,0.449323546,0.706026324,574.1069917
12.75,0.556283513,5.984737545,0.531579541,0.732103403,727.3882966
12.8,0.780589925,6.105909472,0.615542367,0.775228343,873.5175007
12.85,1.574595257,6.314509887,0.701671217,0.804989934,976.4909529
12.9,2.726916211,6.691597853,0.791790233,0.799307842,932.721936
12.95,2.3276773,7.174032469,0.888200664,0.704591433,722.1595814
13,1.299109774,7.451695808,0.990058991,0.700733646,688.0170969
13.05,1.259171781,7.681948016,1.095153739,0.714777772,709.2763458
13.1,0.879624686,7.88120201,1.20331198,0.684816364,746.4821347
13.15,1.061540973,8.041090852,1.313840849,0.752433717,832.632524
13.2,1.523167428,8.273181576,1.427062265,0.777199658,883.8940095
13.25,1.949332622,8.587620409,1.544075949,0.72277013,848.0993918
13.3,1.514009883,8.825514393,1.667019877,0.665202339,842.4631739
13.35,1.078687143,9.063408377,1.789963804,0.607634547,836.826956
13.4,0.983992421,9.249050781,1.917133659,0.55452176,853.9673695
13.45,0.904850998,9.419039776,2.046773177,0.511326322,869.6624996
13.5,0.846595332,9.576671957,2.178687842,0.479643034,884.2167217
13.55,0.806396548,9.725439819,2.312730285,0.457401143,897.9524987
13.6,0.782593278,9.868463813,2.44879906,0.443284995,911.1579429
13.65,0.791301282,10.01011412,2.58684474,0.443888871,924.2365545
13.7,0.80357493,10.15364668,2.726870857,0.445975891,937.488954
13.75,0.823214343,10.30005752,2.868910469,0.451078322,951.007107
13.8,0.830660117,10.44890598,3.013000494,0.450855679,964.7503262
13.85,0.844891738,10.59970544,3.159171406,0.453405106,978.6736809
13.9,0.871408306,10.7541725,3.307462225,0.4608086,992.935666
13.95,0.903338617,10.91389978,3.457934949,0.470049146,1007.68333
14,0.935549115,11.07939975,3.610666196,0.478989162,1022.963986
14.05,0.966127192,11.25055069,3.765735296,0.48688663,1038.766399
14.1,0.993747947,11.42693952,3.923217867,0.493280234,1055.052428
14.15,1.017574352,11.60795861,4.083182438,0.497930872,1071.76597
14.2,1.02925388,11.79217271,4.24568335,0.497852339,1088.774507
14.25,1.035012337,11.97795617,4.410753689,0.495578665,1105.927945
14.3,1.039258799,12.16464006,4.578410607,0.492812978,1123.164519
14.35,1.042207693,12.35197151,4.748664854,0.489660218,1140.460883
14.4,1.043997778,12.53972946,4.921523889,0.486191752,1157.796625
14.45,1.044797419,12.72772047,5.096992291,0.482484042,1175.153887
14.5,1.04479192,12.91578295,5.275072176,0.478613873,1192.517746
14.55,1.044168609,13.10378883,5.455763647,0.474653345,1209.876381
14.6,1.043076986,13.29164037,5.639065238,0.470657234,1227.220764
14.65,1.041502726,13.47925197,5.824974213,0.466623873,1244.542994
14.7,1.039630352,13.66655338,6.01348675,0.4626147,1261.836584
14.75,1.03777228,13.85351905,6.204598364,0.458727105,1279.099175
14.8,1.046208383,14.04107742,6.39831084,0.458128138,1296.41649
14.85,1.058092342,14.2304646,6.594640993,0.458569556,1313.90266
14.9,1.051411576,14.42031954,6.793604771,0.455175461,1331.432018
14.95,1.036480089,14.60822952,6.995191918,0.450567175,1348.781797
15,1.025255827,14.7937855,7.199372578,0.447130025,1365.914231
15.05,1.02859756,14.97863235,7.406125479,0.448064063,1382.981192
15.1,1.034726076,15.16426229,7.615451137,0.449591073,1400.120454
15.15,0.842214484,15.33318697,7.827238979,0.391856833,1415.717315
15.2,0.502092652,15.45417418,8.041040098,0.291510986,1426.888097
15.25,0.200580876,15.51740858,8.256120533,0.20307544,1432.726546
15.3,-0.044216341,15.53147629,8.471737789,0.131441092,1434.025422
15.35,-0.205139852,15.50903424,8.68729689,0.084318494,1431.953342
15.4,-0.304160612,15.46319732,8.902381832,0.061956483,1427.721206
15.45,-0.335053603,15.40566765,9.11674895,0.053997358,1422.409476
15.5,-0.342834473,15.34470162,9.330293181,0.051869742,1416.780466
15.55,-0.341041337,15.28306428,9.542985999,0.052166253,1411.089474
15.6,-0.310719335,15.22440605,9.754843432,0.059728285,1405.673543
15.65,-0.2837996,15.17086796,9.965917519,0.066456182,1400.730357
15.7,-0.253723384,15.12234347,10.17628235,0.073928659,1396.250078
15.75,-0.196148799,15.08185501,10.38603372,0.088109773,1392.511767
15.8,-0.158794192,15.04991018,10.59528209,0.09726376,1389.562293
15.85,-0.109358791,15.02577679,10.80414103,0.109621794,1387.334051
15.9,-0.084893401,15.00829417,11.01271097,0.117751566,1385.719875
15.95,-0.05108269,14.99605484,11.2210745,0.127645919,1384.589815
16,-0.025246627,14.9891846,11.42930533,0.135239141,1383.955484
16.05,-0.019313032,14.98517839,11.63746063,0.136957521,1383.585589
16.1,-0.016664947,14.98193217,11.84556557,0.137708975,1383.285864
16.15,-0.0141192,14.97915498,12.05362867,0.138435218,1383.029446
16.2,-0.0115714,14.9768379,12.2616564,0.139167112,1382.81551
16.25,-0.009049793,14.97497871,12.46965513,0.13989621,1382.64385
16.3,-0.006584816,14.97356986,12.67763116,0.140613355,1382.51377
16.35,-0.004204244,14.97259857,12.88559066,0.141310127,1382.424091
16.4,-0.001932872,14.97204732,13.09353959,0.141978942,1382.373193
16.45,0.000207603,14.97189436,13.30148363,0.142613095,1382.359071
16.5,0.002198646,14.97211437,13.50942813,0.143206787,1382.379384
16.55,0.004024899,14.97267892,13.71737809,0.143755136,1382.431509
16.6,0.005674163,14.97355712,13.92533806,0.144254178,1382.512594
16.65,0.007137338,14.97471618,14.13331218,0.144700855,1382.61961
16.7,0.008408325,14.9761219,14.34130411,0.145092994,1382.749401
16.75,0.009483908,14.97773929,14.54931704,0.145429272,1382.898735
16.8,0.010363592,14.97953301,14.75735365,0.145709176,1383.064349
16.85,0.011049432,14.98146784,14.96541616,0.145932956,1383.242993
16.9,0.011545832,14.9835092,15.17350627,0.146101567,1383.431472
16.95,0.011859331,14.98562345,15.38162525,0.146216613,1383.626682
17,0.011998379,14.98777835,15.58977387,0.146280277,1383.825644
17.05,0.011973094,14.98994331,15.7979525,0.146295257,1384.025535
17.1,0.011795025,14.99208971,16.00616106,0.146264694,1384.223713
17.15,0.011476905,14.99419111,16.21439912,0.146192104,1384.417736
17.2,0.011032406,14.99622349,16.42266589,0.146081302,1384.605386
17.25,0.010475903,14.99816532,16.63096026,0.14593634,1384.784676
17.3,0.009822239,14.99999774,16.83928083,0.145761429,1384.953863
17.35,0.009086499,15.00170458,17.04762599,0.145560882,1385.111456
17.4,0.008283804,15.0032724,17.25599388,0.145339046,1385.256213
17.45,0.007429108,15.00469047,17.46438251,0.145100248,1385.387144
17.5,0.006537017,15.00595074,17.67278975,0.144848734,1385.503505
17.55,0.005621625,15.00704774,17.88121335,0.144588625,1385.604792
17.6,0.004696361,15.00797849,18.08965103,0.144323872,1385.690729
17.65,0.003773868,15.00874237,18.29810048,0.144058212,1385.761258
17.7,0.002865883,15.00934095,18.50655939,0.143795141,1385.816524
17.75,0.001983154,15.00977782,18.71502549,0.143537877,1385.856861
17.8,0.001135364,15.01005845,18.92349658,0.143289347,1385.882771
17.85,0.000331079,15.01018991,19.13197052,0.143052161,1385.89491
17.9,-0.000422287,15.01018076,19.34044532,0.142828605,1385.894064
17.95,-0.001118487,15.01004075,19.54891908,0.142620629,1385.881137
18,-0.001752445,15.00978068,19.75739006,0.14242985,1385.857125
18.05,-0.002320239,15.00941214,19.96585668,0.142257553,1385.823098
18.1,-0.002819075,15.00894736,20.17431751,0.142104693,1385.780184
18.15,-0.003247243,15.00839893,20.3827713,0.14197191,1385.729547
18.2,-0.003604064,15.00777968,20.59121699,0.141859539,1385.672372
18.25,-0.003889831,15.00710249,20.79965367,0.141767631,1385.609847
18.3,-0.004105734,15.00638006,21.00808063,0.141695967,1385.543145
18.35,-0.004253786,15.00562485,21.21649733,0.141644083,1385.473416
18.4,-0.004336739,15.00484886,21.4249034,0.14161129,1385.401768
18.45,-0.004357996,15.00406352,21.63329863,0.141596701,1385.329258
18.5,-0.004321522,15.00327964,21.84168295,0.141599254,1385.256882
18.55,-0.004231757,15.00250722,22.05005647,0.14161774,1385.185564
18.6,-0.004093522,15.00175545,22.25841941,0.141650826,1385.116154
18.65,-0.003911933,15.00103263,22.4667721,0.141697082,1385.049415
18.7,-0.003692313,15.00034609,22.67511501,0.141755008,1384.986027
18.75,-0.00344011,14.99970221,22.88344868,0.141823055,1384.926577
18.8,-0.003160817,14.99910636,23.09177374,0.14189965,1384.871563
18.85,-0.0028599,14.99856295,23.30009089,0.141983217,1384.821389
18.9,-0.002542728,14.99807539,23.50840088,0.142072199,1384.776372
18.95,-0.002214508,14.99764613,23.7167045,0.142165077,1384.736739
19,-0.001880236,14.99727672,23.92500257,0.142260383,1384.702631
19.05,-0.001544639,14.99696781,24.13329594,0.142356722,1384.674109
19.1,-0.001212138,14.99671924,24.34158543,0.142452779,1384.651159
19.15,-0.000886811,14.99653008,24.54987188,0.142547333,1384.633693
19.2,-0.000572363,14.99639868,24.75815611,0.142639268,1384.621562
19.25,-0.000272104,14.99632279,24.9664389,0.142727575,1384.614555
19.3,1.10658E-05,14.99629957,25.174721,0.142811366,1384.612411
19.35,0.000274664,14.99632571,25.38300312,0.142889867,1384.614824
19.4,0.000516634,14.99639749,25.59128592,0.142962428,1384.621451
19.45,0.000735336,14.99651084,25.79957001,0.14302852,1384.631917
19.5,0.000929544,14.99666145,26.00785592,0.143087735,1384.645823
19.55,0.001098432,14.99684483,26.21614416,0.143139778,1384.662755
19.6,0.001241557,14.99705635,26.42443514,0.143184472,1384.682285
19.65,0.001358839,14.99729137,26.63272922,0.143221741,1384.703983
19.7,0.001450537,14.99754522,26.8410267,0.143251616,1384.727422
19.75,0.001517222,14.99781335,27.0493278,0.143274218,1384.752178
19.8,0.001559747,14.99809131,27.2576327,0.143289752,1384.777842
19.85,0.001579222,14.99837484,27.46594149,0.143298505,1384.80402
19.9,0.001576974,14.9986599,27.67425423,0.143300828,1384.83034
19.95,0.001554523,14.9989427,27.88257091,0.143297133,1384.856451
20,0.001513544,14.99921975,28.09089149,0.143287879,1384.882031
20.05,0.001455836,14.99948787,28.29921584,0.143273567,1384.906787
20.1,0.001383292,14.9997442,28.50754385,0.14325473,1384.930454
20.15,0.001297866,14.99998625,28.71587531,0.143231921,1384.952803
20.2,0.001201544,15.00021187,28.92421002,0.143205707,1384.973634
20.25,0.001096317,15.00041928,29.13254773,0.14317666,1384.992784
20.3,0.000984154,15.00060704,29.34088819,0.14314535,1385.010121
20.35,0.00086698,15.00077409,29.54923112,0.143112335,1385.025544
20.4,0.000746651,15.00091968,29.75757621,0.14307816,1385.038986
20.45,0.000624938,15.00104341,29.96592318,0.143043345,1385.05041
20.5,0.000503506,15.00114517,30.17427171,0.143008383,1385.059806
20.55,0.000383905,15.00122517,30.3826215,0.142973736,1385.067193
20.6,0.000267554,15.00128387,30.59097226,0.142939829,1385.072612
20.65,0.000155731,15.00132196,30.79932369,0.14290705,1385.076129
20.7,4.95709E-05,15.00134037,31.00767551,0.142875745,1385.077829
20.75,-4.99452E-05,15.00134021,31.21602746,0.142846216,1385.077814
20.8,-0.000141988,15.00132276,31.42437929,0.142818722,1385.076203
20.85,-0.000225881,15.00128943,31.63273076,0.14279348,1385.073126
20.9,-0.000301101,15.00124174,31.84108167,0.142770661,1385.068722
20.95,-0.000367273,15.00118129,32.04943183,0.142750392,1385.063141
21,-0.000424161,15.00110974,32.25778108,0.14273276,1385.056535
21.05,-0.000471669,15.00102877,32.46612926,0.142717813,1385.049059
21.1,-0.000509828,15.00094007,32.67447627,0.142705559,1385.04087
21.15,-0.000538786,15.00084533,32.882822,0.142695971,1385.032122
21.2,-0.000558801,15.00074617,33.09116638,0.14268899,1385.022966
21.25,-0.000570227,15.00064418,33.29950937,0.142684528,1385.01355
21.3,-0.000573508,15.00054088,33.50785093,0.142682468,1385.004012
21.35,-0.00056916,15.00043768,33.71619106,0.142682674,1384.994483
21.4,-0.000557762,15.00033591,33.92452977,0.142684986,1384.985087
21.45,-0.000539946,15.00023679,34.13286708,0.142689231,1384.975935
21.5,-0.000516382,15.00014141,34.34120304,0.142695221,1384.967129
21.55,-0.000487768,15.00005076,34.54953771,0.142702758,1384.958759
21.6,-0.000454821,14.99996567,34.75787115,0.14271164,1384.950902
21.65,-0.000418263,14.99988686,34.96620346,0.14272166,1384.943625
21.7,-0.000378814,14.99981491,35.17453473,0.142732609,1384.936983
21.75,-0.000337182,14.9997503,35.38286504,0.142744284,1384.931017
21.8,-0.000294054,14.99969334,35.59119451,0.142756482,1384.925758
21.85,-0.000250089,14.99964425,35.79952324,0.142769012,1384.921226
21.9,-0.000205912,14.99960312,36.00785135,0.142781689,1384.917428
21.95,-0.000162108,14.99956993,36.21617894,0.142794338,1384.914364
22,-0.000119218,14.99954458,36.42450612,0.142806798,1384.912023
22.05,-7.77309E-05,14.99952684,36.63283301,0.142818922,1384.910385
22.1,-3.80874E-05,14.99951643,36.8411597,0.142830576,1384.909424
22.15,-6.72286E-07,14.99951298,37.04948629,0.142841642,1384.909105
22.2,3.41843E-05,14.99951605,37.25781288,0.142852017,1384.909389
22.25,6.62079E-05,14.99952516,37.46613956,0.142861615,1384.91023
22.3,9.51795E-05,14.99953977,37.6744664,0.142870365,1384.911579
22.35,0.000120935,14.99955932,37.88279347,0.142878213,1384.913384
22.4,0.000143361,14.99958322,38.09112085,0.142885119,1384.915591
22.45,0.000162399,14.99961086,38.29944859,0.142891058,1384.918143
22.5,0.000178033,14.99964163,38.50777673,0.14289602,1384.920983
22.55,0.000190297,14.99967491,38.71610532,0.142900009,1384.924056
22.6,0.000199262,14.9997101,38.92443438,0.142903039,1384.927306
22.65,0.00020504,14.99974663,39.13276394,0.142905137,1384.930678
22.7,0.000207774,14.99978391,39.34109401,0.14290634,1384.934121
22.75,0.000207639,14.99982143,39.54942461,0.142906694,1384.937585
22.8,0.000204832,14.99985868,39.75775572,0.142906252,1384.941024
22.85,0.000199574,14.9998952,39.96608734,0.142905075,1384.944396
22.9,0.000192099,14.99993057,40.17441947,0.142903229,1384.947662
22.95,0.000182658,14.9999644,40.38275207,0.142900783,1384.950786
23,0.000171506,14.99999638,40.59108513,0.142897809,1384.953738
23.05,0.000158906,15.0000262,40.79941862,0.142894384,1384.956492
23.1,-0.016966571,14.99851349,41.00774181,0.137796685,1384.816822
23.15,-0.169190682,14.98175935,41.21593815,0.092419696,1383.269908
23.2,-0.421317323,14.92861373,41.42364908,0.028382537,1378.362958
23.25,-0.945716929,14.81973447,41.63031698,0,1368.310107
23.3,-1.308042256,14.61708087,41.83473931,0,1349.599045
23.35,-0.909975028,14.42788969,42.03635563,0,1332.130971
23.4,-1.572924766,14.17513983,42.23514665,0,1308.794509
23.45,-1.715804975,13.88486668,42.43006367,0,1281.99351
23.5,-1.617477429,13.54056314,42.62045447,0,1250.203871
23.55,-0.753838324,13.33845269,42.80693436,0,1231.542958
23.6,-0.863664781,13.19520355,42.99119586,6.9685E-14,1218.316726
23.65,-0.359805219,13.09925769,43.17368975,0.017513009,1209.458019
23.7,-0.818748203,12.98702585,43.3549659,0,1199.095622
23.75,-0.885494971,12.83364396,43.5342761,5.75538E-14,1184.933831
23.8,-0.350667699,12.73633139,43.71173162,0.01421049,1175.948935
23.85,-0.842234402,12.62260837,43.88796798,0,1165.448858
23.9,-0.571505724,12.49682662,44.06234648,0,1153.835394
23.95,-0.420800818,12.39678949,44.23518008,0,1144.598939
24,-1.032395317,12.25055324,44.40651939,0,1131.096907
24.05,-0.870834611,12.08639403,44.57550072,0,1115.940042
24.1,-0.501585074,11.97273612,44.7425167,0,1105.445977
24.15,-1.037739313,11.8145656,44.90785072,0,1090.842049
24.2,-1.213318799,11.6081801,45.07059136,0,1071.78642
24.25,-0.846605593,11.4018956,45.23034375,0,1052.740116
24.3,-0.767874848,11.24017463,45.38757383,0,1037.808375
24.35,-0.978366934,11.07902957,45.54264669,0,1022.929808
24.4,-0.988590041,10.89959855,45.69532174,0,1006.362893
24.45,-0.92834694,10.72641394,45.84553573,0,990.3727114
24.5,-0.909177524,10.56234003,45.99341315,0,975.2237221
24.55,-0.878154263,10.40184501,46.13903236,0,960.405174
24.6,-0.83841894,10.2476923,46.28246485,0,946.1722119
24.65,-0.796378227,10.10028356,46.42380349,0,932.5619229
24.7,-0.7674165,9.959406744,46.56314319,0,919.5547284
24.75,-0.746985699,9.822952668,46.70055877,0,906.9558865
24.8,-0.731278548,9.689749223,46.83610272,0,894.6571763
24.85,-0.718991924,9.559071108,46.96981488,0,882.5916305
24.9,-0.710600079,9.430194285,47.10172511,0,870.6923984
24.95,-0.703582413,9.302852764,47.23185636,0,858.9349212
25,-0.698293256,9.176592259,47.36022769,0,847.2772545
25.05,-0.696894945,9.051192658,47.48685187,0,835.6990753
25.1,-0.77846535,8.918410232,47.61164078,0,823.4392379
25.15,-0.767951474,8.779331785,47.73454176,0,810.5980871
25.2,-0.306427078,8.702901604,47.85585986,0,803.5412678
25.25,-1.103823442,8.55907832,47.97590361,0,790.2620249
25.3,-0.46806248,8.404707513,48.09352338,0,776.0089264
25.35,-0.219344925,8.330749319,48.20968196,0,769.1803462
25.4,-1.020272006,8.188768087,48.32457378,0,756.0711805
25.45,-0.39375099,8.060500638,48.43729552,0,744.2282122
25.5,-0.927388192,7.926516278,48.54847708,0,731.8573998
25.55,-0.768779176,7.747888007,48.65728121,0,715.364603
25.6,-0.652530389,7.626860706,48.764001,0,704.1901195
25.65,-0.625245035,7.519732349,48.86915025,0,694.2989292
25.7,-0.610145289,7.419584228,48.97285477,0,685.0522261
25.75,-0.490924181,7.320924101,49.07517032,0,675.9429097
25.8,-0.946165157,7.202326844,49.17599045,0,676.3779422
25.85,-1.748607219,6.923016703,49.27423227,0,723.3659372
25.9,-1.007356089,6.669111858,49.36842857,0,743.0651751
25.95,-1.247919372,6.462704731,49.45965102,0,749.0079224
26,-0.734068724,6.272188552,49.54790631,0,749.7928515
26.05,-0.481270636,6.150855528,49.63411917,0,749.9705771
26.1,-1.546089303,5.963172085,49.71848817,0,749.9957908
26.15,-0.466962614,5.759666719,49.79961026,0,749.9283031
26.2,-1.294714044,5.593478124,49.87860988,0,749.9897432
26.25,-1.198195124,5.313792841,49.95426832,0,749.9986266
26.3,-0.573379083,5.171840343,50.02693315,0,749.7988854
26.35,-0.277310849,5.078563854,50.09805478,0,749.9714341
26.4,-1.515432069,4.912728095,50.16771281,0,749.9959134
26.45,-0.558175163,4.708504616,50.23426222,0,749.9078971
26.5,-1.265507142,4.520656915,50.29846414,0,749.9885389
26.55,-0.629310897,4.378699113,50.36013682,0,749.9983486
26.6,-0.321959994,4.279013036,50.42018792,0,749.9997654
26.65,-1.4161545,4.113655352,50.47871831,0,750.0300574
26.7,-0.498215565,3.93228468,50.53433317,0,749.7206138
26.75,-1.299087844,3.764347611,50.58793504,0,749.960018
26.8,-0.484471429,3.590927412,50.63877221,0,749.9941979
26.85,-0.269825311,3.512509019,50.68804979,0,749.9991759
26.9,-0.737494167,3.388833655,50.73604993,0,749.9998807
26.95,-0.631167089,3.257791723,50.78217222,0,749.9999841
27,-0.493544597,3.149594888,50.82662766,0,749.9999977
27.05,-1.442918668,2.950061503,50.86923,0,750.0219465
27.1,-1.732704493,2.658113145,50.90829134,0,750.0031172
27.15,-1.560821508,2.357246935,50.94313374,0,750.0004428
27.2,-1.404347802,2.08502563,50.9740015,0,750.0000629
27.25,-1.287125394,1.833497116,51.00124227,0,750.0000089
27.3,-1.131749804,1.610834406,51.02517942,0,750.0000013
27.35,-1.112481942,1.402824302,51.04616972,0,750.0000002
27.4,-0.910700402,1.216475765,51.06436229,0,750
27.45,-0.982084681,1.038119772,51.08010002,0,750
