"time","y5","y","y1","y2","y3","y4"
0,0,4,0,0,1,0
5.33570225e-011,1.005756179e-010,4,0,0,1,0
0.06666666667,0.1256269612,4,0,0,1,0
0.1333333333,0.25103353,4,0,0,1,0
0.2,0.3759997007,4,0,0,1,0
0.2665018952,0.5,4,0,1,2,0
0.2666666667,0.5003062401,4,0,1,2,0
0.3333333333,0.6237350725,4,0,1,2,0
0.4,0.7460696615,4,0,1,2,0
0.4666666667,0.8670953908,4,0,1,2,0
0.5000000002,0.9270509834,6,0,1,2,0
0.5333333333,0.9865999402,6,0,1,2,0
0.6,1.104373658,6,0,1,2,0
0.6666666667,1.220209929,6,0,1,2,0
0.7333333333,1.333905538,6,0,1,2,0
0.8,1.445261022,6,0,1,2,0
0.8333333333,1.5,6,0,2,3,0
0.8666666667,1.554081028,6,0,2,3,0
0.9333333333,1.660174648,6,0,2,3,0
1,1.763355757,4,0,2,3,1
1.066666667,1.863443341,4,0,2,3,1
1.133333333,1.960261812,4,0,2,3,1
1.2,2.053641318,4,0,2,3,1
1.266666667,2.143418039,4,0,2,3,1
1.333333333,2.229434476,4,0,2,3,1
1.4,2.311539728,4,0,2,3,1
1.466666667,2.389589754,4,0,2,3,1
1.5,2.427050983,6,0,2,3,1
1.533333333,2.463447627,6,0,2,3,1
1.567852507,2.5,6,0,3,4,1
1.6,2.532983777,6,0,3,4,1
1.6,2.532983777,2,0,3,4,1
1.666666667,2.598076211,2,0,3,4,1
1.733333333,2.658610738,2,0,3,4,1
1.8,2.714481157,2,0,3,4,1
1.866666667,2.765589455,2,0,3,4,1
1.933333333,2.811845968,2,0,3,4,1
2,2.853169549,4,21,3,7,2
2.066666667,2.8894877,4,21,3,7,2
2.133333333,2.920736709,4,21,3,7,2
2.2,2.946861752,4,21,3,7,2
2.266666667,2.967816999,4,21,3,7,2
2.333333333,2.983565686,4,21,3,7,2
2.4,2.994080185,4,21,3,7,2
2.466666667,2.99934205,4,21,3,7,2
2.5,3,6,21,3,7,2
2.533333333,2.99934205,6,21,3,7,2
2.6,2.994080185,6,21,3,7,2
2.666666667,2.983565686,6,21,3,7,2
2.733333333,2.967816999,6,21,3,7,2
2.8,2.946861752,6,21,3,7,2
2.866666667,2.920736709,6,21,3,7,2
2.933333333,2.8894877,6,21,3,7,2
3,2.853169549,4,21,3,7,3
3.066666667,2.811845968,4,21,3,7,3
3.133333333,2.765589455,4,21,3,7,3
3.2,2.714481157,4,21,3,7,3
3.266666667,2.658610738,4,21,3,7,3
3.333333333,2.598076211,4,21,3,7,3
3.4,2.532983777,4,21,3,7,3
3.432147493,2.5,4,18,2,6,3
3.466666667,2.463447627,4,18,2,6,3
3.5,2.427050983,6,18,2,6,3
3.533333333,2.389589754,6,18,2,6,3
3.6,2.311539728,6,18,2,6,3
3.6,2.311539728,2,18,2,6,3
3.666666667,2.229434476,2,18,2,6,3
3.733333333,2.143418039,2,18,2,6,3
3.8,2.053641318,2,18,2,6,3
3.866666667,1.960261812,2,18,2,6,3
3.933333333,1.863443341,2,18,2,6,3
4,1.763355757,4,18,2,6,4
4.066666667,1.660174648,4,18,2,6,4
4.133333333,1.554081028,4,18,2,6,4
4.166666667,1.5,4,15,1,5,4
4.2,1.445261022,4,15,1,5,4
4.266666667,1.333905538,4,15,1,5,4
4.333333333,1.220209929,4,15,1,5,4
4.4,1.104373658,4,15,1,5,4
4.466666667,0.9865999402,4,15,1,5,4
4.500000001,0.9270509821,6,15,1,5,4
4.533333333,0.8670953908,6,15,1,5,4
4.6,0.7460696615,6,15,1,5,4
4.666666667,0.6237350725,6,15,1,5,4
4.733333333,0.5003062401,6,15,1,5,4
4.733498105,0.5,6,12,0,4,4
